year,pgisced97,quintil_oecd,germborn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,Lower Secondary Level,4th Quintile,Not born in Germany,0.22176,45,261,0.17126,0.27226
2019,Lower Secondary Level,5th Quintile,Born in Germany or immigrated <1950,0.88329,106,106,0.82188,0.94471
2019,Upper Secondary Level,1st Quintile,Born in Germany or immigrated <1950,0.82726,1653,2500,0.81243,0.84208
2019,Upper Secondary Level,1st Quintile,Not born in Germany,0.17274,847,2500,0.15792,0.18757
2019,Upper Secondary Level,2nd Quintile,Born in Germany or immigrated <1950,0.86595,2187,2604,0.85286,0.87904
2019,Upper Secondary Level,2nd Quintile,Not born in Germany,0.13405,417,2604,0.12096,0.14714
2019,Upper Secondary Level,3rd Quintile,Born in Germany or immigrated <1950,0.89615,1981,2220,0.88346,0.90885
2019,Upper Secondary Level,3rd Quintile,Not born in Germany,0.10385,239,2220,0.09115,0.11654
2019,Upper Secondary Level,4th Quintile,Born in Germany or immigrated <1950,0.90860,1786,1941,0.89577,0.92142
2019,Upper Secondary Level,4th Quintile,Not born in Germany,0.09140,155,1941,0.07858,0.10423
2019,Upper Secondary Level,5th Quintile,Born in Germany or immigrated <1950,0.93644,1372,1446,0.92386,0.94902
2019,Upper Secondary Level,5th Quintile,Not born in Germany,0.06356,74,1446,0.05098,0.07614
2019,Post-secondary Non-tertiary Level,1st Quintile,Born in Germany or immigrated <1950,0.61239,152,373,0.56288,0.66190
2019,Post-secondary Non-tertiary Level,1st Quintile,Not born in Germany,0.38761,221,373,0.33810,0.43712
2019,Post-secondary Non-tertiary Level,2nd Quintile,Born in Germany or immigrated <1950,0.63034,270,435,0.58492,0.67575
2019,Post-secondary Non-tertiary Level,2nd Quintile,Not born in Germany,0.36966,165,435,0.32425,0.41508
2019,Post-secondary Non-tertiary Level,3rd Quintile,Born in Germany or immigrated <1950,0.74016,338,440,0.69913,0.78118
2019,Post-secondary Non-tertiary Level,3rd Quintile,Not born in Germany,0.25984,102,440,0.21882,0.30087
2019,Post-secondary Non-tertiary Level,4th Quintile,Born in Germany or immigrated <1950,0.87248,300,359,0.83793,0.90704
2019,Post-secondary Non-tertiary Level,4th Quintile,Not born in Germany,0.12752,59,359,0.09296,0.16207
2019,Post-secondary Non-tertiary Level,5th Quintile,Born in Germany or immigrated <1950,0.87769,325,363,0.84394,0.91144
2019,Post-secondary Non-tertiary Level,5th Quintile,Not born in Germany,0.12231,38,363,0.08856,0.15606
2019,First Stage of Tertiary Education,1st Quintile,Born in Germany or immigrated <1950,0.83482,81,81,0.75344,0.91619
2019,First Stage of Tertiary Education,2nd Quintile,Born in Germany or immigrated <1950,0.91267,212,212,0.87458,0.95076
2019,First Stage of Tertiary Education,3rd Quintile,Born in Germany or immigrated <1950,0.95048,283,283,0.92515,0.97580
2019,First Stage of Tertiary Education,4th Quintile,Born in Germany or immigrated <1950,0.91705,310,310,0.88630,0.94780
2019,First Stage of Tertiary Education,5th Quintile,Born in Germany or immigrated <1950,0.95764,361,361,0.93683,0.97844
2019,Second Stage of Tertiary Education,1st Quintile,Born in Germany or immigrated <1950,0.63785,296,944,0.60717,0.66853
2019,Second Stage of Tertiary Education,1st Quintile,Not born in Germany,0.36215,648,944,0.33147,0.39283
2019,Second Stage of Tertiary Education,2nd Quintile,Born in Germany or immigrated <1950,0.76419,444,666,0.73193,0.79646
2019,Second Stage of Tertiary Education,2nd Quintile,Not born in Germany,0.23581,222,666,0.20354,0.26807
2019,Second Stage of Tertiary Education,3rd Quintile,Born in Germany or immigrated <1950,0.80270,743,941,0.77726,0.82814
2019,Second Stage of Tertiary Education,3rd Quintile,Not born in Germany,0.19730,198,941,0.17186,0.22274
2019,Second Stage of Tertiary Education,4th Quintile,Born in Germany or immigrated <1950,0.91719,1125,1283,0.90210,0.93227
2019,Second Stage of Tertiary Education,4th Quintile,Not born in Germany,0.08281,158,1283,0.06773,0.09790
2019,Second Stage of Tertiary Education,5th Quintile,Born in Germany or immigrated <1950,0.86765,2122,2423,0.85415,0.88114
2019,Second Stage of Tertiary Education,5th Quintile,Not born in Germany,0.13235,301,2423,0.11886,0.14585
2020,Pre-primary Level,1st Quintile,Born in Germany or immigrated <1950,0.86725,122,199,0.81999,0.91451
2020,Pre-primary Level,1st Quintile,Not born in Germany,0.13272,77,199,0.08546,0.17997
2020,Pre-primary Level,2nd Quintile,Born in Germany or immigrated <1950,0.95607,137,137,0.92162,0.99051
2020,Pre-primary Level,3rd Quintile,Born in Germany or immigrated <1950,0.94280,97,97,0.89634,0.98925
2020,Pre-primary Level,4th Quintile,Born in Germany or immigrated <1950,0.97138,106,106,0.93949,1.00327
2020,Pre-primary Level,5th Quintile,Born in Germany or immigrated <1950,0.97206,119,119,0.94233,1.00180
2020,Primary Level,1st Quintile,Born in Germany or immigrated <1950,0.32147,87,1033,0.29297,0.34996
2020,Primary Level,1st Quintile,Not born in Germany,0.67853,946,1033,0.65004,0.70703
2020,Primary Level,2nd Quintile,Born in Germany or immigrated <1950,0.50984,45,144,0.42790,0.59178
2020,Primary Level,2nd Quintile,Not born in Germany,0.49016,99,144,0.40822,0.57210
2020,Lower Secondary Level,1st Quintile,Born in Germany or immigrated <1950,0.68775,626,1374,0.66324,0.71227
2020,Lower Secondary Level,1st Quintile,Not born in Germany,0.31225,748,1374,0.28773,0.33676
2020,Lower Secondary Level,2nd Quintile,Born in Germany or immigrated <1950,0.77246,489,668,0.74064,0.80427
2020,Lower Secondary Level,2nd Quintile,Not born in Germany,0.22754,179,668,0.19573,0.25936
2020,Lower Secondary Level,3rd Quintile,Born in Germany or immigrated <1950,0.76931,315,384,0.72712,0.81150
2020,Lower Secondary Level,3rd Quintile,Not born in Germany,0.23069,69,384,0.18850,0.27288
2020,Lower Secondary Level,4th Quintile,Born in Germany or immigrated <1950,0.86935,212,212,0.82388,0.91483
2020,Lower Secondary Level,5th Quintile,Born in Germany or immigrated <1950,0.82706,127,127,0.76102,0.89310
2020,Upper Secondary Level,1st Quintile,Born in Germany or immigrated <1950,0.82590,1627,2444,0.81086,0.84093
2020,Upper Secondary Level,1st Quintile,Not born in Germany,0.17410,817,2444,0.15907,0.18914
2020,Upper Secondary Level,2nd Quintile,Born in Germany or immigrated <1950,0.88569,2171,2551,0.87334,0.89804
2020,Upper Secondary Level,2nd Quintile,Not born in Germany,0.11431,380,2551,0.10196,0.12666
2020,Upper Secondary Level,3rd Quintile,Born in Germany or immigrated <1950,0.93212,1861,2055,0.92125,0.94300
2020,Upper Secondary Level,3rd Quintile,Not born in Germany,0.06788,194,2055,0.05700,0.07875
2020,Upper Secondary Level,4th Quintile,Born in Germany or immigrated <1950,0.92701,1807,1960,0.91549,0.93853
2020,Upper Secondary Level,4th Quintile,Not born in Germany,0.07299,153,1960,0.06147,0.08451
2020,Upper Secondary Level,5th Quintile,Born in Germany or immigrated <1950,0.92943,1555,1643,0.91704,0.94181
2020,Upper Secondary Level,5th Quintile,Not born in Germany,0.07057,88,1643,0.05819,0.08296
2020,Post-secondary Non-tertiary Level,1st Quintile,Born in Germany or immigrated <1950,0.69602,189,405,0.65116,0.74087
2020,Post-secondary Non-tertiary Level,1st Quintile,Not born in Germany,0.30398,216,405,0.25913,0.34884
2020,Post-secondary Non-tertiary Level,2nd Quintile,Born in Germany or immigrated <1950,0.65555,255,402,0.60904,0.70206
2020,Post-secondary Non-tertiary Level,2nd Quintile,Not born in Germany,0.34445,147,402,0.29794,0.39096
2020,Post-secondary Non-tertiary Level,3rd Quintile,Born in Germany or immigrated <1950,0.84182,333,414,0.80663,0.87701
2020,Post-secondary Non-tertiary Level,3rd Quintile,Not born in Germany,0.15818,81,414,0.12299,0.19337
2020,Post-secondary Non-tertiary Level,4th Quintile,Born in Germany or immigrated <1950,0.87358,356,421,0.84180,0.90536
2020,Post-secondary Non-tertiary Level,4th Quintile,Not born in Germany,0.12642,65,421,0.09464,0.15820
2020,Post-secondary Non-tertiary Level,5th Quintile,Born in Germany or immigrated <1950,0.87482,435,487,0.84540,0.90425
2020,Post-secondary Non-tertiary Level,5th Quintile,Not born in Germany,0.12518,52,487,0.09575,0.15460
2020,First Stage of Tertiary Education,1st Quintile,Born in Germany or immigrated <1950,0.84618,95,95,0.77325,0.91911
2020,First Stage of Tertiary Education,2nd Quintile,Born in Germany or immigrated <1950,0.93508,221,221,0.90252,0.96764
2020,First Stage of Tertiary Education,3rd Quintile,Born in Germany or immigrated <1950,0.94662,260,260,0.91925,0.97400
2020,First Stage of Tertiary Education,4th Quintile,Born in Germany or immigrated <1950,0.92320,333,333,0.89456,0.95184
2020,First Stage of Tertiary Education,5th Quintile,Born in Germany or immigrated <1950,0.98005,472,472,0.96743,0.99268
2020,Second Stage of Tertiary Education,1st Quintile,Born in Germany or immigrated <1950,0.65558,281,880,0.62417,0.68699
2020,Second Stage of Tertiary Education,1st Quintile,Not born in Germany,0.34442,599,880,0.31301,0.37583
2020,Second Stage of Tertiary Education,2nd Quintile,Born in Germany or immigrated <1950,0.81488,488,696,0.78600,0.84375
2020,Second Stage of Tertiary Education,2nd Quintile,Not born in Germany,0.18512,208,696,0.15625,0.21400
2020,Second Stage of Tertiary Education,3rd Quintile,Born in Germany or immigrated <1950,0.82022,782,970,0.79605,0.84440
2020,Second Stage of Tertiary Education,3rd Quintile,Not born in Germany,0.17978,188,970,0.15560,0.20395
2020,Second Stage of Tertiary Education,4th Quintile,Born in Germany or immigrated <1950,0.88674,1249,1445,0.87040,0.90309
2020,Second Stage of Tertiary Education,4th Quintile,Not born in Germany,0.11326,196,1445,0.09691,0.12960
2020,Second Stage of Tertiary Education,5th Quintile,Born in Germany or immigrated <1950,0.89984,2763,3065,0.88921,0.91047
2020,Second Stage of Tertiary Education,5th Quintile,Not born in Germany,0.10016,302,3065,0.08953,0.11079
2021,Pre-primary Level,1st Quintile,Born in Germany or immigrated <1950,0.76524,57,113,0.68674,0.84374
2021,Pre-primary Level,1st Quintile,Not born in Germany,0.23476,56,113,0.15626,0.31326
2021,Pre-primary Level,2nd Quintile,Born in Germany or immigrated <1950,0.91381,74,74,0.84944,0.97819
2021,Pre-primary Level,3rd Quintile,Born in Germany or immigrated <1950,0.98556,79,79,0.95909,1.01204
2021,Pre-primary Level,4th Quintile,Born in Germany or immigrated <1950,0.98298,62,62,0.95052,1.01544
2021,Pre-primary Level,5th Quintile,Born in Germany or immigrated <1950,0.89598,63,63,0.81999,0.97198
2021,Primary Level,1st Quintile,Born in Germany or immigrated <1950,0.36248,67,704,0.32694,0.39801
2021,Primary Level,1st Quintile,Not born in Germany,0.63752,637,704,0.60199,0.67306
2021,Primary Level,2nd Quintile,Not born in Germany,0.47027,94,94,0.36883,0.57171
2021,Lower Secondary Level,1st Quintile,Born in Germany or immigrated <1950,0.66440,362,852,0.63267,0.69612
2021,Lower Secondary Level,1st Quintile,Not born in Germany,0.33560,490,852,0.30388,0.36733
2021,Lower Secondary Level,2nd Quintile,Born in Germany or immigrated <1950,0.68355,288,426,0.63933,0.72777
2021,Lower Secondary Level,2nd Quintile,Not born in Germany,0.31645,138,426,0.27223,0.36067
2021,Lower Secondary Level,3rd Quintile,Born in Germany or immigrated <1950,0.88095,191,229,0.83892,0.92299
2021,Lower Secondary Level,3rd Quintile,Not born in Germany,0.11905,38,229,0.07701,0.16108
2021,Lower Secondary Level,4th Quintile,Born in Germany or immigrated <1950,0.72724,139,139,0.65293,0.80155
2021,Lower Secondary Level,5th Quintile,Born in Germany or immigrated <1950,0.76838,83,83,0.67707,0.85969
2021,Upper Secondary Level,1st Quintile,Born in Germany or immigrated <1950,0.83089,1187,1776,0.81346,0.84833
2021,Upper Secondary Level,1st Quintile,Not born in Germany,0.16911,589,1776,0.15167,0.18654
2021,Upper Secondary Level,2nd Quintile,Born in Germany or immigrated <1950,0.89161,1423,1697,0.87682,0.90641
2021,Upper Secondary Level,2nd Quintile,Not born in Germany,0.10839,274,1697,0.09359,0.12318
2021,Upper Secondary Level,3rd Quintile,Born in Germany or immigrated <1950,0.92296,1299,1455,0.90925,0.93667
2021,Upper Secondary Level,3rd Quintile,Not born in Germany,0.07704,156,1455,0.06333,0.09075
2021,Upper Secondary Level,4th Quintile,Born in Germany or immigrated <1950,0.91740,1135,1244,0.90209,0.93270
2021,Upper Secondary Level,4th Quintile,Not born in Germany,0.08260,109,1244,0.06730,0.09791
2021,Upper Secondary Level,5th Quintile,Born in Germany or immigrated <1950,0.93854,1073,1142,0.92460,0.95247
2021,Upper Secondary Level,5th Quintile,Not born in Germany,0.06146,69,1142,0.04753,0.07540
2021,Post-secondary Non-tertiary Level,1st Quintile,Born in Germany or immigrated <1950,0.65431,140,303,0.60067,0.70795
2021,Post-secondary Non-tertiary Level,1st Quintile,Not born in Germany,0.34569,163,303,0.29205,0.39933
2021,Post-secondary Non-tertiary Level,2nd Quintile,Born in Germany or immigrated <1950,0.78252,219,332,0.73808,0.82697
2021,Post-secondary Non-tertiary Level,2nd Quintile,Not born in Germany,0.21748,113,332,0.17303,0.26192
2021,Post-secondary Non-tertiary Level,3rd Quintile,Born in Germany or immigrated <1950,0.75176,254,344,0.70604,0.79748
2021,Post-secondary Non-tertiary Level,3rd Quintile,Not born in Germany,0.24824,90,344,0.20252,0.29396
2021,Post-secondary Non-tertiary Level,4th Quintile,Born in Germany or immigrated <1950,0.85038,255,304,0.81021,0.89054
2021,Post-secondary Non-tertiary Level,4th Quintile,Not born in Germany,0.14962,49,304,0.10946,0.18979
2021,Post-secondary Non-tertiary Level,5th Quintile,Born in Germany or immigrated <1950,0.90006,271,307,0.86646,0.93367
2021,Post-secondary Non-tertiary Level,5th Quintile,Not born in Germany,0.09994,36,307,0.06633,0.13354
2021,First Stage of Tertiary Education,1st Quintile,Born in Germany or immigrated <1950,0.80245,76,76,0.71234,0.89256
2021,First Stage of Tertiary Education,2nd Quintile,Born in Germany or immigrated <1950,0.98586,165,165,0.96778,1.00393
2021,First Stage of Tertiary Education,3rd Quintile,Born in Germany or immigrated <1950,0.89363,179,179,0.84834,0.93892
2021,First Stage of Tertiary Education,4th Quintile,Born in Germany or immigrated <1950,0.93245,217,217,0.89899,0.96592
2021,First Stage of Tertiary Education,5th Quintile,Born in Germany or immigrated <1950,0.98664,307,307,0.97378,0.99950
2021,Second Stage of Tertiary Education,1st Quintile,Born in Germany or immigrated <1950,0.71661,303,763,0.68461,0.74861
2021,Second Stage of Tertiary Education,1st Quintile,Not born in Germany,0.28339,460,763,0.25139,0.31539
2021,Second Stage of Tertiary Education,2nd Quintile,Born in Germany or immigrated <1950,0.78169,434,678,0.75058,0.81281
2021,Second Stage of Tertiary Education,2nd Quintile,Not born in Germany,0.21831,244,678,0.18719,0.24942
2021,Second Stage of Tertiary Education,3rd Quintile,Born in Germany or immigrated <1950,0.82687,618,800,0.80064,0.85311
2021,Second Stage of Tertiary Education,3rd Quintile,Not born in Germany,0.17313,182,800,0.14689,0.19936
2021,Second Stage of Tertiary Education,4th Quintile,Born in Germany or immigrated <1950,0.89104,971,1152,0.87304,0.90905
2021,Second Stage of Tertiary Education,4th Quintile,Not born in Germany,0.10896,181,1152,0.09095,0.12696
2021,Second Stage of Tertiary Education,5th Quintile,Born in Germany or immigrated <1950,0.87665,1968,2242,0.86304,0.89027
2021,Second Stage of Tertiary Education,5th Quintile,Not born in Germany,0.12335,274,2242,0.10973,0.13696
2022,Pre-primary Level,1st Quintile,Born in Germany or immigrated <1950,0.75142,43,89,0.66112,0.84172
2022,Pre-primary Level,1st Quintile,Not born in Germany,0.24858,46,89,0.15828,0.33888
2022,Pre-primary Level,2nd Quintile,Born in Germany or immigrated <1950,0.98450,66,66,0.95446,1.01453
2022,Pre-primary Level,3rd Quintile,Born in Germany or immigrated <1950,0.94267,54,54,0.88008,1.00526
2022,Pre-primary Level,4th Quintile,Born in Germany or immigrated <1950,0.99315,59,59,0.97192,1.01438
2022,Pre-primary Level,5th Quintile,Born in Germany or immigrated <1950,0.83496,55,55,0.73595,0.93398
2022,Primary Level,1st Quintile,Born in Germany or immigrated <1950,0.26667,57,581,0.23068,0.30266
2022,Primary Level,1st Quintile,Not born in Germany,0.73333,524,581,0.69734,0.76932
2022,Primary Level,2nd Quintile,Not born in Germany,0.57131,103,103,0.47526,0.66735
2022,Lower Secondary Level,1st Quintile,Born in Germany or immigrated <1950,0.61327,312,759,0.57861,0.64794
2022,Lower Secondary Level,1st Quintile,Not born in Germany,0.38673,447,759,0.35206,0.42139
2022,Lower Secondary Level,2nd Quintile,Born in Germany or immigrated <1950,0.72605,256,362,0.68004,0.77206
2022,Lower Secondary Level,2nd Quintile,Not born in Germany,0.27395,106,362,0.22794,0.31996
2022,Lower Secondary Level,3rd Quintile,Born in Germany or immigrated <1950,0.84073,159,202,0.79014,0.89132
2022,Lower Secondary Level,3rd Quintile,Not born in Germany,0.15927,43,202,0.10868,0.20986
2022,Lower Secondary Level,4th Quintile,Born in Germany or immigrated <1950,0.76946,94,94,0.68386,0.85506
2022,Lower Secondary Level,5th Quintile,Born in Germany or immigrated <1950,0.83302,74,74,0.74746,0.91858
2022,Upper Secondary Level,1st Quintile,Born in Germany or immigrated <1950,0.83924,1081,1597,0.82121,0.85726
2022,Upper Secondary Level,1st Quintile,Not born in Germany,0.16076,516,1597,0.14274,0.17879
2022,Upper Secondary Level,2nd Quintile,Born in Germany or immigrated <1950,0.90026,1335,1589,0.88552,0.91500
2022,Upper Secondary Level,2nd Quintile,Not born in Germany,0.09974,254,1589,0.08500,0.11448
2022,Upper Secondary Level,3rd Quintile,Born in Germany or immigrated <1950,0.91315,1159,1291,0.89778,0.92852
