"corigin","year","sampreg","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Marokko","2019","Ostdeutschland","männlich","1","","",""
"Marokko","2019","Ostdeutschland","weiblich","2","","",""
"China","2019","Westdeutschland","männlich","5","","",""
"China","2019","Westdeutschland","weiblich","6","","",""
"China","2019","Ostdeutschland","männlich","","","",""
"China","2019","Ostdeutschland","weiblich","","","",""
"Irland","2019","Westdeutschland","männlich","","","",""
"Irland","2019","Westdeutschland","weiblich","2","","",""
"Irland","2019","Ostdeutschland","männlich","","","",""
"Irland","2019","Ostdeutschland","weiblich","","","",""
"Moldawien","2019","Westdeutschland","männlich","2","","",""
"Moldawien","2019","Westdeutschland","weiblich","3","","",""
"Moldawien","2019","Ostdeutschland","männlich","1","","",""
"Moldawien","2019","Ostdeutschland","weiblich","1","","",""
"Kasachstan","2019","Westdeutschland","männlich","128","0.0104582682915318","0.00860260973304808","0.0123139268500155"
"Kasachstan","2019","Westdeutschland","weiblich","195","0.014068207670367","0.0119545068821144","0.0161819084586197"
"Kasachstan","2019","Ostdeutschland","männlich","18","","",""
"Kasachstan","2019","Ostdeutschland","weiblich","18","","",""
"Albanien","2019","Westdeutschland","männlich","14","","",""
"Albanien","2019","Westdeutschland","weiblich","6","","",""
"Albanien","2019","Ostdeutschland","männlich","","","",""
"Albanien","2019","Ostdeutschland","weiblich","1","","",""
"Libanon","2019","Westdeutschland","männlich","13","","",""
"Libanon","2019","Westdeutschland","weiblich","17","","",""
"Libanon","2019","Ostdeutschland","männlich","2","","",""
"Libanon","2019","Ostdeutschland","weiblich","","","",""
"Kirgistan","2019","Westdeutschland","männlich","8","","",""
"Kirgistan","2019","Westdeutschland","weiblich","14","","",""
"Kirgistan","2019","Ostdeutschland","männlich","3","","",""
"Kirgistan","2019","Ostdeutschland","weiblich","3","","",""
"Ukraine","2019","Westdeutschland","männlich","33","0.00264776000309695","0.00171038209312005","0.00358513791307385"
"Ukraine","2019","Westdeutschland","weiblich","65","0.00330378797498115","0.00227390429437768","0.00433367165558461"
"Ukraine","2019","Ostdeutschland","männlich","15","","",""
"Ukraine","2019","Ostdeutschland","weiblich","16","","",""
"Algerien","2019","Westdeutschland","männlich","4","","",""
"Algerien","2019","Westdeutschland","weiblich","1","","",""
"Algerien","2019","Ostdeutschland","männlich","","","",""
"Algerien","2019","Ostdeutschland","weiblich","","","",""
"Mocambique","2019","Westdeutschland","männlich","","","",""
"Mocambique","2019","Westdeutschland","weiblich","","","",""
"Mocambique","2019","Ostdeutschland","männlich","1","","",""
"Mocambique","2019","Ostdeutschland","weiblich","","","",""
"Aegypten","2019","Westdeutschland","männlich","5","","",""
"Aegypten","2019","Westdeutschland","weiblich","3","","",""
"Aegypten","2019","Ostdeutschland","männlich","4","","",""
"Aegypten","2019","Ostdeutschland","weiblich","3","","",""
"Tadschikistan","2019","Westdeutschland","männlich","5","","",""
"Tadschikistan","2019","Westdeutschland","weiblich","5","","",""
"Tadschikistan","2019","Ostdeutschland","männlich","","","",""
"Tadschikistan","2019","Ostdeutschland","weiblich","","","",""
"Vietnam","2019","Westdeutschland","männlich","4","","",""
"Vietnam","2019","Westdeutschland","weiblich","3","","",""
"Vietnam","2019","Ostdeutschland","männlich","1","","",""
"Vietnam","2019","Ostdeutschland","weiblich","5","","",""
"Somalia","2019","Westdeutschland","männlich","16","","",""
"Somalia","2019","Westdeutschland","weiblich","15","","",""
"Somalia","2019","Ostdeutschland","männlich","2","","",""
"Somalia","2019","Ostdeutschland","weiblich","","","",""
"Pakistan","2019","Westdeutschland","männlich","25","","",""
"Pakistan","2019","Westdeutschland","weiblich","11","","",""
"Pakistan","2019","Ostdeutschland","männlich","3","","",""
"Pakistan","2019","Ostdeutschland","weiblich","1","","",""
"Südafrika","2019","Westdeutschland","männlich","6","","",""
"Südafrika","2019","Westdeutschland","weiblich","1","","",""
"Südafrika","2019","Ostdeutschland","männlich","","","",""
"Südafrika","2019","Ostdeutschland","weiblich","","","",""
"Vereinigte Arabische Emirate","2019","Westdeutschland","männlich","3","","",""
"Vereinigte Arabische Emirate","2019","Westdeutschland","weiblich","3","","",""
"Vereinigte Arabische Emirate","2019","Ostdeutschland","männlich","1","","",""
"Vereinigte Arabische Emirate","2019","Ostdeutschland","weiblich","1","","",""
"El Salvador","2019","Westdeutschland","männlich","","","",""
"El Salvador","2019","Westdeutschland","weiblich","1","","",""
"El Salvador","2019","Ostdeutschland","männlich","","","",""
"El Salvador","2019","Ostdeutschland","weiblich","","","",""
"Eritrea","2019","Westdeutschland","männlich","55","0.000990561374998856","0.000416740143912444","0.00156438260608527"
"Eritrea","2019","Westdeutschland","weiblich","41","0.000418181686035344","5.12439583802352e-05","0.000785119413690453"
"Eritrea","2019","Ostdeutschland","männlich","20","","",""
"Eritrea","2019","Ostdeutschland","weiblich","7","","",""
"Jordanien","2019","Westdeutschland","männlich","1","","",""
"Jordanien","2019","Westdeutschland","weiblich","4","","",""
"Jordanien","2019","Ostdeutschland","männlich","","","",""
"Jordanien","2019","Ostdeutschland","weiblich","1","","",""
"Costa Rica","2019","Westdeutschland","männlich","","","",""
"Costa Rica","2019","Westdeutschland","weiblich","","","",""
"Costa Rica","2019","Ostdeutschland","männlich","","","",""
"Costa Rica","2019","Ostdeutschland","weiblich","","","",""
"Singapur","2019","Westdeutschland","männlich","","","",""
"Singapur","2019","Westdeutschland","weiblich","1","","",""
"Singapur","2019","Ostdeutschland","männlich","","","",""
"Singapur","2019","Ostdeutschland","weiblich","","","",""
"Burkina Faso","2019","Westdeutschland","männlich","","","",""
"Burkina Faso","2019","Westdeutschland","weiblich","","","",""
"Burkina Faso","2019","Ostdeutschland","männlich","","","",""
"Burkina Faso","2019","Ostdeutschland","weiblich","1","","",""
"Sambia","2019","Westdeutschland","männlich","","","",""
"Sambia","2019","Westdeutschland","weiblich","","","",""
"Sambia","2019","Ostdeutschland","männlich","","","",""
"Sambia","2019","Ostdeutschland","weiblich","","","",""
"Ecuador","2019","Westdeutschland","männlich","","","",""
"Ecuador","2019","Westdeutschland","weiblich","","","",""
"Ecuador","2019","Ostdeutschland","männlich","","","",""
"Ecuador","2019","Ostdeutschland","weiblich","","","",""
"Usbekistan","2019","Westdeutschland","männlich","3","","",""
"Usbekistan","2019","Westdeutschland","weiblich","11","","",""
"Usbekistan","2019","Ostdeutschland","männlich","","","",""
"Usbekistan","2019","Ostdeutschland","weiblich","","","",""
"Staatenlos","2019","Westdeutschland","männlich","","","",""
"Staatenlos","2019","Westdeutschland","weiblich","","","",""
"Staatenlos","2019","Ostdeutschland","männlich","","","",""
"Staatenlos","2019","Ostdeutschland","weiblich","","","",""
"Laos","2019","Westdeutschland","männlich","","","",""
"Laos","2019","Westdeutschland","weiblich","1","","",""
"Laos","2019","Ostdeutschland","männlich","","","",""
"Laos","2019","Ostdeutschland","weiblich","","","",""
"Estland","2019","Westdeutschland","männlich","","","",""
"Estland","2019","Westdeutschland","weiblich","1","","",""
"Estland","2019","Ostdeutschland","männlich","","","",""
"Estland","2019","Ostdeutschland","weiblich","","","",""
"Angola","2019","Westdeutschland","männlich","","","",""
"Angola","2019","Westdeutschland","weiblich","2","","",""
"Angola","2019","Ostdeutschland","männlich","","","",""
"Angola","2019","Ostdeutschland","weiblich","","","",""
"Lettland","2019","Westdeutschland","männlich","4","","",""
"Lettland","2019","Westdeutschland","weiblich","5","","",""
"Lettland","2019","Ostdeutschland","männlich","","","",""
"Lettland","2019","Ostdeutschland","weiblich","1","","",""
"Namibia","2019","Westdeutschland","männlich","1","","",""
"Namibia","2019","Westdeutschland","weiblich","1","","",""
"Namibia","2019","Ostdeutschland","männlich","","","",""
"Namibia","2019","Ostdeutschland","weiblich","","","",""
"Dominikanische Republik","2019","Westdeutschland","männlich","1","","",""
"Dominikanische Republik","2019","Westdeutschland","weiblich","1","","",""
"Dominikanische Republik","2019","Ostdeutschland","männlich","","","",""
"Dominikanische Republik","2019","Ostdeutschland","weiblich","","","",""
"Nicaragua","2019","Westdeutschland","männlich","1","","",""
"Nicaragua","2019","Westdeutschland","weiblich","2","","",""
"Nicaragua","2019","Ostdeutschland","männlich","","","",""
"Nicaragua","2019","Ostdeutschland","weiblich","","","",""
"Kenia","2019","Westdeutschland","männlich","","","",""
"Kenia","2019","Westdeutschland","weiblich","6","","",""
"Kenia","2019","Ostdeutschland","männlich","","","",""
"Kenia","2019","Ostdeutschland","weiblich","","","",""
"Libyen","2019","Westdeutschland","männlich","5","","",""
"Libyen","2019","Westdeutschland","weiblich","7","","",""
"Libyen","2019","Ostdeutschland","männlich","3","","",""
"Libyen","2019","Ostdeutschland","weiblich","1","","",""
"Botswana","2019","Westdeutschland","männlich","2","","",""
"Botswana","2019","Westdeutschland","weiblich","","","",""
"Botswana","2019","Ostdeutschland","männlich","","","",""
"Botswana","2019","Ostdeutschland","weiblich","","","",""
"Haiti","2019","Westdeutschland","männlich","1","","",""
"Haiti","2019","Westdeutschland","weiblich","","","",""
"Haiti","2019","Ostdeutschland","männlich","","","",""
"Haiti","2019","Ostdeutschland","weiblich","","","",""
"Luxemburg","2019","Westdeutschland","männlich","2","","",""
"Luxemburg","2019","Westdeutschland","weiblich","","","",""
"Luxemburg","2019","Ostdeutschland","männlich","","","",""
"Luxemburg","2019","Ostdeutschland","weiblich","","","",""
"Belgien","2019","Westdeutschland","männlich","4","","",""
"Belgien","2019","Westdeutschland","weiblich","8","","",""
"Belgien","2019","Ostdeutschland","männlich","","","",""
"Belgien","2019","Ostdeutschland","weiblich","","","",""
"Niederlande","2019","Westdeutschland","männlich","23","","",""
"Niederlande","2019","Westdeutschland","weiblich","24","","",""
"Niederlande","2019","Ostdeutschland","männlich","3","","",""
"Niederlande","2019","Ostdeutschland","weiblich","2","","",""
"Kroatien","2019","Westdeutschland","männlich","16","","",""
"Kroatien","2019","Westdeutschland","weiblich","24","","",""
"Kroatien","2019","Ostdeutschland","männlich","","","",""
"Kroatien","2019","Ostdeutschland","weiblich","","","",""
"Bosnien/Herzegowina","2019","Westdeutschland","männlich","20","","",""
"Bosnien/Herzegowina","2019","Westdeutschland","weiblich","29","","",""
"Bosnien/Herzegowina","2019","Ostdeutschland","männlich","2","","",""
"Bosnien/Herzegowina","2019","Ostdeutschland","weiblich","1","","",""
"Makedonien","2019","Westdeutschland","männlich","13","","",""
"Makedonien","2019","Westdeutschland","weiblich","11","","",""
"Makedonien","2019","Ostdeutschland","männlich","1","","",""
"Makedonien","2019","Ostdeutschland","weiblich","1","","",""
"Slowenien","2019","Westdeutschland","männlich","7","","",""
"Slowenien","2019","Westdeutschland","weiblich","3","","",""
"Slowenien","2019","Ostdeutschland","männlich","","","",""
"Slowenien","2019","Ostdeutschland","weiblich","","","",""
"Slowakei","2019","Westdeutschland","männlich","3","","",""
"Slowakei","2019","Westdeutschland","weiblich","4","","",""
"Slowakei","2019","Ostdeutschland","männlich","5","","",""
"Slowakei","2019","Ostdeutschland","weiblich","5","","",""
"Paraguay","2019","Westdeutschland","männlich","","","",""
"Paraguay","2019","Westdeutschland","weiblich","1","","",""
"Paraguay","2019","Ostdeutschland","männlich","","","",""
"Paraguay","2019","Ostdeutschland","weiblich","","","",""
"Guinea","2019","Westdeutschland","männlich","5","","",""
"Guinea","2019","Westdeutschland","weiblich","2","","",""
"Guinea","2019","Ostdeutschland","männlich","","","",""
"Guinea","2019","Ostdeutschland","weiblich","","","",""
"Kuwait","2019","Westdeutschland","männlich","7","","",""
"Kuwait","2019","Westdeutschland","weiblich","6","","",""
"Kuwait","2019","Ostdeutschland","männlich","","","",""
"Kuwait","2019","Ostdeutschland","weiblich","","","",""
"Elfenbeinkueste","2019","Westdeutschland","männlich","2","","",""
"Elfenbeinkueste","2019","Westdeutschland","weiblich","","","",""
"Elfenbeinkueste","2019","Ostdeutschland","männlich","","","",""
"Elfenbeinkueste","2019","Ostdeutschland","weiblich","","","",""
"Malaysia_(128)","2019","Westdeutschland","männlich","1","","",""
"Malaysia_(128)","2019","Westdeutschland","weiblich","1","","",""
"Malaysia_(128)","2019","Ostdeutschland","männlich","","","",""
"Malaysia_(128)","2019","Ostdeutschland","weiblich","","","",""
"Samoa","2019","Westdeutschland","männlich","","","",""
"Samoa","2019","Westdeutschland","weiblich","3","","",""
"Samoa","2019","Ostdeutschland","männlich","","","",""
"Samoa","2019","Ostdeutschland","weiblich","","","",""
"Aserbaidschan","2019","Westdeutschland","männlich","9","","",""
"Aserbaidschan","2019","Westdeutschland","weiblich","14","","",""
"Aserbaidschan","2019","Ostdeutschland","männlich","1","","",""
"Aserbaidschan","2019","Ostdeutschland","weiblich","1","","",""
"Weissrussland","2019","Westdeutschland","männlich","2","","",""
"Weissrussland","2019","Westdeutschland","weiblich","12","","",""
"Weissrussland","2019","Ostdeutschland","männlich","2","","",""
"Weissrussland","2019","Ostdeutschland","weiblich","5","","",""
"Uruguay","2019","Westdeutschland","männlich","3","","",""
"Uruguay","2019","Westdeutschland","weiblich","","","",""
"Uruguay","2019","Ostdeutschland","männlich","","","",""
"Uruguay","2019","Ostdeutschland","weiblich","","","",""
"Uganda","2019","Westdeutschland","männlich","","","",""
"Uganda","2019","Westdeutschland","weiblich","","","",""
"Uganda","2019","Ostdeutschland","männlich","","","",""
"Uganda","2019","Ostdeutschland","weiblich","","","",""
"Mali","2019","Westdeutschland","männlich","","","",""
"Mali","2019","Westdeutschland","weiblich","","","",""
"Mali","2019","Ostdeutschland","männlich","1","","",""
"Mali","2019","Ostdeutschland","weiblich","","","",""
"Kamerun","2019","Westdeutschland","männlich","3","","",""
"Kamerun","2019","Westdeutschland","weiblich","4","","",""
"Kamerun","2019","Ostdeutschland","männlich","","","",""
"Kamerun","2019","Ostdeutschland","weiblich","","","",""
"Kosovo-Albaner","2019","Westdeutschland","männlich","55","0.00588383422857805","0.00448875168452092","0.00727891677263519"
"Kosovo-Albaner","2019","Westdeutschland","weiblich","57","0.00409096581564559","0.00294539102043433","0.00523654061085685"
"Kosovo-Albaner","2019","Ostdeutschland","männlich","2","","",""
"Kosovo-Albaner","2019","Ostdeutschland","weiblich","2","","",""
"Georgien","2019","Westdeutschland","männlich","6","","",""
"Georgien","2019","Westdeutschland","weiblich","5","","",""
"Georgien","2019","Ostdeutschland","männlich","","","",""
"Georgien","2019","Ostdeutschland","weiblich","","","",""
"Sudan","2019","Westdeutschland","männlich","3","","",""
"Sudan","2019","Westdeutschland","weiblich","2","","",""
"Sudan","2019","Ostdeutschland","männlich","","","",""
"Sudan","2019","Ostdeutschland","weiblich","","","",""
"Kongo","2019","Westdeutschland","männlich","2","","",""
"Kongo","2019","Westdeutschland","weiblich","2","","",""
