"corigin","year","migback","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Vereinigte Arabische Emirate","2011","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Vereinigte Arabische Emirate","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Vereinigte Arabische Emirate","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"El Salvador","2011","kein Migrationshintergrund","Westdeutschland","","","",""
"El Salvador","2011","kein Migrationshintergrund","Ostdeutschland","","","",""
"El Salvador","2011","direkter Migrationshintergrund","Westdeutschland","1","","",""
"El Salvador","2011","direkter Migrationshintergrund","Ostdeutschland","","","",""
"El Salvador","2011","indirekter Migrationshintergrund","Westdeutschland","","","",""
"El Salvador","2011","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"El Salvador","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"El Salvador","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Eritrea","2011","kein Migrationshintergrund","Westdeutschland","","","",""
"Eritrea","2011","kein Migrationshintergrund","Ostdeutschland","","","",""
"Eritrea","2011","direkter Migrationshintergrund","Westdeutschland","5","","",""
"Eritrea","2011","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Eritrea","2011","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Eritrea","2011","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Eritrea","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Eritrea","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Jordanien","2011","kein Migrationshintergrund","Westdeutschland","","","",""
"Jordanien","2011","kein Migrationshintergrund","Ostdeutschland","","","",""
"Jordanien","2011","direkter Migrationshintergrund","Westdeutschland","2","","",""
"Jordanien","2011","direkter Migrationshintergrund","Ostdeutschland","1","","",""
"Jordanien","2011","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Jordanien","2011","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Jordanien","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Jordanien","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Costa Rica","2011","kein Migrationshintergrund","Westdeutschland","","","",""
"Costa Rica","2011","kein Migrationshintergrund","Ostdeutschland","","","",""
"Costa Rica","2011","direkter Migrationshintergrund","Westdeutschland","","","",""
"Costa Rica","2011","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Costa Rica","2011","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Costa Rica","2011","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Costa Rica","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Costa Rica","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Singapur","2011","kein Migrationshintergrund","Westdeutschland","","","",""
"Singapur","2011","kein Migrationshintergrund","Ostdeutschland","","","",""
"Singapur","2011","direkter Migrationshintergrund","Westdeutschland","1","","",""
"Singapur","2011","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Singapur","2011","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Singapur","2011","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Singapur","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Singapur","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Burkina Faso","2011","kein Migrationshintergrund","Westdeutschland","","","",""
"Burkina Faso","2011","kein Migrationshintergrund","Ostdeutschland","","","",""
"Burkina Faso","2011","direkter Migrationshintergrund","Westdeutschland","","","",""
"Burkina Faso","2011","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Burkina Faso","2011","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Burkina Faso","2011","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Burkina Faso","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Burkina Faso","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Sambia","2011","kein Migrationshintergrund","Westdeutschland","","","",""
"Sambia","2011","kein Migrationshintergrund","Ostdeutschland","","","",""
"Sambia","2011","direkter Migrationshintergrund","Westdeutschland","","","",""
"Sambia","2011","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Sambia","2011","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Sambia","2011","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Sambia","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Sambia","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Ecuador","2011","kein Migrationshintergrund","Westdeutschland","","","",""
"Ecuador","2011","kein Migrationshintergrund","Ostdeutschland","","","",""
"Ecuador","2011","direkter Migrationshintergrund","Westdeutschland","1","","",""
"Ecuador","2011","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Ecuador","2011","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Ecuador","2011","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Ecuador","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Ecuador","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Usbekistan","2011","kein Migrationshintergrund","Westdeutschland","","","",""
"Usbekistan","2011","kein Migrationshintergrund","Ostdeutschland","","","",""
"Usbekistan","2011","direkter Migrationshintergrund","Westdeutschland","9","","",""
"Usbekistan","2011","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Usbekistan","2011","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Usbekistan","2011","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Usbekistan","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Usbekistan","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Staatenlos","2011","kein Migrationshintergrund","Westdeutschland","","","",""
"Staatenlos","2011","kein Migrationshintergrund","Ostdeutschland","","","",""
"Staatenlos","2011","direkter Migrationshintergrund","Westdeutschland","","","",""
"Staatenlos","2011","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Staatenlos","2011","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Staatenlos","2011","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Staatenlos","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Staatenlos","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Laos","2011","kein Migrationshintergrund","Westdeutschland","","","",""
"Laos","2011","kein Migrationshintergrund","Ostdeutschland","","","",""
"Laos","2011","direkter Migrationshintergrund","Westdeutschland","","","",""
"Laos","2011","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Laos","2011","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Laos","2011","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Laos","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Laos","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Estland","2011","kein Migrationshintergrund","Westdeutschland","","","",""
"Estland","2011","kein Migrationshintergrund","Ostdeutschland","","","",""
"Estland","2011","direkter Migrationshintergrund","Westdeutschland","8","","",""
"Estland","2011","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Estland","2011","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Estland","2011","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Estland","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Estland","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Angola","2011","kein Migrationshintergrund","Westdeutschland","","","",""
"Angola","2011","kein Migrationshintergrund","Ostdeutschland","","","",""
"Angola","2011","direkter Migrationshintergrund","Westdeutschland","4","","",""
"Angola","2011","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Angola","2011","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Angola","2011","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Angola","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Angola","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Lettland","2011","kein Migrationshintergrund","Westdeutschland","","","",""
"Lettland","2011","kein Migrationshintergrund","Ostdeutschland","","","",""
"Lettland","2011","direkter Migrationshintergrund","Westdeutschland","4","","",""
"Lettland","2011","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Lettland","2011","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Lettland","2011","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Lettland","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Lettland","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Namibia","2011","kein Migrationshintergrund","Westdeutschland","","","",""
"Namibia","2011","kein Migrationshintergrund","Ostdeutschland","","","",""
"Namibia","2011","direkter Migrationshintergrund","Westdeutschland","4","","",""
"Namibia","2011","direkter Migrationshintergrund","Ostdeutschland","1","","",""
"Namibia","2011","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Namibia","2011","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Namibia","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Namibia","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Dominikanische Republik","2011","kein Migrationshintergrund","Westdeutschland","","","",""
"Dominikanische Republik","2011","kein Migrationshintergrund","Ostdeutschland","","","",""
"Dominikanische Republik","2011","direkter Migrationshintergrund","Westdeutschland","1","","",""
"Dominikanische Republik","2011","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Dominikanische Republik","2011","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Dominikanische Republik","2011","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Dominikanische Republik","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Dominikanische Republik","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Nicaragua","2011","kein Migrationshintergrund","Westdeutschland","","","",""
"Nicaragua","2011","kein Migrationshintergrund","Ostdeutschland","","","",""
"Nicaragua","2011","direkter Migrationshintergrund","Westdeutschland","1","","",""
"Nicaragua","2011","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Nicaragua","2011","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Nicaragua","2011","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Nicaragua","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Nicaragua","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Kenia","2011","kein Migrationshintergrund","Westdeutschland","","","",""
"Kenia","2011","kein Migrationshintergrund","Ostdeutschland","","","",""
"Kenia","2011","direkter Migrationshintergrund","Westdeutschland","5","","",""
"Kenia","2011","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Kenia","2011","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Kenia","2011","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Kenia","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Kenia","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Libyen","2011","kein Migrationshintergrund","Westdeutschland","","","",""
"Libyen","2011","kein Migrationshintergrund","Ostdeutschland","","","",""
"Libyen","2011","direkter Migrationshintergrund","Westdeutschland","","","",""
"Libyen","2011","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Libyen","2011","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Libyen","2011","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Libyen","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Libyen","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Botswana","2011","kein Migrationshintergrund","Westdeutschland","","","",""
"Botswana","2011","kein Migrationshintergrund","Ostdeutschland","","","",""
"Botswana","2011","direkter Migrationshintergrund","Westdeutschland","1","","",""
"Botswana","2011","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Botswana","2011","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Botswana","2011","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Botswana","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Botswana","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Haiti","2011","kein Migrationshintergrund","Westdeutschland","","","",""
"Haiti","2011","kein Migrationshintergrund","Ostdeutschland","","","",""
"Haiti","2011","direkter Migrationshintergrund","Westdeutschland","","","",""
"Haiti","2011","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Haiti","2011","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Haiti","2011","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Haiti","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Haiti","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
