"corigin","year","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"Aethiopien","2014","AkademikerIn","2","","",""
"Kolumbien","2014","(noch) kein Abschluss","","","",""
"Kolumbien","2014","Hauptschule","1","","",""
"Kolumbien","2014","Realschule","","","",""
"Kolumbien","2014","(Fach-)Abitur","2","","",""
"Kolumbien","2014","AkademikerIn","5","","",""
"Ghana","2014","(noch) kein Abschluss","","","",""
"Ghana","2014","Hauptschule","2","","",""
"Ghana","2014","Realschule","","","",""
"Ghana","2014","(Fach-)Abitur","9","","",""
"Ghana","2014","AkademikerIn","2","","",""
"Bangla Desh","2014","(noch) kein Abschluss","","","",""
"Bangla Desh","2014","Hauptschule","1","","",""
"Bangla Desh","2014","Realschule","","","",""
"Bangla Desh","2014","(Fach-)Abitur","2","","",""
"Bangla Desh","2014","AkademikerIn","2","","",""
"Venezuela","2014","(noch) kein Abschluss","","","",""
"Venezuela","2014","Hauptschule","","","",""
"Venezuela","2014","Realschule","","","",""
"Venezuela","2014","(Fach-)Abitur","","","",""
"Venezuela","2014","AkademikerIn","1","","",""
"Tunesien","2014","(noch) kein Abschluss","1","","",""
"Tunesien","2014","Hauptschule","4","","",""
"Tunesien","2014","Realschule","1","","",""
"Tunesien","2014","(Fach-)Abitur","8","","",""
"Tunesien","2014","AkademikerIn","2","","",""
"Mauritius","2014","(noch) kein Abschluss","","","",""
"Mauritius","2014","Hauptschule","","","",""
"Mauritius","2014","Realschule","","","",""
"Mauritius","2014","(Fach-)Abitur","","","",""
"Mauritius","2014","AkademikerIn","1","","",""
"Nigeria","2014","(noch) kein Abschluss","3","","",""
"Nigeria","2014","Hauptschule","2","","",""
"Nigeria","2014","Realschule","1","","",""
"Nigeria","2014","(Fach-)Abitur","4","","",""
"Nigeria","2014","AkademikerIn","4","","",""
"Kanada","2014","(noch) kein Abschluss","","","",""
"Kanada","2014","Hauptschule","2","","",""
"Kanada","2014","Realschule","","","",""
"Kanada","2014","(Fach-)Abitur","1","","",""
"Kanada","2014","AkademikerIn","2","","",""
"Neuseeland","2014","(noch) kein Abschluss","","","",""
"Neuseeland","2014","Hauptschule","","","",""
"Neuseeland","2014","Realschule","","","",""
"Neuseeland","2014","(Fach-)Abitur","1","","",""
"Neuseeland","2014","AkademikerIn","2","","",""
"Tansania","2014","(noch) kein Abschluss","","","",""
"Tansania","2014","Hauptschule","","","",""
"Tansania","2014","Realschule","","","",""
"Tansania","2014","(Fach-)Abitur","","","",""
"Tansania","2014","AkademikerIn","","","",""
"Zypern","2014","(noch) kein Abschluss","","","",""
"Zypern","2014","Hauptschule","","","",""
"Zypern","2014","Realschule","","","",""
"Zypern","2014","(Fach-)Abitur","","","",""
"Zypern","2014","AkademikerIn","","","",""
"Kuba","2014","(noch) kein Abschluss","5","","",""
"Kuba","2014","Hauptschule","1","","",""
"Kuba","2014","Realschule","","","",""
"Kuba","2014","(Fach-)Abitur","2","","",""
"Kuba","2014","AkademikerIn","2","","",""
"Irak","2014","(noch) kein Abschluss","14","","",""
"Irak","2014","Hauptschule","12","","",""
"Irak","2014","Realschule","2","","",""
"Irak","2014","(Fach-)Abitur","14","","",""
"Irak","2014","AkademikerIn","11","","",""
"Brasilien","2014","(noch) kein Abschluss","2","","",""
"Brasilien","2014","Hauptschule","6","","",""
"Brasilien","2014","Realschule","","","",""
"Brasilien","2014","(Fach-)Abitur","4","","",""
"Brasilien","2014","AkademikerIn","4","","",""
"Hongkong","2014","(noch) kein Abschluss","","","",""
"Hongkong","2014","Hauptschule","","","",""
"Hongkong","2014","Realschule","","","",""
"Hongkong","2014","(Fach-)Abitur","","","",""
"Hongkong","2014","AkademikerIn","","","",""
"Peru","2014","(noch) kein Abschluss","","","",""
"Peru","2014","Hauptschule","","","",""
"Peru","2014","Realschule","","","",""
"Peru","2014","(Fach-)Abitur","6","","",""
"Peru","2014","AkademikerIn","5","","",""
"Sri Lanka","2014","(noch) kein Abschluss","4","","",""
"Sri Lanka","2014","Hauptschule","4","","",""
"Sri Lanka","2014","Realschule","","","",""
"Sri Lanka","2014","(Fach-)Abitur","5","","",""
"Sri Lanka","2014","AkademikerIn","3","","",""
"Nepal","2014","(noch) kein Abschluss","","","",""
"Nepal","2014","Hauptschule","1","","",""
"Nepal","2014","Realschule","","","",""
"Nepal","2014","(Fach-)Abitur","1","","",""
"Nepal","2014","AkademikerIn","","","",""
"Marokko","2014","(noch) kein Abschluss","7","","",""
"Marokko","2014","Hauptschule","12","","",""
"Marokko","2014","Realschule","5","","",""
"Marokko","2014","(Fach-)Abitur","12","","",""
"Marokko","2014","AkademikerIn","4","","",""
"China","2014","(noch) kein Abschluss","","","",""
"China","2014","Hauptschule","","","",""
"China","2014","Realschule","","","",""
"China","2014","(Fach-)Abitur","2","","",""
"China","2014","AkademikerIn","11","","",""
"Irland","2014","(noch) kein Abschluss","","","",""
"Irland","2014","Hauptschule","2","","",""
"Irland","2014","Realschule","","","",""
"Irland","2014","(Fach-)Abitur","","","",""
"Irland","2014","AkademikerIn","3","","",""
"Moldawien","2014","(noch) kein Abschluss","","","",""
"Moldawien","2014","Hauptschule","3","","",""
"Moldawien","2014","Realschule","","","",""
"Moldawien","2014","(Fach-)Abitur","2","","",""
"Moldawien","2014","AkademikerIn","5","","",""
"Kasachstan","2014","(noch) kein Abschluss","23","","",""
"Kasachstan","2014","Hauptschule","263","0.0135125813724727","0.0110227324050577","0.0160024303398876"
"Kasachstan","2014","Realschule","82","0.00761826125333169","0.00557391597222289","0.0096626065344405"
"Kasachstan","2014","(Fach-)Abitur","131","0.0229605727875073","0.0182920749466651","0.0276290706283494"
"Kasachstan","2014","AkademikerIn","70","0.0109259927576455","0.00834400899543834","0.0135079765198527"
"Albanien","2014","(noch) kein Abschluss","1","","",""
"Albanien","2014","Hauptschule","10","","",""
"Albanien","2014","Realschule","","","",""
"Albanien","2014","(Fach-)Abitur","5","","",""
"Albanien","2014","AkademikerIn","","","",""
"Libanon","2014","(noch) kein Abschluss","11","","",""
"Libanon","2014","Hauptschule","14","","",""
"Libanon","2014","Realschule","2","","",""
"Libanon","2014","(Fach-)Abitur","8","","",""
"Libanon","2014","AkademikerIn","2","","",""
"Kirgistan","2014","(noch) kein Abschluss","3","","",""
"Kirgistan","2014","Hauptschule","20","","",""
"Kirgistan","2014","Realschule","15","","",""
"Kirgistan","2014","(Fach-)Abitur","19","","",""
"Kirgistan","2014","AkademikerIn","11","","",""
"Ukraine","2014","(noch) kein Abschluss","7","","",""
"Ukraine","2014","Hauptschule","43","0.00276831859967844","0.00163522930514089","0.00390140789421598"
"Ukraine","2014","Realschule","10","","",""
"Ukraine","2014","(Fach-)Abitur","41","0.00385095943074918","0.00192043016022415","0.0057814887012742"
"Ukraine","2014","AkademikerIn","63","0.00614725420483187","0.00420587548227079","0.00808863292739295"
"Algerien","2014","(noch) kein Abschluss","1","","",""
"Algerien","2014","Hauptschule","","","",""
"Algerien","2014","Realschule","","","",""
"Algerien","2014","(Fach-)Abitur","3","","",""
"Algerien","2014","AkademikerIn","","","",""
"Mocambique","2014","(noch) kein Abschluss","","","",""
"Mocambique","2014","Hauptschule","1","","",""
"Mocambique","2014","Realschule","","","",""
"Mocambique","2014","(Fach-)Abitur","","","",""
"Mocambique","2014","AkademikerIn","","","",""
"Aegypten","2014","(noch) kein Abschluss","","","",""
"Aegypten","2014","Hauptschule","","","",""
"Aegypten","2014","Realschule","","","",""
"Aegypten","2014","(Fach-)Abitur","","","",""
"Aegypten","2014","AkademikerIn","3","","",""
"Tadschikistan","2014","(noch) kein Abschluss","2","","",""
"Tadschikistan","2014","Hauptschule","7","","",""
"Tadschikistan","2014","Realschule","1","","",""
"Tadschikistan","2014","(Fach-)Abitur","4","","",""
"Tadschikistan","2014","AkademikerIn","3","","",""
"Vietnam","2014","(noch) kein Abschluss","","","",""
"Vietnam","2014","Hauptschule","5","","",""
"Vietnam","2014","Realschule","2","","",""
"Vietnam","2014","(Fach-)Abitur","3","","",""
"Vietnam","2014","AkademikerIn","1","","",""
"Somalia","2014","(noch) kein Abschluss","1","","",""
"Somalia","2014","Hauptschule","","","",""
"Somalia","2014","Realschule","","","",""
"Somalia","2014","(Fach-)Abitur","","","",""
"Somalia","2014","AkademikerIn","","","",""
"Pakistan","2014","(noch) kein Abschluss","3","","",""
"Pakistan","2014","Hauptschule","6","","",""
"Pakistan","2014","Realschule","1","","",""
"Pakistan","2014","(Fach-)Abitur","5","","",""
"Pakistan","2014","AkademikerIn","3","","",""
"Südafrika","2014","(noch) kein Abschluss","","","",""
"Südafrika","2014","Hauptschule","","","",""
"Südafrika","2014","Realschule","","","",""
"Südafrika","2014","(Fach-)Abitur","2","","",""
"Südafrika","2014","AkademikerIn","5","","",""
"Vereinigte Arabische Emirate","2014","(noch) kein Abschluss","","","",""
"Vereinigte Arabische Emirate","2014","Hauptschule","","","",""
"Vereinigte Arabische Emirate","2014","Realschule","","","",""
"Vereinigte Arabische Emirate","2014","(Fach-)Abitur","","","",""
"Vereinigte Arabische Emirate","2014","AkademikerIn","1","","",""
"El Salvador","2014","(noch) kein Abschluss","","","",""
"El Salvador","2014","Hauptschule","","","",""
"El Salvador","2014","Realschule","","","",""
"El Salvador","2014","(Fach-)Abitur","","","",""
"El Salvador","2014","AkademikerIn","1","","",""
"Eritrea","2014","(noch) kein Abschluss","","","",""
"Eritrea","2014","Hauptschule","1","","",""
"Eritrea","2014","Realschule","","","",""
"Eritrea","2014","(Fach-)Abitur","4","","",""
"Eritrea","2014","AkademikerIn","","","",""
"Jordanien","2014","(noch) kein Abschluss","3","","",""
"Jordanien","2014","Hauptschule","","","",""
"Jordanien","2014","Realschule","","","",""
"Jordanien","2014","(Fach-)Abitur","","","",""
"Jordanien","2014","AkademikerIn","3","","",""
"Costa Rica","2014","(noch) kein Abschluss","","","",""
"Costa Rica","2014","Hauptschule","","","",""
"Costa Rica","2014","Realschule","","","",""
"Costa Rica","2014","(Fach-)Abitur","","","",""
"Costa Rica","2014","AkademikerIn","","","",""
"Singapur","2014","(noch) kein Abschluss","","","",""
"Singapur","2014","Hauptschule","","","",""
"Singapur","2014","Realschule","","","",""
"Singapur","2014","(Fach-)Abitur","","","",""
"Singapur","2014","AkademikerIn","1","","",""
"Burkina Faso","2014","(noch) kein Abschluss","","","",""
"Burkina Faso","2014","Hauptschule","","","",""
"Burkina Faso","2014","Realschule","","","",""
"Burkina Faso","2014","(Fach-)Abitur","","","",""
"Burkina Faso","2014","AkademikerIn","","","",""
"Sambia","2014","(noch) kein Abschluss","","","",""
"Sambia","2014","Hauptschule","","","",""
"Sambia","2014","Realschule","","","",""
"Sambia","2014","(Fach-)Abitur","","","",""
"Sambia","2014","AkademikerIn","","","",""
"Ecuador","2014","(noch) kein Abschluss","","","",""
"Ecuador","2014","Hauptschule","","","",""
"Ecuador","2014","Realschule","","","",""
"Ecuador","2014","(Fach-)Abitur","1","","",""
"Ecuador","2014","AkademikerIn","","","",""
"Usbekistan","2014","(noch) kein Abschluss","3","","",""
"Usbekistan","2014","Hauptschule","4","","",""
"Usbekistan","2014","Realschule","2","","",""
"Usbekistan","2014","(Fach-)Abitur","6","","",""
"Usbekistan","2014","AkademikerIn","6","","",""
"Staatenlos","2014","(noch) kein Abschluss","","","",""
"Staatenlos","2014","Hauptschule","","","",""
"Staatenlos","2014","Realschule","","","",""
"Staatenlos","2014","(Fach-)Abitur","","","",""
"Staatenlos","2014","AkademikerIn","","","",""
"Laos","2014","(noch) kein Abschluss","","","",""
"Laos","2014","Hauptschule","","","",""
"Laos","2014","Realschule","","","",""
"Laos","2014","(Fach-)Abitur","1","","",""
"Laos","2014","AkademikerIn","","","",""
"Estland","2014","(noch) kein Abschluss","","","",""
"Estland","2014","Hauptschule","2","","",""
"Estland","2014","Realschule","1","","",""
"Estland","2014","(Fach-)Abitur","1","","",""
"Estland","2014","AkademikerIn","2","","",""
"Angola","2014","(noch) kein Abschluss","2","","",""
"Angola","2014","Hauptschule","3","","",""
"Angola","2014","Realschule","","","",""
"Angola","2014","(Fach-)Abitur","1","","",""
"Angola","2014","AkademikerIn","","","",""
"Lettland","2014","(noch) kein Abschluss","","","",""
"Lettland","2014","Hauptschule","","","",""
"Lettland","2014","Realschule","","","",""
"Lettland","2014","(Fach-)Abitur","","","",""
"Lettland","2014","AkademikerIn","5","","",""
"Namibia","2014","(noch) kein Abschluss","","","",""
"Namibia","2014","Hauptschule","","","",""
"Namibia","2014","Realschule","","","",""
"Namibia","2014","(Fach-)Abitur","2","","",""
"Namibia","2014","AkademikerIn","","","",""
"Dominikanische Republik","2014","(noch) kein Abschluss","1","","",""
"Dominikanische Republik","2014","Hauptschule","1","","",""
"Dominikanische Republik","2014","Realschule","","","",""
"Dominikanische Republik","2014","(Fach-)Abitur","1","","",""
"Dominikanische Republik","2014","AkademikerIn","","","",""
"Nicaragua","2014","(noch) kein Abschluss","","","",""
"Nicaragua","2014","Hauptschule","","","",""
"Nicaragua","2014","Realschule","","","",""
"Nicaragua","2014","(Fach-)Abitur","1","","",""
"Nicaragua","2014","AkademikerIn","1","","",""
"Kenia","2014","(noch) kein Abschluss","","","",""
"Kenia","2014","Hauptschule","1","","",""
"Kenia","2014","Realschule","","","",""
"Kenia","2014","(Fach-)Abitur","2","","",""
"Kenia","2014","AkademikerIn","2","","",""
"Libyen","2014","(noch) kein Abschluss","","","",""
"Libyen","2014","Hauptschule","","","",""
"Libyen","2014","Realschule","","","",""
"Libyen","2014","(Fach-)Abitur","","","",""
"Libyen","2014","AkademikerIn","","","",""
"Botswana","2014","(noch) kein Abschluss","","","",""
"Botswana","2014","Hauptschule","","","",""
"Botswana","2014","Realschule","","","",""
"Botswana","2014","(Fach-)Abitur","","","",""
"Botswana","2014","AkademikerIn","1","","",""
"Haiti","2014","(noch) kein Abschluss","","","",""
"Haiti","2014","Hauptschule","","","",""
"Haiti","2014","Realschule","","","",""
"Haiti","2014","(Fach-)Abitur","","","",""
"Haiti","2014","AkademikerIn","","","",""
"Luxemburg","2014","(noch) kein Abschluss","","","",""
"Luxemburg","2014","Hauptschule","1","","",""
"Luxemburg","2014","Realschule","","","",""
"Luxemburg","2014","(Fach-)Abitur","1","","",""
"Luxemburg","2014","AkademikerIn","1","","",""
"Belgien","2014","(noch) kein Abschluss","1","","",""
"Belgien","2014","Hauptschule","1","","",""
"Belgien","2014","Realschule","","","",""
"Belgien","2014","(Fach-)Abitur","2","","",""
"Belgien","2014","AkademikerIn","4","","",""
"Niederlande","2014","(noch) kein Abschluss","1","","",""
"Niederlande","2014","Hauptschule","9","","",""
"Niederlande","2014","Realschule","","","",""
"Niederlande","2014","(Fach-)Abitur","12","","",""
"Niederlande","2014","AkademikerIn","18","","",""
"Kroatien","2014","(noch) kein Abschluss","8","","",""
"Kroatien","2014","Hauptschule","34","0.00539055604792535","0.00381148693156311","0.00696962516428759"
"Kroatien","2014","Realschule","8","","",""
"Kroatien","2014","(Fach-)Abitur","16","","",""
"Kroatien","2014","AkademikerIn","10","","",""
"Bosnien/Herzegowina","2014","(noch) kein Abschluss","6","","",""
"Bosnien/Herzegowina","2014","Hauptschule","31","0.00355842476518687","0.00227428326582799","0.00484256626454576"
"Bosnien/Herzegowina","2014","Realschule","5","","",""
"Bosnien/Herzegowina","2014","(Fach-)Abitur","24","","",""
"Bosnien/Herzegowina","2014","AkademikerIn","9","","",""
"Makedonien","2014","(noch) kein Abschluss","9","","",""
"Makedonien","2014","Hauptschule","18","","",""
"Makedonien","2014","Realschule","2","","",""
"Makedonien","2014","(Fach-)Abitur","10","","",""
"Makedonien","2014","AkademikerIn","5","","",""
"Slowenien","2014","(noch) kein Abschluss","","","",""
"Slowenien","2014","Hauptschule","6","","",""
"Slowenien","2014","Realschule","3","","",""
"Slowenien","2014","(Fach-)Abitur","2","","",""
"Slowenien","2014","AkademikerIn","4","","",""
"Slowakei","2014","(noch) kein Abschluss","","","",""
"Slowakei","2014","Hauptschule","2","","",""
"Slowakei","2014","Realschule","","","",""
"Slowakei","2014","(Fach-)Abitur","8","","",""
"Slowakei","2014","AkademikerIn","6","","",""
"Paraguay","2014","(noch) kein Abschluss","","","",""
"Paraguay","2014","Hauptschule","","","",""
"Paraguay","2014","Realschule","","","",""
"Paraguay","2014","(Fach-)Abitur","","","",""
"Paraguay","2014","AkademikerIn","","","",""
"Guinea","2014","(noch) kein Abschluss","","","",""
"Guinea","2014","Hauptschule","","","",""
"Guinea","2014","Realschule","","","",""
"Guinea","2014","(Fach-)Abitur","1","","",""
"Guinea","2014","AkademikerIn","","","",""
"Kuwait","2014","(noch) kein Abschluss","","","",""
"Kuwait","2014","Hauptschule","","","",""
"Kuwait","2014","Realschule","","","",""
"Kuwait","2014","(Fach-)Abitur","","","",""
"Kuwait","2014","AkademikerIn","2","","",""
"Elfenbeinkueste","2014","(noch) kein Abschluss","","","",""
"Elfenbeinkueste","2014","Hauptschule","","","",""
"Elfenbeinkueste","2014","Realschule","","","",""
"Elfenbeinkueste","2014","(Fach-)Abitur","","","",""
"Elfenbeinkueste","2014","AkademikerIn","","","",""
"Malaysia_(128)","2014","(noch) kein Abschluss","","","",""
"Malaysia_(128)","2014","Hauptschule","1","","",""
"Malaysia_(128)","2014","Realschule","","","",""
"Malaysia_(128)","2014","(Fach-)Abitur","","","",""
