"corigin","year","quintil_oecd","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Tadschikistan","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Vietnam","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","1","","",""
"Vietnam","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","1","","",""
"Vietnam","2014","2","Städtischer Raum","3","","",""
"Vietnam","2014","2","Ländlicher Raum","3","","",""
"Vietnam","2014","3","Städtischer Raum","1","","",""
"Vietnam","2014","3","Ländlicher Raum","","","",""
"Vietnam","2014","4","Städtischer Raum","3","","",""
"Vietnam","2014","4","Ländlicher Raum","","","",""
"Vietnam","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Vietnam","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Somalia","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Somalia","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","1","","",""
"Somalia","2014","2","Städtischer Raum","","","",""
"Somalia","2014","2","Ländlicher Raum","","","",""
"Somalia","2014","3","Städtischer Raum","","","",""
"Somalia","2014","3","Ländlicher Raum","","","",""
"Somalia","2014","4","Städtischer Raum","","","",""
"Somalia","2014","4","Ländlicher Raum","","","",""
"Somalia","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Somalia","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Pakistan","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","12","","",""
"Pakistan","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","2","","",""
"Pakistan","2014","2","Städtischer Raum","3","","",""
"Pakistan","2014","2","Ländlicher Raum","3","","",""
"Pakistan","2014","3","Städtischer Raum","1","","",""
"Pakistan","2014","3","Ländlicher Raum","","","",""
"Pakistan","2014","4","Städtischer Raum","","","",""
"Pakistan","2014","4","Ländlicher Raum","","","",""
"Pakistan","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Pakistan","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Südafrika","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Südafrika","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Südafrika","2014","2","Städtischer Raum","","","",""
"Südafrika","2014","2","Ländlicher Raum","","","",""
"Südafrika","2014","3","Städtischer Raum","2","","",""
"Südafrika","2014","3","Ländlicher Raum","2","","",""
"Südafrika","2014","4","Städtischer Raum","1","","",""
"Südafrika","2014","4","Ländlicher Raum","","","",""
"Südafrika","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","2","","",""
"Südafrika","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Vereinigte Arabische Emirate","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Vereinigte Arabische Emirate","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Vereinigte Arabische Emirate","2014","2","Städtischer Raum","","","",""
"Vereinigte Arabische Emirate","2014","2","Ländlicher Raum","","","",""
"Vereinigte Arabische Emirate","2014","3","Städtischer Raum","","","",""
"Vereinigte Arabische Emirate","2014","3","Ländlicher Raum","","","",""
"Vereinigte Arabische Emirate","2014","4","Städtischer Raum","","","",""
"Vereinigte Arabische Emirate","2014","4","Ländlicher Raum","","","",""
"Vereinigte Arabische Emirate","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","1","","",""
"Vereinigte Arabische Emirate","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"El Salvador","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"El Salvador","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"El Salvador","2014","2","Städtischer Raum","","","",""
"El Salvador","2014","2","Ländlicher Raum","","","",""
"El Salvador","2014","3","Städtischer Raum","","","",""
"El Salvador","2014","3","Ländlicher Raum","","","",""
"El Salvador","2014","4","Städtischer Raum","1","","",""
"El Salvador","2014","4","Ländlicher Raum","","","",""
"El Salvador","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"El Salvador","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Eritrea","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Eritrea","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Eritrea","2014","2","Städtischer Raum","5","","",""
"Eritrea","2014","2","Ländlicher Raum","","","",""
"Eritrea","2014","3","Städtischer Raum","","","",""
"Eritrea","2014","3","Ländlicher Raum","","","",""
"Eritrea","2014","4","Städtischer Raum","","","",""
"Eritrea","2014","4","Ländlicher Raum","","","",""
"Eritrea","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Eritrea","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Jordanien","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","3","","",""
"Jordanien","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Jordanien","2014","2","Städtischer Raum","1","","",""
"Jordanien","2014","2","Ländlicher Raum","","","",""
"Jordanien","2014","3","Städtischer Raum","","","",""
"Jordanien","2014","3","Ländlicher Raum","","","",""
"Jordanien","2014","4","Städtischer Raum","","","",""
"Jordanien","2014","4","Ländlicher Raum","","","",""
"Jordanien","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","1","","",""
"Jordanien","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","1","","",""
"Costa Rica","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Costa Rica","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Costa Rica","2014","2","Städtischer Raum","","","",""
"Costa Rica","2014","2","Ländlicher Raum","","","",""
"Costa Rica","2014","3","Städtischer Raum","","","",""
"Costa Rica","2014","3","Ländlicher Raum","","","",""
"Costa Rica","2014","4","Städtischer Raum","","","",""
"Costa Rica","2014","4","Ländlicher Raum","","","",""
"Costa Rica","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Costa Rica","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Singapur","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Singapur","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Singapur","2014","2","Städtischer Raum","","","",""
"Singapur","2014","2","Ländlicher Raum","","","",""
"Singapur","2014","3","Städtischer Raum","","","",""
"Singapur","2014","3","Ländlicher Raum","","","",""
"Singapur","2014","4","Städtischer Raum","1","","",""
"Singapur","2014","4","Ländlicher Raum","","","",""
"Singapur","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Singapur","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Burkina Faso","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Burkina Faso","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Burkina Faso","2014","2","Städtischer Raum","","","",""
"Burkina Faso","2014","2","Ländlicher Raum","","","",""
"Burkina Faso","2014","3","Städtischer Raum","","","",""
"Burkina Faso","2014","3","Ländlicher Raum","","","",""
"Burkina Faso","2014","4","Städtischer Raum","","","",""
"Burkina Faso","2014","4","Ländlicher Raum","","","",""
"Burkina Faso","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Burkina Faso","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Sambia","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Sambia","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Sambia","2014","2","Städtischer Raum","","","",""
"Sambia","2014","2","Ländlicher Raum","","","",""
"Sambia","2014","3","Städtischer Raum","","","",""
"Sambia","2014","3","Ländlicher Raum","","","",""
"Sambia","2014","4","Städtischer Raum","","","",""
"Sambia","2014","4","Ländlicher Raum","","","",""
"Sambia","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Sambia","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Ecuador","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Ecuador","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Ecuador","2014","2","Städtischer Raum","","","",""
"Ecuador","2014","2","Ländlicher Raum","1","","",""
"Ecuador","2014","3","Städtischer Raum","","","",""
"Ecuador","2014","3","Ländlicher Raum","","","",""
"Ecuador","2014","4","Städtischer Raum","","","",""
"Ecuador","2014","4","Ländlicher Raum","","","",""
"Ecuador","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Ecuador","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Usbekistan","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","1","","",""
"Usbekistan","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","2","","",""
"Usbekistan","2014","2","Städtischer Raum","3","","",""
"Usbekistan","2014","2","Ländlicher Raum","4","","",""
"Usbekistan","2014","3","Städtischer Raum","3","","",""
"Usbekistan","2014","3","Ländlicher Raum","1","","",""
"Usbekistan","2014","4","Städtischer Raum","3","","",""
"Usbekistan","2014","4","Ländlicher Raum","","","",""
"Usbekistan","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","3","","",""
"Usbekistan","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","2","","",""
"Staatenlos","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Staatenlos","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Staatenlos","2014","2","Städtischer Raum","","","",""
"Staatenlos","2014","2","Ländlicher Raum","","","",""
"Staatenlos","2014","3","Städtischer Raum","","","",""
"Staatenlos","2014","3","Ländlicher Raum","","","",""
"Staatenlos","2014","4","Städtischer Raum","","","",""
"Staatenlos","2014","4","Ländlicher Raum","","","",""
"Staatenlos","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Staatenlos","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Laos","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Laos","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Laos","2014","2","Städtischer Raum","","","",""
"Laos","2014","2","Ländlicher Raum","1","","",""
"Laos","2014","3","Städtischer Raum","","","",""
"Laos","2014","3","Ländlicher Raum","","","",""
"Laos","2014","4","Städtischer Raum","","","",""
"Laos","2014","4","Ländlicher Raum","","","",""
"Laos","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Laos","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Estland","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Estland","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Estland","2014","2","Städtischer Raum","3","","",""
"Estland","2014","2","Ländlicher Raum","","","",""
"Estland","2014","3","Städtischer Raum","","","",""
"Estland","2014","3","Ländlicher Raum","2","","",""
"Estland","2014","4","Städtischer Raum","","","",""
"Estland","2014","4","Ländlicher Raum","","","",""
"Estland","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Estland","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","1","","",""
"Angola","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","6","","",""
"Angola","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Angola","2014","2","Städtischer Raum","2","","",""
"Angola","2014","2","Ländlicher Raum","","","",""
"Angola","2014","3","Städtischer Raum","","","",""
"Angola","2014","3","Ländlicher Raum","","","",""
"Angola","2014","4","Städtischer Raum","","","",""
"Angola","2014","4","Ländlicher Raum","","","",""
"Angola","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Angola","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Lettland","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","2","","",""
"Lettland","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Lettland","2014","2","Städtischer Raum","1","","",""
"Lettland","2014","2","Ländlicher Raum","","","",""
"Lettland","2014","3","Städtischer Raum","1","","",""
"Lettland","2014","3","Ländlicher Raum","","","",""
"Lettland","2014","4","Städtischer Raum","1","","",""
"Lettland","2014","4","Ländlicher Raum","","","",""
"Lettland","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Lettland","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Namibia","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Namibia","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Namibia","2014","2","Städtischer Raum","1","","",""
"Namibia","2014","2","Ländlicher Raum","","","",""
"Namibia","2014","3","Städtischer Raum","1","","",""
"Namibia","2014","3","Ländlicher Raum","","","",""
"Namibia","2014","4","Städtischer Raum","1","","",""
"Namibia","2014","4","Ländlicher Raum","","","",""
"Namibia","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Namibia","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Dominikanische Republik","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","1","","",""
"Dominikanische Republik","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Dominikanische Republik","2014","2","Städtischer Raum","","","",""
"Dominikanische Republik","2014","2","Ländlicher Raum","","","",""
"Dominikanische Republik","2014","3","Städtischer Raum","1","","",""
"Dominikanische Republik","2014","3","Ländlicher Raum","","","",""
"Dominikanische Republik","2014","4","Städtischer Raum","1","","",""
"Dominikanische Republik","2014","4","Ländlicher Raum","","","",""
"Dominikanische Republik","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Dominikanische Republik","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Nicaragua","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Nicaragua","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Nicaragua","2014","2","Städtischer Raum","","","",""
"Nicaragua","2014","2","Ländlicher Raum","","","",""
"Nicaragua","2014","3","Städtischer Raum","1","","",""
"Nicaragua","2014","3","Ländlicher Raum","","","",""
"Nicaragua","2014","4","Städtischer Raum","","","",""
"Nicaragua","2014","4","Ländlicher Raum","","","",""
"Nicaragua","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","1","","",""
"Nicaragua","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Kenia","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Kenia","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Kenia","2014","2","Städtischer Raum","1","","",""
"Kenia","2014","2","Ländlicher Raum","1","","",""
"Kenia","2014","3","Städtischer Raum","1","","",""
"Kenia","2014","3","Ländlicher Raum","","","",""
"Kenia","2014","4","Städtischer Raum","1","","",""
"Kenia","2014","4","Ländlicher Raum","","","",""
"Kenia","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","1","","",""
"Kenia","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Libyen","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Libyen","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Libyen","2014","2","Städtischer Raum","","","",""
"Libyen","2014","2","Ländlicher Raum","","","",""
"Libyen","2014","3","Städtischer Raum","","","",""
"Libyen","2014","3","Ländlicher Raum","","","",""
"Libyen","2014","4","Städtischer Raum","","","",""
"Libyen","2014","4","Ländlicher Raum","","","",""
"Libyen","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Libyen","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Botswana","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Botswana","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","1","","",""
"Botswana","2014","2","Städtischer Raum","","","",""
"Botswana","2014","2","Ländlicher Raum","","","",""
"Botswana","2014","3","Städtischer Raum","","","",""
"Botswana","2014","3","Ländlicher Raum","","","",""
"Botswana","2014","4","Städtischer Raum","","","",""
"Botswana","2014","4","Ländlicher Raum","","","",""
"Botswana","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Botswana","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
