"corigin","year","regtyp","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Guinea","2017","Städtischer Raum","weiblich","1","","",""
"Guinea","2017","Ländlicher Raum","männlich","1","","",""
"Guinea","2017","Ländlicher Raum","weiblich","","","",""
"Kuwait","2017","Städtischer Raum","männlich","4","","",""
"Kuwait","2017","Städtischer Raum","weiblich","7","","",""
"Kuwait","2017","Ländlicher Raum","männlich","3","","",""
"Kuwait","2017","Ländlicher Raum","weiblich","1","","",""
"Elfenbeinkueste","2017","Städtischer Raum","männlich","1","","",""
"Elfenbeinkueste","2017","Städtischer Raum","weiblich","","","",""
"Elfenbeinkueste","2017","Ländlicher Raum","männlich","","","",""
"Elfenbeinkueste","2017","Ländlicher Raum","weiblich","","","",""
"Malaysia_(128)","2017","Städtischer Raum","männlich","","","",""
"Malaysia_(128)","2017","Städtischer Raum","weiblich","1","","",""
"Malaysia_(128)","2017","Ländlicher Raum","männlich","","","",""
"Malaysia_(128)","2017","Ländlicher Raum","weiblich","","","",""
"Samoa","2017","Städtischer Raum","männlich","","","",""
"Samoa","2017","Städtischer Raum","weiblich","2","","",""
"Samoa","2017","Ländlicher Raum","männlich","","","",""
"Samoa","2017","Ländlicher Raum","weiblich","","","",""
"Aserbaidschan","2017","Städtischer Raum","männlich","8","","",""
"Aserbaidschan","2017","Städtischer Raum","weiblich","13","","",""
"Aserbaidschan","2017","Ländlicher Raum","männlich","9","","",""
"Aserbaidschan","2017","Ländlicher Raum","weiblich","6","","",""
"Weissrussland","2017","Städtischer Raum","männlich","6","","",""
"Weissrussland","2017","Städtischer Raum","weiblich","16","","",""
"Weissrussland","2017","Ländlicher Raum","männlich","","","",""
"Weissrussland","2017","Ländlicher Raum","weiblich","7","","",""
"Uruguay","2017","Städtischer Raum","männlich","","","",""
"Uruguay","2017","Städtischer Raum","weiblich","","","",""
"Uruguay","2017","Ländlicher Raum","männlich","1","","",""
"Uruguay","2017","Ländlicher Raum","weiblich","","","",""
"Uganda","2017","Städtischer Raum","männlich","","","",""
"Uganda","2017","Städtischer Raum","weiblich","","","",""
"Uganda","2017","Ländlicher Raum","männlich","","","",""
"Uganda","2017","Ländlicher Raum","weiblich","","","",""
"Mali","2017","Städtischer Raum","männlich","","","",""
"Mali","2017","Städtischer Raum","weiblich","","","",""
"Mali","2017","Ländlicher Raum","männlich","1","","",""
"Mali","2017","Ländlicher Raum","weiblich","","","",""
"Kamerun","2017","Städtischer Raum","männlich","6","","",""
"Kamerun","2017","Städtischer Raum","weiblich","3","","",""
"Kamerun","2017","Ländlicher Raum","männlich","1","","",""
"Kamerun","2017","Ländlicher Raum","weiblich","1","","",""
"Kosovo-Albaner","2017","Städtischer Raum","männlich","61","0.00494644815708894","0.0035441401795132","0.00634875613466467"
"Kosovo-Albaner","2017","Städtischer Raum","weiblich","71","0.00508683078211347","0.00373749707991718","0.00643616448430977"
"Kosovo-Albaner","2017","Ländlicher Raum","männlich","20","","",""
"Kosovo-Albaner","2017","Ländlicher Raum","weiblich","19","","",""
"Georgien","2017","Städtischer Raum","männlich","5","","",""
"Georgien","2017","Städtischer Raum","weiblich","10","","",""
"Georgien","2017","Ländlicher Raum","männlich","4","","",""
"Georgien","2017","Ländlicher Raum","weiblich","2","","",""
"Sudan","2017","Städtischer Raum","männlich","4","","",""
"Sudan","2017","Städtischer Raum","weiblich","3","","",""
"Sudan","2017","Ländlicher Raum","männlich","","","",""
"Sudan","2017","Ländlicher Raum","weiblich","","","",""
"Kongo","2017","Städtischer Raum","männlich","1","","",""
"Kongo","2017","Städtischer Raum","weiblich","2","","",""
"Kongo","2017","Ländlicher Raum","männlich","","","",""
"Kongo","2017","Ländlicher Raum","weiblich","","","",""
"Togo","2017","Städtischer Raum","männlich","1","","",""
"Togo","2017","Städtischer Raum","weiblich","4","","",""
"Togo","2017","Ländlicher Raum","männlich","","","",""
"Togo","2017","Ländlicher Raum","weiblich","","","",""
"Mongolei","2017","Städtischer Raum","männlich","1","","",""
"Mongolei","2017","Städtischer Raum","weiblich","1","","",""
"Mongolei","2017","Ländlicher Raum","männlich","","","",""
"Mongolei","2017","Ländlicher Raum","weiblich","","","",""
"Litauen","2017","Städtischer Raum","männlich","6","","",""
"Litauen","2017","Städtischer Raum","weiblich","6","","",""
"Litauen","2017","Ländlicher Raum","männlich","3","","",""
"Litauen","2017","Ländlicher Raum","weiblich","6","","",""
"Tschad","2017","Städtischer Raum","männlich","","","",""
"Tschad","2017","Städtischer Raum","weiblich","","","",""
"Tschad","2017","Ländlicher Raum","männlich","","","",""
"Tschad","2017","Ländlicher Raum","weiblich","","","",""
"Armenien","2017","Städtischer Raum","männlich","10","","",""
"Armenien","2017","Städtischer Raum","weiblich","10","","",""
"Armenien","2017","Ländlicher Raum","männlich","2","","",""
"Armenien","2017","Ländlicher Raum","weiblich","4","","",""
"Kurdistan_(149)","2017","Städtischer Raum","männlich","","","",""
"Kurdistan_(149)","2017","Städtischer Raum","weiblich","","","",""
"Kurdistan_(149)","2017","Ländlicher Raum","männlich","","","",""
"Kurdistan_(149)","2017","Ländlicher Raum","weiblich","","","",""
"Liberia","2017","Städtischer Raum","männlich","","","",""
"Liberia","2017","Städtischer Raum","weiblich","","","",""
"Liberia","2017","Ländlicher Raum","männlich","","","",""
"Liberia","2017","Ländlicher Raum","weiblich","","","",""
"Jemen","2017","Städtischer Raum","männlich","1","","",""
"Jemen","2017","Städtischer Raum","weiblich","1","","",""
"Jemen","2017","Ländlicher Raum","männlich","1","","",""
"Jemen","2017","Ländlicher Raum","weiblich","","","",""
"Palaestina","2017","Städtischer Raum","männlich","8","","",""
"Palaestina","2017","Städtischer Raum","weiblich","4","","",""
"Palaestina","2017","Ländlicher Raum","männlich","2","","",""
"Palaestina","2017","Ländlicher Raum","weiblich","4","","",""
"Taiwan","2017","Städtischer Raum","männlich","1","","",""
"Taiwan","2017","Städtischer Raum","weiblich","2","","",""
"Taiwan","2017","Ländlicher Raum","männlich","","","",""
"Taiwan","2017","Ländlicher Raum","weiblich","","","",""
"Turkmenistan","2017","Städtischer Raum","männlich","","","",""
"Turkmenistan","2017","Städtischer Raum","weiblich","1","","",""
"Turkmenistan","2017","Ländlicher Raum","männlich","1","","",""
"Turkmenistan","2017","Ländlicher Raum","weiblich","2","","",""
"Afrika","2017","Städtischer Raum","männlich","","","",""
"Afrika","2017","Städtischer Raum","weiblich","","","",""
"Afrika","2017","Ländlicher Raum","männlich","","","",""
"Afrika","2017","Ländlicher Raum","weiblich","","","",""
"Sierra Leone(Westafrika)","2017","Städtischer Raum","männlich","","","",""
"Sierra Leone(Westafrika)","2017","Städtischer Raum","weiblich","","","",""
"Sierra Leone(Westafrika)","2017","Ländlicher Raum","männlich","","","",""
"Sierra Leone(Westafrika)","2017","Ländlicher Raum","weiblich","","","",""
"Senegal","2017","Städtischer Raum","männlich","1","","",""
"Senegal","2017","Städtischer Raum","weiblich","","","",""
"Senegal","2017","Ländlicher Raum","männlich","","","",""
"Senegal","2017","Ländlicher Raum","weiblich","","","",""
"Malediven","2017","Städtischer Raum","männlich","","","",""
"Malediven","2017","Städtischer Raum","weiblich","","","",""
"Malediven","2017","Ländlicher Raum","männlich","","","",""
"Malediven","2017","Ländlicher Raum","weiblich","","","",""
"Serbien","2017","Städtischer Raum","männlich","57","0.00422663909582866","0.00292990395078942","0.00552337424086791"
"Serbien","2017","Städtischer Raum","weiblich","43","0.00347246261900413","0.00235671344373419","0.00458821179427407"
"Serbien","2017","Ländlicher Raum","männlich","7","","",""
"Serbien","2017","Ländlicher Raum","weiblich","12","","",""
"Gambia","2017","Städtischer Raum","männlich","6","","",""
"Gambia","2017","Städtischer Raum","weiblich","","","",""
"Gambia","2017","Ländlicher Raum","männlich","1","","",""
"Gambia","2017","Ländlicher Raum","weiblich","","","",""
"Honduras","2017","Städtischer Raum","männlich","1","","",""
"Honduras","2017","Städtischer Raum","weiblich","","","",""
"Honduras","2017","Ländlicher Raum","männlich","","","",""
"Honduras","2017","Ländlicher Raum","weiblich","","","",""
"Montenegro_(168)","2017","Städtischer Raum","männlich","2","","",""
"Montenegro_(168)","2017","Städtischer Raum","weiblich","2","","",""
"Montenegro_(168)","2017","Ländlicher Raum","männlich","1","","",""
"Montenegro_(168)","2017","Ländlicher Raum","weiblich","1","","",""
"Kambodscha","2017","Städtischer Raum","männlich","","","",""
"Kambodscha","2017","Städtischer Raum","weiblich","1","","",""
"Kambodscha","2017","Ländlicher Raum","männlich","","","",""
"Kambodscha","2017","Ländlicher Raum","weiblich","","","",""
"Surinam","2017","Städtischer Raum","männlich","","","",""
"Surinam","2017","Städtischer Raum","weiblich","1","","",""
"Surinam","2017","Ländlicher Raum","männlich","1","","",""
"Surinam","2017","Ländlicher Raum","weiblich","","","",""
"Guyana","2017","Städtischer Raum","männlich","","","",""
"Guyana","2017","Städtischer Raum","weiblich","","","",""
"Guyana","2017","Ländlicher Raum","männlich","1","","",""
"Guyana","2017","Ländlicher Raum","weiblich","","","",""
"Simbabwe","2017","Städtischer Raum","männlich","","","",""
"Simbabwe","2017","Städtischer Raum","weiblich","","","",""
"Simbabwe","2017","Ländlicher Raum","männlich","1","","",""
"Simbabwe","2017","Ländlicher Raum","weiblich","","","",""
"Madagaskar","2017","Städtischer Raum","männlich","","","",""
"Madagaskar","2017","Städtischer Raum","weiblich","","","",""
"Madagaskar","2017","Ländlicher Raum","männlich","","","",""
"Madagaskar","2017","Ländlicher Raum","weiblich","","","",""
"Lesotho","2017","Städtischer Raum","männlich","1","","",""
"Lesotho","2017","Städtischer Raum","weiblich","","","",""
"Lesotho","2017","Ländlicher Raum","männlich","","","",""
"Lesotho","2017","Ländlicher Raum","weiblich","","","",""
"Ruanda","2017","Städtischer Raum","männlich","","","",""
"Ruanda","2017","Städtischer Raum","weiblich","","","",""
"Ruanda","2017","Ländlicher Raum","männlich","","","",""
"Ruanda","2017","Ländlicher Raum","weiblich","","","",""
"Myanmar","2017","Städtischer Raum","männlich","2","","",""
"Myanmar","2017","Städtischer Raum","weiblich","1","","",""
"Myanmar","2017","Ländlicher Raum","männlich","","","",""
"Myanmar","2017","Ländlicher Raum","weiblich","","","",""
"Niger","2017","Städtischer Raum","männlich","","","",""
"Niger","2017","Städtischer Raum","weiblich","","","",""
"Niger","2017","Ländlicher Raum","männlich","1","","",""
"Niger","2017","Ländlicher Raum","weiblich","2","","",""
"Dschibuti","2017","Städtischer Raum","männlich","","","",""
"Dschibuti","2017","Städtischer Raum","weiblich","","","",""
"Dschibuti","2017","Ländlicher Raum","männlich","","","",""
"Dschibuti","2017","Ländlicher Raum","weiblich","","","",""
"Katar","2017","Städtischer Raum","männlich","","","",""
"Katar","2017","Städtischer Raum","weiblich","","","",""
"Katar","2017","Ländlicher Raum","männlich","","","",""
"Katar","2017","Ländlicher Raum","weiblich","","","",""
"Kosovo","2017","Städtischer Raum","männlich","","","",""
"Kosovo","2017","Städtischer Raum","weiblich","1","","",""
"Kosovo","2017","Ländlicher Raum","männlich","","","",""
"Kosovo","2017","Ländlicher Raum","weiblich","1","","",""
"Eastern Europe","2017","Städtischer Raum","männlich","1","","",""
"Eastern Europe","2017","Städtischer Raum","weiblich","","","",""
"Eastern Europe","2017","Ländlicher Raum","männlich","","","",""
"Eastern Europe","2017","Ländlicher Raum","weiblich","","","",""
"Ethnische Minderheiten","2017","Städtischer Raum","männlich","","","",""
"Ethnische Minderheiten","2017","Städtischer Raum","weiblich","","","",""
"Ethnische Minderheiten","2017","Ländlicher Raum","männlich","","","",""
"Ethnische Minderheiten","2017","Ländlicher Raum","weiblich","","","",""
"Deutschland","2018","Städtischer Raum","männlich","6299","0.818108168747993","0.810269387540836","0.82594694995515"
"Deutschland","2018","Städtischer Raum","weiblich","7322","0.812468612379933","0.804915327658532","0.820021897101333"
"Deutschland","2018","Ländlicher Raum","männlich","3757","0.902143038321437","0.893805914593974","0.910480162048899"
"Deutschland","2018","Ländlicher Raum","weiblich","4273","0.895159433899871","0.886938980830782","0.903379886968959"
"Türkei","2018","Städtischer Raum","männlich","166","0.0257537855330424","0.0225350041452963","0.0289725669207886"
"Türkei","2018","Städtischer Raum","weiblich","154","0.0204511168889022","0.0177122738209616","0.0231899599568429"
"Türkei","2018","Ländlicher Raum","männlich","35","0.00534831847165413","0.00330174744033974","0.00739488950296852"
"Türkei","2018","Ländlicher Raum","weiblich","24","","",""
"Ex-Jugoslawien","2018","Städtischer Raum","männlich","2","","",""
"Ex-Jugoslawien","2018","Städtischer Raum","weiblich","3","","",""
"Ex-Jugoslawien","2018","Ländlicher Raum","männlich","3","","",""
"Ex-Jugoslawien","2018","Ländlicher Raum","weiblich","","","",""
"Griechenland","2018","Städtischer Raum","männlich","37","0.00390873217725658","0.00264077640831852","0.00517668794619465"
"Griechenland","2018","Städtischer Raum","weiblich","39","0.00296296436299758","0.00191120972574566","0.00401471900024951"
"Griechenland","2018","Ländlicher Raum","männlich","3","","",""
"Griechenland","2018","Ländlicher Raum","weiblich","6","","",""
"Italien","2018","Städtischer Raum","männlich","74","0.010808758921539","0.00870757230040078","0.0129099455426772"
"Italien","2018","Städtischer Raum","weiblich","58","0.00902813255296303","0.00719782023586273","0.0108584448700633"
"Italien","2018","Ländlicher Raum","männlich","17","","",""
"Italien","2018","Ländlicher Raum","weiblich","11","","",""
"Spanien","2018","Städtischer Raum","männlich","19","","",""
"Spanien","2018","Städtischer Raum","weiblich","22","","",""
"Spanien","2018","Ländlicher Raum","männlich","3","","",""
"Spanien","2018","Ländlicher Raum","weiblich","5","","",""
"österreich","2018","Städtischer Raum","männlich","23","","",""
"österreich","2018","Städtischer Raum","weiblich","23","","",""
"österreich","2018","Ländlicher Raum","männlich","8","","",""
"österreich","2018","Ländlicher Raum","weiblich","9","","",""
"Frankreich","2018","Städtischer Raum","männlich","21","","",""
"Frankreich","2018","Städtischer Raum","weiblich","23","","",""
"Frankreich","2018","Ländlicher Raum","männlich","2","","",""
"Frankreich","2018","Ländlicher Raum","weiblich","","","",""
"Benelux","2018","Städtischer Raum","männlich","","","",""
"Benelux","2018","Städtischer Raum","weiblich","","","",""
"Benelux","2018","Ländlicher Raum","männlich","","","",""
"Benelux","2018","Ländlicher Raum","weiblich","","","",""
"Dänemark","2018","Städtischer Raum","männlich","2","","",""
"Dänemark","2018","Städtischer Raum","weiblich","2","","",""
"Dänemark","2018","Ländlicher Raum","männlich","2","","",""
"Dänemark","2018","Ländlicher Raum","weiblich","5","","",""
