"corigin","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Mongolei","2018","Hauptschule","weiblich","1","","",""
"Mongolei","2018","Realschule","männlich","","","",""
"Mongolei","2018","Realschule","weiblich","","","",""
"Mongolei","2018","(Fach-)Abitur","männlich","","","",""
"Mongolei","2018","(Fach-)Abitur","weiblich","","","",""
"Mongolei","2018","AkademikerIn","männlich","","","",""
"Mongolei","2018","AkademikerIn","weiblich","","","",""
"Litauen","2018","(noch) kein Abschluss","männlich","1","","",""
"Litauen","2018","(noch) kein Abschluss","weiblich","1","","",""
"Litauen","2018","Hauptschule","männlich","1","","",""
"Litauen","2018","Hauptschule","weiblich","2","","",""
"Litauen","2018","Realschule","männlich","","","",""
"Litauen","2018","Realschule","weiblich","","","",""
"Litauen","2018","(Fach-)Abitur","männlich","4","","",""
"Litauen","2018","(Fach-)Abitur","weiblich","4","","",""
"Litauen","2018","AkademikerIn","männlich","1","","",""
"Litauen","2018","AkademikerIn","weiblich","4","","",""
"Tschad","2018","(noch) kein Abschluss","männlich","","","",""
"Tschad","2018","(noch) kein Abschluss","weiblich","","","",""
"Tschad","2018","Hauptschule","männlich","","","",""
"Tschad","2018","Hauptschule","weiblich","","","",""
"Tschad","2018","Realschule","männlich","","","",""
"Tschad","2018","Realschule","weiblich","","","",""
"Tschad","2018","(Fach-)Abitur","männlich","","","",""
"Tschad","2018","(Fach-)Abitur","weiblich","","","",""
"Tschad","2018","AkademikerIn","männlich","","","",""
"Tschad","2018","AkademikerIn","weiblich","","","",""
"Armenien","2018","(noch) kein Abschluss","männlich","2","","",""
"Armenien","2018","(noch) kein Abschluss","weiblich","","","",""
"Armenien","2018","Hauptschule","männlich","4","","",""
"Armenien","2018","Hauptschule","weiblich","5","","",""
"Armenien","2018","Realschule","männlich","1","","",""
"Armenien","2018","Realschule","weiblich","","","",""
"Armenien","2018","(Fach-)Abitur","männlich","1","","",""
"Armenien","2018","(Fach-)Abitur","weiblich","2","","",""
"Armenien","2018","AkademikerIn","männlich","","","",""
"Armenien","2018","AkademikerIn","weiblich","2","","",""
"Liberia","2018","(noch) kein Abschluss","männlich","","","",""
"Liberia","2018","(noch) kein Abschluss","weiblich","","","",""
"Liberia","2018","Hauptschule","männlich","","","",""
"Liberia","2018","Hauptschule","weiblich","","","",""
"Liberia","2018","Realschule","männlich","","","",""
"Liberia","2018","Realschule","weiblich","","","",""
"Liberia","2018","(Fach-)Abitur","männlich","","","",""
"Liberia","2018","(Fach-)Abitur","weiblich","","","",""
"Liberia","2018","AkademikerIn","männlich","","","",""
"Liberia","2018","AkademikerIn","weiblich","","","",""
"Jemen","2018","(noch) kein Abschluss","männlich","","","",""
"Jemen","2018","(noch) kein Abschluss","weiblich","","","",""
"Jemen","2018","Hauptschule","männlich","","","",""
"Jemen","2018","Hauptschule","weiblich","","","",""
"Jemen","2018","Realschule","männlich","","","",""
"Jemen","2018","Realschule","weiblich","","","",""
"Jemen","2018","(Fach-)Abitur","männlich","1","","",""
"Jemen","2018","(Fach-)Abitur","weiblich","","","",""
"Jemen","2018","AkademikerIn","männlich","","","",""
"Jemen","2018","AkademikerIn","weiblich","","","",""
"Palaestina","2018","(noch) kein Abschluss","männlich","","","",""
"Palaestina","2018","(noch) kein Abschluss","weiblich","2","","",""
"Palaestina","2018","Hauptschule","männlich","1","","",""
"Palaestina","2018","Hauptschule","weiblich","","","",""
"Palaestina","2018","Realschule","männlich","","","",""
"Palaestina","2018","Realschule","weiblich","","","",""
"Palaestina","2018","(Fach-)Abitur","männlich","5","","",""
"Palaestina","2018","(Fach-)Abitur","weiblich","2","","",""
"Palaestina","2018","AkademikerIn","männlich","5","","",""
"Palaestina","2018","AkademikerIn","weiblich","3","","",""
"Taiwan","2018","(noch) kein Abschluss","männlich","","","",""
"Taiwan","2018","(noch) kein Abschluss","weiblich","","","",""
"Taiwan","2018","Hauptschule","männlich","","","",""
"Taiwan","2018","Hauptschule","weiblich","","","",""
"Taiwan","2018","Realschule","männlich","","","",""
"Taiwan","2018","Realschule","weiblich","","","",""
"Taiwan","2018","(Fach-)Abitur","männlich","","","",""
"Taiwan","2018","(Fach-)Abitur","weiblich","","","",""
"Taiwan","2018","AkademikerIn","männlich","","","",""
"Taiwan","2018","AkademikerIn","weiblich","3","","",""
"Turkmenistan","2018","(noch) kein Abschluss","männlich","","","",""
"Turkmenistan","2018","(noch) kein Abschluss","weiblich","","","",""
"Turkmenistan","2018","Hauptschule","männlich","","","",""
"Turkmenistan","2018","Hauptschule","weiblich","1","","",""
"Turkmenistan","2018","Realschule","männlich","","","",""
"Turkmenistan","2018","Realschule","weiblich","","","",""
"Turkmenistan","2018","(Fach-)Abitur","männlich","","","",""
"Turkmenistan","2018","(Fach-)Abitur","weiblich","2","","",""
"Turkmenistan","2018","AkademikerIn","männlich","1","","",""
"Turkmenistan","2018","AkademikerIn","weiblich","","","",""
"Afrika","2018","(noch) kein Abschluss","männlich","","","",""
"Afrika","2018","(noch) kein Abschluss","weiblich","","","",""
"Afrika","2018","Hauptschule","männlich","","","",""
"Afrika","2018","Hauptschule","weiblich","","","",""
"Afrika","2018","Realschule","männlich","","","",""
"Afrika","2018","Realschule","weiblich","","","",""
"Afrika","2018","(Fach-)Abitur","männlich","","","",""
"Afrika","2018","(Fach-)Abitur","weiblich","","","",""
"Afrika","2018","AkademikerIn","männlich","","","",""
"Afrika","2018","AkademikerIn","weiblich","","","",""
"Sierra Leone(Westafrika)","2018","(noch) kein Abschluss","männlich","","","",""
"Sierra Leone(Westafrika)","2018","(noch) kein Abschluss","weiblich","","","",""
"Sierra Leone(Westafrika)","2018","Hauptschule","männlich","","","",""
"Sierra Leone(Westafrika)","2018","Hauptschule","weiblich","","","",""
"Sierra Leone(Westafrika)","2018","Realschule","männlich","","","",""
"Sierra Leone(Westafrika)","2018","Realschule","weiblich","","","",""
"Sierra Leone(Westafrika)","2018","(Fach-)Abitur","männlich","","","",""
"Sierra Leone(Westafrika)","2018","(Fach-)Abitur","weiblich","","","",""
"Sierra Leone(Westafrika)","2018","AkademikerIn","männlich","","","",""
"Sierra Leone(Westafrika)","2018","AkademikerIn","weiblich","","","",""
"Senegal","2018","(noch) kein Abschluss","männlich","1","","",""
"Senegal","2018","(noch) kein Abschluss","weiblich","","","",""
"Senegal","2018","Hauptschule","männlich","","","",""
"Senegal","2018","Hauptschule","weiblich","","","",""
"Senegal","2018","Realschule","männlich","","","",""
"Senegal","2018","Realschule","weiblich","","","",""
"Senegal","2018","(Fach-)Abitur","männlich","","","",""
"Senegal","2018","(Fach-)Abitur","weiblich","","","",""
"Senegal","2018","AkademikerIn","männlich","","","",""
"Senegal","2018","AkademikerIn","weiblich","","","",""
"Malediven","2018","(noch) kein Abschluss","männlich","","","",""
"Malediven","2018","(noch) kein Abschluss","weiblich","","","",""
"Malediven","2018","Hauptschule","männlich","","","",""
"Malediven","2018","Hauptschule","weiblich","","","",""
"Malediven","2018","Realschule","männlich","","","",""
"Malediven","2018","Realschule","weiblich","","","",""
"Malediven","2018","(Fach-)Abitur","männlich","","","",""
"Malediven","2018","(Fach-)Abitur","weiblich","","","",""
"Malediven","2018","AkademikerIn","männlich","","","",""
"Malediven","2018","AkademikerIn","weiblich","","","",""
"Serbien","2018","(noch) kein Abschluss","männlich","5","","",""
"Serbien","2018","(noch) kein Abschluss","weiblich","12","","",""
"Serbien","2018","Hauptschule","männlich","26","","",""
"Serbien","2018","Hauptschule","weiblich","20","","",""
"Serbien","2018","Realschule","männlich","3","","",""
"Serbien","2018","Realschule","weiblich","4","","",""
"Serbien","2018","(Fach-)Abitur","männlich","11","","",""
"Serbien","2018","(Fach-)Abitur","weiblich","15","","",""
"Serbien","2018","AkademikerIn","männlich","7","","",""
"Serbien","2018","AkademikerIn","weiblich","5","","",""
"Gambia","2018","(noch) kein Abschluss","männlich","4","","",""
"Gambia","2018","(noch) kein Abschluss","weiblich","","","",""
"Gambia","2018","Hauptschule","männlich","","","",""
"Gambia","2018","Hauptschule","weiblich","","","",""
"Gambia","2018","Realschule","männlich","","","",""
"Gambia","2018","Realschule","weiblich","","","",""
"Gambia","2018","(Fach-)Abitur","männlich","","","",""
"Gambia","2018","(Fach-)Abitur","weiblich","","","",""
"Gambia","2018","AkademikerIn","männlich","","","",""
"Gambia","2018","AkademikerIn","weiblich","","","",""
"Honduras","2018","(noch) kein Abschluss","männlich","","","",""
"Honduras","2018","(noch) kein Abschluss","weiblich","","","",""
"Honduras","2018","Hauptschule","männlich","","","",""
"Honduras","2018","Hauptschule","weiblich","","","",""
"Honduras","2018","Realschule","männlich","","","",""
"Honduras","2018","Realschule","weiblich","","","",""
"Honduras","2018","(Fach-)Abitur","männlich","","","",""
"Honduras","2018","(Fach-)Abitur","weiblich","","","",""
"Honduras","2018","AkademikerIn","männlich","","","",""
"Honduras","2018","AkademikerIn","weiblich","","","",""
"Montenegro_(168)","2018","(noch) kein Abschluss","männlich","1","","",""
"Montenegro_(168)","2018","(noch) kein Abschluss","weiblich","2","","",""
"Montenegro_(168)","2018","Hauptschule","männlich","2","","",""
"Montenegro_(168)","2018","Hauptschule","weiblich","1","","",""
"Montenegro_(168)","2018","Realschule","männlich","","","",""
"Montenegro_(168)","2018","Realschule","weiblich","","","",""
"Montenegro_(168)","2018","(Fach-)Abitur","männlich","1","","",""
"Montenegro_(168)","2018","(Fach-)Abitur","weiblich","1","","",""
"Montenegro_(168)","2018","AkademikerIn","männlich","","","",""
"Montenegro_(168)","2018","AkademikerIn","weiblich","","","",""
"Kambodscha","2018","(noch) kein Abschluss","männlich","","","",""
"Kambodscha","2018","(noch) kein Abschluss","weiblich","1","","",""
"Kambodscha","2018","Hauptschule","männlich","","","",""
"Kambodscha","2018","Hauptschule","weiblich","","","",""
"Kambodscha","2018","Realschule","männlich","","","",""
"Kambodscha","2018","Realschule","weiblich","","","",""
"Kambodscha","2018","(Fach-)Abitur","männlich","","","",""
"Kambodscha","2018","(Fach-)Abitur","weiblich","","","",""
"Kambodscha","2018","AkademikerIn","männlich","","","",""
"Kambodscha","2018","AkademikerIn","weiblich","","","",""
"Surinam","2018","(noch) kein Abschluss","männlich","","","",""
"Surinam","2018","(noch) kein Abschluss","weiblich","","","",""
"Surinam","2018","Hauptschule","männlich","1","","",""
"Surinam","2018","Hauptschule","weiblich","","","",""
"Surinam","2018","Realschule","männlich","","","",""
"Surinam","2018","Realschule","weiblich","","","",""
"Surinam","2018","(Fach-)Abitur","männlich","","","",""
"Surinam","2018","(Fach-)Abitur","weiblich","1","","",""
"Surinam","2018","AkademikerIn","männlich","","","",""
"Surinam","2018","AkademikerIn","weiblich","","","",""
"Guyana","2018","(noch) kein Abschluss","männlich","","","",""
"Guyana","2018","(noch) kein Abschluss","weiblich","","","",""
"Guyana","2018","Hauptschule","männlich","","","",""
"Guyana","2018","Hauptschule","weiblich","","","",""
"Guyana","2018","Realschule","männlich","","","",""
"Guyana","2018","Realschule","weiblich","","","",""
"Guyana","2018","(Fach-)Abitur","männlich","","","",""
"Guyana","2018","(Fach-)Abitur","weiblich","","","",""
"Guyana","2018","AkademikerIn","männlich","1","","",""
"Guyana","2018","AkademikerIn","weiblich","","","",""
"Simbabwe","2018","(noch) kein Abschluss","männlich","","","",""
"Simbabwe","2018","(noch) kein Abschluss","weiblich","","","",""
"Simbabwe","2018","Hauptschule","männlich","1","","",""
"Simbabwe","2018","Hauptschule","weiblich","","","",""
"Simbabwe","2018","Realschule","männlich","","","",""
"Simbabwe","2018","Realschule","weiblich","","","",""
"Simbabwe","2018","(Fach-)Abitur","männlich","","","",""
"Simbabwe","2018","(Fach-)Abitur","weiblich","","","",""
"Simbabwe","2018","AkademikerIn","männlich","","","",""
"Simbabwe","2018","AkademikerIn","weiblich","","","",""
"Madagaskar","2018","(noch) kein Abschluss","männlich","","","",""
"Madagaskar","2018","(noch) kein Abschluss","weiblich","","","",""
"Madagaskar","2018","Hauptschule","männlich","","","",""
"Madagaskar","2018","Hauptschule","weiblich","","","",""
"Madagaskar","2018","Realschule","männlich","","","",""
"Madagaskar","2018","Realschule","weiblich","","","",""
"Madagaskar","2018","(Fach-)Abitur","männlich","","","",""
"Madagaskar","2018","(Fach-)Abitur","weiblich","","","",""
"Madagaskar","2018","AkademikerIn","männlich","","","",""
"Madagaskar","2018","AkademikerIn","weiblich","","","",""
"Lesotho","2018","(noch) kein Abschluss","männlich","","","",""
"Lesotho","2018","(noch) kein Abschluss","weiblich","","","",""
"Lesotho","2018","Hauptschule","männlich","","","",""
"Lesotho","2018","Hauptschule","weiblich","","","",""
"Lesotho","2018","Realschule","männlich","","","",""
"Lesotho","2018","Realschule","weiblich","","","",""
"Lesotho","2018","(Fach-)Abitur","männlich","","","",""
"Lesotho","2018","(Fach-)Abitur","weiblich","","","",""
"Lesotho","2018","AkademikerIn","männlich","1","","",""
"Lesotho","2018","AkademikerIn","weiblich","","","",""
"Ruanda","2018","(noch) kein Abschluss","männlich","","","",""
"Ruanda","2018","(noch) kein Abschluss","weiblich","","","",""
"Ruanda","2018","Hauptschule","männlich","","","",""
"Ruanda","2018","Hauptschule","weiblich","","","",""
"Ruanda","2018","Realschule","männlich","","","",""
"Ruanda","2018","Realschule","weiblich","","","",""
"Ruanda","2018","(Fach-)Abitur","männlich","","","",""
"Ruanda","2018","(Fach-)Abitur","weiblich","","","",""
"Ruanda","2018","AkademikerIn","männlich","","","",""
"Ruanda","2018","AkademikerIn","weiblich","","","",""
"Myanmar","2018","(noch) kein Abschluss","männlich","","","",""
"Myanmar","2018","(noch) kein Abschluss","weiblich","","","",""
"Myanmar","2018","Hauptschule","männlich","","","",""
"Myanmar","2018","Hauptschule","weiblich","","","",""
"Myanmar","2018","Realschule","männlich","","","",""
"Myanmar","2018","Realschule","weiblich","","","",""
"Myanmar","2018","(Fach-)Abitur","männlich","","","",""
"Myanmar","2018","(Fach-)Abitur","weiblich","","","",""
"Myanmar","2018","AkademikerIn","männlich","","","",""
"Myanmar","2018","AkademikerIn","weiblich","","","",""
"Niger","2018","(noch) kein Abschluss","männlich","","","",""
"Niger","2018","(noch) kein Abschluss","weiblich","1","","",""
"Niger","2018","Hauptschule","männlich","","","",""
"Niger","2018","Hauptschule","weiblich","","","",""
"Niger","2018","Realschule","männlich","","","",""
"Niger","2018","Realschule","weiblich","","","",""
"Niger","2018","(Fach-)Abitur","männlich","1","","",""
"Niger","2018","(Fach-)Abitur","weiblich","","","",""
"Niger","2018","AkademikerIn","männlich","","","",""
"Niger","2018","AkademikerIn","weiblich","1","","",""
"Dschibuti","2018","(noch) kein Abschluss","männlich","","","",""
"Dschibuti","2018","(noch) kein Abschluss","weiblich","","","",""
"Dschibuti","2018","Hauptschule","männlich","","","",""
"Dschibuti","2018","Hauptschule","weiblich","","","",""
"Dschibuti","2018","Realschule","männlich","","","",""
"Dschibuti","2018","Realschule","weiblich","","","",""
"Dschibuti","2018","(Fach-)Abitur","männlich","","","",""
"Dschibuti","2018","(Fach-)Abitur","weiblich","1","","",""
"Dschibuti","2018","AkademikerIn","männlich","1","","",""
"Dschibuti","2018","AkademikerIn","weiblich","","","",""
"Katar","2018","(noch) kein Abschluss","männlich","","","",""
"Katar","2018","(noch) kein Abschluss","weiblich","","","",""
"Katar","2018","Hauptschule","männlich","1","","",""
"Katar","2018","Hauptschule","weiblich","","","",""
"Katar","2018","Realschule","männlich","","","",""
"Katar","2018","Realschule","weiblich","","","",""
"Katar","2018","(Fach-)Abitur","männlich","","","",""
"Katar","2018","(Fach-)Abitur","weiblich","","","",""
"Katar","2018","AkademikerIn","männlich","","","",""
"Katar","2018","AkademikerIn","weiblich","","","",""
"Kosovo","2018","(noch) kein Abschluss","männlich","","","",""
"Kosovo","2018","(noch) kein Abschluss","weiblich","","","",""
"Kosovo","2018","Hauptschule","männlich","","","",""
