"corigin","year","bildungsniveau","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Philippinen","2011","AkademikerIn","Ländlicher Raum","1","","",""
"Israel","2011","(noch) kein Abschluss","Städtischer Raum","","","",""
"Israel","2011","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Israel","2011","Hauptschule","Städtischer Raum","","","",""
"Israel","2011","Hauptschule","Ländlicher Raum","","","",""
"Israel","2011","Realschule","Städtischer Raum","","","",""
"Israel","2011","Realschule","Ländlicher Raum","","","",""
"Israel","2011","(Fach-)Abitur","Städtischer Raum","1","","",""
"Israel","2011","(Fach-)Abitur","Ländlicher Raum","","","",""
"Israel","2011","AkademikerIn","Städtischer Raum","2","","",""
"Israel","2011","AkademikerIn","Ländlicher Raum","","","",""
"Japan","2011","(noch) kein Abschluss","Städtischer Raum","","","",""
"Japan","2011","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Japan","2011","Hauptschule","Städtischer Raum","","","",""
"Japan","2011","Hauptschule","Ländlicher Raum","","","",""
"Japan","2011","Realschule","Städtischer Raum","","","",""
"Japan","2011","Realschule","Ländlicher Raum","","","",""
"Japan","2011","(Fach-)Abitur","Städtischer Raum","1","","",""
"Japan","2011","(Fach-)Abitur","Ländlicher Raum","","","",""
"Japan","2011","AkademikerIn","Städtischer Raum","3","","",""
"Japan","2011","AkademikerIn","Ländlicher Raum","1","","",""
"Australien","2011","(noch) kein Abschluss","Städtischer Raum","","","",""
"Australien","2011","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Australien","2011","Hauptschule","Städtischer Raum","1","","",""
"Australien","2011","Hauptschule","Ländlicher Raum","1","","",""
"Australien","2011","Realschule","Städtischer Raum","","","",""
"Australien","2011","Realschule","Ländlicher Raum","","","",""
"Australien","2011","(Fach-)Abitur","Städtischer Raum","","","",""
"Australien","2011","(Fach-)Abitur","Ländlicher Raum","","","",""
"Australien","2011","AkademikerIn","Städtischer Raum","1","","",""
"Australien","2011","AkademikerIn","Ländlicher Raum","","","",""
"Indien","2011","(noch) kein Abschluss","Städtischer Raum","1","","",""
"Indien","2011","(noch) kein Abschluss","Ländlicher Raum","1","","",""
"Indien","2011","Hauptschule","Städtischer Raum","","","",""
"Indien","2011","Hauptschule","Ländlicher Raum","1","","",""
"Indien","2011","Realschule","Städtischer Raum","1","","",""
"Indien","2011","Realschule","Ländlicher Raum","","","",""
"Indien","2011","(Fach-)Abitur","Städtischer Raum","4","","",""
"Indien","2011","(Fach-)Abitur","Ländlicher Raum","","","",""
"Indien","2011","AkademikerIn","Städtischer Raum","6","","",""
"Indien","2011","AkademikerIn","Ländlicher Raum","2","","",""
"Afghanistan","2011","(noch) kein Abschluss","Städtischer Raum","5","","",""
"Afghanistan","2011","(noch) kein Abschluss","Ländlicher Raum","1","","",""
"Afghanistan","2011","Hauptschule","Städtischer Raum","3","","",""
"Afghanistan","2011","Hauptschule","Ländlicher Raum","","","",""
"Afghanistan","2011","Realschule","Städtischer Raum","2","","",""
"Afghanistan","2011","Realschule","Ländlicher Raum","","","",""
"Afghanistan","2011","(Fach-)Abitur","Städtischer Raum","2","","",""
"Afghanistan","2011","(Fach-)Abitur","Ländlicher Raum","","","",""
"Afghanistan","2011","AkademikerIn","Städtischer Raum","1","","",""
"Afghanistan","2011","AkademikerIn","Ländlicher Raum","","","",""
"Thailand","2011","(noch) kein Abschluss","Städtischer Raum","","","",""
"Thailand","2011","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Thailand","2011","Hauptschule","Städtischer Raum","6","","",""
"Thailand","2011","Hauptschule","Ländlicher Raum","2","","",""
"Thailand","2011","Realschule","Städtischer Raum","2","","",""
"Thailand","2011","Realschule","Ländlicher Raum","","","",""
"Thailand","2011","(Fach-)Abitur","Städtischer Raum","3","","",""
"Thailand","2011","(Fach-)Abitur","Ländlicher Raum","","","",""
"Thailand","2011","AkademikerIn","Städtischer Raum","","","",""
"Thailand","2011","AkademikerIn","Ländlicher Raum","2","","",""
"Jamaika","2011","(noch) kein Abschluss","Städtischer Raum","","","",""
"Jamaika","2011","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Jamaika","2011","Hauptschule","Städtischer Raum","","","",""
"Jamaika","2011","Hauptschule","Ländlicher Raum","","","",""
"Jamaika","2011","Realschule","Städtischer Raum","1","","",""
"Jamaika","2011","Realschule","Ländlicher Raum","","","",""
"Jamaika","2011","(Fach-)Abitur","Städtischer Raum","","","",""
"Jamaika","2011","(Fach-)Abitur","Ländlicher Raum","1","","",""
"Jamaika","2011","AkademikerIn","Städtischer Raum","","","",""
"Jamaika","2011","AkademikerIn","Ländlicher Raum","","","",""
"Saudi-Arabien","2011","(noch) kein Abschluss","Städtischer Raum","","","",""
"Saudi-Arabien","2011","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Saudi-Arabien","2011","Hauptschule","Städtischer Raum","","","",""
"Saudi-Arabien","2011","Hauptschule","Ländlicher Raum","","","",""
"Saudi-Arabien","2011","Realschule","Städtischer Raum","","","",""
"Saudi-Arabien","2011","Realschule","Ländlicher Raum","","","",""
"Saudi-Arabien","2011","(Fach-)Abitur","Städtischer Raum","","","",""
"Saudi-Arabien","2011","(Fach-)Abitur","Ländlicher Raum","","","",""
"Saudi-Arabien","2011","AkademikerIn","Städtischer Raum","","","",""
"Saudi-Arabien","2011","AkademikerIn","Ländlicher Raum","","","",""
"Aethiopien","2011","(noch) kein Abschluss","Städtischer Raum","1","","",""
"Aethiopien","2011","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Aethiopien","2011","Hauptschule","Städtischer Raum","2","","",""
"Aethiopien","2011","Hauptschule","Ländlicher Raum","","","",""
"Aethiopien","2011","Realschule","Städtischer Raum","","","",""
"Aethiopien","2011","Realschule","Ländlicher Raum","","","",""
"Aethiopien","2011","(Fach-)Abitur","Städtischer Raum","","","",""
"Aethiopien","2011","(Fach-)Abitur","Ländlicher Raum","","","",""
"Aethiopien","2011","AkademikerIn","Städtischer Raum","1","","",""
"Aethiopien","2011","AkademikerIn","Ländlicher Raum","","","",""
"Kolumbien","2011","(noch) kein Abschluss","Städtischer Raum","","","",""
"Kolumbien","2011","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Kolumbien","2011","Hauptschule","Städtischer Raum","","","",""
"Kolumbien","2011","Hauptschule","Ländlicher Raum","","","",""
"Kolumbien","2011","Realschule","Städtischer Raum","","","",""
"Kolumbien","2011","Realschule","Ländlicher Raum","","","",""
"Kolumbien","2011","(Fach-)Abitur","Städtischer Raum","","","",""
"Kolumbien","2011","(Fach-)Abitur","Ländlicher Raum","","","",""
"Kolumbien","2011","AkademikerIn","Städtischer Raum","3","","",""
"Kolumbien","2011","AkademikerIn","Ländlicher Raum","","","",""
"Ghana","2011","(noch) kein Abschluss","Städtischer Raum","","","",""
"Ghana","2011","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Ghana","2011","Hauptschule","Städtischer Raum","2","","",""
"Ghana","2011","Hauptschule","Ländlicher Raum","","","",""
"Ghana","2011","Realschule","Städtischer Raum","","","",""
"Ghana","2011","Realschule","Ländlicher Raum","","","",""
"Ghana","2011","(Fach-)Abitur","Städtischer Raum","3","","",""
"Ghana","2011","(Fach-)Abitur","Ländlicher Raum","1","","",""
"Ghana","2011","AkademikerIn","Städtischer Raum","","","",""
"Ghana","2011","AkademikerIn","Ländlicher Raum","2","","",""
"Bangla Desh","2011","(noch) kein Abschluss","Städtischer Raum","","","",""
"Bangla Desh","2011","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Bangla Desh","2011","Hauptschule","Städtischer Raum","","","",""
"Bangla Desh","2011","Hauptschule","Ländlicher Raum","","","",""
"Bangla Desh","2011","Realschule","Städtischer Raum","","","",""
"Bangla Desh","2011","Realschule","Ländlicher Raum","","","",""
"Bangla Desh","2011","(Fach-)Abitur","Städtischer Raum","1","","",""
"Bangla Desh","2011","(Fach-)Abitur","Ländlicher Raum","","","",""
"Bangla Desh","2011","AkademikerIn","Städtischer Raum","2","","",""
"Bangla Desh","2011","AkademikerIn","Ländlicher Raum","","","",""
"Venezuela","2011","(noch) kein Abschluss","Städtischer Raum","","","",""
"Venezuela","2011","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Venezuela","2011","Hauptschule","Städtischer Raum","","","",""
"Venezuela","2011","Hauptschule","Ländlicher Raum","","","",""
"Venezuela","2011","Realschule","Städtischer Raum","","","",""
"Venezuela","2011","Realschule","Ländlicher Raum","","","",""
"Venezuela","2011","(Fach-)Abitur","Städtischer Raum","","","",""
"Venezuela","2011","(Fach-)Abitur","Ländlicher Raum","","","",""
"Venezuela","2011","AkademikerIn","Städtischer Raum","","","",""
"Venezuela","2011","AkademikerIn","Ländlicher Raum","1","","",""
"Tunesien","2011","(noch) kein Abschluss","Städtischer Raum","2","","",""
"Tunesien","2011","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Tunesien","2011","Hauptschule","Städtischer Raum","","","",""
"Tunesien","2011","Hauptschule","Ländlicher Raum","","","",""
"Tunesien","2011","Realschule","Städtischer Raum","","","",""
"Tunesien","2011","Realschule","Ländlicher Raum","1","","",""
"Tunesien","2011","(Fach-)Abitur","Städtischer Raum","3","","",""
"Tunesien","2011","(Fach-)Abitur","Ländlicher Raum","1","","",""
"Tunesien","2011","AkademikerIn","Städtischer Raum","1","","",""
"Tunesien","2011","AkademikerIn","Ländlicher Raum","","","",""
"Mauritius","2011","(noch) kein Abschluss","Städtischer Raum","","","",""
"Mauritius","2011","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Mauritius","2011","Hauptschule","Städtischer Raum","","","",""
"Mauritius","2011","Hauptschule","Ländlicher Raum","","","",""
"Mauritius","2011","Realschule","Städtischer Raum","","","",""
"Mauritius","2011","Realschule","Ländlicher Raum","","","",""
"Mauritius","2011","(Fach-)Abitur","Städtischer Raum","","","",""
"Mauritius","2011","(Fach-)Abitur","Ländlicher Raum","","","",""
"Mauritius","2011","AkademikerIn","Städtischer Raum","","","",""
"Mauritius","2011","AkademikerIn","Ländlicher Raum","","","",""
"Nigeria","2011","(noch) kein Abschluss","Städtischer Raum","","","",""
"Nigeria","2011","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Nigeria","2011","Hauptschule","Städtischer Raum","1","","",""
"Nigeria","2011","Hauptschule","Ländlicher Raum","1","","",""
"Nigeria","2011","Realschule","Städtischer Raum","1","","",""
"Nigeria","2011","Realschule","Ländlicher Raum","","","",""
"Nigeria","2011","(Fach-)Abitur","Städtischer Raum","4","","",""
"Nigeria","2011","(Fach-)Abitur","Ländlicher Raum","","","",""
"Nigeria","2011","AkademikerIn","Städtischer Raum","1","","",""
"Nigeria","2011","AkademikerIn","Ländlicher Raum","","","",""
"Kanada","2011","(noch) kein Abschluss","Städtischer Raum","","","",""
"Kanada","2011","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Kanada","2011","Hauptschule","Städtischer Raum","2","","",""
"Kanada","2011","Hauptschule","Ländlicher Raum","","","",""
"Kanada","2011","Realschule","Städtischer Raum","","","",""
"Kanada","2011","Realschule","Ländlicher Raum","","","",""
"Kanada","2011","(Fach-)Abitur","Städtischer Raum","2","","",""
"Kanada","2011","(Fach-)Abitur","Ländlicher Raum","","","",""
"Kanada","2011","AkademikerIn","Städtischer Raum","2","","",""
"Kanada","2011","AkademikerIn","Ländlicher Raum","2","","",""
"Neuseeland","2011","(noch) kein Abschluss","Städtischer Raum","","","",""
"Neuseeland","2011","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Neuseeland","2011","Hauptschule","Städtischer Raum","","","",""
"Neuseeland","2011","Hauptschule","Ländlicher Raum","","","",""
"Neuseeland","2011","Realschule","Städtischer Raum","","","",""
"Neuseeland","2011","Realschule","Ländlicher Raum","","","",""
"Neuseeland","2011","(Fach-)Abitur","Städtischer Raum","","","",""
"Neuseeland","2011","(Fach-)Abitur","Ländlicher Raum","","","",""
"Neuseeland","2011","AkademikerIn","Städtischer Raum","","","",""
"Neuseeland","2011","AkademikerIn","Ländlicher Raum","","","",""
"Tansania","2011","(noch) kein Abschluss","Städtischer Raum","","","",""
"Tansania","2011","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Tansania","2011","Hauptschule","Städtischer Raum","","","",""
"Tansania","2011","Hauptschule","Ländlicher Raum","1","","",""
"Tansania","2011","Realschule","Städtischer Raum","","","",""
"Tansania","2011","Realschule","Ländlicher Raum","","","",""
"Tansania","2011","(Fach-)Abitur","Städtischer Raum","","","",""
"Tansania","2011","(Fach-)Abitur","Ländlicher Raum","","","",""
"Tansania","2011","AkademikerIn","Städtischer Raum","","","",""
"Tansania","2011","AkademikerIn","Ländlicher Raum","","","",""
"Zypern","2011","(noch) kein Abschluss","Städtischer Raum","","","",""
"Zypern","2011","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Zypern","2011","Hauptschule","Städtischer Raum","","","",""
"Zypern","2011","Hauptschule","Ländlicher Raum","","","",""
"Zypern","2011","Realschule","Städtischer Raum","","","",""
"Zypern","2011","Realschule","Ländlicher Raum","","","",""
"Zypern","2011","(Fach-)Abitur","Städtischer Raum","","","",""
"Zypern","2011","(Fach-)Abitur","Ländlicher Raum","","","",""
"Zypern","2011","AkademikerIn","Städtischer Raum","","","",""
"Zypern","2011","AkademikerIn","Ländlicher Raum","","","",""
"Kuba","2011","(noch) kein Abschluss","Städtischer Raum","1","","",""
"Kuba","2011","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Kuba","2011","Hauptschule","Städtischer Raum","2","","",""
"Kuba","2011","Hauptschule","Ländlicher Raum","","","",""
"Kuba","2011","Realschule","Städtischer Raum","","","",""
"Kuba","2011","Realschule","Ländlicher Raum","","","",""
"Kuba","2011","(Fach-)Abitur","Städtischer Raum","1","","",""
"Kuba","2011","(Fach-)Abitur","Ländlicher Raum","","","",""
"Kuba","2011","AkademikerIn","Städtischer Raum","","","",""
"Kuba","2011","AkademikerIn","Ländlicher Raum","","","",""
"Irak","2011","(noch) kein Abschluss","Städtischer Raum","4","","",""
"Irak","2011","(noch) kein Abschluss","Ländlicher Raum","3","","",""
"Irak","2011","Hauptschule","Städtischer Raum","5","","",""
"Irak","2011","Hauptschule","Ländlicher Raum","1","","",""
"Irak","2011","Realschule","Städtischer Raum","","","",""
"Irak","2011","Realschule","Ländlicher Raum","","","",""
"Irak","2011","(Fach-)Abitur","Städtischer Raum","4","","",""
"Irak","2011","(Fach-)Abitur","Ländlicher Raum","5","","",""
"Irak","2011","AkademikerIn","Städtischer Raum","2","","",""
"Irak","2011","AkademikerIn","Ländlicher Raum","1","","",""
"Brasilien","2011","(noch) kein Abschluss","Städtischer Raum","","","",""
"Brasilien","2011","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Brasilien","2011","Hauptschule","Städtischer Raum","5","","",""
"Brasilien","2011","Hauptschule","Ländlicher Raum","3","","",""
"Brasilien","2011","Realschule","Städtischer Raum","","","",""
"Brasilien","2011","Realschule","Ländlicher Raum","","","",""
"Brasilien","2011","(Fach-)Abitur","Städtischer Raum","3","","",""
"Brasilien","2011","(Fach-)Abitur","Ländlicher Raum","1","","",""
"Brasilien","2011","AkademikerIn","Städtischer Raum","2","","",""
"Brasilien","2011","AkademikerIn","Ländlicher Raum","","","",""
"Hongkong","2011","(noch) kein Abschluss","Städtischer Raum","","","",""
"Hongkong","2011","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Hongkong","2011","Hauptschule","Städtischer Raum","","","",""
"Hongkong","2011","Hauptschule","Ländlicher Raum","","","",""
"Hongkong","2011","Realschule","Städtischer Raum","","","",""
"Hongkong","2011","Realschule","Ländlicher Raum","","","",""
"Hongkong","2011","(Fach-)Abitur","Städtischer Raum","","","",""
"Hongkong","2011","(Fach-)Abitur","Ländlicher Raum","","","",""
"Hongkong","2011","AkademikerIn","Städtischer Raum","1","","",""
"Hongkong","2011","AkademikerIn","Ländlicher Raum","","","",""
"Peru","2011","(noch) kein Abschluss","Städtischer Raum","","","",""
"Peru","2011","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Peru","2011","Hauptschule","Städtischer Raum","","","",""
"Peru","2011","Hauptschule","Ländlicher Raum","","","",""
"Peru","2011","Realschule","Städtischer Raum","","","",""
"Peru","2011","Realschule","Ländlicher Raum","","","",""
"Peru","2011","(Fach-)Abitur","Städtischer Raum","2","","",""
"Peru","2011","(Fach-)Abitur","Ländlicher Raum","2","","",""
"Peru","2011","AkademikerIn","Städtischer Raum","3","","",""
"Peru","2011","AkademikerIn","Ländlicher Raum","","","",""
"Sri Lanka","2011","(noch) kein Abschluss","Städtischer Raum","","","",""
"Sri Lanka","2011","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Sri Lanka","2011","Hauptschule","Städtischer Raum","1","","",""
"Sri Lanka","2011","Hauptschule","Ländlicher Raum","","","",""
