"corigin","year","quintil_oecd","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"China","2018","4","Ostdeutschland","","","",""
"China","2018","5 Einkommensstärkstes Quintil","Westdeutschland","4","","",""
"China","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Irland","2018","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Irland","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Irland","2018","2","Westdeutschland","","","",""
"Irland","2018","2","Ostdeutschland","","","",""
"Irland","2018","3","Westdeutschland","2","","",""
"Irland","2018","3","Ostdeutschland","","","",""
"Irland","2018","4","Westdeutschland","","","",""
"Irland","2018","4","Ostdeutschland","","","",""
"Irland","2018","5 Einkommensstärkstes Quintil","Westdeutschland","3","","",""
"Irland","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Moldawien","2018","1 Einkommensschwächstes Quintil","Westdeutschland","2","","",""
"Moldawien","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","2","","",""
"Moldawien","2018","2","Westdeutschland","","","",""
"Moldawien","2018","2","Ostdeutschland","","","",""
"Moldawien","2018","3","Westdeutschland","1","","",""
"Moldawien","2018","3","Ostdeutschland","","","",""
"Moldawien","2018","4","Westdeutschland","","","",""
"Moldawien","2018","4","Ostdeutschland","","","",""
"Moldawien","2018","5 Einkommensstärkstes Quintil","Westdeutschland","2","","",""
"Moldawien","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Kasachstan","2018","1 Einkommensschwächstes Quintil","Westdeutschland","64","0.0184743193823772","0.0146151000361611","0.0223335387285933"
"Kasachstan","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","11","","",""
"Kasachstan","2018","2","Westdeutschland","76","0.0177672700938239","0.0130789665276381","0.0224555736600096"
"Kasachstan","2018","2","Ostdeutschland","11","","",""
"Kasachstan","2018","3","Westdeutschland","100","0.0166067944619464","0.0122493227277162","0.0209642661961766"
"Kasachstan","2018","3","Ostdeutschland","2","","",""
"Kasachstan","2018","4","Westdeutschland","94","0.0147767858024987","0.011489721012598","0.0180638505923994"
"Kasachstan","2018","4","Ostdeutschland","9","","",""
"Kasachstan","2018","5 Einkommensstärkstes Quintil","Westdeutschland","54","0.00659506890684313","0.00475621635834199","0.00843392145534427"
"Kasachstan","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","1","","",""
"Albanien","2018","1 Einkommensschwächstes Quintil","Westdeutschland","9","","",""
"Albanien","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","2","","",""
"Albanien","2018","2","Westdeutschland","5","","",""
"Albanien","2018","2","Ostdeutschland","","","",""
"Albanien","2018","3","Westdeutschland","7","","",""
"Albanien","2018","3","Ostdeutschland","","","",""
"Albanien","2018","4","Westdeutschland","2","","",""
"Albanien","2018","4","Ostdeutschland","","","",""
"Albanien","2018","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Albanien","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Libanon","2018","1 Einkommensschwächstes Quintil","Westdeutschland","24","","",""
"Libanon","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","3","","",""
"Libanon","2018","2","Westdeutschland","13","","",""
"Libanon","2018","2","Ostdeutschland","","","",""
"Libanon","2018","3","Westdeutschland","4","","",""
"Libanon","2018","3","Ostdeutschland","","","",""
"Libanon","2018","4","Westdeutschland","","","",""
"Libanon","2018","4","Ostdeutschland","","","",""
"Libanon","2018","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Libanon","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Kirgistan","2018","1 Einkommensschwächstes Quintil","Westdeutschland","2","","",""
"Kirgistan","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","3","","",""
"Kirgistan","2018","2","Westdeutschland","9","","",""
"Kirgistan","2018","2","Ostdeutschland","","","",""
"Kirgistan","2018","3","Westdeutschland","8","","",""
"Kirgistan","2018","3","Ostdeutschland","","","",""
"Kirgistan","2018","4","Westdeutschland","4","","",""
"Kirgistan","2018","4","Ostdeutschland","2","","",""
"Kirgistan","2018","5 Einkommensstärkstes Quintil","Westdeutschland","5","","",""
"Kirgistan","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ukraine","2018","1 Einkommensschwächstes Quintil","Westdeutschland","26","","",""
"Ukraine","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","7","","",""
"Ukraine","2018","2","Westdeutschland","18","","",""
"Ukraine","2018","2","Ostdeutschland","7","","",""
"Ukraine","2018","3","Westdeutschland","21","","",""
"Ukraine","2018","3","Ostdeutschland","4","","",""
"Ukraine","2018","4","Westdeutschland","25","","",""
"Ukraine","2018","4","Ostdeutschland","3","","",""
"Ukraine","2018","5 Einkommensstärkstes Quintil","Westdeutschland","19","","",""
"Ukraine","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","5","","",""
"Algerien","2018","1 Einkommensschwächstes Quintil","Westdeutschland","2","","",""
"Algerien","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Algerien","2018","2","Westdeutschland","5","","",""
"Algerien","2018","2","Ostdeutschland","","","",""
"Algerien","2018","3","Westdeutschland","","","",""
"Algerien","2018","3","Ostdeutschland","1","","",""
"Algerien","2018","4","Westdeutschland","1","","",""
"Algerien","2018","4","Ostdeutschland","","","",""
"Algerien","2018","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Algerien","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Mocambique","2018","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Mocambique","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Mocambique","2018","2","Westdeutschland","","","",""
"Mocambique","2018","2","Ostdeutschland","","","",""
"Mocambique","2018","3","Westdeutschland","","","",""
"Mocambique","2018","3","Ostdeutschland","1","","",""
"Mocambique","2018","4","Westdeutschland","","","",""
"Mocambique","2018","4","Ostdeutschland","","","",""
"Mocambique","2018","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Mocambique","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Aegypten","2018","1 Einkommensschwächstes Quintil","Westdeutschland","2","","",""
"Aegypten","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","4","","",""
"Aegypten","2018","2","Westdeutschland","1","","",""
"Aegypten","2018","2","Ostdeutschland","","","",""
"Aegypten","2018","3","Westdeutschland","3","","",""
"Aegypten","2018","3","Ostdeutschland","","","",""
"Aegypten","2018","4","Westdeutschland","1","","",""
"Aegypten","2018","4","Ostdeutschland","1","","",""
"Aegypten","2018","5 Einkommensstärkstes Quintil","Westdeutschland","2","","",""
"Aegypten","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Tadschikistan","2018","1 Einkommensschwächstes Quintil","Westdeutschland","6","","",""
"Tadschikistan","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Tadschikistan","2018","2","Westdeutschland","3","","",""
"Tadschikistan","2018","2","Ostdeutschland","","","",""
"Tadschikistan","2018","3","Westdeutschland","1","","",""
"Tadschikistan","2018","3","Ostdeutschland","","","",""
"Tadschikistan","2018","4","Westdeutschland","2","","",""
"Tadschikistan","2018","4","Ostdeutschland","","","",""
"Tadschikistan","2018","5 Einkommensstärkstes Quintil","Westdeutschland","1","","",""
"Tadschikistan","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Vietnam","2018","1 Einkommensschwächstes Quintil","Westdeutschland","1","","",""
"Vietnam","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","3","","",""
"Vietnam","2018","2","Westdeutschland","3","","",""
"Vietnam","2018","2","Ostdeutschland","1","","",""
"Vietnam","2018","3","Westdeutschland","","","",""
"Vietnam","2018","3","Ostdeutschland","","","",""
"Vietnam","2018","4","Westdeutschland","1","","",""
"Vietnam","2018","4","Ostdeutschland","1","","",""
"Vietnam","2018","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Vietnam","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Somalia","2018","1 Einkommensschwächstes Quintil","Westdeutschland","26","","",""
"Somalia","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","2","","",""
"Somalia","2018","2","Westdeutschland","3","","",""
"Somalia","2018","2","Ostdeutschland","","","",""
"Somalia","2018","3","Westdeutschland","2","","",""
"Somalia","2018","3","Ostdeutschland","1","","",""
"Somalia","2018","4","Westdeutschland","","","",""
"Somalia","2018","4","Ostdeutschland","","","",""
"Somalia","2018","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Somalia","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Pakistan","2018","1 Einkommensschwächstes Quintil","Westdeutschland","33","0.00707090228456883","0.00466952198861741","0.00947228258052025"
"Pakistan","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","4","","",""
"Pakistan","2018","2","Westdeutschland","9","","",""
"Pakistan","2018","2","Ostdeutschland","","","",""
"Pakistan","2018","3","Westdeutschland","6","","",""
"Pakistan","2018","3","Ostdeutschland","","","",""
"Pakistan","2018","4","Westdeutschland","7","","",""
"Pakistan","2018","4","Ostdeutschland","","","",""
"Pakistan","2018","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Pakistan","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Südafrika","2018","1 Einkommensschwächstes Quintil","Westdeutschland","1","","",""
"Südafrika","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Südafrika","2018","2","Westdeutschland","1","","",""
"Südafrika","2018","2","Ostdeutschland","","","",""
"Südafrika","2018","3","Westdeutschland","1","","",""
"Südafrika","2018","3","Ostdeutschland","","","",""
"Südafrika","2018","4","Westdeutschland","1","","",""
"Südafrika","2018","4","Ostdeutschland","1","","",""
"Südafrika","2018","5 Einkommensstärkstes Quintil","Westdeutschland","1","","",""
"Südafrika","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Vereinigte Arabische Emirate","2018","1 Einkommensschwächstes Quintil","Westdeutschland","7","","",""
"Vereinigte Arabische Emirate","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Vereinigte Arabische Emirate","2018","2","Westdeutschland","","","",""
"Vereinigte Arabische Emirate","2018","2","Ostdeutschland","","","",""
"Vereinigte Arabische Emirate","2018","3","Westdeutschland","","","",""
"Vereinigte Arabische Emirate","2018","3","Ostdeutschland","","","",""
"Vereinigte Arabische Emirate","2018","4","Westdeutschland","","","",""
"Vereinigte Arabische Emirate","2018","4","Ostdeutschland","1","","",""
"Vereinigte Arabische Emirate","2018","5 Einkommensstärkstes Quintil","Westdeutschland","1","","",""
"Vereinigte Arabische Emirate","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"El Salvador","2018","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"El Salvador","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"El Salvador","2018","2","Westdeutschland","","","",""
"El Salvador","2018","2","Ostdeutschland","","","",""
"El Salvador","2018","3","Westdeutschland","","","",""
"El Salvador","2018","3","Ostdeutschland","","","",""
"El Salvador","2018","4","Westdeutschland","","","",""
"El Salvador","2018","4","Ostdeutschland","","","",""
"El Salvador","2018","5 Einkommensstärkstes Quintil","Westdeutschland","1","","",""
"El Salvador","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Eritrea","2018","1 Einkommensschwächstes Quintil","Westdeutschland","89","0.00274131747749494","0.00124284770518984","0.00423978724980004"
"Eritrea","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","14","","",""
"Eritrea","2018","2","Westdeutschland","19","","",""
"Eritrea","2018","2","Ostdeutschland","10","","",""
"Eritrea","2018","3","Westdeutschland","5","","",""
"Eritrea","2018","3","Ostdeutschland","4","","",""
"Eritrea","2018","4","Westdeutschland","4","","",""
"Eritrea","2018","4","Ostdeutschland","1","","",""
"Eritrea","2018","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Eritrea","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Jordanien","2018","1 Einkommensschwächstes Quintil","Westdeutschland","2","","",""
"Jordanien","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Jordanien","2018","2","Westdeutschland","3","","",""
"Jordanien","2018","2","Ostdeutschland","","","",""
"Jordanien","2018","3","Westdeutschland","","","",""
"Jordanien","2018","3","Ostdeutschland","","","",""
"Jordanien","2018","4","Westdeutschland","1","","",""
"Jordanien","2018","4","Ostdeutschland","1","","",""
"Jordanien","2018","5 Einkommensstärkstes Quintil","Westdeutschland","1","","",""
"Jordanien","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Costa Rica","2018","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Costa Rica","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Costa Rica","2018","2","Westdeutschland","","","",""
"Costa Rica","2018","2","Ostdeutschland","","","",""
"Costa Rica","2018","3","Westdeutschland","","","",""
"Costa Rica","2018","3","Ostdeutschland","","","",""
"Costa Rica","2018","4","Westdeutschland","","","",""
"Costa Rica","2018","4","Ostdeutschland","","","",""
"Costa Rica","2018","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Costa Rica","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Singapur","2018","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Singapur","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Singapur","2018","2","Westdeutschland","","","",""
"Singapur","2018","2","Ostdeutschland","","","",""
"Singapur","2018","3","Westdeutschland","","","",""
"Singapur","2018","3","Ostdeutschland","","","",""
"Singapur","2018","4","Westdeutschland","","","",""
"Singapur","2018","4","Ostdeutschland","","","",""
"Singapur","2018","5 Einkommensstärkstes Quintil","Westdeutschland","1","","",""
"Singapur","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Burkina Faso","2018","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Burkina Faso","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","1","","",""
"Burkina Faso","2018","2","Westdeutschland","","","",""
"Burkina Faso","2018","2","Ostdeutschland","","","",""
"Burkina Faso","2018","3","Westdeutschland","","","",""
"Burkina Faso","2018","3","Ostdeutschland","","","",""
"Burkina Faso","2018","4","Westdeutschland","","","",""
"Burkina Faso","2018","4","Ostdeutschland","","","",""
"Burkina Faso","2018","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Burkina Faso","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Sambia","2018","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Sambia","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Sambia","2018","2","Westdeutschland","","","",""
"Sambia","2018","2","Ostdeutschland","","","",""
"Sambia","2018","3","Westdeutschland","","","",""
"Sambia","2018","3","Ostdeutschland","","","",""
"Sambia","2018","4","Westdeutschland","","","",""
"Sambia","2018","4","Ostdeutschland","1","","",""
"Sambia","2018","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Sambia","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ecuador","2018","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ecuador","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ecuador","2018","2","Westdeutschland","","","",""
"Ecuador","2018","2","Ostdeutschland","","","",""
"Ecuador","2018","3","Westdeutschland","2","","",""
"Ecuador","2018","3","Ostdeutschland","","","",""
"Ecuador","2018","4","Westdeutschland","","","",""
"Ecuador","2018","4","Ostdeutschland","","","",""
"Ecuador","2018","5 Einkommensstärkstes Quintil","Westdeutschland","1","","",""
"Ecuador","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Usbekistan","2018","1 Einkommensschwächstes Quintil","Westdeutschland","1","","",""
"Usbekistan","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","2","","",""
"Usbekistan","2018","2","Westdeutschland","","","",""
"Usbekistan","2018","2","Ostdeutschland","","","",""
"Usbekistan","2018","3","Westdeutschland","4","","",""
"Usbekistan","2018","3","Ostdeutschland","1","","",""
