"corigin","year","migback","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Estland","2015","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Angola","2015","kein Migrationshintergrund","Städtischer Raum","","","",""
"Angola","2015","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Angola","2015","direkter Migrationshintergrund","Städtischer Raum","5","","",""
"Angola","2015","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Angola","2015","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Angola","2015","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Angola","2015","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Angola","2015","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Lettland","2015","kein Migrationshintergrund","Städtischer Raum","","","",""
"Lettland","2015","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Lettland","2015","direkter Migrationshintergrund","Städtischer Raum","12","","",""
"Lettland","2015","direkter Migrationshintergrund","Ländlicher Raum","4","","",""
"Lettland","2015","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Lettland","2015","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Lettland","2015","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Lettland","2015","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Namibia","2015","kein Migrationshintergrund","Städtischer Raum","","","",""
"Namibia","2015","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Namibia","2015","direkter Migrationshintergrund","Städtischer Raum","2","","",""
"Namibia","2015","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Namibia","2015","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Namibia","2015","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Namibia","2015","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Namibia","2015","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Dominikanische Republik","2015","kein Migrationshintergrund","Städtischer Raum","","","",""
"Dominikanische Republik","2015","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Dominikanische Republik","2015","direkter Migrationshintergrund","Städtischer Raum","3","","",""
"Dominikanische Republik","2015","direkter Migrationshintergrund","Ländlicher Raum","1","","",""
"Dominikanische Republik","2015","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Dominikanische Republik","2015","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Dominikanische Republik","2015","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Dominikanische Republik","2015","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Nicaragua","2015","kein Migrationshintergrund","Städtischer Raum","","","",""
"Nicaragua","2015","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Nicaragua","2015","direkter Migrationshintergrund","Städtischer Raum","2","","",""
"Nicaragua","2015","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Nicaragua","2015","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Nicaragua","2015","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Nicaragua","2015","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Nicaragua","2015","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Kenia","2015","kein Migrationshintergrund","Städtischer Raum","","","",""
"Kenia","2015","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Kenia","2015","direkter Migrationshintergrund","Städtischer Raum","6","","",""
"Kenia","2015","direkter Migrationshintergrund","Ländlicher Raum","1","","",""
"Kenia","2015","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Kenia","2015","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Kenia","2015","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Kenia","2015","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Libyen","2015","kein Migrationshintergrund","Städtischer Raum","","","",""
"Libyen","2015","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Libyen","2015","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Libyen","2015","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Libyen","2015","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Libyen","2015","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Libyen","2015","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Libyen","2015","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Botswana","2015","kein Migrationshintergrund","Städtischer Raum","","","",""
"Botswana","2015","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Botswana","2015","direkter Migrationshintergrund","Städtischer Raum","2","","",""
"Botswana","2015","direkter Migrationshintergrund","Ländlicher Raum","1","","",""
"Botswana","2015","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Botswana","2015","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Botswana","2015","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Botswana","2015","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Haiti","2015","kein Migrationshintergrund","Städtischer Raum","","","",""
"Haiti","2015","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Haiti","2015","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Haiti","2015","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Haiti","2015","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Haiti","2015","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Haiti","2015","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Haiti","2015","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Luxemburg","2015","kein Migrationshintergrund","Städtischer Raum","","","",""
"Luxemburg","2015","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Luxemburg","2015","direkter Migrationshintergrund","Städtischer Raum","2","","",""
"Luxemburg","2015","direkter Migrationshintergrund","Ländlicher Raum","1","","",""
"Luxemburg","2015","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Luxemburg","2015","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Luxemburg","2015","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Luxemburg","2015","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Belgien","2015","kein Migrationshintergrund","Städtischer Raum","","","",""
"Belgien","2015","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Belgien","2015","direkter Migrationshintergrund","Städtischer Raum","11","","",""
"Belgien","2015","direkter Migrationshintergrund","Ländlicher Raum","1","","",""
"Belgien","2015","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Belgien","2015","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Belgien","2015","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Belgien","2015","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Niederlande","2015","kein Migrationshintergrund","Städtischer Raum","","","",""
"Niederlande","2015","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Niederlande","2015","direkter Migrationshintergrund","Städtischer Raum","32","0.0190053431345501","0.0149813169334263","0.0230293693356739"
"Niederlande","2015","direkter Migrationshintergrund","Ländlicher Raum","15","","",""
"Niederlande","2015","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Niederlande","2015","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Niederlande","2015","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Niederlande","2015","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Kroatien","2015","kein Migrationshintergrund","Städtischer Raum","","","",""
"Kroatien","2015","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Kroatien","2015","direkter Migrationshintergrund","Städtischer Raum","66","0.0240285761729225","0.0195155049139666","0.0285416474318784"
"Kroatien","2015","direkter Migrationshintergrund","Ländlicher Raum","12","","",""
"Kroatien","2015","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Kroatien","2015","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Kroatien","2015","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Kroatien","2015","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Bosnien/Herzegowina","2015","kein Migrationshintergrund","Städtischer Raum","","","",""
"Bosnien/Herzegowina","2015","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Bosnien/Herzegowina","2015","direkter Migrationshintergrund","Städtischer Raum","63","0.0177094397119099","0.0138224622965341","0.0215964171272858"
"Bosnien/Herzegowina","2015","direkter Migrationshintergrund","Ländlicher Raum","16","","",""
"Bosnien/Herzegowina","2015","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Bosnien/Herzegowina","2015","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Bosnien/Herzegowina","2015","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Bosnien/Herzegowina","2015","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Makedonien","2015","kein Migrationshintergrund","Städtischer Raum","","","",""
"Makedonien","2015","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Makedonien","2015","direkter Migrationshintergrund","Städtischer Raum","42","0.00932278522754405","0.00649055503471416","0.012155015420374"
"Makedonien","2015","direkter Migrationshintergrund","Ländlicher Raum","14","","",""
"Makedonien","2015","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Makedonien","2015","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Makedonien","2015","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Makedonien","2015","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Slowenien","2015","kein Migrationshintergrund","Städtischer Raum","","","",""
"Slowenien","2015","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Slowenien","2015","direkter Migrationshintergrund","Städtischer Raum","17","","",""
"Slowenien","2015","direkter Migrationshintergrund","Ländlicher Raum","3","","",""
"Slowenien","2015","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Slowenien","2015","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Slowenien","2015","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Slowenien","2015","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Slowakei","2015","kein Migrationshintergrund","Städtischer Raum","","","",""
"Slowakei","2015","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Slowakei","2015","direkter Migrationshintergrund","Städtischer Raum","16","","",""
"Slowakei","2015","direkter Migrationshintergrund","Ländlicher Raum","19","","",""
"Slowakei","2015","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Slowakei","2015","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Slowakei","2015","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Slowakei","2015","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Paraguay","2015","kein Migrationshintergrund","Städtischer Raum","","","",""
"Paraguay","2015","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Paraguay","2015","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Paraguay","2015","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Paraguay","2015","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Paraguay","2015","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Paraguay","2015","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Paraguay","2015","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Guinea","2015","kein Migrationshintergrund","Städtischer Raum","","","",""
"Guinea","2015","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Guinea","2015","direkter Migrationshintergrund","Städtischer Raum","5","","",""
"Guinea","2015","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Guinea","2015","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Guinea","2015","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Guinea","2015","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Guinea","2015","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Kuwait","2015","kein Migrationshintergrund","Städtischer Raum","","","",""
"Kuwait","2015","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Kuwait","2015","direkter Migrationshintergrund","Städtischer Raum","2","","",""
"Kuwait","2015","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Kuwait","2015","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Kuwait","2015","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Kuwait","2015","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Kuwait","2015","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Elfenbeinkueste","2015","kein Migrationshintergrund","Städtischer Raum","","","",""
"Elfenbeinkueste","2015","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Elfenbeinkueste","2015","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Elfenbeinkueste","2015","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Elfenbeinkueste","2015","indirekter Migrationshintergrund","Städtischer Raum","","","",""
