"pli0092_h","year","bildungsniveau","sampreg","n","percent","lower_confidence","upper_confidence"
"Nie","2017","Realschulabschluss","Westdeutschland, alte Bundeslaender","1528","0.320796520472542","0.307529066001562","0.334063974943522"
"Nie","2017","Realschulabschluss","Ostdeutschland, neue Bundeslaender","1066","0.461084865307253","0.440254956225772","0.481914774388734"
"Nie","2017","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","1366","0.279659355282847","0.266321466286475","0.29299724427922"
"Nie","2017","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","216","0.234006516277885","0.203081612574533","0.264931419981238"
"Nie","2017","AkademikerInnen","Westdeutschland, alte Bundeslaender","1355","0.1915986187251","0.181550388412652","0.201646849037549"
"Nie","2017","AkademikerInnen","Ostdeutschland, neue Bundeslaender","387","0.214319708476283","0.193956801543101","0.234682615409465"
"Nie, sehr selten (1984)","2017","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","2017","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","2017","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","2017","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","2017","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","2017","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","2017","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","2017","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","2017","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","2017","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","2017","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","2017","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","2017","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","2017","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","2017","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","2017","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","2017","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","2017","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","2017","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","2017","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2017","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2017","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2017","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2017","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2017","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2017","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2017","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2017","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2017","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2017","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","2018","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","139","0.120196420761563","0.102276278289204","0.138116563233922"
"Taeglich","2018","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","43","0.266353101345233","0.207126934420717","0.325579268269749"
"Taeglich","2018","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","89","0.133790663053179","0.108241290619137","0.159340035487221"
"Taeglich","2018","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","2018","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","2018","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","2018","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","61","0.120380360979502","0.0933323101150571","0.147428411843947"
"Taeglich","2018","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","2018","AkademikerInnen","Westdeutschland, alte Bundeslaender","50","0.127210558659224","0.099637624602106","0.154783492716341"
"Taeglich","2018","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","2018","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","232","0.266611643869709","0.242244232795944","0.290979054943474"
"Min 1x pro Woche","2018","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","33","0.177785759947954","0.126560733931766","0.229010785964143"
"Min 1x pro Woche","2018","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","126","0.224183816464982","0.19288431283936","0.255483320090603"
"Min 1x pro Woche","2018","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","2018","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Woche","2018","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","2018","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","113","0.193167115011421","0.160352365951075","0.225981864071766"
"Min 1x pro Woche","2018","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","2018","AkademikerInnen","Westdeutschland, alte Bundeslaender","104","0.219640178473543","0.185381547436239","0.253898809510846"
"Min 1x pro Woche","2018","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","2018","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","60","0.0649034552768744","0.0513276699028782","0.0784792406508707"
"Min 1x pro Monat","2018","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","2018","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","39","0.0788391466955187","0.0586138641235526","0.0990644292674848"
"Min 1x pro Monat","2018","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","2018","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Monat","2018","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","2018","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","38","0.0674621892728433","0.0466137218443423","0.0883106567013442"
"Min 1x pro Monat","2018","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","2018","AkademikerInnen","Westdeutschland, alte Bundeslaender","52","0.101258591679189","0.0762954076904439","0.126221775667934"
"Min 1x pro Monat","2018","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","2018","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","200","0.143653276519182","0.124325343295887","0.162981209742476"
"Seltener","2018","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","2018","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","115","0.188202236929524","0.158866823083693","0.217537650775356"
"Seltener","2018","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","2018","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Seltener","2018","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","2018","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","93","0.190609557118656","0.157961144736266","0.223257969501045"
"Seltener","2018","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","2018","AkademikerInnen","Westdeutschland, alte Bundeslaender","104","0.196654735550916","0.163764272798978","0.229545198302854"
"Seltener","2018","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Nie","2018","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","634","0.404635203572672","0.377587759215336","0.431682647930008"
"Nie","2018","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","110","0.388872910593693","0.32355822851776","0.454187592669627"
"Nie","2018","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","313","0.374984136856796","0.338650583624086","0.411317690089506"
"Nie","2018","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","62","0.371507809928082","0.284690059791377","0.458325560064786"
"Nie","2018","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Nie","2018","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nie","2018","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","251","0.428380777617578","0.387248846952552","0.469512708282604"
"Nie","2018","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","34","0.281246305145539","0.186222520573502","0.376270089717576"
"Nie","2018","AkademikerInnen","Westdeutschland, alte Bundeslaender","251","0.355235935637129","0.315633169718599","0.394838701555659"
"Nie","2018","AkademikerInnen","Ostdeutschland, neue Bundeslaender","42","0.461759890515391","0.360978511526044","0.562541269504739"
"Nie, sehr selten (1984)","2018","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","2018","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","2018","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","2018","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","2018","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","2018","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","2018","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","2018","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","2018","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","2018","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","2018","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","2018","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","2018","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","2018","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","2018","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","2018","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","2018","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","2018","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","2018","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","2018","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2018","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2018","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2018","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2018","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2018","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2018","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2018","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2018","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2018","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2018","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","2019","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","350","0.186621171276084","0.168976803978813","0.204265538573355"
"Taeglich","2019","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","40","0.127836153579368","0.0891379360194748","0.166534371139262"
"Taeglich","2019","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","885","0.158265365778325","0.148931497635957","0.167599233920692"
"Taeglich","2019","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","113","0.0908764836020259","0.0733398816146374","0.108413085589414"
"Taeglich","2019","Realschulabschluss","Westdeutschland, alte Bundeslaender","776","0.174681649033732","0.163674448649419","0.185688849418046"
"Taeglich","2019","Realschulabschluss","Ostdeutschland, neue Bundeslaender","290","0.142104136903768","0.127341955742792","0.156866318064744"
"Taeglich","2019","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","849","0.206486960930642","0.19394593982258","0.219027982038704"
"Taeglich","2019","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","131","0.208104810605739","0.17732012150528","0.238889499706198"
"Taeglich","2019","AkademikerInnen","Westdeutschland, alte Bundeslaender","1334","0.2276408827059","0.216940639172138","0.238341126239663"
"Taeglich","2019","AkademikerInnen","Ostdeutschland, neue Bundeslaender","311","0.186844098391462","0.168149486344558","0.205538710438366"
"Min 1x pro Woche","2019","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","403","0.241966852029839","0.222571340492973","0.261362363566704"
"Min 1x pro Woche","2019","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","57","0.241424461250947","0.191827493325604","0.29102142917629"
"Min 1x pro Woche","2019","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","1529","0.267124610065039","0.255809647025507","0.27843957310457"
"Min 1x pro Woche","2019","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","153","0.132456921932134","0.111774990394768","0.1531388534695"
"Min 1x pro Woche","2019","Realschulabschluss","Westdeutschland, alte Bundeslaender","1809","0.384555732178934","0.370452570309209","0.39865889404866"
"Min 1x pro Woche","2019","Realschulabschluss","Ostdeutschland, neue Bundeslaender","664","0.321456401203625","0.301710370800619","0.34120243160663"
"Min 1x pro Woche","2019","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","1569","0.412439573884006","0.397187953671414","0.427691194096599"
"Min 1x pro Woche","2019","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","233","0.349596877091603","0.313436334293889","0.385757419889318"
"Min 1x pro Woche","2019","AkademikerInnen","Westdeutschland, alte Bundeslaender","2668","0.459319710089852","0.446602650598672","0.472036769581031"
"Min 1x pro Woche","2019","AkademikerInnen","Ostdeutschland, neue Bundeslaender","724","0.469653965224783","0.445717582780358","0.493590347669207"
"Min 1x pro Monat","2019","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","97","0.039800381717119","0.030947114238893","0.0486536491953451"
"Min 1x pro Monat","2019","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","2019","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","220","0.0344659071090762","0.029800819724878","0.0391309944932744"
"Min 1x pro Monat","2019","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","37","0.0423283633616572","0.0300445759071848","0.0546121508161295"
"Min 1x pro Monat","2019","Realschulabschluss","Westdeutschland, alte Bundeslaender","178","0.0395930605465348","0.0339400517390183","0.0452460693540512"
"Min 1x pro Monat","2019","Realschulabschluss","Ostdeutschland, neue Bundeslaender","99","0.0543302786093828","0.0447468570759211","0.0639137001428446"
"Min 1x pro Monat","2019","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","200","0.0500927458887197","0.0433344442673991","0.0568510475100402"
