"pli0092_h","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Min 1x pro Woche","2017","(noch) kein Abschluss","kein Migrationshintergrund","268","","",""
"Min 1x pro Woche","2017","(noch) kein Abschluss","direkter Migrationshintergrund","337","0.214623176236694","0.195582397197902","0.233663955275486"
"Min 1x pro Woche","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","59","0.461670095478502","0.3728429858206","0.550497205136405"
"Min 1x pro Woche","2017","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2017","Hauptschule","kein Migrationshintergrund","1616","","",""
"Min 1x pro Woche","2017","Hauptschule","direkter Migrationshintergrund","568","0.289884222470504","0.271736217843281","0.308032227097728"
"Min 1x pro Woche","2017","Hauptschule","indirekter Migrationshintergrund","127","","",""
"Min 1x pro Woche","2017","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2017","Realschule","kein Migrationshintergrund","2613","","",""
"Min 1x pro Woche","2017","Realschule","direkter Migrationshintergrund","133","","",""
"Min 1x pro Woche","2017","Realschule","indirekter Migrationshintergrund","186","","",""
"Min 1x pro Woche","2017","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2017","(Fach-)Abitur","kein Migrationshintergrund","1545","","",""
"Min 1x pro Woche","2017","(Fach-)Abitur","direkter Migrationshintergrund","553","0.411450539769829","0.388518933542267","0.434382145997391"
"Min 1x pro Woche","2017","(Fach-)Abitur","indirekter Migrationshintergrund","201","","",""
"Min 1x pro Woche","2017","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2017","AkademikerIn","kein Migrationshintergrund","3104","0.628555663371527","0.615205194538234","0.64190613220482"
"Min 1x pro Woche","2017","AkademikerIn","direkter Migrationshintergrund","731","0.517114732119199","0.49468685449443","0.539542609743967"
"Min 1x pro Woche","2017","AkademikerIn","indirekter Migrationshintergrund","190","","",""
"Min 1x pro Woche","2017","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2017","(noch) kein Abschluss","kein Migrationshintergrund","19","","",""
"Min 1x pro Monat","2017","(noch) kein Abschluss","direkter Migrationshintergrund","65","0.0117762420915845","0.00677315144446968","0.0167793327386993"
"Min 1x pro Monat","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","7","0.0218601596881248","-0.00419432842650536","0.047914647802755"
"Min 1x pro Monat","2017","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2017","Hauptschule","kein Migrationshintergrund","211","","",""
"Min 1x pro Monat","2017","Hauptschule","direkter Migrationshintergrund","98","0.0400473657926049","0.0322046967082423","0.0478900348769676"
"Min 1x pro Monat","2017","Hauptschule","indirekter Migrationshintergrund","19","","",""
"Min 1x pro Monat","2017","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2017","Realschule","kein Migrationshintergrund","310","0.0503198176964925","0.044866091260749","0.055773544132236"
"Min 1x pro Monat","2017","Realschule","direkter Migrationshintergrund","19","","",""
"Min 1x pro Monat","2017","Realschule","indirekter Migrationshintergrund","28","","",""
"Min 1x pro Monat","2017","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2017","(Fach-)Abitur","kein Migrationshintergrund","166","","",""
"Min 1x pro Monat","2017","(Fach-)Abitur","direkter Migrationshintergrund","84","0.030597319512207","0.022571710955493","0.0386229280689209"
"Min 1x pro Monat","2017","(Fach-)Abitur","indirekter Migrationshintergrund","21","","",""
"Min 1x pro Monat","2017","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2017","AkademikerIn","kein Migrationshintergrund","341","0.0687433983806127","0.0617525810206355","0.07573421574059"
"Min 1x pro Monat","2017","AkademikerIn","direkter Migrationshintergrund","95","0.0555306274094004","0.0452520508694015","0.0658092039493993"
"Min 1x pro Monat","2017","AkademikerIn","indirekter Migrationshintergrund","9","0.0286693281208015","0.00919260699997725","0.0481460492416258"
"Min 1x pro Monat","2017","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2017","(noch) kein Abschluss","kein Migrationshintergrund","48","0.0742405760812751","0.0508847545695948","0.0975963975929554"
"Seltener","2017","(noch) kein Abschluss","direkter Migrationshintergrund","184","","",""
"Seltener","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","20","","",""
"Seltener","2017","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2017","Hauptschule","kein Migrationshintergrund","615","0.116517604602649","0.107822156439292","0.125213052766006"
"Seltener","2017","Hauptschule","direkter Migrationshintergrund","294","","",""
"Seltener","2017","Hauptschule","indirekter Migrationshintergrund","44","0.118746673415147","0.0858737951229709","0.151619551707323"
"Seltener","2017","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2017","Realschule","kein Migrationshintergrund","942","0.158541830083369","0.149429628231906","0.167654031934832"
"Seltener","2017","Realschule","direkter Migrationshintergrund","53","0.0894084478348391","0.0592561818247875","0.119560713844891"
"Seltener","2017","Realschule","indirekter Migrationshintergrund","61","0.173451918970735","0.136846043703415","0.210057794238056"
"Seltener","2017","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2017","(Fach-)Abitur","kein Migrationshintergrund","389","0.143761581745711","0.130451136585878","0.157072026905544"
"Seltener","2017","(Fach-)Abitur","direkter Migrationshintergrund","233","","",""
"Seltener","2017","(Fach-)Abitur","indirekter Migrationshintergrund","61","0.166035481969442","0.128572466954762","0.203498496984122"
"Seltener","2017","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2017","AkademikerIn","kein Migrationshintergrund","657","0.122863134611869","0.113792822057844","0.131933447165894"
"Seltener","2017","AkademikerIn","direkter Migrationshintergrund","299","","",""
"Seltener","2017","AkademikerIn","indirekter Migrationshintergrund","30","0.108022702715258","0.0717935684014369","0.144251837029079"
"Seltener","2017","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2017","(noch) kein Abschluss","kein Migrationshintergrund","149","","",""
"Nie","2017","(noch) kein Abschluss","direkter Migrationshintergrund","1052","","",""
"Nie","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","35","0.315377758904269","0.232584221377292","0.398171296431245"
"Nie","2017","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2017","Hauptschule","kein Migrationshintergrund","2788","","",""
"Nie","2017","Hauptschule","direkter Migrationshintergrund","1332","","",""
"Nie","2017","Hauptschule","indirekter Migrationshintergrund","182","","",""
"Nie","2017","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2017","Realschule","kein Migrationshintergrund","2307","","",""
"Nie","2017","Realschule","direkter Migrationshintergrund","136","","",""
"Nie","2017","Realschule","indirekter Migrationshintergrund","136","","",""
"Nie","2017","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2017","(Fach-)Abitur","kein Migrationshintergrund","569","0.225147395714923","0.209301499155492","0.240993292274355"
"Nie","2017","(Fach-)Abitur","direkter Migrationshintergrund","818","0.434805329837456","0.411704337664985","0.457906322009926"
"Nie","2017","(Fach-)Abitur","indirekter Migrationshintergrund","96","0.181288722767998","0.142502341079516","0.220075104456481"
"Nie","2017","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2017","AkademikerIn","kein Migrationshintergrund","930","0.179837803635992","0.169226514618076","0.190449092653908"
"Nie","2017","AkademikerIn","direkter Migrationshintergrund","677","0.292047615098374","0.2716395608003","0.312455669396448"
"Nie","2017","AkademikerIn","indirekter Migrationshintergrund","53","0.122168980501453","0.0839473268012488","0.160390634201656"
"Nie","2017","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2018","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Taeglich","2018","(noch) kein Abschluss","direkter Migrationshintergrund","136","","",""
"Taeglich","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Taeglich","2018","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2018","Hauptschule","kein Migrationshintergrund","","","",""
"Taeglich","2018","Hauptschule","direkter Migrationshintergrund","85","0.14735836062348","0.120677249987141","0.174039471259819"
"Taeglich","2018","Hauptschule","indirekter Migrationshintergrund","","","",""
"Taeglich","2018","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2018","Realschule","kein Migrationshintergrund","","","",""
"Taeglich","2018","Realschule","direkter Migrationshintergrund","3","","",""
"Taeglich","2018","Realschule","indirekter Migrationshintergrund","","","",""
"Taeglich","2018","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2018","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Taeglich","2018","(Fach-)Abitur","direkter Migrationshintergrund","64","0.129548042228178","0.101172459865565","0.157923624590791"
"Taeglich","2018","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Taeglich","2018","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2018","AkademikerIn","kein Migrationshintergrund","","","",""
"Taeglich","2018","AkademikerIn","direkter Migrationshintergrund","65","0.153894973961722","0.124245546359657","0.183544401563788"
"Taeglich","2018","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Taeglich","2018","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2018","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2018","(noch) kein Abschluss","direkter Migrationshintergrund","193","","",""
"Min 1x pro Woche","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2018","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2018","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2018","Hauptschule","direkter Migrationshintergrund","124","","",""
"Min 1x pro Woche","2018","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2018","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2018","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2018","Realschule","direkter Migrationshintergrund","6","0.295234714003945","0.0256733091728798","0.56479611883501"
"Min 1x pro Woche","2018","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2018","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2018","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2018","(Fach-)Abitur","direkter Migrationshintergrund","109","","",""
"Min 1x pro Woche","2018","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2018","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2018","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2018","AkademikerIn","direkter Migrationshintergrund","95","0.194020299009881","0.161528212968531","0.22651238505123"
"Min 1x pro Woche","2018","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2018","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2018","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2018","(noch) kein Abschluss","direkter Migrationshintergrund","46","0.0440860158158636","0.0322520855018151","0.055919946129912"
"Min 1x pro Monat","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2018","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2018","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2018","Hauptschule","direkter Migrationshintergrund","34","0.0754268741186337","0.0555491374975057","0.0953046107397616"
"Min 1x pro Monat","2018","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2018","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2018","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2018","Realschule","direkter Migrationshintergrund","1","","",""
"Min 1x pro Monat","2018","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2018","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2018","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2018","(Fach-)Abitur","direkter Migrationshintergrund","35","0.0648199919110089","0.0440154074207091","0.0856245764013087"
"Min 1x pro Monat","2018","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2018","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2018","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2018","AkademikerIn","direkter Migrationshintergrund","48","0.0925646408327192","0.0687511881936169","0.116378093471822"
"Min 1x pro Monat","2018","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2018","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2018","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Seltener","2018","(noch) kein Abschluss","direkter Migrationshintergrund","179","","",""
"Seltener","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Seltener","2018","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2018","Hauptschule","kein Migrationshintergrund","","","",""
"Seltener","2018","Hauptschule","direkter Migrationshintergrund","106","","",""
"Seltener","2018","Hauptschule","indirekter Migrationshintergrund","","","",""
"Seltener","2018","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2018","Realschule","kein Migrationshintergrund","","","",""
"Seltener","2018","Realschule","direkter Migrationshintergrund","","","",""
