year,bula_h,pgisced97,m11124,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,Hesse,Upper Secondary Level,Not Disabled (<= 30%),0.85231,607,701,0.82602,0.87859
2019,Hesse,Upper Secondary Level,Disabled (> 30%),0.14076,94,701,0.11500,0.16652
2019,Hesse,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.90166,141,141,0.85233,0.95098
2019,Hesse,First Stage of Tertiary Education,Not Disabled (<= 30%),0.93439,84,84,0.88112,0.98766
2019,Hesse,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.92285,492,527,0.90005,0.94566
2019,Hesse,Second Stage of Tertiary Education,Disabled (> 30%),0.07005,35,527,0.04824,0.09186
2019,"Rhineland-Palatinate, Saarland",Pre-primary Level,Not Disabled (<= 30%),0.72620,32,32,0.56923,0.88317
2019,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not Disabled (<= 30%),0.88462,193,193,0.83943,0.92981
2019,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not Disabled (<= 30%),0.81507,557,650,0.78520,0.84494
2019,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Disabled (> 30%),0.16508,93,650,0.13652,0.19364
2019,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.84589,109,109,0.77780,0.91399
2019,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Not Disabled (<= 30%),0.87781,78,78,0.80465,0.95096
2019,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Not Disabled (<= 30%),0.86186,271,303,0.82295,0.90078
2019,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Disabled (> 30%),0.12343,32,303,0.08634,0.16053
2019,Baden-Wuerttemberg,Pre-primary Level,Not Disabled (<= 30%),0.73519,36,36,0.58900,0.88137
2019,Baden-Wuerttemberg,Lower Secondary Level,Not Disabled (<= 30%),0.80242,210,241,0.75205,0.85280
2019,Baden-Wuerttemberg,Lower Secondary Level,Disabled (> 30%),0.15597,31,241,0.11006,0.20187
2019,Baden-Wuerttemberg,Upper Secondary Level,Not Disabled (<= 30%),0.85723,1009,1144,0.83695,0.87751
2019,Baden-Wuerttemberg,Upper Secondary Level,Disabled (> 30%),0.13692,135,1144,0.11699,0.15685
2019,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.88801,211,211,0.84536,0.93066
2019,Baden-Wuerttemberg,First Stage of Tertiary Education,Not Disabled (<= 30%),0.88228,168,168,0.83340,0.93116
2019,Baden-Wuerttemberg,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.93757,823,872,0.92150,0.95364
2019,Baden-Wuerttemberg,Second Stage of Tertiary Education,Disabled (> 30%),0.05859,49,872,0.04299,0.07419
2019,Bavaria,Primary Level,Not Disabled (<= 30%),0.60372,38,38,0.44612,0.76133
2019,Bavaria,Lower Secondary Level,Not Disabled (<= 30%),0.81492,310,358,0.77463,0.85521
2019,Bavaria,Lower Secondary Level,Disabled (> 30%),0.12851,48,358,0.09380,0.16323
2019,Bavaria,Upper Secondary Level,Not Disabled (<= 30%),0.85602,1581,1799,0.83980,0.87225
2019,Bavaria,Upper Secondary Level,Disabled (> 30%),0.14013,218,1799,0.12408,0.15617
2019,Bavaria,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.94806,271,271,0.92159,0.97453
2019,Bavaria,First Stage of Tertiary Education,Not Disabled (<= 30%),0.89730,249,288,0.86218,0.93242
2019,Bavaria,First Stage of Tertiary Education,Disabled (> 30%),0.10041,39,288,0.06564,0.13518
2019,Bavaria,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.92376,1006,1074,0.90789,0.93964
2019,Bavaria,Second Stage of Tertiary Education,Disabled (> 30%),0.06698,68,1074,0.05202,0.08193
2019,Berlin,Lower Secondary Level,Not Disabled (<= 30%),0.74980,49,49,0.62727,0.87234
2019,Berlin,Upper Secondary Level,Not Disabled (<= 30%),0.76416,274,339,0.71890,0.80942
2019,Berlin,Upper Secondary Level,Disabled (> 30%),0.22414,65,339,0.17968,0.26860
2019,Berlin,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.93687,73,73,0.88070,0.99305
2019,Berlin,First Stage of Tertiary Education,Not Disabled (<= 30%),0.79590,33,33,0.65626,0.93555
2019,Berlin,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.88778,431,464,0.85903,0.91653
2019,Berlin,Second Stage of Tertiary Education,Disabled (> 30%),0.09963,33,464,0.07235,0.12691
2019,Brandenburg,Lower Secondary Level,Not Disabled (<= 30%),0.71864,75,75,0.61618,0.82109
2019,Brandenburg,Upper Secondary Level,Not Disabled (<= 30%),0.83131,450,526,0.79928,0.86334
2019,Brandenburg,Upper Secondary Level,Disabled (> 30%),0.16706,76,526,0.13515,0.19896
2019,Brandenburg,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.92920,71,71,0.86911,0.98928
2019,Brandenburg,First Stage of Tertiary Education,Not Disabled (<= 30%),0.88973,69,69,0.81528,0.96418
2019,Brandenburg,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.90490,256,256,0.86890,0.94091
2019,Mecklenburg-Western Pomerania,Lower Secondary Level,Not Disabled (<= 30%),0.68012,36,36,0.52559,0.83465
2019,Mecklenburg-Western Pomerania,Upper Secondary Level,Not Disabled (<= 30%),0.82865,246,284,0.78475,0.87255
2019,Mecklenburg-Western Pomerania,Upper Secondary Level,Disabled (> 30%),0.15524,38,284,0.11304,0.19743
2019,Mecklenburg-Western Pomerania,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.77245,36,36,0.63356,0.91135
2019,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,Not Disabled (<= 30%),0.82687,46,46,0.71632,0.93742
2019,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.78675,149,149,0.72076,0.85274
2019,Saxony,Lower Secondary Level,Not Disabled (<= 30%),0.80418,90,90,0.72174,0.88663
2019,Saxony,Upper Secondary Level,Not Disabled (<= 30%),0.86915,670,756,0.84510,0.89321
2019,Saxony,Upper Secondary Level,Disabled (> 30%),0.12599,86,756,0.10232,0.14967
2019,Saxony,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.94896,82,82,0.90103,0.99689
2019,Saxony,First Stage of Tertiary Education,Not Disabled (<= 30%),0.88952,125,125,0.83434,0.94469
2019,Saxony,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.88053,436,490,0.85178,0.90928
2019,Saxony,Second Stage of Tertiary Education,Disabled (> 30%),0.11414,54,490,0.08595,0.14232
2019,Saxony-Anhalt,Lower Secondary Level,Not Disabled (<= 30%),0.81378,58,58,0.71272,0.91484
2019,Saxony-Anhalt,Upper Secondary Level,Not Disabled (<= 30%),0.90233,394,432,0.87430,0.93036
2019,Saxony-Anhalt,Upper Secondary Level,Disabled (> 30%),0.09439,38,432,0.06679,0.12199
2019,Saxony-Anhalt,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.94041,50,50,0.87412,1.00669
2019,Saxony-Anhalt,First Stage of Tertiary Education,Not Disabled (<= 30%),0.96701,62,62,0.92219,1.01183
2019,Saxony-Anhalt,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.88090,207,207,0.83667,0.92513
2019,Thuringa,Lower Secondary Level,Not Disabled (<= 30%),0.84449,49,49,0.74197,0.94701
2019,Thuringa,Upper Secondary Level,Not Disabled (<= 30%),0.86434,418,487,0.83389,0.89478
2019,Thuringa,Upper Secondary Level,Disabled (> 30%),0.13181,69,487,0.10174,0.16189
2019,Thuringa,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.95213,41,41,0.88597,1.01829
2019,Thuringa,First Stage of Tertiary Education,Not Disabled (<= 30%),0.73168,66,66,0.62396,0.83939
2019,Thuringa,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.91566,210,210,0.87798,0.95333
2020,Schleswig-Holstein,Primary Level,Not Disabled (<= 30%),0.77389,70,70,0.67518,0.87259
2020,Schleswig-Holstein,Lower Secondary Level,Not Disabled (<= 30%),0.78234,106,106,0.70341,0.86127
2020,Schleswig-Holstein,Upper Secondary Level,Not Disabled (<= 30%),0.85781,354,400,0.82354,0.89208
2020,Schleswig-Holstein,Upper Secondary Level,Disabled (> 30%),0.14015,46,400,0.10608,0.17421
2020,Schleswig-Holstein,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.92010,94,94,0.86499,0.97520
2020,Schleswig-Holstein,First Stage of Tertiary Education,Not Disabled (<= 30%),0.99912,58,58,0.99143,1.00681
2020,Schleswig-Holstein,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.89869,220,220,0.85873,0.93866
2020,Hamburg,Lower Secondary Level,Not Disabled (<= 30%),0.69590,46,46,0.56149,0.83031
2020,Hamburg,Upper Secondary Level,Not Disabled (<= 30%),0.85586,157,157,0.80074,0.91098
2020,Hamburg,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.97262,56,56,0.92949,1.01575
2020,Hamburg,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.95794,202,202,0.93019,0.98569
2020,Lower Saxony,Pre-primary Level,Not Disabled (<= 30%),0.32492,33,33,0.16265,0.48719
2020,Lower Saxony,Primary Level,Not Disabled (<= 30%),0.69970,200,200,0.63601,0.76339
2020,Lower Saxony,Lower Secondary Level,Not Disabled (<= 30%),0.83390,352,387,0.79677,0.87103
2020,Lower Saxony,Lower Secondary Level,Disabled (> 30%),0.15490,35,387,0.11880,0.19099
2020,Lower Saxony,Upper Secondary Level,Not Disabled (<= 30%),0.85212,998,1129,0.83141,0.87284
2020,Lower Saxony,Upper Secondary Level,Disabled (> 30%),0.14499,131,1129,0.12444,0.16554
2020,Lower Saxony,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.84546,218,218,0.79737,0.89355
2020,Lower Saxony,First Stage of Tertiary Education,Not Disabled (<= 30%),0.90071,107,107,0.84378,0.95764
2020,Lower Saxony,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.90740,569,606,0.88430,0.93049
2020,Lower Saxony,Second Stage of Tertiary Education,Disabled (> 30%),0.09138,37,606,0.06842,0.11435
2020,Bremen,Primary Level,Not Disabled (<= 30%),0.78869,33,33,0.64724,0.93014
2020,Bremen,Upper Secondary Level,Not Disabled (<= 30%),0.85493,93,93,0.78297,0.92689
2020,Bremen,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.92648,63,63,0.86152,0.99145
2020,North Rhine-Westphalia,Pre-primary Level,Not Disabled (<= 30%),0.53931,90,90,0.43575,0.64286
2020,North Rhine-Westphalia,Primary Level,Not Disabled (<= 30%),0.81484,366,366,0.77499,0.85469
2020,North Rhine-Westphalia,Lower Secondary Level,Not Disabled (<= 30%),0.79398,657,720,0.76442,0.82355
2020,North Rhine-Westphalia,Lower Secondary Level,Disabled (> 30%),0.16690,63,720,0.13965,0.19416
2020,North Rhine-Westphalia,Upper Secondary Level,Not Disabled (<= 30%),0.82149,1995,2320,0.80591,0.83708
2020,North Rhine-Westphalia,Upper Secondary Level,Disabled (> 30%),0.17402,325,2320,0.15858,0.18945
2020,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.88159,586,645,0.85664,0.90655
2020,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Disabled (> 30%),0.11815,59,645,0.09322,0.14308
2020,North Rhine-Westphalia,First Stage of Tertiary Education,Not Disabled (<= 30%),0.78988,212,261,0.74036,0.83940
2020,North Rhine-Westphalia,First Stage of Tertiary Education,Disabled (> 30%),0.21002,49,261,0.16051,0.25953
2020,North Rhine-Westphalia,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.91923,1392,1482,0.90535,0.93311
2020,North Rhine-Westphalia,Second Stage of Tertiary Education,Disabled (> 30%),0.07791,90,1482,0.06426,0.09156
2020,Hesse,Primary Level,Not Disabled (<= 30%),0.63255,136,136,0.55122,0.71388
2020,Hesse,Lower Secondary Level,Not Disabled (<= 30%),0.77635,185,185,0.71614,0.83656
2020,Hesse,Upper Secondary Level,Not Disabled (<= 30%),0.83511,620,716,0.80791,0.86231
2020,Hesse,Upper Secondary Level,Disabled (> 30%),0.16127,96,716,0.13431,0.18823
2020,Hesse,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.89725,166,166,0.85093,0.94358
2020,Hesse,First Stage of Tertiary Education,Not Disabled (<= 30%),0.93713,80,80,0.88360,0.99066
2020,Hesse,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.93142,564,603,0.91123,0.95161
2020,Hesse,Second Stage of Tertiary Education,Disabled (> 30%),0.06070,39,603,0.04163,0.07977
2020,"Rhineland-Palatinate, Saarland",Primary Level,Not Disabled (<= 30%),0.82197,75,75,0.73481,0.90913
2020,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not Disabled (<= 30%),0.88459,202,202,0.84042,0.92876
2020,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not Disabled (<= 30%),0.81561,542,626,0.78520,0.84601
2020,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Disabled (> 30%),0.17838,84,626,0.14837,0.20839
2020,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.85233,125,125,0.78988,0.91477
2020,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Not Disabled (<= 30%),0.84884,68,68,0.76307,0.93461
2020,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Not Disabled (<= 30%),0.87391,281,281,0.83503,0.91279
2020,Baden-Wuerttemberg,Pre-primary Level,Not Disabled (<= 30%),0.42710,43,43,0.27750,0.57671
2020,Baden-Wuerttemberg,Primary Level,Not Disabled (<= 30%),0.68550,147,147,0.61018,0.76082
2020,Baden-Wuerttemberg,Lower Secondary Level,Not Disabled (<= 30%),0.83650,301,336,0.79690,0.87610
2020,Baden-Wuerttemberg,Lower Secondary Level,Disabled (> 30%),0.14619,35,336,0.10835,0.18402
2020,Baden-Wuerttemberg,Upper Secondary Level,Not Disabled (<= 30%),0.86138,1017,1139,0.84130,0.88145
2020,Baden-Wuerttemberg,Upper Secondary Level,Disabled (> 30%),0.13401,122,1139,0.11422,0.15381
2020,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.88002,244,244,0.83917,0.92088
2020,Baden-Wuerttemberg,First Stage of Tertiary Education,Not Disabled (<= 30%),0.86623,141,141,0.80984,0.92262
2020,Baden-Wuerttemberg,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.93710,896,941,0.92158,0.95262
2020,Baden-Wuerttemberg,Second Stage of Tertiary Education,Disabled (> 30%),0.06182,45,941,0.04643,0.07722
2020,Bavaria,Pre-primary Level,Not Disabled (<= 30%),0.40886,37,37,0.24826,0.56946
2020,Bavaria,Primary Level,Not Disabled (<= 30%),0.90469,145,145,0.85673,0.95265
2020,Bavaria,Lower Secondary Level,Not Disabled (<= 30%),0.80489,396,452,0.76832,0.84146
2020,Bavaria,Lower Secondary Level,Disabled (> 30%),0.15782,56,452,0.12417,0.19147
2020,Bavaria,Upper Secondary Level,Not Disabled (<= 30%),0.85456,1611,1810,0.83832,0.87081
2020,Bavaria,Upper Secondary Level,Disabled (> 30%),0.14161,199,1810,0.12555,0.15768
2020,Bavaria,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.96180,308,308,0.94036,0.98324
2020,Bavaria,First Stage of Tertiary Education,Not Disabled (<= 30%),0.89072,216,216,0.84901,0.93242
2020,Bavaria,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.92222,1132,1210,0.90713,0.93732
2020,Bavaria,Second Stage of Tertiary Education,Disabled (> 30%),0.07423,78,1210,0.05946,0.08901
2020,Berlin,Primary Level,Not Disabled (<= 30%),0.80969,34,34,0.67575,0.94362
2020,Berlin,Lower Secondary Level,Not Disabled (<= 30%),0.90650,78,78,0.84147,0.97153
2020,Berlin,Upper Secondary Level,Not Disabled (<= 30%),0.74473,304,365,0.69994,0.78952
2020,Berlin,Upper Secondary Level,Disabled (> 30%),0.24842,61,365,0.20403,0.29281
2020,Berlin,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.97579,87,87,0.94331,1.00828
2020,Berlin,First Stage of Tertiary Education,Not Disabled (<= 30%),0.78906,36,36,0.65390,0.92422
2020,Berlin,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.89085,542,574,0.86531,0.91638
2020,Berlin,Second Stage of Tertiary Education,Disabled (> 30%),0.10869,32,574,0.08320,0.13417
2020,Brandenburg,Primary Level,Not Disabled (<= 30%),0.62950,38,38,0.47389,0.78512
2020,Brandenburg,Lower Secondary Level,Not Disabled (<= 30%),0.78951,84,84,0.70180,0.87721
2020,Brandenburg,Upper Secondary Level,Not Disabled (<= 30%),0.83257,441,515,0.80029,0.86485
2020,Brandenburg,Upper Secondary Level,Disabled (> 30%),0.16480,74,515,0.13273,0.19687
2020,Brandenburg,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.91574,75,75,0.85244,0.97903
2020,Brandenburg,First Stage of Tertiary Education,Not Disabled (<= 30%),0.86672,58,58,0.77849,0.95496
2020,Brandenburg,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.92579,267,267,0.89429,0.95729
2020,Mecklenburg-Western Pomerania,Lower Secondary Level,Not Disabled (<= 30%),0.71711,33,33,0.56105,0.87317
2020,Mecklenburg-Western Pomerania,Upper Secondary Level,Not Disabled (<= 30%),0.78520,204,235,0.73258,0.83782
2020,Mecklenburg-Western Pomerania,Upper Secondary Level,Disabled (> 30%),0.19941,31,235,0.14822,0.25061
2020,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,Not Disabled (<= 30%),0.87100,38,38,0.76299,0.97901
2020,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.76309,133,133,0.69055,0.83562
2020,Saxony,Primary Level,Not Disabled (<= 30%),0.77065,40,40,0.63870,0.90260
2020,Saxony,Lower Secondary Level,Not Disabled (<= 30%),0.75526,118,118,0.67736,0.83317
2020,Saxony,Upper Secondary Level,Not Disabled (<= 30%),0.89456,639,718,0.87208,0.91704
2020,Saxony,Upper Secondary Level,Disabled (> 30%),0.10065,79,718,0.07863,0.12268
2020,Saxony,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.98597,80,80,0.96003,1.01191
2020,Saxony,First Stage of Tertiary Education,Not Disabled (<= 30%),0.80749,108,108,0.73279,0.88220
2020,Saxony,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.88249,426,481,0.85368,0.91130
2020,Saxony,Second Stage of Tertiary Education,Disabled (> 30%),0.11480,55,481,0.08628,0.14331
2020,Saxony-Anhalt,Primary Level,Not Disabled (<= 30%),0.59714,39,39,0.44119,0.75308
2020,Saxony-Anhalt,Lower Secondary Level,Not Disabled (<= 30%),0.85857,83,83,0.78314,0.93399
2020,Saxony-Anhalt,Upper Secondary Level,Not Disabled (<= 30%),0.91394,393,428,0.88734,0.94054
2020,Saxony-Anhalt,Upper Secondary Level,Disabled (> 30%),0.07561,35,428,0.05053,0.10068
2020,Saxony-Anhalt,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.96079,52,52,0.90752,1.01406
2020,Saxony-Anhalt,First Stage of Tertiary Education,Not Disabled (<= 30%),0.96011,58,58,0.90931,1.01092
2020,Saxony-Anhalt,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.82134,212,212,0.76966,0.87303
2020,Thuringa,Primary Level,Not Disabled (<= 30%),0.68428,31,31,0.51796,0.85061
2020,Thuringa,Lower Secondary Level,Not Disabled (<= 30%),0.85453,55,55,0.76049,0.94857
2020,Thuringa,Upper Secondary Level,Not Disabled (<= 30%),0.84684,417,487,0.81483,0.87886
2020,Thuringa,Upper Secondary Level,Disabled (> 30%),0.15101,70,487,0.11918,0.18284
2020,Thuringa,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.92355,39,39,0.83907,1.00804
2020,Thuringa,First Stage of Tertiary Education,Not Disabled (<= 30%),0.74530,59,59,0.63317,0.85743
2020,Thuringa,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.93273,227,227,0.90007,0.96538
2021,Schleswig-Holstein,Primary Level,Not Disabled (<= 30%),0.97283,52,52,0.92821,1.01745
2021,Schleswig-Holstein,Lower Secondary Level,Not Disabled (<= 30%),0.75949,78,78,0.66403,0.85496
2021,Schleswig-Holstein,Upper Secondary Level,Not Disabled (<= 30%),0.90545,281,281,0.87118,0.93972
2021,Schleswig-Holstein,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.79187,66,66,0.69317,0.89056
2021,Schleswig-Holstein,First Stage of Tertiary Education,Not Disabled (<= 30%),0.96929,39,39,0.91443,1.02415
2021,Schleswig-Holstein,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.94182,193,193,0.90871,0.97493
2021,Hamburg,Lower Secondary Level,Not Disabled (<= 30%),0.58615,38,38,0.42745,0.74486
2021,Hamburg,Upper Secondary Level,Not Disabled (<= 30%),0.89683,121,121,0.84240,0.95125
2021,Hamburg,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.98335,36,36,0.94097,1.02574
2021,Hamburg,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.91979,158,158,0.87730,0.96228
2021,Lower Saxony,Primary Level,Not Disabled (<= 30%),0.60152,114,114,0.51125,0.69179
2021,Lower Saxony,Lower Secondary Level,Not Disabled (<= 30%),0.82419,193,193,0.77035,0.87804
2021,Lower Saxony,Upper Secondary Level,Not Disabled (<= 30%),0.86040,640,728,0.83521,0.88560
2021,Lower Saxony,Upper Secondary Level,Disabled (> 30%),0.13407,88,728,0.10930,0.15884
2021,Lower Saxony,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.84501,145,145,0.78590,0.90412
2021,Lower Saxony,First Stage of Tertiary Education,Not Disabled (<= 30%),0.97585,82,82,0.94242,1.00928
2021,Lower Saxony,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.92602,455,455,0.90194,0.95009
2021,Bremen,Upper Secondary Level,Not Disabled (<= 30%),0.92851,44,44,0.85149,1.00552
2021,Bremen,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.98306,44,44,0.94449,1.02163
