year,age_gr,pgisced97,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,17-29 y.,Second Stage of Tertiary Education,Full-Time Employment,0.48325,277,631,0.44423,0.52227
2018,17-29 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.16544,83,631,0.13643,0.19446
2018,17-29 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.12010,66,631,0.09471,0.14548
2018,17-29 y.,Second Stage of Tertiary Education,Not Employed,0.19178,205,631,0.16104,0.22252
2018,30-45 y.,Primary Level,Full-Time Employment,0.24522,92,752,0.21445,0.27599
2018,30-45 y.,Primary Level,Regular Part-Time Employment,0.11696,58,752,0.09397,0.13994
2018,30-45 y.,Primary Level,Not Employed,0.50938,602,752,0.47363,0.54513
2018,30-45 y.,Lower Secondary Level,Full-Time Employment,0.37274,254,904,0.34120,0.40428
2018,30-45 y.,Lower Secondary Level,Regular Part-Time Employment,0.19039,134,904,0.16478,0.21599
2018,30-45 y.,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.09278,71,904,0.07386,0.11170
2018,30-45 y.,Lower Secondary Level,Not Employed,0.28032,445,904,0.25103,0.30962
2018,30-45 y.,Upper Secondary Level,Full-Time Employment,0.57809,1350,2936,0.56022,0.59596
2018,30-45 y.,Upper Secondary Level,Regular Part-Time Employment,0.20544,711,2936,0.19083,0.22006
2018,30-45 y.,Upper Secondary Level,Vocational Training,0.00891,35,2936,0.00551,0.01231
2018,30-45 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.04745,178,2936,0.03976,0.05514
2018,30-45 y.,Upper Secondary Level,Not Employed,0.15618,662,2936,0.14305,0.16932
2018,30-45 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.61845,420,867,0.58609,0.65080
2018,30-45 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.20028,242,867,0.17362,0.22693
2018,30-45 y.,Post-secondary Non-tertiary Level,"Marginal, Irregular Part-Time Employment",0.03172,40,867,0.02005,0.04340
2018,30-45 y.,Post-secondary Non-tertiary Level,Not Employed,0.14397,165,867,0.12059,0.16735
2018,30-45 y.,First Stage of Tertiary Education,Full-Time Employment,0.78914,224,292,0.74227,0.83601
2018,30-45 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.15503,68,292,0.11344,0.19661
2018,30-45 y.,Second Stage of Tertiary Education,Full-Time Employment,0.68169,1279,2377,0.66295,0.70042
2018,30-45 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.17767,513,2377,0.16230,0.19303
2018,30-45 y.,Second Stage of Tertiary Education,Vocational Training,0.00304,31,2377,0.00082,0.00525
2018,30-45 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.02285,77,2377,0.01684,0.02886
2018,30-45 y.,Second Stage of Tertiary Education,Not Employed,0.11476,477,2377,0.10195,0.12758
2018,46-65 y.,Primary Level,Full-Time Employment,0.18320,39,337,0.14184,0.22456
2018,46-65 y.,Primary Level,Not Employed,0.66969,298,337,0.61940,0.71998
2018,46-65 y.,Lower Secondary Level,Full-Time Employment,0.35971,241,779,0.32599,0.39344
2018,46-65 y.,Lower Secondary Level,Regular Part-Time Employment,0.18240,135,779,0.15526,0.20953
2018,46-65 y.,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.07751,70,779,0.05872,0.09630
2018,46-65 y.,Lower Secondary Level,Not Employed,0.37408,333,779,0.34008,0.40808
2018,46-65 y.,Upper Secondary Level,Full-Time Employment,0.50713,2247,4717,0.49286,0.52140
2018,46-65 y.,Upper Secondary Level,Regular Part-Time Employment,0.19517,1010,4717,0.18386,0.20648
2018,46-65 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.06441,299,4717,0.05740,0.07142
2018,46-65 y.,Upper Secondary Level,Not Employed,0.23099,1161,4717,0.21896,0.24302
2018,46-65 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.51588,397,859,0.48244,0.54932
2018,46-65 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.27750,256,859,0.24754,0.30746
2018,46-65 y.,Post-secondary Non-tertiary Level,"Marginal, Irregular Part-Time Employment",0.05629,53,859,0.04087,0.07171
2018,46-65 y.,Post-secondary Non-tertiary Level,Not Employed,0.15033,153,859,0.12641,0.17424
2018,46-65 y.,First Stage of Tertiary Education,Full-Time Employment,0.64756,469,709,0.61237,0.68275
2018,46-65 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.15460,129,709,0.12797,0.18123
2018,46-65 y.,First Stage of Tertiary Education,Not Employed,0.17237,111,709,0.14455,0.20020
2018,46-65 y.,Second Stage of Tertiary Education,Full-Time Employment,0.68174,1624,2654,0.66401,0.69946
2018,46-65 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.17138,532,2654,0.15704,0.18572
2018,46-65 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.02345,84,2654,0.01769,0.02921
2018,46-65 y.,Second Stage of Tertiary Education,Not Employed,0.12255,414,2654,0.11007,0.13502
2018,66 and older,Primary Level,Not Employed,0.93267,54,54,0.86520,1.00013
2018,66 and older,Lower Secondary Level,Not Employed,0.94157,563,563,0.92218,0.96097
2018,66 and older,Upper Secondary Level,Regular Part-Time Employment,0.01665,45,2519,0.01165,0.02165
2018,66 and older,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.05098,126,2519,0.04239,0.05958
2018,66 and older,Upper Secondary Level,Not Employed,0.92269,2348,2519,0.91226,0.93313
2018,66 and older,Post-secondary Non-tertiary Level,Not Employed,0.89405,137,137,0.84232,0.94578
2018,66 and older,First Stage of Tertiary Education,Not Employed,0.83978,309,309,0.79882,0.88075
2018,66 and older,Second Stage of Tertiary Education,Full-Time Employment,0.02590,32,1288,0.01722,0.03458
2018,66 and older,Second Stage of Tertiary Education,Regular Part-Time Employment,0.03285,48,1288,0.02311,0.04259
2018,66 and older,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.05738,69,1288,0.04467,0.07008
2018,66 and older,Second Stage of Tertiary Education,Not Employed,0.88387,1139,1288,0.86637,0.90138
2019,17-29 y.,Pre-primary Level,"Marginal, Irregular Part-Time Employment",0.17965,115,597,0.14883,0.21047
2019,17-29 y.,Pre-primary Level,Not Employed,0.80842,482,597,0.77683,0.84002
2019,17-29 y.,Primary Level,Full-Time Employment,0.17304,72,457,0.13832,0.20776
2019,17-29 y.,Primary Level,Vocational Training,0.10877,68,457,0.08019,0.13735
2019,17-29 y.,Primary Level,Not Employed,0.52578,317,457,0.47994,0.57161
2019,17-29 y.,Lower Secondary Level,Full-Time Employment,0.16012,147,1093,0.13837,0.18188
2019,17-29 y.,Lower Secondary Level,Regular Part-Time Employment,0.07222,66,1093,0.05686,0.08757
2019,17-29 y.,Lower Secondary Level,Vocational Training,0.32443,312,1093,0.29666,0.35219
2019,17-29 y.,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.04193,57,1093,0.03004,0.05382
2019,17-29 y.,Lower Secondary Level,Not Employed,0.39596,511,1093,0.36696,0.42497
2019,17-29 y.,Upper Secondary Level,Full-Time Employment,0.42450,604,1727,0.40118,0.44782
2019,17-29 y.,Upper Secondary Level,Regular Part-Time Employment,0.09125,154,1727,0.07767,0.10484
2019,17-29 y.,Upper Secondary Level,Vocational Training,0.11459,215,1727,0.09956,0.12962
2019,17-29 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.08971,186,1727,0.07623,0.10319
2019,17-29 y.,Upper Secondary Level,Not Employed,0.27962,568,1727,0.25845,0.30080
2019,17-29 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.57404,174,274,0.51539,0.63270
2019,17-29 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.14770,41,274,0.10561,0.18979
2019,17-29 y.,Post-secondary Non-tertiary Level,Not Employed,0.18650,59,274,0.14029,0.23270
2019,17-29 y.,First Stage of Tertiary Education,Full-Time Employment,0.78811,46,46,0.66871,0.90751
2019,17-29 y.,Second Stage of Tertiary Education,Full-Time Employment,0.54051,259,553,0.49894,0.58208
2019,17-29 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.15984,93,553,0.12927,0.19041
2019,17-29 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.08885,58,553,0.06512,0.11259
2019,17-29 y.,Second Stage of Tertiary Education,Not Employed,0.18519,143,553,0.15279,0.21760
2019,30-45 y.,Primary Level,Full-Time Employment,0.24400,134,767,0.21358,0.27441
2019,30-45 y.,Primary Level,Regular Part-Time Employment,0.18714,61,767,0.15952,0.21476
2019,30-45 y.,Primary Level,"Marginal, Irregular Part-Time Employment",0.05531,37,767,0.03912,0.07150
2019,30-45 y.,Primary Level,Not Employed,0.43951,535,767,0.40436,0.47466
2019,30-45 y.,Lower Secondary Level,Full-Time Employment,0.34721,251,795,0.31410,0.38033
2019,30-45 y.,Lower Secondary Level,Regular Part-Time Employment,0.25716,123,795,0.22676,0.28756
2019,30-45 y.,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.06918,53,795,0.05153,0.08684
2019,30-45 y.,Lower Secondary Level,Not Employed,0.24226,368,795,0.21246,0.27206
2019,30-45 y.,Upper Secondary Level,Full-Time Employment,0.56994,1276,2627,0.55101,0.58888
2019,30-45 y.,Upper Secondary Level,Regular Part-Time Employment,0.23786,637,2627,0.22157,0.25414
2019,30-45 y.,Upper Secondary Level,Vocational Training,0.00785,31,2627,0.00448,0.01123
2019,30-45 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.03596,134,2627,0.02884,0.04308
2019,30-45 y.,Upper Secondary Level,Not Employed,0.14570,549,2627,0.13221,0.15920
2019,30-45 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.59260,400,827,0.55909,0.62611
2019,30-45 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.20369,238,827,0.17622,0.23115
2019,30-45 y.,Post-secondary Non-tertiary Level,"Marginal, Irregular Part-Time Employment",0.03149,38,827,0.01958,0.04340
2019,30-45 y.,Post-secondary Non-tertiary Level,Not Employed,0.16437,151,827,0.13910,0.18965
2019,30-45 y.,First Stage of Tertiary Education,Full-Time Employment,0.75751,269,325,0.71084,0.80418
2019,30-45 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.14174,56,325,0.10376,0.17972
2019,30-45 y.,Second Stage of Tertiary Education,Full-Time Employment,0.68585,1322,2311,0.66692,0.70478
2019,30-45 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.17930,514,2311,0.16366,0.19495
2019,30-45 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.01522,50,2311,0.01023,0.02021
2019,30-45 y.,Second Stage of Tertiary Education,Not Employed,0.11777,425,2311,0.10463,0.13092
2019,46-65 y.,Primary Level,Full-Time Employment,0.19645,46,342,0.15428,0.23862
2019,46-65 y.,Primary Level,Not Employed,0.63939,296,342,0.58842,0.69036
2019,46-65 y.,Lower Secondary Level,Full-Time Employment,0.39584,261,739,0.36056,0.43113
2019,46-65 y.,Lower Secondary Level,Regular Part-Time Employment,0.15346,108,739,0.12746,0.17947
2019,46-65 y.,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.08545,71,739,0.06528,0.10562
2019,46-65 y.,Lower Secondary Level,Not Employed,0.35968,299,739,0.32506,0.39431
2019,46-65 y.,Upper Secondary Level,Full-Time Employment,0.51160,2378,4748,0.49738,0.52582
2019,46-65 y.,Upper Secondary Level,Regular Part-Time Employment,0.20148,1033,4748,0.19007,0.21289
2019,46-65 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.05866,268,4748,0.05197,0.06534
2019,46-65 y.,Upper Secondary Level,Not Employed,0.22700,1069,4748,0.21508,0.23892
2019,46-65 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.53809,492,952,0.50640,0.56977
2019,46-65 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.24691,248,952,0.21950,0.27432
2019,46-65 y.,Post-secondary Non-tertiary Level,"Marginal, Irregular Part-Time Employment",0.06889,68,952,0.05280,0.08499
2019,46-65 y.,Post-secondary Non-tertiary Level,Not Employed,0.14358,144,952,0.12129,0.16586
2019,46-65 y.,First Stage of Tertiary Education,Full-Time Employment,0.64703,606,844,0.61477,0.67929
2019,46-65 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.15836,129,844,0.13371,0.18300
2019,46-65 y.,First Stage of Tertiary Education,Not Employed,0.16429,109,844,0.13928,0.18930
2019,46-65 y.,Second Stage of Tertiary Education,Full-Time Employment,0.65972,2089,3210,0.64333,0.67611
2019,46-65 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.18414,639,3210,0.17073,0.19755
2019,46-65 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.02788,96,3210,0.02218,0.03358
2019,46-65 y.,Second Stage of Tertiary Education,Not Employed,0.12815,386,3210,0.11659,0.13972
2019,66 and older,Primary Level,Not Employed,0.84596,47,47,0.74164,0.95028
2019,66 and older,Lower Secondary Level,Not Employed,0.95563,509,509,0.93772,0.97354
2019,66 and older,Upper Secondary Level,Full-Time Employment,0.00966,59,2571,0.00588,0.01344
2019,66 and older,Upper Secondary Level,Regular Part-Time Employment,0.01757,70,2571,0.01249,0.02265
2019,66 and older,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.04360,129,2571,0.03571,0.05150
2019,66 and older,Upper Secondary Level,Not Employed,0.92916,2313,2571,0.91925,0.93908
2019,66 and older,Post-secondary Non-tertiary Level,Not Employed,0.87652,135,135,0.82081,0.93222
2019,66 and older,First Stage of Tertiary Education,Not Employed,0.87038,319,319,0.83346,0.90729
2019,66 and older,Second Stage of Tertiary Education,Full-Time Employment,0.03436,103,1454,0.02499,0.04372
2019,66 and older,Second Stage of Tertiary Education,Regular Part-Time Employment,0.03976,81,1454,0.02971,0.04980
2019,66 and older,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.04174,77,1454,0.03146,0.05202
2019,66 and older,Second Stage of Tertiary Education,Not Employed,0.88415,1193,1454,0.86769,0.90060
2020,17-29 y.,Pre-primary Level,"Marginal, Irregular Part-Time Employment",0.18187,98,669,0.15262,0.21112
2020,17-29 y.,Pre-primary Level,Not Employed,0.80706,571,669,0.77714,0.83699
2020,17-29 y.,Primary Level,Full-Time Employment,0.16448,111,480,0.13128,0.19767
2020,17-29 y.,Primary Level,Vocational Training,0.08993,45,480,0.06431,0.11554
2020,17-29 y.,Primary Level,Not Employed,0.61338,324,480,0.56976,0.65699
2020,17-29 y.,Lower Secondary Level,Full-Time Employment,0.13650,175,1153,0.11667,0.15632
2020,17-29 y.,Lower Secondary Level,Regular Part-Time Employment,0.05561,59,1153,0.04238,0.06885
2020,17-29 y.,Lower Secondary Level,Vocational Training,0.35661,335,1153,0.32895,0.38427
2020,17-29 y.,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.02959,55,1153,0.01980,0.03937
2020,17-29 y.,Lower Secondary Level,Not Employed,0.42170,529,1153,0.39318,0.45021
2020,17-29 y.,Upper Secondary Level,Full-Time Employment,0.40706,687,1869,0.38478,0.42933
2020,17-29 y.,Upper Secondary Level,Regular Part-Time Employment,0.09791,172,1869,0.08444,0.11139
2020,17-29 y.,Upper Secondary Level,Vocational Training,0.11710,243,1869,0.10252,0.13168
2020,17-29 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.07313,149,1869,0.06133,0.08494
2020,17-29 y.,Upper Secondary Level,Not Employed,0.30435,618,1869,0.28349,0.32522
2020,17-29 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.65432,212,306,0.60095,0.70770
2020,17-29 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.08692,32,306,0.05530,0.11853
2020,17-29 y.,Post-secondary Non-tertiary Level,Not Employed,0.14121,62,306,0.10213,0.18029
2020,17-29 y.,First Stage of Tertiary Education,Full-Time Employment,0.84424,43,43,0.73457,0.95391
2020,17-29 y.,Second Stage of Tertiary Education,Full-Time Employment,0.52820,436,789,0.49334,0.56305
2020,17-29 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.16956,99,789,0.14336,0.19576
2020,17-29 y.,Second Stage of Tertiary Education,Vocational Training,0.02735,54,789,0.01596,0.03874
2020,17-29 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.11005,56,789,0.08820,0.13190
2020,17-29 y.,Second Stage of Tertiary Education,Not Employed,0.16484,144,789,0.13894,0.19075
2020,30-45 y.,Primary Level,Full-Time Employment,0.23230,213,868,0.20419,0.26041
2020,30-45 y.,Primary Level,Regular Part-Time Employment,0.23638,74,868,0.20810,0.26466
2020,30-45 y.,Primary Level,"Marginal, Irregular Part-Time Employment",0.02092,36,868,0.01139,0.03045
2020,30-45 y.,Primary Level,Not Employed,0.44072,545,868,0.40767,0.47377
2020,30-45 y.,Lower Secondary Level,Full-Time Employment,0.37402,352,904,0.34246,0.40558
2020,30-45 y.,Lower Secondary Level,Regular Part-Time Employment,0.22444,121,904,0.19723,0.25166
2020,30-45 y.,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.03484,50,904,0.02288,0.04680
2020,30-45 y.,Lower Secondary Level,Not Employed,0.27428,381,904,0.24518,0.30338
2020,30-45 y.,Upper Secondary Level,Full-Time Employment,0.57827,1344,2635,0.55941,0.59713
2020,30-45 y.,Upper Secondary Level,Regular Part-Time Employment,0.22667,588,2635,0.21068,0.24266
2020,30-45 y.,Upper Secondary Level,Vocational Training,0.00816,37,2635,0.00472,0.01159
2020,30-45 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.04130,111,2635,0.03370,0.04890
2020,30-45 y.,Upper Secondary Level,Not Employed,0.14304,555,2635,0.12967,0.15641
2020,30-45 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.56040,460,829,0.52659,0.59421
2020,30-45 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.24721,228,829,0.21782,0.27659
2020,30-45 y.,Post-secondary Non-tertiary Level,Not Employed,0.16495,141,829,0.13967,0.19023
2020,30-45 y.,First Stage of Tertiary Education,Full-Time Employment,0.75676,205,271,0.70558,0.80793
2020,30-45 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.19455,66,271,0.14734,0.24177
2020,30-45 y.,Second Stage of Tertiary Education,Full-Time Employment,0.66810,1505,2526,0.64974,0.68647
2020,30-45 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.20112,500,2526,0.18549,0.21676
2020,30-45 y.,Second Stage of Tertiary Education,Vocational Training,0.00410,40,2526,0.00161,0.00659
2020,30-45 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.01270,56,2526,0.00833,0.01706
2020,30-45 y.,Second Stage of Tertiary Education,Not Employed,0.11398,425,2526,0.10158,0.12637
2020,46-65 y.,Primary Level,Full-Time Employment,0.18895,53,359,0.14839,0.22950
2020,46-65 y.,Primary Level,Regular Part-Time Employment,0.15897,33,359,0.12109,0.19684
2020,46-65 y.,Primary Level,Not Employed,0.61839,273,359,0.56806,0.66871
2020,46-65 y.,Lower Secondary Level,Full-Time Employment,0.41060,250,729,0.37487,0.44634
