year,age_gr,bula_h,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2020,17-29 y.,"Rhineland-Palatinate, Saarland",Not Employed,0.34155,126,261,0.28390,0.39919
2020,17-29 y.,Baden-Wuerttemberg,Full-Time Employment,0.33566,200,664,0.29971,0.37160
2020,17-29 y.,Baden-Wuerttemberg,Regular Part-Time Employment,0.05317,34,664,0.03609,0.07025
2020,17-29 y.,Baden-Wuerttemberg,Vocational Training,0.16409,112,664,0.13590,0.19228
2020,17-29 y.,Baden-Wuerttemberg,"Marginal, Irregular Part-Time Employment",0.07143,36,664,0.05182,0.09103
2020,17-29 y.,Baden-Wuerttemberg,Not Employed,0.37559,282,664,0.33873,0.41245
2020,17-29 y.,Bavaria,Full-Time Employment,0.38444,324,857,0.35185,0.41703
2020,17-29 y.,Bavaria,Regular Part-Time Employment,0.07602,57,857,0.05827,0.09377
2020,17-29 y.,Bavaria,Vocational Training,0.17721,151,857,0.15163,0.20279
2020,17-29 y.,Bavaria,"Marginal, Irregular Part-Time Employment",0.09001,75,857,0.07084,0.10918
2020,17-29 y.,Bavaria,Not Employed,0.27195,250,857,0.24214,0.30176
2020,17-29 y.,Berlin,Full-Time Employment,0.26927,108,219,0.21039,0.32815
2020,17-29 y.,Berlin,Not Employed,0.39396,111,219,0.32910,0.45882
2020,17-29 y.,Brandenburg,Full-Time Employment,0.14060,36,119,0.07788,0.20331
2020,17-29 y.,Brandenburg,Not Employed,0.45633,83,119,0.36645,0.54620
2020,17-29 y.,Mecklenburg-Western Pomerania,Not Employed,0.57480,35,35,0.40862,0.74098
2020,17-29 y.,Saxony,Full-Time Employment,0.36380,68,212,0.29889,0.42872
2020,17-29 y.,Saxony,Vocational Training,0.14655,38,212,0.09883,0.19427
2020,17-29 y.,Saxony,Not Employed,0.28487,106,212,0.22396,0.34577
2020,17-29 y.,Saxony-Anhalt,Full-Time Employment,0.24750,35,125,0.17154,0.32346
2020,17-29 y.,Saxony-Anhalt,Not Employed,0.41100,90,125,0.32440,0.49760
2020,17-29 y.,Thuringa,Full-Time Employment,0.33984,42,105,0.24881,0.43088
2020,17-29 y.,Thuringa,Not Employed,0.39047,63,105,0.29671,0.48423
2020,30-45 y.,Schleswig-Holstein,Full-Time Employment,0.55751,141,302,0.50140,0.61362
2020,30-45 y.,Schleswig-Holstein,Regular Part-Time Employment,0.23105,71,302,0.18343,0.27867
2020,30-45 y.,Schleswig-Holstein,Not Employed,0.15240,90,302,0.11179,0.19300
2020,30-45 y.,Hamburg,Full-Time Employment,0.70494,99,177,0.63756,0.77232
2020,30-45 y.,Hamburg,Regular Part-Time Employment,0.18281,31,177,0.12571,0.23991
2020,30-45 y.,Hamburg,Not Employed,0.09572,47,177,0.05226,0.13919
2020,30-45 y.,Lower Saxony,Full-Time Employment,0.50578,339,785,0.47079,0.54078
2020,30-45 y.,Lower Saxony,Regular Part-Time Employment,0.23332,160,785,0.20372,0.26293
2020,30-45 y.,Lower Saxony,"Marginal, Irregular Part-Time Employment",0.03697,34,785,0.02376,0.05017
2020,30-45 y.,Lower Saxony,Not Employed,0.19657,252,785,0.16875,0.22439
2020,30-45 y.,Bremen,Full-Time Employment,0.58425,37,84,0.47822,0.69028
2020,30-45 y.,Bremen,Not Employed,0.32929,47,84,0.22818,0.43040
2020,30-45 y.,North Rhine-Westphalia,Full-Time Employment,0.56417,892,1942,0.54211,0.58623
2020,30-45 y.,North Rhine-Westphalia,Regular Part-Time Employment,0.21379,337,1942,0.19555,0.23203
2020,30-45 y.,North Rhine-Westphalia,Vocational Training,0.00832,35,1942,0.00428,0.01236
2020,30-45 y.,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.02731,71,1942,0.02006,0.03456
2020,30-45 y.,North Rhine-Westphalia,Not Employed,0.16967,607,1942,0.15297,0.18637
2020,30-45 y.,Hesse,Full-Time Employment,0.60360,293,601,0.56446,0.64274
2020,30-45 y.,Hesse,Regular Part-Time Employment,0.20184,112,601,0.16972,0.23395
2020,30-45 y.,Hesse,"Marginal, Irregular Part-Time Employment",0.02957,32,601,0.01601,0.04312
2020,30-45 y.,Hesse,Not Employed,0.15291,164,601,0.12411,0.18171
2020,30-45 y.,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.63960,207,389,0.59182,0.68737
2020,30-45 y.,"Rhineland-Palatinate, Saarland",Regular Part-Time Employment,0.17849,76,389,0.14039,0.21660
2020,30-45 y.,"Rhineland-Palatinate, Saarland",Not Employed,0.10549,106,389,0.07492,0.13605
2020,30-45 y.,Baden-Wuerttemberg,Full-Time Employment,0.60301,475,922,0.57141,0.63461
2020,30-45 y.,Baden-Wuerttemberg,Regular Part-Time Employment,0.22240,203,922,0.19555,0.24926
2020,30-45 y.,Baden-Wuerttemberg,"Marginal, Irregular Part-Time Employment",0.02474,32,922,0.01471,0.03477
2020,30-45 y.,Baden-Wuerttemberg,Not Employed,0.14617,212,922,0.12336,0.16899
2020,30-45 y.,Bavaria,Full-Time Employment,0.60106,713,1240,0.57380,0.62833
2020,30-45 y.,Bavaria,Regular Part-Time Employment,0.25277,268,1240,0.22857,0.27697
2020,30-45 y.,Bavaria,"Marginal, Irregular Part-Time Employment",0.02430,43,1240,0.01573,0.03288
2020,30-45 y.,Bavaria,Not Employed,0.11721,216,1240,0.09930,0.13512
2020,30-45 y.,Berlin,Full-Time Employment,0.56875,281,496,0.52512,0.61238
2020,30-45 y.,Berlin,Regular Part-Time Employment,0.22045,87,496,0.18393,0.25697
2020,30-45 y.,Berlin,Not Employed,0.17466,128,496,0.14121,0.20810
2020,30-45 y.,Brandenburg,Full-Time Employment,0.69537,164,278,0.64116,0.74957
2020,30-45 y.,Brandenburg,Regular Part-Time Employment,0.15212,44,278,0.10982,0.19441
2020,30-45 y.,Brandenburg,Not Employed,0.12793,70,278,0.08859,0.16726
2020,30-45 y.,Mecklenburg-Western Pomerania,Full-Time Employment,0.44748,57,89,0.34359,0.55137
2020,30-45 y.,Mecklenburg-Western Pomerania,Regular Part-Time Employment,0.31768,32,89,0.22041,0.41496
2020,30-45 y.,Saxony,Full-Time Employment,0.63467,259,459,0.59057,0.67877
2020,30-45 y.,Saxony,Regular Part-Time Employment,0.24451,92,459,0.20515,0.28387
2020,30-45 y.,Saxony,Not Employed,0.10350,108,459,0.07560,0.13140
2020,30-45 y.,Saxony-Anhalt,Full-Time Employment,0.60717,125,234,0.54446,0.66988
2020,30-45 y.,Saxony-Anhalt,Regular Part-Time Employment,0.08622,33,234,0.05018,0.12227
2020,30-45 y.,Saxony-Anhalt,Not Employed,0.23296,76,234,0.17868,0.28724
2020,30-45 y.,Thuringa,Full-Time Employment,0.57386,147,268,0.51454,0.63317
2020,30-45 y.,Thuringa,Regular Part-Time Employment,0.18125,53,268,0.13504,0.22746
2020,30-45 y.,Thuringa,Not Employed,0.22010,68,268,0.17040,0.26980
2020,46-65 y.,Schleswig-Holstein,Full-Time Employment,0.56552,190,355,0.51389,0.61716
2020,46-65 y.,Schleswig-Holstein,Regular Part-Time Employment,0.19878,74,355,0.15721,0.24036
2020,46-65 y.,Schleswig-Holstein,Not Employed,0.17782,91,355,0.13799,0.21765
2020,46-65 y.,Hamburg,Full-Time Employment,0.51965,107,190,0.44842,0.59088
2020,46-65 y.,Hamburg,Regular Part-Time Employment,0.21217,41,190,0.15388,0.27045
2020,46-65 y.,Hamburg,Not Employed,0.24361,42,190,0.18241,0.30481
2020,46-65 y.,Lower Saxony,Full-Time Employment,0.56856,516,1044,0.53850,0.59862
2020,46-65 y.,Lower Saxony,Regular Part-Time Employment,0.18392,227,1044,0.16041,0.20744
2020,46-65 y.,Lower Saxony,"Marginal, Irregular Part-Time Employment",0.05305,54,1044,0.03945,0.06665
2020,46-65 y.,Lower Saxony,Not Employed,0.19139,247,1044,0.16752,0.21527
2020,46-65 y.,Bremen,Full-Time Employment,0.46084,32,32,0.28537,0.63632
2020,46-65 y.,North Rhine-Westphalia,Full-Time Employment,0.52600,1105,2250,0.50536,0.54663
2020,46-65 y.,North Rhine-Westphalia,Regular Part-Time Employment,0.19550,447,2250,0.17911,0.21190
2020,46-65 y.,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.04945,104,2250,0.04049,0.05841
2020,46-65 y.,North Rhine-Westphalia,Not Employed,0.22863,594,2250,0.21127,0.24598
2020,46-65 y.,Hesse,Full-Time Employment,0.53362,399,767,0.49829,0.56895
2020,46-65 y.,Hesse,Regular Part-Time Employment,0.16839,164,767,0.14189,0.19489
2020,46-65 y.,Hesse,"Marginal, Irregular Part-Time Employment",0.06320,38,767,0.04597,0.08043
2020,46-65 y.,Hesse,Not Employed,0.23429,166,767,0.20430,0.26429
2020,46-65 y.,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.54897,305,594,0.50892,0.58902
2020,46-65 y.,"Rhineland-Palatinate, Saarland",Regular Part-Time Employment,0.17804,113,594,0.14725,0.20883
2020,46-65 y.,"Rhineland-Palatinate, Saarland","Marginal, Irregular Part-Time Employment",0.06027,34,594,0.04112,0.07943
2020,46-65 y.,"Rhineland-Palatinate, Saarland",Not Employed,0.21013,142,594,0.17734,0.24292
2020,46-65 y.,Baden-Wuerttemberg,Full-Time Employment,0.57310,642,1160,0.54463,0.60158
2020,46-65 y.,Baden-Wuerttemberg,Regular Part-Time Employment,0.20783,270,1160,0.18447,0.23119
2020,46-65 y.,Baden-Wuerttemberg,"Marginal, Irregular Part-Time Employment",0.04656,54,1160,0.03443,0.05869
2020,46-65 y.,Baden-Wuerttemberg,Not Employed,0.17218,194,1160,0.15045,0.19392
2020,46-65 y.,Bavaria,Full-Time Employment,0.55402,872,1601,0.52966,0.57837
2020,46-65 y.,Bavaria,Regular Part-Time Employment,0.22762,384,1601,0.20707,0.24816
2020,46-65 y.,Bavaria,"Marginal, Irregular Part-Time Employment",0.03850,69,1601,0.02907,0.04793
2020,46-65 y.,Bavaria,Not Employed,0.17938,276,1601,0.16058,0.19818
2020,46-65 y.,Berlin,Full-Time Employment,0.52476,208,377,0.47429,0.57524
2020,46-65 y.,Berlin,Regular Part-Time Employment,0.16155,78,377,0.12435,0.19875
2020,46-65 y.,Berlin,Not Employed,0.25108,91,377,0.20725,0.29491
2020,46-65 y.,Brandenburg,Full-Time Employment,0.62046,250,435,0.57480,0.66611
2020,46-65 y.,Brandenburg,Regular Part-Time Employment,0.12751,65,435,0.09613,0.15889
2020,46-65 y.,Brandenburg,Not Employed,0.22641,120,435,0.18704,0.26579
2020,46-65 y.,Mecklenburg-Western Pomerania,Full-Time Employment,0.49765,121,210,0.42986,0.56544
2020,46-65 y.,Mecklenburg-Western Pomerania,Regular Part-Time Employment,0.19901,36,210,0.14488,0.25314
2020,46-65 y.,Mecklenburg-Western Pomerania,Not Employed,0.28721,53,210,0.22586,0.34855
2020,46-65 y.,Saxony,Full-Time Employment,0.60415,354,573,0.56407,0.64423
2020,46-65 y.,Saxony,Regular Part-Time Employment,0.15925,100,573,0.12927,0.18924
2020,46-65 y.,Saxony,Not Employed,0.17543,119,573,0.14426,0.20660
2020,46-65 y.,Saxony-Anhalt,Full-Time Employment,0.55625,213,378,0.50609,0.60640
2020,46-65 y.,Saxony-Anhalt,Regular Part-Time Employment,0.16621,63,378,0.12863,0.20379
2020,46-65 y.,Saxony-Anhalt,Not Employed,0.26910,102,378,0.22433,0.31387
2020,46-65 y.,Thuringa,Full-Time Employment,0.51214,206,359,0.46036,0.56392
2020,46-65 y.,Thuringa,Regular Part-Time Employment,0.21866,73,359,0.17584,0.26147
2020,46-65 y.,Thuringa,Not Employed,0.21955,80,359,0.17667,0.26243
2020,66 and older,Schleswig-Holstein,Not Employed,0.91993,159,159,0.87761,0.96225
2020,66 and older,Hamburg,Not Employed,0.93029,94,94,0.87854,0.98205
2020,66 and older,Lower Saxony,"Marginal, Irregular Part-Time Employment",0.08737,35,417,0.06024,0.11451
2020,66 and older,Lower Saxony,Not Employed,0.87235,382,417,0.84028,0.90442
2020,66 and older,Bremen,Not Employed,0.88783,40,40,0.78879,0.98688
2020,66 and older,North Rhine-Westphalia,Regular Part-Time Employment,0.01423,32,922,0.00658,0.02188
2020,66 and older,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.05283,51,922,0.03838,0.06728
2020,66 and older,North Rhine-Westphalia,Not Employed,0.92063,839,922,0.90317,0.93808
2020,66 and older,Hesse,Not Employed,0.92155,240,240,0.88746,0.95564
2020,66 and older,"Rhineland-Palatinate, Saarland",Not Employed,0.93020,264,264,0.89940,0.96100
2020,66 and older,Baden-Wuerttemberg,"Marginal, Irregular Part-Time Employment",0.04802,31,475,0.02877,0.06727
2020,66 and older,Baden-Wuerttemberg,Not Employed,0.90895,444,475,0.88305,0.93485
2020,66 and older,Bavaria,"Marginal, Irregular Part-Time Employment",0.05838,38,705,0.04106,0.07570
2020,66 and older,Bavaria,Not Employed,0.89278,667,705,0.86993,0.91564
2020,66 and older,Berlin,Not Employed,0.90025,162,162,0.85396,0.94654
2020,66 and older,Brandenburg,Not Employed,0.94286,245,245,0.91373,0.97198
2020,66 and older,Mecklenburg-Western Pomerania,Not Employed,0.99017,132,132,0.97328,1.00707
2020,66 and older,Saxony,Not Employed,0.90686,332,332,0.87555,0.93817
2020,66 and older,Saxony-Anhalt,Not Employed,0.90505,172,172,0.86111,0.94899
2020,66 and older,Thuringa,Not Employed,0.96410,182,182,0.93700,0.99121
2021,17-29 y.,Schleswig-Holstein,Full-Time Employment,0.56288,49,133,0.47826,0.64750
2021,17-29 y.,Schleswig-Holstein,Not Employed,0.28095,84,133,0.20428,0.35763
2021,17-29 y.,Lower Saxony,Full-Time Employment,0.37548,108,319,0.32226,0.42871
2021,17-29 y.,Lower Saxony,Vocational Training,0.16058,47,319,0.12023,0.20094
2021,17-29 y.,Lower Saxony,Not Employed,0.34556,164,319,0.29329,0.39783
2021,17-29 y.,North Rhine-Westphalia,Full-Time Employment,0.34381,264,896,0.31269,0.37493
2021,17-29 y.,North Rhine-Westphalia,Regular Part-Time Employment,0.07550,69,896,0.05819,0.09281
2021,17-29 y.,North Rhine-Westphalia,Vocational Training,0.07903,76,896,0.06136,0.09671
2021,17-29 y.,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.12163,89,896,0.10022,0.14305
2021,17-29 y.,North Rhine-Westphalia,Not Employed,0.37144,398,896,0.33979,0.40310
2021,17-29 y.,Hesse,Full-Time Employment,0.24254,77,223,0.18616,0.29893
2021,17-29 y.,Hesse,Vocational Training,0.12688,39,223,0.08310,0.17067
2021,17-29 y.,Hesse,Not Employed,0.40065,107,223,0.33619,0.46511
2021,17-29 y.,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.32673,60,152,0.25192,0.40154
2021,17-29 y.,"Rhineland-Palatinate, Saarland",Not Employed,0.37761,92,152,0.30028,0.45493
2021,17-29 y.,Baden-Wuerttemberg,Full-Time Employment,0.39865,140,355,0.34765,0.44966
2021,17-29 y.,Baden-Wuerttemberg,Vocational Training,0.09665,50,355,0.06587,0.12743
2021,17-29 y.,Baden-Wuerttemberg,Not Employed,0.30937,165,355,0.26122,0.35753
2021,17-29 y.,Bavaria,Full-Time Employment,0.42247,182,510,0.37955,0.46538
2021,17-29 y.,Bavaria,Regular Part-Time Employment,0.09958,39,510,0.07357,0.12559
2021,17-29 y.,Bavaria,Vocational Training,0.08683,61,510,0.06237,0.11130
2021,17-29 y.,Bavaria,"Marginal, Irregular Part-Time Employment",0.11037,45,510,0.08315,0.13759
2021,17-29 y.,Bavaria,Not Employed,0.27579,183,510,0.23696,0.31461
2021,17-29 y.,Berlin,Full-Time Employment,0.14710,41,121,0.08373,0.21048
2021,17-29 y.,Berlin,Not Employed,0.47848,80,121,0.38911,0.56786
2021,17-29 y.,Brandenburg,Not Employed,0.14462,31,31,0.01876,0.27048
2021,17-29 y.,Saxony,Full-Time Employment,0.38274,36,103,0.28842,0.47707
2021,17-29 y.,Saxony,Not Employed,0.38528,67,103,0.29084,0.47973
2021,17-29 y.,Saxony-Anhalt,Not Employed,0.35983,61,61,0.23839,0.48127
2021,17-29 y.,Thuringa,Not Employed,0.30638,46,46,0.17169,0.44107
2021,30-45 y.,Schleswig-Holstein,Full-Time Employment,0.63802,122,246,0.57785,0.69820
2021,30-45 y.,Schleswig-Holstein,Regular Part-Time Employment,0.22805,56,246,0.17551,0.28059
2021,30-45 y.,Schleswig-Holstein,Not Employed,0.11834,68,246,0.07789,0.15879
2021,30-45 y.,Hamburg,Full-Time Employment,0.45915,56,56,0.32745,0.59086
2021,30-45 y.,Lower Saxony,Full-Time Employment,0.55840,232,480,0.51393,0.60287
2021,30-45 y.,Lower Saxony,Regular Part-Time Employment,0.24199,97,480,0.20364,0.28035
2021,30-45 y.,Lower Saxony,Not Employed,0.16909,151,480,0.13552,0.20266
2021,30-45 y.,North Rhine-Westphalia,Full-Time Employment,0.56326,546,1160,0.53470,0.59181
2021,30-45 y.,North Rhine-Westphalia,Regular Part-Time Employment,0.21254,253,1160,0.18899,0.23609
2021,30-45 y.,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.03643,32,1160,0.02565,0.04722
2021,30-45 y.,North Rhine-Westphalia,Not Employed,0.16898,329,1160,0.14740,0.19055
2021,30-45 y.,Hesse,Full-Time Employment,0.53076,180,364,0.47942,0.58210
2021,30-45 y.,Hesse,Regular Part-Time Employment,0.22226,71,364,0.17949,0.26503
2021,30-45 y.,Hesse,Not Employed,0.18025,113,364,0.14070,0.21979
2021,30-45 y.,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.67941,127,249,0.62132,0.73750
2021,30-45 y.,"Rhineland-Palatinate, Saarland",Regular Part-Time Employment,0.15512,52,249,0.11006,0.20017
2021,30-45 y.,"Rhineland-Palatinate, Saarland",Not Employed,0.14514,70,249,0.10130,0.18898
2021,30-45 y.,Baden-Wuerttemberg,Full-Time Employment,0.65024,316,558,0.61063,0.68984
2021,30-45 y.,Baden-Wuerttemberg,Regular Part-Time Employment,0.19810,127,558,0.16500,0.23120
2021,30-45 y.,Baden-Wuerttemberg,Not Employed,0.11299,115,558,0.08670,0.13928
2021,30-45 y.,Bavaria,Full-Time Employment,0.60340,397,679,0.56658,0.64022
2021,30-45 y.,Bavaria,Regular Part-Time Employment,0.21858,163,679,0.18747,0.24969
2021,30-45 y.,Bavaria,Not Employed,0.13076,119,679,0.10538,0.15613
2021,30-45 y.,Berlin,Full-Time Employment,0.56485,179,336,0.51176,0.61794
2021,30-45 y.,Berlin,Regular Part-Time Employment,0.19534,63,336,0.15288,0.23780
2021,30-45 y.,Berlin,Not Employed,0.19475,94,336,0.15234,0.23715
2021,30-45 y.,Brandenburg,Full-Time Employment,0.70373,113,113,0.61916,0.78829
2021,30-45 y.,Mecklenburg-Western Pomerania,Full-Time Employment,0.65035,60,60,0.52867,0.77203
2021,30-45 y.,Saxony,Full-Time Employment,0.60261,193,343,0.55074,0.65447
2021,30-45 y.,Saxony,Regular Part-Time Employment,0.21708,78,343,0.17339,0.26078
2021,30-45 y.,Saxony,Not Employed,0.12924,72,343,0.09369,0.16479
2021,30-45 y.,Saxony-Anhalt,Full-Time Employment,0.66395,83,120,0.57909,0.74882
2021,30-45 y.,Saxony-Anhalt,Not Employed,0.22088,37,120,0.14635,0.29542
2021,30-45 y.,Thuringa,Full-Time Employment,0.60528,89,128,0.52027,0.69029
2021,30-45 y.,Thuringa,Not Employed,0.15844,39,128,0.09493,0.22195
2021,46-65 y.,Schleswig-Holstein,Full-Time Employment,0.50077,138,277,0.44178,0.55976
2021,46-65 y.,Schleswig-Holstein,Regular Part-Time Employment,0.25269,66,277,0.20142,0.30396
2021,46-65 y.,Schleswig-Holstein,Not Employed,0.18588,73,277,0.13998,0.23177
2021,46-65 y.,Hamburg,Full-Time Employment,0.53208,85,160,0.45452,0.60964
2021,46-65 y.,Hamburg,Regular Part-Time Employment,0.16551,35,160,0.10775,0.22328
2021,46-65 y.,Hamburg,Not Employed,0.27889,40,160,0.20919,0.34860
2021,46-65 y.,Lower Saxony,Full-Time Employment,0.57536,379,720,0.53923,0.61149
2021,46-65 y.,Lower Saxony,Regular Part-Time Employment,0.21025,169,720,0.18047,0.24004
2021,46-65 y.,Lower Saxony,Not Employed,0.18291,172,720,0.15465,0.21117
2021,46-65 y.,North Rhine-Westphalia,Full-Time Employment,0.55538,752,1510,0.53031,0.58045
2021,46-65 y.,North Rhine-Westphalia,Regular Part-Time Employment,0.17141,305,1510,0.15239,0.19042
2021,46-65 y.,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.04838,69,1510,0.03755,0.05920
2021,46-65 y.,North Rhine-Westphalia,Not Employed,0.21287,384,1510,0.19221,0.23352
2021,46-65 y.,Hesse,Full-Time Employment,0.51519,261,491,0.47094,0.55944
2021,46-65 y.,Hesse,Regular Part-Time Employment,0.15497,102,491,0.12293,0.18701
2021,46-65 y.,Hesse,Not Employed,0.27871,128,491,0.23901,0.31841
2021,46-65 y.,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.58087,203,358,0.52969,0.63206
2021,46-65 y.,"Rhineland-Palatinate, Saarland",Regular Part-Time Employment,0.13097,66,358,0.09598,0.16597
2021,46-65 y.,"Rhineland-Palatinate, Saarland",Not Employed,0.18556,89,358,0.14523,0.22589
2021,46-65 y.,Baden-Wuerttemberg,Full-Time Employment,0.56795,474,832,0.53427,0.60164
2021,46-65 y.,Baden-Wuerttemberg,Regular Part-Time Employment,0.19294,186,832,0.16611,0.21977
2021,46-65 y.,Baden-Wuerttemberg,"Marginal, Irregular Part-Time Employment",0.04857,33,832,0.03395,0.06318
2021,46-65 y.,Baden-Wuerttemberg,Not Employed,0.16869,139,832,0.14323,0.19415
2021,46-65 y.,Bavaria,Full-Time Employment,0.52747,590,1108,0.49806,0.55688
2021,46-65 y.,Bavaria,Regular Part-Time Employment,0.20386,265,1108,0.18013,0.22759
2021,46-65 y.,Bavaria,"Marginal, Irregular Part-Time Employment",0.06766,58,1108,0.05286,0.08245
2021,46-65 y.,Bavaria,Not Employed,0.17620,195,1108,0.15376,0.19865
2021,46-65 y.,Berlin,Full-Time Employment,0.52995,152,272,0.47052,0.58937
2021,46-65 y.,Berlin,Regular Part-Time Employment,0.12455,54,272,0.08523,0.16386
2021,46-65 y.,Berlin,Not Employed,0.28291,66,272,0.22928,0.33654
2021,46-65 y.,Brandenburg,Full-Time Employment,0.64453,160,273,0.58765,0.70142
2021,46-65 y.,Brandenburg,Regular Part-Time Employment,0.14816,51,273,0.10594,0.19038
2021,46-65 y.,Brandenburg,Not Employed,0.18567,62,273,0.13946,0.23189
2021,46-65 y.,Mecklenburg-Western Pomerania,Full-Time Employment,0.47764,90,136,0.39338,0.56190
2021,46-65 y.,Mecklenburg-Western Pomerania,Not Employed,0.34722,46,136,0.26691,0.42754
2021,46-65 y.,Saxony,Full-Time Employment,0.60761,249,401,0.55976,0.65546
2021,46-65 y.,Saxony,Regular Part-Time Employment,0.15620,75,401,0.12062,0.19178
2021,46-65 y.,Saxony,Not Employed,0.16390,77,401,0.12762,0.20018
2021,46-65 y.,Saxony-Anhalt,Full-Time Employment,0.54744,132,236,0.48380,0.61108
2021,46-65 y.,Saxony-Anhalt,Regular Part-Time Employment,0.11010,34,236,0.07008,0.15012
2021,46-65 y.,Saxony-Anhalt,Not Employed,0.26010,70,236,0.20401,0.31618
2021,46-65 y.,Thuringa,Full-Time Employment,0.43815,131,237,0.37485,0.50145
2021,46-65 y.,Thuringa,Regular Part-Time Employment,0.20381,45,237,0.15241,0.25520
2021,46-65 y.,Thuringa,Not Employed,0.31848,61,237,0.25904,0.37792
2021,66 and older,Schleswig-Holstein,Not Employed,0.92440,133,133,0.87931,0.96950
