"ple0055","year","quintil_oecd","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"30","2016","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"30","2016","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"32","2016","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"32","2016","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"32","2016","2","Städtischer Raum","","","",""
"32","2016","2","Ländlicher Raum","","","",""
"32","2016","3","Städtischer Raum","","","",""
"32","2016","3","Ländlicher Raum","","","",""
"32","2016","4","Städtischer Raum","","","",""
"32","2016","4","Ländlicher Raum","","","",""
"32","2016","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"32","2016","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"35","2016","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"35","2016","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"35","2016","2","Städtischer Raum","","","",""
"35","2016","2","Ländlicher Raum","","","",""
"35","2016","3","Städtischer Raum","","","",""
"35","2016","3","Ländlicher Raum","","","",""
"35","2016","4","Städtischer Raum","","","",""
"35","2016","4","Ländlicher Raum","","","",""
"35","2016","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"35","2016","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"36","2016","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"36","2016","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"36","2016","2","Städtischer Raum","","","",""
"36","2016","2","Ländlicher Raum","","","",""
"36","2016","3","Städtischer Raum","","","",""
"36","2016","3","Ländlicher Raum","","","",""
"36","2016","4","Städtischer Raum","","","",""
"36","2016","4","Ländlicher Raum","","","",""
"36","2016","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"36","2016","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"40","2016","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"40","2016","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"40","2016","2","Städtischer Raum","","","",""
"40","2016","2","Ländlicher Raum","","","",""
"40","2016","3","Städtischer Raum","","","",""
"40","2016","3","Ländlicher Raum","","","",""
"40","2016","4","Städtischer Raum","","","",""
"40","2016","4","Ländlicher Raum","","","",""
"40","2016","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"40","2016","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"42","2016","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"42","2016","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"42","2016","2","Städtischer Raum","","","",""
"42","2016","2","Ländlicher Raum","","","",""
"42","2016","3","Städtischer Raum","","","",""
"42","2016","3","Ländlicher Raum","","","",""
"42","2016","4","Städtischer Raum","","","",""
"42","2016","4","Ländlicher Raum","","","",""
"42","2016","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"42","2016","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"45","2016","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"45","2016","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"45","2016","2","Städtischer Raum","","","",""
"45","2016","2","Ländlicher Raum","","","",""
"45","2016","3","Städtischer Raum","","","",""
"45","2016","3","Ländlicher Raum","","","",""
"45","2016","4","Städtischer Raum","","","",""
"45","2016","4","Ländlicher Raum","","","",""
"45","2016","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"45","2016","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"48","2016","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"48","2016","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"48","2016","2","Städtischer Raum","","","",""
"48","2016","2","Ländlicher Raum","","","",""
"48","2016","3","Städtischer Raum","","","",""
"48","2016","3","Ländlicher Raum","","","",""
"48","2016","4","Städtischer Raum","1","","",""
"48","2016","4","Ländlicher Raum","","","",""
"48","2016","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"48","2016","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"50","2016","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"50","2016","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"50","2016","2","Städtischer Raum","","","",""
"50","2016","2","Ländlicher Raum","","","",""
"50","2016","3","Städtischer Raum","","","",""
"50","2016","3","Ländlicher Raum","","","",""
"50","2016","4","Städtischer Raum","","","",""
"50","2016","4","Ländlicher Raum","","","",""
"50","2016","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"50","2016","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"64","2016","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"64","2016","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"64","2016","2","Städtischer Raum","","","",""
"64","2016","2","Ländlicher Raum","","","",""
"64","2016","3","Städtischer Raum","","","",""
"64","2016","3","Ländlicher Raum","","","",""
"64","2016","4","Städtischer Raum","","","",""
"64","2016","4","Ländlicher Raum","","","",""
"64","2016","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"64","2016","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"98","2016","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"98","2016","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"98","2016","2","Städtischer Raum","","","",""
"98","2016","2","Ländlicher Raum","","","",""
"98","2016","3","Städtischer Raum","","","",""
"98","2016","3","Ländlicher Raum","","","",""
"98","2016","4","Städtischer Raum","","","",""
"98","2016","4","Ländlicher Raum","","","",""
"98","2016","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"98","2016","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"100","2016","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"100","2016","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"100","2016","2","Städtischer Raum","","","",""
"100","2016","2","Ländlicher Raum","","","",""
"100","2016","3","Städtischer Raum","","","",""
"100","2016","3","Ländlicher Raum","","","",""
"100","2016","4","Städtischer Raum","","","",""
"100","2016","4","Ländlicher Raum","","","",""
"100","2016","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"100","2016","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"0","2017","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"0","2017","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"0","2017","2","Städtischer Raum","","","",""
"0","2017","2","Ländlicher Raum","","","",""
"0","2017","3","Städtischer Raum","","","",""
"0","2017","3","Ländlicher Raum","","","",""
"0","2017","4","Städtischer Raum","","","",""
"0","2017","4","Ländlicher Raum","","","",""
"0","2017","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"0","2017","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"1","2017","1 Einkommensschwächstes Quintil","Städtischer Raum","216","0.676336660797858","0.623215423913952","0.729457897681764"
"1","2017","1 Einkommensschwächstes Quintil","Ländlicher Raum","137","0.745202584529996","0.682914661195605","0.807490507864387"
"1","2017","2","Städtischer Raum","266","0.705867685928245","0.657576479169373","0.754158892687116"
"1","2017","2","Ländlicher Raum","183","0.715926128253654","0.660465985354878","0.77138627115243"
"1","2017","3","Städtischer Raum","278","0.739172048975945","0.694612220746443","0.783731877205447"
"1","2017","3","Ländlicher Raum","202","0.67483779124175","0.620067549071131","0.72960803341237"
"1","2017","4","Städtischer Raum","409","0.74559489935227","0.708516196924369","0.78267360178017"
"1","2017","4","Ländlicher Raum","237","0.767259526330358","0.719989482511754","0.814529570148962"
"1","2017","5 Einkommensstärkstes Quintil","Städtischer Raum","519","0.770424142562772","0.738265814925398","0.802582470200147"
"1","2017","5 Einkommensstärkstes Quintil","Ländlicher Raum","202","0.791763531556128","0.741729675760773","0.841797387351483"
"2","2017","1 Einkommensschwächstes Quintil","Städtischer Raum","53","0.183147357953391","0.139232432787419","0.227062283119362"
"2","2017","1 Einkommensschwächstes Quintil","Ländlicher Raum","29","","",""
"2","2017","2","Städtischer Raum","59","0.237822745719069","0.192700602009117","0.282944889429021"
"2","2017","2","Ländlicher Raum","49","0.19789730803589","0.148900683362584","0.246893932709195"
"2","2017","3","Städtischer Raum","58","0.145071468898297","0.109331877357626","0.180811060438968"
"2","2017","3","Ländlicher Raum","56","0.192663141361225","0.146550325836694","0.238775956885755"
"2","2017","4","Städtischer Raum","78","0.139822651382626","0.110297446242113","0.169347856523138"
"2","2017","4","Ländlicher Raum","48","0.179294655265754","0.136384883366495","0.222204427165013"
"2","2017","5 Einkommensstärkstes Quintil","Städtischer Raum","99","0.166642803881411","0.138147435003674","0.195138172759147"
"2","2017","5 Einkommensstärkstes Quintil","Ländlicher Raum","37","0.147904159172057","0.104159781081383","0.19164853726273"
"3","2017","1 Einkommensschwächstes Quintil","Städtischer Raum","16","","",""
"3","2017","1 Einkommensschwächstes Quintil","Ländlicher Raum","12","","",""
"3","2017","2","Städtischer Raum","9","","",""
"3","2017","2","Ländlicher Raum","12","","",""
"3","2017","3","Städtischer Raum","22","","",""
"3","2017","3","Ländlicher Raum","13","","",""
"3","2017","4","Städtischer Raum","27","","",""
"3","2017","4","Ländlicher Raum","13","","",""
"3","2017","5 Einkommensstärkstes Quintil","Städtischer Raum","27","","",""
"3","2017","5 Einkommensstärkstes Quintil","Ländlicher Raum","7","","",""
"4","2017","1 Einkommensschwächstes Quintil","Städtischer Raum","2","","",""
"4","2017","1 Einkommensschwächstes Quintil","Ländlicher Raum","4","","",""
"4","2017","2","Städtischer Raum","6","","",""
"4","2017","2","Ländlicher Raum","5","","",""
"4","2017","3","Städtischer Raum","7","","",""
"4","2017","3","Ländlicher Raum","4","","",""
"4","2017","4","Städtischer Raum","10","","",""
"4","2017","4","Ländlicher Raum","4","","",""
"4","2017","5 Einkommensstärkstes Quintil","Städtischer Raum","5","","",""
"4","2017","5 Einkommensstärkstes Quintil","Ländlicher Raum","2","","",""
"5","2017","1 Einkommensschwächstes Quintil","Städtischer Raum","5","","",""
"5","2017","1 Einkommensschwächstes Quintil","Ländlicher Raum","2","","",""
"5","2017","2","Städtischer Raum","1","","",""
"5","2017","2","Ländlicher Raum","3","","",""
"5","2017","3","Städtischer Raum","3","","",""
"5","2017","3","Ländlicher Raum","2","","",""
"5","2017","4","Städtischer Raum","6","","",""
"5","2017","4","Ländlicher Raum","3","","",""
"5","2017","5 Einkommensstärkstes Quintil","Städtischer Raum","2","","",""
"5","2017","5 Einkommensstärkstes Quintil","Ländlicher Raum","2","","",""
"6","2017","1 Einkommensschwächstes Quintil","Städtischer Raum","1","","",""
"6","2017","1 Einkommensschwächstes Quintil","Ländlicher Raum","1","","",""
"6","2017","2","Städtischer Raum","1","","",""
"6","2017","2","Ländlicher Raum","","","",""
"6","2017","3","Städtischer Raum","2","","",""
"6","2017","3","Ländlicher Raum","2","","",""
"6","2017","4","Städtischer Raum","","","",""
"6","2017","4","Ländlicher Raum","2","","",""
"6","2017","5 Einkommensstärkstes Quintil","Städtischer Raum","1","","",""
"6","2017","5 Einkommensstärkstes Quintil","Ländlicher Raum","2","","",""
"7","2017","1 Einkommensschwächstes Quintil","Städtischer Raum","2","","",""
"7","2017","1 Einkommensschwächstes Quintil","Ländlicher Raum","1","","",""
"7","2017","2","Städtischer Raum","","","",""
"7","2017","2","Ländlicher Raum","","","",""
"7","2017","3","Städtischer Raum","","","",""
"7","2017","3","Ländlicher Raum","2","","",""
"7","2017","4","Städtischer Raum","","","",""
"7","2017","4","Ländlicher Raum","","","",""
"7","2017","5 Einkommensstärkstes Quintil","Städtischer Raum","1","","",""
"7","2017","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"8","2017","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"8","2017","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"8","2017","2","Städtischer Raum","","","",""
"8","2017","2","Ländlicher Raum","","","",""
"8","2017","3","Städtischer Raum","2","","",""
"8","2017","3","Ländlicher Raum","","","",""
"8","2017","4","Städtischer Raum","","","",""
"8","2017","4","Ländlicher Raum","","","",""
"8","2017","5 Einkommensstärkstes Quintil","Städtischer Raum","2","","",""
"8","2017","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"9","2017","1 Einkommensschwächstes Quintil","Städtischer Raum","2","","",""
"9","2017","1 Einkommensschwächstes Quintil","Ländlicher Raum","1","","",""
"9","2017","2","Städtischer Raum","","","",""
"9","2017","2","Ländlicher Raum","","","",""
"9","2017","3","Städtischer Raum","1","","",""
"9","2017","3","Ländlicher Raum","","","",""
"9","2017","4","Städtischer Raum","","","",""
"9","2017","4","Ländlicher Raum","","","",""
"9","2017","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"9","2017","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"10","2017","1 Einkommensschwächstes Quintil","Städtischer Raum","1","","",""
"10","2017","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"10","2017","2","Städtischer Raum","","","",""
"10","2017","2","Ländlicher Raum","1","","",""
"10","2017","3","Städtischer Raum","","","",""
"10","2017","3","Ländlicher Raum","","","",""
"10","2017","4","Städtischer Raum","","","",""
"10","2017","4","Ländlicher Raum","","","",""
"10","2017","5 Einkommensstärkstes Quintil","Städtischer Raum","1","","",""
"10","2017","5 Einkommensstärkstes Quintil","Ländlicher Raum","1","","",""
"11","2017","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"11","2017","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"11","2017","2","Städtischer Raum","","","",""
"11","2017","2","Ländlicher Raum","","","",""
"11","2017","3","Städtischer Raum","","","",""
"11","2017","3","Ländlicher Raum","","","",""
"11","2017","4","Städtischer Raum","","","",""
"11","2017","4","Ländlicher Raum","","","",""
"11","2017","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"11","2017","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"12","2017","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"12","2017","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"12","2017","2","Städtischer Raum","","","",""
"12","2017","2","Ländlicher Raum","","","",""
"12","2017","3","Städtischer Raum","","","",""
"12","2017","3","Ländlicher Raum","","","",""
"12","2017","4","Städtischer Raum","","","",""
"12","2017","4","Ländlicher Raum","","","",""
"12","2017","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"12","2017","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"13","2017","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"13","2017","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"13","2017","2","Städtischer Raum","","","",""
"13","2017","2","Ländlicher Raum","","","",""
"13","2017","3","Städtischer Raum","","","",""
"13","2017","3","Ländlicher Raum","","","",""
"13","2017","4","Städtischer Raum","","","",""
"13","2017","4","Ländlicher Raum","","","",""
"13","2017","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
