"ple0055","year","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"18","2018","Migrationshintergrund - n. w. differenzierbar","","","",""
"19","2018","kein Migrationshintergrund","","","",""
"19","2018","direkter Migrationshintergrund","","","",""
"19","2018","indirekter Migrationshintergrund","","","",""
"19","2018","Migrationshintergrund - n. w. differenzierbar","","","",""
"20","2018","kein Migrationshintergrund","","","",""
"20","2018","direkter Migrationshintergrund","1","","",""
"20","2018","indirekter Migrationshintergrund","","","",""
"20","2018","Migrationshintergrund - n. w. differenzierbar","","","",""
"21","2018","kein Migrationshintergrund","","","",""
"21","2018","direkter Migrationshintergrund","","","",""
"21","2018","indirekter Migrationshintergrund","","","",""
"21","2018","Migrationshintergrund - n. w. differenzierbar","","","",""
"22","2018","kein Migrationshintergrund","","","",""
"22","2018","direkter Migrationshintergrund","","","",""
"22","2018","indirekter Migrationshintergrund","","","",""
"22","2018","Migrationshintergrund - n. w. differenzierbar","","","",""
"23","2018","kein Migrationshintergrund","","","",""
"23","2018","direkter Migrationshintergrund","","","",""
"23","2018","indirekter Migrationshintergrund","","","",""
"23","2018","Migrationshintergrund - n. w. differenzierbar","","","",""
"24","2018","kein Migrationshintergrund","","","",""
"24","2018","direkter Migrationshintergrund","","","",""
"24","2018","indirekter Migrationshintergrund","","","",""
"24","2018","Migrationshintergrund - n. w. differenzierbar","","","",""
"25","2018","kein Migrationshintergrund","","","",""
"25","2018","direkter Migrationshintergrund","","","",""
"25","2018","indirekter Migrationshintergrund","","","",""
"25","2018","Migrationshintergrund - n. w. differenzierbar","","","",""
"26","2018","kein Migrationshintergrund","","","",""
"26","2018","direkter Migrationshintergrund","","","",""
"26","2018","indirekter Migrationshintergrund","","","",""
"26","2018","Migrationshintergrund - n. w. differenzierbar","","","",""
"27","2018","kein Migrationshintergrund","","","",""
"27","2018","direkter Migrationshintergrund","","","",""
"27","2018","indirekter Migrationshintergrund","","","",""
"27","2018","Migrationshintergrund - n. w. differenzierbar","","","",""
"28","2018","kein Migrationshintergrund","","","",""
"28","2018","direkter Migrationshintergrund","","","",""
"28","2018","indirekter Migrationshintergrund","","","",""
"28","2018","Migrationshintergrund - n. w. differenzierbar","","","",""
"30","2018","kein Migrationshintergrund","","","",""
"30","2018","direkter Migrationshintergrund","","","",""
"30","2018","indirekter Migrationshintergrund","","","",""
"30","2018","Migrationshintergrund - n. w. differenzierbar","","","",""
"31","2018","kein Migrationshintergrund","","","",""
"31","2018","direkter Migrationshintergrund","","","",""
"31","2018","indirekter Migrationshintergrund","","","",""
"31","2018","Migrationshintergrund - n. w. differenzierbar","","","",""
"32","2018","kein Migrationshintergrund","","","",""
"32","2018","direkter Migrationshintergrund","","","",""
"32","2018","indirekter Migrationshintergrund","","","",""
"32","2018","Migrationshintergrund - n. w. differenzierbar","","","",""
"35","2018","kein Migrationshintergrund","","","",""
"35","2018","direkter Migrationshintergrund","","","",""
"35","2018","indirekter Migrationshintergrund","","","",""
"35","2018","Migrationshintergrund - n. w. differenzierbar","","","",""
"36","2018","kein Migrationshintergrund","","","",""
"36","2018","direkter Migrationshintergrund","","","",""
"36","2018","indirekter Migrationshintergrund","","","",""
"36","2018","Migrationshintergrund - n. w. differenzierbar","","","",""
"40","2018","kein Migrationshintergrund","","","",""
"40","2018","direkter Migrationshintergrund","","","",""
"40","2018","indirekter Migrationshintergrund","","","",""
"40","2018","Migrationshintergrund - n. w. differenzierbar","","","",""
"42","2018","kein Migrationshintergrund","","","",""
"42","2018","direkter Migrationshintergrund","","","",""
"42","2018","indirekter Migrationshintergrund","","","",""
"42","2018","Migrationshintergrund - n. w. differenzierbar","","","",""
"45","2018","kein Migrationshintergrund","","","",""
"45","2018","direkter Migrationshintergrund","","","",""
"45","2018","indirekter Migrationshintergrund","","","",""
"45","2018","Migrationshintergrund - n. w. differenzierbar","","","",""
"48","2018","kein Migrationshintergrund","","","",""
"48","2018","direkter Migrationshintergrund","","","",""
"48","2018","indirekter Migrationshintergrund","","","",""
"48","2018","Migrationshintergrund - n. w. differenzierbar","","","",""
"50","2018","kein Migrationshintergrund","","","",""
"50","2018","direkter Migrationshintergrund","","","",""
"50","2018","indirekter Migrationshintergrund","","","",""
"50","2018","Migrationshintergrund - n. w. differenzierbar","","","",""
"51","2018","kein Migrationshintergrund","","","",""
"51","2018","direkter Migrationshintergrund","","","",""
"51","2018","indirekter Migrationshintergrund","","","",""
"51","2018","Migrationshintergrund - n. w. differenzierbar","","","",""
"64","2018","kein Migrationshintergrund","","","",""
"64","2018","direkter Migrationshintergrund","","","",""
"64","2018","indirekter Migrationshintergrund","","","",""
"64","2018","Migrationshintergrund - n. w. differenzierbar","","","",""
"65","2018","kein Migrationshintergrund","","","",""
"65","2018","direkter Migrationshintergrund","","","",""
"65","2018","indirekter Migrationshintergrund","","","",""
"65","2018","Migrationshintergrund - n. w. differenzierbar","","","",""
"90","2018","kein Migrationshintergrund","","","",""
"90","2018","direkter Migrationshintergrund","","","",""
"90","2018","indirekter Migrationshintergrund","","","",""
"90","2018","Migrationshintergrund - n. w. differenzierbar","","","",""
"98","2018","kein Migrationshintergrund","1","","",""
"98","2018","direkter Migrationshintergrund","","","",""
"98","2018","indirekter Migrationshintergrund","","","",""
"98","2018","Migrationshintergrund - n. w. differenzierbar","","","",""
"100","2018","kein Migrationshintergrund","","","",""
"100","2018","direkter Migrationshintergrund","1","","",""
"100","2018","indirekter Migrationshintergrund","","","",""
"100","2018","Migrationshintergrund - n. w. differenzierbar","","","",""
"0","2019","kein Migrationshintergrund","","","",""
"0","2019","direkter Migrationshintergrund","","","",""
"0","2019","indirekter Migrationshintergrund","","","",""
"0","2019","Migrationshintergrund - n. w. differenzierbar","","","",""
"1","2019","kein Migrationshintergrund","2037","0.74259469070675","0.726069847019087","0.759119534394414"
"1","2019","direkter Migrationshintergrund","393","0.801966591837129","0.766965564726641","0.836967618947616"
"1","2019","indirekter Migrationshintergrund","176","0.837263841233324","0.788707628884256","0.885820053582391"
"1","2019","Migrationshintergrund - n. w. differenzierbar","","","",""
"2","2019","kein Migrationshintergrund","436","0.167417594916036","0.153306300480904","0.181528889351168"
"2","2019","direkter Migrationshintergrund","71","0.134131271485125","0.104200048121313","0.164062494848936"
"2","2019","indirekter Migrationshintergrund","32","0.115587651778676","0.0735290604199866","0.157646243137365"
"2","2019","Migrationshintergrund - n. w. differenzierbar","","","",""
"3","2019","kein Migrationshintergrund","124","0.0587788044529148","0.0498886580418762","0.0676689508639534"
"3","2019","direkter Migrationshintergrund","20","","",""
"3","2019","indirekter Migrationshintergrund","9","","",""
"3","2019","Migrationshintergrund - n. w. differenzierbar","","","",""
"4","2019","kein Migrationshintergrund","43","0.0150149980720869","0.0104184676468591","0.0196115284973148"
"4","2019","direkter Migrationshintergrund","4","","",""
"4","2019","indirekter Migrationshintergrund","4","","",""
"4","2019","Migrationshintergrund - n. w. differenzierbar","","","",""
"5","2019","kein Migrationshintergrund","18","","",""
"5","2019","direkter Migrationshintergrund","5","","",""
"5","2019","indirekter Migrationshintergrund","","","",""
"5","2019","Migrationshintergrund - n. w. differenzierbar","","","",""
"6","2019","kein Migrationshintergrund","9","","",""
"6","2019","direkter Migrationshintergrund","2","","",""
"6","2019","indirekter Migrationshintergrund","1","","",""
"6","2019","Migrationshintergrund - n. w. differenzierbar","","","",""
"7","2019","kein Migrationshintergrund","3","","",""
"7","2019","direkter Migrationshintergrund","","","",""
"7","2019","indirekter Migrationshintergrund","","","",""
"7","2019","Migrationshintergrund - n. w. differenzierbar","","","",""
"8","2019","kein Migrationshintergrund","6","","",""
"8","2019","direkter Migrationshintergrund","","","",""
"8","2019","indirekter Migrationshintergrund","","","",""
"8","2019","Migrationshintergrund - n. w. differenzierbar","","","",""
"9","2019","kein Migrationshintergrund","5","","",""
"9","2019","direkter Migrationshintergrund","","","",""
"9","2019","indirekter Migrationshintergrund","","","",""
"9","2019","Migrationshintergrund - n. w. differenzierbar","","","",""
"10","2019","kein Migrationshintergrund","1","","",""
"10","2019","direkter Migrationshintergrund","1","","",""
"10","2019","indirekter Migrationshintergrund","","","",""
"10","2019","Migrationshintergrund - n. w. differenzierbar","","","",""
"11","2019","kein Migrationshintergrund","1","","",""
"11","2019","direkter Migrationshintergrund","","","",""
"11","2019","indirekter Migrationshintergrund","","","",""
"11","2019","Migrationshintergrund - n. w. differenzierbar","","","",""
"12","2019","kein Migrationshintergrund","1","","",""
"12","2019","direkter Migrationshintergrund","1","","",""
"12","2019","indirekter Migrationshintergrund","","","",""
"12","2019","Migrationshintergrund - n. w. differenzierbar","","","",""
"13","2019","kein Migrationshintergrund","","","",""
"13","2019","direkter Migrationshintergrund","","","",""
"13","2019","indirekter Migrationshintergrund","","","",""
"13","2019","Migrationshintergrund - n. w. differenzierbar","","","",""
"14","2019","kein Migrationshintergrund","1","","",""
"14","2019","direkter Migrationshintergrund","","","",""
"14","2019","indirekter Migrationshintergrund","","","",""
"14","2019","Migrationshintergrund - n. w. differenzierbar","","","",""
"15","2019","kein Migrationshintergrund","2","","",""
"15","2019","direkter Migrationshintergrund","","","",""
"15","2019","indirekter Migrationshintergrund","","","",""
"15","2019","Migrationshintergrund - n. w. differenzierbar","","","",""
"16","2019","kein Migrationshintergrund","","","",""
"16","2019","direkter Migrationshintergrund","","","",""
"16","2019","indirekter Migrationshintergrund","","","",""
"16","2019","Migrationshintergrund - n. w. differenzierbar","","","",""
"17","2019","kein Migrationshintergrund","","","",""
"17","2019","direkter Migrationshintergrund","","","",""
"17","2019","indirekter Migrationshintergrund","","","",""
"17","2019","Migrationshintergrund - n. w. differenzierbar","","","",""
"18","2019","kein Migrationshintergrund","","","",""
"18","2019","direkter Migrationshintergrund","","","",""
"18","2019","indirekter Migrationshintergrund","","","",""
"18","2019","Migrationshintergrund - n. w. differenzierbar","","","",""
"19","2019","kein Migrationshintergrund","1","","",""
"19","2019","direkter Migrationshintergrund","","","",""
"19","2019","indirekter Migrationshintergrund","","","",""
"19","2019","Migrationshintergrund - n. w. differenzierbar","","","",""
"20","2019","kein Migrationshintergrund","1","","",""
"20","2019","direkter Migrationshintergrund","","","",""
"20","2019","indirekter Migrationshintergrund","","","",""
"20","2019","Migrationshintergrund - n. w. differenzierbar","","","",""
"21","2019","kein Migrationshintergrund","","","",""
"21","2019","direkter Migrationshintergrund","","","",""
"21","2019","indirekter Migrationshintergrund","","","",""
"21","2019","Migrationshintergrund - n. w. differenzierbar","","","",""
"22","2019","kein Migrationshintergrund","","","",""
"22","2019","direkter Migrationshintergrund","","","",""
"22","2019","indirekter Migrationshintergrund","","","",""
"22","2019","Migrationshintergrund - n. w. differenzierbar","","","",""
"23","2019","kein Migrationshintergrund","","","",""
"23","2019","direkter Migrationshintergrund","","","",""
"23","2019","indirekter Migrationshintergrund","","","",""
"23","2019","Migrationshintergrund - n. w. differenzierbar","","","",""
"24","2019","kein Migrationshintergrund","","","",""
"24","2019","direkter Migrationshintergrund","","","",""
"24","2019","indirekter Migrationshintergrund","","","",""
"24","2019","Migrationshintergrund - n. w. differenzierbar","","","",""
"25","2019","kein Migrationshintergrund","","","",""
