"ple0055","year","age_gr","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"19","2010","46-65","kein Migrationshintergrund","","","",""
"19","2010","46-65","direkter Migrationshintergrund","","","",""
"19","2010","46-65","indirekter Migrationshintergrund","","","",""
"19","2010","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"19","2010","66","kein Migrationshintergrund","","","",""
"19","2010","66","direkter Migrationshintergrund","","","",""
"19","2010","66","indirekter Migrationshintergrund","","","",""
"19","2010","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"20","2010","17-29","kein Migrationshintergrund","1","","",""
"20","2010","17-29","direkter Migrationshintergrund","","","",""
"20","2010","17-29","indirekter Migrationshintergrund","","","",""
"20","2010","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"20","2010","30-45","kein Migrationshintergrund","1","","",""
"20","2010","30-45","direkter Migrationshintergrund","","","",""
"20","2010","30-45","indirekter Migrationshintergrund","","","",""
"20","2010","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"20","2010","46-65","kein Migrationshintergrund","","","",""
"20","2010","46-65","direkter Migrationshintergrund","","","",""
"20","2010","46-65","indirekter Migrationshintergrund","","","",""
"20","2010","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"20","2010","66","kein Migrationshintergrund","","","",""
"20","2010","66","direkter Migrationshintergrund","","","",""
"20","2010","66","indirekter Migrationshintergrund","","","",""
"20","2010","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"21","2010","17-29","kein Migrationshintergrund","","","",""
"21","2010","17-29","direkter Migrationshintergrund","","","",""
"21","2010","17-29","indirekter Migrationshintergrund","","","",""
"21","2010","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"21","2010","30-45","kein Migrationshintergrund","","","",""
"21","2010","30-45","direkter Migrationshintergrund","","","",""
"21","2010","30-45","indirekter Migrationshintergrund","","","",""
"21","2010","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"21","2010","46-65","kein Migrationshintergrund","","","",""
"21","2010","46-65","direkter Migrationshintergrund","","","",""
"21","2010","46-65","indirekter Migrationshintergrund","","","",""
"21","2010","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"21","2010","66","kein Migrationshintergrund","","","",""
"21","2010","66","direkter Migrationshintergrund","","","",""
"21","2010","66","indirekter Migrationshintergrund","","","",""
"21","2010","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"22","2010","17-29","kein Migrationshintergrund","","","",""
"22","2010","17-29","direkter Migrationshintergrund","","","",""
"22","2010","17-29","indirekter Migrationshintergrund","","","",""
"22","2010","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"22","2010","30-45","kein Migrationshintergrund","","","",""
"22","2010","30-45","direkter Migrationshintergrund","","","",""
"22","2010","30-45","indirekter Migrationshintergrund","","","",""
"22","2010","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"22","2010","46-65","kein Migrationshintergrund","","","",""
"22","2010","46-65","direkter Migrationshintergrund","","","",""
"22","2010","46-65","indirekter Migrationshintergrund","","","",""
"22","2010","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"22","2010","66","kein Migrationshintergrund","","","",""
"22","2010","66","direkter Migrationshintergrund","","","",""
"22","2010","66","indirekter Migrationshintergrund","","","",""
"22","2010","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"23","2010","17-29","kein Migrationshintergrund","","","",""
"23","2010","17-29","direkter Migrationshintergrund","","","",""
"23","2010","17-29","indirekter Migrationshintergrund","","","",""
"23","2010","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"23","2010","30-45","kein Migrationshintergrund","","","",""
"23","2010","30-45","direkter Migrationshintergrund","","","",""
"23","2010","30-45","indirekter Migrationshintergrund","","","",""
"23","2010","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"23","2010","46-65","kein Migrationshintergrund","","","",""
"23","2010","46-65","direkter Migrationshintergrund","","","",""
"23","2010","46-65","indirekter Migrationshintergrund","","","",""
"23","2010","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"23","2010","66","kein Migrationshintergrund","","","",""
"23","2010","66","direkter Migrationshintergrund","","","",""
"23","2010","66","indirekter Migrationshintergrund","","","",""
"23","2010","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"24","2010","17-29","kein Migrationshintergrund","","","",""
"24","2010","17-29","direkter Migrationshintergrund","","","",""
"24","2010","17-29","indirekter Migrationshintergrund","","","",""
"24","2010","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"24","2010","30-45","kein Migrationshintergrund","","","",""
"24","2010","30-45","direkter Migrationshintergrund","","","",""
"24","2010","30-45","indirekter Migrationshintergrund","","","",""
"24","2010","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"24","2010","46-65","kein Migrationshintergrund","","","",""
"24","2010","46-65","direkter Migrationshintergrund","","","",""
"24","2010","46-65","indirekter Migrationshintergrund","","","",""
"24","2010","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"24","2010","66","kein Migrationshintergrund","","","",""
"24","2010","66","direkter Migrationshintergrund","","","",""
"24","2010","66","indirekter Migrationshintergrund","","","",""
"24","2010","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"25","2010","17-29","kein Migrationshintergrund","","","",""
"25","2010","17-29","direkter Migrationshintergrund","","","",""
"25","2010","17-29","indirekter Migrationshintergrund","","","",""
"25","2010","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"25","2010","30-45","kein Migrationshintergrund","","","",""
"25","2010","30-45","direkter Migrationshintergrund","","","",""
"25","2010","30-45","indirekter Migrationshintergrund","","","",""
"25","2010","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"25","2010","46-65","kein Migrationshintergrund","","","",""
"25","2010","46-65","direkter Migrationshintergrund","","","",""
"25","2010","46-65","indirekter Migrationshintergrund","","","",""
"25","2010","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"25","2010","66","kein Migrationshintergrund","","","",""
"25","2010","66","direkter Migrationshintergrund","","","",""
"25","2010","66","indirekter Migrationshintergrund","","","",""
"25","2010","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"26","2010","17-29","kein Migrationshintergrund","","","",""
"26","2010","17-29","direkter Migrationshintergrund","","","",""
"26","2010","17-29","indirekter Migrationshintergrund","","","",""
"26","2010","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"26","2010","30-45","kein Migrationshintergrund","","","",""
"26","2010","30-45","direkter Migrationshintergrund","","","",""
"26","2010","30-45","indirekter Migrationshintergrund","","","",""
"26","2010","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"26","2010","46-65","kein Migrationshintergrund","","","",""
"26","2010","46-65","direkter Migrationshintergrund","","","",""
"26","2010","46-65","indirekter Migrationshintergrund","","","",""
"26","2010","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"26","2010","66","kein Migrationshintergrund","","","",""
"26","2010","66","direkter Migrationshintergrund","","","",""
"26","2010","66","indirekter Migrationshintergrund","","","",""
"26","2010","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"27","2010","17-29","kein Migrationshintergrund","","","",""
"27","2010","17-29","direkter Migrationshintergrund","","","",""
"27","2010","17-29","indirekter Migrationshintergrund","","","",""
"27","2010","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"27","2010","30-45","kein Migrationshintergrund","","","",""
"27","2010","30-45","direkter Migrationshintergrund","","","",""
"27","2010","30-45","indirekter Migrationshintergrund","","","",""
"27","2010","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"27","2010","46-65","kein Migrationshintergrund","","","",""
"27","2010","46-65","direkter Migrationshintergrund","","","",""
"27","2010","46-65","indirekter Migrationshintergrund","","","",""
"27","2010","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"27","2010","66","kein Migrationshintergrund","","","",""
"27","2010","66","direkter Migrationshintergrund","","","",""
"27","2010","66","indirekter Migrationshintergrund","","","",""
"27","2010","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"28","2010","17-29","kein Migrationshintergrund","","","",""
"28","2010","17-29","direkter Migrationshintergrund","","","",""
"28","2010","17-29","indirekter Migrationshintergrund","","","",""
"28","2010","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"28","2010","30-45","kein Migrationshintergrund","","","",""
"28","2010","30-45","direkter Migrationshintergrund","","","",""
"28","2010","30-45","indirekter Migrationshintergrund","","","",""
"28","2010","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"28","2010","46-65","kein Migrationshintergrund","","","",""
"28","2010","46-65","direkter Migrationshintergrund","","","",""
"28","2010","46-65","indirekter Migrationshintergrund","","","",""
"28","2010","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"28","2010","66","kein Migrationshintergrund","","","",""
"28","2010","66","direkter Migrationshintergrund","","","",""
"28","2010","66","indirekter Migrationshintergrund","","","",""
"28","2010","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"30","2010","17-29","kein Migrationshintergrund","","","",""
"30","2010","17-29","direkter Migrationshintergrund","","","",""
"30","2010","17-29","indirekter Migrationshintergrund","","","",""
"30","2010","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"30","2010","30-45","kein Migrationshintergrund","","","",""
"30","2010","30-45","direkter Migrationshintergrund","","","",""
"30","2010","30-45","indirekter Migrationshintergrund","","","",""
"30","2010","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"30","2010","46-65","kein Migrationshintergrund","","","",""
"30","2010","46-65","direkter Migrationshintergrund","","","",""
"30","2010","46-65","indirekter Migrationshintergrund","","","",""
"30","2010","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"30","2010","66","kein Migrationshintergrund","","","",""
"30","2010","66","direkter Migrationshintergrund","","","",""
"30","2010","66","indirekter Migrationshintergrund","","","",""
"30","2010","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"31","2010","17-29","kein Migrationshintergrund","","","",""
"31","2010","17-29","direkter Migrationshintergrund","","","",""
"31","2010","17-29","indirekter Migrationshintergrund","","","",""
"31","2010","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"31","2010","30-45","kein Migrationshintergrund","","","",""
"31","2010","30-45","direkter Migrationshintergrund","","","",""
"31","2010","30-45","indirekter Migrationshintergrund","","","",""
"31","2010","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"31","2010","46-65","kein Migrationshintergrund","","","",""
"31","2010","46-65","direkter Migrationshintergrund","","","",""
"31","2010","46-65","indirekter Migrationshintergrund","","","",""
"31","2010","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"31","2010","66","kein Migrationshintergrund","","","",""
"31","2010","66","direkter Migrationshintergrund","","","",""
"31","2010","66","indirekter Migrationshintergrund","","","",""
"31","2010","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"32","2010","17-29","kein Migrationshintergrund","","","",""
"32","2010","17-29","direkter Migrationshintergrund","","","",""
"32","2010","17-29","indirekter Migrationshintergrund","","","",""
"32","2010","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"32","2010","30-45","kein Migrationshintergrund","","","",""
"32","2010","30-45","direkter Migrationshintergrund","","","",""
"32","2010","30-45","indirekter Migrationshintergrund","","","",""
"32","2010","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"32","2010","46-65","kein Migrationshintergrund","","","",""
"32","2010","46-65","direkter Migrationshintergrund","","","",""
"32","2010","46-65","indirekter Migrationshintergrund","","","",""
"32","2010","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"32","2010","66","kein Migrationshintergrund","","","",""
