"ple0055","year","migback","sampreg","n","percent","lower_confidence","upper_confidence"
"8","2017","kein Migrationshintergrund","Ostdeutschland","","","",""
"8","2017","direkter Migrationshintergrund","Westdeutschland","","","",""
"8","2017","direkter Migrationshintergrund","Ostdeutschland","","","",""
"8","2017","indirekter Migrationshintergrund","Westdeutschland","","","",""
"8","2017","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"9","2017","kein Migrationshintergrund","Westdeutschland","","","",""
"9","2017","kein Migrationshintergrund","Ostdeutschland","","","",""
"9","2017","direkter Migrationshintergrund","Westdeutschland","","","",""
"9","2017","direkter Migrationshintergrund","Ostdeutschland","","","",""
"9","2017","indirekter Migrationshintergrund","Westdeutschland","","","",""
"9","2017","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"10","2017","kein Migrationshintergrund","Westdeutschland","","","",""
"10","2017","kein Migrationshintergrund","Ostdeutschland","","","",""
"10","2017","direkter Migrationshintergrund","Westdeutschland","","","",""
"10","2017","direkter Migrationshintergrund","Ostdeutschland","","","",""
"10","2017","indirekter Migrationshintergrund","Westdeutschland","","","",""
"10","2017","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"11","2017","kein Migrationshintergrund","Westdeutschland","","","",""
"11","2017","kein Migrationshintergrund","Ostdeutschland","","","",""
"11","2017","direkter Migrationshintergrund","Westdeutschland","","","",""
"11","2017","direkter Migrationshintergrund","Ostdeutschland","","","",""
"11","2017","indirekter Migrationshintergrund","Westdeutschland","","","",""
"11","2017","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"12","2017","kein Migrationshintergrund","Westdeutschland","","","",""
"12","2017","kein Migrationshintergrund","Ostdeutschland","","","",""
"12","2017","direkter Migrationshintergrund","Westdeutschland","","","",""
"12","2017","direkter Migrationshintergrund","Ostdeutschland","","","",""
"12","2017","indirekter Migrationshintergrund","Westdeutschland","","","",""
"12","2017","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"13","2017","kein Migrationshintergrund","Westdeutschland","","","",""
"13","2017","kein Migrationshintergrund","Ostdeutschland","","","",""
"13","2017","direkter Migrationshintergrund","Westdeutschland","","","",""
"13","2017","direkter Migrationshintergrund","Ostdeutschland","","","",""
"13","2017","indirekter Migrationshintergrund","Westdeutschland","","","",""
"13","2017","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"14","2017","kein Migrationshintergrund","Westdeutschland","","","",""
"14","2017","kein Migrationshintergrund","Ostdeutschland","","","",""
"14","2017","direkter Migrationshintergrund","Westdeutschland","","","",""
"14","2017","direkter Migrationshintergrund","Ostdeutschland","","","",""
"14","2017","indirekter Migrationshintergrund","Westdeutschland","","","",""
"14","2017","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"15","2017","kein Migrationshintergrund","Westdeutschland","","","",""
"15","2017","kein Migrationshintergrund","Ostdeutschland","","","",""
"15","2017","direkter Migrationshintergrund","Westdeutschland","","","",""
"15","2017","direkter Migrationshintergrund","Ostdeutschland","","","",""
"15","2017","indirekter Migrationshintergrund","Westdeutschland","","","",""
"15","2017","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"16","2017","kein Migrationshintergrund","Westdeutschland","","","",""
"16","2017","kein Migrationshintergrund","Ostdeutschland","","","",""
"16","2017","direkter Migrationshintergrund","Westdeutschland","","","",""
"16","2017","direkter Migrationshintergrund","Ostdeutschland","","","",""
"16","2017","indirekter Migrationshintergrund","Westdeutschland","","","",""
"16","2017","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"17","2017","kein Migrationshintergrund","Westdeutschland","","","",""
"17","2017","kein Migrationshintergrund","Ostdeutschland","","","",""
"17","2017","direkter Migrationshintergrund","Westdeutschland","","","",""
"17","2017","direkter Migrationshintergrund","Ostdeutschland","","","",""
"17","2017","indirekter Migrationshintergrund","Westdeutschland","","","",""
"17","2017","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"18","2017","kein Migrationshintergrund","Westdeutschland","","","",""
"18","2017","kein Migrationshintergrund","Ostdeutschland","","","",""
"18","2017","direkter Migrationshintergrund","Westdeutschland","","","",""
"18","2017","direkter Migrationshintergrund","Ostdeutschland","","","",""
"18","2017","indirekter Migrationshintergrund","Westdeutschland","","","",""
"18","2017","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"19","2017","kein Migrationshintergrund","Westdeutschland","","","",""
"19","2017","kein Migrationshintergrund","Ostdeutschland","","","",""
"19","2017","direkter Migrationshintergrund","Westdeutschland","","","",""
"19","2017","direkter Migrationshintergrund","Ostdeutschland","","","",""
"19","2017","indirekter Migrationshintergrund","Westdeutschland","","","",""
"19","2017","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"20","2017","kein Migrationshintergrund","Westdeutschland","","","",""
"20","2017","kein Migrationshintergrund","Ostdeutschland","","","",""
"20","2017","direkter Migrationshintergrund","Westdeutschland","","","",""
"20","2017","direkter Migrationshintergrund","Ostdeutschland","","","",""
"20","2017","indirekter Migrationshintergrund","Westdeutschland","","","",""
"20","2017","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"21","2017","kein Migrationshintergrund","Westdeutschland","","","",""
"21","2017","kein Migrationshintergrund","Ostdeutschland","","","",""
"21","2017","direkter Migrationshintergrund","Westdeutschland","","","",""
"21","2017","direkter Migrationshintergrund","Ostdeutschland","","","",""
"21","2017","indirekter Migrationshintergrund","Westdeutschland","","","",""
"21","2017","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"22","2017","kein Migrationshintergrund","Westdeutschland","","","",""
"22","2017","kein Migrationshintergrund","Ostdeutschland","","","",""
"22","2017","direkter Migrationshintergrund","Westdeutschland","","","",""
"22","2017","direkter Migrationshintergrund","Ostdeutschland","","","",""
"22","2017","indirekter Migrationshintergrund","Westdeutschland","","","",""
"22","2017","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"23","2017","kein Migrationshintergrund","Westdeutschland","","","",""
"23","2017","kein Migrationshintergrund","Ostdeutschland","","","",""
"23","2017","direkter Migrationshintergrund","Westdeutschland","","","",""
"23","2017","direkter Migrationshintergrund","Ostdeutschland","","","",""
"23","2017","indirekter Migrationshintergrund","Westdeutschland","","","",""
"23","2017","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"24","2017","kein Migrationshintergrund","Westdeutschland","","","",""
"24","2017","kein Migrationshintergrund","Ostdeutschland","","","",""
"24","2017","direkter Migrationshintergrund","Westdeutschland","","","",""
"24","2017","direkter Migrationshintergrund","Ostdeutschland","","","",""
"24","2017","indirekter Migrationshintergrund","Westdeutschland","","","",""
"24","2017","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"25","2017","kein Migrationshintergrund","Westdeutschland","","","",""
"25","2017","kein Migrationshintergrund","Ostdeutschland","","","",""
"25","2017","direkter Migrationshintergrund","Westdeutschland","","","",""
"25","2017","direkter Migrationshintergrund","Ostdeutschland","","","",""
"25","2017","indirekter Migrationshintergrund","Westdeutschland","","","",""
"25","2017","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"26","2017","kein Migrationshintergrund","Westdeutschland","","","",""
"26","2017","kein Migrationshintergrund","Ostdeutschland","","","",""
"26","2017","direkter Migrationshintergrund","Westdeutschland","","","",""
"26","2017","direkter Migrationshintergrund","Ostdeutschland","","","",""
"26","2017","indirekter Migrationshintergrund","Westdeutschland","","","",""
"26","2017","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"27","2017","kein Migrationshintergrund","Westdeutschland","","","",""
"27","2017","kein Migrationshintergrund","Ostdeutschland","","","",""
"27","2017","direkter Migrationshintergrund","Westdeutschland","","","",""
"27","2017","direkter Migrationshintergrund","Ostdeutschland","","","",""
"27","2017","indirekter Migrationshintergrund","Westdeutschland","","","",""
"27","2017","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"28","2017","kein Migrationshintergrund","Westdeutschland","","","",""
"28","2017","kein Migrationshintergrund","Ostdeutschland","","","",""
"28","2017","direkter Migrationshintergrund","Westdeutschland","","","",""
"28","2017","direkter Migrationshintergrund","Ostdeutschland","","","",""
"28","2017","indirekter Migrationshintergrund","Westdeutschland","","","",""
"28","2017","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"30","2017","kein Migrationshintergrund","Westdeutschland","","","",""
"30","2017","kein Migrationshintergrund","Ostdeutschland","","","",""
"30","2017","direkter Migrationshintergrund","Westdeutschland","","","",""
"30","2017","direkter Migrationshintergrund","Ostdeutschland","","","",""
"30","2017","indirekter Migrationshintergrund","Westdeutschland","","","",""
"30","2017","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"31","2017","kein Migrationshintergrund","Westdeutschland","","","",""
"31","2017","kein Migrationshintergrund","Ostdeutschland","","","",""
"31","2017","direkter Migrationshintergrund","Westdeutschland","","","",""
"31","2017","direkter Migrationshintergrund","Ostdeutschland","","","",""
"31","2017","indirekter Migrationshintergrund","Westdeutschland","","","",""
"31","2017","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"32","2017","kein Migrationshintergrund","Westdeutschland","","","",""
"32","2017","kein Migrationshintergrund","Ostdeutschland","","","",""
"32","2017","direkter Migrationshintergrund","Westdeutschland","","","",""
"32","2017","direkter Migrationshintergrund","Ostdeutschland","","","",""
"32","2017","indirekter Migrationshintergrund","Westdeutschland","","","",""
"32","2017","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"35","2017","kein Migrationshintergrund","Westdeutschland","","","",""
"35","2017","kein Migrationshintergrund","Ostdeutschland","","","",""
"35","2017","direkter Migrationshintergrund","Westdeutschland","","","",""
"35","2017","direkter Migrationshintergrund","Ostdeutschland","","","",""
"35","2017","indirekter Migrationshintergrund","Westdeutschland","","","",""
"35","2017","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"36","2017","kein Migrationshintergrund","Westdeutschland","","","",""
"36","2017","kein Migrationshintergrund","Ostdeutschland","","","",""
"36","2017","direkter Migrationshintergrund","Westdeutschland","","","",""
"36","2017","direkter Migrationshintergrund","Ostdeutschland","","","",""
"36","2017","indirekter Migrationshintergrund","Westdeutschland","","","",""
"36","2017","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"40","2017","kein Migrationshintergrund","Westdeutschland","","","",""
"40","2017","kein Migrationshintergrund","Ostdeutschland","","","",""
"40","2017","direkter Migrationshintergrund","Westdeutschland","","","",""
"40","2017","direkter Migrationshintergrund","Ostdeutschland","","","",""
"40","2017","indirekter Migrationshintergrund","Westdeutschland","","","",""
"40","2017","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"42","2017","kein Migrationshintergrund","Westdeutschland","","","",""
"42","2017","kein Migrationshintergrund","Ostdeutschland","","","",""
"42","2017","direkter Migrationshintergrund","Westdeutschland","","","",""
"42","2017","direkter Migrationshintergrund","Ostdeutschland","","","",""
"42","2017","indirekter Migrationshintergrund","Westdeutschland","","","",""
"42","2017","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"45","2017","kein Migrationshintergrund","Westdeutschland","","","",""
"45","2017","kein Migrationshintergrund","Ostdeutschland","","","",""
"45","2017","direkter Migrationshintergrund","Westdeutschland","","","",""
"45","2017","direkter Migrationshintergrund","Ostdeutschland","","","",""
"45","2017","indirekter Migrationshintergrund","Westdeutschland","","","",""
"45","2017","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"48","2017","kein Migrationshintergrund","Westdeutschland","","","",""
"48","2017","kein Migrationshintergrund","Ostdeutschland","","","",""
"48","2017","direkter Migrationshintergrund","Westdeutschland","","","",""
"48","2017","direkter Migrationshintergrund","Ostdeutschland","","","",""
"48","2017","indirekter Migrationshintergrund","Westdeutschland","","","",""
"48","2017","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"50","2017","kein Migrationshintergrund","Westdeutschland","","","",""
"50","2017","kein Migrationshintergrund","Ostdeutschland","","","",""
"50","2017","direkter Migrationshintergrund","Westdeutschland","","","",""
