"ple0055","year","migback","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"16","2018","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"17","2018","kein Migrationshintergrund","maennlich","","","",""
"17","2018","kein Migrationshintergrund","weiblich","","","",""
"17","2018","direkter Migrationshintergrund","maennlich","","","",""
"17","2018","direkter Migrationshintergrund","weiblich","","","",""
"17","2018","indirekter Migrationshintergrund","maennlich","","","",""
"17","2018","indirekter Migrationshintergrund","weiblich","","","",""
"17","2018","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"17","2018","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"18","2018","kein Migrationshintergrund","maennlich","","","",""
"18","2018","kein Migrationshintergrund","weiblich","","","",""
"18","2018","direkter Migrationshintergrund","maennlich","","","",""
"18","2018","direkter Migrationshintergrund","weiblich","","","",""
"18","2018","indirekter Migrationshintergrund","maennlich","","","",""
"18","2018","indirekter Migrationshintergrund","weiblich","","","",""
"18","2018","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"18","2018","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"19","2018","kein Migrationshintergrund","maennlich","","","",""
"19","2018","kein Migrationshintergrund","weiblich","","","",""
"19","2018","direkter Migrationshintergrund","maennlich","","","",""
"19","2018","direkter Migrationshintergrund","weiblich","","","",""
"19","2018","indirekter Migrationshintergrund","maennlich","","","",""
"19","2018","indirekter Migrationshintergrund","weiblich","","","",""
"19","2018","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"19","2018","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"20","2018","kein Migrationshintergrund","maennlich","","","",""
"20","2018","kein Migrationshintergrund","weiblich","","","",""
"20","2018","direkter Migrationshintergrund","maennlich","1","","",""
"20","2018","direkter Migrationshintergrund","weiblich","","","",""
"20","2018","indirekter Migrationshintergrund","maennlich","","","",""
"20","2018","indirekter Migrationshintergrund","weiblich","","","",""
"20","2018","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"20","2018","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"21","2018","kein Migrationshintergrund","maennlich","","","",""
"21","2018","kein Migrationshintergrund","weiblich","","","",""
"21","2018","direkter Migrationshintergrund","maennlich","","","",""
"21","2018","direkter Migrationshintergrund","weiblich","","","",""
"21","2018","indirekter Migrationshintergrund","maennlich","","","",""
"21","2018","indirekter Migrationshintergrund","weiblich","","","",""
"21","2018","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"21","2018","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"22","2018","kein Migrationshintergrund","maennlich","","","",""
"22","2018","kein Migrationshintergrund","weiblich","","","",""
"22","2018","direkter Migrationshintergrund","maennlich","","","",""
"22","2018","direkter Migrationshintergrund","weiblich","","","",""
"22","2018","indirekter Migrationshintergrund","maennlich","","","",""
"22","2018","indirekter Migrationshintergrund","weiblich","","","",""
"22","2018","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"22","2018","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"23","2018","kein Migrationshintergrund","maennlich","","","",""
"23","2018","kein Migrationshintergrund","weiblich","","","",""
"23","2018","direkter Migrationshintergrund","maennlich","","","",""
"23","2018","direkter Migrationshintergrund","weiblich","","","",""
"23","2018","indirekter Migrationshintergrund","maennlich","","","",""
"23","2018","indirekter Migrationshintergrund","weiblich","","","",""
"23","2018","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"23","2018","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"24","2018","kein Migrationshintergrund","maennlich","","","",""
"24","2018","kein Migrationshintergrund","weiblich","","","",""
"24","2018","direkter Migrationshintergrund","maennlich","","","",""
"24","2018","direkter Migrationshintergrund","weiblich","","","",""
"24","2018","indirekter Migrationshintergrund","maennlich","","","",""
"24","2018","indirekter Migrationshintergrund","weiblich","","","",""
"24","2018","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"24","2018","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"25","2018","kein Migrationshintergrund","maennlich","","","",""
"25","2018","kein Migrationshintergrund","weiblich","","","",""
"25","2018","direkter Migrationshintergrund","maennlich","","","",""
"25","2018","direkter Migrationshintergrund","weiblich","","","",""
"25","2018","indirekter Migrationshintergrund","maennlich","","","",""
"25","2018","indirekter Migrationshintergrund","weiblich","","","",""
"25","2018","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"25","2018","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"26","2018","kein Migrationshintergrund","maennlich","","","",""
"26","2018","kein Migrationshintergrund","weiblich","","","",""
"26","2018","direkter Migrationshintergrund","maennlich","","","",""
"26","2018","direkter Migrationshintergrund","weiblich","","","",""
"26","2018","indirekter Migrationshintergrund","maennlich","","","",""
"26","2018","indirekter Migrationshintergrund","weiblich","","","",""
"26","2018","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"26","2018","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"27","2018","kein Migrationshintergrund","maennlich","","","",""
"27","2018","kein Migrationshintergrund","weiblich","","","",""
"27","2018","direkter Migrationshintergrund","maennlich","","","",""
"27","2018","direkter Migrationshintergrund","weiblich","","","",""
"27","2018","indirekter Migrationshintergrund","maennlich","","","",""
"27","2018","indirekter Migrationshintergrund","weiblich","","","",""
"27","2018","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"27","2018","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"28","2018","kein Migrationshintergrund","maennlich","","","",""
"28","2018","kein Migrationshintergrund","weiblich","","","",""
"28","2018","direkter Migrationshintergrund","maennlich","","","",""
"28","2018","direkter Migrationshintergrund","weiblich","","","",""
"28","2018","indirekter Migrationshintergrund","maennlich","","","",""
"28","2018","indirekter Migrationshintergrund","weiblich","","","",""
"28","2018","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"28","2018","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"30","2018","kein Migrationshintergrund","maennlich","","","",""
"30","2018","kein Migrationshintergrund","weiblich","","","",""
"30","2018","direkter Migrationshintergrund","maennlich","","","",""
"30","2018","direkter Migrationshintergrund","weiblich","","","",""
"30","2018","indirekter Migrationshintergrund","maennlich","","","",""
"30","2018","indirekter Migrationshintergrund","weiblich","","","",""
"30","2018","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"30","2018","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"31","2018","kein Migrationshintergrund","maennlich","","","",""
"31","2018","kein Migrationshintergrund","weiblich","","","",""
"31","2018","direkter Migrationshintergrund","maennlich","","","",""
"31","2018","direkter Migrationshintergrund","weiblich","","","",""
"31","2018","indirekter Migrationshintergrund","maennlich","","","",""
"31","2018","indirekter Migrationshintergrund","weiblich","","","",""
"31","2018","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"31","2018","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"32","2018","kein Migrationshintergrund","maennlich","","","",""
"32","2018","kein Migrationshintergrund","weiblich","","","",""
"32","2018","direkter Migrationshintergrund","maennlich","","","",""
"32","2018","direkter Migrationshintergrund","weiblich","","","",""
"32","2018","indirekter Migrationshintergrund","maennlich","","","",""
"32","2018","indirekter Migrationshintergrund","weiblich","","","",""
"32","2018","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"32","2018","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"35","2018","kein Migrationshintergrund","maennlich","","","",""
"35","2018","kein Migrationshintergrund","weiblich","","","",""
"35","2018","direkter Migrationshintergrund","maennlich","","","",""
"35","2018","direkter Migrationshintergrund","weiblich","","","",""
"35","2018","indirekter Migrationshintergrund","maennlich","","","",""
"35","2018","indirekter Migrationshintergrund","weiblich","","","",""
"35","2018","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"35","2018","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"36","2018","kein Migrationshintergrund","maennlich","","","",""
"36","2018","kein Migrationshintergrund","weiblich","","","",""
"36","2018","direkter Migrationshintergrund","maennlich","","","",""
"36","2018","direkter Migrationshintergrund","weiblich","","","",""
"36","2018","indirekter Migrationshintergrund","maennlich","","","",""
"36","2018","indirekter Migrationshintergrund","weiblich","","","",""
"36","2018","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"36","2018","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"40","2018","kein Migrationshintergrund","maennlich","","","",""
"40","2018","kein Migrationshintergrund","weiblich","","","",""
"40","2018","direkter Migrationshintergrund","maennlich","","","",""
"40","2018","direkter Migrationshintergrund","weiblich","","","",""
"40","2018","indirekter Migrationshintergrund","maennlich","","","",""
"40","2018","indirekter Migrationshintergrund","weiblich","","","",""
"40","2018","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"40","2018","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"42","2018","kein Migrationshintergrund","maennlich","","","",""
"42","2018","kein Migrationshintergrund","weiblich","","","",""
"42","2018","direkter Migrationshintergrund","maennlich","","","",""
"42","2018","direkter Migrationshintergrund","weiblich","","","",""
"42","2018","indirekter Migrationshintergrund","maennlich","","","",""
"42","2018","indirekter Migrationshintergrund","weiblich","","","",""
"42","2018","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"42","2018","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"45","2018","kein Migrationshintergrund","maennlich","","","",""
"45","2018","kein Migrationshintergrund","weiblich","","","",""
"45","2018","direkter Migrationshintergrund","maennlich","","","",""
"45","2018","direkter Migrationshintergrund","weiblich","","","",""
"45","2018","indirekter Migrationshintergrund","maennlich","","","",""
"45","2018","indirekter Migrationshintergrund","weiblich","","","",""
"45","2018","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"45","2018","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"48","2018","kein Migrationshintergrund","maennlich","","","",""
"48","2018","kein Migrationshintergrund","weiblich","","","",""
"48","2018","direkter Migrationshintergrund","maennlich","","","",""
"48","2018","direkter Migrationshintergrund","weiblich","","","",""
"48","2018","indirekter Migrationshintergrund","maennlich","","","",""
"48","2018","indirekter Migrationshintergrund","weiblich","","","",""
"48","2018","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"48","2018","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"50","2018","kein Migrationshintergrund","maennlich","","","",""
"50","2018","kein Migrationshintergrund","weiblich","","","",""
"50","2018","direkter Migrationshintergrund","maennlich","","","",""
"50","2018","direkter Migrationshintergrund","weiblich","","","",""
"50","2018","indirekter Migrationshintergrund","maennlich","","","",""
"50","2018","indirekter Migrationshintergrund","weiblich","","","",""
"50","2018","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"50","2018","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"51","2018","kein Migrationshintergrund","maennlich","","","",""
"51","2018","kein Migrationshintergrund","weiblich","","","",""
"51","2018","direkter Migrationshintergrund","maennlich","","","",""
