year,age_gr,migback,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,46-65 y.,No migration background,(2c_gen) General Maturity Certificate,0.00956,101,8099,0.00744,0.01168
2017,46-65 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.08829,768,8099,0.08211,0.09447
2017,46-65 y.,No migration background,(3a) Lower Tertiary Education,0.08972,851,8099,0.08349,0.09594
2017,46-65 y.,No migration background,(3b) Higher Tertiary Education,0.13384,1326,8099,0.12643,0.14126
2017,46-65 y.,Direct migration background,(1a) Inadequately completed,0.06978,333,2121,0.05893,0.08062
2017,46-65 y.,Direct migration background,(1b) General Elementary School,0.18246,336,2121,0.16602,0.19890
2017,46-65 y.,Direct migration background,(1c) Basic Vocational Qualification,0.25041,371,2121,0.23197,0.26886
2017,46-65 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.02864,56,2121,0.02154,0.03574
2017,46-65 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.06946,203,2121,0.05864,0.08028
2017,46-65 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.15826,300,2121,0.14272,0.17379
2017,46-65 y.,Direct migration background,(3a) Lower Tertiary Education,0.02089,35,2121,0.01480,0.02697
2017,46-65 y.,Direct migration background,(3b) Higher Tertiary Education,0.19776,487,2121,0.18080,0.21471
2017,46-65 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.28032,48,142,0.20618,0.35446
2017,46-65 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.20799,49,142,0.14099,0.27498
2017,46-65 y.,Indirect migration background,(3b) Higher Tertiary Education,0.18856,45,142,0.12400,0.25313
2017,66 and older,No migration background,(1a) Inadequately completed,0.00919,31,4479,0.00640,0.01199
2017,66 and older,No migration background,(1b) General Elementary School,0.11966,443,4479,0.11016,0.12917
2017,66 and older,No migration background,(1c) Basic Vocational Qualification,0.41273,1742,4479,0.39831,0.42715
2017,66 and older,No migration background,(2) Intermediate General/Vocational Qualification,0.19837,916,4479,0.18669,0.21005
2017,66 and older,No migration background,(2c_gen) General Maturity Certificate,0.00938,36,4479,0.00656,0.01220
2017,66 and older,No migration background,(2c_voc) Vocational Maturity Certificate,0.03920,159,4479,0.03351,0.04488
2017,66 and older,No migration background,(3a) Lower Tertiary Education,0.08929,457,4479,0.08093,0.09764
2017,66 and older,No migration background,(3b) Higher Tertiary Education,0.11534,695,4479,0.10599,0.12470
2017,66 and older,Direct migration background,(1a) Inadequately completed,0.09181,54,394,0.06326,0.12036
2017,66 and older,Direct migration background,(1b) General Elementary School,0.25120,86,394,0.20832,0.29408
2017,66 and older,Direct migration background,(1c) Basic Vocational Qualification,0.25278,113,394,0.20981,0.29575
2017,66 and older,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.10665,49,394,0.07613,0.13717
2017,66 and older,Direct migration background,(3b) Higher Tertiary Education,0.12114,92,394,0.08888,0.15340
2018,17-29 y.,No migration background,(0) No qualification (yet),0.10571,448,2798,0.09431,0.11710
2018,17-29 y.,No migration background,(1b) General Elementary School,0.06006,254,2798,0.05126,0.06887
2018,17-29 y.,No migration background,(1c) Basic Vocational Qualification,0.04106,128,2798,0.03371,0.04841
2018,17-29 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.22284,703,2798,0.20741,0.23826
2018,17-29 y.,No migration background,(2c_gen) General Maturity Certificate,0.17869,635,2798,0.16450,0.19289
2018,17-29 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.09349,252,2798,0.08270,0.10428
2018,17-29 y.,No migration background,(3a) Lower Tertiary Education,0.08792,218,2798,0.07743,0.09842
2018,17-29 y.,No migration background,(3b) Higher Tertiary Education,0.05358,160,2798,0.04524,0.06193
2018,17-29 y.,Direct migration background,(0) No qualification (yet),0.04959,163,1833,0.03965,0.05953
2018,17-29 y.,Direct migration background,(1a) Inadequately completed,0.10998,547,1833,0.09566,0.12431
2018,17-29 y.,Direct migration background,(1b) General Elementary School,0.17871,414,1833,0.16117,0.19626
2018,17-29 y.,Direct migration background,(1c) Basic Vocational Qualification,0.08005,48,1833,0.06763,0.09248
2018,17-29 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.11156,103,1833,0.09715,0.12598
2018,17-29 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.15490,283,1833,0.13833,0.17147
2018,17-29 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.08169,63,1833,0.06915,0.09423
2018,17-29 y.,Direct migration background,(3b) Higher Tertiary Education,0.11169,212,1833,0.09727,0.12612
2018,17-29 y.,Indirect migration background,(0) No qualification (yet),0.12404,162,758,0.10056,0.14752
2018,17-29 y.,Indirect migration background,(1b) General Elementary School,0.12740,105,758,0.10365,0.15116
2018,17-29 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.03889,40,758,0.02512,0.05266
2018,17-29 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.23787,206,758,0.20754,0.26821
2018,17-29 y.,Indirect migration background,(2c_gen) General Maturity Certificate,0.18385,172,758,0.15625,0.21144
2018,17-29 y.,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.07638,42,758,0.05746,0.09530
2018,17-29 y.,Indirect migration background,(3a) Lower Tertiary Education,0.06048,31,758,0.04350,0.07746
2018,30-45 y.,No migration background,(1a) Inadequately completed,0.01240,63,4130,0.00902,0.01578
2018,30-45 y.,No migration background,(1b) General Elementary School,0.04225,180,4130,0.03612,0.04839
2018,30-45 y.,No migration background,(1c) Basic Vocational Qualification,0.10729,498,4130,0.09785,0.11673
2018,30-45 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.29984,1391,4130,0.28587,0.31382
2018,30-45 y.,No migration background,(2c_gen) General Maturity Certificate,0.02325,87,4130,0.01866,0.02785
2018,30-45 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.14931,615,4130,0.13844,0.16018
2018,30-45 y.,No migration background,(3a) Lower Tertiary Education,0.13215,522,4130,0.12182,0.14247
2018,30-45 y.,No migration background,(3b) Higher Tertiary Education,0.20000,774,4130,0.18780,0.21220
2018,30-45 y.,Direct migration background,(1a) Inadequately completed,0.08959,749,3494,0.08012,0.09906
2018,30-45 y.,Direct migration background,(1b) General Elementary School,0.13340,574,3494,0.12212,0.14468
2018,30-45 y.,Direct migration background,(1c) Basic Vocational Qualification,0.14562,341,3494,0.13393,0.15732
2018,30-45 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.08779,175,3494,0.07841,0.09718
2018,30-45 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.08418,397,3494,0.07497,0.09339
2018,30-45 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.12750,319,3494,0.11644,0.13856
2018,30-45 y.,Direct migration background,(3a) Lower Tertiary Education,0.04224,61,3494,0.03557,0.04891
2018,30-45 y.,Direct migration background,(3b) Higher Tertiary Education,0.25679,878,3494,0.24230,0.27127
2018,30-45 y.,Indirect migration background,(1b) General Elementary School,0.06650,45,503,0.04471,0.08830
2018,30-45 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.20611,106,503,0.17072,0.24149
2018,30-45 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.18523,141,503,0.15125,0.21921
2018,30-45 y.,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.10524,69,503,0.07840,0.13209
2018,30-45 y.,Indirect migration background,(3a) Lower Tertiary Education,0.13109,49,503,0.10156,0.16061
2018,30-45 y.,Indirect migration background,(3b) Higher Tertiary Education,0.21294,93,503,0.17713,0.24876
2018,46-65 y.,No migration background,(1a) Inadequately completed,0.00849,69,7757,0.00645,0.01053
2018,46-65 y.,No migration background,(1b) General Elementary School,0.04041,276,7757,0.03603,0.04479
2018,46-65 y.,No migration background,(1c) Basic Vocational Qualification,0.23792,1540,7757,0.22844,0.24740
2018,46-65 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.37359,2940,7757,0.36282,0.38436
2018,46-65 y.,No migration background,(2c_gen) General Maturity Certificate,0.01104,101,7757,0.00871,0.01336
2018,46-65 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.09486,755,7757,0.08834,0.10139
2018,46-65 y.,No migration background,(3a) Lower Tertiary Education,0.09026,814,7757,0.08389,0.09664
2018,46-65 y.,No migration background,(3b) Higher Tertiary Education,0.13466,1262,7757,0.12707,0.14226
2018,46-65 y.,Direct migration background,(1a) Inadequately completed,0.07847,340,2110,0.06700,0.08995
2018,46-65 y.,Direct migration background,(1b) General Elementary School,0.16294,341,2110,0.14718,0.17871
2018,46-65 y.,Direct migration background,(1c) Basic Vocational Qualification,0.25643,355,2110,0.23779,0.27507
2018,46-65 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.03936,63,2110,0.03106,0.04766
2018,46-65 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.08140,209,2110,0.06973,0.09307
2018,46-65 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.15263,283,2110,0.13728,0.16797
2018,46-65 y.,Direct migration background,(3a) Lower Tertiary Education,0.02268,38,2110,0.01632,0.02903
2018,46-65 y.,Direct migration background,(3b) Higher Tertiary Education,0.17627,481,2110,0.16001,0.19253
2018,46-65 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.25783,51,154,0.18851,0.32714
2018,46-65 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.25613,59,154,0.18697,0.32530
2018,46-65 y.,Indirect migration background,(3b) Higher Tertiary Education,0.18151,44,154,0.12043,0.24259
2018,66 and older,No migration background,(1a) Inadequately completed,0.00837,34,4486,0.00570,0.01103
2018,66 and older,No migration background,(1b) General Elementary School,0.11710,423,4486,0.10769,0.12651
2018,66 and older,No migration background,(1c) Basic Vocational Qualification,0.40240,1694,4486,0.38805,0.41675
2018,66 and older,No migration background,(2) Intermediate General/Vocational Qualification,0.20282,953,4486,0.19105,0.21458
2018,66 and older,No migration background,(2c_gen) General Maturity Certificate,0.01006,41,4486,0.00714,0.01298
2018,66 and older,No migration background,(2c_voc) Vocational Maturity Certificate,0.04018,168,4486,0.03443,0.04593
2018,66 and older,No migration background,(3a) Lower Tertiary Education,0.09054,463,4486,0.08214,0.09894
2018,66 and older,No migration background,(3b) Higher Tertiary Education,0.12142,710,4486,0.11186,0.13098
2018,66 and older,Direct migration background,(1a) Inadequately completed,0.06978,50,399,0.04475,0.09481
2018,66 and older,Direct migration background,(1b) General Elementary School,0.22924,89,399,0.18795,0.27054
2018,66 and older,Direct migration background,(1c) Basic Vocational Qualification,0.23289,108,399,0.19136,0.27441
2018,66 and older,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.12430,57,399,0.09189,0.15671
2018,66 and older,Direct migration background,(3b) Higher Tertiary Education,0.16079,95,399,0.12470,0.19688
2019,17-29 y.,No migration background,(0) No qualification (yet),0.09760,400,2635,0.08627,0.10893
2019,17-29 y.,No migration background,(1b) General Elementary School,0.06037,229,2635,0.05127,0.06946
2019,17-29 y.,No migration background,(1c) Basic Vocational Qualification,0.03779,118,2635,0.03051,0.04507
2019,17-29 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.22268,653,2635,0.20679,0.23857
2019,17-29 y.,No migration background,(2c_gen) General Maturity Certificate,0.17975,618,2635,0.16509,0.19442
2019,17-29 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.09520,242,2635,0.08399,0.10640
2019,17-29 y.,No migration background,(3a) Lower Tertiary Education,0.08568,204,2635,0.07499,0.09637
2019,17-29 y.,No migration background,(3b) Higher Tertiary Education,0.06155,171,2635,0.05237,0.07072
2019,17-29 y.,Direct migration background,(0) No qualification (yet),0.05221,72,1397,0.04054,0.06388
2019,17-29 y.,Direct migration background,(1a) Inadequately completed,0.09412,450,1397,0.07880,0.10944
2019,17-29 y.,Direct migration background,(1b) General Elementary School,0.17043,325,1397,0.15070,0.19015
2019,17-29 y.,Direct migration background,(1c) Basic Vocational Qualification,0.08956,43,1397,0.07458,0.10454
2019,17-29 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.10076,93,1397,0.08497,0.11655
2019,17-29 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.13812,213,1397,0.12002,0.15622
2019,17-29 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.08665,45,1397,0.07189,0.10141
2019,17-29 y.,Direct migration background,(3b) Higher Tertiary Education,0.12574,156,1397,0.10835,0.14314
2019,17-29 y.,Indirect migration background,(0) No qualification (yet),0.10973,140,624,0.08519,0.13427
2019,17-29 y.,Indirect migration background,(1b) General Elementary School,0.11202,81,624,0.08725,0.13679
2019,17-29 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.03511,34,624,0.02066,0.04957
2019,17-29 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.22149,163,624,0.18888,0.25410
2019,17-29 y.,Indirect migration background,(2c_gen) General Maturity Certificate,0.20799,162,624,0.17611,0.23986
2019,17-29 y.,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.08241,44,624,0.06082,0.10401
2019,30-45 y.,No migration background,(1a) Inadequately completed,0.01085,54,4041,0.00766,0.01405
2019,30-45 y.,No migration background,(1b) General Elementary School,0.04339,163,4041,0.03711,0.04967
2019,30-45 y.,No migration background,(1c) Basic Vocational Qualification,0.10256,441,4041,0.09321,0.11192
2019,30-45 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.29352,1310,4041,0.27948,0.30756
2019,30-45 y.,No migration background,(2c_gen) General Maturity Certificate,0.02336,104,4041,0.01870,0.02802
2019,30-45 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.14964,621,4041,0.13864,0.16063
2019,30-45 y.,No migration background,(3a) Lower Tertiary Education,0.13590,539,4041,0.12534,0.14647
2019,30-45 y.,No migration background,(3b) Higher Tertiary Education,0.20533,809,4041,0.19287,0.21779
2019,30-45 y.,Direct migration background,(1a) Inadequately completed,0.09723,746,3113,0.08682,0.10764
2019,30-45 y.,Direct migration background,(1b) General Elementary School,0.12732,493,3113,0.11560,0.13903
2019,30-45 y.,Direct migration background,(1c) Basic Vocational Qualification,0.13534,268,3113,0.12332,0.14736
2019,30-45 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.08841,151,3113,0.07844,0.09839
2019,30-45 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.08832,337,3113,0.07835,0.09829
