year,age_gr,regtyp,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,46-65 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.11497,766,6420,0.10716,0.12277
2018,46-65 y.,Urban regions,(3a) Lower Tertiary Education,0.08365,563,6420,0.07687,0.09042
2018,46-65 y.,Urban regions,(3b) Higher Tertiary Education,0.16499,1318,6420,0.15591,0.17407
2018,46-65 y.,Rural regions,(1a) Inadequately completed,0.01025,103,3682,0.00700,0.01350
2018,46-65 y.,Rural regions,(1b) General Elementary School,0.06069,219,3682,0.05298,0.06841
2018,46-65 y.,Rural regions,(1c) Basic Vocational Qualification,0.25952,784,3682,0.24536,0.27368
2018,46-65 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.38816,1412,3682,0.37242,0.40390
2018,46-65 y.,Rural regions,(2c_gen) General Maturity Certificate,0.02080,89,3682,0.01619,0.02541
2018,46-65 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.08011,295,3682,0.07134,0.08888
2018,46-65 y.,Rural regions,(3a) Lower Tertiary Education,0.07261,311,3682,0.06422,0.08099
2018,46-65 y.,Rural regions,(3b) Higher Tertiary Education,0.09839,469,3682,0.08877,0.10801
2018,66 and older,Urban regions,(1a) Inadequately completed,0.01647,60,3142,0.01202,0.02092
2018,66 and older,Urban regions,(1b) General Elementary School,0.12517,308,3142,0.11360,0.13674
2018,66 and older,Urban regions,(1c) Basic Vocational Qualification,0.37894,1114,3142,0.36197,0.39590
2018,66 and older,Urban regions,(2) Intermediate General/Vocational Qualification,0.17208,573,3142,0.15888,0.18528
2018,66 and older,Urban regions,(2c_gen) General Maturity Certificate,0.02011,54,3142,0.01520,0.02502
2018,66 and older,Urban regions,(2c_voc) Vocational Maturity Certificate,0.05457,161,3142,0.04662,0.06251
2018,66 and older,Urban regions,(3a) Lower Tertiary Education,0.08610,295,3142,0.07629,0.09591
2018,66 and older,Urban regions,(3b) Higher Tertiary Education,0.13741,577,3142,0.12537,0.14946
2018,66 and older,Rural regions,(1b) General Elementary School,0.13549,204,1785,0.11960,0.15137
2018,66 and older,Rural regions,(1c) Basic Vocational Qualification,0.39781,697,1785,0.37510,0.42053
2018,66 and older,Rural regions,(2) Intermediate General/Vocational Qualification,0.21627,402,1785,0.19717,0.23537
2018,66 and older,Rural regions,(2c_voc) Vocational Maturity Certificate,0.03853,66,1785,0.02960,0.04746
2018,66 and older,Rural regions,(3a) Lower Tertiary Education,0.08238,184,1785,0.06962,0.09514
2018,66 and older,Rural regions,(3b) Higher Tertiary Education,0.10100,232,1785,0.08701,0.11498
2019,17-29 y.,Urban regions,(0) No qualification (yet),0.09783,435,3220,0.08757,0.10809
2019,17-29 y.,Urban regions,(1a) Inadequately completed,0.01770,337,3220,0.01315,0.02226
2019,17-29 y.,Urban regions,(1b) General Elementary School,0.07854,425,3220,0.06925,0.08783
2019,17-29 y.,Urban regions,(1c) Basic Vocational Qualification,0.03676,110,3220,0.03026,0.04326
2019,17-29 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.18766,530,3220,0.17418,0.20115
2019,17-29 y.,Urban regions,(2c_gen) General Maturity Certificate,0.18508,731,3220,0.17167,0.19850
2019,17-29 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.09811,220,3220,0.08784,0.10839
2019,17-29 y.,Urban regions,(3a) Lower Tertiary Education,0.07599,185,3220,0.06683,0.08514
2019,17-29 y.,Urban regions,(3b) Higher Tertiary Education,0.07224,247,3220,0.06330,0.08119
2019,17-29 y.,Rural regions,(0) No qualification (yet),0.09450,176,1399,0.07916,0.10983
2019,17-29 y.,Rural regions,(1a) Inadequately completed,0.01717,145,1399,0.01036,0.02398
2019,17-29 y.,Rural regions,(1b) General Elementary School,0.09721,206,1399,0.08168,0.11274
2019,17-29 y.,Rural regions,(1c) Basic Vocational Qualification,0.06361,81,1399,0.05082,0.07641
2019,17-29 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.26622,357,1399,0.24305,0.28939
2019,17-29 y.,Rural regions,(2c_gen) General Maturity Certificate,0.14122,214,1399,0.12296,0.15948
2019,17-29 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.07220,94,1399,0.05863,0.08577
2019,17-29 y.,Rural regions,(3a) Lower Tertiary Education,0.05224,46,1399,0.04057,0.06390
2019,17-29 y.,Rural regions,(3b) Higher Tertiary Education,0.03948,80,1399,0.02927,0.04969
2019,30-45 y.,Urban regions,(1a) Inadequately completed,0.03345,571,5058,0.02849,0.03840
2019,30-45 y.,Urban regions,(1b) General Elementary School,0.06553,470,5058,0.05870,0.07235
2019,30-45 y.,Urban regions,(1c) Basic Vocational Qualification,0.10662,452,5058,0.09811,0.11513
2019,30-45 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.18657,855,5058,0.17583,0.19731
2019,30-45 y.,Urban regions,(2c_gen) General Maturity Certificate,0.04765,354,5058,0.04178,0.05352
2019,30-45 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.15104,654,5058,0.14117,0.16091
2019,30-45 y.,Urban regions,(3a) Lower Tertiary Education,0.12649,446,5058,0.11733,0.13566
2019,30-45 y.,Urban regions,(3b) Higher Tertiary Education,0.24941,1256,5058,0.23749,0.26134
2019,30-45 y.,Rural regions,(1a) Inadequately completed,0.03010,244,2478,0.02337,0.03683
2019,30-45 y.,Rural regions,(1b) General Elementary School,0.06517,218,2478,0.05545,0.07489
2019,30-45 y.,Rural regions,(1c) Basic Vocational Qualification,0.15147,340,2478,0.13735,0.16559
2019,30-45 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.35405,706,2478,0.33521,0.37288
2019,30-45 y.,Rural regions,(2c_gen) General Maturity Certificate,0.02121,103,2478,0.01553,0.02688
2019,30-45 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.11883,299,2478,0.10608,0.13157
2019,30-45 y.,Rural regions,(3a) Lower Tertiary Education,0.08947,191,2478,0.07823,0.10072
2019,30-45 y.,Rural regions,(3b) Higher Tertiary Education,0.14132,377,2478,0.12760,0.15504
2019,46-65 y.,Urban regions,(1a) Inadequately completed,0.02913,307,6877,0.02516,0.03311
2019,46-65 y.,Urban regions,(1b) General Elementary School,0.06021,383,6877,0.05459,0.06583
2019,46-65 y.,Urban regions,(1c) Basic Vocational Qualification,0.22174,1085,6877,0.21192,0.23156
2019,46-65 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.28023,1729,6877,0.26962,0.29085
2019,46-65 y.,Urban regions,(2c_gen) General Maturity Certificate,0.02204,250,6877,0.01857,0.02551
2019,46-65 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.12439,856,6877,0.11659,0.13219
2019,46-65 y.,Urban regions,(3a) Lower Tertiary Education,0.08236,674,6877,0.07586,0.08885
2019,46-65 y.,Urban regions,(3b) Higher Tertiary Education,0.16860,1593,6877,0.15975,0.17745
2019,46-65 y.,Rural regions,(1a) Inadequately completed,0.01149,114,3805,0.00811,0.01488
2019,46-65 y.,Rural regions,(1b) General Elementary School,0.06001,200,3805,0.05247,0.06756
2019,46-65 y.,Rural regions,(1c) Basic Vocational Qualification,0.24183,713,3805,0.22822,0.25544
2019,46-65 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.39514,1472,3805,0.37961,0.41068
2019,46-65 y.,Rural regions,(2c_gen) General Maturity Certificate,0.02521,103,3805,0.02023,0.03019
2019,46-65 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.08333,317,3805,0.07455,0.09211
2019,46-65 y.,Rural regions,(3a) Lower Tertiary Education,0.07344,349,3805,0.06515,0.08173
2019,46-65 y.,Rural regions,(3b) Higher Tertiary Education,0.09898,537,3805,0.08949,0.10847
2019,66 and older,Urban regions,(1a) Inadequately completed,0.01517,52,3208,0.01094,0.01940
2019,66 and older,Urban regions,(1b) General Elementary School,0.12024,278,3208,0.10899,0.13150
2019,66 and older,Urban regions,(1c) Basic Vocational Qualification,0.37433,1072,3208,0.35758,0.39108
2019,66 and older,Urban regions,(2) Intermediate General/Vocational Qualification,0.17853,610,3208,0.16527,0.19178
2019,66 and older,Urban regions,(2c_gen) General Maturity Certificate,0.02067,64,3208,0.01575,0.02559
2019,66 and older,Urban regions,(2c_voc) Vocational Maturity Certificate,0.05096,166,3208,0.04335,0.05857
2019,66 and older,Urban regions,(3a) Lower Tertiary Education,0.08496,319,3208,0.07531,0.09461
2019,66 and older,Urban regions,(3b) Higher Tertiary Education,0.14652,647,3208,0.13428,0.15876
2019,66 and older,Rural regions,(1b) General Elementary School,0.12285,178,1813,0.10773,0.13796
2019,66 and older,Rural regions,(1c) Basic Vocational Qualification,0.38867,660,1813,0.36623,0.41112
2019,66 and older,Rural regions,(2) Intermediate General/Vocational Qualification,0.23747,449,1813,0.21788,0.25706
2019,66 and older,Rural regions,(2c_voc) Vocational Maturity Certificate,0.03967,72,1813,0.03068,0.04866
2019,66 and older,Rural regions,(3a) Lower Tertiary Education,0.08554,198,1813,0.07266,0.09841
2019,66 and older,Rural regions,(3b) Higher Tertiary Education,0.09431,256,1813,0.08086,0.10777
2020,17-29 y.,Urban regions,(0) No qualification (yet),0.10086,531,3844,0.09134,0.11038
2020,17-29 y.,Urban regions,(1a) Inadequately completed,0.01988,376,3844,0.01546,0.02429
2020,17-29 y.,Urban regions,(1b) General Elementary School,0.07626,503,3844,0.06787,0.08465
2020,17-29 y.,Urban regions,(1c) Basic Vocational Qualification,0.03456,135,3844,0.02878,0.04033
2020,17-29 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.18131,528,3844,0.16913,0.19350
2020,17-29 y.,Urban regions,(2c_gen) General Maturity Certificate,0.20112,870,3844,0.18845,0.21380
2020,17-29 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.10011,277,3844,0.09062,0.10960
2020,17-29 y.,Urban regions,(3a) Lower Tertiary Education,0.08568,198,3844,0.07683,0.09453
2020,17-29 y.,Urban regions,(3b) Higher Tertiary Education,0.05855,426,3844,0.05112,0.06597
2020,17-29 y.,Rural regions,(0) No qualification (yet),0.13106,234,1504,0.11399,0.14812
2020,17-29 y.,Rural regions,(1a) Inadequately completed,0.01635,129,1504,0.00994,0.02276
2020,17-29 y.,Rural regions,(1b) General Elementary School,0.08661,195,1504,0.07239,0.10083
2020,17-29 y.,Rural regions,(1c) Basic Vocational Qualification,0.05617,106,1504,0.04453,0.06781
2020,17-29 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.26105,346,1504,0.23885,0.28326
2020,17-29 y.,Rural regions,(2c_gen) General Maturity Certificate,0.13205,226,1504,0.11493,0.14917
2020,17-29 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.07827,103,1504,0.06469,0.09185
2020,17-29 y.,Rural regions,(3a) Lower Tertiary Education,0.05151,45,1504,0.04033,0.06268
2020,17-29 y.,Rural regions,(3b) Higher Tertiary Education,0.05334,120,1504,0.04198,0.06470
2020,30-45 y.,Urban regions,(1a) Inadequately completed,0.02852,661,5594,0.02416,0.03289
2020,30-45 y.,Urban regions,(1b) General Elementary School,0.06953,579,5594,0.06286,0.07620
2020,30-45 y.,Urban regions,(1c) Basic Vocational Qualification,0.09028,403,5594,0.08277,0.09779
2020,30-45 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.18851,785,5594,0.17826,0.19876
2020,30-45 y.,Urban regions,(2c_gen) General Maturity Certificate,0.04261,520,5594,0.03731,0.04790
2020,30-45 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.14901,685,5594,0.13968,0.15834
2020,30-45 y.,Urban regions,(3a) Lower Tertiary Education,0.14202,467,5594,0.13288,0.15117
2020,30-45 y.,Urban regions,(3b) Higher Tertiary Education,0.25125,1494,5594,0.23988,0.26261
2020,30-45 y.,Rural regions,(1a) Inadequately completed,0.03185,263,2454,0.02490,0.03880
2020,30-45 y.,Rural regions,(1b) General Elementary School,0.07590,236,2454,0.06542,0.08638
2020,30-45 y.,Rural regions,(1c) Basic Vocational Qualification,0.14119,334,2454,0.12741,0.15497
2020,30-45 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.34250,626,2454,0.32372,0.36128
2020,30-45 y.,Rural regions,(2c_gen) General Maturity Certificate,0.02676,133,2454,0.02037,0.03314
2020,30-45 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.12248,297,2454,0.10951,0.13545
2020,30-45 y.,Rural regions,(3a) Lower Tertiary Education,0.08395,168,2454,0.07298,0.09493
2020,30-45 y.,Rural regions,(3b) Higher Tertiary Education,0.14105,397,2454,0.12728,0.15483
2020,46-65 y.,Urban regions,(1a) Inadequately completed,0.02343,317,6715,0.01981,0.02705
2020,46-65 y.,Urban regions,(1b) General Elementary School,0.06054,401,6715,0.05484,0.06625
2020,46-65 y.,Urban regions,(1c) Basic Vocational Qualification,0.21627,1030,6715,0.20642,0.22611
2020,46-65 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.27795,1616,6715,0.26724,0.28867
2020,46-65 y.,Urban regions,(2c_gen) General Maturity Certificate,0.02246,275,6715,0.01892,0.02600
2020,46-65 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.12472,869,6715,0.11682,0.13263
2020,46-65 y.,Urban regions,(3a) Lower Tertiary Education,0.08571,632,6715,0.07902,0.09241
2020,46-65 y.,Urban regions,(3b) Higher Tertiary Education,0.17513,1575,6715,0.16603,0.18422
2020,46-65 y.,Rural regions,(1a) Inadequately completed,0.00927,95,3581,0.00613,0.01241
2020,46-65 y.,Rural regions,(1b) General Elementary School,0.05248,193,3581,0.04517,0.05978
2020,46-65 y.,Rural regions,(1c) Basic Vocational Qualification,0.23752,643,3581,0.22358,0.25146
2020,46-65 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.39994,1363,3581,0.38389,0.41598
2020,46-65 y.,Rural regions,(2c_gen) General Maturity Certificate,0.02006,98,3581,0.01546,0.02465
2020,46-65 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.09149,335,3581,0.08204,0.10093
2020,46-65 y.,Rural regions,(3a) Lower Tertiary Education,0.07949,332,3581,0.07062,0.08835
2020,46-65 y.,Rural regions,(3b) Higher Tertiary Education,0.10104,522,3581,0.09117,0.11092
2020,66 and older,Urban regions,(1a) Inadequately completed,0.01518,51,3082,0.01086,0.01949
2020,66 and older,Urban regions,(1b) General Elementary School,0.11279,257,3082,0.10162,0.12396
2020,66 and older,Urban regions,(1c) Basic Vocational Qualification,0.37397,990,3082,0.35688,0.39105
2020,66 and older,Urban regions,(2) Intermediate General/Vocational Qualification,0.18561,605,3082,0.17188,0.19934
2020,66 and older,Urban regions,(2c_gen) General Maturity Certificate,0.01831,59,3082,0.01358,0.02305
2020,66 and older,Urban regions,(2c_voc) Vocational Maturity Certificate,0.05290,176,3082,0.04500,0.06081
2020,66 and older,Urban regions,(3a) Lower Tertiary Education,0.08748,317,3082,0.07750,0.09746
2020,66 and older,Urban regions,(3b) Higher Tertiary Education,0.14638,627,3082,0.13390,0.15887
2020,66 and older,Rural regions,(1b) General Elementary School,0.11359,166,1750,0.09872,0.12846
2020,66 and older,Rural regions,(1c) Basic Vocational Qualification,0.39450,627,1750,0.37160,0.41741
2020,66 and older,Rural regions,(2) Intermediate General/Vocational Qualification,0.24314,444,1750,0.22304,0.26325
2020,66 and older,Rural regions,(2c_voc) Vocational Maturity Certificate,0.03613,70,1750,0.02738,0.04487
2020,66 and older,Rural regions,(3a) Lower Tertiary Education,0.08585,196,1750,0.07272,0.09898
2020,66 and older,Rural regions,(3b) Higher Tertiary Education,0.09690,247,1750,0.08304,0.11076
2021,17-29 y.,Urban regions,(0) No qualification (yet),0.09336,305,2387,0.08168,0.10503
2021,17-29 y.,Urban regions,(1a) Inadequately completed,0.02129,204,2387,0.01550,0.02708
2021,17-29 y.,Urban regions,(1b) General Elementary School,0.06525,252,2387,0.05534,0.07516
2021,17-29 y.,Urban regions,(1c) Basic Vocational Qualification,0.03351,78,2387,0.02629,0.04073
2021,17-29 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.15493,328,2387,0.14042,0.16945
2021,17-29 y.,Urban regions,(2c_gen) General Maturity Certificate,0.23367,594,2387,0.21669,0.25065
2021,17-29 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.10578,193,2387,0.09344,0.11813
2021,17-29 y.,Urban regions,(3a) Lower Tertiary Education,0.08856,150,2387,0.07716,0.09996
2021,17-29 y.,Urban regions,(3b) Higher Tertiary Education,0.09199,283,2387,0.08039,0.10359
2021,17-29 y.,Rural regions,(0) No qualification (yet),0.09372,140,887,0.07453,0.11291
2021,17-29 y.,Rural regions,(1a) Inadequately completed,0.01431,69,887,0.00649,0.02213
2021,17-29 y.,Rural regions,(1b) General Elementary School,0.09737,93,887,0.07785,0.11689
2021,17-29 y.,Rural regions,(1c) Basic Vocational Qualification,0.06384,58,887,0.04774,0.07993
2021,17-29 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.24874,234,887,0.22028,0.27721
2021,17-29 y.,Rural regions,(2c_gen) General Maturity Certificate,0.14806,151,887,0.12468,0.17145
2021,17-29 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.09649,67,887,0.07705,0.11593
2021,17-29 y.,Rural regions,(3b) Higher Tertiary Education,0.10005,75,887,0.08029,0.11981
2021,30-45 y.,Urban regions,(1a) Inadequately completed,0.02852,417,3513,0.02302,0.03403
2021,30-45 y.,Urban regions,(1b) General Elementary School,0.05525,308,3513,0.04770,0.06281
2021,30-45 y.,Urban regions,(1c) Basic Vocational Qualification,0.08996,235,3513,0.08050,0.09943
2021,30-45 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.18235,501,3513,0.16958,0.19512
2021,30-45 y.,Urban regions,(2c_gen) General Maturity Certificate,0.04910,269,3513,0.04195,0.05624
2021,30-45 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.14943,426,3513,0.13764,0.16122
2021,30-45 y.,Urban regions,(3a) Lower Tertiary Education,0.12678,339,3513,0.11578,0.13779
2021,30-45 y.,Urban regions,(3b) Higher Tertiary Education,0.26649,1018,3513,0.25187,0.28111
2021,30-45 y.,Rural regions,(1a) Inadequately completed,0.02752,114,1513,0.01928,0.03577
2021,30-45 y.,Rural regions,(1b) General Elementary School,0.04863,130,1513,0.03779,0.05947
2021,30-45 y.,Rural regions,(1c) Basic Vocational Qualification,0.14640,185,1513,0.12858,0.16422
2021,30-45 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.33589,408,1513,0.31208,0.35970
2021,30-45 y.,Rural regions,(2c_gen) General Maturity Certificate,0.02953,72,1513,0.02100,0.03807
2021,30-45 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.11417,196,1513,0.09814,0.13020
2021,30-45 y.,Rural regions,(3a) Lower Tertiary Education,0.08801,120,1513,0.07373,0.10229
2021,30-45 y.,Rural regions,(3b) Higher Tertiary Education,0.15780,288,1513,0.13943,0.17618
2021,46-65 y.,Urban regions,(1a) Inadequately completed,0.02533,220,4678,0.02083,0.02983
2021,46-65 y.,Urban regions,(1b) General Elementary School,0.05787,238,4678,0.05118,0.06456
2021,46-65 y.,Urban regions,(1c) Basic Vocational Qualification,0.21386,645,4678,0.20211,0.22561
2021,46-65 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.25209,1089,4678,0.23964,0.26453
2021,46-65 y.,Urban regions,(2c_gen) General Maturity Certificate,0.02210,196,4678,0.01788,0.02631
