"m11104","year","bula_h","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Mindestens einmal im Monat","2018","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","2018","Brandenburg","kein Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2018","Brandenburg","direkter Migrationshintergrund","2","","",""
"Mindestens einmal im Monat","2018","Brandenburg","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2018","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","2018","Mecklenburg-Vorpommern","kein Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2018","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2018","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2018","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","2018","Sachsen","kein Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2018","Sachsen","direkter Migrationshintergrund","2","","",""
"Mindestens einmal im Monat","2018","Sachsen","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2018","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","2018","Sachsen-Anhalt","kein Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2018","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2018","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2018","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","2018","Thueringen","kein Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2018","Thueringen","direkter Migrationshintergrund","6","0.0964118707909682","0.0332930376774627","0.159530703904474"
"Mindestens einmal im Monat","2018","Thueringen","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2018","Thueringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","2018","Schleswig-Holstein","kein Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2018","Schleswig-Holstein","direkter Migrationshintergrund","32","0.234987855106136","0.165495513512413","0.304480196699859"
"Mindestens einmal die Woche","2018","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2018","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","2018","Hamburg","kein Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2018","Hamburg","direkter Migrationshintergrund","18","","",""
"Mindestens einmal die Woche","2018","Hamburg","indirekter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2018","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","2018","Niedersachsen","kein Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2018","Niedersachsen","direkter Migrationshintergrund","145","","",""
"Mindestens einmal die Woche","2018","Niedersachsen","indirekter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2018","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","2018","Bremen","kein Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2018","Bremen","direkter Migrationshintergrund","6","0.122174935245244","0.0406581031792419","0.203691767311245"
"Mindestens einmal die Woche","2018","Bremen","indirekter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2018","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","2018","Nordrhein-Westfalen","kein Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2018","Nordrhein-Westfalen","direkter Migrationshintergrund","187","","",""
"Mindestens einmal die Woche","2018","Nordrhein-Westfalen","indirekter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2018","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","2018","Hessen","kein Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2018","Hessen","direkter Migrationshintergrund","107","","",""
"Mindestens einmal die Woche","2018","Hessen","indirekter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2018","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","2018","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2018","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","56","0.284032435364669","0.222150533879383","0.345914336849955"
"Mindestens einmal die Woche","2018","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2018","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","2018","Baden-Wuerttemberg","kein Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2018","Baden-Wuerttemberg","direkter Migrationshintergrund","99","0.360431455054276","0.310059330540078","0.410803579568474"
"Mindestens einmal die Woche","2018","Baden-Wuerttemberg","indirekter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2018","Baden-Wuerttemberg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","2018","Bayern","kein Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2018","Bayern","direkter Migrationshintergrund","93","0.36781709265283","0.314650126620141","0.420984058685518"
"Mindestens einmal die Woche","2018","Bayern","indirekter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2018","Bayern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","2018","Saarland","kein Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2018","Saarland","direkter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2018","Saarland","indirekter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2018","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","2018","Berlin","kein Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2018","Berlin","direkter Migrationshintergrund","40","0.380086008990736","0.295994960597806","0.464177057383666"
"Mindestens einmal die Woche","2018","Berlin","indirekter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2018","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","2018","Brandenburg","kein Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2018","Brandenburg","direkter Migrationshintergrund","35","0.385247966019398","0.287387686304546","0.483108245734251"
"Mindestens einmal die Woche","2018","Brandenburg","indirekter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2018","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","2018","Mecklenburg-Vorpommern","kein Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2018","Mecklenburg-Vorpommern","direkter Migrationshintergrund","24","","",""
"Mindestens einmal die Woche","2018","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2018","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","2018","Sachsen","kein Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2018","Sachsen","direkter Migrationshintergrund","30","0.362311963363504","0.275215477599496","0.449408449127511"
"Mindestens einmal die Woche","2018","Sachsen","indirekter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2018","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","2018","Sachsen-Anhalt","kein Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2018","Sachsen-Anhalt","direkter Migrationshintergrund","22","","",""
"Mindestens einmal die Woche","2018","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2018","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","2018","Thueringen","kein Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2018","Thueringen","direkter Migrationshintergrund","52","0.677903315277019","0.577975715885967","0.77783091466807"
"Mindestens einmal die Woche","2018","Thueringen","indirekter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2018","Thueringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","2019","Schleswig-Holstein","kein Migrationshintergrund","188","","",""
"Fast nie oder nie","2019","Schleswig-Holstein","direkter Migrationshintergrund","134","","",""
"Fast nie oder nie","2019","Schleswig-Holstein","indirekter Migrationshintergrund","15","","",""
"Fast nie oder nie","2019","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","2019","Hamburg","kein Migrationshintergrund","119","","",""
"Fast nie oder nie","2019","Hamburg","direkter Migrationshintergrund","86","0.50424706548331","0.425535857337307","0.582958273629312"
"Fast nie oder nie","2019","Hamburg","indirekter Migrationshintergrund","15","","",""
"Fast nie oder nie","2019","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","2019","Niedersachsen","kein Migrationshintergrund","458","0.23955472246976","0.220754982259775","0.258354462679744"
"Fast nie oder nie","2019","Niedersachsen","direkter Migrationshintergrund","283","","",""
"Fast nie oder nie","2019","Niedersachsen","indirekter Migrationshintergrund","36","0.189029005208426","0.124631238864929","0.253426771551924"
"Fast nie oder nie","2019","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","2019","Bremen","kein Migrationshintergrund","29","","",""
"Fast nie oder nie","2019","Bremen","direkter Migrationshintergrund","36","0.435357493221837","0.347378705767039","0.523336280676635"
"Fast nie oder nie","2019","Bremen","indirekter Migrationshintergrund","4","0.186115835333038","-0.00458871775366604","0.376820388419742"
"Fast nie oder nie","2019","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","2019","Nordrhein-Westfalen","kein Migrationshintergrund","940","0.27324851298128","0.259105901370522","0.287391124592037"
"Fast nie oder nie","2019","Nordrhein-Westfalen","direkter Migrationshintergrund","769","0.40924327762645","0.386776835939851","0.431709719313049"
"Fast nie oder nie","2019","Nordrhein-Westfalen","indirekter Migrationshintergrund","154","","",""
"Fast nie oder nie","2019","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","2019","Hessen","kein Migrationshintergrund","265","","",""
"Fast nie oder nie","2019","Hessen","direkter Migrationshintergrund","196","","",""
"Fast nie oder nie","2019","Hessen","indirekter Migrationshintergrund","29","","",""
"Fast nie oder nie","2019","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","2019","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","343","0.316018643712799","0.287950979641311","0.344086307784287"
"Fast nie oder nie","2019","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","215","","",""
"Fast nie oder nie","2019","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","29","","",""
"Fast nie oder nie","2019","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","2019","Baden-Wuerttemberg","kein Migrationshintergrund","412","0.213076901007722","0.195325118106531","0.230828683908913"
"Fast nie oder nie","2019","Baden-Wuerttemberg","direkter Migrationshintergrund","323","0.366239087619041","0.334095987205407","0.398382188032674"
"Fast nie oder nie","2019","Baden-Wuerttemberg","indirekter Migrationshintergrund","57","0.179822097146381","0.132686006306975","0.226958187985787"
"Fast nie oder nie","2019","Baden-Wuerttemberg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","2019","Bayern","kein Migrationshintergrund","695","0.24739600653168","0.232026859785266","0.262765153278095"
"Fast nie oder nie","2019","Bayern","direkter Migrationshintergrund","403","0.332290040796694","0.302903930508361","0.361676151085028"
"Fast nie oder nie","2019","Bayern","indirekter Migrationshintergrund","49","0.192184184975651","0.146678375314779","0.237689994636523"
"Fast nie oder nie","2019","Bayern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","2019","Saarland","kein Migrationshintergrund","","","",""
"Fast nie oder nie","2019","Saarland","direkter Migrationshintergrund","","","",""
"Fast nie oder nie","2019","Saarland","indirekter Migrationshintergrund","","","",""
"Fast nie oder nie","2019","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","2019","Berlin","kein Migrationshintergrund","202","","",""
"Fast nie oder nie","2019","Berlin","direkter Migrationshintergrund","81","0.181910467265561","0.134186065516391","0.229634869014732"
"Fast nie oder nie","2019","Berlin","indirekter Migrationshintergrund","9","0.208166738207848","0.118639108926434","0.297694367489261"
"Fast nie oder nie","2019","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","2019","Brandenburg","kein Migrationshintergrund","310","0.311770398016194","0.282988418247026","0.340552377785363"
"Fast nie oder nie","2019","Brandenburg","direkter Migrationshintergrund","86","0.462287819264116","0.386443124208748","0.538132514319485"
"Fast nie oder nie","2019","Brandenburg","indirekter Migrationshintergrund","5","0.0891268247324482","-0.00146509569102626","0.179718745155923"
"Fast nie oder nie","2019","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","2019","Mecklenburg-Vorpommern","kein Migrationshintergrund","191","","",""
"Fast nie oder nie","2019","Mecklenburg-Vorpommern","direkter Migrationshintergrund","19","","",""
"Fast nie oder nie","2019","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","2","","",""
"Fast nie oder nie","2019","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","2019","Sachsen","kein Migrationshintergrund","425","0.258963513753218","0.237119978159522","0.280807049346913"
"Fast nie oder nie","2019","Sachsen","direkter Migrationshintergrund","81","0.505150665289912","0.42768039705119","0.582620933528633"
