"pli0093_h","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Min 1x pro Monat","2017","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2017","AkademikerIn","kein Migrationshintergrund","557","0.107794242317424","0.0992316315089146","0.116356853125933"
"Min 1x pro Monat","2017","AkademikerIn","direkter Migrationshintergrund","145","0.0833307314545582","0.0709359081426234","0.095725554766493"
"Min 1x pro Monat","2017","AkademikerIn","indirekter Migrationshintergrund","28","","",""
"Min 1x pro Monat","2017","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2017","(noch) kein Abschluss","kein Migrationshintergrund","98","0.248683797477303","0.210174948942689","0.287192646011916"
"Seltener","2017","(noch) kein Abschluss","direkter Migrationshintergrund","255","0.131484741049651","0.115812403823459","0.147157078275843"
"Seltener","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","22","","",""
"Seltener","2017","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2017","Hauptschule","kein Migrationshintergrund","1038","0.190224553873667","0.179580583250843","0.20086852449649"
"Seltener","2017","Hauptschule","direkter Migrationshintergrund","377","0.155822330582607","0.141299995211749","0.170344665953465"
"Seltener","2017","Hauptschule","indirekter Migrationshintergrund","73","0.227119780491092","0.184544237332675","0.269695323649509"
"Seltener","2017","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2017","Realschule","kein Migrationshintergrund","1671","0.284646708042954","0.273385388514917","0.295908027570992"
"Seltener","2017","Realschule","direkter Migrationshintergrund","79","0.266086316118612","0.219387848166537","0.312784784070688"
"Seltener","2017","Realschule","indirekter Migrationshintergrund","100","0.251268561366762","0.209335237216127","0.293201885517396"
"Seltener","2017","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2017","(Fach-)Abitur","kein Migrationshintergrund","721","0.268962174398118","0.252149167461558","0.285775181334679"
"Seltener","2017","(Fach-)Abitur","direkter Migrationshintergrund","328","0.217990074508016","0.198728125504905","0.237252023511126"
"Seltener","2017","(Fach-)Abitur","indirekter Migrationshintergrund","96","0.286173551115271","0.240670601447005","0.331676500783536"
"Seltener","2017","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2017","AkademikerIn","kein Migrationshintergrund","1496","0.283666052006618","0.27121983523396","0.296112268779275"
"Seltener","2017","AkademikerIn","direkter Migrationshintergrund","501","0.326408277739674","0.305379677736457","0.34743687774289"
"Seltener","2017","AkademikerIn","indirekter Migrationshintergrund","79","0.28673229387605","0.233950016806732","0.339514570945368"
"Seltener","2017","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2017","(noch) kein Abschluss","kein Migrationshintergrund","236","0.489801952399957","0.445266582651344","0.534337322148569"
"Nie","2017","(noch) kein Abschluss","direkter Migrationshintergrund","1350","0.764452514881177","0.74477266159266","0.784132368169695"
"Nie","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","62","0.538444134231733","0.449618591803263","0.627269676660203"
"Nie","2017","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2017","Hauptschule","kein Migrationshintergrund","3444","0.666128150044319","0.653338552653377","0.678917747435261"
"Nie","2017","Hauptschule","direkter Migrationshintergrund","1735","0.714750370867888","0.696670537517843","0.732830204217933"
"Nie","2017","Hauptschule","indirekter Migrationshintergrund","246","0.631125946031408","0.58209461389672","0.680157278166096"
"Nie","2017","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2017","Realschule","kein Migrationshintergrund","3332","0.535494179931997","0.523047633432203","0.547940726431791"
"Nie","2017","Realschule","direkter Migrationshintergrund","206","0.592733014888301","0.540812614668231","0.644653415108371"
"Nie","2017","Realschule","indirekter Migrationshintergrund","214","0.512371802246576","0.464047655311215","0.560695949181937"
"Nie","2017","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2017","(Fach-)Abitur","kein Migrationshintergrund","1155","0.434164415129301","0.41537115587953","0.452957674379073"
"Nie","2017","(Fach-)Abitur","direkter Migrationshintergrund","1131","0.601456041929687","0.578615006001295","0.624297077858079"
"Nie","2017","(Fach-)Abitur","indirekter Migrationshintergrund","167","0.406277555239344","0.356831501697955","0.455723608780732"
"Nie","2017","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2017","AkademikerIn","kein Migrationshintergrund","1901","0.387438993855751","0.373988065804556","0.400889921906945"
"Nie","2017","AkademikerIn","direkter Migrationshintergrund","1000","0.419141438031309","0.397013196425963","0.441269679636654"
"Nie","2017","AkademikerIn","indirekter Migrationshintergrund","115","0.379890851165263","0.323242532610613","0.436539169719913"
"Nie","2017","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2018","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Taeglich","2018","(noch) kein Abschluss","direkter Migrationshintergrund","15","","",""
"Taeglich","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Taeglich","2018","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2018","Hauptschule","kein Migrationshintergrund","","","",""
"Taeglich","2018","Hauptschule","direkter Migrationshintergrund","18","","",""
"Taeglich","2018","Hauptschule","indirekter Migrationshintergrund","","","",""
"Taeglich","2018","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2018","Realschule","kein Migrationshintergrund","","","",""
"Taeglich","2018","Realschule","direkter Migrationshintergrund","1","","",""
"Taeglich","2018","Realschule","indirekter Migrationshintergrund","","","",""
"Taeglich","2018","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2018","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Taeglich","2018","(Fach-)Abitur","direkter Migrationshintergrund","10","","",""
"Taeglich","2018","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Taeglich","2018","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2018","AkademikerIn","kein Migrationshintergrund","","","",""
"Taeglich","2018","AkademikerIn","direkter Migrationshintergrund","9","","",""
"Taeglich","2018","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Taeglich","2018","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2018","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2018","(noch) kein Abschluss","direkter Migrationshintergrund","62","0.0717026077139811","0.0568109008795044","0.0865943145484578"
"Min 1x pro Woche","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2018","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2018","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2018","Hauptschule","direkter Migrationshintergrund","35","0.0678230964910431","0.0488545444408874","0.0867916485411988"
"Min 1x pro Woche","2018","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2018","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2018","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2018","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2018","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2018","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2018","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2018","(Fach-)Abitur","direkter Migrationshintergrund","31","0.0835716507603572","0.060230086405233","0.106913215115481"
"Min 1x pro Woche","2018","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2018","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2018","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2018","AkademikerIn","direkter Migrationshintergrund","34","0.0702685862193467","0.0493587079124242","0.0911784645262692"
"Min 1x pro Woche","2018","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2018","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2018","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2018","(noch) kein Abschluss","direkter Migrationshintergrund","77","0.0741405997152026","0.0590177371668448","0.0892634622635605"
"Min 1x pro Monat","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2018","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2018","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2018","Hauptschule","direkter Migrationshintergrund","32","0.0564501067838628","0.0390396156069233","0.0738605979608023"
"Min 1x pro Monat","2018","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2018","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2018","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2018","Realschule","direkter Migrationshintergrund","1","","",""
"Min 1x pro Monat","2018","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2018","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2018","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2018","(Fach-)Abitur","direkter Migrationshintergrund","36","0.0591243154976069","0.0392313102814755","0.0790173207137383"
"Min 1x pro Monat","2018","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2018","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2018","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2018","AkademikerIn","direkter Migrationshintergrund","47","0.0765627114454519","0.0548104456536631","0.0983149772372406"
"Min 1x pro Monat","2018","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2018","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2018","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Seltener","2018","(noch) kein Abschluss","direkter Migrationshintergrund","164","0.163611551944558","0.142259263266341","0.184963840622776"
"Seltener","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Seltener","2018","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2018","Hauptschule","kein Migrationshintergrund","","","",""
"Seltener","2018","Hauptschule","direkter Migrationshintergrund","132","0.187921619289172","0.158451387477257","0.217391851101087"
"Seltener","2018","Hauptschule","indirekter Migrationshintergrund","","","",""
"Seltener","2018","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2018","Realschule","kein Migrationshintergrund","","","",""
"Seltener","2018","Realschule","direkter Migrationshintergrund","1","","",""
"Seltener","2018","Realschule","indirekter Migrationshintergrund","","","",""
"Seltener","2018","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2018","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Seltener","2018","(Fach-)Abitur","direkter Migrationshintergrund","99","0.178954181308","0.146624171743765","0.211284190872235"
"Seltener","2018","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Seltener","2018","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2018","AkademikerIn","kein Migrationshintergrund","","","",""
"Seltener","2018","AkademikerIn","direkter Migrationshintergrund","108","0.159297856108643","0.129360172951874","0.189235539265411"
"Seltener","2018","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Seltener","2018","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2018","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nie","2018","(noch) kein Abschluss","direkter Migrationshintergrund","835","0.679712050855993","0.652780198710091","0.706643903001896"
"Nie","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nie","2018","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2018","Hauptschule","kein Migrationshintergrund","","","",""
"Nie","2018","Hauptschule","direkter Migrationshintergrund","458","0.625092720473283","0.588572754698993","0.661612686247573"
"Nie","2018","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nie","2018","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2018","Realschule","kein Migrationshintergrund","","","",""
"Nie","2018","Realschule","direkter Migrationshintergrund","8","","",""
"Nie","2018","Realschule","indirekter Migrationshintergrund","","","",""
"Nie","2018","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2018","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nie","2018","(Fach-)Abitur","direkter Migrationshintergrund","364","0.642058021408007","0.601624211373363","0.682491831442652"
"Nie","2018","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nie","2018","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2018","AkademikerIn","kein Migrationshintergrund","","","",""
"Nie","2018","AkademikerIn","direkter Migrationshintergrund","376","0.65879125306004","0.620005151090549","0.697577355029531"
"Nie","2018","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nie","2018","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2019","(noch) kein Abschluss","kein Migrationshintergrund","47","0.136028044575588","0.101828644405052","0.170227444746123"
"Taeglich","2019","(noch) kein Abschluss","direkter Migrationshintergrund","31","0.0270707939843394","0.018674004645053","0.0354675833236259"
"Taeglich","2019","(noch) kein Abschluss","indirekter Migrationshintergrund","11","","",""
