year,bula_h,pgisced97,plh0034,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2014,Saxony,Second Stage of Tertiary Education,Very concerned,0.24942263279445728,38694,0.2451114154323892,0.25373385015652533
2014,Saxony,Second Stage of Tertiary Education,Not concerned at all,0.18013856812933027,38694,0.17630936998995608,0.18396776626870445
2014,Saxony-Anhalt,Pre-primary Level,Not concerned at all,0.4666666666666667,38694,0.46169574393897767,0.4716375893943557
2014,Saxony-Anhalt,Pre-primary Level,Somewhat concerned,0.3333333333333333,38694,0.3286362528604819,0.3380304138061847
2014,Saxony-Anhalt,Pre-primary Level,Very concerned,0.2,38694,0.19601439505504145,0.20398560494495857
2014,Saxony-Anhalt,Primary Level,Somewhat concerned,0.42105263157894735,38694,0.4161331199351937,0.425972143222701
2014,Saxony-Anhalt,Primary Level,Not concerned at all,0.42105263157894735,38694,0.4161331199351937,0.425972143222701
2014,Saxony-Anhalt,Primary Level,Very concerned,0.15789473684210525,38694,0.15426143670338632,0.16152803698082419
2014,Saxony-Anhalt,Lower Secondary Level,Not concerned at all,0.5324675324675324,38694,0.5274960408524877,0.5374390240825772
2014,Saxony-Anhalt,Lower Secondary Level,Somewhat concerned,0.36363636363636365,38694,0.35884321840522293,0.36842950886750436
2014,Saxony-Anhalt,Lower Secondary Level,Very concerned,0.1038961038961039,38694,0.1008558274746623,0.1069363803175455
2014,Saxony-Anhalt,Upper Secondary Level,Somewhat concerned,0.5207100591715976,38694,0.5157323284551368,0.5256877898880584
2014,Saxony-Anhalt,Upper Secondary Level,Not concerned at all,0.30177514792899407,38694,0.29720138505649507,0.30634891080149307
2014,Saxony-Anhalt,Upper Secondary Level,Very concerned,0.17751479289940827,38694,0.17370750620941414,0.1813220795894024
2014,Saxony-Anhalt,Post-secondary Non-tertiary Level,Somewhat concerned,0.4634146341463415,38694,0.4584459825850344,0.4683832857076486
2014,Saxony-Anhalt,Post-secondary Non-tertiary Level,Very concerned,0.2926829268292683,38694,0.2881493599905495,0.297216493667987
2014,Saxony-Anhalt,Post-secondary Non-tertiary Level,Not concerned at all,0.24390243902439024,38694,0.23962354778360928,0.2481813302651712
2014,Saxony-Anhalt,First Stage of Tertiary Education,Somewhat concerned,0.5396825396825397,38694,0.5347162486568322,0.5446488307082471
2014,Saxony-Anhalt,First Stage of Tertiary Education,Very concerned,0.31746031746031744,38694,0.3128221872814058,0.32209844763922907
2014,Saxony-Anhalt,First Stage of Tertiary Education,Not concerned at all,0.14285714285714285,38694,0.13937046484590646,0.14634382086837924
2014,Saxony-Anhalt,Second Stage of Tertiary Education,Somewhat concerned,0.5441860465116279,38694,0.539223532265766,0.5491485607574899
2014,Saxony-Anhalt,Second Stage of Tertiary Education,Very concerned,0.2837209302325581,38694,0.2792291233556804,0.28821273710943585
2014,Saxony-Anhalt,Second Stage of Tertiary Education,Not concerned at all,0.17209302325581396,38694,0.1683319944390809,0.17585405207254703
2014,Thuringa,Pre-primary Level,Somewhat concerned,0.5714285714285714,38694,0.5664976640974528,0.57635947875969
2014,Thuringa,Pre-primary Level,Not concerned at all,0.42857142857142855,38694,0.42364052124031,0.4335023359025471
2014,Thuringa,Primary Level,Not concerned at all,0.42857142857142855,38694,0.42364052124031,0.4335023359025471
2014,Thuringa,Primary Level,Somewhat concerned,0.42857142857142855,38694,0.42364052124031,0.4335023359025471
2014,Thuringa,Primary Level,Very concerned,0.14285714285714285,38694,0.13937046484590646,0.14634382086837924
2014,Thuringa,Lower Secondary Level,Not concerned at all,0.43548387096774194,38694,0.430543512381828,0.4404242295536559
2014,Thuringa,Lower Secondary Level,Somewhat concerned,0.3548387096774194,38694,0.35007128429629636,0.3596061350585424
2014,Thuringa,Lower Secondary Level,Very concerned,0.20967741935483872,38694,0.20562128544558322,0.2137335532640942
2014,Thuringa,Upper Secondary Level,Somewhat concerned,0.5132743362831859,38694,0.5082940861501998,0.518254586416172
2014,Thuringa,Upper Secondary Level,Not concerned at all,0.2743362831858407,38694,0.2698905480273918,0.27878201834428956
2014,Thuringa,Upper Secondary Level,Very concerned,0.21238938053097345,38694,0.20831411005308095,0.21646465100886594
2014,Thuringa,Post-secondary Non-tertiary Level,Somewhat concerned,0.5957446808510638,38694,0.5908548682441102,0.6006344934580174
2014,Thuringa,Post-secondary Non-tertiary Level,Not concerned at all,0.2765957446808511,38694,0.2721386943901428,0.2810527949715593
2014,Thuringa,Post-secondary Non-tertiary Level,Very concerned,0.1276595744680851,38694,0.12433448026865736,0.13098466866751282
2014,Thuringa,First Stage of Tertiary Education,Somewhat concerned,0.6,38694,0.5951186507842691,0.6048813492157309
2014,Thuringa,First Stage of Tertiary Education,Very concerned,0.22857142857142856,38694,0.2243874149579449,0.23275544218491223
2014,Thuringa,First Stage of Tertiary Education,Not concerned at all,0.17142857142857143,38694,0.16767330428458743,0.17518383857255543
2014,Thuringa,Second Stage of Tertiary Education,Somewhat concerned,0.573394495412844,38694,0.5684664551789462,0.5783225356467419
2014,Thuringa,Second Stage of Tertiary Education,Very concerned,0.24770642201834864,38694,0.24340515337505222,0.2520076906616451
2014,Thuringa,Second Stage of Tertiary Education,Not concerned at all,0.17889908256880735,38694,0.17508019754548773,0.18271796759212697
2019,Schleswig-Holstein,Pre-primary Level,Not concerned at all,0.7,42417,0.6956389030229215,0.7043610969770784
2019,Schleswig-Holstein,Pre-primary Level,Somewhat concerned,0.2,42417,0.19619332247418955,0.20380667752581047
2019,Schleswig-Holstein,Pre-primary Level,Very concerned,0.1,42417,0.09714499185564215,0.10285500814435786
2019,Schleswig-Holstein,Primary Level,Not concerned at all,0.5333333333333333,42417,0.528585572305495,0.5380810943611717
2019,Schleswig-Holstein,Primary Level,Somewhat concerned,0.26666666666666666,42417,0.2624582263163361,0.27087510701699724
2019,Schleswig-Holstein,Primary Level,Very concerned,0.2,42417,0.19619332247418955,0.20380667752581047
2019,Schleswig-Holstein,Lower Secondary Level,Somewhat concerned,0.5567010309278351,42417,0.5519733792616728,0.5614286825939974
2019,Schleswig-Holstein,Lower Secondary Level,Not concerned at all,0.29896907216494845,42417,0.2946122702207908,0.3033258741091061
2019,Schleswig-Holstein,Lower Secondary Level,Very concerned,0.14432989690721648,42417,0.1409855029772857,0.14767429083714725
2019,Schleswig-Holstein,Upper Secondary Level,Somewhat concerned,0.5558312655086849,42417,0.5511026764251642,0.5605598545922056
2019,Schleswig-Holstein,Upper Secondary Level,Very concerned,0.23076923076923078,42417,0.22675960932685704,0.23477885221160452
2019,Schleswig-Holstein,Upper Secondary Level,Not concerned at all,0.21339950372208435,42417,0.20950044382045735,0.21729856362371136
2019,Schleswig-Holstein,Post-secondary Non-tertiary Level,Somewhat concerned,0.5652173913043478,42417,0.5604996954715149,0.5699350871371807
2019,Schleswig-Holstein,Post-secondary Non-tertiary Level,Not concerned at all,0.25,42417,0.24587915069829105,0.254120849301709
2019,Schleswig-Holstein,Post-secondary Non-tertiary Level,Very concerned,0.18478260869565216,42417,0.18108897892647852,0.1884762384648258
2019,Schleswig-Holstein,First Stage of Tertiary Education,Somewhat concerned,0.49295774647887325,42417,0.48819987155959993,0.49771562139814657
2019,Schleswig-Holstein,First Stage of Tertiary Education,Very concerned,0.2676056338028169,42417,0.26339249060501985,0.2718187770006139
2019,Schleswig-Holstein,First Stage of Tertiary Education,Not concerned at all,0.23943661971830985,42417,0.23537546917563293,0.24349777026098676
2019,Schleswig-Holstein,Second Stage of Tertiary Education,Somewhat concerned,0.5565610859728507,42417,0.5518332824857486,0.5612888894599528
2019,Schleswig-Holstein,Second Stage of Tertiary Education,Not concerned at all,0.248868778280543,42417,0.2447541632156755,0.2529833933454105
2019,Schleswig-Holstein,Second Stage of Tertiary Education,Very concerned,0.19457013574660634,42417,0.19080276768195345,0.19833750381125922
2019,Hamburg,Pre-primary Level,Not concerned at all,0.7142857142857143,42417,0.7099865102502373,0.7185849183211913
2019,Hamburg,Pre-primary Level,Somewhat concerned,0.2857142857142857,42417,0.28141508167880874,0.29001348974976265
2019,Hamburg,Primary Level,Somewhat concerned,0.5454545454545454,42417,0.5407159019317401,0.5501931889773507
2019,Hamburg,Primary Level,Very concerned,0.2727272727272727,42417,0.26848890111202,0.2769656443425254
2019,Hamburg,Primary Level,Not concerned at all,0.18181818181818182,42417,0.17814764432869407,0.18548871930766958
2019,Hamburg,Lower Secondary Level,Somewhat concerned,0.46511627906976744,42417,0.46036952690619254,0.46986303123334233
2019,Hamburg,Lower Secondary Level,Not concerned at all,0.3953488372093023,42417,0.3906958830291342,0.4000017913894704
2019,Hamburg,Lower Secondary Level,Very concerned,0.13953488372093023,42417,0.13623731292374272,0.14283245451811774
2019,Hamburg,Upper Secondary Level,Somewhat concerned,0.5706214689265536,42417,0.5659108246107425,0.5753321132423648
2019,Hamburg,Upper Secondary Level,Not concerned at all,0.24293785310734464,42417,0.2388565442908011,0.24701916192388818
2019,Hamburg,Upper Secondary Level,Very concerned,0.1864406779661017,42417,0.1827342885555616,0.1901470673766418
2019,Hamburg,Post-secondary Non-tertiary Level,Somewhat concerned,0.48214285714285715,42417,0.477387545863914,0.4868981684218003
2019,Hamburg,Post-secondary Non-tertiary Level,Not concerned at all,0.30357142857142855,42417,0.29919565507024676,0.30794720207261034
2019,Hamburg,Post-secondary Non-tertiary Level,Very concerned,0.21428571428571427,42417,0.21038076829960953,0.21819066027181902
2019,Hamburg,First Stage of Tertiary Education,Not concerned at all,0.45,42417,0.4452655046058781,0.4547344953941219
2019,Hamburg,First Stage of Tertiary Education,Somewhat concerned,0.45,42417,0.4452655046058781,0.4547344953941219
2019,Hamburg,First Stage of Tertiary Education,Very concerned,0.1,42417,0.09714499185564215,0.10285500814435786
2019,Hamburg,Second Stage of Tertiary Education,Somewhat concerned,0.6,42417,0.595337791223222,0.604662208776778
2019,Hamburg,Second Stage of Tertiary Education,Not concerned at all,0.24736842105263157,42417,0.24326213269733324,0.25147470940792993
2019,Hamburg,Second Stage of Tertiary Education,Very concerned,0.15263157894736842,42417,0.14920907125618396,0.15605408663855289
2019,Lower Saxony,Pre-primary Level,Somewhat concerned,0.42857142857142855,42417,0.4238618865123326,0.4332809706305245
2019,Lower Saxony,Pre-primary Level,Not concerned at all,0.42857142857142855,42417,0.4238618865123326,0.4332809706305245
2019,Lower Saxony,Pre-primary Level,Very concerned,0.14285714285714285,42417,0.13952699373087285,0.14618729198341285
2019,Lower Saxony,Primary Level,Not concerned at all,0.4375,42417,0.4327789740368532,0.4422210259631468
2019,Lower Saxony,Primary Level,Somewhat concerned,0.3125,42417,0.3080888943581599,0.3169111056418401
2019,Lower Saxony,Primary Level,Very concerned,0.25,42417,0.24587915069829105,0.254120849301709
2019,Lower Saxony,Lower Secondary Level,Somewhat concerned,0.47435897435897434,42417,0.46960688843719567,0.479111060280753
2019,Lower Saxony,Lower Secondary Level,Not concerned at all,0.36217948717948717,42417,0.35760547556881744,0.3667534987901569
2019,Lower Saxony,Lower Secondary Level,Very concerned,0.16346153846153846,42417,0.1599423960307586,0.16698068089231832
2019,Lower Saxony,Upper Secondary Level,Somewhat concerned,0.5882899628252788,42417,0.5836063871308746,0.5929735385196829
2019,Lower Saxony,Upper Secondary Level,Not concerned at all,0.24721189591078066,42417,0.2431064800750071,0.25131731174655425
2019,Lower Saxony,Upper Secondary Level,Very concerned,0.16449814126394052,42417,0.16097004598989245,0.1680262365379886
2019,Lower Saxony,Post-secondary Non-tertiary Level,Somewhat concerned,0.5345622119815668,42417,0.5298152468198678,0.5393091771432659
2019,Lower Saxony,Post-secondary Non-tertiary Level,Not concerned at all,0.3087557603686636,42417,0.3043592369200406,0.3131522838172866
2019,Lower Saxony,Post-secondary Non-tertiary Level,Very concerned,0.15668202764976957,42417,0.1532227026430226,0.16014135265651655
2019,Lower Saxony,First Stage of Tertiary Education,Somewhat concerned,0.549618320610687,42417,0.5448834615614125,0.5543531796599616
2019,Lower Saxony,First Stage of Tertiary Education,Not concerned at all,0.2824427480916031,42417,0.2781584508926531,0.28672704529055304
2019,Lower Saxony,First Stage of Tertiary Education,Very concerned,0.16793893129770993,42417,0.16438147650006615,0.1714963860953537
2019,Lower Saxony,Second Stage of Tertiary Education,Somewhat concerned,0.5684210526315789,42417,0.5637074681023327,0.5731346371608251
2019,Lower Saxony,Second Stage of Tertiary Education,Not concerned at all,0.2719298245614035,42417,0.26769533429878833,0.2761643148240187
2019,Lower Saxony,Second Stage of Tertiary Education,Very concerned,0.15964912280701754,42417,0.15616334505288842,0.16313490056114666
2019,Bremen,Pre-primary Level,Not concerned at all,0.5,42417,0.49524165309273693,0.5047583469072631
2019,Bremen,Pre-primary Level,Somewhat concerned,0.4,42417,0.39533779122322205,0.404662208776778
2019,Bremen,Pre-primary Level,Very concerned,0.1,42417,0.09714499185564215,0.10285500814435786
2019,Bremen,Primary Level,Somewhat concerned,0.6153846153846154,42417,0.6107547033464095,0.6200145274228214
2019,Bremen,Primary Level,Not concerned at all,0.3076923076923077,42417,0.3032999874702187,0.31208462791439673
2019,Bremen,Primary Level,Very concerned,0.07692307692307693,42417,0.07438716966048681,0.07945898418566705
2019,Bremen,Lower Secondary Level,Somewhat concerned,0.5238095238095238,42417,0.5190565749152376,0.5285624727038101
2019,Bremen,Lower Secondary Level,Very concerned,0.23809523809523808,42417,0.2340419096589843,0.24214856653149186
2019,Bremen,Lower Secondary Level,Not concerned at all,0.23809523809523808,42417,0.2340419096589843,0.24214856653149186
2019,Bremen,Upper Secondary Level,Somewhat concerned,0.52,42417,0.515245461294153,0.524754538705847
2019,Bremen,Upper Secondary Level,Not concerned at all,0.25333333333333335,42417,0.2491943312276477,0.257472335439019
2019,Bremen,Upper Secondary Level,Very concerned,0.22666666666666666,42417,0.2226822633692925,0.2306510699640408
2019,Bremen,Post-secondary Non-tertiary Level,Somewhat concerned,0.4,42417,0.39533779122322205,0.404662208776778
2019,Bremen,Post-secondary Non-tertiary Level,Not concerned at all,0.35,42417,0.34546082635122066,0.3545391736487793
2019,Bremen,Post-secondary Non-tertiary Level,Very concerned,0.25,42417,0.24587915069829105,0.254120849301709
2019,Bremen,First Stage of Tertiary Education,Very concerned,0.5,42417,0.49524165309273693,0.5047583469072631
2019,Bremen,First Stage of Tertiary Education,Somewhat concerned,0.5,42417,0.49524165309273693,0.5047583469072631
2019,Bremen,Second Stage of Tertiary Education,Somewhat concerned,0.5932203389830508,42417,0.5885454238832396,0.597895254082862
2019,Bremen,Second Stage of Tertiary Education,Very concerned,0.22033898305084745,42417,0.21639454920109147,0.22428341690060344
2019,Bremen,Second Stage of Tertiary Education,Not concerned at all,0.1864406779661017,42417,0.1827342885555616,0.1901470673766418
2019,North Rhine-Westphalia,Pre-primary Level,Not concerned at all,0.5714285714285714,42417,0.5667190293694755,0.5761381134876673
2019,North Rhine-Westphalia,Pre-primary Level,Somewhat concerned,0.3626373626373626,42417,0.3580621037726199,0.3672126215021054
2019,North Rhine-Westphalia,Pre-primary Level,Very concerned,0.06593406593406594,42417,0.06357233840183045,0.06829579346630142
2019,North Rhine-Westphalia,Primary Level,Somewhat concerned,0.46017699115044247,42417,0.4554337605123613,0.46492022178852366
