"pgfamstd","year","age_gr","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2016","17-34","(Fach-)Abitur","21","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2016","17-34","AkademikerIn","9","0.00238254351510415","-0.000335405440992103","0.00510049247120041"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2016","35-65","(noch) kein Abschluss","48","0.194791235992373","0.167261409140292","0.222321062844454"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2016","35-65","Hauptschule","520","0.162721106592998","0.151014520104439","0.174427693081557"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2016","35-65","Realschule","607","0.163616555906577","0.152139683215256","0.175093428597897"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2016","35-65","(Fach-)Abitur","257","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2016","35-65","AkademikerIn","360","0.0981055849863312","0.0889252464917406","0.107285923480922"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2016","66 +","(noch) kein Abschluss","7","0.160875350287511","0.0748043077831081","0.246946392791914"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2016","66 +","Hauptschule","150","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2016","66 +","Realschule","62","0.110996097883969","0.0893500049119745","0.132642190855963"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2016","66 +","(Fach-)Abitur","15","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2016","66 +","AkademikerIn","91","0.129473511219512","0.110350613681676","0.148596408757348"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2016","17-34","(noch) kein Abschluss","6","0.000677704547027794","-0.00069982953229756","0.00205523862635315"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2016","17-34","Hauptschule","4","0.00250923658511329","-8.92372212079025e-05","0.00510771039143448"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2016","17-34","Realschule","1","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2016","17-34","(Fach-)Abitur","3","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2016","17-34","AkademikerIn","2","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2016","35-65","(noch) kein Abschluss","19","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2016","35-65","Hauptschule","113","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2016","35-65","Realschule","108","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2016","35-65","(Fach-)Abitur","33","0.0142051333966144","0.00939505065807998","0.0190152161351489"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2016","35-65","AkademikerIn","55","0.0157945198079912","0.0119465639364965","0.0196424756794859"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2016","66 +","(noch) kein Abschluss","22","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2016","66 +","Hauptschule","623","0.315073495667259","0.296386664770964","0.333760326563554"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2016","66 +","Realschule","138","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2016","66 +","(Fach-)Abitur","51","0.299865900837698","0.241653733526048","0.358078068149348"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2016","66 +","AkademikerIn","150","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2017","17-34","(noch) kein Abschluss","482","0.0573230525082268","0.0463848880366895","0.068261216979764"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2017","17-34","Hauptschule","561","0.247941840918266","0.226541024525681","0.26934265731085"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2017","17-34","Realschule","329","0.185583167630125","0.165675428514408","0.205490906745843"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2017","17-34","(Fach-)Abitur","441","0.157147169340785","0.141080201107821","0.173214137573749"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2017","17-34","AkademikerIn","556","0.260821866932318","0.238016364150453","0.283627369714184"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2017","35-65","(noch) kein Abschluss","785","0.551549598430039","0.520755767199434","0.582343429660644"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2017","35-65","Hauptschule","2884","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2017","35-65","Realschule","3062","0.620179111505837","0.606156697872533","0.634201525139141"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2017","35-65","(Fach-)Abitur","1825","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2017","35-65","AkademikerIn","3343","0.63890773788784","0.624954495799447","0.652860979976234"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2017","66 +","(noch) kein Abschluss","46","0.600785795280343","0.497280710306806","0.70429088025388"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2017","66 +","Hauptschule","1511","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2017","66 +","Realschule","639","0.555982113840486","0.524134791158418","0.587829436522555"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2017","66 +","(Fach-)Abitur","183","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2017","66 +","AkademikerIn","919","0.586054170173143","0.558836659202043","0.613271681144242"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2017","17-34","(noch) kein Abschluss","39","0.017439578434762","0.0112800711112478","0.0235990857582761"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2017","17-34","Hauptschule","54","0.0309595922133882","0.0223754228808502","0.0395437615459262"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2017","17-34","Realschule","19","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2017","17-34","(Fach-)Abitur","32","0.00907316618863695","0.00488711045529421","0.0132592219219797"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2017","17-34","AkademikerIn","46","0.0223410794240548","0.014665010665496","0.0300171481826135"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2017","35-65","(noch) kein Abschluss","72","0.0468030492873473","0.0337250103247402","0.0598810882499544"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2017","35-65","Hauptschule","144","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2017","35-65","Realschule","149","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2017","35-65","(Fach-)Abitur","102","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2017","35-65","AkademikerIn","169","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2017","66 +","(noch) kein Abschluss","1","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2017","66 +","Hauptschule","48","0.0249637642878353","0.0186958214513928","0.0312317071242778"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2017","66 +","Realschule","14","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2017","66 +","(Fach-)Abitur","6","0.0395441624997002","0.0162982766829981","0.0627900483164023"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2017","66 +","AkademikerIn","24","","",""
"Ledig","2017","17-34","(noch) kein Abschluss","1193","","",""
"Ledig","2017","17-34","Hauptschule","922","0.696695268163443","0.673913326262097","0.719477210064788"
"Ledig","2017","17-34","Realschule","1090","","",""
"Ledig","2017","17-34","(Fach-)Abitur","1474","","",""
"Ledig","2017","17-34","AkademikerIn","811","0.71319278464418","0.689702320219037","0.736683249069323"
"Ledig","2017","35-65","(noch) kein Abschluss","52","0.135756884948212","0.114548229994519","0.156965539901906"
"Ledig","2017","35-65","Hauptschule","394","0.134941069999647","0.124514750330396","0.145367389668898"
"Ledig","2017","35-65","Realschule","609","0.173584251944747","0.162641432406706","0.184527071482789"
"Ledig","2017","35-65","(Fach-)Abitur","315","0.195303774134084","0.180006658902825","0.210600889365344"
"Ledig","2017","35-65","AkademikerIn","576","0.210083396768929","0.198249345379227","0.221917448158632"
"Ledig","2017","66 +","(noch) kein Abschluss","1","","",""
"Ledig","2017","66 +","Hauptschule","65","0.0456740965304754","0.037286395324127","0.0540617977368239"
"Ledig","2017","66 +","Realschule","33","0.0638476768708769","0.0481769877445573","0.0795183659971965"
"Ledig","2017","66 +","(Fach-)Abitur","12","","",""
"Ledig","2017","66 +","AkademikerIn","51","0.0875376094996137","0.0719200705320873","0.10315514846714"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2017","17-34","(noch) kein Abschluss","14","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2017","17-34","Hauptschule","25","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2017","17-34","Realschule","27","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2017","17-34","(Fach-)Abitur","20","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2017","17-34","AkademikerIn","11","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2017","35-65","(noch) kein Abschluss","64","0.215435165540762","0.18997935401341","0.240890977068115"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2017","35-65","Hauptschule","573","0.16548068695958","0.154140297541312","0.176821076377848"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2017","35-65","Realschule","664","0.153044903660237","0.142642962020551","0.163446845299923"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2017","35-65","(Fach-)Abitur","301","0.15209819515284","0.138241072909641","0.165955317396038"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2017","35-65","AkademikerIn","402","0.0983219322752731","0.0896722945170165","0.10697157003353"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2017","66 +","(noch) kein Abschluss","9","0.199034007342135","0.114648173217697","0.283419841466573"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2017","66 +","Hauptschule","159","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2017","66 +","Realschule","92","0.136750792769223","0.114727852239919","0.158773733298526"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2017","66 +","(Fach-)Abitur","18","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2017","66 +","AkademikerIn","100","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2017","17-34","(noch) kein Abschluss","7","0.000696764075139363","-0.000544859281293557","0.00193838743157228"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2017","17-34","Hauptschule","2","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2017","17-34","Realschule","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2017","17-34","(Fach-)Abitur","4","0.000306481857265658","-0.00046627096945759","0.00107923468398891"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2017","17-34","AkademikerIn","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2017","35-65","(noch) kein Abschluss","29","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2017","35-65","Hauptschule","130","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2017","35-65","Realschule","118","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2017","35-65","(Fach-)Abitur","37","0.0127837068521242","0.00844886960093051","0.0171185441033179"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2017","35-65","AkademikerIn","62","0.0138699865630702","0.010472544393609","0.0172674287325313"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2017","66 +","(noch) kein Abschluss","29","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2017","66 +","Hauptschule","597","0.311889893498453","0.293278056866745","0.33050173013016"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2017","66 +","Realschule","157","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2017","66 +","(Fach-)Abitur","51","0.289257855194121","0.235174350844866","0.343341359543375"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2017","66 +","AkademikerIn","164","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2018","17-34","(noch) kein Abschluss","390","0.0725276932381261","0.0595318404403878","0.0855235460358644"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2018","17-34","Hauptschule","458","0.236963053400933","0.215084052454356","0.258842054347511"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2018","17-34","Realschule","277","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2018","17-34","(Fach-)Abitur","400","0.151684767324059","0.135422052071683","0.167947482576436"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2018","17-34","AkademikerIn","550","0.335004959032529","0.309938420924607","0.36007149714045"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2018","35-65","(noch) kein Abschluss","746","0.538466891521581","0.507287094746352","0.569646688296811"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2018","35-65","Hauptschule","2596","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2018","35-65","Realschule","2871","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2018","35-65","(Fach-)Abitur","1721","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2018","35-65","AkademikerIn","3131","0.631469508854517","0.617074202023989","0.645864815685045"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2018","66 +","(noch) kein Abschluss","43","0.488564995158423","0.382298825533726","0.59483116478312"
