"pgfamstd","year","bildungsniveau","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2015","AkademikerIn","Ostdeutschland","132","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2015","(noch) kein Abschluss","Westdeutschland","20","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2015","(noch) kein Abschluss","Ostdeutschland","7","0.0606226812838889","0.0259529877699385","0.0952923747978393"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2015","Hauptschule","Westdeutschland","586","0.138861193685857","0.13053557275866","0.147186814613055"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2015","Hauptschule","Ostdeutschland","201","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2015","Realschule","Westdeutschland","170","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2015","Realschule","Ostdeutschland","79","0.044831226918347","0.0358116142983228","0.0538508395383713"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2015","(Fach-)Abitur","Westdeutschland","67","0.0379647110000177","0.0317382775576367","0.0441911444423987"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2015","(Fach-)Abitur","Ostdeutschland","12","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2015","AkademikerIn","Westdeutschland","132","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2015","AkademikerIn","Ostdeutschland","76","0.0759341743091009","0.0621322397738847","0.0897361088443172"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2016","(noch) kein Abschluss","Westdeutschland","884","0.281644768240963","0.261339305670044","0.301950230811881"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2016","(noch) kein Abschluss","Ostdeutschland","149","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2016","Hauptschule","Westdeutschland","4090","0.573206630799033","0.561130306705982","0.585282954892084"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2016","Hauptschule","Ostdeutschland","626","0.441108009541383","0.412693805180781","0.469522213901985"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2016","Realschule","Westdeutschland","2421","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2016","Realschule","Ostdeutschland","1088","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2016","(Fach-)Abitur","Westdeutschland","1989","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2016","(Fach-)Abitur","Ostdeutschland","253","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2016","AkademikerIn","Westdeutschland","3394","0.549125456216419","0.535356859265312","0.562894053167525"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2016","AkademikerIn","Ostdeutschland","943","0.518954754277085","0.493112607910009","0.544796900644162"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2016","(noch) kein Abschluss","Westdeutschland","77","0.0236610477612271","0.016799695634432","0.0305223998880221"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2016","(noch) kein Abschluss","Ostdeutschland","16","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2016","Hauptschule","Westdeutschland","202","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2016","Hauptschule","Ostdeutschland","47","0.0190106503585429","0.0111956371142344","0.0268256636028515"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2016","Realschule","Westdeutschland","101","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2016","Realschule","Ostdeutschland","65","0.0321822073853957","0.0242591763254113","0.0401052384453801"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2016","(Fach-)Abitur","Westdeutschland","97","0.0226921220301584","0.0178349039628123","0.0275493400975046"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2016","(Fach-)Abitur","Ostdeutschland","24","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2016","AkademikerIn","Westdeutschland","168","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2016","AkademikerIn","Ostdeutschland","39","0.0285688437367105","0.0199524960158882","0.0371851914575329"
"Ledig","2016","(noch) kein Abschluss","Westdeutschland","835","0.591354703787705","0.56916304870441","0.613546358870999"
"Ledig","2016","(noch) kein Abschluss","Ostdeutschland","163","","",""
"Ledig","2016","Hauptschule","Westdeutschland","1003","","",""
"Ledig","2016","Hauptschule","Ostdeutschland","218","","",""
"Ledig","2016","Realschule","Westdeutschland","1024","","",""
"Ledig","2016","Realschule","Ostdeutschland","461","0.275486357271913","0.255429634346778","0.295543080197048"
"Ledig","2016","(Fach-)Abitur","Westdeutschland","1184","","",""
"Ledig","2016","(Fach-)Abitur","Ostdeutschland","262","","",""
"Ledig","2016","AkademikerIn","Westdeutschland","995","0.30241245531077","0.289703049804804","0.315121860816736"
"Ledig","2016","AkademikerIn","Ostdeutschland","247","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2016","(noch) kein Abschluss","Westdeutschland","54","0.0804443971661907","0.0681663495884505","0.0927224447439308"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2016","(noch) kein Abschluss","Ostdeutschland","11","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2016","Hauptschule","Westdeutschland","596","0.10773333451059","0.100163389750065","0.115303279271115"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2016","Hauptschule","Ostdeutschland","95","0.0939152698586001","0.0772216086243299","0.11060893109287"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2016","Realschule","Westdeutschland","484","0.118959856431078","0.109165482724679","0.128754230137477"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2016","Realschule","Ostdeutschland","212","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2016","(Fach-)Abitur","Westdeutschland","266","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2016","(Fach-)Abitur","Ostdeutschland","27","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2016","AkademikerIn","Westdeutschland","328","0.0772244161916982","0.0698377001418614","0.084611132241535"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2016","AkademikerIn","Ostdeutschland","132","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2016","(noch) kein Abschluss","Westdeutschland","35","0.0228950830439149","0.016143056752907","0.0296471093349228"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2016","(noch) kein Abschluss","Ostdeutschland","12","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2016","Hauptschule","Westdeutschland","553","0.136674601811735","0.128287701274869","0.145061502348601"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2016","Hauptschule","Ostdeutschland","187","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2016","Realschule","Westdeutschland","167","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2016","Realschule","Ostdeutschland","80","0.0469482445096787","0.0374519414812484","0.0564445475381091"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2016","(Fach-)Abitur","Westdeutschland","75","0.0375673341608763","0.0313654348195543","0.0437692335021983"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2016","(Fach-)Abitur","Ostdeutschland","12","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2016","AkademikerIn","Westdeutschland","132","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2016","AkademikerIn","Ostdeutschland","75","0.0718820703237173","0.0585227999070336","0.0852413407404009"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2017","(noch) kein Abschluss","Westdeutschland","1136","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2017","(noch) kein Abschluss","Ostdeutschland","177","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2017","Hauptschule","Westdeutschland","4296","0.567743127358567","0.555999724480632","0.579486530236502"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2017","Hauptschule","Ostdeutschland","660","0.42466379883954","0.39707390536474","0.45225369231434"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2017","Realschule","Westdeutschland","2775","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2017","Realschule","Ostdeutschland","1255","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2017","(Fach-)Abitur","Westdeutschland","2158","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2017","(Fach-)Abitur","Ostdeutschland","291","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2017","AkademikerIn","Westdeutschland","3832","0.553757369142659","0.540860347080859","0.566654391204459"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2017","AkademikerIn","Ostdeutschland","986","0.501545712494482","0.476467504411261","0.526623920577703"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2017","(noch) kein Abschluss","Westdeutschland","99","0.0267203400014282","0.0202617882205796","0.0331788917822768"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2017","(noch) kein Abschluss","Ostdeutschland","13","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2017","Hauptschule","Westdeutschland","211","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2017","Hauptschule","Ostdeutschland","35","0.0283026721552461","0.0190461940694294","0.0375591502410628"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2017","Realschule","Westdeutschland","114","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2017","Realschule","Ostdeutschland","68","0.0258734882563282","0.0192365248876526","0.0325104516250039"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2017","(Fach-)Abitur","Westdeutschland","118","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2017","(Fach-)Abitur","Ostdeutschland","22","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2017","AkademikerIn","Westdeutschland","204","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2017","AkademikerIn","Ostdeutschland","35","0.0230809639625857","0.0155494058730859","0.0306125220520854"
"Ledig","2017","(noch) kein Abschluss","Westdeutschland","1028","","",""
"Ledig","2017","(noch) kein Abschluss","Ostdeutschland","218","","",""
"Ledig","2017","Hauptschule","Westdeutschland","1122","","",""
"Ledig","2017","Hauptschule","Ostdeutschland","259","","",""
"Ledig","2017","Realschule","Westdeutschland","1197","","",""
"Ledig","2017","Realschule","Ostdeutschland","535","0.294292292024493","0.275240487313581","0.313344096735405"
"Ledig","2017","(Fach-)Abitur","Westdeutschland","1469","","",""
"Ledig","2017","(Fach-)Abitur","Ostdeutschland","332","0.57918501377578","0.542428380053108","0.615941647498453"
"Ledig","2017","AkademikerIn","Westdeutschland","1163","","",""
"Ledig","2017","AkademikerIn","Ostdeutschland","275","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2017","(noch) kein Abschluss","Westdeutschland","77","0.0904171827138519","0.0789318933513364","0.101902472076367"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2017","(noch) kein Abschluss","Ostdeutschland","10","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2017","Hauptschule","Westdeutschland","648","0.113464517437465","0.105946122064201","0.120982912810729"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2017","Hauptschule","Ostdeutschland","109","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2017","Realschule","Westdeutschland","534","0.115682319347574","0.106637826088491","0.124726812606656"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2017","Realschule","Ostdeutschland","249","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2017","(Fach-)Abitur","Westdeutschland","303","0.0888504620808565","0.0801707979155567","0.0975301262461564"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2017","(Fach-)Abitur","Ostdeutschland","36","0.0643934905209436","0.0461188402409615","0.0826681408009256"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2017","AkademikerIn","Westdeutschland","364","0.0782117325687751","0.0712455364636569","0.0851779286738933"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2017","AkademikerIn","Ostdeutschland","149","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2017","(noch) kein Abschluss","Westdeutschland","55","0.0339717151277459","0.0267165217876482","0.0412269084678436"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2017","(noch) kein Abschluss","Ostdeutschland","10","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2017","Hauptschule","Westdeutschland","559","0.137084055564987","0.128930917757278","0.145237193372696"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2017","Hauptschule","Ostdeutschland","170","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2017","Realschule","Westdeutschland","184","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2017","Realschule","Ostdeutschland","91","0.047622267515861","0.03871911325112","0.0565254217806019"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2017","(Fach-)Abitur","Westdeutschland","80","0.0386086743966018","0.0327314700423326","0.044485878750871"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2017","(Fach-)Abitur","Ostdeutschland","12","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2017","AkademikerIn","Westdeutschland","144","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2017","AkademikerIn","Ostdeutschland","82","0.0748247056946322","0.0616280740455606","0.0880213373437038"
