"pgfamstd","year","bildungsniveau","migback","n","percent","lower_confidence","upper_confidence"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2017","Hauptschule","direkter Migrationshintergrund","94","0.0344028336683014","0.0271501657623808","0.0416555015742221"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2017","Hauptschule","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2017","Realschule","kein Migrationshintergrund","160","0.0241888128117943","0.0203762625391419","0.0280013630844467"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2017","Realschule","direkter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2017","Realschule","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2017","(Fach-)Abitur","kein Migrationshintergrund","51","0.0195591913637516","0.0143104698914762","0.0248079128360271"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2017","(Fach-)Abitur","direkter Migrationshintergrund","85","0.037527409194613","0.028666091789035","0.0463887266001911"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2017","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2017","AkademikerIn","kein Migrationshintergrund","110","0.0248500396308161","0.0205557862675421","0.0291442929940901"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2017","AkademikerIn","direkter Migrationshintergrund","116","0.0597803922254645","0.0491313965409021","0.0704293879100269"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2017","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ledig","2017","(noch) kein Abschluss","kein Migrationshintergrund","594","0.752691770387713","0.721479315392985","0.783904225382441"
"Ledig","2017","(noch) kein Abschluss","direkter Migrationshintergrund","452","0.222105950058899","0.203251396506392","0.240960503611406"
"Ledig","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","200","0.921358226636951","0.885949320396486","0.956767132877416"
"Ledig","2017","Hauptschule","kein Migrationshintergrund","769","0.157151197703385","0.147319605978681","0.16698278942809"
"Ledig","2017","Hauptschule","direkter Migrationshintergrund","438","0.106873426127078","0.094579401902047","0.119167450352109"
"Ledig","2017","Hauptschule","indirekter Migrationshintergrund","174","0.546919818037658","0.496803650837617","0.5970359852377"
"Ledig","2017","Realschule","kein Migrationshintergrund","1405","0.264560148151472","0.253614003116879","0.275506293186066"
"Ledig","2017","Realschule","direkter Migrationshintergrund","117","0.39178962836906","0.340129627473269","0.443449629264851"
"Ledig","2017","Realschule","indirekter Migrationshintergrund","210","0.625218438895636","0.578979054884571","0.6714578229067"
"Ledig","2017","(Fach-)Abitur","kein Migrationshintergrund","1173","0.478997209186134","0.460062706367678","0.497931712004591"
"Ledig","2017","(Fach-)Abitur","direkter Migrationshintergrund","383","0.215426041346211","0.196257200071598","0.234594882620823"
"Ledig","2017","(Fach-)Abitur","indirekter Migrationshintergrund","245","0.730230070445564","0.685604588599556","0.774855552291572"
"Ledig","2017","AkademikerIn","kein Migrationshintergrund","1004","0.297625085324922","0.285012396517271","0.310237774132572"
"Ledig","2017","AkademikerIn","direkter Migrationshintergrund","342","0.213013397097233","0.194622549397331","0.231404244797135"
"Ledig","2017","AkademikerIn","indirekter Migrationshintergrund","92","0.509319496556933","0.450972556009574","0.567666437104291"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2017","(noch) kein Abschluss","kein Migrationshintergrund","36","0.0809198736086842","0.061190906599139","0.100648840618229"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2017","(noch) kein Abschluss","direkter Migrationshintergrund","47","0.122130568787394","0.10727794826618","0.136983189308609"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2017","Hauptschule","kein Migrationshintergrund","581","0.115215273901627","0.106590176911514","0.12384037089174"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2017","Hauptschule","direkter Migrationshintergrund","148","0.105105844077479","0.092901850768515","0.117309837386443"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2017","Hauptschule","indirekter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2017","Realschule","kein Migrationshintergrund","738","0.12652771683037","0.118277928499306","0.134777505161434"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2017","Realschule","direkter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2017","Realschule","indirekter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2017","(Fach-)Abitur","kein Migrationshintergrund","219","0.0863781496354786","0.0757305288183373","0.0970257704526199"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2017","(Fach-)Abitur","direkter Migrationshintergrund","110","0.103921833978555","0.0896934307270624","0.118150237230049"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2017","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2017","AkademikerIn","kein Migrationshintergrund","407","0.0914329491848859","0.0834820128941573","0.0993838854756145"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2017","AkademikerIn","direkter Migrationshintergrund","95","0.0702839149689044","0.0588019091214955","0.0817659208163132"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2017","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2017","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2017","(noch) kein Abschluss","direkter Migrationshintergrund","54","0.0613153298681402","0.0504330390136663","0.0721976207226141"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2017","Hauptschule","kein Migrationshintergrund","655","0.172137884053679","0.161940063035026","0.182335705072331"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2017","Hauptschule","direkter Migrationshintergrund","66","0.0641356930441315","0.0543867163814504","0.0738846697068126"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2017","Hauptschule","indirekter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2017","Realschule","kein Migrationshintergrund","268","0.0577092344172606","0.0519224070084203","0.0634960618261008"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2017","Realschule","direkter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2017","Realschule","indirekter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2017","(Fach-)Abitur","kein Migrationshintergrund","57","0.0410384205302772","0.0335193646556117","0.0485574764049427"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2017","(Fach-)Abitur","direkter Migrationshintergrund","35","0.0356741747544157","0.0270261149794281","0.0443222345294033"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2017","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2017","AkademikerIn","kein Migrationshintergrund","195","0.051586986532469","0.0454851966324321","0.0576887764325059"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2017","AkademikerIn","direkter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2017","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2018","(noch) kein Abschluss","kein Migrationshintergrund","72","0.134195840019506","0.107683956130038","0.160707723908974"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2018","(noch) kein Abschluss","direkter Migrationshintergrund","1094","0.527290773561313","0.503986044378964","0.550595502743661"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2018","Hauptschule","kein Migrationshintergrund","2861","0.526709079251419","0.512850412780761","0.540567745722078"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2018","Hauptschule","direkter Migrationshintergrund","1513","0.659070904948353","0.639401265071451","0.678740544825254"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2018","Hauptschule","indirekter Migrationshintergrund","149","0.346524524960356","0.299236091706284","0.393812958214428"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2018","Realschule","kein Migrationshintergrund","3450","0.525896371160751","0.513241785889893","0.538550956431609"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2018","Realschule","direkter Migrationshintergrund","176","0.526689756399831","0.472239839954228","0.581139672845435"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2018","Realschule","indirekter Migrationshintergrund","174","0.301904189545774","0.258462017557032","0.345346361534516"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2018","(Fach-)Abitur","kein Migrationshintergrund","1141","0.371833527845311","0.353453519446241","0.390213536244381"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2018","(Fach-)Abitur","direkter Migrationshintergrund","1068","0.613413767641954","0.589656511667029","0.637171023616879"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2018","(Fach-)Abitur","indirekter Migrationshintergrund","112","0.234795102837442","0.190948671250367","0.278641534424518"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2018","AkademikerIn","kein Migrationshintergrund","3210","0.548279744332513","0.534373770011763","0.562185718653263"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2018","AkademikerIn","direkter Migrationshintergrund","1232","0.640591734566673","0.618174788200824","0.663008680932523"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2018","AkademikerIn","indirekter Migrationshintergrund","158","0.45596196951517","0.397414971263288","0.514508967767053"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2018","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2018","(noch) kein Abschluss","direkter Migrationshintergrund","100","0.0475572029336173","0.0376226223324311","0.0574917835348035"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2018","Hauptschule","kein Migrationshintergrund","133","0.0243762527265892","0.0200957319705819","0.0286567734825964"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2018","Hauptschule","direkter Migrationshintergrund","76","0.0345580855825783","0.0269786613025222","0.0421375098626344"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2018","Hauptschule","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2018","Realschule","kein Migrationshintergrund","167","0.027622554035243","0.0234690891400105","0.0317760189304756"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2018","Realschule","direkter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2018","Realschule","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2018","(Fach-)Abitur","kein Migrationshintergrund","56","0.0242643291564611","0.0184125989995092","0.0301160593134129"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2018","(Fach-)Abitur","direkter Migrationshintergrund","71","0.0353230180234683","0.0263173447787368","0.0443286912681999"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2018","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2018","AkademikerIn","kein Migrationshintergrund","119","0.0242145266503352","0.0199193532071023","0.028509700093568"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2018","AkademikerIn","direkter Migrationshintergrund","96","0.0531959606244245","0.0427111368324575","0.0636807844163916"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2018","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ledig","2018","(noch) kein Abschluss","kein Migrationshintergrund","503","0.72939847961887","0.69484364876656","0.763953310471181"
