"pgfamstd","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2017","Hauptschule","maennlich","125","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2017","Hauptschule","weiblich","121","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2017","Realschule","maennlich","64","0.0245192417659389","0.0188433225975865","0.0301951609342912"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2017","Realschule","weiblich","118","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2017","(Fach-)Abitur","maennlich","60","0.0212226470693047","0.0151105646940662","0.0273347294445432"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2017","(Fach-)Abitur","weiblich","80","0.0237938643961048","0.0180291313126646","0.029558597479545"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2017","AkademikerIn","maennlich","115","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2017","AkademikerIn","weiblich","124","","",""
"Ledig","2017","(noch) kein Abschluss","maennlich","652","0.642922273131779","0.617769995356624","0.668074550906933"
"Ledig","2017","(noch) kein Abschluss","weiblich","594","0.54318493811679","0.517357814363123","0.569012061870456"
"Ledig","2017","Hauptschule","maennlich","843","0.211789258756966","0.199278367517832","0.2243001499961"
"Ledig","2017","Hauptschule","weiblich","538","0.119468191878745","0.10938165360105","0.12955473015644"
"Ledig","2017","Realschule","maennlich","859","0.362789276206571","0.345143446283347","0.380435106129794"
"Ledig","2017","Realschule","weiblich","873","0.22578165566901","0.213061275297357","0.238502036040662"
"Ledig","2017","(Fach-)Abitur","maennlich","907","0.502046885376309","0.48084307889276","0.523250691859857"
"Ledig","2017","(Fach-)Abitur","weiblich","894","0.372705474622355","0.354416280030579","0.390994669214131"
"Ledig","2017","AkademikerIn","maennlich","730","0.274731927553118","0.260399145000428","0.289064710105808"
"Ledig","2017","AkademikerIn","weiblich","708","0.317169868838898","0.301769873179264","0.332569864498532"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2017","(noch) kein Abschluss","maennlich","23","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2017","(noch) kein Abschluss","weiblich","64","0.0965101104518859","0.0811999398023076","0.111820281101464"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2017","Hauptschule","maennlich","303","0.108085146808787","0.0985777895089622","0.117592504108611"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2017","Hauptschule","weiblich","454","0.115199346958172","0.105270674199093","0.125128019717252"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2017","Realschule","maennlich","226","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2017","Realschule","weiblich","557","0.142345064083857","0.131714616645177","0.152975511522537"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2017","(Fach-)Abitur","maennlich","81","0.0664344431231191","0.0558731638586953","0.076995722387543"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2017","(Fach-)Abitur","weiblich","258","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2017","AkademikerIn","maennlich","199","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2017","AkademikerIn","weiblich","314","0.0956984068634888","0.0859636008745433","0.105433212852434"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2017","(noch) kein Abschluss","maennlich","8","0.00710320406767346","0.00269465270898392","0.011511755426363"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2017","(noch) kein Abschluss","weiblich","57","0.0610452175916858","0.0486321208863356","0.073458314297036"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2017","Hauptschule","maennlich","158","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2017","Hauptschule","weiblich","571","0.231130176961369","0.218020312401865","0.244240041520873"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2017","Realschule","maennlich","54","0.0217424033012283","0.0163899397493304","0.0270948668531263"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2017","Realschule","weiblich","221","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2017","(Fach-)Abitur","maennlich","16","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2017","(Fach-)Abitur","weiblich","76","0.0608757913199986","0.0518318075612306","0.0699197750787665"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2017","AkademikerIn","maennlich","80","0.0297552948560157","0.024299607991506","0.0352109817205254"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2017","AkademikerIn","weiblich","146","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2018","(noch) kein Abschluss","maennlich","611","0.269738892218827","0.245741653100998","0.293736131336656"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2018","(noch) kein Abschluss","weiblich","568","0.270461434739979","0.246155542732414","0.294767326747543"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2018","Hauptschule","maennlich","2442","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2018","Hauptschule","weiblich","2081","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2018","Realschule","maennlich","1555","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2018","Realschule","weiblich","2245","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2018","(Fach-)Abitur","maennlich","1044","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2018","(Fach-)Abitur","weiblich","1277","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2018","AkademikerIn","maennlich","2467","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2018","AkademikerIn","weiblich","2133","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2018","(noch) kein Abschluss","maennlich","42","0.0238066296443601","0.0155639714064891","0.0320492878822312"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2018","(noch) kein Abschluss","weiblich","66","0.0255283532762033","0.0168979564085652","0.0341587501438414"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2018","Hauptschule","maennlich","117","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2018","Hauptschule","weiblich","104","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2018","Realschule","maennlich","63","0.0232307958471684","0.0175760487191003","0.0288855429752364"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2018","Realschule","weiblich","126","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2018","(Fach-)Abitur","maennlich","57","0.0237171175230726","0.0171397012868204","0.0302945337593247"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2018","(Fach-)Abitur","weiblich","74","0.027034781639749","0.0207680905278367","0.0333014727516614"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2018","AkademikerIn","maennlich","103","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2018","AkademikerIn","weiblich","121","","",""
"Ledig","2018","(noch) kein Abschluss","maennlich","624","0.616555412303055","0.590265582672853","0.642845241933258"
"Ledig","2018","(noch) kein Abschluss","weiblich","511","0.511364802693014","0.484012584494712","0.538717020891316"
"Ledig","2018","Hauptschule","maennlich","843","0.222109646234286","0.209017124005684","0.235202168462887"
"Ledig","2018","Hauptschule","weiblich","549","0.117980777898871","0.107633989038119","0.128327566759623"
"Ledig","2018","Realschule","maennlich","835","0.350153294348363","0.332246422134249","0.368060166562478"
"Ledig","2018","Realschule","weiblich","855","0.222798747189532","0.20991442613835","0.235683068240714"
"Ledig","2018","(Fach-)Abitur","maennlich","861","0.489163635368888","0.46755613542164","0.510771135316135"
"Ledig","2018","(Fach-)Abitur","weiblich","887","0.386024935508068","0.367213963197272","0.404835907818864"
"Ledig","2018","AkademikerIn","maennlich","696","0.267828716467484","0.253253546058605","0.282403886876362"
"Ledig","2018","AkademikerIn","weiblich","687","0.302060180075889","0.286653846149734","0.317466514002045"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2018","(noch) kein Abschluss","maennlich","27","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2018","(noch) kein Abschluss","weiblich","76","0.122620828171887","0.104673056100582","0.140568600243192"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2018","Hauptschule","maennlich","311","0.106966060479693","0.0972310281188613","0.116701092840525"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2018","Hauptschule","weiblich","465","0.122826280616721","0.112298195428041","0.133354365805402"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2018","Realschule","maennlich","213","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2018","Realschule","weiblich","564","0.147161880401465","0.136192821058844","0.158130939744087"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2018","(Fach-)Abitur","maennlich","78","0.0701737809082336","0.0591323624816561","0.0812151993348112"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2018","(Fach-)Abitur","weiblich","255","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2018","AkademikerIn","maennlich","205","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2018","AkademikerIn","weiblich","323","0.0978060881872463","0.0878388125042035","0.107773363870289"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2018","(noch) kein Abschluss","maennlich","10","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2018","(noch) kein Abschluss","weiblich","62","0.0700245811189168","0.0560610339200167","0.0839881283178168"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2018","Hauptschule","maennlich","159","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2018","Hauptschule","weiblich","535","0.229839976136346","0.2163452459936","0.243334706279091"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2018","Realschule","maennlich","60","0.0244600451614859","0.0186612692891652","0.0302588210338067"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2018","Realschule","weiblich","217","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2018","(Fach-)Abitur","maennlich","16","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2018","(Fach-)Abitur","weiblich","80","0.0597593849916768","0.0506003280044596","0.068918441978894"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2018","AkademikerIn","maennlich","75","0.0270089807028398","0.0216733318711254","0.0323446295345543"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2018","AkademikerIn","weiblich","148","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2019","(noch) kein Abschluss","maennlich","613","0.293212383220349","0.267945569172125","0.318479197268572"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2019","(noch) kein Abschluss","weiblich","540","0.303175241831663","0.276610363965717","0.329740119697608"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2019","Hauptschule","maennlich","2310","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2019","Hauptschule","weiblich","1856","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2019","Realschule","maennlich","1665","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2019","Realschule","weiblich","2250","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2019","(Fach-)Abitur","maennlich","1111","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2019","(Fach-)Abitur","weiblich","1254","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2019","AkademikerIn","maennlich","2847","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2019","AkademikerIn","weiblich","2230","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2019","(noch) kein Abschluss","maennlich","38","0.0241031270962379","0.0155906976987126","0.0326155564937632"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2019","(noch) kein Abschluss","weiblich","60","0.0339855036077732","0.0235133055435071","0.0444577016720394"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2019","Hauptschule","maennlich","98","0.0295673673231122","0.0240599922583852","0.0350747423878392"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2019","Hauptschule","weiblich","79","0.0144553050178843","0.0103964824239704","0.0185141276117982"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2019","Realschule","maennlich","58","0.0214232378952656","0.0161324766392854","0.0267139991512457"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2019","Realschule","weiblich","106","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2019","(Fach-)Abitur","maennlich","45","0.0199624805764781","0.0139986273461631","0.0259263338067932"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2019","(Fach-)Abitur","weiblich","67","0.0278701495648","0.0215039188960456","0.0342363802335545"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2019","AkademikerIn","maennlich","97","0.0193452510148101","0.0150985770625613","0.0235919249670588"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2019","AkademikerIn","weiblich","105","","",""
