year,bula_h,pgisced97,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Part Time,0.27579,85,266,0.22198,0.32960
2017,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Not Working,0.24323,57,266,0.19157,0.29488
2017,Baden-Wuerttemberg,First Stage of Tertiary Education,Full Time,0.50688,99,188,0.43522,0.57853
2017,Baden-Wuerttemberg,First Stage of Tertiary Education,Part Time,0.23893,50,188,0.17781,0.30004
2017,Baden-Wuerttemberg,First Stage of Tertiary Education,Not Working,0.25420,39,188,0.19179,0.31661
2017,Baden-Wuerttemberg,Second Stage of Tertiary Education,Full Time,0.48717,407,948,0.45534,0.51901
2017,Baden-Wuerttemberg,Second Stage of Tertiary Education,Part Time,0.26532,290,948,0.23720,0.29344
2017,Baden-Wuerttemberg,Second Stage of Tertiary Education,Not Working,0.24751,251,948,0.22002,0.27500
2017,Bavaria,Pre-primary Level,Not Working,0.89873,110,110,0.84209,0.95536
2017,Bavaria,Primary Level,Not Working,0.55947,194,194,0.48943,0.62951
2017,Bavaria,Lower Secondary Level,Full Time,0.22360,124,542,0.18849,0.25871
2017,Bavaria,Lower Secondary Level,Part Time,0.28118,132,542,0.24330,0.31907
2017,Bavaria,Lower Secondary Level,Not Working,0.49521,286,542,0.45308,0.53734
2017,Bavaria,Upper Secondary Level,Full Time,0.38979,767,2069,0.36877,0.41081
2017,Bavaria,Upper Secondary Level,Part Time,0.28650,652,2069,0.26701,0.30599
2017,Bavaria,Upper Secondary Level,Not Working,0.32371,650,2069,0.30354,0.34388
2017,Bavaria,Post-secondary Non-tertiary Level,Full Time,0.46777,134,308,0.41196,0.52359
2017,Bavaria,Post-secondary Non-tertiary Level,Part Time,0.34712,112,308,0.29386,0.40037
2017,Bavaria,Post-secondary Non-tertiary Level,Not Working,0.18511,62,308,0.14166,0.22856
2017,Bavaria,First Stage of Tertiary Education,Full Time,0.57499,153,267,0.51558,0.63439
2017,Bavaria,First Stage of Tertiary Education,Part Time,0.17546,50,267,0.12975,0.22117
2017,Bavaria,First Stage of Tertiary Education,Not Working,0.24955,64,267,0.19755,0.30156
2017,Bavaria,Second Stage of Tertiary Education,Full Time,0.52249,516,1101,0.49297,0.55200
2017,Bavaria,Second Stage of Tertiary Education,Part Time,0.24649,314,1101,0.22102,0.27196
2017,Bavaria,Second Stage of Tertiary Education,Not Working,0.23103,271,1101,0.20612,0.25594
2017,Berlin,Primary Level,Not Working,0.91785,39,39,0.83054,1.00516
2017,Berlin,Lower Secondary Level,Not Working,0.54942,52,52,0.41287,0.68598
2017,Berlin,Upper Secondary Level,Full Time,0.27707,110,372,0.23153,0.32261
2017,Berlin,Upper Secondary Level,Part Time,0.25911,107,372,0.21453,0.30370
2017,Berlin,Upper Secondary Level,Not Working,0.46382,155,372,0.41307,0.51456
2017,Berlin,Post-secondary Non-tertiary Level,Full Time,0.35603,36,36,0.19740,0.51467
2017,Berlin,Second Stage of Tertiary Education,Full Time,0.43445,174,419,0.38693,0.48197
2017,Berlin,Second Stage of Tertiary Education,Part Time,0.34254,128,419,0.29704,0.38803
2017,Berlin,Second Stage of Tertiary Education,Not Working,0.22301,117,419,0.18311,0.26292
2017,Brandenburg,Primary Level,Not Working,0.83055,69,69,0.74138,0.91972
2017,Brandenburg,Lower Secondary Level,Not Working,0.72800,78,78,0.62860,0.82739
2017,Brandenburg,Upper Secondary Level,Full Time,0.39890,205,543,0.35768,0.44013
2017,Brandenburg,Upper Secondary Level,Part Time,0.18389,106,543,0.15128,0.21651
2017,Brandenburg,Upper Secondary Level,Not Working,0.41720,232,543,0.37569,0.45872
2017,Brandenburg,Post-secondary Non-tertiary Level,Full Time,0.45959,33,33,0.28692,0.63227
2017,Brandenburg,First Stage of Tertiary Education,Full Time,0.48422,33,33,0.31107,0.65738
2017,Brandenburg,Second Stage of Tertiary Education,Full Time,0.41892,112,261,0.35894,0.47889
2017,Brandenburg,Second Stage of Tertiary Education,Part Time,0.17212,51,261,0.12623,0.21800
2017,Brandenburg,Second Stage of Tertiary Education,Not Working,0.40897,98,261,0.34921,0.46873
2017,Mecklenburg-Western Pomerania,Upper Secondary Level,Full Time,0.38375,107,310,0.32953,0.43797
2017,Mecklenburg-Western Pomerania,Upper Secondary Level,Part Time,0.32834,95,310,0.27597,0.38070
2017,Mecklenburg-Western Pomerania,Upper Secondary Level,Not Working,0.28792,108,310,0.23743,0.33840
2017,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Full Time,0.46719,62,131,0.38142,0.55295
2017,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Not Working,0.43366,69,131,0.34847,0.51885
2017,Saxony,Pre-primary Level,Not Working,0.97192,50,50,0.92566,1.01818
2017,Saxony,Primary Level,Not Working,0.26305,70,70,0.15916,0.36694
2017,Saxony,Lower Secondary Level,Full Time,0.41873,31,114,0.32776,0.50969
2017,Saxony,Lower Secondary Level,Not Working,0.38242,83,114,0.29281,0.47202
2017,Saxony,Upper Secondary Level,Full Time,0.48226,371,869,0.44902,0.51550
2017,Saxony,Upper Secondary Level,Part Time,0.16823,197,869,0.14334,0.19311
2017,Saxony,Upper Secondary Level,Not Working,0.34951,301,869,0.31779,0.38123
2017,Saxony,Post-secondary Non-tertiary Level,Full Time,0.61169,45,45,0.46768,0.75569
2017,Saxony,First Stage of Tertiary Education,Full Time,0.52747,57,91,0.42432,0.63061
2017,Saxony,First Stage of Tertiary Education,Not Working,0.24616,34,91,0.15716,0.33516
2017,Saxony,Second Stage of Tertiary Education,Full Time,0.40157,195,459,0.35667,0.44647
2017,Saxony,Second Stage of Tertiary Education,Part Time,0.26528,107,459,0.22485,0.30571
2017,Saxony,Second Stage of Tertiary Education,Not Working,0.33315,157,459,0.28998,0.37632
2017,Saxony-Anhalt,Primary Level,Not Working,0.68307,50,50,0.55279,0.81335
2017,Saxony-Anhalt,Lower Secondary Level,Not Working,0.63550,73,73,0.52432,0.74667
2017,Saxony-Anhalt,Upper Secondary Level,Full Time,0.36477,177,499,0.32250,0.40705
2017,Saxony-Anhalt,Upper Secondary Level,Part Time,0.20749,113,499,0.17188,0.24311
2017,Saxony-Anhalt,Upper Secondary Level,Not Working,0.42773,209,499,0.38428,0.47119
2017,Saxony-Anhalt,First Stage of Tertiary Education,Full Time,0.38877,34,34,0.22245,0.55509
2017,Saxony-Anhalt,Second Stage of Tertiary Education,Full Time,0.38625,99,230,0.32319,0.44931
2017,Saxony-Anhalt,Second Stage of Tertiary Education,Part Time,0.20517,50,230,0.15287,0.25748
2017,Saxony-Anhalt,Second Stage of Tertiary Education,Not Working,0.40858,81,230,0.34491,0.47224
2017,Thuringa,Primary Level,Not Working,0.72046,36,36,0.57179,0.86914
2017,Thuringa,Lower Secondary Level,Not Working,0.58646,48,48,0.44567,0.72725
2017,Thuringa,Upper Secondary Level,Full Time,0.33139,215,572,0.29278,0.37000
2017,Thuringa,Upper Secondary Level,Part Time,0.27975,136,572,0.24293,0.31656
2017,Thuringa,Upper Secondary Level,Not Working,0.38887,221,572,0.34888,0.42885
2017,Thuringa,First Stage of Tertiary Education,Full Time,0.50732,34,34,0.33674,0.67790
2017,Thuringa,Second Stage of Tertiary Education,Full Time,0.50133,112,243,0.43833,0.56433
2017,Thuringa,Second Stage of Tertiary Education,Part Time,0.24711,60,243,0.19276,0.30145
2017,Thuringa,Second Stage of Tertiary Education,Not Working,0.25156,71,243,0.19689,0.30623
2018,Schleswig-Holstein,Primary Level,Not Working,0.81543,71,71,0.72455,0.90632
2018,Schleswig-Holstein,Lower Secondary Level,Part Time,0.24214,35,121,0.16549,0.31879
2018,Schleswig-Holstein,Lower Secondary Level,Not Working,0.54692,86,121,0.45785,0.63598
2018,Schleswig-Holstein,Upper Secondary Level,Full Time,0.36758,153,462,0.32357,0.41159
2018,Schleswig-Holstein,Upper Secondary Level,Part Time,0.24464,143,462,0.20540,0.28388
2018,Schleswig-Holstein,Upper Secondary Level,Not Working,0.38778,166,462,0.34330,0.43226
2018,Schleswig-Holstein,Post-secondary Non-tertiary Level,Full Time,0.35872,31,68,0.24388,0.47357
2018,Schleswig-Holstein,Post-secondary Non-tertiary Level,Part Time,0.29805,37,68,0.18853,0.40758
2018,Schleswig-Holstein,Second Stage of Tertiary Education,Full Time,0.49395,88,219,0.42758,0.56032
2018,Schleswig-Holstein,Second Stage of Tertiary Education,Part Time,0.25747,59,219,0.19942,0.31551
2018,Schleswig-Holstein,Second Stage of Tertiary Education,Not Working,0.24859,72,219,0.19121,0.30596
2018,Hamburg,Lower Secondary Level,Not Working,0.63765,39,39,0.48482,0.79049
2018,Hamburg,Upper Secondary Level,Full Time,0.33604,61,177,0.26626,0.40583
2018,Hamburg,Upper Secondary Level,Part Time,0.16743,42,177,0.11227,0.22258
2018,Hamburg,Upper Secondary Level,Not Working,0.49653,74,177,0.42266,0.57040
2018,Hamburg,Second Stage of Tertiary Education,Full Time,0.57333,94,183,0.50148,0.64519
2018,Hamburg,Second Stage of Tertiary Education,Part Time,0.22105,45,183,0.16076,0.28134
2018,Hamburg,Second Stage of Tertiary Education,Not Working,0.20562,44,183,0.14690,0.26434
2018,Lower Saxony,Pre-primary Level,Not Working,0.85532,95,95,0.78421,0.92644
2018,Lower Saxony,Primary Level,Not Working,0.57428,244,244,0.51211,0.63645
2018,Lower Saxony,Lower Secondary Level,Full Time,0.23672,81,465,0.19804,0.27540
2018,Lower Saxony,Lower Secondary Level,Part Time,0.24634,111,465,0.20714,0.28555
2018,Lower Saxony,Lower Secondary Level,Not Working,0.51693,273,465,0.47147,0.56240
2018,Lower Saxony,Upper Secondary Level,Full Time,0.36978,411,1226,0.34274,0.39681
2018,Lower Saxony,Upper Secondary Level,Part Time,0.28901,394,1226,0.26362,0.31439
2018,Lower Saxony,Upper Secondary Level,Not Working,0.34122,421,1226,0.31466,0.36777
2018,Lower Saxony,Post-secondary Non-tertiary Level,Full Time,0.43716,106,236,0.37374,0.50058
2018,Lower Saxony,Post-secondary Non-tertiary Level,Part Time,0.32552,85,236,0.26561,0.38543
2018,Lower Saxony,Post-secondary Non-tertiary Level,Not Working,0.23732,45,236,0.18292,0.29171
2018,Lower Saxony,First Stage of Tertiary Education,Full Time,0.58486,62,62,0.46120,0.70851
2018,Lower Saxony,Second Stage of Tertiary Education,Full Time,0.45976,261,607,0.42008,0.49944
2018,Lower Saxony,Second Stage of Tertiary Education,Part Time,0.26345,165,607,0.22838,0.29852
2018,Lower Saxony,Second Stage of Tertiary Education,Not Working,0.27679,181,607,0.24116,0.31241
2018,Bremen,Primary Level,Not Working,0.65769,36,36,0.50049,0.81489
2018,Bremen,Upper Secondary Level,Not Working,0.46533,45,45,0.31795,0.61272
2018,North Rhine-Westphalia,Pre-primary Level,Not Working,0.84496,183,183,0.79238,0.89755
2018,North Rhine-Westphalia,Primary Level,Part Time,0.24958,67,417,0.20799,0.29117
2018,North Rhine-Westphalia,Primary Level,Not Working,0.58735,350,417,0.54004,0.63466
2018,North Rhine-Westphalia,Lower Secondary Level,Full Time,0.25158,170,819,0.22184,0.28131
2018,North Rhine-Westphalia,Lower Secondary Level,Part Time,0.25684,202,819,0.22690,0.28678
2018,North Rhine-Westphalia,Lower Secondary Level,Not Working,0.49158,447,819,0.45732,0.52584
2018,North Rhine-Westphalia,Upper Secondary Level,Full Time,0.34060,764,2423,0.32172,0.35947
2018,North Rhine-Westphalia,Upper Secondary Level,Part Time,0.25424,721,2423,0.23690,0.27158
2018,North Rhine-Westphalia,Upper Secondary Level,Not Working,0.40516,938,2423,0.38561,0.42472
2018,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Full Time,0.49205,268,634,0.45311,0.53100
2018,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Part Time,0.33640,242,634,0.29959,0.37321
2018,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not Working,0.17155,124,634,0.14218,0.20092
2018,North Rhine-Westphalia,First Stage of Tertiary Education,Full Time,0.43834,122,252,0.37695,0.49972
2018,North Rhine-Westphalia,First Stage of Tertiary Education,Part Time,0.23754,58,252,0.18489,0.29019
2018,North Rhine-Westphalia,First Stage of Tertiary Education,Not Working,0.32412,72,252,0.26622,0.38203
2018,North Rhine-Westphalia,Second Stage of Tertiary Education,Full Time,0.50092,571,1353,0.47426,0.52757
2018,North Rhine-Westphalia,Second Stage of Tertiary Education,Part Time,0.25531,360,1353,0.23206,0.27855
2018,North Rhine-Westphalia,Second Stage of Tertiary Education,Not Working,0.24378,422,1353,0.22089,0.26666
2018,Hesse,Pre-primary Level,Not Working,0.95488,54,54,0.89899,1.01076
2018,Hesse,Primary Level,Not Working,0.49200,170,170,0.41663,0.56738
2018,Hesse,Lower Secondary Level,Full Time,0.25703,59,271,0.20491,0.30916
2018,Hesse,Lower Secondary Level,Part Time,0.21944,56,271,0.17008,0.26881
2018,Hesse,Lower Secondary Level,Not Working,0.52352,156,271,0.46395,0.58310
2018,Hesse,Upper Secondary Level,Full Time,0.37497,264,777,0.34091,0.40904
2018,Hesse,Upper Secondary Level,Part Time,0.24126,210,777,0.21115,0.27136
2018,Hesse,Upper Secondary Level,Not Working,0.38377,303,777,0.34955,0.41798
2018,Hesse,Post-secondary Non-tertiary Level,Full Time,0.51686,69,158,0.43869,0.59503
2018,Hesse,Post-secondary Non-tertiary Level,Part Time,0.30274,56,158,0.23087,0.37460
2018,Hesse,Post-secondary Non-tertiary Level,Not Working,0.18041,33,158,0.12026,0.24056
2018,Hesse,First Stage of Tertiary Education,Full Time,0.47524,43,43,0.32421,0.62627
2018,Hesse,Second Stage of Tertiary Education,Full Time,0.52840,261,535,0.48606,0.57074
2018,Hesse,Second Stage of Tertiary Education,Part Time,0.24408,135,535,0.20765,0.28051
2018,Hesse,Second Stage of Tertiary Education,Not Working,0.22752,139,535,0.19196,0.26307
2018,"Rhineland-Palatinate, Saarland",Pre-primary Level,Not Working,0.77253,43,43,0.64575,0.89931
2018,"Rhineland-Palatinate, Saarland",Primary Level,Not Working,0.69451,80,80,0.59293,0.79608
2018,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Full Time,0.19809,57,296,0.15261,0.24357
2018,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Part Time,0.23140,72,296,0.18327,0.27952
2018,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not Working,0.57051,167,296,0.51402,0.62700
2018,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Full Time,0.37202,259,717,0.33661,0.40742
2018,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Part Time,0.24572,194,717,0.21418,0.27725
2018,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not Working,0.38227,264,717,0.34667,0.41786
2018,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Full Time,0.52052,57,106,0.42496,0.61608
2018,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Part Time,0.34307,49,106,0.25227,0.43388
2018,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Full Time,0.58360,46,46,0.43957,0.72764
2018,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Full Time,0.48952,135,324,0.43500,0.54403
2018,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Part Time,0.20451,74,324,0.16052,0.24849
2018,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Not Working,0.30598,115,324,0.25572,0.35623
2018,Baden-Wuerttemberg,Pre-primary Level,Not Working,0.87488,72,72,0.79792,0.95184
2018,Baden-Wuerttemberg,Primary Level,Not Working,0.66913,140,140,0.59090,0.74735
2018,Baden-Wuerttemberg,Lower Secondary Level,Full Time,0.23440,81,376,0.19152,0.27727
2018,Baden-Wuerttemberg,Lower Secondary Level,Part Time,0.23047,94,376,0.18785,0.27310
2018,Baden-Wuerttemberg,Lower Secondary Level,Not Working,0.53513,201,376,0.48465,0.58561
2018,Baden-Wuerttemberg,Upper Secondary Level,Full Time,0.39849,472,1225,0.37106,0.42592
2018,Baden-Wuerttemberg,Upper Secondary Level,Part Time,0.29029,385,1225,0.26487,0.31572
2018,Baden-Wuerttemberg,Upper Secondary Level,Not Working,0.31122,368,1225,0.28528,0.33715
2018,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Full Time,0.43920,108,242,0.37654,0.50186
2018,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Part Time,0.27396,77,242,0.21765,0.33027
2018,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Not Working,0.28684,57,242,0.22974,0.34394
2018,Baden-Wuerttemberg,First Stage of Tertiary Education,Full Time,0.53877,93,165,0.46247,0.61506
2018,Baden-Wuerttemberg,First Stage of Tertiary Education,Part Time,0.18821,34,165,0.12839,0.24804
2018,Baden-Wuerttemberg,First Stage of Tertiary Education,Not Working,0.27302,38,165,0.20484,0.34121
2018,Baden-Wuerttemberg,Second Stage of Tertiary Education,Full Time,0.49886,405,885,0.46590,0.53182
2018,Baden-Wuerttemberg,Second Stage of Tertiary Education,Part Time,0.25129,265,885,0.22269,0.27988
2018,Baden-Wuerttemberg,Second Stage of Tertiary Education,Not Working,0.24985,215,885,0.22131,0.27839
2018,Bavaria,Pre-primary Level,Not Working,0.98840,77,77,0.96433,1.01247
2018,Bavaria,Primary Level,Not Working,0.55033,134,134,0.46578,0.63487
2018,Bavaria,Lower Secondary Level,Full Time,0.21728,114,502,0.18116,0.25339
2018,Bavaria,Lower Secondary Level,Part Time,0.26649,117,502,0.22778,0.30521
2018,Bavaria,Lower Secondary Level,Not Working,0.51623,271,502,0.47247,0.55999
2018,Bavaria,Upper Secondary Level,Full Time,0.38435,729,1964,0.36283,0.40587
2018,Bavaria,Upper Secondary Level,Part Time,0.28007,610,1964,0.26021,0.29994
2018,Bavaria,Upper Secondary Level,Not Working,0.33558,625,1964,0.31469,0.35647
2018,Bavaria,Post-secondary Non-tertiary Level,Full Time,0.53310,134,289,0.47548,0.59072
2018,Bavaria,Post-secondary Non-tertiary Level,Part Time,0.30910,99,289,0.25572,0.36247
2018,Bavaria,Post-secondary Non-tertiary Level,Not Working,0.15781,56,289,0.11570,0.19991
2018,Bavaria,First Stage of Tertiary Education,Full Time,0.58175,143,252,0.52073,0.64277
2018,Bavaria,First Stage of Tertiary Education,Part Time,0.19203,51,252,0.14330,0.24076
2018,Bavaria,First Stage of Tertiary Education,Not Working,0.22622,58,252,0.17446,0.27798
2018,Bavaria,Second Stage of Tertiary Education,Full Time,0.52460,472,1038,0.49420,0.55499
2018,Bavaria,Second Stage of Tertiary Education,Part Time,0.25093,305,1038,0.22454,0.27731
2018,Bavaria,Second Stage of Tertiary Education,Not Working,0.22448,261,1038,0.19908,0.24987
2018,Berlin,Primary Level,Not Working,0.82278,44,44,0.70864,0.93691
2018,Berlin,Lower Secondary Level,Not Working,0.51171,64,64,0.38828,0.63515
2018,Berlin,Upper Secondary Level,Full Time,0.27911,107,369,0.23328,0.32494
2018,Berlin,Upper Secondary Level,Part Time,0.31015,110,369,0.26289,0.35741
2018,Berlin,Upper Secondary Level,Not Working,0.41074,152,369,0.36047,0.46100
2018,Berlin,Second Stage of Tertiary Education,Full Time,0.51633,197,452,0.47021,0.56245
2018,Berlin,Second Stage of Tertiary Education,Part Time,0.29707,141,452,0.25489,0.33924
2018,Berlin,Second Stage of Tertiary Education,Not Working,0.18660,114,452,0.15065,0.22256
2018,Brandenburg,Primary Level,Not Working,0.70162,54,54,0.57844,0.82480
2018,Brandenburg,Lower Secondary Level,Not Working,0.66080,75,75,0.55293,0.76867
2018,Brandenburg,Upper Secondary Level,Full Time,0.40548,195,529,0.36360,0.44736
2018,Brandenburg,Upper Secondary Level,Part Time,0.21126,119,529,0.17644,0.24608
2018,Brandenburg,Upper Secondary Level,Not Working,0.38326,215,529,0.34179,0.42473
2018,Brandenburg,Post-secondary Non-tertiary Level,Full Time,0.57472,35,35,0.40853,0.74090
2018,Brandenburg,First Stage of Tertiary Education,Full Time,0.57564,35,35,0.40950,0.74177
2018,Brandenburg,Second Stage of Tertiary Education,Full Time,0.48277,107,252,0.42095,0.54459
2018,Brandenburg,Second Stage of Tertiary Education,Part Time,0.18502,54,252,0.13698,0.23306
2018,Brandenburg,Second Stage of Tertiary Education,Not Working,0.33221,91,252,0.27394,0.39048
2018,Mecklenburg-Western Pomerania,Lower Secondary Level,Not Working,0.57355,33,33,0.40219,0.74491
