year,pgisced97,quintil_oecd,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,Post-secondary Non-tertiary Level,2nd Quintile,Part Time,0.36261,174,443,0.31779,0.40743
2018,Post-secondary Non-tertiary Level,2nd Quintile,Not Working,0.19467,82,443,0.15776,0.23158
2018,Post-secondary Non-tertiary Level,3rd Quintile,Full Time,0.55286,239,462,0.50747,0.59824
2018,Post-secondary Non-tertiary Level,3rd Quintile,Part Time,0.26120,160,462,0.22110,0.30130
2018,Post-secondary Non-tertiary Level,3rd Quintile,Not Working,0.18594,63,462,0.15043,0.22146
2018,Post-secondary Non-tertiary Level,4th Quintile,Full Time,0.54100,228,427,0.49368,0.58832
2018,Post-secondary Non-tertiary Level,4th Quintile,Part Time,0.27405,151,427,0.23169,0.31641
2018,Post-secondary Non-tertiary Level,4th Quintile,Not Working,0.18495,48,427,0.14808,0.22182
2018,Post-secondary Non-tertiary Level,5th Quintile,Full Time,0.59797,199,360,0.54725,0.64869
2018,Post-secondary Non-tertiary Level,5th Quintile,Part Time,0.30053,116,360,0.25310,0.34796
2018,Post-secondary Non-tertiary Level,5th Quintile,Not Working,0.10150,45,360,0.07026,0.13274
2018,First Stage of Tertiary Education,1st Quintile,Part Time,0.29640,31,80,0.19569,0.39710
2018,First Stage of Tertiary Education,1st Quintile,Not Working,0.54959,49,80,0.43987,0.65930
2018,First Stage of Tertiary Education,2nd Quintile,Full Time,0.31650,92,261,0.25997,0.37304
2018,First Stage of Tertiary Education,2nd Quintile,Part Time,0.16644,52,261,0.12116,0.21171
2018,First Stage of Tertiary Education,2nd Quintile,Not Working,0.51706,117,261,0.45631,0.57780
2018,First Stage of Tertiary Education,3rd Quintile,Full Time,0.49011,147,303,0.43373,0.54649
2018,First Stage of Tertiary Education,3rd Quintile,Part Time,0.16093,59,303,0.11948,0.20237
2018,First Stage of Tertiary Education,3rd Quintile,Not Working,0.34896,97,303,0.29520,0.40272
2018,First Stage of Tertiary Education,4th Quintile,Full Time,0.57300,218,361,0.52190,0.62409
2018,First Stage of Tertiary Education,4th Quintile,Part Time,0.27555,89,361,0.22939,0.32170
2018,First Stage of Tertiary Education,4th Quintile,Not Working,0.15146,54,361,0.11442,0.18849
2018,First Stage of Tertiary Education,5th Quintile,Full Time,0.69920,244,375,0.65272,0.74568
2018,First Stage of Tertiary Education,5th Quintile,Part Time,0.14720,71,375,0.11129,0.18311
2018,First Stage of Tertiary Education,5th Quintile,Not Working,0.15360,60,375,0.11706,0.19014
2018,Second Stage of Tertiary Education,1st Quintile,Full Time,0.13219,97,927,0.11038,0.15401
2018,Second Stage of Tertiary Education,1st Quintile,Part Time,0.41195,257,927,0.38024,0.44365
2018,Second Stage of Tertiary Education,1st Quintile,Not Working,0.45586,573,927,0.42378,0.48794
2018,Second Stage of Tertiary Education,2nd Quintile,Full Time,0.30705,248,740,0.27379,0.34031
2018,Second Stage of Tertiary Education,2nd Quintile,Part Time,0.33269,236,740,0.29872,0.36666
2018,Second Stage of Tertiary Education,2nd Quintile,Not Working,0.36026,256,740,0.32565,0.39487
2018,Second Stage of Tertiary Education,3rd Quintile,Full Time,0.45209,422,975,0.42084,0.48335
2018,Second Stage of Tertiary Education,3rd Quintile,Part Time,0.24539,299,975,0.21837,0.27242
2018,Second Stage of Tertiary Education,3rd Quintile,Not Working,0.30252,254,975,0.27367,0.33136
2018,Second Stage of Tertiary Education,4th Quintile,Full Time,0.52632,732,1438,0.50050,0.55213
2018,Second Stage of Tertiary Education,4th Quintile,Part Time,0.24046,408,1438,0.21836,0.26255
2018,Second Stage of Tertiary Education,4th Quintile,Not Working,0.23323,298,1438,0.21136,0.25509
2018,Second Stage of Tertiary Education,5th Quintile,Full Time,0.62136,1457,2522,0.60242,0.64029
2018,Second Stage of Tertiary Education,5th Quintile,Part Time,0.19123,569,2522,0.17588,0.20658
2018,Second Stage of Tertiary Education,5th Quintile,Not Working,0.18741,496,2522,0.17218,0.20265
2019,No answer / don't know,1st Quintile,Full Time,0.15913,50,402,0.12333,0.19494
2019,No answer / don't know,1st Quintile,Part Time,0.30412,88,402,0.25909,0.34914
2019,No answer / don't know,1st Quintile,Not Working,0.53675,264,402,0.48795,0.58556
2019,No answer / don't know,2nd Quintile,Full Time,0.37173,46,126,0.28701,0.45645
2019,No answer / don't know,2nd Quintile,Part Time,0.33209,36,126,0.24952,0.41465
2019,No answer / don't know,2nd Quintile,Not Working,0.29618,44,126,0.21614,0.37622
2019,No answer / don't know,3rd Quintile,Part Time,0.40984,36,71,0.29463,0.52506
2019,No answer / don't know,3rd Quintile,Not Working,0.25702,35,71,0.15465,0.35939
2019,Pre-primary Level,1st Quintile,Not Working,0.89675,154,154,0.84854,0.94497
2019,Pre-primary Level,2nd Quintile,Not Working,0.88298,120,120,0.82523,0.94074
2019,Pre-primary Level,3rd Quintile,Not Working,0.85318,90,90,0.77965,0.92671
2019,Pre-primary Level,4th Quintile,Not Working,0.94648,83,83,0.89776,0.99519
2019,Pre-primary Level,5th Quintile,Not Working,0.85563,83,83,0.77956,0.93170
2019,Primary Level,1st Quintile,Full Time,0.14847,102,1275,0.12895,0.16800
2019,Primary Level,1st Quintile,Part Time,0.21249,178,1275,0.19003,0.23495
2019,Primary Level,1st Quintile,Not Working,0.63904,995,1275,0.61266,0.66541
2019,Primary Level,2nd Quintile,Part Time,0.43782,40,106,0.34292,0.53271
2019,Primary Level,2nd Quintile,Not Working,0.33494,66,106,0.24466,0.42521
2019,Lower Secondary Level,1st Quintile,Full Time,0.15911,192,1507,0.14063,0.17758
2019,Lower Secondary Level,1st Quintile,Part Time,0.25630,345,1507,0.23425,0.27835
2019,Lower Secondary Level,1st Quintile,Not Working,0.58459,970,1507,0.55970,0.60948
2019,Lower Secondary Level,2nd Quintile,Full Time,0.20643,179,709,0.17662,0.23625
2019,Lower Secondary Level,2nd Quintile,Part Time,0.24446,185,709,0.21280,0.27612
2019,Lower Secondary Level,2nd Quintile,Not Working,0.54911,345,709,0.51246,0.58576
2019,Lower Secondary Level,3rd Quintile,Full Time,0.28769,129,396,0.24305,0.33233
2019,Lower Secondary Level,3rd Quintile,Part Time,0.24126,93,396,0.19907,0.28346
2019,Lower Secondary Level,3rd Quintile,Not Working,0.47105,174,396,0.42182,0.52027
2019,Lower Secondary Level,4th Quintile,Full Time,0.43086,100,261,0.37067,0.49106
2019,Lower Secondary Level,4th Quintile,Part Time,0.23251,69,261,0.18116,0.28386
2019,Lower Secondary Level,4th Quintile,Not Working,0.33663,92,261,0.27919,0.39407
2019,Lower Secondary Level,5th Quintile,Full Time,0.41663,49,123,0.32915,0.50412
2019,Lower Secondary Level,5th Quintile,Part Time,0.24854,32,123,0.17185,0.32523
2019,Lower Secondary Level,5th Quintile,Not Working,0.33483,42,123,0.25108,0.41857
2019,Upper Secondary Level,1st Quintile,Full Time,0.16132,458,2500,0.14690,0.17575
2019,Upper Secondary Level,1st Quintile,Part Time,0.28921,699,2500,0.27143,0.30698
2019,Upper Secondary Level,1st Quintile,Not Working,0.54947,1343,2500,0.52996,0.56898
2019,Upper Secondary Level,2nd Quintile,Full Time,0.31671,876,2604,0.29884,0.33458
2019,Upper Secondary Level,2nd Quintile,Part Time,0.24038,768,2604,0.22396,0.25679
2019,Upper Secondary Level,2nd Quintile,Not Working,0.44292,960,2604,0.42383,0.46200
2019,Upper Secondary Level,3rd Quintile,Full Time,0.41180,904,2220,0.39133,0.43228
2019,Upper Secondary Level,3rd Quintile,Part Time,0.23301,612,2220,0.21542,0.25060
2019,Upper Secondary Level,3rd Quintile,Not Working,0.35519,704,2220,0.33528,0.37510
2019,Upper Secondary Level,4th Quintile,Full Time,0.46776,878,1941,0.44555,0.48996
2019,Upper Secondary Level,4th Quintile,Part Time,0.23841,511,1941,0.21944,0.25737
2019,Upper Secondary Level,4th Quintile,Not Working,0.29384,552,1941,0.27357,0.31411
2019,Upper Secondary Level,5th Quintile,Full Time,0.50642,666,1446,0.48065,0.53220
2019,Upper Secondary Level,5th Quintile,Part Time,0.24782,397,1446,0.22556,0.27008
2019,Upper Secondary Level,5th Quintile,Not Working,0.24575,383,1446,0.22356,0.26795
2019,Post-secondary Non-tertiary Level,1st Quintile,Full Time,0.19246,78,373,0.15240,0.23253
2019,Post-secondary Non-tertiary Level,1st Quintile,Part Time,0.46553,138,373,0.41484,0.51622
2019,Post-secondary Non-tertiary Level,1st Quintile,Not Working,0.34200,157,373,0.29379,0.39021
2019,Post-secondary Non-tertiary Level,2nd Quintile,Full Time,0.48293,182,435,0.43592,0.52995
2019,Post-secondary Non-tertiary Level,2nd Quintile,Part Time,0.34586,172,435,0.30111,0.39061
2019,Post-secondary Non-tertiary Level,2nd Quintile,Not Working,0.17120,81,435,0.13576,0.20664
2019,Post-secondary Non-tertiary Level,3rd Quintile,Full Time,0.56700,222,440,0.52065,0.61335
2019,Post-secondary Non-tertiary Level,3rd Quintile,Part Time,0.27856,161,440,0.23662,0.32050
2019,Post-secondary Non-tertiary Level,3rd Quintile,Not Working,0.15444,57,440,0.12064,0.18825
2019,Post-secondary Non-tertiary Level,4th Quintile,Full Time,0.53906,192,359,0.48742,0.59070
2019,Post-secondary Non-tertiary Level,4th Quintile,Part Time,0.26785,125,359,0.22198,0.31373
2019,Post-secondary Non-tertiary Level,4th Quintile,Not Working,0.19309,42,359,0.15220,0.23398
2019,Post-secondary Non-tertiary Level,5th Quintile,Full Time,0.56535,188,363,0.51429,0.61642
2019,Post-secondary Non-tertiary Level,5th Quintile,Part Time,0.28752,123,363,0.24090,0.33415
2019,Post-secondary Non-tertiary Level,5th Quintile,Not Working,0.14712,52,363,0.11063,0.18361
2019,First Stage of Tertiary Education,1st Quintile,Not Working,0.54089,41,41,0.38646,0.69532
2019,First Stage of Tertiary Education,2nd Quintile,Full Time,0.32388,75,230,0.26327,0.38449
2019,First Stage of Tertiary Education,2nd Quintile,Part Time,0.14647,41,230,0.10068,0.19227
2019,First Stage of Tertiary Education,2nd Quintile,Not Working,0.52965,114,230,0.46501,0.59430
2019,First Stage of Tertiary Education,3rd Quintile,Full Time,0.49984,146,297,0.44288,0.55680
2019,First Stage of Tertiary Education,3rd Quintile,Part Time,0.22452,63,297,0.17698,0.27205
2019,First Stage of Tertiary Education,3rd Quintile,Not Working,0.27565,88,297,0.22474,0.32655
2019,First Stage of Tertiary Education,4th Quintile,Full Time,0.61964,177,323,0.56661,0.67266
2019,First Stage of Tertiary Education,4th Quintile,Part Time,0.19586,77,323,0.15252,0.23921
2019,First Stage of Tertiary Education,4th Quintile,Not Working,0.18450,69,323,0.14213,0.22687
2019,First Stage of Tertiary Education,5th Quintile,Full Time,0.66529,237,380,0.61778,0.71280
2019,First Stage of Tertiary Education,5th Quintile,Part Time,0.15290,74,380,0.11666,0.18913
2019,First Stage of Tertiary Education,5th Quintile,Not Working,0.18182,69,380,0.14299,0.22065
2019,Second Stage of Tertiary Education,1st Quintile,Full Time,0.12292,113,944,0.10197,0.14388
2019,Second Stage of Tertiary Education,1st Quintile,Part Time,0.43284,322,944,0.40122,0.46446
2019,Second Stage of Tertiary Education,1st Quintile,Not Working,0.44424,509,944,0.41252,0.47595
2019,Second Stage of Tertiary Education,2nd Quintile,Full Time,0.29612,202,666,0.26142,0.33082
2019,Second Stage of Tertiary Education,2nd Quintile,Part Time,0.33730,227,666,0.30137,0.37324
2019,Second Stage of Tertiary Education,2nd Quintile,Not Working,0.36657,237,666,0.32995,0.40320
2019,Second Stage of Tertiary Education,3rd Quintile,Full Time,0.43476,410,941,0.40307,0.46645
2019,Second Stage of Tertiary Education,3rd Quintile,Part Time,0.27270,289,941,0.24423,0.30117
2019,Second Stage of Tertiary Education,3rd Quintile,Not Working,0.29254,242,941,0.26346,0.32162
2019,Second Stage of Tertiary Education,4th Quintile,Full Time,0.51474,641,1283,0.48738,0.54210
2019,Second Stage of Tertiary Education,4th Quintile,Part Time,0.22838,338,1283,0.20540,0.25136
2019,Second Stage of Tertiary Education,4th Quintile,Not Working,0.25688,304,1283,0.23296,0.28080
2019,Second Stage of Tertiary Education,5th Quintile,Full Time,0.59648,1362,2423,0.57695,0.61602
2019,Second Stage of Tertiary Education,5th Quintile,Part Time,0.19278,558,2423,0.17707,0.20849
2019,Second Stage of Tertiary Education,5th Quintile,Not Working,0.21074,503,2423,0.19449,0.22698
2020,No answer / don't know,1st Quintile,Full Time,0.23131,57,357,0.18750,0.27511
2020,No answer / don't know,1st Quintile,Part Time,0.30329,84,357,0.25553,0.35104
2020,No answer / don't know,1st Quintile,Not Working,0.46541,216,357,0.41359,0.51722
2020,No answer / don't know,2nd Quintile,Full Time,0.22894,35,126,0.15529,0.30260
2020,No answer / don't know,2nd Quintile,Part Time,0.44651,40,126,0.35936,0.53366
2020,No answer / don't know,2nd Quintile,Not Working,0.32455,51,126,0.24247,0.40663
2020,No answer / don't know,3rd Quintile,Full Time,0.41227,34,70,0.29612,0.52842
2020,No answer / don't know,3rd Quintile,Not Working,0.50990,36,70,0.39195,0.62786
2020,No answer / don't know,5th Quintile,Full Time,0.41411,33,33,0.24344,0.58478
2020,Pre-primary Level,1st Quintile,Not Working,0.91622,187,187,0.87640,0.95603
2020,Pre-primary Level,2nd Quintile,Not Working,0.88209,124,124,0.82509,0.93908
2020,Pre-primary Level,3rd Quintile,Not Working,0.84665,91,91,0.77221,0.92109
2020,Pre-primary Level,4th Quintile,Not Working,0.88491,101,101,0.82236,0.94746
2020,Pre-primary Level,5th Quintile,Not Working,0.96640,116,116,0.93347,0.99934
2020,Primary Level,1st Quintile,Full Time,0.14223,124,1033,0.12092,0.16354
2020,Primary Level,1st Quintile,Part Time,0.24245,192,1033,0.21630,0.26860
2020,Primary Level,1st Quintile,Not Working,0.61532,717,1033,0.58564,0.64500
2020,Primary Level,2nd Quintile,Full Time,0.23336,39,144,0.16404,0.30269
2020,Primary Level,2nd Quintile,Part Time,0.36934,41,144,0.29024,0.44845
2020,Primary Level,2nd Quintile,Not Working,0.39730,64,144,0.31709,0.47750
2020,Lower Secondary Level,1st Quintile,Full Time,0.12910,184,1374,0.11137,0.14684
2020,Lower Secondary Level,1st Quintile,Part Time,0.25200,352,1374,0.22904,0.27497
2020,Lower Secondary Level,1st Quintile,Not Working,0.61889,838,1374,0.59320,0.64458
2020,Lower Secondary Level,2nd Quintile,Full Time,0.25136,187,668,0.21844,0.28429
2020,Lower Secondary Level,2nd Quintile,Part Time,0.15679,146,668,0.12919,0.18438
2020,Lower Secondary Level,2nd Quintile,Not Working,0.59185,335,668,0.55455,0.62915
2020,Lower Secondary Level,3rd Quintile,Full Time,0.32720,135,384,0.28021,0.37419
2020,Lower Secondary Level,3rd Quintile,Part Time,0.23796,92,384,0.19531,0.28061
2020,Lower Secondary Level,3rd Quintile,Not Working,0.43484,157,384,0.38520,0.48449
2020,Lower Secondary Level,4th Quintile,Full Time,0.38341,95,239,0.32164,0.44519
2020,Lower Secondary Level,4th Quintile,Part Time,0.24450,62,239,0.18990,0.29910
2020,Lower Secondary Level,4th Quintile,Not Working,0.37209,82,239,0.31068,0.43350
2020,Lower Secondary Level,5th Quintile,Full Time,0.48339,66,148,0.40261,0.56418
2020,Lower Secondary Level,5th Quintile,Part Time,0.19663,37,148,0.13238,0.26089
2020,Lower Secondary Level,5th Quintile,Not Working,0.31997,45,148,0.24456,0.39538
2020,Upper Secondary Level,1st Quintile,Full Time,0.15482,453,2444,0.14048,0.16917
2020,Upper Secondary Level,1st Quintile,Part Time,0.29051,696,2444,0.27251,0.30852
2020,Upper Secondary Level,1st Quintile,Not Working,0.55467,1295,2444,0.53496,0.57437
2020,Upper Secondary Level,2nd Quintile,Full Time,0.31977,843,2551,0.30167,0.33787
2020,Upper Secondary Level,2nd Quintile,Part Time,0.24700,726,2551,0.23026,0.26374
2020,Upper Secondary Level,2nd Quintile,Not Working,0.43323,982,2551,0.41399,0.45246
2020,Upper Secondary Level,3rd Quintile,Full Time,0.39056,832,2055,0.36946,0.41166
2020,Upper Secondary Level,3rd Quintile,Part Time,0.22080,535,2055,0.20286,0.23874
2020,Upper Secondary Level,3rd Quintile,Not Working,0.38864,688,2055,0.36756,0.40972
2020,Upper Secondary Level,4th Quintile,Full Time,0.46210,892,1960,0.44002,0.48418
2020,Upper Secondary Level,4th Quintile,Part Time,0.24829,548,1960,0.22916,0.26742
2020,Upper Secondary Level,4th Quintile,Not Working,0.28960,520,1960,0.26952,0.30969
2020,Upper Secondary Level,5th Quintile,Full Time,0.49507,765,1643,0.47089,0.51925
2020,Upper Secondary Level,5th Quintile,Part Time,0.25715,473,1643,0.23601,0.27829
2020,Upper Secondary Level,5th Quintile,Not Working,0.24778,405,1643,0.22690,0.26866
2020,Post-secondary Non-tertiary Level,1st Quintile,Full Time,0.28118,97,405,0.23734,0.32502
2020,Post-secondary Non-tertiary Level,1st Quintile,Part Time,0.34541,150,405,0.29904,0.39178
2020,Post-secondary Non-tertiary Level,1st Quintile,Not Working,0.37341,158,405,0.32624,0.42058
2020,Post-secondary Non-tertiary Level,2nd Quintile,Full Time,0.37961,168,402,0.33211,0.42711
2020,Post-secondary Non-tertiary Level,2nd Quintile,Part Time,0.36752,161,402,0.32033,0.41471
2020,Post-secondary Non-tertiary Level,2nd Quintile,Not Working,0.25287,73,402,0.21033,0.29542
2020,Post-secondary Non-tertiary Level,3rd Quintile,Full Time,0.52706,210,414,0.47891,0.57521
2020,Post-secondary Non-tertiary Level,3rd Quintile,Part Time,0.35812,156,414,0.31188,0.40436
2020,Post-secondary Non-tertiary Level,3rd Quintile,Not Working,0.11482,48,414,0.08407,0.14557
2020,Post-secondary Non-tertiary Level,4th Quintile,Full Time,0.64042,237,421,0.59453,0.68632
2020,Post-secondary Non-tertiary Level,4th Quintile,Part Time,0.22343,140,421,0.18359,0.26326
2020,Post-secondary Non-tertiary Level,4th Quintile,Not Working,0.13615,44,421,0.10335,0.16895
2020,Post-secondary Non-tertiary Level,5th Quintile,Full Time,0.58771,279,487,0.54394,0.63147
2020,Post-secondary Non-tertiary Level,5th Quintile,Part Time,0.31792,151,487,0.27652,0.35932
2020,Post-secondary Non-tertiary Level,5th Quintile,Not Working,0.09438,57,487,0.06838,0.12037
2020,First Stage of Tertiary Education,1st Quintile,Part Time,0.27257,31,87,0.17846,0.36668
2020,First Stage of Tertiary Education,1st Quintile,Not Working,0.56897,56,87,0.46431,0.67364
2020,First Stage of Tertiary Education,2nd Quintile,Full Time,0.33778,85,232,0.27679,0.39877
2020,First Stage of Tertiary Education,2nd Quintile,Part Time,0.12812,33,232,0.08502,0.17122
2020,First Stage of Tertiary Education,2nd Quintile,Not Working,0.53410,114,232,0.46977,0.59843
2020,First Stage of Tertiary Education,3rd Quintile,Full Time,0.55460,144,272,0.49543,0.61378
2020,First Stage of Tertiary Education,3rd Quintile,Part Time,0.17630,56,272,0.13093,0.22167
2020,First Stage of Tertiary Education,3rd Quintile,Not Working,0.26910,72,272,0.21629,0.32190
2020,First Stage of Tertiary Education,4th Quintile,Full Time,0.56591,196,351,0.51398,0.61783
2020,First Stage of Tertiary Education,4th Quintile,Part Time,0.25641,87,351,0.21067,0.30216
2020,First Stage of Tertiary Education,4th Quintile,Not Working,0.17768,68,351,0.13764,0.21773
2020,First Stage of Tertiary Education,5th Quintile,Full Time,0.63570,331,495,0.59326,0.67813
2020,First Stage of Tertiary Education,5th Quintile,Part Time,0.17859,87,495,0.14481,0.21237
2020,First Stage of Tertiary Education,5th Quintile,Not Working,0.18571,77,495,0.15142,0.22001
2020,Second Stage of Tertiary Education,1st Quintile,Full Time,0.14295,148,880,0.11981,0.16609
