year,bula_h,quintil_oecd,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,Brandenburg,2nd Quintile,Part Time,0.19924,45,235,0.14806,0.25041
2019,Brandenburg,2nd Quintile,Not Working,0.48376,116,235,0.41973,0.54779
2019,Brandenburg,3rd Quintile,Full Time,0.39500,80,203,0.32758,0.46241
2019,Brandenburg,3rd Quintile,Part Time,0.14670,38,203,0.09790,0.19549
2019,Brandenburg,3rd Quintile,Not Working,0.45830,85,203,0.38959,0.52702
2019,Brandenburg,4th Quintile,Full Time,0.60065,80,169,0.52658,0.67471
2019,Brandenburg,4th Quintile,Part Time,0.14112,32,169,0.08847,0.19376
2019,Brandenburg,4th Quintile,Not Working,0.25824,57,169,0.19206,0.32442
2019,Brandenburg,5th Quintile,Full Time,0.74695,91,91,0.65713,0.83677
2019,Mecklenburg-Western Pomerania,1st Quintile,Full Time,0.17047,34,199,0.11809,0.22285
2019,Mecklenburg-Western Pomerania,1st Quintile,Part Time,0.38594,52,199,0.31813,0.45375
2019,Mecklenburg-Western Pomerania,1st Quintile,Not Working,0.44360,113,199,0.37439,0.51280
2019,Mecklenburg-Western Pomerania,2nd Quintile,Full Time,0.27469,43,145,0.20178,0.34759
2019,Mecklenburg-Western Pomerania,2nd Quintile,Part Time,0.20940,37,145,0.14294,0.27586
2019,Mecklenburg-Western Pomerania,2nd Quintile,Not Working,0.51591,65,145,0.43429,0.59754
2019,Mecklenburg-Western Pomerania,3rd Quintile,Full Time,0.44846,46,89,0.34455,0.55238
2019,Mecklenburg-Western Pomerania,3rd Quintile,Not Working,0.30571,43,89,0.20945,0.40196
2019,Mecklenburg-Western Pomerania,5th Quintile,Full Time,0.64638,31,31,0.47530,0.81747
2019,Saxony,1st Quintile,Full Time,0.23107,68,399,0.18965,0.27248
2019,Saxony,1st Quintile,Part Time,0.18880,81,399,0.15035,0.22724
2019,Saxony,1st Quintile,Not Working,0.58014,250,399,0.53165,0.62863
2019,Saxony,2nd Quintile,Full Time,0.37475,134,412,0.32795,0.42155
2019,Saxony,2nd Quintile,Part Time,0.17576,90,412,0.13896,0.21256
2019,Saxony,2nd Quintile,Not Working,0.44949,188,412,0.40140,0.49758
2019,Saxony,3rd Quintile,Full Time,0.49357,166,363,0.44207,0.54508
2019,Saxony,3rd Quintile,Part Time,0.22482,85,363,0.18182,0.26783
2019,Saxony,3rd Quintile,Not Working,0.28160,112,363,0.23527,0.32794
2019,Saxony,4th Quintile,Full Time,0.59872,138,225,0.53453,0.66291
2019,Saxony,4th Quintile,Part Time,0.22339,42,225,0.16885,0.27794
2019,Saxony,4th Quintile,Not Working,0.17788,45,225,0.12780,0.22796
2019,Saxony,5th Quintile,Full Time,0.61570,115,154,0.53862,0.69278
2019,Saxony,5th Quintile,Part Time,0.24049,39,154,0.17277,0.30821
2019,Saxony-Anhalt,1st Quintile,Full Time,0.15883,43,328,0.11921,0.19845
2019,Saxony-Anhalt,1st Quintile,Part Time,0.17039,62,328,0.12964,0.21114
2019,Saxony-Anhalt,1st Quintile,Not Working,0.67078,223,328,0.61985,0.72172
2019,Saxony-Anhalt,2nd Quintile,Full Time,0.30716,74,220,0.24606,0.36826
2019,Saxony-Anhalt,2nd Quintile,Part Time,0.15667,52,220,0.10853,0.20482
2019,Saxony-Anhalt,2nd Quintile,Not Working,0.53616,94,220,0.47011,0.60221
2019,Saxony-Anhalt,3rd Quintile,Full Time,0.41044,65,117,0.32092,0.49996
2019,Saxony-Anhalt,3rd Quintile,Not Working,0.38867,52,117,0.29996,0.47738
2019,Saxony-Anhalt,4th Quintile,Full Time,0.52191,65,98,0.42250,0.62132
2019,Saxony-Anhalt,4th Quintile,Not Working,0.28638,33,98,0.19641,0.37634
2019,Saxony-Anhalt,5th Quintile,Full Time,0.59287,63,63,0.47058,0.71517
2019,Thuringa,1st Quintile,Full Time,0.10636,43,262,0.06896,0.14377
2019,Thuringa,1st Quintile,Part Time,0.27671,62,262,0.22244,0.33099
2019,Thuringa,1st Quintile,Not Working,0.61692,157,262,0.55795,0.67590
2019,Thuringa,2nd Quintile,Full Time,0.34771,74,240,0.28733,0.40809
2019,Thuringa,2nd Quintile,Part Time,0.12257,45,240,0.08099,0.16415
2019,Thuringa,2nd Quintile,Not Working,0.52972,121,240,0.46644,0.59300
2019,Thuringa,3rd Quintile,Full Time,0.45596,87,195,0.38588,0.52605
2019,Thuringa,3rd Quintile,Part Time,0.23422,46,195,0.17462,0.29381
2019,Thuringa,3rd Quintile,Not Working,0.30982,62,195,0.24475,0.37489
2019,Thuringa,4th Quintile,Full Time,0.54070,69,69,0.42225,0.65915
2019,Thuringa,5th Quintile,Full Time,0.50478,57,57,0.37383,0.63573
2020,Schleswig-Holstein,1st Quintile,Full Time,0.18171,47,292,0.13741,0.22602
2020,Schleswig-Holstein,1st Quintile,Part Time,0.30763,76,292,0.25461,0.36066
2020,Schleswig-Holstein,1st Quintile,Not Working,0.51066,169,292,0.45322,0.56809
2020,Schleswig-Holstein,2nd Quintile,Full Time,0.32349,56,175,0.25398,0.39300
2020,Schleswig-Holstein,2nd Quintile,Part Time,0.28621,54,175,0.21905,0.35337
2020,Schleswig-Holstein,2nd Quintile,Not Working,0.39030,65,175,0.31781,0.46278
2020,Schleswig-Holstein,3rd Quintile,Full Time,0.37177,70,181,0.30117,0.44237
2020,Schleswig-Holstein,3rd Quintile,Part Time,0.29801,62,181,0.23120,0.36483
2020,Schleswig-Holstein,3rd Quintile,Not Working,0.33022,49,181,0.26151,0.39892
2020,Schleswig-Holstein,4th Quintile,Full Time,0.44966,72,165,0.37353,0.52580
2020,Schleswig-Holstein,4th Quintile,Part Time,0.21458,49,165,0.15175,0.27742
2020,Schleswig-Holstein,4th Quintile,Not Working,0.33575,44,165,0.26348,0.40803
2020,Schleswig-Holstein,5th Quintile,Full Time,0.54610,111,208,0.47828,0.61393
2020,Schleswig-Holstein,5th Quintile,Part Time,0.24414,58,208,0.18562,0.30266
2020,Schleswig-Holstein,5th Quintile,Not Working,0.20976,39,208,0.15430,0.26523
2020,Hamburg,1st Quintile,Part Time,0.19340,34,123,0.12331,0.26348
2020,Hamburg,1st Quintile,Not Working,0.74883,89,123,0.67188,0.82579
2020,Hamburg,2nd Quintile,Not Working,0.57762,37,37,0.41626,0.73897
2020,Hamburg,3rd Quintile,Full Time,0.39240,36,36,0.23063,0.55417
2020,Hamburg,4th Quintile,Full Time,0.56988,49,49,0.42982,0.70994
2020,Hamburg,5th Quintile,Full Time,0.60863,94,171,0.53526,0.68199
2020,Hamburg,5th Quintile,Part Time,0.12128,40,171,0.07221,0.17036
2020,Hamburg,5th Quintile,Not Working,0.27009,37,171,0.20335,0.33684
2020,Lower Saxony,1st Quintile,Full Time,0.13788,118,765,0.11343,0.16233
2020,Lower Saxony,1st Quintile,Part Time,0.30944,191,765,0.27666,0.34222
2020,Lower Saxony,1st Quintile,Not Working,0.55268,456,765,0.51742,0.58794
2020,Lower Saxony,2nd Quintile,Full Time,0.36120,188,524,0.32004,0.40237
2020,Lower Saxony,2nd Quintile,Part Time,0.25050,165,524,0.21336,0.28763
2020,Lower Saxony,2nd Quintile,Not Working,0.38830,171,524,0.34653,0.43007
2020,Lower Saxony,3rd Quintile,Full Time,0.38194,150,382,0.33315,0.43073
2020,Lower Saxony,3rd Quintile,Part Time,0.25578,109,382,0.21197,0.29959
2020,Lower Saxony,3rd Quintile,Not Working,0.36228,123,382,0.31402,0.41054
2020,Lower Saxony,4th Quintile,Full Time,0.44222,192,449,0.39623,0.48821
2020,Lower Saxony,4th Quintile,Part Time,0.24298,140,449,0.20326,0.28269
2020,Lower Saxony,4th Quintile,Not Working,0.31480,117,449,0.27180,0.35781
2020,Lower Saxony,5th Quintile,Full Time,0.54994,291,555,0.50851,0.59137
2020,Lower Saxony,5th Quintile,Part Time,0.22169,139,555,0.18710,0.25628
2020,Lower Saxony,5th Quintile,Not Working,0.22837,125,555,0.19342,0.26333
2020,Bremen,1st Quintile,Not Working,0.40780,66,66,0.28833,0.52727
2020,North Rhine-Westphalia,1st Quintile,Full Time,0.14512,221,1648,0.12811,0.16213
2020,North Rhine-Westphalia,1st Quintile,Part Time,0.29281,443,1648,0.27084,0.31479
2020,North Rhine-Westphalia,1st Quintile,Not Working,0.56207,984,1648,0.53811,0.58603
2020,North Rhine-Westphalia,2nd Quintile,Full Time,0.27090,305,1004,0.24339,0.29840
2020,North Rhine-Westphalia,2nd Quintile,Part Time,0.27082,308,1004,0.24331,0.29832
2020,North Rhine-Westphalia,2nd Quintile,Not Working,0.45829,391,1004,0.42745,0.48912
2020,North Rhine-Westphalia,3rd Quintile,Full Time,0.41051,381,912,0.37857,0.44245
2020,North Rhine-Westphalia,3rd Quintile,Part Time,0.27199,263,912,0.24309,0.30088
2020,North Rhine-Westphalia,3rd Quintile,Not Working,0.31750,268,912,0.28727,0.34773
2020,North Rhine-Westphalia,4th Quintile,Full Time,0.46737,398,923,0.43516,0.49957
2020,North Rhine-Westphalia,4th Quintile,Part Time,0.26108,273,923,0.23272,0.28943
2020,North Rhine-Westphalia,4th Quintile,Not Working,0.27156,252,923,0.24285,0.30026
2020,North Rhine-Westphalia,5th Quintile,Full Time,0.54192,643,1259,0.51439,0.56946
2020,North Rhine-Westphalia,5th Quintile,Part Time,0.20685,298,1259,0.18447,0.22923
2020,North Rhine-Westphalia,5th Quintile,Not Working,0.25123,318,1259,0.22726,0.27520
2020,Hesse,1st Quintile,Full Time,0.14882,75,448,0.11582,0.18181
2020,Hesse,1st Quintile,Part Time,0.25196,127,448,0.21172,0.29221
2020,Hesse,1st Quintile,Not Working,0.59922,246,448,0.55379,0.64465
2020,Hesse,2nd Quintile,Full Time,0.29178,107,283,0.23872,0.34484
2020,Hesse,2nd Quintile,Part Time,0.25233,83,283,0.20163,0.30302
2020,Hesse,2nd Quintile,Not Working,0.45589,93,283,0.39776,0.51402
2020,Hesse,3rd Quintile,Full Time,0.42073,119,282,0.36300,0.47845
2020,Hesse,3rd Quintile,Part Time,0.22582,83,282,0.17694,0.27471
2020,Hesse,3rd Quintile,Not Working,0.35345,80,282,0.29755,0.40934
2020,Hesse,4th Quintile,Full Time,0.46244,153,338,0.40921,0.51567
2020,Hesse,4th Quintile,Part Time,0.23107,100,338,0.18606,0.27607
2020,Hesse,4th Quintile,Not Working,0.30649,85,338,0.25727,0.35572
2020,Hesse,5th Quintile,Full Time,0.53834,268,506,0.49486,0.58182
2020,Hesse,5th Quintile,Part Time,0.25327,125,506,0.21534,0.29120
2020,Hesse,5th Quintile,Not Working,0.20839,113,506,0.17296,0.24381
2020,"Rhineland-Palatinate, Saarland",1st Quintile,Full Time,0.21157,70,410,0.17199,0.25115
2020,"Rhineland-Palatinate, Saarland",1st Quintile,Part Time,0.24959,107,410,0.20764,0.29153
2020,"Rhineland-Palatinate, Saarland",1st Quintile,Not Working,0.53884,233,410,0.49053,0.58716
2020,"Rhineland-Palatinate, Saarland",2nd Quintile,Full Time,0.24748,83,261,0.19502,0.29993
2020,"Rhineland-Palatinate, Saarland",2nd Quintile,Part Time,0.27529,69,261,0.22100,0.32959
2020,"Rhineland-Palatinate, Saarland",2nd Quintile,Not Working,0.47723,109,261,0.41651,0.53794
2020,"Rhineland-Palatinate, Saarland",3rd Quintile,Full Time,0.44176,104,246,0.37957,0.50394
2020,"Rhineland-Palatinate, Saarland",3rd Quintile,Part Time,0.20611,62,246,0.15546,0.25677
2020,"Rhineland-Palatinate, Saarland",3rd Quintile,Not Working,0.35213,80,246,0.29232,0.41194
2020,"Rhineland-Palatinate, Saarland",4th Quintile,Full Time,0.43526,113,234,0.37160,0.49892
2020,"Rhineland-Palatinate, Saarland",4th Quintile,Part Time,0.32683,76,234,0.26660,0.38705
2020,"Rhineland-Palatinate, Saarland",4th Quintile,Not Working,0.23791,45,234,0.18324,0.29259
2020,"Rhineland-Palatinate, Saarland",5th Quintile,Full Time,0.45631,152,293,0.39918,0.51344
2020,"Rhineland-Palatinate, Saarland",5th Quintile,Part Time,0.18746,52,293,0.14269,0.23223
2020,"Rhineland-Palatinate, Saarland",5th Quintile,Not Working,0.35623,89,293,0.30131,0.41116
2020,Baden-Wuerttemberg,1st Quintile,Full Time,0.16868,101,580,0.13818,0.19918
2020,Baden-Wuerttemberg,1st Quintile,Part Time,0.31572,180,580,0.27786,0.35358
2020,Baden-Wuerttemberg,1st Quintile,Not Working,0.51560,299,580,0.47490,0.55631
2020,Baden-Wuerttemberg,2nd Quintile,Full Time,0.26738,130,433,0.22564,0.30911
2020,Baden-Wuerttemberg,2nd Quintile,Part Time,0.22384,137,433,0.18454,0.26315
2020,Baden-Wuerttemberg,2nd Quintile,Not Working,0.50878,166,433,0.46164,0.55592
2020,Baden-Wuerttemberg,3rd Quintile,Full Time,0.37893,182,463,0.33469,0.42316
2020,Baden-Wuerttemberg,3rd Quintile,Part Time,0.22302,138,463,0.18506,0.26098
2020,Baden-Wuerttemberg,3rd Quintile,Not Working,0.39805,143,463,0.35342,0.44269
2020,Baden-Wuerttemberg,4th Quintile,Full Time,0.45326,274,604,0.41352,0.49299
2020,Baden-Wuerttemberg,4th Quintile,Part Time,0.25723,162,604,0.22234,0.29211
2020,Baden-Wuerttemberg,4th Quintile,Not Working,0.28952,168,604,0.25332,0.32572
2020,Baden-Wuerttemberg,5th Quintile,Full Time,0.57677,460,874,0.54399,0.60954
2020,Baden-Wuerttemberg,5th Quintile,Part Time,0.24522,238,874,0.21668,0.27376
2020,Baden-Wuerttemberg,5th Quintile,Not Working,0.17802,176,874,0.15264,0.20339
2020,Bavaria,1st Quintile,Full Time,0.14482,159,739,0.11943,0.17021
2020,Bavaria,1st Quintile,Part Time,0.33348,208,739,0.29946,0.36749
2020,Bavaria,1st Quintile,Not Working,0.52170,372,739,0.48566,0.55774
2020,Bavaria,2nd Quintile,Full Time,0.29783,224,710,0.26416,0.33149
2020,Bavaria,2nd Quintile,Part Time,0.30700,224,710,0.27305,0.34095
2020,Bavaria,2nd Quintile,Not Working,0.39518,262,710,0.35919,0.43116
2020,Bavaria,3rd Quintile,Full Time,0.38900,255,662,0.35184,0.42617
2020,Bavaria,3rd Quintile,Part Time,0.26861,201,662,0.23482,0.30240
2020,Bavaria,3rd Quintile,Not Working,0.34239,206,662,0.30622,0.37856
2020,Bavaria,4th Quintile,Full Time,0.51427,387,810,0.47983,0.54871
2020,Bavaria,4th Quintile,Part Time,0.26530,248,810,0.23487,0.29572
2020,Bavaria,4th Quintile,Not Working,0.22044,175,810,0.19187,0.24900
2020,Bavaria,5th Quintile,Full Time,0.58829,583,1080,0.55893,0.61766
2020,Bavaria,5th Quintile,Part Time,0.21113,276,1080,0.18678,0.23548
2020,Bavaria,5th Quintile,Not Working,0.20058,221,1080,0.17668,0.22447
2020,Berlin,1st Quintile,Full Time,0.11852,33,275,0.08025,0.15679
2020,Berlin,1st Quintile,Part Time,0.34787,87,275,0.29147,0.40426
2020,Berlin,1st Quintile,Not Working,0.53361,155,275,0.47454,0.59268
2020,Berlin,2nd Quintile,Full Time,0.29985,59,196,0.23554,0.36416
2020,Berlin,2nd Quintile,Part Time,0.32761,63,196,0.26173,0.39349
2020,Berlin,2nd Quintile,Not Working,0.37254,74,196,0.30468,0.44040
2020,Berlin,3rd Quintile,Full Time,0.39494,68,165,0.32012,0.46976
2020,Berlin,3rd Quintile,Part Time,0.25892,53,165,0.19188,0.32596
2020,Berlin,3rd Quintile,Not Working,0.34614,44,165,0.27333,0.41895
2020,Berlin,4th Quintile,Full Time,0.41919,84,179,0.34670,0.49168
2020,Berlin,4th Quintile,Part Time,0.33663,52,179,0.26721,0.40606
2020,Berlin,4th Quintile,Not Working,0.24418,43,179,0.18107,0.30729
2020,Berlin,5th Quintile,Full Time,0.58759,147,246,0.52594,0.64923
2020,Berlin,5th Quintile,Part Time,0.19236,63,246,0.14301,0.24172
2020,Berlin,5th Quintile,Not Working,0.22005,36,246,0.16818,0.27193
2020,Brandenburg,1st Quintile,Full Time,0.15456,49,300,0.11359,0.19554
2020,Brandenburg,1st Quintile,Part Time,0.23891,66,300,0.19057,0.28724
2020,Brandenburg,1st Quintile,Not Working,0.60653,185,300,0.55116,0.66190
2020,Brandenburg,2nd Quintile,Full Time,0.32994,75,265,0.27322,0.38666
2020,Brandenburg,2nd Quintile,Part Time,0.18507,57,265,0.13823,0.23192
2020,Brandenburg,2nd Quintile,Not Working,0.48499,133,265,0.42470,0.54528
2020,Brandenburg,3rd Quintile,Full Time,0.40001,78,188,0.32979,0.47023
2020,Brandenburg,3rd Quintile,Part Time,0.21819,35,188,0.15899,0.27738
2020,Brandenburg,3rd Quintile,Not Working,0.38181,75,188,0.31217,0.45144
2020,Brandenburg,4th Quintile,Full Time,0.57464,90,177,0.50160,0.64768
2020,Brandenburg,4th Quintile,Part Time,0.19962,40,177,0.14057,0.25868
2020,Brandenburg,4th Quintile,Not Working,0.22574,47,177,0.16397,0.28750
2020,Brandenburg,5th Quintile,Full Time,0.63564,122,189,0.56684,0.70443
2020,Brandenburg,5th Quintile,Part Time,0.17328,36,189,0.11917,0.22738
2020,Brandenburg,5th Quintile,Not Working,0.19109,31,189,0.13488,0.24729
2020,Mecklenburg-Western Pomerania,1st Quintile,Part Time,0.26375,42,131,0.18800,0.33950
2020,Mecklenburg-Western Pomerania,1st Quintile,Not Working,0.51174,89,131,0.42581,0.59767
2020,Mecklenburg-Western Pomerania,2nd Quintile,Full Time,0.26241,37,113,0.18093,0.34389
2020,Mecklenburg-Western Pomerania,2nd Quintile,Not Working,0.58638,76,113,0.49517,0.67759
2020,Mecklenburg-Western Pomerania,3rd Quintile,Full Time,0.40245,36,74,0.28996,0.51495
2020,Mecklenburg-Western Pomerania,3rd Quintile,Not Working,0.50702,38,74,0.39234,0.62171
2020,Mecklenburg-Western Pomerania,4th Quintile,Full Time,0.49010,31,31,0.31122,0.66899
2020,Mecklenburg-Western Pomerania,5th Quintile,Full Time,0.68495,55,55,0.56105,0.80885
2020,Saxony,1st Quintile,Full Time,0.18112,57,372,0.14194,0.22031
2020,Saxony,1st Quintile,Part Time,0.28165,99,372,0.23588,0.32742
2020,Saxony,1st Quintile,Not Working,0.53722,216,372,0.48648,0.58796
2020,Saxony,2nd Quintile,Full Time,0.40437,146,440,0.35846,0.45028
2020,Saxony,2nd Quintile,Part Time,0.21555,106,440,0.17708,0.25402
2020,Saxony,2nd Quintile,Not Working,0.38008,188,440,0.33467,0.42549
2020,Saxony,3rd Quintile,Full Time,0.51017,157,337,0.45671,0.56362
2020,Saxony,3rd Quintile,Part Time,0.21059,61,337,0.16699,0.25419
2020,Saxony,3rd Quintile,Not Working,0.27924,119,337,0.23127,0.32721
2020,Saxony,4th Quintile,Full Time,0.64615,143,237,0.58515,0.70716
2020,Saxony,4th Quintile,Part Time,0.18847,46,237,0.13857,0.23837
2020,Saxony,4th Quintile,Not Working,0.16537,48,237,0.11797,0.21277
2020,Saxony,5th Quintile,Full Time,0.60808,157,243,0.54657,0.66958
2020,Saxony,5th Quintile,Part Time,0.21180,49,243,0.16032,0.26327
2020,Saxony,5th Quintile,Not Working,0.18013,37,243,0.13171,0.22855
2020,Saxony-Anhalt,1st Quintile,Full Time,0.16453,49,325,0.12416,0.20490
2020,Saxony-Anhalt,1st Quintile,Part Time,0.24358,76,325,0.19684,0.29032
2020,Saxony-Anhalt,1st Quintile,Not Working,0.59189,200,325,0.53838,0.64541
2020,Saxony-Anhalt,2nd Quintile,Full Time,0.34200,65,196,0.27541,0.40858
2020,Saxony-Anhalt,2nd Quintile,Part Time,0.17992,44,196,0.12601,0.23384
2020,Saxony-Anhalt,2nd Quintile,Not Working,0.47808,87,196,0.40797,0.54819
2020,Saxony-Anhalt,3rd Quintile,Full Time,0.45618,64,116,0.36515,0.54722
2020,Saxony-Anhalt,3rd Quintile,Not Working,0.42099,52,116,0.33076,0.51123
2020,Saxony-Anhalt,4th Quintile,Full Time,0.45992,80,121,0.37074,0.54909
2020,Saxony-Anhalt,4th Quintile,Not Working,0.33783,41,121,0.25321,0.42246
2020,Saxony-Anhalt,5th Quintile,Full Time,0.71138,98,98,0.62121,0.80156
2020,Thuringa,1st Quintile,Full Time,0.14461,44,246,0.10057,0.18865
2020,Thuringa,1st Quintile,Part Time,0.29498,68,246,0.23787,0.35208
2020,Thuringa,1st Quintile,Not Working,0.56041,134,246,0.49826,0.62256
2020,Thuringa,2nd Quintile,Full Time,0.35772,74,235,0.29630,0.41913
2020,Thuringa,2nd Quintile,Part Time,0.23673,51,235,0.18227,0.29120
2020,Thuringa,2nd Quintile,Not Working,0.40555,110,235,0.34264,0.46846
2020,Thuringa,3rd Quintile,Full Time,0.38931,72,161,0.31376,0.46486
2020,Thuringa,3rd Quintile,Part Time,0.25565,39,161,0.18806,0.32325
2020,Thuringa,3rd Quintile,Not Working,0.35504,50,161,0.28089,0.42919
2020,Thuringa,4th Quintile,Full Time,0.43618,75,150,0.35655,0.51581
2020,Thuringa,4th Quintile,Part Time,0.30858,39,150,0.23441,0.38275
2020,Thuringa,4th Quintile,Not Working,0.25524,36,150,0.18523,0.32525
2020,Thuringa,5th Quintile,Full Time,0.63023,102,102,0.53608,0.72438
2021,Schleswig-Holstein,1st Quintile,Full Time,0.14816,38,254,0.10438,0.19193
2021,Schleswig-Holstein,1st Quintile,Part Time,0.16357,43,254,0.11799,0.20915
2021,Schleswig-Holstein,1st Quintile,Not Working,0.68828,173,254,0.63120,0.74535
2021,Schleswig-Holstein,2nd Quintile,Full Time,0.38900,48,140,0.30795,0.47005
2021,Schleswig-Holstein,2nd Quintile,Part Time,0.25010,40,140,0.17810,0.32210
2021,Schleswig-Holstein,2nd Quintile,Not Working,0.36090,52,140,0.28106,0.44074
2021,Schleswig-Holstein,3rd Quintile,Full Time,0.42908,51,128,0.34300,0.51517
2021,Schleswig-Holstein,3rd Quintile,Part Time,0.31430,41,128,0.23356,0.39504
2021,Schleswig-Holstein,3rd Quintile,Not Working,0.25662,36,128,0.18066,0.33258
2021,Schleswig-Holstein,4th Quintile,Full Time,0.38144,64,142,0.30126,0.46161
2021,Schleswig-Holstein,4th Quintile,Part Time,0.24881,40,142,0.17745,0.32017
2021,Schleswig-Holstein,4th Quintile,Not Working,0.36975,38,142,0.29007,0.44943
2021,Schleswig-Holstein,5th Quintile,Full Time,0.51765,79,167,0.44164,0.59367
2021,Schleswig-Holstein,5th Quintile,Part Time,0.19471,42,167,0.13447,0.25494
2021,Schleswig-Holstein,5th Quintile,Not Working,0.28764,46,167,0.21878,0.35650
2021,Hamburg,1st Quintile,Not Working,0.79509,82,82,0.70719,0.88299
2021,Hamburg,2nd Quintile,Not Working,0.58725,33,33,0.41667,0.75784
2021,Hamburg,4th Quintile,Full Time,0.38180,35,35,0.21849,0.54510
2021,Hamburg,5th Quintile,Full Time,0.44940,58,90,0.34606,0.55275
2021,Hamburg,5th Quintile,Part Time,0.31049,32,90,0.21436,0.40662
2021,Lower Saxony,1st Quintile,Full Time,0.07366,55,486,0.05041,0.09691
2021,Lower Saxony,1st Quintile,Part Time,0.28224,109,486,0.24218,0.32230
2021,Lower Saxony,1st Quintile,Not Working,0.64410,322,486,0.60149,0.68671
2021,Lower Saxony,2nd Quintile,Full Time,0.31665,98,356,0.26826,0.36504
2021,Lower Saxony,2nd Quintile,Part Time,0.34134,111,356,0.29202,0.39067
2021,Lower Saxony,2nd Quintile,Not Working,0.34201,147,356,0.29266,0.39135
2021,Lower Saxony,3rd Quintile,Full Time,0.30688,115,342,0.25793,0.35583
2021,Lower Saxony,3rd Quintile,Part Time,0.32938,111,342,0.27949,0.37926
2021,Lower Saxony,3rd Quintile,Not Working,0.36375,116,342,0.31269,0.41481
2021,Lower Saxony,4th Quintile,Full Time,0.42724,142,319,0.37287,0.48161
2021,Lower Saxony,4th Quintile,Part Time,0.25896,88,319,0.21081,0.30711
2021,Lower Saxony,4th Quintile,Not Working,0.31379,89,319,0.26279,0.36480
2021,Lower Saxony,5th Quintile,Full Time,0.51407,204,412,0.46575,0.56239
2021,Lower Saxony,5th Quintile,Part Time,0.21388,104,412,0.17423,0.25352
2021,Lower Saxony,5th Quintile,Not Working,0.27205,104,412,0.22903,0.31507
2021,Bremen,1st Quintile,Not Working,0.60116,41,41,0.44941,0.75291
2021,North Rhine-Westphalia,1st Quintile,Full Time,0.14690,160,1175,0.12665,0.16715
2021,North Rhine-Westphalia,1st Quintile,Part Time,0.26458,296,1175,0.23935,0.28981
