"pli0096_h","year","age_gr","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Seltener","2017","30-45","2","124","0.126397194769682","0.10749342326484","0.145300966274525"
"Seltener","2017","30-45","3","150","0.0942583435772894","0.078282691271217","0.110233995883362"
"Seltener","2017","30-45","4","220","0.134557640255874","0.118537266176771","0.150578014334977"
"Seltener","2017","30-45","5 Einkommensstärkstes Quintil","343","0.135555132737852","0.121344294690682","0.149765970785022"
"Seltener","2017","46-65","1 Einkommensschwächstes Quintil","96","0.0851925624424657","0.0685967314657671","0.101788393419164"
"Seltener","2017","46-65","2","114","0.0902992108955858","0.0742362306306745","0.106362191160497"
"Seltener","2017","46-65","3","193","0.128961963444811","0.111961233621066","0.145962693268556"
"Seltener","2017","46-65","4","361","0.141434754479107","0.127551057361674","0.15531845159654"
"Seltener","2017","46-65","5 Einkommensstärkstes Quintil","537","0.137751110491955","0.12667619305515","0.14882602792876"
"Seltener","2017","66","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2017","66","2","","","",""
"Seltener","2017","66","3","","","",""
"Seltener","2017","66","4","","","",""
"Seltener","2017","66","5 Einkommensstärkstes Quintil","","","",""
"Nie","2017","17-29","1 Einkommensschwächstes Quintil","639","0.736853906874403","0.707040250592127","0.766667563156679"
"Nie","2017","17-29","2","602","0.764311026516935","0.735100299986463","0.793521753047408"
"Nie","2017","17-29","3","478","0.663038641628929","0.628703260593914","0.697374022663945"
"Nie","2017","17-29","4","629","0.62733274414133","0.59718330658552","0.65748218169714"
"Nie","2017","17-29","5 Einkommensstärkstes Quintil","581","0.59872450253945","0.568098848049757","0.629350157029143"
"Nie","2017","30-45","1 Einkommensschwächstes Quintil","643","0.784439990567764","0.755819606513449","0.813060374622079"
"Nie","2017","30-45","2","921","0.752587025291178","0.728039239189035","0.777134811393321"
"Nie","2017","30-45","3","884","0.714593022116951","0.689900911937099","0.739285132296803"
"Nie","2017","30-45","4","1159","0.677563690547689","0.655620668942206","0.699506712153172"
"Nie","2017","30-45","5 Einkommensstärkstes Quintil","1377","0.660434310164771","0.640774932242692","0.68009368808685"
"Nie","2017","46-65","1 Einkommensschwächstes Quintil","833","0.766552318579005","0.741404576224892","0.791700060933117"
"Nie","2017","46-65","2","897","0.776785272998111","0.753448178950115","0.800122367046108"
"Nie","2017","46-65","3","958","0.644334004818116","0.620051421615209","0.668616588021023"
"Nie","2017","46-65","4","1492","0.660482294142611","0.641615321845875","0.679349266439346"
"Nie","2017","46-65","5 Einkommensstärkstes Quintil","2114","0.594595248574158","0.578817982289917","0.6103725148584"
"Nie","2017","66","1 Einkommensschwächstes Quintil","","","",""
"Nie","2017","66","2","","","",""
"Nie","2017","66","3","","","",""
"Nie","2017","66","4","","","",""
"Nie","2017","66","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2018","17-29","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2018","17-29","2","","","",""
"Täglich","2018","17-29","3","","","",""
"Täglich","2018","17-29","4","","","",""
"Täglich","2018","17-29","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2018","30-45","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2018","30-45","2","","","",""
"Täglich","2018","30-45","3","","","",""
"Täglich","2018","30-45","4","","","",""
"Täglich","2018","30-45","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2018","46-65","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2018","46-65","2","","","",""
"Täglich","2018","46-65","3","","","",""
"Täglich","2018","46-65","4","","","",""
"Täglich","2018","46-65","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2018","66","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2018","66","2","","","",""
"Täglich","2018","66","3","","","",""
"Täglich","2018","66","4","","","",""
"Täglich","2018","66","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2018","17-29","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2018","17-29","2","","","",""
"Min 1x pro Woche","2018","17-29","3","","","",""
"Min 1x pro Woche","2018","17-29","4","","","",""
"Min 1x pro Woche","2018","17-29","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2018","30-45","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2018","30-45","2","","","",""
"Min 1x pro Woche","2018","30-45","3","","","",""
"Min 1x pro Woche","2018","30-45","4","","","",""
"Min 1x pro Woche","2018","30-45","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2018","46-65","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2018","46-65","2","","","",""
"Min 1x pro Woche","2018","46-65","3","","","",""
"Min 1x pro Woche","2018","46-65","4","","","",""
"Min 1x pro Woche","2018","46-65","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2018","66","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2018","66","2","","","",""
"Min 1x pro Woche","2018","66","3","","","",""
"Min 1x pro Woche","2018","66","4","","","",""
"Min 1x pro Woche","2018","66","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2018","17-29","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2018","17-29","2","","","",""
"Min 1x pro Monat","2018","17-29","3","","","",""
"Min 1x pro Monat","2018","17-29","4","","","",""
"Min 1x pro Monat","2018","17-29","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2018","30-45","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2018","30-45","2","","","",""
"Min 1x pro Monat","2018","30-45","3","","","",""
"Min 1x pro Monat","2018","30-45","4","","","",""
"Min 1x pro Monat","2018","30-45","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2018","46-65","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2018","46-65","2","","","",""
"Min 1x pro Monat","2018","46-65","3","","","",""
"Min 1x pro Monat","2018","46-65","4","","","",""
"Min 1x pro Monat","2018","46-65","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2018","66","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2018","66","2","","","",""
"Min 1x pro Monat","2018","66","3","","","",""
"Min 1x pro Monat","2018","66","4","","","",""
"Min 1x pro Monat","2018","66","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2018","17-29","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2018","17-29","2","","","",""
"Seltener","2018","17-29","3","","","",""
"Seltener","2018","17-29","4","","","",""
"Seltener","2018","17-29","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2018","30-45","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2018","30-45","2","","","",""
"Seltener","2018","30-45","3","","","",""
"Seltener","2018","30-45","4","","","",""
"Seltener","2018","30-45","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2018","46-65","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2018","46-65","2","","","",""
"Seltener","2018","46-65","3","","","",""
"Seltener","2018","46-65","4","","","",""
"Seltener","2018","46-65","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2018","66","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2018","66","2","","","",""
"Seltener","2018","66","3","","","",""
"Seltener","2018","66","4","","","",""
"Seltener","2018","66","5 Einkommensstärkstes Quintil","","","",""
"Nie","2018","17-29","1 Einkommensschwächstes Quintil","","","",""
"Nie","2018","17-29","2","","","",""
"Nie","2018","17-29","3","","","",""
"Nie","2018","17-29","4","","","",""
"Nie","2018","17-29","5 Einkommensstärkstes Quintil","","","",""
"Nie","2018","30-45","1 Einkommensschwächstes Quintil","","","",""
"Nie","2018","30-45","2","","","",""
"Nie","2018","30-45","3","","","",""
"Nie","2018","30-45","4","","","",""
"Nie","2018","30-45","5 Einkommensstärkstes Quintil","","","",""
"Nie","2018","46-65","1 Einkommensschwächstes Quintil","","","",""
"Nie","2018","46-65","2","","","",""
"Nie","2018","46-65","3","","","",""
"Nie","2018","46-65","4","","","",""
"Nie","2018","46-65","5 Einkommensstärkstes Quintil","","","",""
"Nie","2018","66","1 Einkommensschwächstes Quintil","","","",""
"Nie","2018","66","2","","","",""
"Nie","2018","66","3","","","",""
"Nie","2018","66","4","","","",""
"Nie","2018","66","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2019","17-29","1 Einkommensschwächstes Quintil","11","","",""
"Täglich","2019","17-29","2","4","","",""
"Täglich","2019","17-29","3","10","","",""
"Täglich","2019","17-29","4","13","","",""
"Täglich","2019","17-29","5 Einkommensstärkstes Quintil","17","","",""
"Täglich","2019","30-45","1 Einkommensschwächstes Quintil","7","","",""
"Täglich","2019","30-45","2","8","","",""
"Täglich","2019","30-45","3","13","","",""
"Täglich","2019","30-45","4","27","","",""
"Täglich","2019","30-45","5 Einkommensstärkstes Quintil","38","0.0184165242349626","0.0131513629441834","0.0236816855257419"
"Täglich","2019","46-65","1 Einkommensschwächstes Quintil","14","","",""
"Täglich","2019","46-65","2","17","","",""
"Täglich","2019","46-65","3","18","","",""
"Täglich","2019","46-65","4","53","0.0165116758591354","0.0113373912655575","0.0216859604527133"
"Täglich","2019","46-65","5 Einkommensstärkstes Quintil","149","0.0217285205094831","0.0177050082738364","0.0257520327451297"
"Täglich","2019","66","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2019","66","2","","","",""
"Täglich","2019","66","3","","","",""
"Täglich","2019","66","4","","","",""
"Täglich","2019","66","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2019","17-29","1 Einkommensschwächstes Quintil","36","0.0474850445712889","0.0311229058926096","0.0638471832499683"
"Min 1x pro Woche","2019","17-29","2","52","0.0881185563160657","0.0648476370802528","0.111389475551879"
"Min 1x pro Woche","2019","17-29","3","67","0.124919169153392","0.0983306899599145","0.151507648346869"
"Min 1x pro Woche","2019","17-29","4","128","0.137139425024787","0.115299400793417","0.158979449256156"
"Min 1x pro Woche","2019","17-29","5 Einkommensstärkstes Quintil","151","0.149726213508113","0.128236608800409","0.171215818215816"
"Min 1x pro Woche","2019","30-45","1 Einkommensschwächstes Quintil","17","","",""
"Min 1x pro Woche","2019","30-45","2","42","0.0536763689853937","0.0374707698632268","0.0698819681075607"
"Min 1x pro Woche","2019","30-45","3","78","0.0880247202314025","0.0697955054129421","0.106253935049863"
"Min 1x pro Woche","2019","30-45","4","153","0.0897692752984742","0.075678925943051","0.103859624653897"
"Min 1x pro Woche","2019","30-45","5 Einkommensstärkstes Quintil","262","0.0916336747934071","0.0803356560594947","0.10293169352732"
"Min 1x pro Woche","2019","46-65","1 Einkommensschwächstes Quintil","59","0.0742628143728979","0.0562837693802738","0.0922418593655219"
"Min 1x pro Woche","2019","46-65","2","96","0.0937863677793349","0.0757354460101408","0.111837289548529"
"Min 1x pro Woche","2019","46-65","3","120","0.0904832208171779","0.0742656710039081","0.106700770630448"
"Min 1x pro Woche","2019","46-65","4","256","0.0904673497701895","0.078820051120511","0.102114648419868"
"Min 1x pro Woche","2019","46-65","5 Einkommensstärkstes Quintil","717","0.129754309657128","0.120480837157882","0.139027782156375"
"Min 1x pro Woche","2019","66","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2019","66","2","","","",""
"Min 1x pro Woche","2019","66","3","","","",""
"Min 1x pro Woche","2019","66","4","","","",""
"Min 1x pro Woche","2019","66","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2019","17-29","1 Einkommensschwächstes Quintil","25","","",""
"Min 1x pro Monat","2019","17-29","2","27","","",""
"Min 1x pro Monat","2019","17-29","3","43","0.0558721738204998","0.0374021246420216","0.0743422229989781"
"Min 1x pro Monat","2019","17-29","4","78","0.0833231242992259","0.065776541438183","0.100869707160269"
"Min 1x pro Monat","2019","17-29","5 Einkommensstärkstes Quintil","97","0.0882766661766823","0.0711901072920774","0.105363225061287"
"Min 1x pro Monat","2019","30-45","1 Einkommensschwächstes Quintil","21","","",""
"Min 1x pro Monat","2019","30-45","2","30","0.0465720283918408","0.0314203687699934","0.0617236880136883"
"Min 1x pro Monat","2019","30-45","3","77","0.0661643799393717","0.0501716926977148","0.0821570671810287"
"Min 1x pro Monat","2019","30-45","4","133","0.0622919496094413","0.0503786533999376","0.0742052458189451"
"Min 1x pro Monat","2019","30-45","5 Einkommensstärkstes Quintil","312","0.106869259377038","0.094770853655303","0.118967665098772"
"Min 1x pro Monat","2019","46-65","1 Einkommensschwächstes Quintil","40","0.0430966181368305","0.0291716983119797","0.0570215379616813"
"Min 1x pro Monat","2019","46-65","2","66","0.0579157789741815","0.0434528069482454","0.0723787510001175"
"Min 1x pro Monat","2019","46-65","3","87","0.0600005037357742","0.0465747982539566","0.0734262092175919"
"Min 1x pro Monat","2019","46-65","4","252","0.0824852047856347","0.0713149083876781","0.0936555011835913"
"Min 1x pro Monat","2019","46-65","5 Einkommensstärkstes Quintil","639","0.112638643143501","0.103913862573109","0.121363423713893"
"Min 1x pro Monat","2019","66","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2019","66","2","","","",""
"Min 1x pro Monat","2019","66","3","","","",""
"Min 1x pro Monat","2019","66","4","","","",""
"Min 1x pro Monat","2019","66","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2019","17-29","1 Einkommensschwächstes Quintil","72","0.12639704044405","0.100831719832717","0.151962361055384"
"Seltener","2019","17-29","2","46","0.105752164038318","0.0805066485067741","0.130997679569861"
"Seltener","2019","17-29","3","64","0.144000293256861","0.115766231212253","0.172234355301469"
"Seltener","2019","17-29","4","112","0.120304061567969","0.0996498757928043","0.140958247343134"
"Seltener","2019","17-29","5 Einkommensstärkstes Quintil","148","0.152687093551842","0.131023864785171","0.174350322318512"
"Seltener","2019","30-45","1 Einkommensschwächstes Quintil","51","0.0847156262413367","0.0607821266757398","0.108649125806934"
"Seltener","2019","30-45","2","48","0.0855790099819721","0.0654644560279129","0.105693563936031"
"Seltener","2019","30-45","3","87","0.0843817681817584","0.0664981400942835","0.102265396269233"
"Seltener","2019","30-45","4","203","0.134563017693779","0.117741594384369","0.151384441003189"
"Seltener","2019","30-45","5 Einkommensstärkstes Quintil","302","0.105197956489981","0.0931832999201987","0.117212613059762"
"Seltener","2019","46-65","1 Einkommensschwächstes Quintil","62","0.0504157134353629","0.0354124138574343","0.0654190130132916"
"Seltener","2019","46-65","2","78","0.0836731522172228","0.066528349143943","0.100817955290503"
"Seltener","2019","46-65","3","118","0.105090191624076","0.0877534856717353","0.122426897576416"
"Seltener","2019","46-65","4","267","0.115111014650803","0.102151970599361","0.128070058702244"
"Seltener","2019","46-65","5 Einkommensstärkstes Quintil","632","0.109421051508864","0.100806211693706","0.118035891324022"
"Seltener","2019","66","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2019","66","2","","","",""
"Seltener","2019","66","3","","","",""
"Seltener","2019","66","4","","","",""
"Seltener","2019","66","5 Einkommensstärkstes Quintil","","","",""
"Nie","2019","17-29","1 Einkommensschwächstes Quintil","505","0.764755522916972","0.732123291535718","0.797387754298227"
"Nie","2019","17-29","2","441","0.775071263182281","0.740794172543115","0.809348353821448"
"Nie","2019","17-29","3","410","0.665924707290521","0.62799411611287","0.703855298468173"
"Nie","2019","17-29","4","622","0.644539757539994","0.614150365432785","0.674929149647204"
"Nie","2019","17-29","5 Einkommensstärkstes Quintil","646","0.593817183122654","0.564237925850725","0.623396440394583"
"Nie","2019","30-45","1 Einkommensschwächstes Quintil","424","0.816336890271391","0.783056217480901","0.849617563061881"
