"plj0589","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"Nie","2019","AkademikerIn","Hessen","","","",""
"Nie","2019","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Nie","2019","AkademikerIn","Baden-Wuerttemberg","","","",""
"Nie","2019","AkademikerIn","Bayern","","","",""
"Nie","2019","AkademikerIn","Berlin","","","",""
"Nie","2019","AkademikerIn","Brandenburg","","","",""
"Nie","2019","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Nie","2019","AkademikerIn","Sachsen","","","",""
"Nie","2019","AkademikerIn","Sachsen-Anhalt","","","",""
"Nie","2019","AkademikerIn","Thueringen","","","",""
"Sehr oft","2020","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Sehr oft","2020","(noch) kein Abschluss","Hamburg","","","",""
"Sehr oft","2020","(noch) kein Abschluss","Niedersachsen","","","",""
"Sehr oft","2020","(noch) kein Abschluss","Bremen","","","",""
"Sehr oft","2020","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Sehr oft","2020","(noch) kein Abschluss","Hessen","","","",""
"Sehr oft","2020","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Sehr oft","2020","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Sehr oft","2020","(noch) kein Abschluss","Bayern","","","",""
"Sehr oft","2020","(noch) kein Abschluss","Berlin","","","",""
"Sehr oft","2020","(noch) kein Abschluss","Brandenburg","","","",""
"Sehr oft","2020","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Sehr oft","2020","(noch) kein Abschluss","Sachsen","","","",""
"Sehr oft","2020","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Sehr oft","2020","(noch) kein Abschluss","Thueringen","","","",""
"Sehr oft","2020","Hauptschule","Schleswig-Holstein","","","",""
"Sehr oft","2020","Hauptschule","Hamburg","","","",""
"Sehr oft","2020","Hauptschule","Niedersachsen","","","",""
"Sehr oft","2020","Hauptschule","Bremen","","","",""
"Sehr oft","2020","Hauptschule","Nordrhein-Westfalen","","","",""
"Sehr oft","2020","Hauptschule","Hessen","","","",""
"Sehr oft","2020","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Sehr oft","2020","Hauptschule","Baden-Wuerttemberg","","","",""
"Sehr oft","2020","Hauptschule","Bayern","","","",""
"Sehr oft","2020","Hauptschule","Berlin","","","",""
"Sehr oft","2020","Hauptschule","Brandenburg","","","",""
"Sehr oft","2020","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Sehr oft","2020","Hauptschule","Sachsen","","","",""
"Sehr oft","2020","Hauptschule","Sachsen-Anhalt","","","",""
"Sehr oft","2020","Hauptschule","Thueringen","","","",""
"Sehr oft","2020","Realschule","Schleswig-Holstein","","","",""
"Sehr oft","2020","Realschule","Hamburg","","","",""
"Sehr oft","2020","Realschule","Niedersachsen","","","",""
"Sehr oft","2020","Realschule","Bremen","","","",""
"Sehr oft","2020","Realschule","Nordrhein-Westfalen","","","",""
"Sehr oft","2020","Realschule","Hessen","","","",""
"Sehr oft","2020","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Sehr oft","2020","Realschule","Baden-Wuerttemberg","","","",""
"Sehr oft","2020","Realschule","Bayern","","","",""
"Sehr oft","2020","Realschule","Berlin","","","",""
"Sehr oft","2020","Realschule","Brandenburg","","","",""
"Sehr oft","2020","Realschule","Mecklenburg-Vorpommern","","","",""
"Sehr oft","2020","Realschule","Sachsen","","","",""
"Sehr oft","2020","Realschule","Sachsen-Anhalt","","","",""
"Sehr oft","2020","Realschule","Thueringen","","","",""
"Sehr oft","2020","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Sehr oft","2020","(Fach-)Abitur","Hamburg","","","",""
"Sehr oft","2020","(Fach-)Abitur","Niedersachsen","","","",""
"Sehr oft","2020","(Fach-)Abitur","Bremen","","","",""
"Sehr oft","2020","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Sehr oft","2020","(Fach-)Abitur","Hessen","","","",""
"Sehr oft","2020","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Sehr oft","2020","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Sehr oft","2020","(Fach-)Abitur","Bayern","","","",""
"Sehr oft","2020","(Fach-)Abitur","Berlin","","","",""
"Sehr oft","2020","(Fach-)Abitur","Brandenburg","","","",""
"Sehr oft","2020","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Sehr oft","2020","(Fach-)Abitur","Sachsen","","","",""
"Sehr oft","2020","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Sehr oft","2020","(Fach-)Abitur","Thueringen","","","",""
"Sehr oft","2020","AkademikerIn","Schleswig-Holstein","","","",""
"Sehr oft","2020","AkademikerIn","Hamburg","","","",""
"Sehr oft","2020","AkademikerIn","Niedersachsen","","","",""
"Sehr oft","2020","AkademikerIn","Bremen","","","",""
"Sehr oft","2020","AkademikerIn","Nordrhein-Westfalen","","","",""
"Sehr oft","2020","AkademikerIn","Hessen","","","",""
"Sehr oft","2020","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Sehr oft","2020","AkademikerIn","Baden-Wuerttemberg","","","",""
"Sehr oft","2020","AkademikerIn","Bayern","","","",""
"Sehr oft","2020","AkademikerIn","Berlin","","","",""
"Sehr oft","2020","AkademikerIn","Brandenburg","","","",""
"Sehr oft","2020","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Sehr oft","2020","AkademikerIn","Sachsen","","","",""
"Sehr oft","2020","AkademikerIn","Sachsen-Anhalt","","","",""
"Sehr oft","2020","AkademikerIn","Thueringen","","","",""
"Oft","2020","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Oft","2020","(noch) kein Abschluss","Hamburg","","","",""
"Oft","2020","(noch) kein Abschluss","Niedersachsen","","","",""
"Oft","2020","(noch) kein Abschluss","Bremen","","","",""
"Oft","2020","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Oft","2020","(noch) kein Abschluss","Hessen","","","",""
"Oft","2020","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Oft","2020","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Oft","2020","(noch) kein Abschluss","Bayern","","","",""
"Oft","2020","(noch) kein Abschluss","Berlin","","","",""
"Oft","2020","(noch) kein Abschluss","Brandenburg","","","",""
"Oft","2020","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Oft","2020","(noch) kein Abschluss","Sachsen","","","",""
"Oft","2020","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Oft","2020","(noch) kein Abschluss","Thueringen","","","",""
"Oft","2020","Hauptschule","Schleswig-Holstein","","","",""
"Oft","2020","Hauptschule","Hamburg","","","",""
"Oft","2020","Hauptschule","Niedersachsen","","","",""
"Oft","2020","Hauptschule","Bremen","","","",""
"Oft","2020","Hauptschule","Nordrhein-Westfalen","","","",""
"Oft","2020","Hauptschule","Hessen","","","",""
"Oft","2020","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Oft","2020","Hauptschule","Baden-Wuerttemberg","","","",""
"Oft","2020","Hauptschule","Bayern","","","",""
"Oft","2020","Hauptschule","Berlin","","","",""
"Oft","2020","Hauptschule","Brandenburg","","","",""
"Oft","2020","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Oft","2020","Hauptschule","Sachsen","","","",""
"Oft","2020","Hauptschule","Sachsen-Anhalt","","","",""
"Oft","2020","Hauptschule","Thueringen","","","",""
"Oft","2020","Realschule","Schleswig-Holstein","","","",""
"Oft","2020","Realschule","Hamburg","","","",""
"Oft","2020","Realschule","Niedersachsen","","","",""
"Oft","2020","Realschule","Bremen","","","",""
"Oft","2020","Realschule","Nordrhein-Westfalen","","","",""
"Oft","2020","Realschule","Hessen","","","",""
"Oft","2020","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Oft","2020","Realschule","Baden-Wuerttemberg","","","",""
"Oft","2020","Realschule","Bayern","","","",""
"Oft","2020","Realschule","Berlin","","","",""
"Oft","2020","Realschule","Brandenburg","","","",""
"Oft","2020","Realschule","Mecklenburg-Vorpommern","","","",""
"Oft","2020","Realschule","Sachsen","","","",""
"Oft","2020","Realschule","Sachsen-Anhalt","","","",""
"Oft","2020","Realschule","Thueringen","","","",""
"Oft","2020","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Oft","2020","(Fach-)Abitur","Hamburg","","","",""
"Oft","2020","(Fach-)Abitur","Niedersachsen","","","",""
"Oft","2020","(Fach-)Abitur","Bremen","","","",""
"Oft","2020","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Oft","2020","(Fach-)Abitur","Hessen","","","",""
"Oft","2020","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Oft","2020","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Oft","2020","(Fach-)Abitur","Bayern","","","",""
"Oft","2020","(Fach-)Abitur","Berlin","","","",""
"Oft","2020","(Fach-)Abitur","Brandenburg","","","",""
"Oft","2020","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Oft","2020","(Fach-)Abitur","Sachsen","","","",""
"Oft","2020","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Oft","2020","(Fach-)Abitur","Thueringen","","","",""
"Oft","2020","AkademikerIn","Schleswig-Holstein","","","",""
"Oft","2020","AkademikerIn","Hamburg","","","",""
"Oft","2020","AkademikerIn","Niedersachsen","","","",""
"Oft","2020","AkademikerIn","Bremen","","","",""
"Oft","2020","AkademikerIn","Nordrhein-Westfalen","","","",""
"Oft","2020","AkademikerIn","Hessen","","","",""
"Oft","2020","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Oft","2020","AkademikerIn","Baden-Wuerttemberg","","","",""
"Oft","2020","AkademikerIn","Bayern","","","",""
"Oft","2020","AkademikerIn","Berlin","","","",""
"Oft","2020","AkademikerIn","Brandenburg","","","",""
"Oft","2020","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Oft","2020","AkademikerIn","Sachsen","","","",""
"Oft","2020","AkademikerIn","Sachsen-Anhalt","","","",""
"Oft","2020","AkademikerIn","Thueringen","","","",""
"Manchmal","2020","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Manchmal","2020","(noch) kein Abschluss","Hamburg","","","",""
"Manchmal","2020","(noch) kein Abschluss","Niedersachsen","","","",""
"Manchmal","2020","(noch) kein Abschluss","Bremen","","","",""
"Manchmal","2020","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Manchmal","2020","(noch) kein Abschluss","Hessen","","","",""
"Manchmal","2020","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Manchmal","2020","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Manchmal","2020","(noch) kein Abschluss","Bayern","","","",""
"Manchmal","2020","(noch) kein Abschluss","Berlin","","","",""
"Manchmal","2020","(noch) kein Abschluss","Brandenburg","","","",""
"Manchmal","2020","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Manchmal","2020","(noch) kein Abschluss","Sachsen","","","",""
"Manchmal","2020","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Manchmal","2020","(noch) kein Abschluss","Thueringen","","","",""
"Manchmal","2020","Hauptschule","Schleswig-Holstein","","","",""
"Manchmal","2020","Hauptschule","Hamburg","","","",""
"Manchmal","2020","Hauptschule","Niedersachsen","","","",""
"Manchmal","2020","Hauptschule","Bremen","","","",""
"Manchmal","2020","Hauptschule","Nordrhein-Westfalen","","","",""
"Manchmal","2020","Hauptschule","Hessen","","","",""
"Manchmal","2020","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Manchmal","2020","Hauptschule","Baden-Wuerttemberg","","","",""
"Manchmal","2020","Hauptschule","Bayern","","","",""
"Manchmal","2020","Hauptschule","Berlin","","","",""
"Manchmal","2020","Hauptschule","Brandenburg","","","",""
"Manchmal","2020","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Manchmal","2020","Hauptschule","Sachsen","","","",""
"Manchmal","2020","Hauptschule","Sachsen-Anhalt","","","",""
"Manchmal","2020","Hauptschule","Thueringen","","","",""
"Manchmal","2020","Realschule","Schleswig-Holstein","","","",""
"Manchmal","2020","Realschule","Hamburg","","","",""
"Manchmal","2020","Realschule","Niedersachsen","","","",""
"Manchmal","2020","Realschule","Bremen","","","",""
"Manchmal","2020","Realschule","Nordrhein-Westfalen","","","",""
"Manchmal","2020","Realschule","Hessen","","","",""
"Manchmal","2020","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Manchmal","2020","Realschule","Baden-Wuerttemberg","","","",""
"Manchmal","2020","Realschule","Bayern","","","",""
"Manchmal","2020","Realschule","Berlin","","","",""
"Manchmal","2020","Realschule","Brandenburg","","","",""
"Manchmal","2020","Realschule","Mecklenburg-Vorpommern","","","",""
"Manchmal","2020","Realschule","Sachsen","","","",""
"Manchmal","2020","Realschule","Sachsen-Anhalt","","","",""
"Manchmal","2020","Realschule","Thueringen","","","",""
"Manchmal","2020","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Manchmal","2020","(Fach-)Abitur","Hamburg","","","",""
"Manchmal","2020","(Fach-)Abitur","Niedersachsen","","","",""
"Manchmal","2020","(Fach-)Abitur","Bremen","","","",""
"Manchmal","2020","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Manchmal","2020","(Fach-)Abitur","Hessen","","","",""
"Manchmal","2020","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Manchmal","2020","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Manchmal","2020","(Fach-)Abitur","Bayern","","","",""
"Manchmal","2020","(Fach-)Abitur","Berlin","","","",""
"Manchmal","2020","(Fach-)Abitur","Brandenburg","","","",""
"Manchmal","2020","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Manchmal","2020","(Fach-)Abitur","Sachsen","","","",""
"Manchmal","2020","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Manchmal","2020","(Fach-)Abitur","Thueringen","","","",""
"Manchmal","2020","AkademikerIn","Schleswig-Holstein","","","",""
"Manchmal","2020","AkademikerIn","Hamburg","","","",""
"Manchmal","2020","AkademikerIn","Niedersachsen","","","",""
"Manchmal","2020","AkademikerIn","Bremen","","","",""
"Manchmal","2020","AkademikerIn","Nordrhein-Westfalen","","","",""
"Manchmal","2020","AkademikerIn","Hessen","","","",""
"Manchmal","2020","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Manchmal","2020","AkademikerIn","Baden-Wuerttemberg","","","",""
"Manchmal","2020","AkademikerIn","Bayern","","","",""
"Manchmal","2020","AkademikerIn","Berlin","","","",""
"Manchmal","2020","AkademikerIn","Brandenburg","","","",""
"Manchmal","2020","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Manchmal","2020","AkademikerIn","Sachsen","","","",""
"Manchmal","2020","AkademikerIn","Sachsen-Anhalt","","","",""
"Manchmal","2020","AkademikerIn","Thueringen","","","",""
"Selten","2020","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Selten","2020","(noch) kein Abschluss","Hamburg","","","",""
"Selten","2020","(noch) kein Abschluss","Niedersachsen","","","",""
"Selten","2020","(noch) kein Abschluss","Bremen","","","",""
"Selten","2020","(noch) kein Abschluss","Nordrhein-Westfalen","39","0.299627848635985","0.21478903199248","0.38446666527949"
"Selten","2020","(noch) kein Abschluss","Hessen","","","",""
"Selten","2020","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Selten","2020","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Selten","2020","(noch) kein Abschluss","Bayern","","","",""
"Selten","2020","(noch) kein Abschluss","Berlin","","","",""
"Selten","2020","(noch) kein Abschluss","Brandenburg","","","",""
"Selten","2020","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Selten","2020","(noch) kein Abschluss","Sachsen","","","",""
"Selten","2020","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Selten","2020","(noch) kein Abschluss","Thueringen","","","",""
"Selten","2020","Hauptschule","Schleswig-Holstein","","","",""
"Selten","2020","Hauptschule","Hamburg","","","",""
"Selten","2020","Hauptschule","Niedersachsen","","","",""
"Selten","2020","Hauptschule","Bremen","","","",""
"Selten","2020","Hauptschule","Nordrhein-Westfalen","32","0.307194604939495","0.214910926529197","0.399478283349793"
"Selten","2020","Hauptschule","Hessen","","","",""
"Selten","2020","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Selten","2020","Hauptschule","Baden-Wuerttemberg","","","",""
"Selten","2020","Hauptschule","Bayern","","","",""
"Selten","2020","Hauptschule","Berlin","","","",""
"Selten","2020","Hauptschule","Brandenburg","","","",""
"Selten","2020","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Selten","2020","Hauptschule","Sachsen","","","",""
"Selten","2020","Hauptschule","Sachsen-Anhalt","","","",""
"Selten","2020","Hauptschule","Thueringen","","","",""
"Selten","2020","Realschule","Schleswig-Holstein","","","",""
"Selten","2020","Realschule","Hamburg","","","",""
"Selten","2020","Realschule","Niedersachsen","","","",""
"Selten","2020","Realschule","Bremen","","","",""
"Selten","2020","Realschule","Nordrhein-Westfalen","","","",""
"Selten","2020","Realschule","Hessen","","","",""
"Selten","2020","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Selten","2020","Realschule","Baden-Wuerttemberg","","","",""
"Selten","2020","Realschule","Bayern","","","",""
"Selten","2020","Realschule","Berlin","","","",""
"Selten","2020","Realschule","Brandenburg","","","",""
"Selten","2020","Realschule","Mecklenburg-Vorpommern","","","",""
"Selten","2020","Realschule","Sachsen","","","",""
"Selten","2020","Realschule","Sachsen-Anhalt","","","",""
"Selten","2020","Realschule","Thueringen","","","",""
"Selten","2020","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Selten","2020","(Fach-)Abitur","Hamburg","","","",""
"Selten","2020","(Fach-)Abitur","Niedersachsen","","","",""
"Selten","2020","(Fach-)Abitur","Bremen","","","",""
"Selten","2020","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Selten","2020","(Fach-)Abitur","Hessen","","","",""
"Selten","2020","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Selten","2020","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Selten","2020","(Fach-)Abitur","Bayern","","","",""
"Selten","2020","(Fach-)Abitur","Berlin","","","",""
"Selten","2020","(Fach-)Abitur","Brandenburg","","","",""
"Selten","2020","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Selten","2020","(Fach-)Abitur","Sachsen","","","",""
"Selten","2020","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Selten","2020","(Fach-)Abitur","Thueringen","","","",""
"Selten","2020","AkademikerIn","Schleswig-Holstein","","","",""
"Selten","2020","AkademikerIn","Hamburg","","","",""
"Selten","2020","AkademikerIn","Niedersachsen","","","",""
"Selten","2020","AkademikerIn","Bremen","","","",""
"Selten","2020","AkademikerIn","Nordrhein-Westfalen","","","",""
"Selten","2020","AkademikerIn","Hessen","","","",""
"Selten","2020","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Selten","2020","AkademikerIn","Baden-Wuerttemberg","","","",""
"Selten","2020","AkademikerIn","Bayern","","","",""
"Selten","2020","AkademikerIn","Berlin","","","",""
"Selten","2020","AkademikerIn","Brandenburg","","","",""
"Selten","2020","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Selten","2020","AkademikerIn","Sachsen","","","",""
"Selten","2020","AkademikerIn","Sachsen-Anhalt","","","",""
"Selten","2020","AkademikerIn","Thueringen","","","",""
"Nie","2020","(noch) kein Abschluss","Schleswig-Holstein","","","",""
