year,pgisced97,quintil_oecd,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,Upper Secondary Level,4th Quintile,Single,0.24227,425,1941,0.22320,0.26133
2019,Upper Secondary Level,4th Quintile,Divorced,0.09388,166,1941,0.08091,0.10686
2019,Upper Secondary Level,4th Quintile,Widowed,0.09529,147,1941,0.08222,0.10835
2019,Upper Secondary Level,5th Quintile,Married,0.61331,951,1424,0.58801,0.63861
2019,Upper Secondary Level,5th Quintile,Single,0.22256,291,1424,0.20094,0.24417
2019,Upper Secondary Level,5th Quintile,Divorced,0.08402,112,1424,0.06960,0.09843
2019,Upper Secondary Level,5th Quintile,Widowed,0.05961,70,1424,0.04731,0.07191
2019,Post-secondary Non-tertiary Level,1st Quintile,Married,0.27458,184,347,0.22756,0.32161
2019,Post-secondary Non-tertiary Level,1st Quintile,Single,0.51274,110,347,0.46007,0.56541
2019,Post-secondary Non-tertiary Level,1st Quintile,Divorced,0.15222,53,347,0.11437,0.19007
2019,Post-secondary Non-tertiary Level,2nd Quintile,Married,0.49308,255,415,0.44492,0.54124
2019,Post-secondary Non-tertiary Level,2nd Quintile,Single,0.33392,108,415,0.28849,0.37935
2019,Post-secondary Non-tertiary Level,2nd Quintile,Divorced,0.12094,52,415,0.08953,0.15235
2019,Post-secondary Non-tertiary Level,3rd Quintile,Married,0.49129,249,417,0.44325,0.53933
2019,Post-secondary Non-tertiary Level,3rd Quintile,Single,0.35416,124,417,0.30820,0.40011
2019,Post-secondary Non-tertiary Level,3rd Quintile,Divorced,0.07911,44,417,0.05317,0.10505
2019,Post-secondary Non-tertiary Level,4th Quintile,Married,0.45911,195,342,0.40622,0.51200
2019,Post-secondary Non-tertiary Level,4th Quintile,Single,0.36291,109,342,0.31187,0.41395
2019,Post-secondary Non-tertiary Level,4th Quintile,Divorced,0.08611,38,342,0.05634,0.11589
2019,Post-secondary Non-tertiary Level,5th Quintile,Married,0.62662,252,322,0.57370,0.67953
2019,Post-secondary Non-tertiary Level,5th Quintile,Single,0.20186,70,322,0.15795,0.24577
2019,First Stage of Tertiary Education,1st Quintile,Married,0.28603,38,38,0.14042,0.43165
2019,First Stage of Tertiary Education,2nd Quintile,Married,0.47897,148,179,0.40558,0.55236
2019,First Stage of Tertiary Education,2nd Quintile,Single,0.23101,31,179,0.16909,0.29293
2019,First Stage of Tertiary Education,3rd Quintile,Married,0.60649,206,259,0.54688,0.66610
2019,First Stage of Tertiary Education,3rd Quintile,Single,0.25795,53,259,0.20457,0.31134
2019,First Stage of Tertiary Education,4th Quintile,Married,0.61423,212,294,0.55849,0.66997
2019,First Stage of Tertiary Education,4th Quintile,Single,0.21123,47,294,0.16449,0.25797
2019,First Stage of Tertiary Education,4th Quintile,Divorced,0.10481,35,294,0.06973,0.13988
2019,First Stage of Tertiary Education,5th Quintile,Married,0.63310,273,358,0.58310,0.68309
2019,First Stage of Tertiary Education,5th Quintile,Single,0.16087,44,358,0.12275,0.19898
2019,First Stage of Tertiary Education,5th Quintile,Divorced,0.14697,41,358,0.11024,0.18370
2019,Second Stage of Tertiary Education,1st Quintile,Married,0.33793,474,916,0.30728,0.36858
2019,Second Stage of Tertiary Education,1st Quintile,"Married, living apart",0.03412,56,916,0.02235,0.04588
2019,Second Stage of Tertiary Education,1st Quintile,Single,0.44807,285,916,0.41585,0.48029
2019,Second Stage of Tertiary Education,1st Quintile,Divorced,0.14965,101,916,0.12654,0.17277
2019,Second Stage of Tertiary Education,2nd Quintile,Married,0.50462,400,606,0.46478,0.54446
2019,Second Stage of Tertiary Education,2nd Quintile,Single,0.31020,153,606,0.27334,0.34706
2019,Second Stage of Tertiary Education,2nd Quintile,Divorced,0.09896,53,606,0.07516,0.12275
2019,Second Stage of Tertiary Education,3rd Quintile,Married,0.52032,608,915,0.48793,0.55271
2019,Second Stage of Tertiary Education,3rd Quintile,Single,0.29347,183,915,0.26395,0.32299
2019,Second Stage of Tertiary Education,3rd Quintile,Divorced,0.09999,84,915,0.08054,0.11944
2019,Second Stage of Tertiary Education,3rd Quintile,Widowed,0.05311,40,915,0.03857,0.06765
2019,Second Stage of Tertiary Education,4th Quintile,Married,0.58636,853,1253,0.55908,0.61364
2019,Second Stage of Tertiary Education,4th Quintile,Single,0.26456,259,1253,0.24012,0.28899
2019,Second Stage of Tertiary Education,4th Quintile,Divorced,0.06776,90,1253,0.05384,0.08168
2019,Second Stage of Tertiary Education,4th Quintile,Widowed,0.05326,51,1253,0.04082,0.06570
2019,Second Stage of Tertiary Education,5th Quintile,Married,0.63700,1772,2423,0.61785,0.65615
2019,Second Stage of Tertiary Education,5th Quintile,"Married, living apart",0.02401,59,2423,0.01791,0.03011
2019,Second Stage of Tertiary Education,5th Quintile,Single,0.22494,340,2423,0.20831,0.24157
2019,Second Stage of Tertiary Education,5th Quintile,Divorced,0.07353,178,2423,0.06313,0.08392
2019,Second Stage of Tertiary Education,5th Quintile,Widowed,0.04052,74,2423,0.03267,0.04837
2020,No answer / don't know,1st Quintile,Married,0.19733,112,299,0.15215,0.24252
2020,No answer / don't know,1st Quintile,Single,0.74353,187,299,0.69395,0.79311
2020,No answer / don't know,2nd Quintile,Married,0.34755,31,122,0.26270,0.43240
2020,No answer / don't know,2nd Quintile,Single,0.63522,91,122,0.54944,0.72099
2020,No answer / don't know,3rd Quintile,Single,0.92151,71,71,0.85851,0.98451
2020,No answer / don't know,4th Quintile,Single,0.83581,43,43,0.72378,0.94785
2020,No answer / don't know,5th Quintile,Married,0.22496,34,67,0.12422,0.32570
2020,No answer / don't know,5th Quintile,Single,0.76307,33,67,0.66048,0.86565
2020,Pre-primary Level,1st Quintile,Single,0.99864,196,196,0.99347,1.00381
2020,Primary Level,1st Quintile,Married,0.42902,568,853,0.39579,0.46226
2020,Primary Level,1st Quintile,"Married, living apart",0.03386,42,853,0.02171,0.04600
2020,Primary Level,1st Quintile,Single,0.31442,195,853,0.28324,0.34559
2020,Primary Level,1st Quintile,Divorced,0.15975,48,853,0.13515,0.18435
2020,Primary Level,2nd Quintile,Married,0.44654,71,105,0.35099,0.54208
2020,Primary Level,2nd Quintile,Single,0.32345,34,105,0.23354,0.41336
2020,Lower Secondary Level,1st Quintile,Married,0.25856,542,1289,0.23465,0.28247
2020,Lower Secondary Level,1st Quintile,"Married, living apart",0.03521,47,1289,0.02515,0.04528
2020,Lower Secondary Level,1st Quintile,Single,0.40524,470,1289,0.37843,0.43205
2020,Lower Secondary Level,1st Quintile,Divorced,0.16550,160,1289,0.14520,0.18579
2020,Lower Secondary Level,1st Quintile,Widowed,0.13549,70,1289,0.11680,0.15418
2020,Lower Secondary Level,2nd Quintile,Married,0.47302,302,653,0.43469,0.51134
2020,Lower Secondary Level,2nd Quintile,Single,0.30819,257,653,0.27275,0.34364
2020,Lower Secondary Level,2nd Quintile,Divorced,0.06342,38,653,0.04471,0.08213
2020,Lower Secondary Level,2nd Quintile,Widowed,0.14342,56,653,0.11652,0.17033
2020,Lower Secondary Level,3rd Quintile,Married,0.46270,178,374,0.41210,0.51330
2020,Lower Secondary Level,3rd Quintile,Single,0.26964,122,374,0.22460,0.31467
2020,Lower Secondary Level,3rd Quintile,Divorced,0.10828,36,374,0.07675,0.13981
2020,Lower Secondary Level,3rd Quintile,Widowed,0.13032,38,374,0.09615,0.16449
2020,Lower Secondary Level,4th Quintile,Married,0.45404,113,203,0.38538,0.52270
2020,Lower Secondary Level,4th Quintile,Single,0.34646,90,203,0.28084,0.41208
2020,Lower Secondary Level,5th Quintile,Married,0.47065,75,128,0.38384,0.55747
2020,Lower Secondary Level,5th Quintile,Single,0.39697,53,128,0.31187,0.48206
2020,Upper Secondary Level,1st Quintile,Married,0.31228,994,2377,0.29365,0.33091
2020,Upper Secondary Level,1st Quintile,"Married, living apart",0.03908,112,2377,0.03128,0.04687
2020,Upper Secondary Level,1st Quintile,Single,0.34616,749,2377,0.32703,0.36529
2020,Upper Secondary Level,1st Quintile,Divorced,0.20562,392,2377,0.18937,0.22187
2020,Upper Secondary Level,1st Quintile,Widowed,0.09686,130,2377,0.08496,0.10875
2020,Upper Secondary Level,2nd Quintile,Married,0.52193,1443,2546,0.50252,0.54134
2020,Upper Secondary Level,2nd Quintile,"Married, living apart",0.01948,58,2546,0.01411,0.02485
2020,Upper Secondary Level,2nd Quintile,Single,0.24795,586,2546,0.23118,0.26473
2020,Upper Secondary Level,2nd Quintile,Divorced,0.10344,264,2546,0.09161,0.11527
2020,Upper Secondary Level,2nd Quintile,Widowed,0.10719,195,2546,0.09517,0.11921
2020,Upper Secondary Level,3rd Quintile,Married,0.54284,1192,2055,0.52130,0.56439
2020,Upper Secondary Level,3rd Quintile,"Married, living apart",0.02924,62,2055,0.02196,0.03653
2020,Upper Secondary Level,3rd Quintile,Single,0.22858,462,2055,0.21042,0.24674
2020,Upper Secondary Level,3rd Quintile,Divorced,0.10780,195,2055,0.09439,0.12122
2020,Upper Secondary Level,3rd Quintile,Widowed,0.09153,144,2055,0.07906,0.10400
2020,Upper Secondary Level,4th Quintile,Married,0.56499,1166,1960,0.54303,0.58694
2020,Upper Secondary Level,4th Quintile,"Married, living apart",0.01600,39,1960,0.01045,0.02156
2020,Upper Secondary Level,4th Quintile,Single,0.24444,449,1960,0.22541,0.26347
2020,Upper Secondary Level,4th Quintile,Divorced,0.09876,188,1960,0.08555,0.11197
2020,Upper Secondary Level,4th Quintile,Widowed,0.07581,118,1960,0.06409,0.08753
2020,Upper Secondary Level,5th Quintile,Married,0.61253,1089,1643,0.58896,0.63609
2020,Upper Secondary Level,5th Quintile,"Married, living apart",0.02529,31,1643,0.01770,0.03289
2020,Upper Secondary Level,5th Quintile,Single,0.22481,334,1643,0.20461,0.24500
2020,Upper Secondary Level,5th Quintile,Divorced,0.08426,118,1643,0.07082,0.09769
2020,Upper Secondary Level,5th Quintile,Widowed,0.05312,71,1643,0.04227,0.06397
2020,Post-secondary Non-tertiary Level,1st Quintile,Married,0.30396,177,363,0.25657,0.35134
2020,Post-secondary Non-tertiary Level,1st Quintile,Single,0.50886,132,363,0.45736,0.56036
2020,Post-secondary Non-tertiary Level,1st Quintile,Divorced,0.14212,54,363,0.10615,0.17808
2020,Post-secondary Non-tertiary Level,2nd Quintile,Married,0.52546,235,380,0.47518,0.57573
2020,Post-secondary Non-tertiary Level,2nd Quintile,Single,0.28687,95,380,0.24133,0.33240
2020,Post-secondary Non-tertiary Level,2nd Quintile,Divorced,0.12453,50,380,0.09129,0.15778
2020,Post-secondary Non-tertiary Level,3rd Quintile,Married,0.40846,211,388,0.35949,0.45744
2020,Post-secondary Non-tertiary Level,3rd Quintile,Single,0.41037,127,388,0.36136,0.45938
2020,Post-secondary Non-tertiary Level,3rd Quintile,Divorced,0.09672,50,388,0.06727,0.12617
2020,Post-secondary Non-tertiary Level,4th Quintile,Married,0.51887,247,405,0.47015,0.56760
2020,Post-secondary Non-tertiary Level,4th Quintile,Single,0.36934,127,405,0.32228,0.41640
2020,Post-secondary Non-tertiary Level,4th Quintile,Divorced,0.05849,31,405,0.03560,0.08137
2020,Post-secondary Non-tertiary Level,5th Quintile,Married,0.60371,336,460,0.55896,0.64845
2020,Post-secondary Non-tertiary Level,5th Quintile,Single,0.25354,84,460,0.21374,0.29334
2020,Post-secondary Non-tertiary Level,5th Quintile,Divorced,0.08582,40,460,0.06020,0.11145
2020,First Stage of Tertiary Education,1st Quintile,Married,0.28815,47,47,0.15727,0.41903
2020,First Stage of Tertiary Education,2nd Quintile,Married,0.48062,144,175,0.40639,0.55486
2020,First Stage of Tertiary Education,2nd Quintile,Single,0.18480,31,175,0.12713,0.24248
2020,First Stage of Tertiary Education,3rd Quintile,Married,0.58870,182,230,0.52497,0.65244
2020,First Stage of Tertiary Education,3rd Quintile,Single,0.24386,48,230,0.18824,0.29947
2020,First Stage of Tertiary Education,4th Quintile,Married,0.65843,245,306,0.60520,0.71165
2020,First Stage of Tertiary Education,4th Quintile,Single,0.22490,61,306,0.17804,0.27175
2020,First Stage of Tertiary Education,5th Quintile,Married,0.68791,371,468,0.64588,0.72993
2020,First Stage of Tertiary Education,5th Quintile,Single,0.16216,54,468,0.12873,0.19559
2020,First Stage of Tertiary Education,5th Quintile,Divorced,0.09186,43,468,0.06567,0.11806
2020,Second Stage of Tertiary Education,1st Quintile,Married,0.29071,401,787,0.25897,0.32246
2020,Second Stage of Tertiary Education,1st Quintile,"Married, living apart",0.03327,39,787,0.02073,0.04581
2020,Second Stage of Tertiary Education,1st Quintile,Single,0.48091,257,787,0.44598,0.51584
2020,Second Stage of Tertiary Education,1st Quintile,Divorced,0.16243,90,787,0.13665,0.18822
2020,Second Stage of Tertiary Education,2nd Quintile,Married,0.49016,387,640,0.45140,0.52892
2020,Second Stage of Tertiary Education,2nd Quintile,Single,0.32915,182,640,0.29272,0.36559
2020,Second Stage of Tertiary Education,2nd Quintile,Divorced,0.11727,71,640,0.09232,0.14222
2020,Second Stage of Tertiary Education,3rd Quintile,Married,0.55519,614,969,0.52388,0.58649
2020,Second Stage of Tertiary Education,3rd Quintile,"Married, living apart",0.03270,34,969,0.02150,0.04390
2020,Second Stage of Tertiary Education,3rd Quintile,Single,0.28816,210,969,0.25963,0.31669
2020,Second Stage of Tertiary Education,3rd Quintile,Divorced,0.07725,73,969,0.06043,0.09407
2020,Second Stage of Tertiary Education,3rd Quintile,Widowed,0.04670,38,969,0.03341,0.05999
2020,Second Stage of Tertiary Education,4th Quintile,Married,0.56815,953,1418,0.54236,0.59394
2020,Second Stage of Tertiary Education,4th Quintile,Single,0.28811,306,1418,0.26453,0.31169
2020,Second Stage of Tertiary Education,4th Quintile,Divorced,0.08071,102,1418,0.06653,0.09490
2020,Second Stage of Tertiary Education,4th Quintile,Widowed,0.04520,57,1418,0.03438,0.05602
2020,Second Stage of Tertiary Education,5th Quintile,Married,0.62190,2195,3065,0.60473,0.63907
2020,Second Stage of Tertiary Education,5th Quintile,"Married, living apart",0.02754,78,3065,0.02175,0.03334
2020,Second Stage of Tertiary Education,5th Quintile,Single,0.24000,471,3065,0.22488,0.25513
2020,Second Stage of Tertiary Education,5th Quintile,Divorced,0.06697,229,3065,0.05812,0.07582
2020,Second Stage of Tertiary Education,5th Quintile,Widowed,0.04358,92,3065,0.03635,0.05081
2021,No answer / don't know,1st Quintile,Married,0.33166,131,240,0.27197,0.39135
2021,No answer / don't know,1st Quintile,Single,0.54071,109,240,0.47753,0.60389
2021,No answer / don't know,2nd Quintile,Married,0.48299,64,116,0.39166,0.57432
2021,No answer / don't know,2nd Quintile,Single,0.42028,52,116,0.33006,0.51050
2021,No answer / don't know,3rd Quintile,Married,0.44269,41,41,0.28876,0.59662
2021,No answer / don't know,4th Quintile,Married,0.64296,37,37,0.48644,0.79947
2021,No answer / don't know,5th Quintile,Married,0.60390,109,145,0.52402,0.68378
2021,No answer / don't know,5th Quintile,Single,0.36280,36,145,0.28426,0.44133
2021,Pre-primary Level,1st Quintile,Single,0.99756,105,105,0.98807,1.00705
2021,Pre-primary Level,2nd Quintile,Single,0.99841,92,92,0.99022,1.00660
2021,Pre-primary Level,3rd Quintile,Single,0.93493,83,83,0.88154,0.98832
2021,Primary Level,1st Quintile,Married,0.49486,366,578,0.45406,0.53566
2021,Primary Level,1st Quintile,"Married, living apart",0.05612,32,578,0.03734,0.07490
2021,Primary Level,1st Quintile,Single,0.24011,143,578,0.20526,0.27496
2021,Primary Level,1st Quintile,Divorced,0.19435,37,578,0.16206,0.22664
2021,Primary Level,2nd Quintile,Married,0.41550,58,58,0.28756,0.54343
2021,Lower Secondary Level,1st Quintile,Married,0.27996,316,776,0.24835,0.31157
2021,Lower Secondary Level,1st Quintile,"Married, living apart",0.03065,33,776,0.01852,0.04279
2021,Lower Secondary Level,1st Quintile,Single,0.38698,296,776,0.35269,0.42127
2021,Lower Secondary Level,1st Quintile,Divorced,0.20004,97,776,0.17187,0.22820
2021,Lower Secondary Level,1st Quintile,Widowed,0.10237,34,776,0.08103,0.12371
2021,Lower Secondary Level,2nd Quintile,Married,0.43107,188,408,0.38296,0.47918
2021,Lower Secondary Level,2nd Quintile,Single,0.26087,146,408,0.21821,0.30353
2021,Lower Secondary Level,2nd Quintile,Divorced,0.12733,38,408,0.09494,0.15971
2021,Lower Secondary Level,2nd Quintile,Widowed,0.16249,36,408,0.12665,0.19833
2021,Lower Secondary Level,3rd Quintile,Married,0.40784,91,192,0.33814,0.47753
2021,Lower Secondary Level,3rd Quintile,Single,0.34344,101,192,0.27610,0.41079
2021,Lower Secondary Level,4th Quintile,Married,0.50416,86,133,0.41887,0.58946
2021,Lower Secondary Level,4th Quintile,Single,0.31135,47,133,0.23235,0.39034
2021,Lower Secondary Level,5th Quintile,Married,0.48613,46,86,0.37987,0.59238
2021,Lower Secondary Level,5th Quintile,Single,0.35028,40,86,0.24886,0.45170
2021,Upper Secondary Level,1st Quintile,Married,0.34760,692,1693,0.32491,0.37029
2021,Upper Secondary Level,1st Quintile,"Married, living apart",0.02098,63,1693,0.01415,0.02781
2021,Upper Secondary Level,1st Quintile,Single,0.33915,571,1693,0.31659,0.36171
2021,Upper Secondary Level,1st Quintile,Divorced,0.20733,280,1693,0.18802,0.22665
2021,Upper Secondary Level,1st Quintile,Widowed,0.08493,87,1693,0.07165,0.09821
2021,Upper Secondary Level,2nd Quintile,Married,0.48660,890,1681,0.46270,0.51050
2021,Upper Secondary Level,2nd Quintile,"Married, living apart",0.03195,65,1681,0.02354,0.04036
2021,Upper Secondary Level,2nd Quintile,Single,0.29176,410,1681,0.27002,0.31350
2021,Upper Secondary Level,2nd Quintile,Divorced,0.10408,192,1681,0.08948,0.11868
2021,Upper Secondary Level,2nd Quintile,Widowed,0.08562,124,1681,0.07224,0.09900
2021,Upper Secondary Level,3rd Quintile,Married,0.53306,814,1447,0.50734,0.55878
2021,Upper Secondary Level,3rd Quintile,"Married, living apart",0.01926,41,1447,0.01217,0.02634
2021,Upper Secondary Level,3rd Quintile,Single,0.24986,343,1447,0.22755,0.27218
2021,Upper Secondary Level,3rd Quintile,Divorced,0.10001,137,1447,0.08455,0.11548
2021,Upper Secondary Level,3rd Quintile,Widowed,0.09781,112,1447,0.08250,0.11312
2021,Upper Secondary Level,4th Quintile,Married,0.50561,684,1209,0.47741,0.53380
2021,Upper Secondary Level,4th Quintile,Single,0.27388,302,1209,0.24873,0.29902
2021,Upper Secondary Level,4th Quintile,Divorced,0.10731,134,1209,0.08986,0.12477
2021,Upper Secondary Level,4th Quintile,Widowed,0.09444,89,1209,0.07795,0.11094
2021,Upper Secondary Level,5th Quintile,Married,0.61459,730,1114,0.58600,0.64319
2021,Upper Secondary Level,5th Quintile,Single,0.23038,241,1114,0.20564,0.25511
2021,Upper Secondary Level,5th Quintile,Divorced,0.07595,90,1114,0.06039,0.09151
2021,Upper Secondary Level,5th Quintile,Widowed,0.06136,53,1114,0.04726,0.07546
2021,Post-secondary Non-tertiary Level,1st Quintile,Married,0.30184,128,266,0.24657,0.35711
2021,Post-secondary Non-tertiary Level,1st Quintile,Single,0.42005,93,266,0.36062,0.47948
2021,Post-secondary Non-tertiary Level,1st Quintile,Divorced,0.20745,45,266,0.15863,0.25628
2021,Post-secondary Non-tertiary Level,2nd Quintile,Married,0.45455,172,310,0.39903,0.51007
2021,Post-secondary Non-tertiary Level,2nd Quintile,Single,0.44568,97,310,0.39026,0.50110
2021,Post-secondary Non-tertiary Level,2nd Quintile,Divorced,0.07200,41,310,0.04318,0.10082
2021,Post-secondary Non-tertiary Level,3rd Quintile,Married,0.36081,171,322,0.30827,0.41334
