year,bula_h,migback,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2020,Saxony,Direct migration background,Married,0.57027,134,184,0.49854,0.64199
2020,Saxony,Direct migration background,Single,0.22249,50,184,0.16223,0.28275
2020,Saxony-Anhalt,No migration background,Married,0.42973,410,797,0.39534,0.46412
2020,Saxony-Anhalt,No migration background,Single,0.33753,240,797,0.30468,0.37038
2020,Saxony-Anhalt,No migration background,Divorced,0.09967,92,797,0.07886,0.12048
2020,Saxony-Anhalt,No migration background,Widowed,0.10025,55,797,0.07939,0.12112
2020,Saxony-Anhalt,Direct migration background,Married,0.78630,89,133,0.71637,0.85623
2020,Saxony-Anhalt,Direct migration background,Single,0.19133,44,133,0.12423,0.25844
2020,Thuringa,No migration background,Married,0.43501,436,787,0.40035,0.46967
2020,Thuringa,No migration background,Single,0.29873,199,787,0.26673,0.33073
2020,Thuringa,No migration background,Divorced,0.12577,90,787,0.10259,0.14895
2020,Thuringa,No migration background,Widowed,0.12274,62,787,0.09980,0.14568
2020,Thuringa,Direct migration background,Married,0.57426,81,115,0.48349,0.66503
2020,Thuringa,Direct migration background,Single,0.06275,34,115,0.01823,0.10727
2021,Schleswig-Holstein,No migration background,Married,0.52257,353,565,0.48135,0.56379
2021,Schleswig-Holstein,No migration background,Single,0.28784,139,565,0.25047,0.32520
2021,Schleswig-Holstein,No migration background,Divorced,0.09009,42,565,0.06646,0.11372
2021,Schleswig-Holstein,No migration background,Widowed,0.05683,31,565,0.03773,0.07594
2021,Schleswig-Holstein,Direct migration background,Married,0.71755,146,196,0.65436,0.78074
2021,Schleswig-Holstein,Direct migration background,Single,0.16015,50,196,0.10867,0.21163
2021,Hamburg,No migration background,Married,0.48037,149,226,0.41508,0.54565
2021,Hamburg,No migration background,Single,0.32593,77,226,0.26468,0.38717
2021,Hamburg,Direct migration background,Married,0.60603,69,109,0.51388,0.69819
2021,Hamburg,Direct migration background,Single,0.13590,40,109,0.07127,0.20053
2021,Lower Saxony,No migration background,Married,0.53522,750,1339,0.50850,0.56195
2021,Lower Saxony,No migration background,"Married, living apart",0.01593,34,1339,0.00922,0.02263
2021,Lower Saxony,No migration background,Single,0.27518,334,1339,0.25125,0.29911
2021,Lower Saxony,No migration background,Divorced,0.08519,137,1339,0.07023,0.10015
2021,Lower Saxony,No migration background,Widowed,0.08848,84,1339,0.07326,0.10370
2021,Lower Saxony,Direct migration background,Married,0.57897,311,389,0.52984,0.62810
2021,Lower Saxony,Direct migration background,Single,0.22082,78,389,0.17954,0.26209
2021,Lower Saxony,Indirect migration background,Single,0.53823,47,47,0.39416,0.68230
2021,Bremen,No migration background,Married,0.54581,44,44,0.39699,0.69463
2021,North Rhine-Westphalia,No migration background,Married,0.49705,1417,2547,0.47763,0.51648
2021,North Rhine-Westphalia,No migration background,"Married, living apart",0.01943,66,2547,0.01406,0.02479
2021,North Rhine-Westphalia,No migration background,Single,0.30765,674,2547,0.28972,0.32557
2021,North Rhine-Westphalia,No migration background,Divorced,0.10369,260,2547,0.09185,0.11553
2021,North Rhine-Westphalia,No migration background,Widowed,0.07218,130,2547,0.06213,0.08223
2021,North Rhine-Westphalia,Direct migration background,Married,0.58417,826,1352,0.55788,0.61045
2021,North Rhine-Westphalia,Direct migration background,"Married, living apart",0.03707,62,1352,0.02699,0.04714
2021,North Rhine-Westphalia,Direct migration background,Single,0.22111,345,1352,0.19898,0.24323
2021,North Rhine-Westphalia,Direct migration background,Divorced,0.10167,86,1352,0.08555,0.11778
2021,North Rhine-Westphalia,Direct migration background,Widowed,0.05600,33,1352,0.04374,0.06826
2021,North Rhine-Westphalia,Indirect migration background,Married,0.20178,77,234,0.15025,0.25331
2021,North Rhine-Westphalia,Indirect migration background,Single,0.65516,157,234,0.59413,0.71619
2021,Hesse,No migration background,Married,0.49725,443,773,0.46198,0.53252
2021,Hesse,No migration background,Single,0.27425,202,773,0.24278,0.30572
2021,Hesse,No migration background,Divorced,0.12243,89,773,0.09931,0.14555
2021,Hesse,No migration background,Widowed,0.07717,39,773,0.05835,0.09600
2021,Hesse,Direct migration background,Married,0.50787,260,412,0.45953,0.55620
2021,Hesse,Direct migration background,Single,0.27259,121,412,0.22954,0.31564
2021,Hesse,Direct migration background,Divorced,0.11017,31,412,0.07990,0.14044
2021,Hesse,Indirect migration background,Single,0.78630,43,43,0.66232,0.91027
2021,"Rhineland-Palatinate, Saarland",No migration background,Married,0.51041,352,619,0.47099,0.54982
2021,"Rhineland-Palatinate, Saarland",No migration background,Single,0.26374,161,619,0.22899,0.29848
2021,"Rhineland-Palatinate, Saarland",No migration background,Divorced,0.10984,69,619,0.08519,0.13449
2021,"Rhineland-Palatinate, Saarland",No migration background,Widowed,0.08488,37,619,0.06291,0.10686
2021,"Rhineland-Palatinate, Saarland",Direct migration background,Married,0.60897,209,265,0.55010,0.66783
2021,"Rhineland-Palatinate, Saarland",Direct migration background,Single,0.12940,56,265,0.08891,0.16989
2021,Baden-Wuerttemberg,No migration background,Married,0.53649,822,1391,0.51028,0.56271
2021,Baden-Wuerttemberg,No migration background,"Married, living apart",0.01608,33,1391,0.00947,0.02269
2021,Baden-Wuerttemberg,No migration background,Single,0.29331,341,1391,0.26938,0.31725
2021,Baden-Wuerttemberg,No migration background,Divorced,0.08489,126,1391,0.07024,0.09954
2021,Baden-Wuerttemberg,No migration background,Widowed,0.06923,69,1391,0.05588,0.08257
2021,Baden-Wuerttemberg,Direct migration background,Married,0.64399,374,547,0.60383,0.68415
2021,Baden-Wuerttemberg,Direct migration background,Single,0.16410,126,547,0.13303,0.19517
2021,Baden-Wuerttemberg,Direct migration background,Divorced,0.12190,47,547,0.09446,0.14934
2021,Baden-Wuerttemberg,Indirect migration background,Married,0.28700,49,141,0.21207,0.36193
2021,Baden-Wuerttemberg,Indirect migration background,Single,0.65664,92,141,0.57798,0.73529
2021,Bavaria,No migration background,Married,0.45396,1099,2011,0.43219,0.47572
2021,Bavaria,No migration background,"Married, living apart",0.02490,50,2011,0.01809,0.03171
2021,Bavaria,No migration background,Single,0.30725,529,2011,0.28708,0.32742
2021,Bavaria,No migration background,Divorced,0.12712,216,2011,0.11256,0.14169
2021,Bavaria,No migration background,Widowed,0.08677,117,2011,0.07447,0.09908
2021,Bavaria,Direct migration background,Married,0.52097,416,611,0.48133,0.56062
2021,Bavaria,Direct migration background,Single,0.21712,143,611,0.18440,0.24983
2021,Bavaria,Direct migration background,Divorced,0.12311,52,611,0.09704,0.14919
2021,Bavaria,Indirect migration background,Married,0.38108,59,153,0.30387,0.45829
2021,Bavaria,Indirect migration background,Single,0.58397,94,153,0.50561,0.66233
2021,Berlin,No migration background,Married,0.39087,260,529,0.34925,0.43249
2021,Berlin,No migration background,Single,0.38639,197,529,0.34486,0.42793
2021,Berlin,No migration background,Divorced,0.13788,72,529,0.10847,0.16729
2021,Berlin,Direct migration background,Married,0.37053,134,245,0.30993,0.43113
2021,Berlin,Direct migration background,Single,0.42620,111,245,0.36415,0.48825
2021,Brandenburg,No migration background,Married,0.46331,326,590,0.42304,0.50359
2021,Brandenburg,No migration background,Single,0.32138,154,590,0.28366,0.35909
2021,Brandenburg,No migration background,Divorced,0.09867,60,590,0.07458,0.12275
2021,Brandenburg,No migration background,Widowed,0.10222,50,590,0.07776,0.12669
2021,Brandenburg,Direct migration background,Married,0.57392,49,49,0.43403,0.71382
2021,Mecklenburg-Western Pomerania,No migration background,Married,0.44888,199,338,0.39577,0.50198
2021,Mecklenburg-Western Pomerania,No migration background,Single,0.31525,93,338,0.26565,0.36486
2021,Mecklenburg-Western Pomerania,No migration background,Divorced,0.13840,46,338,0.10153,0.17526
2021,Saxony,No migration background,Married,0.41079,522,1034,0.38079,0.44080
2021,Saxony,No migration background,"Married, living apart",0.02511,34,1034,0.01557,0.03465
2021,Saxony,No migration background,Single,0.38887,331,1034,0.35914,0.41860
2021,Saxony,No migration background,Divorced,0.11918,95,1034,0.09942,0.13894
2021,Saxony,No migration background,Widowed,0.05605,52,1034,0.04202,0.07008
2021,Saxony,Direct migration background,Married,0.45215,84,84,0.34508,0.55923
2021,Saxony-Anhalt,No migration background,Married,0.41849,260,514,0.37580,0.46117
2021,Saxony-Anhalt,No migration background,Single,0.32607,155,514,0.28551,0.36664
2021,Saxony-Anhalt,No migration background,Divorced,0.11516,62,514,0.08754,0.14279
2021,Saxony-Anhalt,No migration background,Widowed,0.10260,37,514,0.07635,0.12886
2021,Saxony-Anhalt,Direct migration background,Married,0.45970,46,46,0.31409,0.60532
2021,Thuringa,No migration background,Married,0.44805,277,535,0.40587,0.49023
2021,Thuringa,No migration background,Single,0.29823,146,535,0.25943,0.33703
2021,Thuringa,No migration background,Divorced,0.12811,66,535,0.09977,0.15646
2021,Thuringa,No migration background,Widowed,0.10460,46,535,0.07864,0.13056
2021,Thuringa,Direct migration background,Married,0.58037,50,50,0.44219,0.71855
2022,Schleswig-Holstein,No migration background,Married,0.51555,413,722,0.47907,0.55203
2022,Schleswig-Holstein,No migration background,Single,0.27906,204,722,0.24632,0.31180
2022,Schleswig-Holstein,No migration background,Divorced,0.09677,66,722,0.07519,0.11835
2022,Schleswig-Holstein,No migration background,Widowed,0.08021,39,722,0.06038,0.10003
2022,Schleswig-Holstein,Direct migration background,Married,0.57107,128,194,0.50124,0.64089
2022,Schleswig-Holstein,Direct migration background,Single,0.25910,66,194,0.19728,0.32091
2022,Hamburg,No migration background,Married,0.48900,183,310,0.43326,0.54474
2022,Hamburg,No migration background,Single,0.34987,127,310,0.29669,0.40305
2022,Hamburg,Direct migration background,Married,0.40602,93,196,0.33709,0.47495
2022,Hamburg,Direct migration background,Single,0.36176,103,196,0.29432,0.42920
2022,Lower Saxony,No migration background,Married,0.52217,908,1674,0.49823,0.54610
2022,Lower Saxony,No migration background,"Married, living apart",0.01665,33,1674,0.01052,0.02279
2022,Lower Saxony,No migration background,Single,0.28120,479,1674,0.25965,0.30274
2022,Lower Saxony,No migration background,Divorced,0.08871,153,1674,0.07508,0.10233
2022,Lower Saxony,No migration background,Widowed,0.09128,101,1674,0.07748,0.10508
2022,Lower Saxony,Direct migration background,Married,0.58410,395,634,0.54571,0.62250
2022,Lower Saxony,Direct migration background,Single,0.23713,205,634,0.20399,0.27026
2022,Lower Saxony,Direct migration background,Divorced,0.08737,34,634,0.06538,0.10937
2022,Lower Saxony,Indirect migration background,Married,0.42182,46,96,0.32251,0.52113
2022,Lower Saxony,Indirect migration background,Single,0.44704,50,96,0.34706,0.54702
2022,Bremen,No migration background,Married,0.47529,48,92,0.37269,0.57790
2022,Bremen,No migration background,Single,0.37965,44,92,0.27994,0.47937
2022,Bremen,Direct migration background,Married,0.63022,39,71,0.51713,0.74331
2022,Bremen,Direct migration background,Single,0.11115,32,71,0.03751,0.18478
2022,North Rhine-Westphalia,No migration background,Married,0.52299,1995,3628,0.50673,0.53924
2022,North Rhine-Westphalia,No migration background,"Married, living apart",0.02288,77,3628,0.01801,0.02774
2022,North Rhine-Westphalia,No migration background,Single,0.27452,1048,3628,0.25999,0.28904
2022,North Rhine-Westphalia,No migration background,Divorced,0.10652,358,3628,0.09648,0.11656
2022,North Rhine-Westphalia,No migration background,Widowed,0.07310,150,3628,0.06463,0.08157
2022,North Rhine-Westphalia,Direct migration background,Married,0.62239,1132,1992,0.60109,0.64368
2022,North Rhine-Westphalia,Direct migration background,"Married, living apart",0.02571,93,1992,0.01876,0.03266
2022,North Rhine-Westphalia,Direct migration background,Single,0.19586,613,1992,0.17842,0.21329
2022,North Rhine-Westphalia,Direct migration background,Divorced,0.09659,110,1992,0.08362,0.10957
2022,North Rhine-Westphalia,Direct migration background,Widowed,0.05945,44,1992,0.04907,0.06984
2022,North Rhine-Westphalia,Indirect migration background,Married,0.36409,167,353,0.31382,0.41435
2022,North Rhine-Westphalia,Indirect migration background,Single,0.50811,186,353,0.45588,0.56034
2022,Hesse,No migration background,Married,0.49288,580,1048,0.46259,0.52316
2022,Hesse,No migration background,Single,0.28713,306,1048,0.25973,0.31454
2022,Hesse,No migration background,Divorced,0.12121,113,1048,0.10144,0.14098
2022,Hesse,No migration background,Widowed,0.07626,49,1048,0.06018,0.09234
2022,Hesse,Direct migration background,Married,0.60786,358,630,0.56970,0.64601
2022,Hesse,Direct migration background,Single,0.22016,233,630,0.18777,0.25254
2022,Hesse,Direct migration background,Divorced,0.10999,39,630,0.08554,0.13444
2022,Hesse,Indirect migration background,Married,0.31365,35,84,0.21383,0.41347
2022,Hesse,Indirect migration background,Single,0.63775,49,84,0.53434,0.74115
2022,"Rhineland-Palatinate, Saarland",No migration background,Married,0.52259,452,817,0.48832,0.55686
2022,"Rhineland-Palatinate, Saarland",No migration background,Single,0.26818,241,817,0.23778,0.29858
2022,"Rhineland-Palatinate, Saarland",No migration background,Divorced,0.10873,87,817,0.08737,0.13008
2022,"Rhineland-Palatinate, Saarland",No migration background,Widowed,0.07373,37,817,0.05580,0.09166
2022,"Rhineland-Palatinate, Saarland",Direct migration background,Married,0.67454,242,353,0.62559,0.72349
2022,"Rhineland-Palatinate, Saarland",Direct migration background,Single,0.17869,111,353,0.13867,0.21871
2022,"Rhineland-Palatinate, Saarland",Indirect migration background,Married,0.43639,40,77,0.32489,0.54789
2022,"Rhineland-Palatinate, Saarland",Indirect migration background,Single,0.41906,37,77,0.30813,0.52999
2022,Baden-Wuerttemberg,No migration background,Married,0.54286,1127,1934,0.52065,0.56506
2022,Baden-Wuerttemberg,No migration background,"Married, living apart",0.01712,36,1934,0.01134,0.02290
2022,Baden-Wuerttemberg,No migration background,Single,0.29586,547,1934,0.27551,0.31620
2022,Baden-Wuerttemberg,No migration background,Divorced,0.07506,149,1934,0.06331,0.08680
2022,Baden-Wuerttemberg,No migration background,Widowed,0.06911,75,1934,0.05780,0.08042
2022,Baden-Wuerttemberg,Direct migration background,Married,0.67305,619,1122,0.64559,0.70051
2022,Baden-Wuerttemberg,Direct migration background,"Married, living apart",0.02601,47,1122,0.01669,0.03533
2022,Baden-Wuerttemberg,Direct migration background,Single,0.18863,391,1122,0.16572,0.21153
2022,Baden-Wuerttemberg,Direct migration background,Divorced,0.09706,65,1122,0.07973,0.11439
2022,Baden-Wuerttemberg,Indirect migration background,Married,0.28809,82,204,0.22579,0.35039
2022,Baden-Wuerttemberg,Indirect migration background,Single,0.64945,122,204,0.58381,0.71508
2022,Bavaria,No migration background,Married,0.48374,1562,2884,0.46550,0.50199
2022,Bavaria,No migration background,"Married, living apart",0.01946,53,2884,0.01442,0.02451
2022,Bavaria,No migration background,Single,0.29128,873,2884,0.27469,0.30786
2022,Bavaria,No migration background,Divorced,0.11784,267,2884,0.10607,0.12961
2022,Bavaria,No migration background,Widowed,0.08768,129,2884,0.07735,0.09800
2022,Bavaria,Direct migration background,Married,0.57221,671,1244,0.54470,0.59971
2022,Bavaria,Direct migration background,"Married, living apart",0.02929,57,1244,0.01992,0.03867
2022,Bavaria,Direct migration background,Single,0.20122,449,1244,0.17893,0.22350
2022,Bavaria,Direct migration background,Divorced,0.11433,67,1244,0.09664,0.13202
2022,Bavaria,Indirect migration background,Married,0.42550,102,237,0.36242,0.48858
2022,Bavaria,Indirect migration background,Single,0.49430,135,237,0.43051,0.55809
