year,bula_h,sex,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,Baden-Wuerttemberg,female,Widowed,0.10610,104,1659,0.09127,0.12092
2019,Bavaria,male,Married,0.51926,1313,2162,0.49820,0.54033
2019,Bavaria,male,"Married, living apart",0.02169,55,2162,0.01555,0.02783
2019,Bavaria,male,Single,0.31428,577,2162,0.29471,0.33386
2019,Bavaria,male,Divorced,0.10210,155,2162,0.08933,0.11486
2019,Bavaria,male,Widowed,0.04266,62,2162,0.03414,0.05119
2019,Bavaria,female,Married,0.46481,1238,2213,0.44402,0.48560
2019,Bavaria,female,"Married, living apart",0.02339,73,2213,0.01709,0.02969
2019,Bavaria,female,Single,0.24687,511,2213,0.22890,0.26484
2019,Bavaria,female,Divorced,0.14169,255,2213,0.12716,0.15622
2019,Bavaria,female,Widowed,0.12324,136,2213,0.10955,0.13694
2019,Berlin,male,Married,0.33783,272,550,0.29827,0.37740
2019,Berlin,male,Single,0.46439,227,550,0.42267,0.50611
2019,Berlin,male,Divorced,0.12882,51,550,0.10079,0.15684
2019,Berlin,female,Married,0.33065,239,534,0.29071,0.37059
2019,Berlin,female,Single,0.38581,176,534,0.34448,0.42713
2019,Berlin,female,Divorced,0.13733,83,534,0.10811,0.16655
2019,Berlin,female,Widowed,0.09699,36,534,0.07187,0.12212
2019,Brandenburg,male,Married,0.51600,348,547,0.47408,0.55792
2019,Brandenburg,male,Single,0.33199,155,547,0.29249,0.37150
2019,Brandenburg,male,Divorced,0.06743,44,547,0.04640,0.08846
2019,Brandenburg,female,Married,0.46642,333,609,0.42676,0.50607
2019,Brandenburg,female,Single,0.27898,157,609,0.24333,0.31463
2019,Brandenburg,female,Divorced,0.09788,63,609,0.07426,0.12150
2019,Brandenburg,female,Widowed,0.12645,56,609,0.10003,0.15287
2019,Mecklenburg-Western Pomerania,male,Married,0.46416,193,307,0.40828,0.52004
2019,Mecklenburg-Western Pomerania,male,Single,0.32859,81,307,0.27596,0.38121
2019,Mecklenburg-Western Pomerania,male,Divorced,0.15911,33,307,0.11813,0.20010
2019,Mecklenburg-Western Pomerania,female,Married,0.46871,182,301,0.41224,0.52518
2019,Mecklenburg-Western Pomerania,female,Single,0.24227,73,301,0.19378,0.29075
2019,Mecklenburg-Western Pomerania,female,Divorced,0.17755,46,301,0.13431,0.22079
2019,Saxony,male,Married,0.44771,505,826,0.41377,0.48164
2019,Saxony,male,Single,0.39388,252,826,0.36053,0.42722
2019,Saxony,male,Divorced,0.11378,69,826,0.09211,0.13545
2019,Saxony,female,Married,0.44325,479,867,0.41017,0.47634
2019,Saxony,female,Single,0.29899,231,867,0.26849,0.32948
2019,Saxony,female,Divorced,0.11881,90,867,0.09726,0.14036
2019,Saxony,female,Widowed,0.11328,67,867,0.09217,0.13439
2019,Saxony-Anhalt,male,Married,0.45621,258,441,0.40967,0.50275
2019,Saxony-Anhalt,male,Single,0.42886,151,441,0.38262,0.47511
2019,Saxony-Anhalt,male,Divorced,0.05428,32,441,0.03311,0.07545
2019,Saxony-Anhalt,female,Married,0.40191,255,513,0.35944,0.44438
2019,Saxony-Anhalt,female,Single,0.26555,139,513,0.22730,0.30380
2019,Saxony-Anhalt,female,Divorced,0.12317,70,513,0.09470,0.15163
2019,Saxony-Anhalt,female,Widowed,0.16386,49,513,0.13179,0.19592
2019,Thuringa,male,Married,0.50299,284,447,0.45658,0.54939
2019,Thuringa,male,Single,0.30398,123,447,0.26129,0.34667
2019,Thuringa,male,Divorced,0.12126,40,447,0.09096,0.15156
2019,Thuringa,female,Married,0.44292,271,516,0.40002,0.48583
2019,Thuringa,female,Single,0.23635,125,516,0.19966,0.27305
2019,Thuringa,female,Divorced,0.12271,68,516,0.09437,0.15105
2019,Thuringa,female,Widowed,0.18290,52,516,0.14951,0.21629
2020,Schleswig-Holstein,male,Married,0.56444,321,466,0.51937,0.60951
2020,Schleswig-Holstein,male,Single,0.30812,145,466,0.26615,0.35008
2020,Schleswig-Holstein,female,Married,0.48452,289,517,0.44139,0.52764
2020,Schleswig-Holstein,female,Single,0.25931,137,517,0.22150,0.29713
2020,Schleswig-Holstein,female,Divorced,0.10936,54,517,0.08243,0.13629
2020,Schleswig-Holstein,female,Widowed,0.11575,37,517,0.08814,0.14335
2020,Hamburg,male,Married,0.57724,151,247,0.51551,0.63897
2020,Hamburg,male,Single,0.35379,96,247,0.29404,0.41354
2020,Hamburg,female,Married,0.45157,143,283,0.39349,0.50966
2020,Hamburg,female,Single,0.29031,97,283,0.23734,0.34329
2020,Hamburg,female,Divorced,0.12701,43,283,0.08814,0.16587
2020,Lower Saxony,male,Married,0.50936,785,1366,0.48284,0.53588
2020,Lower Saxony,male,"Married, living apart",0.02948,54,1366,0.02050,0.03845
2020,Lower Saxony,male,Single,0.33279,426,1366,0.30779,0.35778
2020,Lower Saxony,male,Divorced,0.07428,65,1366,0.06037,0.08819
2020,Lower Saxony,male,Widowed,0.05410,36,1366,0.04210,0.06610
2020,Lower Saxony,female,Married,0.51105,777,1435,0.48517,0.53692
2020,Lower Saxony,female,"Married, living apart",0.02861,50,1435,0.01998,0.03724
2020,Lower Saxony,female,Single,0.24877,357,1435,0.22639,0.27114
2020,Lower Saxony,female,Divorced,0.10427,159,1435,0.08845,0.12009
2020,Lower Saxony,female,Widowed,0.10731,92,1435,0.09129,0.12333
2020,Bremen,male,Married,0.43487,78,121,0.34617,0.52357
2020,Bremen,male,Single,0.39605,43,121,0.30854,0.48355
2020,Bremen,female,Married,0.47038,80,121,0.38108,0.55969
2020,Bremen,female,Single,0.29732,41,121,0.21554,0.37910
2020,North Rhine-Westphalia,male,Married,0.52782,1866,3268,0.51070,0.54494
2020,North Rhine-Westphalia,male,"Married, living apart",0.02583,130,3268,0.02039,0.03127
2020,North Rhine-Westphalia,male,Single,0.33878,1001,3268,0.32255,0.35500
2020,North Rhine-Westphalia,male,Divorced,0.08326,210,3268,0.07379,0.09273
2020,North Rhine-Westphalia,male,Widowed,0.02431,61,3268,0.01903,0.02959
2020,North Rhine-Westphalia,female,Married,0.50696,1735,3224,0.48970,0.52422
2020,North Rhine-Westphalia,female,"Married, living apart",0.02123,91,3224,0.01626,0.02621
2020,North Rhine-Westphalia,female,Single,0.25482,863,3224,0.23977,0.26986
2020,North Rhine-Westphalia,female,Divorced,0.11676,361,3224,0.10567,0.12784
2020,North Rhine-Westphalia,female,Widowed,0.10023,174,3224,0.08986,0.11060
2020,Hesse,male,Married,0.48598,539,961,0.45436,0.51760
2020,Hesse,male,"Married, living apart",0.02827,38,961,0.01779,0.03875
2020,Hesse,male,Single,0.34411,316,961,0.31406,0.37417
2020,Hesse,male,Divorced,0.10349,68,961,0.08422,0.12276
2020,Hesse,female,Married,0.45543,535,986,0.42432,0.48653
2020,Hesse,female,"Married, living apart",0.03535,32,986,0.02382,0.04689
2020,Hesse,female,Single,0.25947,242,986,0.23210,0.28685
2020,Hesse,female,Divorced,0.14909,122,986,0.12685,0.17133
2020,Hesse,female,Widowed,0.10066,55,986,0.08187,0.11945
2020,"Rhineland-Palatinate, Saarland",male,Married,0.55059,441,688,0.51340,0.58779
2020,"Rhineland-Palatinate, Saarland",male,Single,0.28568,197,688,0.25190,0.31946
2020,"Rhineland-Palatinate, Saarland",male,Divorced,0.09795,50,688,0.07572,0.12018
2020,"Rhineland-Palatinate, Saarland",female,Married,0.47049,437,787,0.43560,0.50538
2020,"Rhineland-Palatinate, Saarland",female,Single,0.26660,191,787,0.23569,0.29751
2020,"Rhineland-Palatinate, Saarland",female,Divorced,0.13276,96,787,0.10904,0.15649
2020,"Rhineland-Palatinate, Saarland",female,Widowed,0.11616,63,787,0.09376,0.13856
2020,Baden-Wuerttemberg,male,Married,0.56633,944,1512,0.54134,0.59132
2020,Baden-Wuerttemberg,male,"Married, living apart",0.02902,43,1512,0.02056,0.03748
2020,Baden-Wuerttemberg,male,Single,0.33448,451,1512,0.31069,0.35827
2020,Baden-Wuerttemberg,male,Divorced,0.05135,74,1512,0.04022,0.06248
2020,Baden-Wuerttemberg,female,Married,0.52695,927,1610,0.50256,0.55135
2020,Baden-Wuerttemberg,female,"Married, living apart",0.00934,45,1610,0.00464,0.01405
2020,Baden-Wuerttemberg,female,Single,0.24869,374,1610,0.22757,0.26981
2020,Baden-Wuerttemberg,female,Divorced,0.10734,156,1610,0.09222,0.12247
2020,Baden-Wuerttemberg,female,Widowed,0.10767,108,1610,0.09253,0.12282
2020,Bavaria,male,Married,0.50950,1228,2138,0.48831,0.53070
2020,Bavaria,male,"Married, living apart",0.01405,71,2138,0.00906,0.01904
2020,Bavaria,male,Single,0.33534,642,2138,0.31532,0.35535
2020,Bavaria,male,Divorced,0.10639,141,2138,0.09332,0.11946
2020,Bavaria,male,Widowed,0.03472,56,2138,0.02696,0.04248
2020,Bavaria,female,Married,0.45781,1181,2211,0.43704,0.47858
2020,Bavaria,female,"Married, living apart",0.03858,81,2211,0.03055,0.04661
2020,Bavaria,female,Single,0.25281,566,2211,0.23469,0.27093
2020,Bavaria,female,Divorced,0.13052,251,2211,0.11648,0.14457
2020,Bavaria,female,Widowed,0.12027,132,2211,0.10671,0.13384
2020,Berlin,male,Married,0.35820,310,661,0.32162,0.39478
2020,Berlin,male,Single,0.47084,300,661,0.43276,0.50892
2020,Berlin,male,Divorced,0.12216,51,661,0.09718,0.14715
2020,Berlin,female,Married,0.34955,250,609,0.31165,0.38745
2020,Berlin,female,"Married, living apart",0.04023,32,609,0.02461,0.05585
2020,Berlin,female,Single,0.39423,216,609,0.35538,0.43307
2020,Berlin,female,Divorced,0.12164,77,609,0.09566,0.14762
2020,Berlin,female,Widowed,0.09436,34,609,0.07112,0.11760
2020,Brandenburg,male,Married,0.51520,342,532,0.47269,0.55771
2020,Brandenburg,male,Single,0.34085,157,532,0.30053,0.38117
2020,Brandenburg,male,Divorced,0.05279,33,532,0.03377,0.07180
2020,Brandenburg,female,Married,0.47871,319,576,0.43788,0.51954
2020,Brandenburg,female,Single,0.31348,151,576,0.27557,0.35140
2020,Brandenburg,female,Divorced,0.07837,53,576,0.05641,0.10034
2020,Brandenburg,female,Widowed,0.10012,53,576,0.07558,0.12465
2020,Mecklenburg-Western Pomerania,male,Married,0.43749,153,259,0.37696,0.49803
2020,Mecklenburg-Western Pomerania,male,Single,0.33188,73,259,0.27442,0.38934
2020,Mecklenburg-Western Pomerania,male,Divorced,0.19026,33,259,0.14236,0.23815
2020,Mecklenburg-Western Pomerania,female,Married,0.50256,138,242,0.43943,0.56568
2020,Mecklenburg-Western Pomerania,female,Single,0.21754,67,242,0.16545,0.26963
2020,Mecklenburg-Western Pomerania,female,Divorced,0.16216,37,242,0.11562,0.20870
2020,Saxony,male,Married,0.42908,455,783,0.39439,0.46377
2020,Saxony,male,Single,0.41361,268,783,0.37909,0.44812
2020,Saxony,male,Divorced,0.11293,60,783,0.09074,0.13511
2020,Saxony,female,Married,0.44406,450,834,0.41032,0.47780
2020,Saxony,female,Single,0.31997,234,834,0.28830,0.35165
2020,Saxony,female,Divorced,0.11329,87,834,0.09177,0.13482
2020,Saxony,female,Widowed,0.10276,63,834,0.08214,0.12338
2020,Saxony-Anhalt,male,Married,0.46313,257,445,0.41675,0.50952
2020,Saxony-Anhalt,male,Single,0.39736,154,445,0.35184,0.44288
2020,Saxony-Anhalt,male,Divorced,0.06983,34,445,0.04613,0.09354
2020,Saxony-Anhalt,female,Married,0.42062,246,499,0.37726,0.46398
2020,Saxony-Anhalt,female,Single,0.27918,145,499,0.23978,0.31858
2020,Saxony-Anhalt,female,Divorced,0.11876,63,499,0.09035,0.14718
2020,Saxony-Anhalt,female,Widowed,0.13633,45,499,0.10620,0.16647
2020,Thuringa,male,Married,0.48800,261,410,0.43955,0.53644
2020,Thuringa,male,Single,0.30821,112,410,0.26346,0.35296
2020,Thuringa,male,Divorced,0.13496,37,410,0.10185,0.16807
2020,Thuringa,female,Married,0.40574,261,508,0.36300,0.44849
2020,Thuringa,female,Single,0.27310,129,508,0.23431,0.31188
2020,Thuringa,female,Divorced,0.13341,70,508,0.10381,0.16301
2020,Thuringa,female,Widowed,0.17311,48,508,0.14018,0.20605
2021,Schleswig-Holstein,male,Married,0.54930,253,368,0.49840,0.60021
2021,Schleswig-Holstein,male,Single,0.31627,115,368,0.26870,0.36385
2021,Schleswig-Holstein,female,Married,0.52317,259,390,0.47354,0.57280
2021,Schleswig-Holstein,female,Single,0.25175,97,390,0.20862,0.29488
2021,Schleswig-Holstein,female,Divorced,0.12047,34,390,0.08812,0.15281
2021,Hamburg,male,Married,0.53002,105,175,0.45586,0.60418
2021,Hamburg,male,Single,0.31918,70,175,0.24991,0.38844
2021,Hamburg,female,Married,0.47734,122,219,0.41103,0.54365
2021,Hamburg,female,Single,0.28373,61,219,0.22389,0.34357
2021,Hamburg,female,Divorced,0.10572,36,219,0.06490,0.14654
2021,Lower Saxony,male,Married,0.56072,551,865,0.52763,0.59381
2021,Lower Saxony,male,Single,0.30395,229,865,0.27328,0.33462
2021,Lower Saxony,male,Divorced,0.06340,54,865,0.04715,0.07965
2021,Lower Saxony,male,Widowed,0.06181,31,865,0.04575,0.07786
2021,Lower Saxony,female,Married,0.50983,536,954,0.47809,0.54157
2021,Lower Saxony,female,Single,0.25283,230,954,0.22524,0.28043
2021,Lower Saxony,female,Divorced,0.11219,122,954,0.09215,0.13223
2021,Lower Saxony,female,Widowed,0.09952,66,954,0.08051,0.11852
2021,Bremen,male,Married,0.53541,38,38,0.37470,0.69612
2021,Bremen,female,Married,0.53579,35,35,0.36815,0.70342
2021,North Rhine-Westphalia,male,Married,0.52323,1163,2017,0.50143,0.54503
2021,North Rhine-Westphalia,male,"Married, living apart",0.01995,67,2017,0.01385,0.02605
2021,North Rhine-Westphalia,male,Single,0.35431,619,2017,0.33343,0.37519
2021,North Rhine-Westphalia,male,Divorced,0.07854,125,2017,0.06679,0.09028
2021,North Rhine-Westphalia,male,Widowed,0.02398,43,2017,0.01730,0.03065
2021,North Rhine-Westphalia,female,Married,0.46479,1157,2140,0.44366,0.48593
2021,North Rhine-Westphalia,female,"Married, living apart",0.02685,70,2140,0.02000,0.03370
2021,North Rhine-Westphalia,female,Single,0.27919,555,2140,0.26018,0.29820
2021,North Rhine-Westphalia,female,Divorced,0.12675,237,2140,0.11265,0.14085
2021,North Rhine-Westphalia,female,Widowed,0.10241,121,2140,0.08956,0.11526
2021,Hesse,male,Married,0.45326,354,646,0.41484,0.49168
2021,Hesse,male,"Married, living apart",0.03637,32,646,0.02192,0.05081
2021,Hesse,male,Single,0.37324,218,646,0.33591,0.41057
2021,Hesse,male,Divorced,0.09810,42,646,0.07515,0.12106
2021,Hesse,female,Married,0.49969,368,631,0.46064,0.53873
2021,Hesse,female,Single,0.25429,148,631,0.22028,0.28829
2021,Hesse,female,Divorced,0.12406,80,631,0.09832,0.14980
2021,Hesse,female,Widowed,0.10106,35,631,0.07752,0.12459
2021,"Rhineland-Palatinate, Saarland",male,Married,0.53286,286,448,0.48661,0.57911
2021,"Rhineland-Palatinate, Saarland",male,Single,0.25743,126,448,0.21690,0.29796
2021,"Rhineland-Palatinate, Saarland",male,Divorced,0.10711,36,448,0.07844,0.13578
2021,"Rhineland-Palatinate, Saarland",female,Married,0.49830,293,516,0.45511,0.54148
2021,"Rhineland-Palatinate, Saarland",female,Single,0.25432,118,516,0.21670,0.29193
2021,"Rhineland-Palatinate, Saarland",female,Divorced,0.14005,68,516,0.11007,0.17002
2021,"Rhineland-Palatinate, Saarland",female,Widowed,0.08785,37,516,0.06340,0.11229
2021,Baden-Wuerttemberg,male,Married,0.57061,622,984,0.53967,0.60156
2021,Baden-Wuerttemberg,male,Single,0.33223,307,984,0.30279,0.36168
2021,Baden-Wuerttemberg,male,Divorced,0.05425,55,984,0.04009,0.06841
2021,Baden-Wuerttemberg,female,Married,0.50703,623,1069,0.47705,0.53701
2021,Baden-Wuerttemberg,female,Single,0.26306,252,1069,0.23665,0.28946
2021,Baden-Wuerttemberg,female,Divorced,0.12048,124,1069,0.10096,0.14000
2021,Baden-Wuerttemberg,female,Widowed,0.09585,70,1069,0.07820,0.11351
2021,Bavaria,male,Married,0.48913,796,1338,0.46234,0.51593
2021,Bavaria,male,Single,0.35812,392,1338,0.33242,0.38382
2021,Bavaria,male,Divorced,0.10348,102,1338,0.08715,0.11980
2021,Bavaria,male,Widowed,0.03827,48,1338,0.02798,0.04855
2021,Bavaria,female,Married,0.43576,778,1475,0.41045,0.46108
2021,Bavaria,female,"Married, living apart",0.03929,54,1475,0.02937,0.04921
2021,Bavaria,female,Single,0.25463,374,1475,0.23239,0.27687
2021,Bavaria,female,Divorced,0.13799,175,1475,0.12038,0.15559
2021,Bavaria,female,Widowed,0.13233,94,1475,0.11503,0.14962
2021,Berlin,male,Married,0.40159,217,438,0.35563,0.44755
2021,Berlin,male,Single,0.42717,186,438,0.38079,0.47355
2021,Berlin,male,Divorced,0.12007,35,438,0.08960,0.15055
2021,Berlin,female,Married,0.36025,193,397,0.31296,0.40753
2021,Berlin,female,Single,0.39071,147,397,0.34266,0.43877
2021,Berlin,female,Divorced,0.13886,57,397,0.10480,0.17292
2021,Brandenburg,male,Married,0.46297,196,281,0.40456,0.52137
2021,Brandenburg,male,Single,0.38710,85,281,0.33005,0.44415
2021,Brandenburg,female,Married,0.47944,185,361,0.42784,0.53105
2021,Brandenburg,female,Single,0.24638,91,361,0.20187,0.29089
2021,Brandenburg,female,Divorced,0.09933,44,361,0.06843,0.13023
2021,Brandenburg,female,Widowed,0.15947,41,361,0.12165,0.19729
2021,Mecklenburg-Western Pomerania,male,Married,0.48497,108,161,0.40753,0.56241
2021,Mecklenburg-Western Pomerania,male,Single,0.35909,53,161,0.28476,0.43343
2021,Mecklenburg-Western Pomerania,female,Married,0.41347,106,157,0.33619,0.49075
2021,Mecklenburg-Western Pomerania,female,Single,0.29350,51,157,0.22204,0.36496
2021,Saxony,male,Married,0.39874,306,556,0.35800,0.43948
2021,Saxony,male,Single,0.43669,202,556,0.39542,0.47795
2021,Saxony,male,Divorced,0.12375,48,556,0.09635,0.15115
2021,Saxony,female,Married,0.42487,309,581,0.38464,0.46510
2021,Saxony,female,Single,0.33292,166,581,0.29457,0.37127
2021,Saxony,female,Divorced,0.11877,61,581,0.09244,0.14510
2021,Saxony,female,Widowed,0.09972,45,581,0.07534,0.12411
2021,Saxony-Anhalt,male,Married,0.40719,154,258,0.34713,0.46726
2021,Saxony-Anhalt,male,Single,0.41959,104,258,0.35925,0.47992
2021,Saxony-Anhalt,female,Married,0.42160,153,290,0.36467,0.47854
2021,Saxony-Anhalt,female,Single,0.24677,91,290,0.19706,0.29647
2021,Saxony-Anhalt,female,Divorced,0.13594,46,290,0.09643,0.17546
2021,Thuringa,male,Married,0.50893,165,239,0.44542,0.57244
2021,Thuringa,male,Single,0.28663,74,239,0.22918,0.34408
2021,Thuringa,female,Married,0.41249,164,343,0.36031,0.46466
2021,Thuringa,female,Single,0.28815,96,343,0.24015,0.33615
2021,Thuringa,female,Divorced,0.14781,50,343,0.11020,0.18543
2021,Thuringa,female,Widowed,0.13323,33,343,0.09722,0.16925
2022,Schleswig-Holstein,male,Married,0.59906,284,426,0.55247,0.64566
2022,Schleswig-Holstein,male,Single,0.28406,142,426,0.24118,0.32693
2022,Schleswig-Holstein,female,Married,0.44522,282,530,0.40287,0.48758
2022,Schleswig-Holstein,female,Single,0.28021,149,530,0.24194,0.31848
2022,Schleswig-Holstein,female,Divorced,0.13228,61,530,0.10340,0.16115
2022,Schleswig-Holstein,female,Widowed,0.12013,38,530,0.09242,0.14783
2022,Hamburg,male,Married,0.46886,144,268,0.40900,0.52872
2022,Hamburg,male,Single,0.37793,124,268,0.31977,0.43609
2022,Hamburg,female,Married,0.45769,144,273,0.39848,0.51689
2022,Hamburg,female,Single,0.35659,129,273,0.29966,0.41351
2022,Lower Saxony,male,Married,0.53959,683,1174,0.51106,0.56811
2022,Lower Saxony,male,Single,0.31864,388,1174,0.29197,0.34530
2022,Lower Saxony,male,Divorced,0.07066,71,1174,0.05599,0.08532
2022,Lower Saxony,male,Widowed,0.05617,32,1174,0.04300,0.06935
2022,Lower Saxony,female,Married,0.51681,666,1230,0.48887,0.54475
2022,Lower Saxony,female,Single,0.24578,346,1230,0.22171,0.26985
2022,Lower Saxony,female,Divorced,0.10652,127,1230,0.08927,0.12377
2022,Lower Saxony,female,Widowed,0.11256,91,1230,0.09489,0.13023
2022,Bremen,male,Married,0.50543,45,92,0.40270,0.60815
2022,Bremen,male,Single,0.35451,47,92,0.25622,0.45280
2022,Bremen,female,Married,0.47440,44,82,0.36565,0.58314
2022,Bremen,female,Single,0.33019,38,82,0.22777,0.43260
2022,North Rhine-Westphalia,male,Married,0.55830,1671,2979,0.54046,0.57613
2022,North Rhine-Westphalia,male,"Married, living apart",0.02254,84,2979,0.01721,0.02787
2022,North Rhine-Westphalia,male,Single,0.30956,977,2979,0.29295,0.32616
2022,North Rhine-Westphalia,male,Divorced,0.07939,186,2979,0.06968,0.08910
2022,North Rhine-Westphalia,male,Widowed,0.03021,61,2979,0.02406,0.03636
2022,North Rhine-Westphalia,female,Married,0.49918,1622,3034,0.48138,0.51697
2022,North Rhine-Westphalia,female,"Married, living apart",0.02223,94,3034,0.01698,0.02748
2022,North Rhine-Westphalia,female,Single,0.25099,868,3034,0.23556,0.26642
2022,North Rhine-Westphalia,female,Divorced,0.12777,311,3034,0.11589,0.13965
2022,North Rhine-Westphalia,female,Widowed,0.09983,139,3034,0.08917,0.11050
2022,Hesse,male,Married,0.51543,507,859,0.48199,0.54888
2022,Hesse,male,Single,0.34860,299,859,0.31671,0.38048
2022,Hesse,male,Divorced,0.08700,53,859,0.06815,0.10586
2022,Hesse,female,Married,0.47966,467,899,0.44698,0.51233
2022,Hesse,female,Single,0.26125,287,899,0.23252,0.28999
2022,Hesse,female,Divorced,0.13485,102,899,0.11251,0.15719
2022,Hesse,female,Widowed,0.09656,43,899,0.07725,0.11588
2022,"Rhineland-Palatinate, Saarland",male,Married,0.57401,366,607,0.53464,0.61338
2022,"Rhineland-Palatinate, Saarland",male,Single,0.26532,197,607,0.23017,0.30047
2022,"Rhineland-Palatinate, Saarland",male,Divorced,0.07526,44,607,0.05425,0.09626
2022,"Rhineland-Palatinate, Saarland",female,Married,0.51411,368,674,0.47634,0.55187
2022,"Rhineland-Palatinate, Saarland",female,Single,0.25956,190,674,0.22644,0.29268
2022,"Rhineland-Palatinate, Saarland",female,Divorced,0.13291,81,674,0.10726,0.15856
2022,"Rhineland-Palatinate, Saarland",female,Widowed,0.07628,35,674,0.05622,0.09633
