year,bula_h,pgisced97,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,Saxony-Anhalt,Upper Secondary Level,Divorced,0.08998,50,402,0.06197,0.11799
2019,Saxony-Anhalt,First Stage of Tertiary Education,Married,0.52893,49,49,0.38772,0.67015
2019,Saxony-Anhalt,Second Stage of Tertiary Education,Married,0.49204,149,220,0.42583,0.55825
2019,Saxony-Anhalt,Second Stage of Tertiary Education,Single,0.25171,40,220,0.19423,0.30920
2019,Saxony-Anhalt,Second Stage of Tertiary Education,Divorced,0.10951,31,220,0.06815,0.15087
2019,Thuringa,Lower Secondary Level,Single,0.45815,39,39,0.29973,0.61657
2019,Thuringa,Upper Secondary Level,Married,0.46810,281,487,0.42374,0.51247
2019,Thuringa,Upper Secondary Level,Single,0.22813,102,487,0.19082,0.26544
2019,Thuringa,Upper Secondary Level,Divorced,0.12871,61,487,0.09893,0.15848
2019,Thuringa,Upper Secondary Level,Widowed,0.15703,43,487,0.12468,0.18937
2019,Thuringa,First Stage of Tertiary Education,Married,0.59916,46,46,0.45597,0.74235
2019,Thuringa,Second Stage of Tertiary Education,Married,0.55593,163,206,0.48792,0.62395
2019,Thuringa,Second Stage of Tertiary Education,Single,0.20793,43,206,0.15237,0.26348
2020,Schleswig-Holstein,Primary Level,Married,0.57227,42,42,0.42083,0.72371
2020,Schleswig-Holstein,Lower Secondary Level,Married,0.41074,56,107,0.31708,0.50439
2020,Schleswig-Holstein,Lower Secondary Level,Single,0.35502,51,107,0.26392,0.44612
2020,Schleswig-Holstein,Upper Secondary Level,Married,0.55034,234,365,0.49924,0.60145
2020,Schleswig-Holstein,Upper Secondary Level,Single,0.21587,90,365,0.17360,0.25814
2020,Schleswig-Holstein,Upper Secondary Level,Divorced,0.11546,41,365,0.08263,0.14829
2020,Schleswig-Holstein,Post-secondary Non-tertiary Level,Married,0.51005,63,63,0.38561,0.63448
2020,Schleswig-Holstein,First Stage of Tertiary Education,Married,0.56139,41,41,0.40761,0.71517
2020,Schleswig-Holstein,Second Stage of Tertiary Education,Married,0.55789,164,208,0.49023,0.62555
2020,Schleswig-Holstein,Second Stage of Tertiary Education,Single,0.28431,44,208,0.22286,0.34576
2020,Hamburg,Upper Secondary Level,Married,0.50872,90,140,0.42561,0.59183
2020,Hamburg,Upper Secondary Level,Single,0.24664,50,140,0.17498,0.31830
2020,Hamburg,Second Stage of Tertiary Education,Married,0.66406,123,179,0.59467,0.73345
2020,Hamburg,Second Stage of Tertiary Education,Single,0.21801,56,179,0.15735,0.27866
2020,Lower Saxony,Pre-primary Level,Single,0.99235,81,81,0.97326,1.01144
2020,Lower Saxony,Primary Level,Married,0.38120,126,187,0.31140,0.45100
2020,Lower Saxony,Primary Level,Single,0.51813,61,187,0.44632,0.58994
2020,Lower Saxony,Lower Secondary Level,Married,0.40590,168,332,0.35300,0.45880
2020,Lower Saxony,Lower Secondary Level,Single,0.38585,131,332,0.33340,0.43829
2020,Lower Saxony,Lower Secondary Level,Divorced,0.06185,33,332,0.03590,0.08779
2020,Lower Saxony,Upper Secondary Level,Married,0.53093,646,1117,0.50165,0.56021
2020,Lower Saxony,Upper Secondary Level,"Married, living apart",0.02732,37,1117,0.01776,0.03689
2020,Lower Saxony,Upper Secondary Level,Single,0.23722,256,1117,0.21226,0.26218
2020,Lower Saxony,Upper Secondary Level,Divorced,0.10035,108,1117,0.08272,0.11798
2020,Lower Saxony,Upper Secondary Level,Widowed,0.10135,70,1117,0.08364,0.11905
2020,Lower Saxony,Post-secondary Non-tertiary Level,Married,0.52252,131,187,0.45073,0.59430
2020,Lower Saxony,Post-secondary Non-tertiary Level,Single,0.29814,56,187,0.23240,0.36388
2020,Lower Saxony,First Stage of Tertiary Education,Married,0.50695,76,76,0.39380,0.62010
2020,Lower Saxony,Second Stage of Tertiary Education,Married,0.59521,388,550,0.55415,0.63627
2020,Lower Saxony,Second Stage of Tertiary Education,Single,0.22389,122,550,0.18902,0.25876
2020,Lower Saxony,Second Stage of Tertiary Education,Divorced,0.07606,40,550,0.05388,0.09824
2020,Bremen,Primary Level,Married,0.57225,38,38,0.41283,0.73167
2020,Bremen,Upper Secondary Level,Married,0.35762,43,43,0.21266,0.50258
2020,Bremen,Second Stage of Tertiary Education,Married,0.44991,40,40,0.29377,0.60605
2020,North Rhine-Westphalia,Pre-primary Level,Single,0.99304,181,181,0.98090,1.00519
2020,North Rhine-Westphalia,Primary Level,Married,0.46049,269,375,0.40997,0.51101
2020,North Rhine-Westphalia,Primary Level,Single,0.22077,106,375,0.17873,0.26280
2020,North Rhine-Westphalia,Lower Secondary Level,Married,0.41413,367,776,0.37946,0.44881
2020,North Rhine-Westphalia,Lower Secondary Level,Single,0.32730,295,776,0.29427,0.36034
2020,North Rhine-Westphalia,Lower Secondary Level,Divorced,0.14267,77,776,0.11805,0.16730
2020,North Rhine-Westphalia,Lower Secondary Level,Widowed,0.09729,37,776,0.07642,0.11815
2020,North Rhine-Westphalia,Upper Secondary Level,Married,0.55486,1317,2367,0.53483,0.57489
2020,North Rhine-Westphalia,Upper Secondary Level,"Married, living apart",0.02771,78,2367,0.02109,0.03432
2020,North Rhine-Westphalia,Upper Secondary Level,Single,0.22661,596,2367,0.20974,0.24348
2020,North Rhine-Westphalia,Upper Secondary Level,Divorced,0.11287,260,2367,0.10011,0.12562
2020,North Rhine-Westphalia,Upper Secondary Level,Widowed,0.07733,116,2367,0.06657,0.08809
2020,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Married,0.46324,371,604,0.42344,0.50304
2020,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Single,0.40876,172,604,0.36952,0.44799
2020,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Divorced,0.07319,61,604,0.05240,0.09398
2020,North Rhine-Westphalia,First Stage of Tertiary Education,Married,0.65272,184,217,0.58923,0.71621
2020,North Rhine-Westphalia,First Stage of Tertiary Education,Single,0.15159,33,217,0.10376,0.19942
2020,North Rhine-Westphalia,Second Stage of Tertiary Education,Married,0.58746,978,1471,0.56230,0.61263
2020,North Rhine-Westphalia,Second Stage of Tertiary Education,"Married, living apart",0.02548,51,1471,0.01742,0.03353
2020,North Rhine-Westphalia,Second Stage of Tertiary Education,Single,0.27788,305,1471,0.25498,0.30077
2020,North Rhine-Westphalia,Second Stage of Tertiary Education,Divorced,0.06752,103,1471,0.05469,0.08035
2020,North Rhine-Westphalia,Second Stage of Tertiary Education,Widowed,0.04022,34,1471,0.03017,0.05026
2020,Hesse,Pre-primary Level,Single,0.99311,53,53,0.97063,1.01559
2020,Hesse,Primary Level,Married,0.43536,86,86,0.32995,0.54076
2020,Hesse,Lower Secondary Level,Married,0.40160,90,161,0.32563,0.47756
2020,Hesse,Lower Secondary Level,Single,0.29964,71,161,0.22866,0.37062
2020,Hesse,Upper Secondary Level,Married,0.45674,373,664,0.41882,0.49466
2020,Hesse,Upper Secondary Level,Single,0.26476,170,664,0.23118,0.29834
2020,Hesse,Upper Secondary Level,Divorced,0.15260,81,664,0.12523,0.17998
2020,Hesse,Upper Secondary Level,Widowed,0.09770,40,664,0.07510,0.12030
2020,Hesse,Post-secondary Non-tertiary Level,Married,0.48656,91,141,0.40376,0.56935
2020,Hesse,Post-secondary Non-tertiary Level,Single,0.33480,50,141,0.25663,0.41297
2020,Hesse,First Stage of Tertiary Education,Married,0.56641,54,54,0.43299,0.69983
2020,Hesse,Second Stage of Tertiary Education,Married,0.52256,358,541,0.48043,0.56469
2020,Hesse,Second Stage of Tertiary Education,Single,0.30642,134,541,0.26753,0.34530
2020,Hesse,Second Stage of Tertiary Education,Divorced,0.09195,49,541,0.06758,0.11632
2020,"Rhineland-Palatinate, Saarland",Pre-primary Level,Single,0.98206,40,40,0.94039,1.02372
2020,"Rhineland-Palatinate, Saarland",Primary Level,Married,0.54767,41,41,0.39343,0.70192
2020,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Married,0.35222,104,175,0.28124,0.42319
2020,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Single,0.39364,71,175,0.32104,0.46623
2020,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Married,0.53845,370,613,0.49895,0.57794
2020,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Single,0.20449,129,613,0.17253,0.23644
2020,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Divorced,0.13639,64,613,0.10920,0.16358
2020,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Widowed,0.10334,50,613,0.07923,0.12746
2020,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Married,0.52288,82,82,0.41410,0.63165
2020,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Married,0.57777,54,54,0.44479,0.71074
2020,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Married,0.57438,199,266,0.51485,0.63391
2020,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Single,0.30861,67,266,0.25299,0.36422
2020,Baden-Wuerttemberg,Pre-primary Level,Single,0.99937,92,92,0.99422,1.00452
2020,Baden-Wuerttemberg,Primary Level,Married,0.46157,96,130,0.37554,0.54760
2020,Baden-Wuerttemberg,Primary Level,Single,0.13758,34,130,0.07814,0.19702
2020,Baden-Wuerttemberg,Lower Secondary Level,Married,0.42361,156,303,0.36788,0.47934
2020,Baden-Wuerttemberg,Lower Secondary Level,Single,0.27854,114,303,0.22798,0.32910
2020,Baden-Wuerttemberg,Lower Secondary Level,Widowed,0.20291,33,303,0.15755,0.24826
2020,Baden-Wuerttemberg,Upper Secondary Level,Married,0.53044,643,1090,0.50080,0.56009
2020,Baden-Wuerttemberg,Upper Secondary Level,Single,0.29500,282,1090,0.26791,0.32208
2020,Baden-Wuerttemberg,Upper Secondary Level,Divorced,0.08290,107,1090,0.06653,0.09928
2020,Baden-Wuerttemberg,Upper Secondary Level,Widowed,0.06919,58,1090,0.05412,0.08426
2020,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Married,0.57395,158,222,0.50875,0.63914
2020,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Single,0.30778,64,222,0.24693,0.36864
2020,Baden-Wuerttemberg,First Stage of Tertiary Education,Married,0.69571,126,126,0.61505,0.77637
2020,Baden-Wuerttemberg,Second Stage of Tertiary Education,Married,0.64118,645,872,0.60932,0.67303
2020,Baden-Wuerttemberg,Second Stage of Tertiary Education,Single,0.24008,173,872,0.21171,0.26845
2020,Baden-Wuerttemberg,Second Stage of Tertiary Education,Divorced,0.07734,54,872,0.05960,0.09508
2020,Bavaria,Pre-primary Level,Single,0.99911,84,84,0.99270,1.00552
2020,Bavaria,Primary Level,Married,0.47174,91,126,0.38423,0.55926
2020,Bavaria,Primary Level,Single,0.24403,35,126,0.16874,0.31933
2020,Bavaria,Lower Secondary Level,Married,0.38480,218,425,0.33848,0.43111
2020,Bavaria,Lower Secondary Level,Single,0.32446,171,425,0.27989,0.36902
2020,Bavaria,Lower Secondary Level,Widowed,0.18362,36,425,0.14676,0.22047
2020,Bavaria,Upper Secondary Level,Married,0.49330,989,1795,0.47016,0.51644
2020,Bavaria,Upper Secondary Level,"Married, living apart",0.03169,65,1795,0.02358,0.03980
2020,Bavaria,Upper Secondary Level,Single,0.24181,446,1795,0.22200,0.26163
2020,Bavaria,Upper Secondary Level,Divorced,0.14629,196,1795,0.12993,0.16264
2020,Bavaria,Upper Secondary Level,Widowed,0.08550,99,1795,0.07256,0.09844
2020,Bavaria,Post-secondary Non-tertiary Level,Married,0.56585,191,296,0.50929,0.62241
2020,Bavaria,Post-secondary Non-tertiary Level,Single,0.25694,74,296,0.20708,0.30681
2020,Bavaria,Post-secondary Non-tertiary Level,Divorced,0.10888,31,296,0.07333,0.14442
2020,Bavaria,First Stage of Tertiary Education,Married,0.55015,157,200,0.48103,0.61927
2020,Bavaria,First Stage of Tertiary Education,Single,0.24145,43,200,0.18199,0.30092
2020,Bavaria,Second Stage of Tertiary Education,Married,0.52106,727,1157,0.49227,0.54986
2020,Bavaria,Second Stage of Tertiary Education,"Married, living apart",0.02679,37,1157,0.01748,0.03609
2020,Bavaria,Second Stage of Tertiary Education,Single,0.31155,296,1157,0.28485,0.33824
2020,Bavaria,Second Stage of Tertiary Education,Divorced,0.09845,97,1157,0.08127,0.11562
2020,Berlin,Lower Secondary Level,Married,0.38462,42,83,0.27932,0.48992
2020,Berlin,Lower Secondary Level,Single,0.29800,41,83,0.19900,0.39699
2020,Berlin,Upper Secondary Level,Married,0.35469,147,329,0.30292,0.40647
2020,Berlin,Upper Secondary Level,Single,0.34192,134,329,0.29058,0.39325
2020,Berlin,Upper Secondary Level,Divorced,0.18369,48,329,0.14178,0.22560
2020,Berlin,Post-secondary Non-tertiary Level,Married,0.28848,37,77,0.18662,0.39034
2020,Berlin,Post-secondary Non-tertiary Level,Single,0.48306,40,77,0.37071,0.59541
2020,Berlin,Second Stage of Tertiary Education,Married,0.37408,256,507,0.33192,0.41625
2020,Berlin,Second Stage of Tertiary Education,Single,0.48431,207,507,0.44077,0.52786
2020,Berlin,Second Stage of Tertiary Education,Divorced,0.06885,44,507,0.04679,0.09092
2020,Brandenburg,Lower Secondary Level,Married,0.23156,34,70,0.13203,0.33110
2020,Brandenburg,Lower Secondary Level,Single,0.47777,36,70,0.35991,0.59564
2020,Brandenburg,Upper Secondary Level,Married,0.55045,300,494,0.50654,0.59436
2020,Brandenburg,Upper Secondary Level,Single,0.25576,115,494,0.21725,0.29427
2020,Brandenburg,Upper Secondary Level,Divorced,0.07949,41,494,0.05561,0.10337
2020,Brandenburg,Upper Secondary Level,Widowed,0.07287,38,494,0.04992,0.09581
2020,Brandenburg,Post-secondary Non-tertiary Level,Married,0.29038,44,44,0.15470,0.42606
2020,Brandenburg,First Stage of Tertiary Education,Married,0.54627,49,49,0.40543,0.68712
2020,Brandenburg,Second Stage of Tertiary Education,Married,0.64969,202,245,0.58983,0.70955
2020,Brandenburg,Second Stage of Tertiary Education,Single,0.20545,43,245,0.15475,0.25614
2020,Mecklenburg-Western Pomerania,Upper Secondary Level,Married,0.44233,118,218,0.37625,0.50842
2020,Mecklenburg-Western Pomerania,Upper Secondary Level,Single,0.26504,56,218,0.20631,0.32376
2020,Mecklenburg-Western Pomerania,Upper Secondary Level,Divorced,0.22427,44,218,0.16878,0.27977
2020,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Married,0.70836,103,103,0.62015,0.79657
2020,Saxony,Pre-primary Level,Single,0.99961,32,32,0.99264,1.00658
2020,Saxony,Lower Secondary Level,Married,0.31339,61,128,0.23271,0.39406
2020,Saxony,Lower Secondary Level,Single,0.48499,67,128,0.39806,0.57191
2020,Saxony,Upper Secondary Level,Married,0.43286,376,700,0.39613,0.46959
2020,Saxony,Upper Secondary Level,Single,0.37153,213,700,0.33570,0.40735
2020,Saxony,Upper Secondary Level,Divorced,0.10902,71,700,0.08592,0.13213
2020,Saxony,Upper Secondary Level,Widowed,0.06438,40,700,0.04619,0.08258
2020,Saxony,Post-secondary Non-tertiary Level,Married,0.36074,41,41,0.21192,0.50956
2020,Saxony,First Stage of Tertiary Education,Married,0.57425,83,83,0.46723,0.68128
2020,Saxony,Second Stage of Tertiary Education,Married,0.48978,297,446,0.44333,0.53623
2020,Saxony,Second Stage of Tertiary Education,Single,0.28666,109,446,0.24464,0.32867
2020,Saxony,Second Stage of Tertiary Education,Divorced,0.12787,40,446,0.09684,0.15889
2020,Saxony-Anhalt,Primary Level,Married,0.50732,33,33,0.33410,0.68054
2020,Saxony-Anhalt,Lower Secondary Level,Married,0.19161,32,79,0.10427,0.27895
2020,Saxony-Anhalt,Lower Secondary Level,Single,0.51028,47,79,0.39934,0.62122
2020,Saxony-Anhalt,Upper Secondary Level,Married,0.49034,225,385,0.44034,0.54034
2020,Saxony-Anhalt,Upper Secondary Level,Single,0.30097,114,385,0.25510,0.34685
2020,Saxony-Anhalt,Upper Secondary Level,Divorced,0.08376,46,385,0.05605,0.11147
2020,Saxony-Anhalt,First Stage of Tertiary Education,Married,0.59125,47,47,0.44919,0.73332
2020,Saxony-Anhalt,Second Stage of Tertiary Education,Married,0.49661,143,188,0.42494,0.56827
2020,Saxony-Anhalt,Second Stage of Tertiary Education,Single,0.24470,45,188,0.18308,0.30632
2020,Thuringa,Upper Secondary Level,Married,0.44474,262,473,0.39991,0.48957
2020,Thuringa,Upper Secondary Level,Single,0.23771,111,473,0.19931,0.27611
2020,Thuringa,Upper Secondary Level,Divorced,0.13660,58,473,0.10562,0.16758
2020,Thuringa,Upper Secondary Level,Widowed,0.15906,42,473,0.12606,0.19205
2020,Thuringa,First Stage of Tertiary Education,Married,0.61674,44,44,0.47142,0.76206
2020,Thuringa,Second Stage of Tertiary Education,Married,0.42855,152,200,0.35979,0.49731
2020,Thuringa,Second Stage of Tertiary Education,Single,0.30990,48,200,0.24565,0.37415
2021,Schleswig-Holstein,Primary Level,Married,0.53908,37,37,0.37625,0.70192
2021,Schleswig-Holstein,Lower Secondary Level,Married,0.30941,40,85,0.21056,0.40827
2021,Schleswig-Holstein,Lower Secondary Level,Single,0.43233,45,85,0.32638,0.53827
2021,Schleswig-Holstein,Upper Secondary Level,Married,0.55250,186,253,0.49111,0.61389
2021,Schleswig-Holstein,Upper Secondary Level,Single,0.22298,67,253,0.17159,0.27437
2021,Schleswig-Holstein,Post-secondary Non-tertiary Level,Married,0.58986,55,55,0.45867,0.72105
2021,Schleswig-Holstein,Second Stage of Tertiary Education,Married,0.60046,150,150,0.52181,0.67911
2021,Hamburg,Upper Secondary Level,Married,0.55710,72,107,0.46254,0.65166
2021,Hamburg,Upper Secondary Level,Single,0.20981,35,107,0.13230,0.28733
2021,Hamburg,Second Stage of Tertiary Education,Married,0.57733,99,137,0.49431,0.66035
2021,Hamburg,Second Stage of Tertiary Education,Single,0.19766,38,137,0.13073,0.26459
2021,Lower Saxony,Primary Level,Married,0.44716,72,72,0.33150,0.56281
2021,Lower Saxony,Lower Secondary Level,Married,0.44288,112,170,0.36799,0.51777
2021,Lower Saxony,Lower Secondary Level,Single,0.30520,58,170,0.23578,0.37463
2021,Lower Saxony,Upper Secondary Level,Married,0.53831,404,694,0.50119,0.57543
2021,Lower Saxony,Upper Secondary Level,Single,0.23260,158,694,0.20114,0.26405
2021,Lower Saxony,Upper Secondary Level,Divorced,0.09368,80,694,0.07198,0.11537
2021,Lower Saxony,Upper Secondary Level,Widowed,0.09690,52,694,0.07487,0.11893
2021,Lower Saxony,Post-secondary Non-tertiary Level,Married,0.53015,92,128,0.44335,0.61695
2021,Lower Saxony,Post-secondary Non-tertiary Level,Single,0.27303,36,128,0.19555,0.35052
2021,Lower Saxony,First Stage of Tertiary Education,Married,0.54593,59,59,0.41780,0.67407
2021,Lower Saxony,Second Stage of Tertiary Education,Married,0.56589,307,442,0.51963,0.61215
2021,Lower Saxony,Second Stage of Tertiary Education,Single,0.27335,98,442,0.23175,0.31495
2021,Lower Saxony,Second Stage of Tertiary Education,Divorced,0.05803,37,442,0.03621,0.07986
2021,North Rhine-Westphalia,Pre-primary Level,Single,0.98725,92,92,0.96420,1.01030
2021,North Rhine-Westphalia,Primary Level,Married,0.59194,165,222,0.52714,0.65674
2021,North Rhine-Westphalia,Primary Level,Single,0.16809,57,222,0.11879,0.21740
2021,North Rhine-Westphalia,Lower Secondary Level,Married,0.37992,198,397,0.33212,0.42773
2021,North Rhine-Westphalia,Lower Secondary Level,Single,0.35332,164,397,0.30624,0.40040
2021,North Rhine-Westphalia,Lower Secondary Level,Divorced,0.15082,35,397,0.11557,0.18607
2021,North Rhine-Westphalia,Upper Secondary Level,Married,0.52168,809,1485,0.49626,0.54709
2021,North Rhine-Westphalia,Upper Secondary Level,"Married, living apart",0.02217,50,1485,0.01467,0.02966
2021,North Rhine-Westphalia,Upper Secondary Level,Single,0.26624,386,1485,0.24375,0.28873
2021,North Rhine-Westphalia,Upper Secondary Level,Divorced,0.10389,157,1485,0.08837,0.11941
2021,North Rhine-Westphalia,Upper Secondary Level,Widowed,0.08065,83,1485,0.06679,0.09450
2021,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Married,0.42292,260,430,0.37617,0.46967
2021,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Single,0.38847,115,430,0.34235,0.43459
2021,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Divorced,0.11294,55,430,0.08299,0.14289
2021,North Rhine-Westphalia,First Stage of Tertiary Education,Married,0.65253,124,124,0.56838,0.73668
2021,North Rhine-Westphalia,Second Stage of Tertiary Education,Married,0.52812,659,1033,0.49766,0.55858
