"hlf0001_h","year","hhtyp","quintil","n","percent","lower_confidence_percent","upper_confidence_percent"
"Altersheim/Seniorenwohnheim","2018","1-Pers.- Haushalt","4","","","",""
"Altersheim/Seniorenwohnheim","2018","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2018","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2018","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Altersheim/Seniorenwohnheim","2018","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Altersheim/Seniorenwohnheim","2018","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Altersheim/Seniorenwohnheim","2018","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2018","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2018","Alleinerziehende","2","","","",""
"Altersheim/Seniorenwohnheim","2018","Alleinerziehende","3","","","",""
"Altersheim/Seniorenwohnheim","2018","Alleinerziehende","4","","","",""
"Altersheim/Seniorenwohnheim","2018","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2018","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2018","Paar mit Kind(ern)","2","","","",""
"Altersheim/Seniorenwohnheim","2018","Paar mit Kind(ern)","3","","","",""
"Altersheim/Seniorenwohnheim","2018","Paar mit Kind(ern)","4","","","",""
"Altersheim/Seniorenwohnheim","2018","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2018","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2018","Sonstige","2","","","",""
"Altersheim/Seniorenwohnheim","2018","Sonstige","3","","","",""
"Altersheim/Seniorenwohnheim","2018","Sonstige","4","","","",""
"Altersheim/Seniorenwohnheim","2018","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2019","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2019","1-Pers.- Haushalt","2","493","0.745154544200156","0.710430361879938","0.779878726520374"
"Hauptmieter","2019","1-Pers.- Haushalt","3","484","0.64387016398564","0.607198486932767","0.680541841038513"
"Hauptmieter","2019","1-Pers.- Haushalt","4","805","0.607306044619708","0.579227413134282","0.635384676105134"
"Hauptmieter","2019","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2019","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2019","(Ehe-)Paar ohne Kind(er)","2","384","0.490200566898123","0.451887599016801","0.528513534779445"
"Hauptmieter","2019","(Ehe-)Paar ohne Kind(er)","3","564","0.453643142272465","0.425309583871994","0.481976700672936"
"Hauptmieter","2019","(Ehe-)Paar ohne Kind(er)","4","1084","","",""
"Hauptmieter","2019","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2019","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2019","Alleinerziehende","2","835","0.854682733921135","0.832561626852981","0.876803840989288"
"Hauptmieter","2019","Alleinerziehende","3","565","0.737619465891061","0.705552273831191","0.76968665795093"
"Hauptmieter","2019","Alleinerziehende","4","528","0.623492465139843","0.590084897890036","0.65690003238965"
"Hauptmieter","2019","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2019","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2019","Paar mit Kind(ern)","2","2652","","",""
"Hauptmieter","2019","Paar mit Kind(ern)","3","1868","","",""
"Hauptmieter","2019","Paar mit Kind(ern)","4","2062","","",""
"Hauptmieter","2019","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2019","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2019","Sonstige","2","248","","",""
"Hauptmieter","2019","Sonstige","3","102","","",""
"Hauptmieter","2019","Sonstige","4","136","","",""
"Hauptmieter","2019","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2019","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2019","1-Pers.- Haushalt","2","34","0.0475785890008693","0.0306160539569822","0.0645411240447564"
"Untermieter","2019","1-Pers.- Haushalt","3","35","0.0474260926538618","0.0311486769713941","0.0637035083363295"
"Untermieter","2019","1-Pers.- Haushalt","4","41","0.0314004845278189","0.0213731541200229","0.041427814935615"
"Untermieter","2019","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2019","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2019","(Ehe-)Paar ohne Kind(er)","2","24","","",""
"Untermieter","2019","(Ehe-)Paar ohne Kind(er)","3","16","","",""
"Untermieter","2019","(Ehe-)Paar ohne Kind(er)","4","36","0.00951521127000411","0.00559181156370723","0.013438610976301"
"Untermieter","2019","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2019","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2019","Alleinerziehende","2","14","","",""
"Untermieter","2019","Alleinerziehende","3","2","","",""
"Untermieter","2019","Alleinerziehende","4","7","0.0188592161045473","0.00947992762835878","0.0282385045807359"
"Untermieter","2019","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2019","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2019","Paar mit Kind(ern)","2","76","0.0143191259924604","0.0103345771290288","0.0183036748558921"
"Untermieter","2019","Paar mit Kind(ern)","3","22","","",""
"Untermieter","2019","Paar mit Kind(ern)","4","52","0.00633091715877092","0.0042500407632645","0.00841179355427735"
"Untermieter","2019","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2019","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2019","Sonstige","2","8","0.0148756076796885","0.00113130048740895","0.028619914871968"
"Untermieter","2019","Sonstige","3","18","","",""
"Untermieter","2019","Sonstige","4","11","","",""
"Untermieter","2019","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2019","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2019","1-Pers.- Haushalt","2","78","0.207266866798975","0.174967139916906","0.239566593681044"
"Eigentuemer","2019","1-Pers.- Haushalt","3","136","","",""
"Eigentuemer","2019","1-Pers.- Haushalt","4","316","0.361293470852473","0.333673338109007","0.388913603595939"
"Eigentuemer","2019","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2019","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2019","(Ehe-)Paar ohne Kind(er)","2","246","","",""
"Eigentuemer","2019","(Ehe-)Paar ohne Kind(er)","3","606","0.532188317043696","0.50379121994347","0.560585414143922"
"Eigentuemer","2019","(Ehe-)Paar ohne Kind(er)","4","1232","","",""
"Eigentuemer","2019","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2019","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2019","Alleinerziehende","2","126","","",""
"Eigentuemer","2019","Alleinerziehende","3","156","","",""
"Eigentuemer","2019","Alleinerziehende","4","273","","",""
"Eigentuemer","2019","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2019","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2019","Paar mit Kind(ern)","2","687","0.367590285108992","0.351419391644119","0.383761178573864"
"Eigentuemer","2019","Paar mit Kind(ern)","3","1645","","",""
"Eigentuemer","2019","Paar mit Kind(ern)","4","3467","0.634754054363482","0.622121606240303","0.647386502486661"
"Eigentuemer","2019","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2019","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2019","Sonstige","2","42","0.268583457703538","0.218260984358412","0.318905931048665"
"Eigentuemer","2019","Sonstige","3","74","0.323795820169117","0.257950976538391","0.389640663799844"
"Eigentuemer","2019","Sonstige","4","177","","",""
"Eigentuemer","2019","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2019","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2019","1-Pers.- Haushalt","2","","","",""
"Altersheim/Seniorenwohnheim","2019","1-Pers.- Haushalt","3","","","",""
"Altersheim/Seniorenwohnheim","2019","1-Pers.- Haushalt","4","","","",""
"Altersheim/Seniorenwohnheim","2019","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2019","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2019","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Altersheim/Seniorenwohnheim","2019","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Altersheim/Seniorenwohnheim","2019","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Altersheim/Seniorenwohnheim","2019","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2019","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2019","Alleinerziehende","2","","","",""
"Altersheim/Seniorenwohnheim","2019","Alleinerziehende","3","","","",""
"Altersheim/Seniorenwohnheim","2019","Alleinerziehende","4","","","",""
"Altersheim/Seniorenwohnheim","2019","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2019","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2019","Paar mit Kind(ern)","2","","","",""
"Altersheim/Seniorenwohnheim","2019","Paar mit Kind(ern)","3","","","",""
"Altersheim/Seniorenwohnheim","2019","Paar mit Kind(ern)","4","","","",""
"Altersheim/Seniorenwohnheim","2019","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2019","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2019","Sonstige","2","","","",""
"Altersheim/Seniorenwohnheim","2019","Sonstige","3","","","",""
"Altersheim/Seniorenwohnheim","2019","Sonstige","4","","","",""
"Altersheim/Seniorenwohnheim","2019","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2020","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2020","1-Pers.- Haushalt","2","612","0.7358347263887","0.704111734423132","0.767557718354269"
"Hauptmieter","2020","1-Pers.- Haushalt","3","626","0.741202845633785","0.710287850011423","0.772117841256146"
"Hauptmieter","2020","1-Pers.- Haushalt","4","989","0.613838383592709","0.5878285763477","0.639848190837719"
"Hauptmieter","2020","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2020","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2020","(Ehe-)Paar ohne Kind(er)","2","436","0.526388910593678","0.488063343457079","0.564714477730277"
"Hauptmieter","2020","(Ehe-)Paar ohne Kind(er)","3","636","0.448662914562509","0.419779075356859","0.477546753768158"
"Hauptmieter","2020","(Ehe-)Paar ohne Kind(er)","4","1264","","",""
"Hauptmieter","2020","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2020","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2020","Alleinerziehende","2","805","0.901989264708724","0.882433305795338","0.92154522362211"
"Hauptmieter","2020","Alleinerziehende","3","589","0.792600010878573","0.763698629901181","0.821501391855964"
"Hauptmieter","2020","Alleinerziehende","4","532","0.547529779145651","0.51451260941773","0.580546948873573"
"Hauptmieter","2020","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2020","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2020","Paar mit Kind(ern)","2","3920","0.626584883066653","0.612730987282751","0.640438778850556"
"Hauptmieter","2020","Paar mit Kind(ern)","3","2235","","",""
"Hauptmieter","2020","Paar mit Kind(ern)","4","2376","","",""
"Hauptmieter","2020","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2020","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2020","Sonstige","2","326","0.641691064719188","0.593793929177755","0.689588200260621"
"Hauptmieter","2020","Sonstige","3","227","","",""
"Hauptmieter","2020","Sonstige","4","156","","",""
"Hauptmieter","2020","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2020","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2020","1-Pers.- Haushalt","2","58","0.0770088474359416","0.0578259051943677","0.0961917896775156"
"Untermieter","2020","1-Pers.- Haushalt","3","45","0.0357819008401255","0.0226707671565113","0.0488930345237396"
"Untermieter","2020","1-Pers.- Haushalt","4","61","0.0240704234705307","0.0158824454822132","0.0322584014588482"
"Untermieter","2020","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2020","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2020","(Ehe-)Paar ohne Kind(er)","2","22","","",""
"Untermieter","2020","(Ehe-)Paar ohne Kind(er)","3","28","","",""
"Untermieter","2020","(Ehe-)Paar ohne Kind(er)","4","34","0.0126257928601555","0.00825257465059014","0.0169990110697208"
"Untermieter","2020","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2020","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2020","Alleinerziehende","2","20","","",""
"Untermieter","2020","Alleinerziehende","3","10","","",""
"Untermieter","2020","Alleinerziehende","4","14","","",""
"Untermieter","2020","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2020","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2020","Paar mit Kind(ern)","2","134","","",""
"Untermieter","2020","Paar mit Kind(ern)","3","71","0.0137100786312333","0.00985653341826427","0.0175636238442023"
"Untermieter","2020","Paar mit Kind(ern)","4","72","0.00841885676261769","0.00599447169679308","0.0108432418284423"
"Untermieter","2020","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2020","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2020","Sonstige","2","18","","",""
"Untermieter","2020","Sonstige","3","20","","",""
"Untermieter","2020","Sonstige","4","31","0.024090416847809","0.00848813622074204","0.039692697474876"
"Untermieter","2020","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2020","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2020","1-Pers.- Haushalt","2","72","0.187156426175358","0.159092269355554","0.215220582995163"
"Eigentuemer","2020","1-Pers.- Haushalt","3","100","","",""
"Eigentuemer","2020","1-Pers.- Haushalt","4","296","","",""
"Eigentuemer","2020","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2020","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2020","(Ehe-)Paar ohne Kind(er)","2","194","","",""
"Eigentuemer","2020","(Ehe-)Paar ohne Kind(er)","3","475","0.53202221344629","0.503044525499069","0.560999901393512"
"Eigentuemer","2020","(Ehe-)Paar ohne Kind(er)","4","1206","","",""
"Eigentuemer","2020","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2020","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2020","Alleinerziehende","2","63","0.0829039718460843","0.0647681732884061","0.101039770403763"
"Eigentuemer","2020","Alleinerziehende","3","157","","",""
"Eigentuemer","2020","Alleinerziehende","4","327","0.444167456586552","0.411207523437064","0.477127389736039"
"Eigentuemer","2020","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2020","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2020","Paar mit Kind(ern)","2","629","0.35354081430961","0.339848516186324","0.367233112432896"
"Eigentuemer","2020","Paar mit Kind(ern)","3","1192","","",""
"Eigentuemer","2020","Paar mit Kind(ern)","4","3008","0.64528539553776","0.632590580924452","0.657980210151068"
"Eigentuemer","2020","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2020","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2020","Sonstige","2","41","0.254871470240743","0.211340942289498","0.298401998191987"
"Eigentuemer","2020","Sonstige","3","80","0.295652885592577","0.246192369280425","0.34511340190473"
"Eigentuemer","2020","Sonstige","4","184","","",""
"Eigentuemer","2020","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2020","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2020","1-Pers.- Haushalt","2","","","",""
"Altersheim/Seniorenwohnheim","2020","1-Pers.- Haushalt","3","","","",""
"Altersheim/Seniorenwohnheim","2020","1-Pers.- Haushalt","4","","","",""
"Altersheim/Seniorenwohnheim","2020","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2020","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2020","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Altersheim/Seniorenwohnheim","2020","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Altersheim/Seniorenwohnheim","2020","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Altersheim/Seniorenwohnheim","2020","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2020","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2020","Alleinerziehende","2","","","",""
"Altersheim/Seniorenwohnheim","2020","Alleinerziehende","3","","","",""
"Altersheim/Seniorenwohnheim","2020","Alleinerziehende","4","","","",""
