year,bula_h,hhtyp,hgeqpter,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,Berlin,Couple with children,No,0.15026,33,191,0.09945,0.20107
2018,Brandenburg,Single-person household,Yes,0.67630,128,188,0.60923,0.74336
2018,Brandenburg,Single-person household,No,0.32370,60,188,0.25664,0.39077
2018,Brandenburg,Couple without children,Yes,0.76581,179,237,0.71177,0.81984
2018,Brandenburg,Couple without children,No,0.23419,58,237,0.18016,0.28823
2018,Brandenburg,Single parent,Yes,0.62542,43,43,0.47904,0.77180
2018,Brandenburg,Couple with children,Yes,0.81324,166,212,0.76066,0.86583
2018,Brandenburg,Couple with children,No,0.18676,46,212,0.13417,0.23934
2018,Mecklenburg-Western Pomerania,Single-person household,Yes,0.56906,82,132,0.48426,0.65387
2018,Mecklenburg-Western Pomerania,Single-person household,No,0.43094,50,132,0.34613,0.51574
2018,Mecklenburg-Western Pomerania,Couple without children,Yes,0.83926,104,104,0.76833,0.91020
2018,Mecklenburg-Western Pomerania,Couple with children,Yes,0.79304,93,93,0.71026,0.87583
2018,Saxony,Single-person household,Yes,0.59234,183,297,0.53636,0.64833
2018,Saxony,Single-person household,No,0.40766,114,297,0.35167,0.46364
2018,Saxony,Couple without children,Yes,0.76014,233,316,0.71299,0.80730
2018,Saxony,Couple without children,No,0.23986,83,316,0.19270,0.28701
2018,Saxony,Single parent,Yes,0.68508,73,73,0.57779,0.79237
2018,Saxony,Couple with children,Yes,0.72684,230,318,0.67779,0.77590
2018,Saxony,Couple with children,No,0.27316,88,318,0.22410,0.32221
2018,Saxony-Anhalt,Single-person household,Yes,0.58597,105,177,0.51320,0.65874
2018,Saxony-Anhalt,Single-person household,No,0.41403,72,177,0.34126,0.48680
2018,Saxony-Anhalt,Couple without children,Yes,0.66856,124,184,0.60036,0.73677
2018,Saxony-Anhalt,Couple without children,No,0.33144,60,184,0.26323,0.39964
2018,Saxony-Anhalt,Single parent,Yes,0.66537,46,46,0.52750,0.80324
2018,Saxony-Anhalt,Couple with children,Yes,0.61995,102,171,0.54698,0.69292
2018,Saxony-Anhalt,Couple with children,No,0.38005,69,171,0.30708,0.45302
2018,Thuringa,Single-person household,Yes,0.60213,113,183,0.53102,0.67324
2018,Thuringa,Single-person household,No,0.39787,70,183,0.32676,0.46898
2018,Thuringa,Couple without children,Yes,0.76898,144,196,0.70982,0.82814
2018,Thuringa,Couple without children,No,0.23102,52,196,0.17186,0.29018
2018,Thuringa,Single parent,Yes,0.58994,35,35,0.42461,0.75527
2018,Thuringa,Couple with children,Yes,0.86030,142,187,0.81048,0.91012
2018,Thuringa,Couple with children,No,0.13970,45,187,0.08988,0.18952
2019,Schleswig-Holstein,Single-person household,Yes,0.79555,86,119,0.72279,0.86832
2019,Schleswig-Holstein,Single-person household,No,0.20445,33,119,0.13168,0.27721
2019,Schleswig-Holstein,Couple without children,Yes,0.96553,130,130,0.93404,0.99701
2019,Schleswig-Holstein,Single parent,Yes,0.89895,41,41,0.80554,0.99235
2019,Schleswig-Holstein,Couple with children,Yes,0.95162,199,232,0.92395,0.97929
2019,Schleswig-Holstein,Couple with children,No,0.04838,33,232,0.02071,0.07605
2019,Hamburg,Single-person household,Yes,0.92182,71,71,0.85893,0.98471
2019,Hamburg,Couple without children,Yes,0.96759,81,81,0.92879,1.00640
2019,Hamburg,Single parent,Yes,0.92317,41,41,0.84063,1.00570
2019,Hamburg,Couple with children,Yes,0.98572,88,88,0.96078,1.01065
2019,Lower Saxony,Single-person household,Yes,0.84453,254,335,0.80567,0.88339
2019,Lower Saxony,Single-person household,No,0.15547,81,335,0.11661,0.19433
2019,Lower Saxony,Couple without children,Yes,0.92614,359,401,0.90051,0.95177
2019,Lower Saxony,Couple without children,No,0.07386,42,401,0.04823,0.09949
2019,Lower Saxony,Single parent,Yes,0.70495,114,114,0.62086,0.78904
2019,Lower Saxony,Couple with children,Yes,0.91728,489,570,0.89465,0.93992
2019,Lower Saxony,Couple with children,No,0.08272,81,570,0.06008,0.10535
2019,Bremen,Single-person household,Yes,0.82542,31,31,0.68958,0.96126
2019,Bremen,Couple without children,Yes,0.99478,34,34,0.97018,1.01937
2019,Bremen,Couple with children,Yes,0.95656,47,47,0.89765,1.01547
2019,North Rhine-Westphalia,Single-person household,Yes,0.76072,490,735,0.72985,0.79158
2019,North Rhine-Westphalia,Single-person household,No,0.23928,245,735,0.20842,0.27015
2019,North Rhine-Westphalia,Couple without children,Yes,0.90695,692,786,0.88663,0.92727
2019,North Rhine-Westphalia,Couple without children,No,0.09305,94,786,0.07273,0.11337
2019,North Rhine-Westphalia,Single parent,Yes,0.73672,234,312,0.68777,0.78566
2019,North Rhine-Westphalia,Single parent,No,0.26328,78,312,0.21434,0.31223
2019,North Rhine-Westphalia,Couple with children,Yes,0.90443,1047,1244,0.88809,0.92077
2019,North Rhine-Westphalia,Couple with children,No,0.09557,197,1244,0.07923,0.11191
2019,North Rhine-Westphalia,Other Combinations,Yes,0.86836,60,60,0.78208,0.95463
2019,Hesse,Single-person household,Yes,0.74726,168,248,0.69307,0.80146
2019,Hesse,Single-person household,No,0.25274,80,248,0.19854,0.30693
2019,Hesse,Couple without children,Yes,0.87253,204,237,0.82998,0.91508
2019,Hesse,Couple without children,No,0.12747,33,237,0.08492,0.17002
2019,Hesse,Single parent,Yes,0.83560,83,83,0.75538,0.91583
2019,Hesse,Couple with children,Yes,0.85806,296,384,0.82311,0.89302
2019,Hesse,Couple with children,No,0.14194,88,384,0.10698,0.17689
2019,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.74438,147,217,0.68621,0.80255
2019,"Rhineland-Palatinate, Saarland",Single-person household,No,0.25562,70,217,0.19745,0.31379
2019,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.89271,202,202,0.84993,0.93550
2019,"Rhineland-Palatinate, Saarland",Single parent,Yes,0.81849,54,54,0.71471,0.92226
2019,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.86360,240,309,0.82527,0.90193
2019,"Rhineland-Palatinate, Saarland",Couple with children,No,0.13640,69,309,0.09807,0.17473
2019,Baden-Wuerttemberg,Single-person household,Yes,0.79271,250,344,0.74981,0.83561
2019,Baden-Wuerttemberg,Single-person household,No,0.20729,94,344,0.16439,0.25019
2019,Baden-Wuerttemberg,Couple without children,Yes,0.93472,355,388,0.91011,0.95933
2019,Baden-Wuerttemberg,Couple without children,No,0.06528,33,388,0.04067,0.08989
2019,Baden-Wuerttemberg,Single parent,Yes,0.94628,95,95,0.90070,0.99186
2019,Baden-Wuerttemberg,Couple with children,Yes,0.95461,573,675,0.93890,0.97033
2019,Baden-Wuerttemberg,Couple with children,No,0.04539,102,675,0.02967,0.06110
2019,Bavaria,Single-person household,Yes,0.76226,398,557,0.72688,0.79765
2019,Bavaria,Single-person household,No,0.23774,159,557,0.20235,0.27312
2019,Bavaria,Couple without children,Yes,0.89842,513,566,0.87351,0.92333
2019,Bavaria,Couple without children,No,0.10158,53,566,0.07667,0.12649
2019,Bavaria,Single parent,Yes,0.73949,167,214,0.68054,0.79843
2019,Bavaria,Single parent,No,0.26051,47,214,0.20157,0.31946
2019,Bavaria,Couple with children,Yes,0.91391,679,812,0.89460,0.93321
2019,Bavaria,Couple with children,No,0.08609,133,812,0.06679,0.10540
2019,Bavaria,Other Combinations,Yes,0.77707,34,34,0.63506,0.91908
2019,Berlin,Single-person household,Yes,0.74753,172,247,0.69325,0.80182
2019,Berlin,Single-person household,No,0.25247,75,247,0.19818,0.30675
2019,Berlin,Couple without children,Yes,0.86314,134,134,0.80473,0.92155
2019,Berlin,Single parent,Yes,0.69905,50,50,0.57062,0.82747
2019,Berlin,Couple with children,Yes,0.86207,127,127,0.80186,0.92228
2019,Brandenburg,Single-person household,Yes,0.71919,118,163,0.64999,0.78839
2019,Brandenburg,Single-person household,No,0.28081,45,163,0.21161,0.35001
2019,Brandenburg,Couple without children,Yes,0.74297,152,201,0.68240,0.80353
2019,Brandenburg,Couple without children,No,0.25703,49,201,0.19647,0.31760
2019,Brandenburg,Single parent,Yes,0.63976,41,41,0.49098,0.78853
2019,Brandenburg,Couple with children,Yes,0.82440,152,196,0.77100,0.87781
2019,Brandenburg,Couple with children,No,0.17560,44,196,0.12219,0.22900
2019,Mecklenburg-Western Pomerania,Single-person household,Yes,0.61728,66,66,0.49912,0.73545
2019,Mecklenburg-Western Pomerania,Couple without children,Yes,0.84812,92,92,0.77438,0.92186
2019,Mecklenburg-Western Pomerania,Couple with children,Yes,0.80952,82,82,0.72401,0.89504
2019,Saxony,Single-person household,Yes,0.61197,154,239,0.55006,0.67389
2019,Saxony,Single-person household,No,0.38803,85,239,0.32611,0.44994
2019,Saxony,Couple without children,Yes,0.71559,210,285,0.66312,0.76806
2019,Saxony,Couple without children,No,0.28441,75,285,0.23194,0.33688
2019,Saxony,Single parent,Yes,0.66788,58,58,0.54561,0.79015
2019,Saxony,Couple with children,Yes,0.74666,198,270,0.69469,0.79864
2019,Saxony,Couple with children,No,0.25334,72,270,0.20136,0.30531
2019,Saxony-Anhalt,Single-person household,Yes,0.60119,89,142,0.52037,0.68202
2019,Saxony-Anhalt,Single-person household,No,0.39881,53,142,0.31798,0.47963
2019,Saxony-Anhalt,Couple without children,Yes,0.63635,108,161,0.56181,0.71089
2019,Saxony-Anhalt,Couple without children,No,0.36365,53,161,0.28911,0.43819
2019,Saxony-Anhalt,Single parent,Yes,0.72104,38,38,0.57653,0.86556
2019,Saxony-Anhalt,Couple with children,Yes,0.64119,84,140,0.56145,0.72093
2019,Saxony-Anhalt,Couple with children,No,0.35881,56,140,0.27907,0.43855
2019,Thuringa,Single-person household,Yes,0.62076,96,158,0.54486,0.69666
2019,Thuringa,Single-person household,No,0.37924,62,158,0.30334,0.45514
2019,Thuringa,Couple without children,Yes,0.73854,117,162,0.67067,0.80642
2019,Thuringa,Couple without children,No,0.26146,45,162,0.19358,0.32933
2019,Thuringa,Couple with children,Yes,0.86753,112,147,0.81254,0.92252
2019,Thuringa,Couple with children,No,0.13247,35,147,0.07748,0.18746
2020,Schleswig-Holstein,Single-person household,Yes,0.85604,114,157,0.80095,0.91113
2020,Schleswig-Holstein,Single-person household,No,0.14396,43,157,0.08887,0.19905
2020,Schleswig-Holstein,Couple without children,Yes,0.93757,161,161,0.90008,0.97506
2020,Schleswig-Holstein,Single parent,Yes,0.78137,43,43,0.65637,0.90637
2020,Schleswig-Holstein,Couple with children,Yes,0.94914,234,274,0.92308,0.97520
2020,Schleswig-Holstein,Couple with children,No,0.05086,40,274,0.02480,0.07692
2020,Hamburg,Single-person household,Yes,0.89512,105,105,0.83624,0.95401
2020,Hamburg,Couple without children,Yes,0.94061,102,102,0.89451,0.98670
2020,Hamburg,Single parent,Yes,0.92750,44,44,0.85000,1.00501
2020,Hamburg,Couple with children,Yes,0.98107,125,125,0.95709,1.00506
2020,Lower Saxony,Single-person household,Yes,0.80988,319,461,0.77402,0.84574
2020,Lower Saxony,Single-person household,No,0.19012,142,461,0.15426,0.22598
2020,Lower Saxony,Couple without children,Yes,0.91751,434,494,0.89323,0.94180
2020,Lower Saxony,Couple without children,No,0.08249,60,494,0.05820,0.10677
2020,Lower Saxony,Single parent,Yes,0.69832,127,127,0.61818,0.77847
2020,Lower Saxony,Couple with children,Yes,0.92197,542,641,0.90119,0.94275
2020,Lower Saxony,Couple with children,No,0.07803,99,641,0.05725,0.09881
2020,Lower Saxony,Other Combinations,Yes,0.76926,40,40,0.63703,0.90149
2020,Bremen,Single-person household,Yes,0.78096,47,47,0.66144,0.90048
2020,Bremen,Couple without children,Yes,0.93994,41,41,0.86631,1.01357
2020,Bremen,Couple with children,Yes,0.97182,65,65,0.93128,1.01237
2020,North Rhine-Westphalia,Single-person household,Yes,0.76047,708,1163,0.73593,0.78501
2020,North Rhine-Westphalia,Single-person household,No,0.23953,455,1163,0.21499,0.26407
2020,North Rhine-Westphalia,Couple without children,Yes,0.89767,910,1068,0.87948,0.91585
2020,North Rhine-Westphalia,Couple without children,No,0.10233,158,1068,0.08415,0.12052
2020,North Rhine-Westphalia,Single parent,Yes,0.76851,253,354,0.72451,0.81251
2020,North Rhine-Westphalia,Single parent,No,0.23149,101,354,0.18749,0.27549
2020,North Rhine-Westphalia,Couple with children,Yes,0.88678,1286,1594,0.87122,0.90234
2020,North Rhine-Westphalia,Couple with children,No,0.11322,308,1594,0.09766,0.12878
2020,North Rhine-Westphalia,Multi-generational household,Yes,0.99017,33,33,0.95598,1.02436
2020,North Rhine-Westphalia,Other Combinations,Yes,0.91317,99,141,0.86653,0.95982
2020,North Rhine-Westphalia,Other Combinations,No,0.08683,42,141,0.04018,0.13347
2020,Hesse,Single-person household,Yes,0.74468,242,398,0.70178,0.78757
2020,Hesse,Single-person household,No,0.25532,156,398,0.21243,0.29822
2020,Hesse,Couple without children,Yes,0.88169,279,325,0.84653,0.91686
2020,Hesse,Couple without children,No,0.11831,46,325,0.08314,0.15347
2020,Hesse,Single parent,Yes,0.68393,80,112,0.59743,0.77042
2020,Hesse,Single parent,No,0.31607,32,112,0.22958,0.40257
2020,Hesse,Couple with children,Yes,0.89232,375,472,0.86432,0.92031
2020,Hesse,Couple with children,No,0.10768,97,472,0.07969,0.13568
2020,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.71749,178,278,0.66448,0.77051
2020,"Rhineland-Palatinate, Saarland",Single-person household,No,0.28251,100,278,0.22949,0.33552
2020,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.91071,255,290,0.87784,0.94359
2020,"Rhineland-Palatinate, Saarland",Couple without children,No,0.08929,35,290,0.05641,0.12216
2020,"Rhineland-Palatinate, Saarland",Single parent,Yes,0.78180,58,58,0.67457,0.88902
2020,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.85114,275,363,0.81447,0.88780
2020,"Rhineland-Palatinate, Saarland",Couple with children,No,0.14886,88,363,0.11220,0.18553
2020,Baden-Wuerttemberg,Single-person household,Yes,0.77954,329,478,0.74233,0.81674
2020,Baden-Wuerttemberg,Single-person household,No,0.22046,149,478,0.18326,0.25767
2020,Baden-Wuerttemberg,Couple without children,Yes,0.93518,470,524,0.91407,0.95628
2020,Baden-Wuerttemberg,Couple without children,No,0.06482,54,524,0.04372,0.08593
2020,Baden-Wuerttemberg,Single parent,Yes,0.94387,115,115,0.90161,0.98612
2020,Baden-Wuerttemberg,Couple with children,Yes,0.93485,668,788,0.91761,0.95209
2020,Baden-Wuerttemberg,Couple with children,No,0.06515,120,788,0.04791,0.08239
2020,Baden-Wuerttemberg,Other Combinations,Yes,0.89832,31,31,0.79017,1.00647
2020,Bavaria,Single-person household,Yes,0.76513,565,788,0.73551,0.79475
2020,Bavaria,Single-person household,No,0.23487,223,788,0.20525,0.26449
2020,Bavaria,Couple without children,Yes,0.86305,664,778,0.83887,0.88722
2020,Bavaria,Couple without children,No,0.13695,114,778,0.11278,0.16113
2020,Bavaria,Single parent,Yes,0.80580,183,239,0.75554,0.85606
2020,Bavaria,Single parent,No,0.19420,56,239,0.14394,0.24446
2020,Bavaria,Couple with children,Yes,0.92857,858,997,0.91258,0.94457
2020,Bavaria,Couple with children,No,0.07143,139,997,0.05543,0.08742
2020,Bavaria,Other Combinations,Yes,0.83517,63,63,0.74282,0.92753
2020,Berlin,Single-person household,Yes,0.71955,284,429,0.67699,0.76211
2020,Berlin,Single-person household,No,0.28045,145,429,0.23789,0.32301
2020,Berlin,Couple without children,Yes,0.84410,195,257,0.79966,0.88853
2020,Berlin,Couple without children,No,0.15590,62,257,0.11147,0.20034
2020,Berlin,Single parent,Yes,0.61589,67,67,0.49855,0.73324
2020,Berlin,Couple with children,Yes,0.87122,195,237,0.82849,0.91396
2020,Berlin,Couple with children,No,0.12878,42,237,0.08604,0.17151
2020,Brandenburg,Single-person household,Yes,0.71475,139,193,0.65088,0.77862
2020,Brandenburg,Single-person household,No,0.28525,54,193,0.22138,0.34912
2020,Brandenburg,Couple without children,Yes,0.81851,206,254,0.77102,0.86600
2020,Brandenburg,Couple without children,No,0.18149,48,254,0.13400,0.22898
2020,Brandenburg,Single parent,Yes,0.83583,45,45,0.72638,0.94529
2020,Brandenburg,Couple with children,Yes,0.87624,180,227,0.83331,0.91918
2020,Brandenburg,Couple with children,No,0.12376,47,227,0.08082,0.16669
2020,Mecklenburg-Western Pomerania,Single-person household,Yes,0.63067,82,122,0.54468,0.71667
2020,Mecklenburg-Western Pomerania,Single-person household,No,0.36933,40,122,0.28333,0.45532
2020,Mecklenburg-Western Pomerania,Couple without children,Yes,0.80490,99,99,0.72644,0.88336
2020,Mecklenburg-Western Pomerania,Couple with children,Yes,0.85346,89,89,0.77957,0.92735
2020,Saxony,Single-person household,Yes,0.63868,204,321,0.58604,0.69131
2020,Saxony,Single-person household,No,0.36132,117,321,0.30869,0.41396
2020,Saxony,Couple without children,Yes,0.67315,248,343,0.62344,0.72287
2020,Saxony,Couple without children,No,0.32685,95,343,0.27713,0.37656
2020,Saxony,Single parent,Yes,0.63730,63,63,0.51763,0.75698
2020,Saxony,Couple with children,Yes,0.76412,224,304,0.71631,0.81192
2020,Saxony,Couple with children,No,0.23588,80,304,0.18808,0.28369
2020,Saxony-Anhalt,Single-person household,Yes,0.56961,104,174,0.49582,0.64339
2020,Saxony-Anhalt,Single-person household,No,0.43039,70,174,0.35661,0.50418
2020,Saxony-Anhalt,Couple without children,Yes,0.67029,130,189,0.60309,0.73749
2020,Saxony-Anhalt,Couple without children,No,0.32971,59,189,0.26251,0.39691
2020,Saxony-Anhalt,Single parent,Yes,0.71687,45,45,0.58375,0.84999
2020,Saxony-Anhalt,Couple with children,Yes,0.63059,103,173,0.55846,0.70272
2020,Saxony-Anhalt,Couple with children,No,0.36941,70,173,0.29728,0.44154
2020,Thuringa,Single-person household,Yes,0.67526,120,190,0.60850,0.74202
2020,Thuringa,Single-person household,No,0.32474,70,190,0.25798,0.39150
2020,Thuringa,Couple without children,Yes,0.75759,149,190,0.69649,0.81868
2020,Thuringa,Couple without children,No,0.24241,41,190,0.18132,0.30351
2020,Thuringa,Single parent,Yes,0.67228,33,33,0.50964,0.83491
2020,Thuringa,Couple with children,Yes,0.72748,130,182,0.66262,0.79235
2020,Thuringa,Couple with children,No,0.27252,52,182,0.20765,0.33738
2021,Schleswig-Holstein,Single-person household,Yes,0.86883,79,79,0.79391,0.94375
2021,Schleswig-Holstein,Couple without children,Yes,0.95452,108,108,0.91504,0.99400
2021,Schleswig-Holstein,Couple with children,Yes,0.93079,157,157,0.89096,0.97062
2021,Hamburg,Single-person household,Yes,0.92667,69,69,0.86471,0.98863
2021,Hamburg,Couple without children,Yes,0.96660,78,78,0.92646,1.00673
2021,Hamburg,Couple with children,Yes,0.96374,65,65,0.91794,1.00954
2021,Lower Saxony,Single-person household,Yes,0.82987,207,275,0.78538,0.87436
2021,Lower Saxony,Single-person household,No,0.17013,68,275,0.12564,0.21462
2021,Lower Saxony,Couple without children,Yes,0.93944,275,275,0.91120,0.96768
2021,Lower Saxony,Single parent,Yes,0.62405,78,78,0.51586,0.73224
2021,Lower Saxony,Couple with children,Yes,0.92402,317,367,0.89688,0.95117
2021,Lower Saxony,Couple with children,No,0.07598,50,367,0.04883,0.10312
2021,North Rhine-Westphalia,Single-person household,Yes,0.77292,430,639,0.74041,0.80542
2021,North Rhine-Westphalia,Single-person household,No,0.22708,209,639,0.19458,0.25959
2021,North Rhine-Westphalia,Couple without children,Yes,0.88080,558,637,0.85561,0.90598
2021,North Rhine-Westphalia,Couple without children,No,0.11920,79,637,0.09402,0.14439
2021,North Rhine-Westphalia,Single parent,Yes,0.79409,137,181,0.73502,0.85316
2021,North Rhine-Westphalia,Single parent,No,0.20591,44,181,0.14684,0.26498
2021,North Rhine-Westphalia,Couple with children,Yes,0.89471,695,822,0.87372,0.91571
