year,age_gr,quintil_oecd,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,30-45 y.,3rd Quintile,Blue-collar worker,0.13884,181,1313,0.12013,0.15755
2018,30-45 y.,3rd Quintile,Civil servant,0.05074,61,1313,0.03886,0.06261
2018,30-45 y.,3rd Quintile,White-collar worker,0.65145,847,1313,0.62566,0.67723
2018,30-45 y.,3rd Quintile,Not employed: registered unemployed,0.03399,56,1313,0.02419,0.04380
2018,30-45 y.,3rd Quintile,Not employed: no further information,0.06444,99,1313,0.05116,0.07773
2018,30-45 y.,4th Quintile,Self-employed,0.04077,63,1166,0.02942,0.05213
2018,30-45 y.,4th Quintile,Blue-collar worker,0.11704,101,1166,0.09858,0.13550
2018,30-45 y.,4th Quintile,Civil servant,0.07251,108,1166,0.05762,0.08740
2018,30-45 y.,4th Quintile,White-collar worker,0.67887,817,1166,0.65206,0.70569
2018,30-45 y.,4th Quintile,Not employed: no further information,0.05808,77,1166,0.04465,0.07151
2018,30-45 y.,5th Quintile,Self-employed,0.09758,98,1054,0.07966,0.11550
2018,30-45 y.,5th Quintile,Blue-collar worker,0.04053,38,1054,0.02862,0.05244
2018,30-45 y.,5th Quintile,Civil servant,0.12944,121,1054,0.10916,0.14971
2018,30-45 y.,5th Quintile,White-collar worker,0.67420,734,1054,0.64589,0.70251
2018,30-45 y.,5th Quintile,Not employed: no further information,0.04132,63,1054,0.02930,0.05334
2018,46-65 y.,1st Quintile,Self-employed,0.04471,59,1784,0.03512,0.05431
2018,46-65 y.,1st Quintile,Blue-collar worker,0.17393,338,1784,0.15633,0.19152
2018,46-65 y.,1st Quintile,White-collar worker,0.21155,379,1784,0.19260,0.23051
2018,46-65 y.,1st Quintile,Not employed: Pensioner,0.22937,243,1784,0.20985,0.24888
2018,46-65 y.,1st Quintile,Not employed: registered unemployed,0.24246,491,1784,0.22256,0.26235
2018,46-65 y.,1st Quintile,Not employed: no further information,0.08164,274,1784,0.06893,0.09435
2018,46-65 y.,2nd Quintile,Self-employed,0.05612,90,1644,0.04499,0.06724
2018,46-65 y.,2nd Quintile,Blue-collar worker,0.27282,433,1644,0.25129,0.29436
2018,46-65 y.,2nd Quintile,White-collar worker,0.38255,689,1644,0.35905,0.40605
2018,46-65 y.,2nd Quintile,Not employed: Pensioner,0.15929,210,1644,0.14160,0.17699
2018,46-65 y.,2nd Quintile,Not employed: registered unemployed,0.05161,107,1644,0.04091,0.06231
2018,46-65 y.,2nd Quintile,Not employed: no further information,0.06290,115,1644,0.05116,0.07464
2018,46-65 y.,3rd Quintile,Self-employed,0.04673,95,1678,0.03663,0.05683
2018,46-65 y.,3rd Quintile,Blue-collar worker,0.24547,334,1678,0.22487,0.26607
2018,46-65 y.,3rd Quintile,Civil servant,0.02445,69,1678,0.01706,0.03185
2018,46-65 y.,3rd Quintile,White-collar worker,0.50574,908,1678,0.48181,0.52967
2018,46-65 y.,3rd Quintile,Not employed: Pensioner,0.10908,161,1678,0.09416,0.12400
2018,46-65 y.,3rd Quintile,Not employed: registered unemployed,0.01756,35,1678,0.01127,0.02384
2018,46-65 y.,3rd Quintile,Not employed: no further information,0.04911,76,1678,0.03877,0.05945
2018,46-65 y.,4th Quintile,Self-employed,0.08203,162,1929,0.06978,0.09428
2018,46-65 y.,4th Quintile,Blue-collar worker,0.20951,303,1929,0.19135,0.22768
2018,46-65 y.,4th Quintile,Civil servant,0.05320,144,1929,0.04319,0.06322
2018,46-65 y.,4th Quintile,White-collar worker,0.52118,1092,1929,0.49888,0.54348
2018,46-65 y.,4th Quintile,Not employed: Pensioner,0.08940,158,1929,0.07666,0.10213
2018,46-65 y.,4th Quintile,Not employed: no further information,0.02852,70,1929,0.02109,0.03595
2018,46-65 y.,5th Quintile,Self-employed,0.14897,369,2542,0.13513,0.16282
2018,46-65 y.,5th Quintile,Blue-collar worker,0.06558,145,2542,0.05595,0.07520
2018,46-65 y.,5th Quintile,Civil servant,0.11235,323,2542,0.10007,0.12462
2018,46-65 y.,5th Quintile,White-collar worker,0.58235,1482,2542,0.56317,0.60152
2018,46-65 y.,5th Quintile,Not employed: Pensioner,0.04835,135,2542,0.04001,0.05669
2018,46-65 y.,5th Quintile,Not employed: no further information,0.02972,88,2542,0.02312,0.03632
2018,66 and older,1st Quintile,Not employed: Pensioner,0.90369,643,643,0.88087,0.92651
2018,66 and older,2nd Quintile,Not employed: Pensioner,0.94087,1119,1119,0.92704,0.95469
2018,66 and older,3rd Quintile,Not employed: Pensioner,0.92417,948,948,0.90731,0.94103
2018,66 and older,4th Quintile,White-collar worker,0.04010,37,786,0.02638,0.05383
2018,66 and older,4th Quintile,Not employed: Pensioner,0.86846,749,786,0.84481,0.89210
2018,66 and older,5th Quintile,Self-employed,0.10568,91,934,0.08595,0.12540
2018,66 and older,5th Quintile,White-collar worker,0.03543,35,934,0.02357,0.04729
2018,66 and older,5th Quintile,Not employed: Pensioner,0.81458,808,934,0.78964,0.83952
2019,17-29 y.,1st Quintile,Blue-collar worker,0.08704,214,1976,0.07461,0.09947
2019,17-29 y.,1st Quintile,White-collar worker,0.25193,352,1976,0.23279,0.27108
2019,17-29 y.,1st Quintile,Apprentice/ Trainee/ Intern,0.33850,596,1976,0.31763,0.35937
2019,17-29 y.,1st Quintile,Not employed: registered unemployed,0.15345,429,1976,0.13755,0.16934
2019,17-29 y.,1st Quintile,Not employed: no further information,0.10164,385,1976,0.08831,0.11497
2019,17-29 y.,2nd Quintile,Blue-collar worker,0.08413,100,960,0.06657,0.10170
2019,17-29 y.,2nd Quintile,White-collar worker,0.35175,291,960,0.32153,0.38198
2019,17-29 y.,2nd Quintile,Apprentice/ Trainee/ Intern,0.30175,354,960,0.27269,0.33080
2019,17-29 y.,2nd Quintile,Not employed: registered unemployed,0.05131,58,960,0.03734,0.06527
2019,17-29 y.,2nd Quintile,Not employed: no further information,0.14597,157,960,0.12363,0.16832
2019,17-29 y.,3rd Quintile,Blue-collar worker,0.08828,60,699,0.06724,0.10933
2019,17-29 y.,3rd Quintile,White-collar worker,0.41299,290,699,0.37646,0.44952
2019,17-29 y.,3rd Quintile,Apprentice/ Trainee/ Intern,0.31696,256,699,0.28244,0.35148
2019,17-29 y.,3rd Quintile,Not employed: no further information,0.08042,93,699,0.06024,0.10059
2019,17-29 y.,4th Quintile,Blue-collar worker,0.06863,55,565,0.04776,0.08949
2019,17-29 y.,4th Quintile,White-collar worker,0.42281,230,565,0.38204,0.46358
2019,17-29 y.,4th Quintile,Apprentice/ Trainee/ Intern,0.29738,205,565,0.25965,0.33510
2019,17-29 y.,4th Quintile,Not employed: no further information,0.09640,75,565,0.07204,0.12076
2019,17-29 y.,5th Quintile,Blue-collar worker,0.10391,37,429,0.07500,0.13282
2019,17-29 y.,5th Quintile,White-collar worker,0.48569,171,429,0.43834,0.53304
2019,17-29 y.,5th Quintile,Apprentice/ Trainee/ Intern,0.25115,153,429,0.21007,0.29224
2019,17-29 y.,5th Quintile,Not employed: no further information,0.06903,68,429,0.04502,0.09305
2019,30-45 y.,1st Quintile,Self-employed,0.02627,50,2541,0.02005,0.03248
2019,30-45 y.,1st Quintile,Blue-collar worker,0.20633,431,2541,0.19059,0.22207
2019,30-45 y.,1st Quintile,White-collar worker,0.35761,609,2541,0.33897,0.37625
2019,30-45 y.,1st Quintile,Apprentice/ Trainee/ Intern,0.04961,103,2541,0.04117,0.05805
2019,30-45 y.,1st Quintile,Not employed: registered unemployed,0.21893,793,2541,0.20285,0.23501
2019,30-45 y.,1st Quintile,Not employed: no further information,0.10994,555,2541,0.09777,0.12210
2019,30-45 y.,2nd Quintile,Self-employed,0.02595,45,1286,0.01726,0.03465
2019,30-45 y.,2nd Quintile,Blue-collar worker,0.21879,275,1286,0.19619,0.24140
2019,30-45 y.,2nd Quintile,White-collar worker,0.59631,723,1286,0.56948,0.62314
2019,30-45 y.,2nd Quintile,Apprentice/ Trainee/ Intern,0.02630,39,1286,0.01755,0.03505
2019,30-45 y.,2nd Quintile,Not employed: registered unemployed,0.03343,76,1286,0.02360,0.04326
2019,30-45 y.,2nd Quintile,Not employed: no further information,0.07403,128,1286,0.05971,0.08834
2019,30-45 y.,3rd Quintile,Self-employed,0.03967,69,1184,0.02855,0.05079
2019,30-45 y.,3rd Quintile,Blue-collar worker,0.14363,158,1184,0.12364,0.16361
2019,30-45 y.,3rd Quintile,Civil servant,0.05784,60,1184,0.04453,0.07114
2019,30-45 y.,3rd Quintile,White-collar worker,0.65331,806,1184,0.62619,0.68043
2019,30-45 y.,3rd Quintile,Not employed: no further information,0.06423,91,1184,0.05026,0.07820
2019,30-45 y.,4th Quintile,Self-employed,0.02587,45,1012,0.01609,0.03566
2019,30-45 y.,4th Quintile,Blue-collar worker,0.09416,86,1012,0.07616,0.11216
2019,30-45 y.,4th Quintile,Civil servant,0.09174,96,1012,0.07394,0.10953
2019,30-45 y.,4th Quintile,White-collar worker,0.65743,701,1012,0.62818,0.68669
2019,30-45 y.,4th Quintile,Not employed: no further information,0.08930,84,1012,0.07172,0.10687
2019,30-45 y.,5th Quintile,Self-employed,0.07800,84,891,0.06038,0.09562
2019,30-45 y.,5th Quintile,Civil servant,0.10539,95,891,0.08522,0.12556
2019,30-45 y.,5th Quintile,White-collar worker,0.72367,660,891,0.69429,0.75305
2019,30-45 y.,5th Quintile,Not employed: no further information,0.04491,52,891,0.03130,0.05851
2019,46-65 y.,1st Quintile,Self-employed,0.03188,48,1782,0.02372,0.04004
2019,46-65 y.,1st Quintile,Blue-collar worker,0.18085,298,1782,0.16298,0.19873
2019,46-65 y.,1st Quintile,White-collar worker,0.22437,391,1782,0.20499,0.24374
2019,46-65 y.,1st Quintile,Not employed: Pensioner,0.21496,227,1782,0.19589,0.23404
2019,46-65 y.,1st Quintile,Not employed: registered unemployed,0.24007,513,1782,0.22023,0.25991
2019,46-65 y.,1st Quintile,Not employed: no further information,0.10624,305,1782,0.09193,0.12055
2019,46-65 y.,2nd Quintile,Self-employed,0.05422,66,1465,0.04262,0.06582
2019,46-65 y.,2nd Quintile,Blue-collar worker,0.27386,382,1465,0.25101,0.29670
2019,46-65 y.,2nd Quintile,White-collar worker,0.37506,637,1465,0.35026,0.39986
2019,46-65 y.,2nd Quintile,Not employed: Pensioner,0.17278,190,1465,0.15342,0.19215
2019,46-65 y.,2nd Quintile,Not employed: registered unemployed,0.04328,82,1465,0.03286,0.05370
2019,46-65 y.,2nd Quintile,Not employed: no further information,0.07020,108,1465,0.05711,0.08329
2019,46-65 y.,3rd Quintile,Self-employed,0.04525,93,1614,0.03511,0.05540
2019,46-65 y.,3rd Quintile,Blue-collar worker,0.24220,336,1614,0.22129,0.26311
2019,46-65 y.,3rd Quintile,Civil servant,0.01887,52,1614,0.01223,0.02551
2019,46-65 y.,3rd Quintile,White-collar worker,0.50479,852,1614,0.48039,0.52919
2019,46-65 y.,3rd Quintile,Not employed: Pensioner,0.11358,171,1614,0.09810,0.12907
2019,46-65 y.,3rd Quintile,Not employed: registered unemployed,0.01478,31,1614,0.00889,0.02067
2019,46-65 y.,3rd Quintile,Not employed: no further information,0.05405,79,1614,0.04301,0.06508
2019,46-65 y.,4th Quintile,Self-employed,0.06706,139,1805,0.05552,0.07861
2019,46-65 y.,4th Quintile,Blue-collar worker,0.19414,267,1805,0.17589,0.21239
2019,46-65 y.,4th Quintile,Civil servant,0.06349,155,1805,0.05224,0.07474
2019,46-65 y.,4th Quintile,White-collar worker,0.55746,1052,1805,0.53454,0.58038
2019,46-65 y.,4th Quintile,Not employed: Pensioner,0.07572,136,1805,0.06352,0.08793
2019,46-65 y.,4th Quintile,Not employed: no further information,0.02534,56,1805,0.01809,0.03260
2019,46-65 y.,5th Quintile,Self-employed,0.14373,380,2446,0.12982,0.15763
2019,46-65 y.,5th Quintile,Blue-collar worker,0.07321,124,2446,0.06288,0.08353
2019,46-65 y.,5th Quintile,Civil servant,0.11288,294,2446,0.10034,0.12543
2019,46-65 y.,5th Quintile,White-collar worker,0.56726,1445,2446,0.54762,0.58690
2019,46-65 y.,5th Quintile,Not employed: Pensioner,0.06215,135,2446,0.05258,0.07173
2019,46-65 y.,5th Quintile,Not employed: no further information,0.02414,68,2446,0.01806,0.03023
2019,66 and older,1st Quintile,Not employed: Pensioner,0.94633,695,695,0.92956,0.96310
2019,66 and older,2nd Quintile,Not employed: Pensioner,0.94392,1140,1140,0.93055,0.95728
2019,66 and older,3rd Quintile,White-collar worker,0.02875,33,922,0.01796,0.03955
2019,66 and older,3rd Quintile,Not employed: Pensioner,0.93769,889,922,0.92208,0.95330
2019,66 and older,4th Quintile,Self-employed,0.04085,42,817,0.02727,0.05443
2019,66 and older,4th Quintile,White-collar worker,0.05291,45,817,0.03755,0.06827
2019,66 and older,4th Quintile,Not employed: Pensioner,0.87585,730,817,0.85323,0.89848
2019,66 and older,5th Quintile,Self-employed,0.08694,83,919,0.06871,0.10517
2019,66 and older,5th Quintile,White-collar worker,0.05548,55,919,0.04067,0.07029
2019,66 and older,5th Quintile,Not employed: Pensioner,0.82074,781,919,0.79593,0.84556
2020,17-29 y.,1st Quintile,Blue-collar worker,0.07438,173,1827,0.06235,0.08642
2020,17-29 y.,1st Quintile,White-collar worker,0.26106,336,1827,0.24091,0.28121
2020,17-29 y.,1st Quintile,Apprentice/ Trainee/ Intern,0.33167,564,1827,0.31007,0.35326
2020,17-29 y.,1st Quintile,Not employed: registered unemployed,0.14743,330,1827,0.13117,0.16369
2020,17-29 y.,1st Quintile,Not employed: no further information,0.13154,424,1827,0.11604,0.14704
2020,17-29 y.,2nd Quintile,Blue-collar worker,0.08363,86,873,0.06526,0.10200
2020,17-29 y.,2nd Quintile,White-collar worker,0.29612,250,873,0.26582,0.32642
2020,17-29 y.,2nd Quintile,Apprentice/ Trainee/ Intern,0.37966,320,873,0.34744,0.41187
2020,17-29 y.,2nd Quintile,Not employed: registered unemployed,0.06806,61,873,0.05134,0.08477
2020,17-29 y.,2nd Quintile,Not employed: no further information,0.13277,156,873,0.11025,0.15530
2020,17-29 y.,3rd Quintile,Blue-collar worker,0.07594,68,695,0.05623,0.09565
2020,17-29 y.,3rd Quintile,Civil servant,0.03883,32,695,0.02446,0.05321
2020,17-29 y.,3rd Quintile,White-collar worker,0.40012,267,695,0.36367,0.43657
2020,17-29 y.,3rd Quintile,Apprentice/ Trainee/ Intern,0.30253,245,695,0.26835,0.33670
2020,17-29 y.,3rd Quintile,Not employed: no further information,0.10041,83,695,0.07805,0.12277
2020,17-29 y.,4th Quintile,Blue-collar worker,0.10043,45,617,0.07669,0.12416
2020,17-29 y.,4th Quintile,White-collar worker,0.46847,271,617,0.42906,0.50787
2020,17-29 y.,4th Quintile,Apprentice/ Trainee/ Intern,0.27011,213,617,0.23505,0.30518
2020,17-29 y.,4th Quintile,Not employed: no further information,0.07931,88,617,0.05797,0.10065
2020,17-29 y.,5th Quintile,White-collar worker,0.37578,179,479,0.33237,0.41920
2020,17-29 y.,5th Quintile,Apprentice/ Trainee/ Intern,0.29699,210,479,0.25603,0.33795
2020,17-29 y.,5th Quintile,Not employed: no further information,0.13582,90,479,0.10511,0.16654
2020,30-45 y.,1st Quintile,Self-employed,0.03749,55,2304,0.02973,0.04525
2020,30-45 y.,1st Quintile,Blue-collar worker,0.16551,412,2304,0.15033,0.18069
2020,30-45 y.,1st Quintile,White-collar worker,0.35053,586,2304,0.33104,0.37002
2020,30-45 y.,1st Quintile,Apprentice/ Trainee/ Intern,0.03586,94,2304,0.02826,0.04345
2020,30-45 y.,1st Quintile,Not employed: registered unemployed,0.22251,600,2304,0.20553,0.23950
2020,30-45 y.,1st Quintile,Not employed: no further information,0.14235,557,2304,0.12808,0.15662
2020,30-45 y.,2nd Quintile,Self-employed,0.02863,47,1165,0.01905,0.03821
2020,30-45 y.,2nd Quintile,Blue-collar worker,0.19738,260,1165,0.17451,0.22024
2020,30-45 y.,2nd Quintile,White-collar worker,0.60532,674,1165,0.57724,0.63340
2020,30-45 y.,2nd Quintile,Not employed: registered unemployed,0.03860,72,1165,0.02753,0.04966
2020,30-45 y.,2nd Quintile,Not employed: no further information,0.06049,112,1165,0.04679,0.07418
2020,30-45 y.,3rd Quintile,Self-employed,0.04013,55,1067,0.02835,0.05191
2020,30-45 y.,3rd Quintile,Blue-collar worker,0.13792,135,1067,0.11722,0.15862
2020,30-45 y.,3rd Quintile,Civil servant,0.05273,58,1067,0.03931,0.06614
2020,30-45 y.,3rd Quintile,White-collar worker,0.66417,751,1067,0.63582,0.69252
2020,30-45 y.,3rd Quintile,Not employed: no further information,0.05984,68,1067,0.04560,0.07407
2020,30-45 y.,4th Quintile,Self-employed,0.04203,69,1037,0.02981,0.05425
2020,30-45 y.,4th Quintile,Blue-collar worker,0.11482,90,1037,0.09540,0.13423
2020,30-45 y.,4th Quintile,Civil servant,0.10374,112,1037,0.08517,0.12231
2020,30-45 y.,4th Quintile,White-collar worker,0.65175,700,1037,0.62274,0.68076
2020,30-45 y.,4th Quintile,Not employed: no further information,0.05982,66,1037,0.04538,0.07426
2020,30-45 y.,5th Quintile,Self-employed,0.09380,170,1091,0.07650,0.11111
2020,30-45 y.,5th Quintile,Civil servant,0.09967,104,1091,0.08189,0.11745
2020,30-45 y.,5th Quintile,White-collar worker,0.70821,754,1091,0.68123,0.73520
2020,30-45 y.,5th Quintile,Not employed: no further information,0.05067,63,1091,0.03765,0.06369
2020,46-65 y.,1st Quintile,Self-employed,0.04640,62,1757,0.03657,0.05624
2020,46-65 y.,1st Quintile,Blue-collar worker,0.15444,280,1757,0.13754,0.17135
2020,46-65 y.,1st Quintile,White-collar worker,0.23501,403,1757,0.21518,0.25484
2020,46-65 y.,1st Quintile,Not employed: Pensioner,0.22224,225,1757,0.20280,0.24169
2020,46-65 y.,1st Quintile,Not employed: registered unemployed,0.19663,442,1757,0.17804,0.21522
2020,46-65 y.,1st Quintile,Not employed: no further information,0.13589,345,1757,0.11987,0.15192
2020,46-65 y.,2nd Quintile,Self-employed,0.03783,72,1472,0.02808,0.04757
2020,46-65 y.,2nd Quintile,Blue-collar worker,0.28283,355,1472,0.25981,0.30584
2020,46-65 y.,2nd Quintile,White-collar worker,0.39168,667,1472,0.36673,0.41662
2020,46-65 y.,2nd Quintile,Not employed: Pensioner,0.15877,197,1472,0.14009,0.17745
2020,46-65 y.,2nd Quintile,Not employed: registered unemployed,0.05425,78,1472,0.04268,0.06583
2020,46-65 y.,2nd Quintile,Not employed: no further information,0.06665,103,1472,0.05390,0.07940
2020,46-65 y.,3rd Quintile,Self-employed,0.04264,94,1559,0.03261,0.05268
2020,46-65 y.,3rd Quintile,Blue-collar worker,0.23910,297,1559,0.21792,0.26028
2020,46-65 y.,3rd Quintile,Civil servant,0.03411,67,1559,0.02510,0.04312
2020,46-65 y.,3rd Quintile,White-collar worker,0.50847,869,1559,0.48364,0.53329
2020,46-65 y.,3rd Quintile,Not employed: Pensioner,0.10615,157,1559,0.09085,0.12144
2020,46-65 y.,3rd Quintile,Not employed: no further information,0.03783,75,1559,0.02836,0.04731
2020,46-65 y.,4th Quintile,Self-employed,0.07047,196,1937,0.05907,0.08188
2020,46-65 y.,4th Quintile,Blue-collar worker,0.18429,262,1937,0.16702,0.20156
2020,46-65 y.,4th Quintile,Civil servant,0.05425,143,1937,0.04416,0.06434
2020,46-65 y.,4th Quintile,White-collar worker,0.56197,1131,1937,0.53987,0.58407
2020,46-65 y.,4th Quintile,Not employed: Pensioner,0.07651,139,1937,0.06467,0.08835
2020,46-65 y.,4th Quintile,Not employed: no further information,0.03365,66,1937,0.02562,0.04168
2020,46-65 y.,5th Quintile,Self-employed,0.16618,877,3178,0.15324,0.17913
2020,46-65 y.,5th Quintile,Blue-collar worker,0.06730,117,3178,0.05859,0.07601
2020,46-65 y.,5th Quintile,Civil servant,0.11454,302,3178,0.10347,0.12562
2020,46-65 y.,5th Quintile,White-collar worker,0.55427,1646,3178,0.53698,0.57155
2020,46-65 y.,5th Quintile,Not employed: Pensioner,0.05114,142,3178,0.04348,0.05880
2020,46-65 y.,5th Quintile,Not employed: no further information,0.02909,94,3178,0.02324,0.03493
2020,66 and older,1st Quintile,Not employed: Pensioner,0.91473,727,727,0.89442,0.93505
2020,66 and older,2nd Quintile,Not employed: Pensioner,0.93801,1091,1091,0.92370,0.95233
2020,66 and older,3rd Quintile,White-collar worker,0.03034,35,938,0.01935,0.04132
2020,66 and older,3rd Quintile,Not employed: Pensioner,0.92407,903,938,0.90711,0.94103
2020,66 and older,4th Quintile,Self-employed,0.02519,40,766,0.01409,0.03629
2020,66 and older,4th Quintile,White-collar worker,0.03930,41,766,0.02553,0.05307
2020,66 and older,4th Quintile,Not employed: Pensioner,0.90766,685,766,0.88715,0.92818
2020,66 and older,5th Quintile,Self-employed,0.10499,177,1139,0.08718,0.12280
2020,66 and older,5th Quintile,White-collar worker,0.05557,83,1139,0.04226,0.06889
2020,66 and older,5th Quintile,Not employed: Pensioner,0.80824,879,1139,0.78536,0.83111
2021,17-29 y.,1st Quintile,Blue-collar worker,0.08756,121,1278,0.07206,0.10306
2021,17-29 y.,1st Quintile,White-collar worker,0.31667,300,1278,0.29116,0.34219
2021,17-29 y.,1st Quintile,Apprentice/ Trainee/ Intern,0.29356,405,1278,0.26859,0.31854
2021,17-29 y.,1st Quintile,Not employed: registered unemployed,0.13314,172,1278,0.11451,0.15177
2021,17-29 y.,1st Quintile,Not employed: no further information,0.12312,280,1278,0.10510,0.14115
2021,17-29 y.,2nd Quintile,Blue-collar worker,0.04223,40,678,0.02708,0.05738
2021,17-29 y.,2nd Quintile,White-collar worker,0.41235,249,678,0.37527,0.44943
