year,age_gr,pgisced97,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,17-29 y.,Second Stage of Tertiary Education,Civil servant,0.09791,48,597,0.07405,0.12177
2018,17-29 y.,Second Stage of Tertiary Education,White-collar worker,0.58679,303,597,0.54726,0.62633
2018,17-29 y.,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.18432,110,597,0.15319,0.21545
2018,17-29 y.,Second Stage of Tertiary Education,Not employed: registered unemployed,0.01385,53,597,0.00447,0.02324
2018,17-29 y.,Second Stage of Tertiary Education,Not employed: no further information,0.05855,83,597,0.03970,0.07740
2018,30-45 y.,Primary Level,Blue-collar worker,0.22827,103,749,0.19819,0.25835
2018,30-45 y.,Primary Level,White-collar worker,0.21082,57,749,0.18159,0.24005
2018,30-45 y.,Primary Level,Not employed: registered unemployed,0.30866,321,749,0.27556,0.34177
2018,30-45 y.,Primary Level,Not employed: no further information,0.16949,268,749,0.14260,0.19637
2018,30-45 y.,Lower Secondary Level,Blue-collar worker,0.32179,213,885,0.29100,0.35259
2018,30-45 y.,Lower Secondary Level,White-collar worker,0.33117,219,885,0.30014,0.36219
2018,30-45 y.,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.04408,32,885,0.03055,0.05761
2018,30-45 y.,Lower Secondary Level,Not employed: registered unemployed,0.14233,240,885,0.11930,0.16536
2018,30-45 y.,Lower Secondary Level,Not employed: no further information,0.09451,181,885,0.07522,0.11379
2018,30-45 y.,Upper Secondary Level,Self-employed,0.05230,120,2918,0.04422,0.06038
2018,30-45 y.,Upper Secondary Level,Blue-collar worker,0.22737,597,2918,0.21216,0.24258
2018,30-45 y.,Upper Secondary Level,Civil servant,0.01617,38,2918,0.01160,0.02075
2018,30-45 y.,Upper Secondary Level,White-collar worker,0.53381,1464,2918,0.51571,0.55192
2018,30-45 y.,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.01561,69,2918,0.01111,0.02011
2018,30-45 y.,Upper Secondary Level,Not employed: Pensioner,0.01066,39,2918,0.00694,0.01439
2018,30-45 y.,Upper Secondary Level,Not employed: registered unemployed,0.07323,296,2918,0.06378,0.08269
2018,30-45 y.,Upper Secondary Level,Not employed: no further information,0.06562,295,2918,0.05664,0.07461
2018,30-45 y.,Post-secondary Non-tertiary Level,Self-employed,0.05836,33,839,0.04249,0.07423
2018,30-45 y.,Post-secondary Non-tertiary Level,Blue-collar worker,0.07840,81,839,0.06020,0.09660
2018,30-45 y.,Post-secondary Non-tertiary Level,White-collar worker,0.69923,577,839,0.66818,0.73028
2018,30-45 y.,Post-secondary Non-tertiary Level,Not employed: registered unemployed,0.03439,43,839,0.02205,0.04672
2018,30-45 y.,Post-secondary Non-tertiary Level,Not employed: no further information,0.08289,105,839,0.06422,0.10155
2018,30-45 y.,First Stage of Tertiary Education,Blue-collar worker,0.07719,32,248,0.04390,0.11047
2018,30-45 y.,First Stage of Tertiary Education,White-collar worker,0.76088,216,248,0.70768,0.81407
2018,30-45 y.,Second Stage of Tertiary Education,Self-employed,0.06402,156,2360,0.05414,0.07390
2018,30-45 y.,Second Stage of Tertiary Education,Blue-collar worker,0.01912,85,2360,0.01359,0.02465
2018,30-45 y.,Second Stage of Tertiary Education,Civil servant,0.12944,240,2360,0.11589,0.14299
2018,30-45 y.,Second Stage of Tertiary Education,White-collar worker,0.66675,1369,2360,0.64773,0.68577
2018,30-45 y.,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.02252,73,2360,0.01653,0.02851
2018,30-45 y.,Second Stage of Tertiary Education,Not employed: registered unemployed,0.02521,173,2360,0.01888,0.03153
2018,30-45 y.,Second Stage of Tertiary Education,Not employed: no further information,0.06825,264,2360,0.05807,0.07843
2018,46-65 y.,Primary Level,Blue-collar worker,0.17873,45,313,0.13622,0.22125
2018,46-65 y.,Primary Level,Not employed: registered unemployed,0.30082,143,313,0.24993,0.35171
2018,46-65 y.,Primary Level,Not employed: no further information,0.15850,125,313,0.11797,0.19902
2018,46-65 y.,Lower Secondary Level,Blue-collar worker,0.29772,207,750,0.26497,0.33047
2018,46-65 y.,Lower Secondary Level,White-collar worker,0.29047,213,750,0.25796,0.32298
2018,46-65 y.,Lower Secondary Level,Not employed: Pensioner,0.17999,108,750,0.15247,0.20750
2018,46-65 y.,Lower Secondary Level,Not employed: registered unemployed,0.09943,122,750,0.07800,0.12086
2018,46-65 y.,Lower Secondary Level,Not employed: no further information,0.08696,100,750,0.06678,0.10714
2018,46-65 y.,Upper Secondary Level,Self-employed,0.05982,253,4702,0.05304,0.06659
2018,46-65 y.,Upper Secondary Level,Blue-collar worker,0.24602,1100,4702,0.23371,0.25834
2018,46-65 y.,Upper Secondary Level,Civil servant,0.02230,125,4702,0.01808,0.02652
2018,46-65 y.,Upper Secondary Level,White-collar worker,0.43528,2065,4702,0.42111,0.44945
2018,46-65 y.,Upper Secondary Level,Not employed: Pensioner,0.13096,556,4702,0.12132,0.14061
2018,46-65 y.,Upper Secondary Level,Not employed: registered unemployed,0.05629,321,4702,0.04970,0.06288
2018,46-65 y.,Upper Secondary Level,Not employed: no further information,0.04403,282,4702,0.03816,0.04989
2018,46-65 y.,Post-secondary Non-tertiary Level,Self-employed,0.07300,63,850,0.05550,0.09049
2018,46-65 y.,Post-secondary Non-tertiary Level,Blue-collar worker,0.13811,103,850,0.11490,0.16132
2018,46-65 y.,Post-secondary Non-tertiary Level,White-collar worker,0.62527,532,850,0.59270,0.65783
2018,46-65 y.,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.05173,41,850,0.03683,0.06663
2018,46-65 y.,Post-secondary Non-tertiary Level,Not employed: registered unemployed,0.04491,57,850,0.03098,0.05885
2018,46-65 y.,Post-secondary Non-tertiary Level,Not employed: no further information,0.05326,54,850,0.03816,0.06837
2018,46-65 y.,First Stage of Tertiary Education,Self-employed,0.14363,107,718,0.11796,0.16930
2018,46-65 y.,First Stage of Tertiary Education,Blue-collar worker,0.09740,66,718,0.07569,0.11910
2018,46-65 y.,First Stage of Tertiary Education,Civil servant,0.05520,41,718,0.03848,0.07191
2018,46-65 y.,First Stage of Tertiary Education,White-collar worker,0.53140,406,718,0.49487,0.56793
2018,46-65 y.,First Stage of Tertiary Education,Not employed: Pensioner,0.11136,67,718,0.08834,0.13439
2018,46-65 y.,First Stage of Tertiary Education,Not employed: no further information,0.03678,31,718,0.02300,0.05056
2018,46-65 y.,Second Stage of Tertiary Education,Self-employed,0.14709,332,2641,0.13357,0.16060
2018,46-65 y.,Second Stage of Tertiary Education,Blue-collar worker,0.02711,83,2641,0.02092,0.03331
2018,46-65 y.,Second Stage of Tertiary Education,Civil servant,0.14674,388,2641,0.13324,0.16024
2018,46-65 y.,Second Stage of Tertiary Education,White-collar worker,0.55242,1428,2641,0.53346,0.57139
2018,46-65 y.,Second Stage of Tertiary Education,Not employed: Pensioner,0.05970,156,2641,0.05066,0.06874
2018,46-65 y.,Second Stage of Tertiary Education,Not employed: registered unemployed,0.02899,129,2641,0.02259,0.03540
2018,46-65 y.,Second Stage of Tertiary Education,Not employed: no further information,0.03233,125,2641,0.02558,0.03908
2018,66 and older,Primary Level,Not employed: Pensioner,0.83729,44,44,0.72696,0.94761
2018,66 and older,Lower Secondary Level,Not employed: Pensioner,0.92341,551,551,0.90118,0.94564
2018,66 and older,Upper Secondary Level,Self-employed,0.01742,48,2511,0.01230,0.02254
2018,66 and older,Upper Secondary Level,Blue-collar worker,0.02885,60,2511,0.02230,0.03539
2018,66 and older,Upper Secondary Level,White-collar worker,0.02618,75,2511,0.01993,0.03242
2018,66 and older,Upper Secondary Level,Not employed: Pensioner,0.91262,2328,2511,0.90157,0.92366
2018,66 and older,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.83782,132,132,0.77470,0.90094
2018,66 and older,First Stage of Tertiary Education,Not employed: Pensioner,0.83714,308,308,0.79584,0.87845
2018,66 and older,Second Stage of Tertiary Education,Self-employed,0.06824,82,1251,0.05426,0.08222
2018,66 and older,Second Stage of Tertiary Education,White-collar worker,0.02743,45,1251,0.01837,0.03648
2018,66 and older,Second Stage of Tertiary Education,Not employed: Pensioner,0.87235,1124,1251,0.85385,0.89085
2019,17-29 y.,Pre-primary Level,Apprentice/ Trainee/ Intern,0.48423,256,531,0.44168,0.52677
2019,17-29 y.,Pre-primary Level,Not employed: no further information,0.41496,275,531,0.37301,0.45690
2019,17-29 y.,Primary Level,Blue-collar worker,0.21555,64,489,0.17907,0.25204
2019,17-29 y.,Primary Level,White-collar worker,0.07801,41,489,0.05421,0.10180
2019,17-29 y.,Primary Level,Apprentice/ Trainee/ Intern,0.24277,90,489,0.20472,0.28081
2019,17-29 y.,Primary Level,Not employed: registered unemployed,0.23343,135,489,0.19590,0.27097
2019,17-29 y.,Primary Level,Not employed: no further information,0.18565,159,489,0.15115,0.22014
2019,17-29 y.,Lower Secondary Level,Blue-collar worker,0.09884,106,1050,0.08078,0.11690
2019,17-29 y.,Lower Secondary Level,White-collar worker,0.15322,124,1050,0.13143,0.17502
2019,17-29 y.,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.42588,451,1050,0.39595,0.45580
2019,17-29 y.,Lower Secondary Level,Not employed: registered unemployed,0.18812,192,1050,0.16447,0.21177
2019,17-29 y.,Lower Secondary Level,Not employed: no further information,0.10204,177,1050,0.08372,0.12036
2019,17-29 y.,Upper Secondary Level,Self-employed,0.02267,37,1703,0.01560,0.02974
2019,17-29 y.,Upper Secondary Level,Blue-collar worker,0.11311,200,1703,0.09806,0.12816
2019,17-29 y.,Upper Secondary Level,Civil servant,0.01845,33,1703,0.01205,0.02484
2019,17-29 y.,Upper Secondary Level,White-collar worker,0.43322,626,1703,0.40968,0.45676
2019,17-29 y.,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.29336,532,1703,0.27172,0.31499
2019,17-29 y.,Upper Secondary Level,Not employed: Military/Community Service,0.01708,31,1703,0.01092,0.02323
2019,17-29 y.,Upper Secondary Level,Not employed: registered unemployed,0.03195,97,1703,0.02359,0.04030
2019,17-29 y.,Upper Secondary Level,Not employed: no further information,0.05926,147,1703,0.04804,0.07047
2019,17-29 y.,Post-secondary Non-tertiary Level,White-collar worker,0.65229,189,234,0.59114,0.71344
2019,17-29 y.,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.12400,45,234,0.08168,0.16632
2019,17-29 y.,First Stage of Tertiary Education,White-collar worker,0.53747,38,38,0.37681,0.69813
2019,17-29 y.,Second Stage of Tertiary Education,Civil servant,0.12001,52,535,0.09245,0.14758
2019,17-29 y.,Second Stage of Tertiary Education,White-collar worker,0.59926,299,535,0.55769,0.64082
2019,17-29 y.,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.15608,97,535,0.12530,0.18687
2019,17-29 y.,Second Stage of Tertiary Education,Not employed: registered unemployed,0.01785,42,535,0.00662,0.02908
2019,17-29 y.,Second Stage of Tertiary Education,Not employed: no further information,0.06904,45,535,0.04754,0.09055
2019,30-45 y.,Primary Level,Blue-collar worker,0.25064,113,752,0.21964,0.28163
2019,30-45 y.,Primary Level,White-collar worker,0.28422,110,752,0.25196,0.31648
2019,30-45 y.,Primary Level,Not employed: registered unemployed,0.28866,295,752,0.25625,0.32107
2019,30-45 y.,Primary Level,Not employed: no further information,0.10478,234,752,0.08288,0.12669
2019,30-45 y.,Lower Secondary Level,Blue-collar worker,0.27290,183,743,0.24085,0.30495
2019,30-45 y.,Lower Secondary Level,White-collar worker,0.42516,213,743,0.38959,0.46073
2019,30-45 y.,Lower Secondary Level,Not employed: registered unemployed,0.11197,183,743,0.08928,0.13466
2019,30-45 y.,Lower Secondary Level,Not employed: no further information,0.09455,164,743,0.07350,0.11560
2019,30-45 y.,Upper Secondary Level,Self-employed,0.04866,184,2619,0.04042,0.05690
2019,30-45 y.,Upper Secondary Level,Blue-collar worker,0.23499,517,2619,0.21875,0.25123
2019,30-45 y.,Upper Secondary Level,Civil servant,0.01625,33,2619,0.01140,0.02109
2019,30-45 y.,Upper Secondary Level,White-collar worker,0.54429,1305,2619,0.52521,0.56337
2019,30-45 y.,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.01483,54,2619,0.01020,0.01947
2019,30-45 y.,Upper Secondary Level,Not employed: Pensioner,0.01023,33,2619,0.00638,0.01409
2019,30-45 y.,Upper Secondary Level,Not employed: registered unemployed,0.06698,223,2619,0.05740,0.07655
2019,30-45 y.,Upper Secondary Level,Not employed: no further information,0.06156,270,2619,0.05235,0.07077
2019,30-45 y.,Post-secondary Non-tertiary Level,Self-employed,0.04454,60,799,0.03023,0.05885
2019,30-45 y.,Post-secondary Non-tertiary Level,Blue-collar worker,0.05629,66,799,0.04030,0.07228
2019,30-45 y.,Post-secondary Non-tertiary Level,White-collar worker,0.70993,538,799,0.67845,0.74142
2019,30-45 y.,Post-secondary Non-tertiary Level,Not employed: registered unemployed,0.03219,46,799,0.01994,0.04444
2019,30-45 y.,Post-secondary Non-tertiary Level,Not employed: no further information,0.10108,89,799,0.08016,0.12199
2019,30-45 y.,First Stage of Tertiary Education,Self-employed,0.04870,64,282,0.02354,0.07387
2019,30-45 y.,First Stage of Tertiary Education,White-collar worker,0.73636,218,282,0.68484,0.78788
2019,30-45 y.,Second Stage of Tertiary Education,Self-employed,0.05709,222,2321,0.04765,0.06653
2019,30-45 y.,Second Stage of Tertiary Education,Blue-collar worker,0.01153,68,2321,0.00718,0.01587
2019,30-45 y.,Second Stage of Tertiary Education,Civil servant,0.12614,214,2321,0.11263,0.13965
2019,30-45 y.,Second Stage of Tertiary Education,White-collar worker,0.68194,1365,2321,0.66299,0.70089
2019,30-45 y.,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.02389,64,2321,0.01768,0.03011
2019,30-45 y.,Second Stage of Tertiary Education,Not employed: registered unemployed,0.01808,150,2321,0.01265,0.02350
2019,30-45 y.,Second Stage of Tertiary Education,Not employed: no further information,0.07729,238,2321,0.06642,0.08815
2019,46-65 y.,Primary Level,Blue-collar worker,0.21266,50,349,0.16967,0.25565
2019,46-65 y.,Primary Level,White-collar worker,0.12908,32,349,0.09385,0.16430
2019,46-65 y.,Primary Level,Not employed: registered unemployed,0.24805,144,349,0.20267,0.29342
2019,46-65 y.,Primary Level,Not employed: no further information,0.21946,123,349,0.17597,0.26294
2019,46-65 y.,Lower Secondary Level,Self-employed,0.02783,47,728,0.01587,0.03979
2019,46-65 y.,Lower Secondary Level,Blue-collar worker,0.30990,197,728,0.27629,0.34352
2019,46-65 y.,Lower Secondary Level,White-collar worker,0.28362,186,728,0.25086,0.31639
2019,46-65 y.,Lower Secondary Level,Not employed: Pensioner,0.17117,98,728,0.14379,0.19855
2019,46-65 y.,Lower Secondary Level,Not employed: registered unemployed,0.10603,118,728,0.08365,0.12841
2019,46-65 y.,Lower Secondary Level,Not employed: no further information,0.08282,82,728,0.06279,0.10286
2019,46-65 y.,Upper Secondary Level,Self-employed,0.06453,472,4732,0.05753,0.07153
2019,46-65 y.,Upper Secondary Level,Blue-collar worker,0.23997,958,4732,0.22780,0.25214
2019,46-65 y.,Upper Secondary Level,Civil servant,0.02315,116,4732,0.01886,0.02743
2019,46-65 y.,Upper Secondary Level,White-collar worker,0.44081,2122,4732,0.42666,0.45496
2019,46-65 y.,Upper Secondary Level,Not employed: Pensioner,0.13406,522,4732,0.12435,0.14377
2019,46-65 y.,Upper Secondary Level,Not employed: registered unemployed,0.04851,287,4732,0.04238,0.05463
2019,46-65 y.,Upper Secondary Level,Not employed: no further information,0.04306,255,4732,0.03727,0.04884
2019,46-65 y.,Post-secondary Non-tertiary Level,Self-employed,0.06786,143,943,0.05180,0.08392
2019,46-65 y.,Post-secondary Non-tertiary Level,Blue-collar worker,0.12490,95,943,0.10379,0.14601
2019,46-65 y.,Post-secondary Non-tertiary Level,White-collar worker,0.65411,563,943,0.62374,0.68449
2019,46-65 y.,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.04289,39,943,0.02995,0.05583
2019,46-65 y.,Post-secondary Non-tertiary Level,Not employed: registered unemployed,0.03342,38,943,0.02194,0.04490
2019,46-65 y.,Post-secondary Non-tertiary Level,Not employed: no further information,0.06711,65,943,0.05113,0.08308
2019,46-65 y.,First Stage of Tertiary Education,Self-employed,0.13724,233,828,0.11379,0.16069
2019,46-65 y.,First Stage of Tertiary Education,Blue-collar worker,0.10376,59,828,0.08298,0.12455
2019,46-65 y.,First Stage of Tertiary Education,Civil servant,0.05264,38,828,0.03742,0.06785
2019,46-65 y.,First Stage of Tertiary Education,White-collar worker,0.54185,429,828,0.50789,0.57581
2019,46-65 y.,First Stage of Tertiary Education,Not employed: Pensioner,0.10751,69,828,0.08639,0.12862
2019,46-65 y.,Second Stage of Tertiary Education,Self-employed,0.15570,780,3199,0.14314,0.16827
2019,46-65 y.,Second Stage of Tertiary Education,Blue-collar worker,0.02832,76,3199,0.02257,0.03407
2019,46-65 y.,Second Stage of Tertiary Education,Civil servant,0.14322,379,3199,0.13108,0.15536
2019,46-65 y.,Second Stage of Tertiary Education,White-collar worker,0.54407,1579,3199,0.52681,0.56133
2019,46-65 y.,Second Stage of Tertiary Education,Not employed: Pensioner,0.06946,162,3199,0.06065,0.07827
2019,46-65 y.,Second Stage of Tertiary Education,Not employed: registered unemployed,0.02479,95,3199,0.01940,0.03018
2019,46-65 y.,Second Stage of Tertiary Education,Not employed: no further information,0.03391,128,3199,0.02764,0.04019
2019,66 and older,Primary Level,Not employed: Pensioner,0.80552,35,35,0.67248,0.93856
2019,66 and older,Lower Secondary Level,Not employed: Pensioner,0.95250,505,505,0.93393,0.97107
2019,66 and older,Upper Secondary Level,Self-employed,0.01920,98,2539,0.01386,0.02454
2019,66 and older,Upper Secondary Level,Blue-collar worker,0.02173,58,2539,0.01606,0.02741
2019,66 and older,Upper Secondary Level,White-collar worker,0.02661,93,2539,0.02035,0.03287
2019,66 and older,Upper Secondary Level,Not employed: Pensioner,0.91841,2290,2539,0.90776,0.92906
2019,66 and older,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.85441,131,131,0.79378,0.91504
2019,66 and older,First Stage of Tertiary Education,Self-employed,0.06599,37,355,0.04013,0.09186
