year,age_gr,bula_h,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,30-45 y.,Saxony,Not employed: registered unemployed,0.09222,52,403,0.06394,0.12050
2015,30-45 y.,Saxony-Anhalt,Blue-collar worker,0.27352,53,208,0.21279,0.33425
2015,30-45 y.,Saxony-Anhalt,White-collar worker,0.36966,111,208,0.30390,0.43542
2015,30-45 y.,Saxony-Anhalt,Not employed: registered unemployed,0.21221,44,208,0.15651,0.26791
2015,30-45 y.,Thuringa,Blue-collar worker,0.18245,61,194,0.12796,0.23694
2015,30-45 y.,Thuringa,White-collar worker,0.52242,133,194,0.45195,0.59290
2015,46-65 y.,Schleswig-Holstein,Blue-collar worker,0.19474,43,155,0.13220,0.25729
2015,46-65 y.,Schleswig-Holstein,White-collar worker,0.40597,112,155,0.32840,0.48353
2015,46-65 y.,Hamburg,White-collar worker,0.47881,68,68,0.35919,0.59843
2015,46-65 y.,Lower Saxony,Self-employed,0.06670,63,854,0.04996,0.08344
2015,46-65 y.,Lower Saxony,Blue-collar worker,0.22021,155,854,0.19240,0.24802
2015,46-65 y.,Lower Saxony,Civil servant,0.06423,54,854,0.04778,0.08069
2015,46-65 y.,Lower Saxony,White-collar worker,0.44886,398,854,0.41548,0.48224
2015,46-65 y.,Lower Saxony,Not employed: Pensioner,0.13466,94,854,0.11175,0.15756
2015,46-65 y.,Lower Saxony,Not employed: registered unemployed,0.03416,51,854,0.02197,0.04635
2015,46-65 y.,Lower Saxony,Not employed: no further information,0.02925,39,854,0.01794,0.04055
2015,46-65 y.,North Rhine-Westphalia,Self-employed,0.08792,166,1871,0.07508,0.10075
2015,46-65 y.,North Rhine-Westphalia,Blue-collar worker,0.17220,306,1871,0.15509,0.18931
2015,46-65 y.,North Rhine-Westphalia,Civil servant,0.06533,123,1871,0.05413,0.07653
2015,46-65 y.,North Rhine-Westphalia,White-collar worker,0.40897,815,1871,0.38669,0.43125
2015,46-65 y.,North Rhine-Westphalia,Not employed: Pensioner,0.12690,171,1871,0.11182,0.14199
2015,46-65 y.,North Rhine-Westphalia,Not employed: registered unemployed,0.06832,139,1871,0.05688,0.07975
2015,46-65 y.,North Rhine-Westphalia,Not employed: no further information,0.06528,151,1871,0.05409,0.07648
2015,46-65 y.,Hesse,Self-employed,0.09558,64,681,0.07348,0.11768
2015,46-65 y.,Hesse,Blue-collar worker,0.13860,92,681,0.11263,0.16457
2015,46-65 y.,Hesse,Civil servant,0.03990,32,681,0.02519,0.05461
2015,46-65 y.,Hesse,White-collar worker,0.45681,344,681,0.41937,0.49425
2015,46-65 y.,Hesse,Not employed: Pensioner,0.12794,65,681,0.10283,0.15304
2015,46-65 y.,Hesse,Not employed: registered unemployed,0.06201,33,681,0.04388,0.08013
2015,46-65 y.,Hesse,Not employed: no further information,0.07244,51,681,0.05296,0.09193
2015,46-65 y.,"Rhineland-Palatinate, Saarland",Self-employed,0.06739,47,589,0.04713,0.08766
2015,46-65 y.,"Rhineland-Palatinate, Saarland",Blue-collar worker,0.18544,120,589,0.15403,0.21686
2015,46-65 y.,"Rhineland-Palatinate, Saarland",Civil servant,0.06736,33,589,0.04710,0.08762
2015,46-65 y.,"Rhineland-Palatinate, Saarland",White-collar worker,0.38601,228,589,0.34666,0.42536
2015,46-65 y.,"Rhineland-Palatinate, Saarland",Not employed: Pensioner,0.13180,70,589,0.10446,0.15914
2015,46-65 y.,"Rhineland-Palatinate, Saarland",Not employed: registered unemployed,0.04550,38,589,0.02865,0.06234
2015,46-65 y.,"Rhineland-Palatinate, Saarland",Not employed: no further information,0.11582,53,589,0.08996,0.14169
2015,46-65 y.,Baden-Wuerttemberg,Self-employed,0.09653,94,1024,0.07843,0.11463
2015,46-65 y.,Baden-Wuerttemberg,Blue-collar worker,0.21479,179,1024,0.18962,0.23996
2015,46-65 y.,Baden-Wuerttemberg,Civil servant,0.06739,67,1024,0.05203,0.08276
2015,46-65 y.,Baden-Wuerttemberg,White-collar worker,0.40767,484,1024,0.37756,0.43778
2015,46-65 y.,Baden-Wuerttemberg,Not employed: Pensioner,0.10574,80,1024,0.08689,0.12458
2015,46-65 y.,Baden-Wuerttemberg,Not employed: registered unemployed,0.04265,44,1024,0.03027,0.05504
2015,46-65 y.,Baden-Wuerttemberg,Not employed: no further information,0.06106,76,1024,0.04638,0.07573
2015,46-65 y.,Bavaria,Self-employed,0.09352,146,1494,0.07875,0.10829
2015,46-65 y.,Bavaria,Blue-collar worker,0.20302,306,1494,0.18262,0.22343
2015,46-65 y.,Bavaria,Civil servant,0.04595,89,1494,0.03533,0.05657
2015,46-65 y.,Bavaria,White-collar worker,0.44398,664,1494,0.41877,0.46918
2015,46-65 y.,Bavaria,Not employed: Pensioner,0.11512,133,1494,0.09893,0.13131
2015,46-65 y.,Bavaria,Not employed: registered unemployed,0.03452,62,1494,0.02526,0.04378
2015,46-65 y.,Bavaria,Not employed: no further information,0.06195,94,1494,0.04972,0.07418
2015,46-65 y.,Berlin,Self-employed,0.10067,40,223,0.06109,0.14025
2015,46-65 y.,Berlin,White-collar worker,0.41906,143,223,0.35416,0.48397
2015,46-65 y.,Berlin,Not employed: Pensioner,0.18242,40,223,0.13161,0.23322
2015,46-65 y.,Brandenburg,Blue-collar worker,0.22690,71,331,0.18171,0.27209
2015,46-65 y.,Brandenburg,White-collar worker,0.32413,139,331,0.27363,0.37463
2015,46-65 y.,Brandenburg,Not employed: Pensioner,0.18340,71,331,0.14164,0.22515
2015,46-65 y.,Brandenburg,Not employed: registered unemployed,0.10324,50,331,0.07041,0.13607
2015,46-65 y.,Mecklenburg-Western Pomerania,Blue-collar worker,0.23952,34,146,0.17006,0.30899
2015,46-65 y.,Mecklenburg-Western Pomerania,White-collar worker,0.36512,74,146,0.28675,0.44349
2015,46-65 y.,Mecklenburg-Western Pomerania,Not employed: Pensioner,0.16618,38,146,0.10559,0.22677
2015,46-65 y.,Saxony,Self-employed,0.07928,44,503,0.05565,0.10292
2015,46-65 y.,Saxony,Blue-collar worker,0.26162,127,503,0.22317,0.30007
2015,46-65 y.,Saxony,White-collar worker,0.42852,218,503,0.38523,0.47181
2015,46-65 y.,Saxony,Not employed: Pensioner,0.10917,69,503,0.08189,0.13645
2015,46-65 y.,Saxony,Not employed: registered unemployed,0.08342,45,503,0.05923,0.10761
2015,46-65 y.,Saxony-Anhalt,Blue-collar worker,0.18119,49,270,0.13516,0.22722
2015,46-65 y.,Saxony-Anhalt,White-collar worker,0.33525,136,270,0.27884,0.39167
2015,46-65 y.,Saxony-Anhalt,Not employed: Pensioner,0.16499,47,270,0.12063,0.20934
2015,46-65 y.,Saxony-Anhalt,Not employed: registered unemployed,0.14639,38,270,0.10415,0.18863
2015,46-65 y.,Thuringa,Blue-collar worker,0.22610,92,271,0.17621,0.27600
2015,46-65 y.,Thuringa,White-collar worker,0.33579,116,271,0.27945,0.39212
2015,46-65 y.,Thuringa,Not employed: Pensioner,0.17511,63,271,0.12978,0.22045
2015,66 and older,Schleswig-Holstein,Not employed: Pensioner,0.89209,158,158,0.84355,0.94062
2015,66 and older,Hamburg,Not employed: Pensioner,0.88251,86,86,0.81406,0.95097
2015,66 and older,Lower Saxony,Not employed: Pensioner,0.92091,450,450,0.89595,0.94588
2015,66 and older,North Rhine-Westphalia,Not employed: Pensioner,0.91679,829,829,0.89798,0.93560
2015,66 and older,Hesse,Not employed: Pensioner,0.90878,247,247,0.87280,0.94476
2015,66 and older,"Rhineland-Palatinate, Saarland",Not employed: Pensioner,0.93470,273,273,0.90533,0.96406
2015,66 and older,Baden-Wuerttemberg,Not employed: Pensioner,0.92477,489,489,0.90137,0.94817
2015,66 and older,Bavaria,Not employed: Pensioner,0.91456,690,690,0.89369,0.93543
2015,66 and older,Berlin,Not employed: Pensioner,0.89359,176,176,0.84790,0.93928
2015,66 and older,Brandenburg,Not employed: Pensioner,0.97652,232,232,0.95700,0.99605
2015,66 and older,Mecklenburg-Western Pomerania,Not employed: Pensioner,0.98580,126,126,0.96506,1.00654
2015,66 and older,Saxony,Not employed: Pensioner,0.94957,330,330,0.92592,0.97321
2015,66 and older,Saxony-Anhalt,Not employed: Pensioner,0.98635,201,201,0.97027,1.00243
2015,66 and older,Thuringa,Not employed: Pensioner,0.96342,200,200,0.93734,0.98951
2016,17-29 y.,Schleswig-Holstein,White-collar worker,0.24255,32,192,0.18176,0.30333
2016,17-29 y.,Schleswig-Holstein,Apprentice/ Trainee/ Intern,0.35117,74,192,0.28348,0.41887
2016,17-29 y.,Schleswig-Holstein,Not employed: no further information,0.12358,86,192,0.07691,0.17026
2016,17-29 y.,Lower Saxony,Blue-collar worker,0.12600,48,603,0.09949,0.15251
2016,17-29 y.,Lower Saxony,White-collar worker,0.28329,116,603,0.24730,0.31929
2016,17-29 y.,Lower Saxony,Apprentice/ Trainee/ Intern,0.37971,209,603,0.34094,0.41848
2016,17-29 y.,Lower Saxony,Not employed: registered unemployed,0.05838,38,603,0.03965,0.07711
2016,17-29 y.,Lower Saxony,Not employed: no further information,0.10739,192,603,0.08266,0.13212
2016,17-29 y.,North Rhine-Westphalia,Blue-collar worker,0.10047,97,1192,0.08340,0.11754
2016,17-29 y.,North Rhine-Westphalia,White-collar worker,0.31211,239,1192,0.28580,0.33843
2016,17-29 y.,North Rhine-Westphalia,Apprentice/ Trainee/ Intern,0.34145,390,1192,0.31452,0.36838
2016,17-29 y.,North Rhine-Westphalia,Not employed: registered unemployed,0.06730,73,1192,0.05307,0.08153
2016,17-29 y.,North Rhine-Westphalia,Not employed: no further information,0.14032,393,1192,0.12059,0.16005
2016,17-29 y.,Hesse,White-collar worker,0.20596,65,308,0.16073,0.25120
2016,17-29 y.,Hesse,Apprentice/ Trainee/ Intern,0.38170,117,308,0.32736,0.43605
2016,17-29 y.,Hesse,Not employed: no further information,0.20209,126,308,0.15717,0.24700
2016,17-29 y.,"Rhineland-Palatinate, Saarland",Blue-collar worker,0.12891,46,332,0.09281,0.16501
2016,17-29 y.,"Rhineland-Palatinate, Saarland",White-collar worker,0.22879,53,332,0.18354,0.27405
2016,17-29 y.,"Rhineland-Palatinate, Saarland",Apprentice/ Trainee/ Intern,0.30804,94,332,0.25830,0.35778
2016,17-29 y.,"Rhineland-Palatinate, Saarland",Not employed: no further information,0.14276,139,332,0.10507,0.18045
2016,17-29 y.,Baden-Wuerttemberg,Blue-collar worker,0.15109,71,587,0.12209,0.18008
2016,17-29 y.,Baden-Wuerttemberg,White-collar worker,0.32277,147,587,0.28491,0.36062
2016,17-29 y.,Baden-Wuerttemberg,Apprentice/ Trainee/ Intern,0.30732,199,587,0.26997,0.34468
2016,17-29 y.,Baden-Wuerttemberg,Not employed: no further information,0.12364,170,587,0.09698,0.15029
2016,17-29 y.,Bavaria,Blue-collar worker,0.12523,76,784,0.10205,0.14841
2016,17-29 y.,Bavaria,White-collar worker,0.37646,213,784,0.34253,0.41040
2016,17-29 y.,Bavaria,Apprentice/ Trainee/ Intern,0.31575,256,784,0.28319,0.34831
2016,17-29 y.,Bavaria,Not employed: registered unemployed,0.03741,31,784,0.02412,0.05070
2016,17-29 y.,Bavaria,Not employed: no further information,0.09367,208,784,0.07326,0.11408
2016,17-29 y.,Berlin,White-collar worker,0.33284,47,147,0.25641,0.40928
2016,17-29 y.,Berlin,Apprentice/ Trainee/ Intern,0.29355,52,147,0.21968,0.36742
2016,17-29 y.,Berlin,Not employed: no further information,0.08646,48,147,0.04088,0.13205
2016,17-29 y.,Brandenburg,Apprentice/ Trainee/ Intern,0.29409,46,102,0.20523,0.38295
2016,17-29 y.,Brandenburg,Not employed: no further information,0.11638,56,102,0.05384,0.17892
2016,17-29 y.,Mecklenburg-Western Pomerania,Not employed: no further information,0.10576,41,41,0.01046,0.20107
2016,17-29 y.,Saxony,White-collar worker,0.29609,57,207,0.23375,0.35844
2016,17-29 y.,Saxony,Apprentice/ Trainee/ Intern,0.33790,78,207,0.27331,0.40249
2016,17-29 y.,Saxony,Not employed: no further information,0.06317,72,207,0.02995,0.09639
2016,17-29 y.,Saxony-Anhalt,Apprentice/ Trainee/ Intern,0.44262,52,97,0.34326,0.54198
2016,17-29 y.,Saxony-Anhalt,Not employed: no further information,0.11227,45,97,0.04912,0.17542
2016,17-29 y.,Thuringa,White-collar worker,0.32050,33,116,0.23521,0.40580
2016,17-29 y.,Thuringa,Apprentice/ Trainee/ Intern,0.30418,38,116,0.22009,0.38826
2016,17-29 y.,Thuringa,Not employed: no further information,0.11434,45,116,0.05618,0.17250
2016,30-45 y.,Schleswig-Holstein,Blue-collar worker,0.14487,45,271,0.10289,0.18685
2016,30-45 y.,Schleswig-Holstein,White-collar worker,0.56966,131,271,0.51060,0.62872
2016,30-45 y.,Schleswig-Holstein,Not employed: no further information,0.06584,95,271,0.03626,0.09543
2016,30-45 y.,Hamburg,White-collar worker,0.57120,82,82,0.46342,0.67898
2016,30-45 y.,Lower Saxony,Self-employed,0.06651,34,767,0.04886,0.08415
2016,30-45 y.,Lower Saxony,Blue-collar worker,0.17144,122,767,0.14475,0.19813
2016,30-45 y.,Lower Saxony,Civil servant,0.07996,40,767,0.06075,0.09916
2016,30-45 y.,Lower Saxony,White-collar worker,0.48905,318,767,0.45365,0.52445
2016,30-45 y.,Lower Saxony,Not employed: registered unemployed,0.07084,56,767,0.05267,0.08900
2016,30-45 y.,Lower Saxony,Not employed: no further information,0.07866,197,767,0.05959,0.09772
2016,30-45 y.,North Rhine-Westphalia,Self-employed,0.07745,92,1865,0.06532,0.08959
2016,30-45 y.,North Rhine-Westphalia,Blue-collar worker,0.15251,254,1865,0.13619,0.16883
2016,30-45 y.,North Rhine-Westphalia,Civil servant,0.05679,65,1865,0.04628,0.06729
2016,30-45 y.,North Rhine-Westphalia,White-collar worker,0.51492,775,1865,0.49224,0.53761
2016,30-45 y.,North Rhine-Westphalia,Apprentice/ Trainee/ Intern,0.02265,37,1865,0.01590,0.02940
2016,30-45 y.,North Rhine-Westphalia,Not employed: registered unemployed,0.07304,150,1865,0.06123,0.08485
2016,30-45 y.,North Rhine-Westphalia,Not employed: no further information,0.09762,492,1865,0.08414,0.11109
2016,30-45 y.,Hesse,Blue-collar worker,0.09913,56,480,0.07236,0.12589
2016,30-45 y.,Hesse,White-collar worker,0.65694,271,480,0.61443,0.69946
2016,30-45 y.,Hesse,Not employed: no further information,0.05337,153,480,0.03324,0.07350
2016,30-45 y.,"Rhineland-Palatinate, Saarland",Blue-collar worker,0.19601,96,437,0.15875,0.23327
2016,30-45 y.,"Rhineland-Palatinate, Saarland",White-collar worker,0.50115,198,437,0.45422,0.54808
2016,30-45 y.,"Rhineland-Palatinate, Saarland",Not employed: no further information,0.09157,143,437,0.06450,0.11864
2016,30-45 y.,Baden-Wuerttemberg,Self-employed,0.04753,40,1082,0.03485,0.06022
2016,30-45 y.,Baden-Wuerttemberg,Blue-collar worker,0.18624,186,1082,0.16303,0.20945
2016,30-45 y.,Baden-Wuerttemberg,Civil servant,0.04790,41,1082,0.03517,0.06063
2016,30-45 y.,Baden-Wuerttemberg,White-collar worker,0.56995,536,1082,0.54043,0.59946
2016,30-45 y.,Baden-Wuerttemberg,Not employed: no further information,0.08292,279,1082,0.06648,0.09936
2016,30-45 y.,Bavaria,Self-employed,0.03131,58,1302,0.02185,0.04077
2016,30-45 y.,Bavaria,Blue-collar worker,0.16959,220,1302,0.14920,0.18999
2016,30-45 y.,Bavaria,Civil servant,0.05338,55,1302,0.04117,0.06560
2016,30-45 y.,Bavaria,White-collar worker,0.56603,636,1302,0.53910,0.59297
2016,30-45 y.,Bavaria,Not employed: registered unemployed,0.04760,54,1302,0.03603,0.05916
2016,30-45 y.,Bavaria,Not employed: no further information,0.09870,279,1302,0.08249,0.11490
2016,30-45 y.,Berlin,White-collar worker,0.62037,166,235,0.55819,0.68255
2016,30-45 y.,Berlin,Not employed: no further information,0.08807,69,235,0.05176,0.12438
2016,30-45 y.,Brandenburg,Blue-collar worker,0.16188,51,244,0.11557,0.20819
2016,30-45 y.,Brandenburg,White-collar worker,0.41597,107,244,0.35400,0.47795
2016,30-45 y.,Brandenburg,Not employed: registered unemployed,0.19279,31,244,0.14319,0.24239
2016,30-45 y.,Brandenburg,Not employed: no further information,0.01869,55,244,0.00166,0.03572
2016,30-45 y.,Mecklenburg-Western Pomerania,White-collar worker,0.59780,75,107,0.50446,0.69115
2016,30-45 y.,Mecklenburg-Western Pomerania,Not employed: no further information,0.04051,32,107,0.00298,0.07804
2016,30-45 y.,Saxony,Self-employed,0.07810,44,439,0.05297,0.10323
2016,30-45 y.,Saxony,Blue-collar worker,0.24750,62,439,0.20708,0.28792
2016,30-45 y.,Saxony,White-collar worker,0.49127,216,439,0.44445,0.53809
2016,30-45 y.,Saxony,Not employed: registered unemployed,0.09591,35,439,0.06833,0.12349
2016,30-45 y.,Saxony,Not employed: no further information,0.04341,82,439,0.02432,0.06249
2016,30-45 y.,Saxony-Anhalt,Blue-collar worker,0.27230,53,244,0.21633,0.32827
2016,30-45 y.,Saxony-Anhalt,White-collar worker,0.38755,102,244,0.32629,0.44880
2016,30-45 y.,Saxony-Anhalt,Not employed: registered unemployed,0.19188,39,244,0.14237,0.24139
2016,30-45 y.,Saxony-Anhalt,Not employed: no further information,0.03783,50,244,0.01384,0.06182
2016,30-45 y.,Thuringa,Blue-collar worker,0.18168,57,233,0.13207,0.23130
2016,30-45 y.,Thuringa,White-collar worker,0.49335,127,233,0.42902,0.55769
2016,30-45 y.,Thuringa,Not employed: no further information,0.05592,49,233,0.02635,0.08548
2016,46-65 y.,Schleswig-Holstein,Blue-collar worker,0.14106,39,189,0.09130,0.19081
2016,46-65 y.,Schleswig-Holstein,White-collar worker,0.44046,114,189,0.36950,0.51143
2016,46-65 y.,Schleswig-Holstein,Not employed: no further information,0.06106,36,189,0.02683,0.09529
2016,46-65 y.,Hamburg,White-collar worker,0.54839,73,73,0.43344,0.66335
2016,46-65 y.,Lower Saxony,Self-employed,0.08424,64,876,0.06584,0.10265
2016,46-65 y.,Lower Saxony,Blue-collar worker,0.20405,137,876,0.17735,0.23075
2016,46-65 y.,Lower Saxony,Civil servant,0.06023,53,876,0.04447,0.07599
2016,46-65 y.,Lower Saxony,White-collar worker,0.44690,401,876,0.41396,0.47985
2016,46-65 y.,Lower Saxony,Not employed: Pensioner,0.12820,94,876,0.10605,0.15035
2016,46-65 y.,Lower Saxony,Not employed: registered unemployed,0.03595,47,876,0.02361,0.04828
2016,46-65 y.,Lower Saxony,Not employed: no further information,0.03942,80,876,0.02652,0.05231
2016,46-65 y.,North Rhine-Westphalia,Self-employed,0.08908,159,1864,0.07615,0.10202
2016,46-65 y.,North Rhine-Westphalia,Blue-collar worker,0.18796,284,1864,0.17022,0.20571
2016,46-65 y.,North Rhine-Westphalia,Civil servant,0.07100,122,1864,0.05934,0.08266
2016,46-65 y.,North Rhine-Westphalia,White-collar worker,0.42622,815,1864,0.40376,0.44868
2016,46-65 y.,North Rhine-Westphalia,Not employed: Pensioner,0.11563,165,1864,0.10111,0.13015
2016,46-65 y.,North Rhine-Westphalia,Not employed: registered unemployed,0.05452,109,1864,0.04421,0.06483
2016,46-65 y.,North Rhine-Westphalia,Not employed: no further information,0.05347,210,1864,0.04325,0.06368
2016,46-65 y.,Hesse,Self-employed,0.08710,49,662,0.06561,0.10860
2016,46-65 y.,Hesse,Blue-collar worker,0.17492,97,662,0.14596,0.20388
2016,46-65 y.,Hesse,Civil servant,0.04597,37,662,0.03001,0.06194
2016,46-65 y.,Hesse,White-collar worker,0.42577,310,662,0.38807,0.46346
2016,46-65 y.,Hesse,Not employed: Pensioner,0.12361,54,662,0.09852,0.14870
2016,46-65 y.,Hesse,Not employed: registered unemployed,0.07320,40,662,0.05335,0.09306
2016,46-65 y.,Hesse,Not employed: no further information,0.06831,75,662,0.04908,0.08754
2016,46-65 y.,"Rhineland-Palatinate, Saarland",Self-employed,0.06154,42,558,0.04158,0.08150
2016,46-65 y.,"Rhineland-Palatinate, Saarland",Blue-collar worker,0.19360,116,558,0.16079,0.22642
2016,46-65 y.,"Rhineland-Palatinate, Saarland",White-collar worker,0.42599,230,558,0.38492,0.46706
2016,46-65 y.,"Rhineland-Palatinate, Saarland",Not employed: Pensioner,0.10415,57,558,0.07878,0.12952
2016,46-65 y.,"Rhineland-Palatinate, Saarland",Not employed: registered unemployed,0.06099,36,558,0.04112,0.08087
2016,46-65 y.,"Rhineland-Palatinate, Saarland",Not employed: no further information,0.08413,77,558,0.06108,0.10719
2016,46-65 y.,Baden-Wuerttemberg,Self-employed,0.08366,83,974,0.06626,0.10105
2016,46-65 y.,Baden-Wuerttemberg,Blue-collar worker,0.22596,174,974,0.19968,0.25224
2016,46-65 y.,Baden-Wuerttemberg,Civil servant,0.07122,63,974,0.05506,0.08738
2016,46-65 y.,Baden-Wuerttemberg,White-collar worker,0.39942,446,974,0.36865,0.43020
2016,46-65 y.,Baden-Wuerttemberg,Not employed: Pensioner,0.10253,74,974,0.08347,0.12159
2016,46-65 y.,Baden-Wuerttemberg,Not employed: registered unemployed,0.04939,41,974,0.03577,0.06300
2016,46-65 y.,Baden-Wuerttemberg,Not employed: no further information,0.05818,93,974,0.04347,0.07289
2016,46-65 y.,Bavaria,Self-employed,0.11667,149,1423,0.09998,0.13335
2016,46-65 y.,Bavaria,Blue-collar worker,0.23927,297,1423,0.21709,0.26144
2016,46-65 y.,Bavaria,Civil servant,0.04803,85,1423,0.03692,0.05915
2016,46-65 y.,Bavaria,White-collar worker,0.42422,601,1423,0.39853,0.44990
2016,46-65 y.,Bavaria,Not employed: Pensioner,0.07554,118,1423,0.06180,0.08928
2016,46-65 y.,Bavaria,Not employed: registered unemployed,0.04025,57,1423,0.03003,0.05047
2016,46-65 y.,Bavaria,Not employed: no further information,0.05038,116,1423,0.03901,0.06175
2016,46-65 y.,Berlin,Self-employed,0.10386,38,210,0.06250,0.14522
2016,46-65 y.,Berlin,White-collar worker,0.41947,140,210,0.35256,0.48637
2016,46-65 y.,Berlin,Not employed: Pensioner,0.16007,32,210,0.11036,0.20978
2016,46-65 y.,Brandenburg,Blue-collar worker,0.18988,70,346,0.14849,0.23126
2016,46-65 y.,Brandenburg,White-collar worker,0.33936,137,346,0.28939,0.38932
2016,46-65 y.,Brandenburg,Not employed: Pensioner,0.21311,69,346,0.16990,0.25632
2016,46-65 y.,Brandenburg,Not employed: registered unemployed,0.06530,36,346,0.03923,0.09137
