year,age_gr,migback,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,17-29 y.,Indirect migration background,Not employed: registered unemployed,0.09126,56,752,0.07066,0.11185
2019,17-29 y.,Indirect migration background,Not employed: no further information,0.10588,127,752,0.08387,0.12788
2019,30-45 y.,No migration background,Self-employed,0.04835,412,4128,0.04180,0.05489
2019,30-45 y.,No migration background,Blue-collar worker,0.11507,422,4128,0.10533,0.12481
2019,30-45 y.,No migration background,Civil servant,0.07160,246,4128,0.06374,0.07947
2019,30-45 y.,No migration background,White-collar worker,0.62764,2451,4128,0.61289,0.64239
2019,30-45 y.,No migration background,Apprentice/ Trainee/ Intern,0.01779,70,4128,0.01375,0.02182
2019,30-45 y.,No migration background,Not employed: Pensioner,0.00974,40,4128,0.00675,0.01274
2019,30-45 y.,No migration background,Not employed: registered unemployed,0.04068,192,4128,0.03466,0.04671
2019,30-45 y.,No migration background,Not employed: no further information,0.06756,295,4128,0.05991,0.07522
2019,30-45 y.,Direct migration background,Self-employed,0.03988,107,3209,0.03311,0.04665
2019,30-45 y.,Direct migration background,Blue-collar worker,0.19259,526,3209,0.17895,0.20624
2019,30-45 y.,Direct migration background,White-collar worker,0.50446,1027,3209,0.48716,0.52176
2019,30-45 y.,Direct migration background,Apprentice/ Trainee/ Intern,0.02409,111,3209,0.01878,0.02939
2019,30-45 y.,Direct migration background,Not employed: registered unemployed,0.10487,733,3209,0.09427,0.11548
2019,30-45 y.,Direct migration background,Not employed: no further information,0.11058,705,3209,0.09973,0.12144
2019,30-45 y.,Indirect migration background,Self-employed,0.05774,58,514,0.03755,0.07792
2019,30-45 y.,Indirect migration background,Blue-collar worker,0.11863,61,514,0.09065,0.14661
2019,30-45 y.,Indirect migration background,White-collar worker,0.62031,311,514,0.57831,0.66231
2019,30-45 y.,Indirect migration background,Not employed: registered unemployed,0.05542,36,514,0.03562,0.07522
2019,30-45 y.,Indirect migration background,Not employed: no further information,0.05728,48,514,0.03717,0.07738
2019,46-65 y.,No migration background,Self-employed,0.09076,1475,8589,0.08468,0.09683
2019,46-65 y.,No migration background,Blue-collar worker,0.15807,972,8589,0.15035,0.16579
2019,46-65 y.,No migration background,Civil servant,0.05973,525,8589,0.05472,0.06474
2019,46-65 y.,No migration background,White-collar worker,0.48955,4177,8589,0.47898,0.50013
2019,46-65 y.,No migration background,Not employed: Pensioner,0.11901,791,8589,0.11217,0.12586
2019,46-65 y.,No migration background,Not employed: registered unemployed,0.03679,290,8589,0.03281,0.04077
2019,46-65 y.,No migration background,Not employed: no further information,0.04230,359,8589,0.03805,0.04656
2019,46-65 y.,Direct migration background,Self-employed,0.07425,170,2107,0.06306,0.08545
2019,46-65 y.,Direct migration background,Blue-collar worker,0.25485,432,2107,0.23624,0.27346
2019,46-65 y.,Direct migration background,White-collar worker,0.37507,616,2107,0.35440,0.39575
2019,46-65 y.,Direct migration background,Not employed: Pensioner,0.08832,110,2107,0.07620,0.10044
2019,46-65 y.,Direct migration background,Not employed: registered unemployed,0.11653,432,2107,0.10282,0.13023
2019,46-65 y.,Direct migration background,Not employed: no further information,0.08081,347,2107,0.06917,0.09245
2019,46-65 y.,Indirect migration background,Self-employed,0.08967,58,237,0.05322,0.12612
2019,46-65 y.,Indirect migration background,Blue-collar worker,0.21467,38,237,0.16229,0.26706
2019,46-65 y.,Indirect migration background,White-collar worker,0.51992,141,237,0.45618,0.58366
2019,66 and older,No migration background,Self-employed,0.03324,313,4656,0.02809,0.03839
2019,66 and older,No migration background,Blue-collar worker,0.01610,70,4656,0.01248,0.01971
2019,66 and older,No migration background,White-collar worker,0.03060,197,4656,0.02565,0.03554
2019,66 and older,No migration background,Not employed: Pensioner,0.90977,4076,4656,0.90154,0.91800
2019,66 and older,Direct migration background,Not employed: Pensioner,0.86734,377,377,0.83305,0.90163
2020,17-29 y.,No migration background,Self-employed,0.01630,40,2831,0.01163,0.02096
2020,17-29 y.,No migration background,Blue-collar worker,0.07851,188,2831,0.06860,0.08842
2020,17-29 y.,No migration background,Civil servant,0.03459,81,2831,0.02785,0.04132
2020,17-29 y.,No migration background,White-collar worker,0.36994,902,2831,0.35215,0.38773
2020,17-29 y.,No migration background,Apprentice/ Trainee/ Intern,0.32226,1017,2831,0.30504,0.33947
2020,17-29 y.,No migration background,Not employed: Military/Community Service,0.00988,33,2831,0.00624,0.01352
2020,17-29 y.,No migration background,Not employed: registered unemployed,0.04937,156,2831,0.04138,0.05735
2020,17-29 y.,No migration background,Not employed: no further information,0.10751,414,2831,0.09610,0.11892
2020,17-29 y.,Direct migration background,Blue-collar worker,0.14260,316,2296,0.12830,0.15691
2020,17-29 y.,Direct migration background,White-collar worker,0.26869,578,2296,0.25056,0.28683
2020,17-29 y.,Direct migration background,Apprentice/ Trainee/ Intern,0.20350,480,2296,0.18703,0.21997
2020,17-29 y.,Direct migration background,Not employed: registered unemployed,0.13348,282,2296,0.11956,0.14739
2020,17-29 y.,Direct migration background,Not employed: no further information,0.21779,640,2296,0.20090,0.23468
2020,17-29 y.,Indirect migration background,Blue-collar worker,0.06495,62,742,0.04721,0.08270
2020,17-29 y.,Indirect migration background,White-collar worker,0.29274,220,742,0.25998,0.32550
2020,17-29 y.,Indirect migration background,Apprentice/ Trainee/ Intern,0.36857,283,742,0.33383,0.40330
2020,17-29 y.,Indirect migration background,Not employed: registered unemployed,0.10439,69,742,0.08237,0.12641
2020,17-29 y.,Indirect migration background,Not employed: no further information,0.11240,108,742,0.08966,0.13514
2020,30-45 y.,No migration background,Self-employed,0.05146,275,3692,0.04433,0.05858
2020,30-45 y.,No migration background,Blue-collar worker,0.10775,386,3692,0.09775,0.11775
2020,30-45 y.,No migration background,Civil servant,0.07582,256,3692,0.06728,0.08436
2020,30-45 y.,No migration background,White-collar worker,0.63501,2257,3692,0.61948,0.65054
2020,30-45 y.,No migration background,Apprentice/ Trainee/ Intern,0.01528,57,3692,0.01132,0.01923
2020,30-45 y.,No migration background,Not employed: Pensioner,0.01056,44,3692,0.00726,0.01386
2020,30-45 y.,No migration background,Not employed: registered unemployed,0.04113,171,3692,0.03473,0.04754
2020,30-45 y.,No migration background,Not employed: no further information,0.06124,246,3692,0.05350,0.06897
2020,30-45 y.,Direct migration background,Self-employed,0.04019,98,4151,0.03421,0.04616
2020,30-45 y.,Direct migration background,Blue-collar worker,0.18265,761,4151,0.17090,0.19441
2020,30-45 y.,Direct migration background,White-collar worker,0.49640,1572,4151,0.48119,0.51161
2020,30-45 y.,Direct migration background,Apprentice/ Trainee/ Intern,0.02225,158,4151,0.01776,0.02673
2020,30-45 y.,Direct migration background,Not employed: registered unemployed,0.10122,608,4151,0.09204,0.11040
2020,30-45 y.,Direct migration background,Not employed: no further information,0.12443,954,4151,0.11438,0.13447
2020,30-45 y.,Indirect migration background,Self-employed,0.04812,37,488,0.02911,0.06713
2020,30-45 y.,Indirect migration background,Blue-collar worker,0.13328,57,488,0.10309,0.16346
2020,30-45 y.,Indirect migration background,White-collar worker,0.58292,310,488,0.53913,0.62672
2020,30-45 y.,Indirect migration background,Not employed: registered unemployed,0.07233,35,488,0.04932,0.09533
2020,30-45 y.,Indirect migration background,Not employed: no further information,0.06962,49,488,0.04702,0.09223
2020,46-65 y.,No migration background,Self-employed,0.08653,1141,7888,0.08033,0.09274
2020,46-65 y.,No migration background,Blue-collar worker,0.15617,895,7888,0.14816,0.16419
2020,46-65 y.,No migration background,Civil servant,0.06244,513,7888,0.05710,0.06778
2020,46-65 y.,No migration background,White-collar worker,0.49665,3957,7888,0.48561,0.50768
2020,46-65 y.,No migration background,Not employed: Pensioner,0.11317,749,7888,0.10618,0.12016
2020,46-65 y.,No migration background,Not employed: registered unemployed,0.03801,280,7888,0.03379,0.04224
2020,46-65 y.,No migration background,Not employed: no further information,0.04378,353,7888,0.03926,0.04830
2020,46-65 y.,Direct migration background,Self-employed,0.06711,123,2285,0.05685,0.07737
2020,46-65 y.,Direct migration background,Blue-collar worker,0.26348,494,2285,0.24541,0.28155
2020,46-65 y.,Direct migration background,White-collar worker,0.36334,740,2285,0.34361,0.38306
2020,46-65 y.,Direct migration background,Not employed: Pensioner,0.08106,95,2285,0.06987,0.09225
2020,46-65 y.,Direct migration background,Not employed: registered unemployed,0.10487,370,2285,0.09230,0.11743
2020,46-65 y.,Direct migration background,Not employed: no further information,0.10847,463,2285,0.09572,0.12123
2020,46-65 y.,Indirect migration background,Self-employed,0.07479,41,219,0.03987,0.10971
2020,46-65 y.,Indirect migration background,Blue-collar worker,0.21801,39,219,0.16320,0.27282
2020,46-65 y.,Indirect migration background,White-collar worker,0.54647,139,219,0.48038,0.61256
2020,66 and older,No migration background,Self-employed,0.03437,243,4370,0.02897,0.03978
2020,66 and older,No migration background,Blue-collar worker,0.01732,63,4370,0.01345,0.02119
2020,66 and older,No migration background,White-collar worker,0.03135,184,4370,0.02618,0.03652
2020,66 and older,No migration background,Not employed: Pensioner,0.90673,3880,4370,0.89811,0.91535
2020,66 and older,Direct migration background,Not employed: Pensioner,0.86150,390,423,0.82854,0.89445
2020,66 and older,Direct migration background,Not employed: no further information,0.04267,33,423,0.02339,0.06195
2021,17-29 y.,No migration background,Blue-collar worker,0.06618,112,1940,0.05512,0.07725
2021,17-29 y.,No migration background,Civil servant,0.03882,61,1940,0.03022,0.04742
2021,17-29 y.,No migration background,White-collar worker,0.41125,708,1940,0.38935,0.43316
2021,17-29 y.,No migration background,Apprentice/ Trainee/ Intern,0.31828,669,1940,0.29754,0.33901
2021,17-29 y.,No migration background,Not employed: registered unemployed,0.03851,92,1940,0.02995,0.04708
2021,17-29 y.,No migration background,Not employed: no further information,0.10187,298,1940,0.08840,0.11533
2021,17-29 y.,Direct migration background,Blue-collar worker,0.10129,127,1135,0.08373,0.11885
2021,17-29 y.,Direct migration background,White-collar worker,0.33543,252,1135,0.30795,0.36291
2021,17-29 y.,Direct migration background,Apprentice/ Trainee/ Intern,0.18736,287,1135,0.16465,0.21007
2021,17-29 y.,Direct migration background,Not employed: registered unemployed,0.14839,145,1135,0.12770,0.16908
2021,17-29 y.,Direct migration background,Not employed: no further information,0.18561,324,1135,0.16298,0.20824
2021,17-29 y.,Indirect migration background,White-collar worker,0.40881,150,378,0.35918,0.45843
2021,17-29 y.,Indirect migration background,Apprentice/ Trainee/ Intern,0.23645,149,378,0.19356,0.27934
2021,17-29 y.,Indirect migration background,Not employed: no further information,0.18489,79,378,0.14571,0.22408
2021,30-45 y.,No migration background,Self-employed,0.05519,182,2573,0.04637,0.06402
2021,30-45 y.,No migration background,Blue-collar worker,0.10616,207,2573,0.09426,0.11807
2021,30-45 y.,No migration background,Civil servant,0.07371,196,2573,0.06361,0.08381
2021,30-45 y.,No migration background,White-collar worker,0.62956,1653,2573,0.61090,0.64823
2021,30-45 y.,No migration background,Apprentice/ Trainee/ Intern,0.01724,36,2573,0.01221,0.02227
2021,30-45 y.,No migration background,Not employed: registered unemployed,0.04249,123,2573,0.03470,0.05029
2021,30-45 y.,No migration background,Not employed: no further information,0.06360,176,2573,0.05416,0.07303
2021,30-45 y.,Direct migration background,Self-employed,0.03998,60,2360,0.03207,0.04788
2021,30-45 y.,Direct migration background,Blue-collar worker,0.13202,389,2360,0.11836,0.14568
2021,30-45 y.,Direct migration background,Civil servant,0.01331,34,2360,0.00869,0.01794
2021,30-45 y.,Direct migration background,White-collar worker,0.54482,922,2360,0.52472,0.56492
2021,30-45 y.,Direct migration background,Apprentice/ Trainee/ Intern,0.02060,89,2360,0.01487,0.02634
2021,30-45 y.,Direct migration background,Not employed: registered unemployed,0.09464,326,2360,0.08282,0.10645
2021,30-45 y.,Direct migration background,Not employed: no further information,0.12308,540,2360,0.10983,0.13634
2021,30-45 y.,Indirect migration background,White-collar worker,0.67225,195,195,0.60619,0.73830
2021,46-65 y.,No migration background,Self-employed,0.07835,737,5554,0.07128,0.08542
2021,46-65 y.,No migration background,Blue-collar worker,0.12379,482,5554,0.11513,0.13245
2021,46-65 y.,No migration background,Civil servant,0.06696,403,5554,0.06038,0.07353
2021,46-65 y.,No migration background,White-collar worker,0.51647,2939,5554,0.50332,0.52961
2021,46-65 y.,No migration background,Not employed: Pensioner,0.11079,512,5554,0.10253,0.11904
2021,46-65 y.,No migration background,Not employed: registered unemployed,0.04113,195,5554,0.03591,0.04636
2021,46-65 y.,No migration background,Not employed: no further information,0.04928,286,5554,0.04358,0.05497
2021,46-65 y.,Direct migration background,Self-employed,0.04765,79,1486,0.03682,0.05849
2021,46-65 y.,Direct migration background,Blue-collar worker,0.26195,258,1486,0.23958,0.28431
2021,46-65 y.,Direct migration background,White-collar worker,0.41698,562,1486,0.39190,0.44206
2021,46-65 y.,Direct migration background,Not employed: Pensioner,0.06710,59,1486,0.05438,0.07983
2021,46-65 y.,Direct migration background,Not employed: registered unemployed,0.09767,222,1486,0.08257,0.11276
2021,46-65 y.,Direct migration background,Not employed: no further information,0.09716,306,1486,0.08209,0.11222
2021,46-65 y.,Indirect migration background,Self-employed,0.06828,33,133,0.02525,0.11131
2021,46-65 y.,Indirect migration background,White-collar worker,0.51617,100,133,0.43092,0.60143
2021,66 and older,No migration background,Self-employed,0.02652,158,3163,0.02092,0.03213
2021,66 and older,No migration background,Blue-collar worker,0.02018,46,3163,0.01528,0.02508
2021,66 and older,No migration background,White-collar worker,0.04019,143,3163,0.03334,0.04704
2021,66 and older,No migration background,Not employed: Pensioner,0.88604,2816,3163,0.87496,0.89711
2021,66 and older,Direct migration background,Not employed: Pensioner,0.84054,254,290,0.79834,0.88275
2021,66 and older,Direct migration background,Not employed: no further information,0.02101,36,290,0.00448,0.03755
