"hlf0071_h","year","bula_h","quintil","n","percent","lower_confidence","upper_confidence"
"Etwas zu klein","2018","Bremen","2","65","0.159415244412228","0.105023981058195","0.213806507766262"
"Etwas zu klein","2018","Bremen","3","77","0.614794511197064","0.542898800476608","0.68669022191752"
"Etwas zu klein","2018","Bremen","4","","","",""
"Etwas zu klein","2018","Bremen","5","","","",""
"Etwas zu klein","2018","Nordrhein-Westfalen","1","","","",""
"Etwas zu klein","2018","Nordrhein-Westfalen","2","621","0.194270868144223","0.179127233582246","0.209414502706201"
"Etwas zu klein","2018","Nordrhein-Westfalen","3","429","0.136876167952193","0.122387758219742","0.151364577684644"
"Etwas zu klein","2018","Nordrhein-Westfalen","4","330","0.116041790406758","0.102664673856279","0.129418906957238"
"Etwas zu klein","2018","Nordrhein-Westfalen","5","405","0.0964089751416738","0.0866765525165839","0.106141397766764"
"Etwas zu klein","2018","Hessen","1","","","",""
"Etwas zu klein","2018","Hessen","2","276","0.108659583703761","0.088538741581286","0.128780425826236"
"Etwas zu klein","2018","Hessen","3","126","0.166076826130461","0.135525631092269","0.196628021168653"
"Etwas zu klein","2018","Hessen","4","161","0.160064050367358","0.131634653384113","0.188493447350604"
"Etwas zu klein","2018","Hessen","5","173","0.133586047729052","0.114801268832367","0.152370826625738"
"Etwas zu klein","2018","Rheinland-Pfalz,Saarland","1","","","",""
"Etwas zu klein","2018","Rheinland-Pfalz,Saarland","2","163","0.232724493972445","0.197725884319888","0.267723103625002"
"Etwas zu klein","2018","Rheinland-Pfalz,Saarland","3","96","0.226775002234248","0.190180602187744","0.263369402280753"
"Etwas zu klein","2018","Rheinland-Pfalz,Saarland","4","59","0.0719660073026756","0.0496027502996675","0.0943292643056836"
"Etwas zu klein","2018","Rheinland-Pfalz,Saarland","5","96","0.11657909788118","0.094341018405621","0.13881717735674"
"Etwas zu klein","2018","Baden-Württemberg","1","","","",""
"Etwas zu klein","2018","Baden-Württemberg","2","293","0.18675451082042","0.163392747477306","0.210116274163535"
"Etwas zu klein","2018","Baden-Württemberg","3","207","0.161925388042094","0.136398262567596","0.187452513516592"
"Etwas zu klein","2018","Baden-Württemberg","4","171","0.0984694565437632","0.0816815555661382","0.115257357521388"
"Etwas zu klein","2018","Baden-Württemberg","5","354","0.110968969920634","0.0983765737779559","0.123561366063312"
"Etwas zu klein","2018","Bayern","1","","","",""
"Etwas zu klein","2018","Bayern","2","279","0.187554953117842","0.164559840165428","0.210550066070256"
"Etwas zu klein","2018","Bayern","3","230","0.161375606469819","0.140260099893711","0.182491113045928"
"Etwas zu klein","2018","Bayern","4","323","0.164642715957265","0.147187270465703","0.182098161448826"
"Etwas zu klein","2018","Bayern","5","474","0.145302287350519","0.132617644651351","0.157986930049688"
"Etwas zu klein","2018","Saarland","1","","","",""
"Etwas zu klein","2018","Saarland","2","46","0.179916443704376","0.13181816552438","0.228014721884371"
"Etwas zu klein","2018","Saarland","3","30","0.183926333329828","0.107610063949547","0.260242602710109"
"Etwas zu klein","2018","Saarland","4","","","",""
"Etwas zu klein","2018","Saarland","5","","","",""
"Etwas zu klein","2018","Berlin","1","","","",""
"Etwas zu klein","2018","Berlin","2","141","0.260416428404305","0.220180149680375","0.300652707128235"
"Etwas zu klein","2018","Berlin","3","104","0.246326136183286","0.199409965165236","0.293242307201336"
"Etwas zu klein","2018","Berlin","4","101","0.295315057596972","0.248895453966542","0.341734661227402"
"Etwas zu klein","2018","Berlin","5","128","0.187555525969893","0.157406940943774","0.217704110996012"
"Etwas zu klein","2018","Brandenburg","1","","","",""
"Etwas zu klein","2018","Brandenburg","2","166","0.195431208862706","0.16195530909267","0.228907108632741"
"Etwas zu klein","2018","Brandenburg","3","53","0.0951734261476119","0.0622937218474671","0.128053130447757"
"Etwas zu klein","2018","Brandenburg","4","34","0.0976320437804755","0.0687602945477553","0.126503793013196"
"Etwas zu klein","2018","Brandenburg","5","80","0.143880895754905","0.114442073571813","0.173319717937996"
"Etwas zu klein","2018","Mecklenburg-Vorpommern","1","","","",""
"Etwas zu klein","2018","Mecklenburg-Vorpommern","2","94","0.306344407412674","0.249542259991393","0.363146554833954"
"Etwas zu klein","2018","Mecklenburg-Vorpommern","3","43","0.206475551394588","0.152866205674392","0.260084897114785"
"Etwas zu klein","2018","Mecklenburg-Vorpommern","4","48","0.107453642052196","0.0706501015222526","0.14425718258214"
"Etwas zu klein","2018","Mecklenburg-Vorpommern","5","","","",""
"Etwas zu klein","2018","Sachsen","1","","","",""
"Etwas zu klein","2018","Sachsen","2","118","0.181770036885357","0.148100925064601","0.215439148706113"
"Etwas zu klein","2018","Sachsen","3","105","0.0944250968956754","0.0696000318481973","0.119250161943153"
"Etwas zu klein","2018","Sachsen","4","145","0.21401360748902","0.18607780637408","0.24194940860396"
"Etwas zu klein","2018","Sachsen","5","85","0.0947349437945977","0.0734034245568605","0.116066463032335"
"Etwas zu klein","2018","Sachsen-Anhalt","1","","","",""
"Etwas zu klein","2018","Sachsen-Anhalt","2","91","0.151421332281033","0.114896618996961","0.187946045565105"
"Etwas zu klein","2018","Sachsen-Anhalt","3","82","0.130567113771501","0.0962364529876764","0.164897774555326"
"Etwas zu klein","2018","Sachsen-Anhalt","4","59","0.123510162783208","0.0910631789279167","0.155957146638498"
"Etwas zu klein","2018","Sachsen-Anhalt","5","59","0.089718423752239","0.0615002648975569","0.117936582606921"
"Etwas zu klein","2018","Thüringen","1","","","",""
"Etwas zu klein","2018","Thüringen","2","86","0.121457167394951","0.0868370861940244","0.156077248595878"
"Etwas zu klein","2018","Thüringen","3","69","0.158924804851844","0.119597670206651","0.198251939497036"
"Etwas zu klein","2018","Thüringen","4","68","0.165228375361056","0.129539934008325","0.200916816713787"
"Etwas zu klein","2018","Thüringen","5","33","0.0658386744378902","0.0430513217750495","0.0886260271007308"
"Gerade richtig","2018","Schleswig-Holstein","1","","","",""
"Gerade richtig","2018","Schleswig-Holstein","2","293","0.739695161096243","0.703254352677269","0.776135969515217"
"Gerade richtig","2018","Schleswig-Holstein","3","217","0.690373137641856","0.643516238139133","0.737230037144579"
"Gerade richtig","2018","Schleswig-Holstein","4","291","0.640354292418058","0.593558693324969","0.687149891511148"
"Gerade richtig","2018","Schleswig-Holstein","5","444","0.707366208258424","0.671201855794811","0.743530560722036"
"Gerade richtig","2018","Hamburg","1","","","",""
"Gerade richtig","2018","Hamburg","2","80","0.455310565486541","0.383549221049285","0.527071909923797"
"Gerade richtig","2018","Hamburg","3","104","0.576215518294574","0.501713208291499","0.650717828297649"
"Gerade richtig","2018","Hamburg","4","142","0.818779040758337","0.76415057816725","0.873407503349425"
"Gerade richtig","2018","Hamburg","5","270","0.742063599337105","0.697364264185854","0.786762934488355"
"Gerade richtig","2018","Niedersachsen","1","","","",""
"Gerade richtig","2018","Niedersachsen","2","888","0.662481306766292","0.638948272795793","0.68601434073679"
"Gerade richtig","2018","Niedersachsen","3","685","0.674967609874696","0.645642487023622","0.704292732725771"
"Gerade richtig","2018","Niedersachsen","4","753","0.720320408387553","0.693106984029912","0.747533832745195"
"Gerade richtig","2018","Niedersachsen","5","1053","0.655848026423069","0.632399854777988","0.67929619806815"
"Gerade richtig","2018","Bremen","1","","","",""
"Gerade richtig","2018","Bremen","2","80","0.720547840081617","0.653873517400411","0.787222162762823"
"Gerade richtig","2018","Bremen","3","78","0.277241720398756","0.211108817351402","0.343374623446109"
"Gerade richtig","2018","Bremen","4","45","0.73577514679981","0.630197961536099","0.841352332063521"
"Gerade richtig","2018","Bremen","5","101","0.799813427583796","0.730763209719035","0.868863645448557"
"Gerade richtig","2018","Nordrhein-Westfalen","1","","","",""
"Gerade richtig","2018","Nordrhein-Westfalen","2","1557","0.687450032300197","0.669707645424573","0.705192419175821"
"Gerade richtig","2018","Nordrhein-Westfalen","3","1425","0.746413484504296","0.728074593783419","0.764752375225172"
"Gerade richtig","2018","Nordrhein-Westfalen","4","1632","0.738023775395797","0.719658157276656","0.756389393514937"
"Gerade richtig","2018","Nordrhein-Westfalen","5","2558","0.704143300898346","0.689092919630161","0.719193682166532"
"Gerade richtig","2018","Hessen","1","","","",""
"Gerade richtig","2018","Hessen","2","398","0.687011358518748","0.657031016531196","0.716991700506299"
"Gerade richtig","2018","Hessen","3","355","0.761012111558507","0.726001927534233","0.796022295582781"
"Gerade richtig","2018","Hessen","4","397","0.677295021796359","0.641046572166944","0.713543471425774"
"Gerade richtig","2018","Hessen","5","828","0.647048754166508","0.620661835359934","0.673435672973083"
"Gerade richtig","2018","Rheinland-Pfalz,Saarland","1","","","",""
"Gerade richtig","2018","Rheinland-Pfalz,Saarland","2","269","0.687788026332303","0.649407921173075","0.726168131491531"
"Gerade richtig","2018","Rheinland-Pfalz,Saarland","3","335","0.641818216245932","0.599917459599948","0.683718972891917"
"Gerade richtig","2018","Rheinland-Pfalz,Saarland","4","404","0.770449906565579","0.734058373723862","0.806841439407297"
"Gerade richtig","2018","Rheinland-Pfalz,Saarland","5","575","0.675283125398503","0.642834337752377","0.707731913044628"
"Gerade richtig","2018","Baden-Württemberg","1","","","",""
"Gerade richtig","2018","Baden-Württemberg","2","515","0.619650635385302","0.590548555023004","0.648752715747601"
"Gerade richtig","2018","Baden-Württemberg","3","482","0.714537431661026","0.683241335014655","0.745833528307397"
"Gerade richtig","2018","Baden-Württemberg","4","909","0.772002468104114","0.748363428779504","0.795641507428724"
"Gerade richtig","2018","Baden-Württemberg","5","1651","0.712136000825436","0.69398400894956","0.730287992701312"
"Gerade richtig","2018","Bayern","1","","","",""
"Gerade richtig","2018","Bayern","2","639","0.631878005956841","0.603466988761376","0.660289023152305"
"Gerade richtig","2018","Bayern","3","808","0.755399228323333","0.730726567094561","0.780071889552105"
"Gerade richtig","2018","Bayern","4","1206","0.673182333038847","0.651105200644668","0.695259465433026"
"Gerade richtig","2018","Bayern","5","1987","0.656139832813488","0.639042637263669","0.673237028363307"
"Gerade richtig","2018","Saarland","1","","","",""
"Gerade richtig","2018","Saarland","2","176","0.751413690209053","0.697295507543283","0.805531872874823"
"Gerade richtig","2018","Saarland","3","65","0.812799125055329","0.735961126404252","0.889637123706407"
"Gerade richtig","2018","Saarland","4","81","0.729449363379084","0.641042887496615","0.817855839261553"
"Gerade richtig","2018","Saarland","5","58","0.72749841205661","0.639792062149777","0.815204761963443"
"Gerade richtig","2018","Berlin","1","","","",""
"Gerade richtig","2018","Berlin","2","191","0.539838961800309","0.494143083835781","0.585534839764837"
"Gerade richtig","2018","Berlin","3","173","0.65774493517376","0.60608197530971","0.709407895037809"
"Gerade richtig","2018","Berlin","4","243","0.636001334818305","0.587041488569161","0.684961181067448"
"Gerade richtig","2018","Berlin","5","428","0.681843906923824","0.64587164377479","0.717816170072857"
"Gerade richtig","2018","Brandenburg","1","","","",""
"Gerade richtig","2018","Brandenburg","2","298","0.708324149805109","0.669951660903209","0.74669663870701"
"Gerade richtig","2018","Brandenburg","3","214","0.776849440207528","0.730199101999664","0.823499778415392"
"Gerade richtig","2018","Brandenburg","4","322","0.780364336505423","0.740094004405817","0.820634668605029"
"Gerade richtig","2018","Brandenburg","5","388","0.726582638986016","0.689196783612556","0.763968494359477"
"Gerade richtig","2018","Mecklenburg-Vorpommern","1","","","",""
"Gerade richtig","2018","Mecklenburg-Vorpommern","2","126","0.540815099714112","0.479409774756591","0.602220424671633"
"Gerade richtig","2018","Mecklenburg-Vorpommern","3","146","0.708513784798277","0.648325884023899","0.768701685572656"
"Gerade richtig","2018","Mecklenburg-Vorpommern","4","207","0.801652858756184","0.754264705477403","0.849041012034965"
"Gerade richtig","2018","Mecklenburg-Vorpommern","5","179","0.721075001404326","0.665813615813789","0.776336386994862"
"Gerade richtig","2018","Sachsen","1","","","",""
"Gerade richtig","2018","Sachsen","2","341","0.7630947790229","0.725974658310255","0.800214899735545"
"Gerade richtig","2018","Sachsen","3","381","0.818338850699422","0.785606130348063","0.85107157105078"
"Gerade richtig","2018","Sachsen","4","618","0.696111967738934","0.66478421291386","0.727439722564007"
"Gerade richtig","2018","Sachsen","5","539","0.723075457358105","0.690480430595678","0.755670484120532"
"Gerade richtig","2018","Sachsen-Anhalt","1","","","",""
"Gerade richtig","2018","Sachsen-Anhalt","2","221","0.71445793210215","0.6684353893012","0.7604804749031"
"Gerade richtig","2018","Sachsen-Anhalt","3","235","0.683170064146309","0.635764999019814","0.730575129272804"
"Gerade richtig","2018","Sachsen-Anhalt","4","312","0.772527696348068","0.73118766178643","0.813867730909707"
"Gerade richtig","2018","Sachsen-Anhalt","5","277","0.764793868621631","0.722914849783552","0.806672887459709"
"Gerade richtig","2018","Thüringen","1","","","",""
"Gerade richtig","2018","Thüringen","2","211","0.811117930326608","0.769634715517865","0.852601145135351"
"Gerade richtig","2018","Thüringen","3","226","0.703891876946947","0.65478331841848","0.753000435475415"
"Gerade richtig","2018","Thüringen","4","291","0.681279766330182","0.636501323318475","0.72605820934189"
"Gerade richtig","2018","Thüringen","5","361","0.82425528777501","0.789283776774539","0.85922679877548"
"Etwas zu gross","2018","Schleswig-Holstein","1","","","",""
"Etwas zu gross","2018","Schleswig-Holstein","2","","","",""
"Etwas zu gross","2018","Schleswig-Holstein","3","","","",""
"Etwas zu gross","2018","Schleswig-Holstein","4","45","0.159946547900598","0.124202946819203","0.195690148981992"
"Etwas zu gross","2018","Schleswig-Holstein","5","69","0.149557429943233","0.121209405814881","0.177905454071585"
"Etwas zu gross","2018","Hamburg","1","","","",""
"Etwas zu gross","2018","Hamburg","2","","","",""
"Etwas zu gross","2018","Hamburg","3","","","",""
"Etwas zu gross","2018","Hamburg","4","","","",""
"Etwas zu gross","2018","Hamburg","5","","","",""
"Etwas zu gross","2018","Niedersachsen","1","","","",""
"Etwas zu gross","2018","Niedersachsen","2","49","0.100718581192974","0.0857408924273066","0.115696269958641"
"Etwas zu gross","2018","Niedersachsen","3","60","0.132857208751441","0.111606524221062","0.154107893281821"
"Etwas zu gross","2018","Niedersachsen","4","97","0.12344674214899","0.103502436717232","0.143391047580747"
"Etwas zu gross","2018","Niedersachsen","5","330","0.218460712321677","0.198067092241734","0.23885433240162"
"Etwas zu gross","2018","Bremen","1","","","",""
"Etwas zu gross","2018","Bremen","2","","","",""
"Etwas zu gross","2018","Bremen","3","","","",""
"Etwas zu gross","2018","Bremen","4","","","",""
"Etwas zu gross","2018","Bremen","5","","","",""
"Etwas zu gross","2018","Nordrhein-Westfalen","1","","","",""
"Etwas zu gross","2018","Nordrhein-Westfalen","2","87","0.0478339153229367","0.0396651566382004","0.0560026740076729"
"Etwas zu gross","2018","Nordrhein-Westfalen","3","78","0.0607063138196113","0.0506407552776791","0.0707718723615435"
"Etwas zu gross","2018","Nordrhein-Westfalen","4","171","0.115852279027161","0.102484657519557","0.129219900534764"
"Etwas zu gross","2018","Nordrhein-Westfalen","5","462","0.164797724149949","0.15256430906596","0.177031139233937"
"Etwas zu gross","2018","Hessen","1","","","",""
"Etwas zu gross","2018","Hessen","2","54","0.0525892484104194","0.038157864776175","0.0670206320446638"
"Etwas zu gross","2018","Hessen","3","","","",""
"Etwas zu gross","2018","Hessen","4","60","0.113907072714958","0.0892743372714723","0.138539808158445"
