"hlf0071_h","year","bula_h","hhtyp","n","percent","lower_confidence","upper_confidence"
"Viel zu klein","2017","Sachsen","Alleinerziehende","","","",""
"Viel zu klein","2017","Sachsen","Paar mit Kind(ern)","72","0.023201978111191","0.0152763923823041","0.031127563840078"
"Viel zu klein","2017","Sachsen","Sonstige","","","",""
"Viel zu klein","2017","Sachsen-Anhalt","1-Pers.-HH","","","",""
"Viel zu klein","2017","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu klein","2017","Sachsen-Anhalt","Alleinerziehende","","","",""
"Viel zu klein","2017","Sachsen-Anhalt","Paar mit Kind(ern)","37","0.0244773491958258","0.0136191160323778","0.0353355823592738"
"Viel zu klein","2017","Sachsen-Anhalt","Sonstige","","","",""
"Viel zu klein","2017","Thüringen","1-Pers.-HH","","","",""
"Viel zu klein","2017","Thüringen","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu klein","2017","Thüringen","Alleinerziehende","","","",""
"Viel zu klein","2017","Thüringen","Paar mit Kind(ern)","60","0.0570620064747842","0.0410182742359122","0.0731057387136562"
"Viel zu klein","2017","Thüringen","Sonstige","","","",""
"Etwas zu klein","2017","Schleswig-Holstein","1-Pers.-HH","","","",""
"Etwas zu klein","2017","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","","","",""
"Etwas zu klein","2017","Schleswig-Holstein","Alleinerziehende","37","0.177281931313992","0.128138909993904","0.226424952634079"
"Etwas zu klein","2017","Schleswig-Holstein","Paar mit Kind(ern)","203","0.145570562766289","0.125674399425423","0.165466726107155"
"Etwas zu klein","2017","Schleswig-Holstein","Sonstige","30","0.182234767102232","0.120250011069108","0.244219523135355"
"Etwas zu klein","2017","Hamburg","1-Pers.-HH","","","",""
"Etwas zu klein","2017","Hamburg","(Ehe-)Paar ohne Kind(er)","","","",""
"Etwas zu klein","2017","Hamburg","Alleinerziehende","","","",""
"Etwas zu klein","2017","Hamburg","Paar mit Kind(ern)","138","0.278841916367627","0.238767258784037","0.318916573951217"
"Etwas zu klein","2017","Hamburg","Sonstige","","","",""
"Etwas zu klein","2017","Niedersachsen","1-Pers.-HH","37","0.0539162531729947","0.031865663350334","0.0759668429956554"
"Etwas zu klein","2017","Niedersachsen","(Ehe-)Paar ohne Kind(er)","70","0.0713367102634121","0.0549350353140748","0.0877383852127494"
"Etwas zu klein","2017","Niedersachsen","Alleinerziehende","94","0.14137025197511","0.111396135291448","0.171344368658773"
"Etwas zu klein","2017","Niedersachsen","Paar mit Kind(ern)","657","0.167156717573848","0.154257341172363","0.180056093975333"
"Etwas zu klein","2017","Niedersachsen","Sonstige","111","0.161850281670008","0.128516913348436","0.195183649991579"
"Etwas zu klein","2017","Bremen","1-Pers.-HH","","","",""
"Etwas zu klein","2017","Bremen","(Ehe-)Paar ohne Kind(er)","","","",""
"Etwas zu klein","2017","Bremen","Alleinerziehende","","","",""
"Etwas zu klein","2017","Bremen","Paar mit Kind(ern)","112","0.180104309593002","0.140573461409899","0.219635157776104"
"Etwas zu klein","2017","Bremen","Sonstige","","","",""
"Etwas zu klein","2017","Nordrhein-Westfalen","1-Pers.-HH","60","0.0528480596605035","0.0374596256552934","0.0682364936657135"
"Etwas zu klein","2017","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","152","0.0865097643244643","0.0737411793247011","0.0992783493242275"
"Etwas zu klein","2017","Nordrhein-Westfalen","Alleinerziehende","194","0.146597788025957","0.124708168381206","0.168487407670708"
"Etwas zu klein","2017","Nordrhein-Westfalen","Paar mit Kind(ern)","1300","0.152970111305558","0.144262813772022","0.161677408839093"
"Etwas zu klein","2017","Nordrhein-Westfalen","Sonstige","126","0.222203093118861","0.190462609501134","0.253943576736588"
"Etwas zu klein","2017","Hessen","1-Pers.-HH","37","0.0783840021844345","0.0469583969537227","0.109809607415146"
"Etwas zu klein","2017","Hessen","(Ehe-)Paar ohne Kind(er)","56","0.0764725355547089","0.0548819584287653","0.0980631126806525"
"Etwas zu klein","2017","Hessen","Alleinerziehende","49","0.103313462795035","0.0708654186141444","0.135761506975926"
"Etwas zu klein","2017","Hessen","Paar mit Kind(ern)","523","0.214803559492417","0.197362687794444","0.232244431190389"
"Etwas zu klein","2017","Hessen","Sonstige","61","0.17389074352996","0.126138103754729","0.221643383305191"
"Etwas zu klein","2017","Rheinland-Pfalz,Saarland","1-Pers.-HH","","","",""
"Etwas zu klein","2017","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","","","",""
"Etwas zu klein","2017","Rheinland-Pfalz,Saarland","Alleinerziehende","","","",""
"Etwas zu klein","2017","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","276","0.147195495607105","0.128748095438229","0.16564289577598"
"Etwas zu klein","2017","Rheinland-Pfalz,Saarland","Sonstige","37","0.328068834190806","0.255545120742872","0.400592547638741"
"Etwas zu klein","2017","Baden-Württemberg","1-Pers.-HH","45","0.0787925371767929","0.0527777217206197","0.104807352632966"
"Etwas zu klein","2017","Baden-Württemberg","(Ehe-)Paar ohne Kind(er)","76","0.0635926466951978","0.0484680449096629","0.0787172484807326"
"Etwas zu klein","2017","Baden-Württemberg","Alleinerziehende","110","0.212202274455017","0.175159155774045","0.249245393135989"
"Etwas zu klein","2017","Baden-Württemberg","Paar mit Kind(ern)","901","0.197307626811034","0.184519023216918","0.210096230405149"
"Etwas zu klein","2017","Baden-Württemberg","Sonstige","56","0.0619015787839844","0.0322664855356521","0.0915366720323166"
"Etwas zu klein","2017","Bayern","1-Pers.-HH","53","0.0859444726085119","0.0640058384691427","0.107883106747881"
"Etwas zu klein","2017","Bayern","(Ehe-)Paar ohne Kind(er)","132","0.0928933674672676","0.0778899507266979","0.107896784207837"
"Etwas zu klein","2017","Bayern","Alleinerziehende","109","0.126656371109817","0.101359305339982","0.151953436879653"
"Etwas zu klein","2017","Bayern","Paar mit Kind(ern)","996","0.221950634017376","0.209667713833145","0.234233554201607"
"Etwas zu klein","2017","Bayern","Sonstige","58","0.185675449399494","0.141526948126814","0.229823950672175"
"Etwas zu klein","2017","Saarland","1-Pers.-HH","","","",""
"Etwas zu klein","2017","Saarland","(Ehe-)Paar ohne Kind(er)","","","",""
"Etwas zu klein","2017","Saarland","Alleinerziehende","","","",""
"Etwas zu klein","2017","Saarland","Paar mit Kind(ern)","76","0.311380191201613","0.25898122606686","0.363779156336366"
"Etwas zu klein","2017","Saarland","Sonstige","","","",""
"Etwas zu klein","2017","Berlin","1-Pers.-HH","54","0.215647278076329","0.166223610817455","0.265070945335202"
"Etwas zu klein","2017","Berlin","(Ehe-)Paar ohne Kind(er)","44","0.107913958025997","0.0763843331284725","0.139443582923521"
"Etwas zu klein","2017","Berlin","Alleinerziehende","76","0.268733251447016","0.207751669205673","0.329714833688358"
"Etwas zu klein","2017","Berlin","Paar mit Kind(ern)","235","0.346617149215137","0.311538143685053","0.381696154745222"
"Etwas zu klein","2017","Berlin","Sonstige","","","",""
"Etwas zu klein","2017","Brandenburg","1-Pers.-HH","","","",""
"Etwas zu klein","2017","Brandenburg","(Ehe-)Paar ohne Kind(er)","32","0.0709792092611945","0.0474615741886523","0.0944968443337367"
"Etwas zu klein","2017","Brandenburg","Alleinerziehende","46","0.180707074043408","0.122174014354409","0.239240133732407"
"Etwas zu klein","2017","Brandenburg","Paar mit Kind(ern)","276","0.191737186460048","0.167140306815406","0.21633406610469"
"Etwas zu klein","2017","Brandenburg","Sonstige","","","",""
"Etwas zu klein","2017","Mecklenburg-Vorpommern","1-Pers.-HH","","","",""
"Etwas zu klein","2017","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","","","",""
"Etwas zu klein","2017","Mecklenburg-Vorpommern","Alleinerziehende","38","0.388104292525581","0.297036528231745","0.479172056819417"
"Etwas zu klein","2017","Mecklenburg-Vorpommern","Paar mit Kind(ern)","118","0.271400890538042","0.230630962657942","0.312170818418143"
"Etwas zu klein","2017","Mecklenburg-Vorpommern","Sonstige","","","",""
"Etwas zu klein","2017","Sachsen","1-Pers.-HH","","","",""
"Etwas zu klein","2017","Sachsen","(Ehe-)Paar ohne Kind(er)","64","0.0986369965966086","0.0755721611167927","0.121701832076424"
"Etwas zu klein","2017","Sachsen","Alleinerziehende","63","0.326655718847987","0.271326151925917","0.381985285770058"
"Etwas zu klein","2017","Sachsen","Paar mit Kind(ern)","362","0.248666647258064","0.225910874960287","0.27142241955584"
"Etwas zu klein","2017","Sachsen","Sonstige","","","",""
"Etwas zu klein","2017","Sachsen-Anhalt","1-Pers.-HH","","","",""
"Etwas zu klein","2017","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","","","",""
"Etwas zu klein","2017","Sachsen-Anhalt","Alleinerziehende","35","0.142289472890353","0.0950401924379146","0.189538753342791"
"Etwas zu klein","2017","Sachsen-Anhalt","Paar mit Kind(ern)","238","0.269466495096536","0.238289751673548","0.300643238519525"
"Etwas zu klein","2017","Sachsen-Anhalt","Sonstige","","","",""
"Etwas zu klein","2017","Thüringen","1-Pers.-HH","","","",""
"Etwas zu klein","2017","Thüringen","(Ehe-)Paar ohne Kind(er)","30","0.0698609718542602","0.044626378959102","0.0950955647494184"
"Etwas zu klein","2017","Thüringen","Alleinerziehende","","","",""
"Etwas zu klein","2017","Thüringen","Paar mit Kind(ern)","161","0.23702041824751","0.207607395664566","0.266433440830454"
"Etwas zu klein","2017","Thüringen","Sonstige","","","",""
"Gerade richtig","2017","Schleswig-Holstein","1-Pers.-HH","110","0.72522653194174","0.655620995126733","0.794832068756746"
"Gerade richtig","2017","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","248","0.68151318839999","0.631398860761366","0.731627516038615"
"Gerade richtig","2017","Schleswig-Holstein","Alleinerziehende","172","0.799943228452094","0.748466574458969","0.85141988244522"
"Gerade richtig","2017","Schleswig-Holstein","Paar mit Kind(ern)","819","0.726976427713488","0.701842828070055","0.752110027356922"
"Gerade richtig","2017","Schleswig-Holstein","Sonstige","68","0.705049374569286","0.631827746121223","0.778271003017349"
"Gerade richtig","2017","Hamburg","1-Pers.-HH","71","0.854614290613575","0.778320867682393","0.930907713544758"
"Gerade richtig","2017","Hamburg","(Ehe-)Paar ohne Kind(er)","124","0.677018893148823","0.608323590165075","0.745714196132571"
"Gerade richtig","2017","Hamburg","Alleinerziehende","62","0.688100216051313","0.595907712659474","0.780292719443153"
"Gerade richtig","2017","Hamburg","Paar mit Kind(ern)","256","0.547594095531535","0.503113656685556","0.592074534377515"
"Gerade richtig","2017","Hamburg","Sonstige","33","0.874332986837339","0.785923210990967","0.962742762683711"
"Gerade richtig","2017","Niedersachsen","1-Pers.-HH","284","0.687436144871789","0.642179627877802","0.732692661865777"
"Gerade richtig","2017","Niedersachsen","(Ehe-)Paar ohne Kind(er)","610","0.641632426402484","0.611075474690466","0.672189378114502"
"Gerade richtig","2017","Niedersachsen","Alleinerziehende","357","0.653146356844996","0.61219740434631","0.694095309343682"
"Gerade richtig","2017","Niedersachsen","Paar mit Kind(ern)","2114","0.689039351789438","0.673036407840832","0.705042295738045"
"Gerade richtig","2017","Niedersachsen","Sonstige","287","0.761904988974549","0.723358287003007","0.800451690946091"
"Gerade richtig","2017","Bremen","1-Pers.-HH","30","0.652309757967352","0.51758399209154","0.787035523843164"
"Gerade richtig","2017","Bremen","(Ehe-)Paar ohne Kind(er)","46","0.834518094487464","0.744864179564259","0.924172009410668"
"Gerade richtig","2017","Bremen","Alleinerziehende","33","0.764402862522474","0.653255225376524","0.875550499668424"
"Gerade richtig","2017","Bremen","Paar mit Kind(ern)","163","0.678241092950167","0.630184595217123","0.726297590683212"
"Gerade richtig","2017","Bremen","Sonstige","","","",""
"Gerade richtig","2017","Nordrhein-Westfalen","1-Pers.-HH","616","0.747600860700091","0.717723040628773","0.777478680771408"
"Gerade richtig","2017","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","1312","0.699043104789507","0.678209597938747","0.719876611640268"
"Gerade richtig","2017","Nordrhein-Westfalen","Alleinerziehende","660","0.710195273313251","0.682119013960597","0.738271532665905"
"Gerade richtig","2017","Nordrhein-Westfalen","Paar mit Kind(ern)","4358","0.727191340807304","0.716417162695396","0.737965518919212"
"Gerade richtig","2017","Nordrhein-Westfalen","Sonstige","423","0.698399075590282","0.663358313267503","0.733439837913062"
"Gerade richtig","2017","Hessen","1-Pers.-HH","182","0.726559960803666","0.674445084001402","0.77867483760593"
"Gerade richtig","2017","Hessen","(Ehe-)Paar ohne Kind(er)","400","0.70354729093284","0.666444125910903","0.740650455954777"
"Gerade richtig","2017","Hessen","Alleinerziehende","194","0.53086143398406","0.477659074073476","0.584063793894644"
"Gerade richtig","2017","Hessen","Paar mit Kind(ern)","1259","0.649942943636768","0.629686400926234","0.670199486347302"
"Gerade richtig","2017","Hessen","Sonstige","146","0.730849172882141","0.674969719736956","0.786728626027327"
"Gerade richtig","2017","Rheinland-Pfalz,Saarland","1-Pers.-HH","131","0.667354113129762","0.601053663187141","0.733654563072384"
"Gerade richtig","2017","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","326","0.740080990300837","0.699100193415723","0.78106178718595"
"Gerade richtig","2017","Rheinland-Pfalz,Saarland","Alleinerziehende","144","0.609367228462205","0.543379629201474","0.675354827722935"
"Gerade richtig","2017","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","937","0.737767661822666","0.714866047473131","0.760669276172201"
"Gerade richtig","2017","Rheinland-Pfalz,Saarland","Sonstige","92","0.604714394531603","0.529193729428693","0.680235059634514"
"Gerade richtig","2017","Baden-Württemberg","1-Pers.-HH","284","0.708761210956477","0.664890561666863","0.75263186024609"
"Gerade richtig","2017","Baden-Württemberg","(Ehe-)Paar ohne Kind(er)","688","0.712655218751203","0.684608020593233","0.740702416909173"
"Gerade richtig","2017","Baden-Württemberg","Alleinerziehende","286","0.689683751778531","0.647770397363125","0.731597106193936"
"Gerade richtig","2017","Baden-Württemberg","Paar mit Kind(ern)","2413","0.69803827699327","0.683284874612771","0.71279167937377"
"Gerade richtig","2017","Baden-Württemberg","Sonstige","154","0.811974046414347","0.763922075381589","0.860026017447104"
"Gerade richtig","2017","Bayern","1-Pers.-HH","453","0.717507498155349","0.682267895326054","0.752747100984644"
"Gerade richtig","2017","Bayern","(Ehe-)Paar ohne Kind(er)","1012","0.687552025773005","0.663596247341447","0.711507804204564"
"Gerade richtig","2017","Bayern","Alleinerziehende","454","0.612528369847997","0.57547334486435","0.649583394831644"
"Gerade richtig","2017","Bayern","Paar mit Kind(ern)","2895","0.672093506292034","0.65821765245428","0.685969360129788"
"Gerade richtig","2017","Bayern","Sonstige","189","0.616247318466998","0.561034083697258","0.671460553236737"
"Gerade richtig","2017","Saarland","1-Pers.-HH","52","0.852876761147408","0.763983886123748","0.941769636171068"
"Gerade richtig","2017","Saarland","(Ehe-)Paar ohne Kind(er)","48","0.760702910649399","0.666018814721575","0.855387006577223"
"Gerade richtig","2017","Saarland","Alleinerziehende","36","0.59991115324142","0.47043540283541","0.729386903647431"
"Gerade richtig","2017","Saarland","Paar mit Kind(ern)","204","0.660232545585965","0.606637232014289","0.713827859157642"
"Gerade richtig","2017","Saarland","Sonstige","69","0.972042287871933","0.937201155685555","1.00688342005831"
"Gerade richtig","2017","Berlin","1-Pers.-HH","181","0.657510012768016","0.600482766909599","0.714537258626433"
"Gerade richtig","2017","Berlin","(Ehe-)Paar ohne Kind(er)","278","0.755359794305645","0.711676290024423","0.799043298586867"
"Gerade richtig","2017","Berlin","Alleinerziehende","109","0.633709011133549","0.56743273010991","0.699985292157189"
"Gerade richtig","2017","Berlin","Paar mit Kind(ern)","366","0.520476189602311","0.483651092077362","0.557301287127259"
"Gerade richtig","2017","Berlin","Sonstige","38","0.229996020434634","0.138350292056787","0.321641748812481"
"Gerade richtig","2017","Brandenburg","1-Pers.-HH","129","0.790319114864681","0.729125755722576","0.851512474006786"
"Gerade richtig","2017","Brandenburg","(Ehe-)Paar ohne Kind(er)","332","0.725960647149096","0.685111936009639","0.766809358288554"
"Gerade richtig","2017","Brandenburg","Alleinerziehende","105","0.774639641497321","0.711079820073492","0.83819946292115"
"Gerade richtig","2017","Brandenburg","Paar mit Kind(ern)","547","0.674178387025165","0.64489455552098","0.703462218529349"
"Gerade richtig","2017","Brandenburg","Sonstige","","","",""
"Gerade richtig","2017","Mecklenburg-Vorpommern","1-Pers.-HH","100","0.757956457244225","0.684328068954192","0.831584845534258"
"Gerade richtig","2017","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","164","0.737213125192871","0.679573327710126","0.794852922675615"
"Gerade richtig","2017","Mecklenburg-Vorpommern","Alleinerziehende","59","0.499330531901914","0.405892998880719","0.59276806492311"
"Gerade richtig","2017","Mecklenburg-Vorpommern","Paar mit Kind(ern)","273","0.66186411341078","0.618491055648079","0.705237171173481"
"Gerade richtig","2017","Mecklenburg-Vorpommern","Sonstige","","","",""
"Gerade richtig","2017","Sachsen","1-Pers.-HH","219","0.741574007492672","0.691276444575446","0.791871570409897"
"Gerade richtig","2017","Sachsen","(Ehe-)Paar ohne Kind(er)","502","0.762227596972957","0.729296694343939","0.795158499601975"
"Gerade richtig","2017","Sachsen","Alleinerziehende","158","0.526437030978783","0.467531559978206","0.585342501979359"
"Gerade richtig","2017","Sachsen","Paar mit Kind(ern)","887","0.668774912929977","0.643996808779603","0.693553017080351"
"Gerade richtig","2017","Sachsen","Sonstige","60","0.929320954257946","0.873508157537516","0.985133750978377"
"Gerade richtig","2017","Sachsen-Anhalt","1-Pers.-HH","124","0.7676199347275","0.702380872453502","0.832858997001497"
"Gerade richtig","2017","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","318","0.817023372099034","0.778649922902998","0.855396821295069"
