"beruf","year","alter_gr","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"In Ausbildung","2019","66 und älter","Realschule","","","",""
"In Ausbildung","2019","66 und älter","(Fach-)Abitur","","","",""
"In Ausbildung","2019","66 und älter","AkademikerIn","","","",""
"In Rente oder Pension","2019","16-34 J.","(noch) kein Abschluss","","","",""
"In Rente oder Pension","2019","16-34 J.","Hauptschule","","","",""
"In Rente oder Pension","2019","16-34 J.","Realschule","","","",""
"In Rente oder Pension","2019","16-34 J.","(Fach-)Abitur","","","",""
"In Rente oder Pension","2019","16-34 J.","AkademikerIn","","","",""
"In Rente oder Pension","2019","35-65 J.","(noch) kein Abschluss","32","0.107809697969058","0.0884021239539278","0.127217271984188"
"In Rente oder Pension","2019","35-65 J.","Hauptschule","361","0.133319390487262","0.122093272174031","0.144545508800492"
"In Rente oder Pension","2019","35-65 J.","Realschule","338","0.0914379357040208","0.0830333659895936","0.0998425054184479"
"In Rente oder Pension","2019","35-65 J.","(Fach-)Abitur","72","0.0392255612196348","0.0317821212660395","0.04666900117323"
"In Rente oder Pension","2019","35-65 J.","AkademikerIn","161","0.042019518654036","0.0363741596940538","0.0476648776140182"
"In Rente oder Pension","2019","66 und älter","(noch) kein Abschluss","57","0.827694409352902","0.744940638428202","0.910448180277602"
"In Rente oder Pension","2019","66 und älter","Hauptschule","2025","0.930923705638243","0.920405896392416","0.941441514884071"
"In Rente oder Pension","2019","66 und älter","Realschule","943","0.916718775484219","0.900262730080954","0.933174820887484"
"In Rente oder Pension","2019","66 und älter","(Fach-)Abitur","272","0.840112045007469","0.801097663943514","0.879126426071423"
"In Rente oder Pension","2019","66 und älter","AkademikerIn","1187","0.869857236579853","0.85261633667546","0.887098136484245"
"Arbeitslose","2019","16-34 J.","(noch) kein Abschluss","221","0.0692032260324209","0.055563272983365","0.0828431790814769"
"Arbeitslose","2019","16-34 J.","Hauptschule","249","0.157684341800227","0.136907904648492","0.178460778951962"
"Arbeitslose","2019","16-34 J.","Realschule","73","0.0667700309667743","0.0527799576716701","0.0807601042618786"
"Arbeitslose","2019","16-34 J.","(Fach-)Abitur","113","0.0249631885502907","0.0175815974509008","0.0323447796496807"
"Arbeitslose","2019","16-34 J.","AkademikerIn","100","0.0206064344529357","0.0127592244490769","0.0284536444567944"
"Arbeitslose","2019","35-65 J.","(noch) kein Abschluss","369","0.251067955241313","0.223932917075556","0.27820299340707"
"Arbeitslose","2019","35-65 J.","Hauptschule","400","0.0779203029874236","0.0690678636114379","0.0867727423634092"
"Arbeitslose","2019","35-65 J.","Realschule","185","0.0404839770024592","0.0347369574037518","0.0462309966011666"
"Arbeitslose","2019","35-65 J.","(Fach-)Abitur","182","0.0413661976466546","0.0337308721348821","0.0490015231584271"
"Arbeitslose","2019","35-65 J.","AkademikerIn","187","0.0208623800860348","0.0168408484435146","0.0248839117285551"
"Arbeitslose","2019","66 und älter","(noch) kein Abschluss","","","",""
"Arbeitslose","2019","66 und älter","Hauptschule","","","",""
"Arbeitslose","2019","66 und älter","Realschule","","","",""
"Arbeitslose","2019","66 und älter","(Fach-)Abitur","","","",""
"Arbeitslose","2019","66 und älter","AkademikerIn","","","",""
"Sonstige Nichterwerbspersonen","2019","16-34 J.","(noch) kein Abschluss","519","0.370150343105548","0.344200795123105","0.396099891087991"
"Sonstige Nichterwerbspersonen","2019","16-34 J.","Hauptschule","211","0.108548458134725","0.0908147297473007","0.126282186522149"
"Sonstige Nichterwerbspersonen","2019","16-34 J.","Realschule","126","0.0732433045790489","0.0586416626594484","0.0878449464986495"
"Sonstige Nichterwerbspersonen","2019","16-34 J.","(Fach-)Abitur","213","0.0955738075882238","0.0816632205171424","0.109484394659305"
"Sonstige Nichterwerbspersonen","2019","16-34 J.","AkademikerIn","139","0.0874172794369912","0.0718156488749486","0.103018909999034"
"Sonstige Nichterwerbspersonen","2019","35-65 J.","(noch) kein Abschluss","282","0.147497208557232","0.125307408306712","0.169687008807751"
"Sonstige Nichterwerbspersonen","2019","35-65 J.","Hauptschule","334","0.0588031807986536","0.051033663285705","0.0665726983116023"
"Sonstige Nichterwerbspersonen","2019","35-65 J.","Realschule","202","0.0346705464476837","0.0293360540598989","0.0400050388354685"
"Sonstige Nichterwerbspersonen","2019","35-65 J.","(Fach-)Abitur","237","0.0706875294623875","0.0608603096504548","0.0805147492743203"
"Sonstige Nichterwerbspersonen","2019","35-65 J.","AkademikerIn","276","0.0483073169813759","0.0422741892707639","0.0543404446919879"
"Sonstige Nichterwerbspersonen","2019","66 und älter","(noch) kein Abschluss","","","",""
"Sonstige Nichterwerbspersonen","2019","66 und älter","Hauptschule","","","",""
"Sonstige Nichterwerbspersonen","2019","66 und älter","Realschule","","","",""
"Sonstige Nichterwerbspersonen","2019","66 und älter","(Fach-)Abitur","","","",""
"Sonstige Nichterwerbspersonen","2019","66 und älter","AkademikerIn","","","",""
"Beamte","2019","16-34 J.","(noch) kein Abschluss","","","",""
"Beamte","2019","16-34 J.","Hauptschule","","","",""
"Beamte","2019","16-34 J.","Realschule","","","",""
"Beamte","2019","16-34 J.","(Fach-)Abitur","44","0.0333180793699384","0.0248268372098807","0.0418093215299961"
"Beamte","2019","16-34 J.","AkademikerIn","107","0.114204012577029","0.0966351857585352","0.131772839395523"
"Beamte","2019","35-65 J.","(noch) kein Abschluss","","","",""
"Beamte","2019","35-65 J.","Hauptschule","","","",""
"Beamte","2019","35-65 J.","Realschule","119","0.0251059099125955","0.0205440527840334","0.0296677670411577"
"Beamte","2019","35-65 J.","(Fach-)Abitur","70","0.0313619330150441","0.0246791007013506","0.0380447653287377"
"Beamte","2019","35-65 J.","AkademikerIn","539","0.138403620737381","0.128687042467261","0.148120199007501"
"Beamte","2019","66 und älter","(noch) kein Abschluss","","","",""
"Beamte","2019","66 und älter","Hauptschule","","","",""
"Beamte","2019","66 und älter","Realschule","","","",""
"Beamte","2019","66 und älter","(Fach-)Abitur","","","",""
"Beamte","2019","66 und älter","AkademikerIn","","","",""
"Angestellte, einfache Tätigkeiten","2020","16-34 J.","(noch) kein Abschluss","281","0.115750192280368","0.0994399947188025","0.132060389841933"
"Angestellte, einfache Tätigkeiten","2020","16-34 J.","Hauptschule","433","0.357050108582681","0.331212647790026","0.382887569375336"
"Angestellte, einfache Tätigkeiten","2020","16-34 J.","Realschule","242","0.205897020649573","0.182717509137736","0.229076532161409"
"Angestellte, einfache Tätigkeiten","2020","16-34 J.","(Fach-)Abitur","511","0.228383130626761","0.210026583631929","0.246739677621592"
"Angestellte, einfache Tätigkeiten","2020","16-34 J.","AkademikerIn","240","0.107577790756356","0.0925681517637328","0.122587429748979"
"Angestellte, einfache Tätigkeiten","2020","35-65 J.","(noch) kein Abschluss","305","0.402274138701689","0.372486587193004","0.432061690210375"
"Angestellte, einfache Tätigkeiten","2020","35-65 J.","Hauptschule","1205","0.351643979818871","0.335520604902803","0.367767354734938"
"Angestellte, einfache Tätigkeiten","2020","35-65 J.","Realschule","897","0.234154992562301","0.221145120067675","0.247164865056928"
"Angestellte, einfache Tätigkeiten","2020","35-65 J.","(Fach-)Abitur","601","0.169122361131756","0.154977581996598","0.183267140266915"
"Angestellte, einfache Tätigkeiten","2020","35-65 J.","AkademikerIn","364","0.0456070082860681","0.0396506778322751","0.0515633387398612"
"Angestellte, einfache Tätigkeiten","2020","66 und älter","(noch) kein Abschluss","","","",""
"Angestellte, einfache Tätigkeiten","2020","66 und älter","Hauptschule","74","0.0397648691817617","0.0313266062178667","0.0482031321456567"
"Angestellte, einfache Tätigkeiten","2020","66 und älter","Realschule","36","0.0279265361281627","0.0179938050626386","0.0378592671936868"
"Angestellte, einfache Tätigkeiten","2020","66 und älter","(Fach-)Abitur","","","",""
"Angestellte, einfache Tätigkeiten","2020","66 und älter","AkademikerIn","","","",""
"Angestellte, qualifizierte Tätigkeiten","2020","16-34 J.","(noch) kein Abschluss","","","",""
"Angestellte, qualifizierte Tätigkeiten","2020","16-34 J.","Hauptschule","172","0.174690337158156","0.154214597986691","0.19516607632962"
"Angestellte, qualifizierte Tätigkeiten","2020","16-34 J.","Realschule","346","0.397659328001676","0.36960386003583","0.425714795967522"
"Angestellte, qualifizierte Tätigkeiten","2020","16-34 J.","(Fach-)Abitur","423","0.270381682229832","0.250959652259743","0.289803712199921"
"Angestellte, qualifizierte Tätigkeiten","2020","16-34 J.","AkademikerIn","805","0.555755724410498","0.531685693730465","0.57982575509053"
"Angestellte, qualifizierte Tätigkeiten","2020","35-65 J.","(noch) kein Abschluss","","","",""
"Angestellte, qualifizierte Tätigkeiten","2020","35-65 J.","Hauptschule","851","0.318902605404825","0.303165268991844","0.334639941817807"
"Angestellte, qualifizierte Tätigkeiten","2020","35-65 J.","Realschule","1897","0.497310347355506","0.481949520033623","0.512671174677389"
"Angestellte, qualifizierte Tätigkeiten","2020","35-65 J.","(Fach-)Abitur","1136","0.53565646579867","0.516837749486961","0.55447518211038"
"Angestellte, qualifizierte Tätigkeiten","2020","35-65 J.","AkademikerIn","2122","0.534095691717227","0.51985414129789","0.548337242136564"
"Angestellte, qualifizierte Tätigkeiten","2020","66 und älter","(noch) kein Abschluss","","","",""
"Angestellte, qualifizierte Tätigkeiten","2020","66 und älter","Hauptschule","35","0.0143389184939845","0.0092051476005951","0.0194726893873739"
"Angestellte, qualifizierte Tätigkeiten","2020","66 und älter","Realschule","","","",""
"Angestellte, qualifizierte Tätigkeiten","2020","66 und älter","(Fach-)Abitur","","","",""
"Angestellte, qualifizierte Tätigkeiten","2020","66 und älter","AkademikerIn","42","0.0206820587686149","0.0132351163655921","0.0281290011716377"
"Selbstständige/ManagerInnen","2020","16-34 J.","(noch) kein Abschluss","","","",""
"Selbstständige/ManagerInnen","2020","16-34 J.","Hauptschule","","","",""
"Selbstständige/ManagerInnen","2020","16-34 J.","Realschule","","","",""
"Selbstständige/ManagerInnen","2020","16-34 J.","(Fach-)Abitur","38","0.0217924045653704","0.0154079145171058","0.028176894613635"
"Selbstständige/ManagerInnen","2020","16-34 J.","AkademikerIn","73","0.0539223600352478","0.0429809930149327","0.0648637270555628"
"Selbstständige/ManagerInnen","2020","35-65 J.","(noch) kein Abschluss","","","",""
"Selbstständige/ManagerInnen","2020","35-65 J.","Hauptschule","195","0.0426013070598797","0.0357817610683263","0.0494208530514332"
"Selbstständige/ManagerInnen","2020","35-65 J.","Realschule","463","0.075008449009404","0.0669160952085589","0.0831008028102492"
"Selbstständige/ManagerInnen","2020","35-65 J.","(Fach-)Abitur","335","0.10420453628862","0.0926759816970059","0.115733090880234"
"Selbstständige/ManagerInnen","2020","35-65 J.","AkademikerIn","1018","0.156854860775865","0.146472418331563","0.167237303220166"
"Selbstständige/ManagerInnen","2020","66 und älter","(noch) kein Abschluss","","","",""
"Selbstständige/ManagerInnen","2020","66 und älter","Hauptschule","50","0.0175889489075071","0.011912443654179","0.0232654541608353"
"Selbstständige/ManagerInnen","2020","66 und älter","Realschule","44","0.0233814135780438","0.0142716213488747","0.032491205807213"
"Selbstständige/ManagerInnen","2020","66 und älter","(Fach-)Abitur","","","",""
"Selbstständige/ManagerInnen","2020","66 und älter","AkademikerIn","161","0.0701937050849174","0.0568257622446208","0.083561647925214"
"In Ausbildung","2020","16-34 J.","(noch) kein Abschluss","361","0.310478713100909","0.286890196638559","0.334067229563259"
"In Ausbildung","2020","16-34 J.","Hauptschule","200","0.142210533942875","0.123376084918124","0.161044982967625"
"In Ausbildung","2020","16-34 J.","Realschule","319","0.205672028245828","0.182501903126283","0.228842153365373"
"In Ausbildung","2020","16-34 J.","(Fach-)Abitur","639","0.346391691340245","0.325585114341911","0.367198268338578"
"In Ausbildung","2020","16-34 J.","AkademikerIn","170","0.0807219943664755","0.0675259694260798","0.0939180193068712"
"In Ausbildung","2020","35-65 J.","(noch) kein Abschluss","","","",""
"In Ausbildung","2020","35-65 J.","Hauptschule","","","",""
"In Ausbildung","2020","35-65 J.","Realschule","","","",""
"In Ausbildung","2020","35-65 J.","(Fach-)Abitur","35","0.00729439079442619","0.00408345316556942","0.010505328423283"
"In Ausbildung","2020","35-65 J.","AkademikerIn","38","0.00451665896269993","0.00260229275576543","0.00643102516963442"
"In Ausbildung","2020","66 und älter","(noch) kein Abschluss","","","",""
"In Ausbildung","2020","66 und älter","Hauptschule","","","",""
"In Ausbildung","2020","66 und älter","Realschule","","","",""
"In Ausbildung","2020","66 und älter","(Fach-)Abitur","","","",""
"In Ausbildung","2020","66 und älter","AkademikerIn","","","",""
"In Rente oder Pension","2020","16-34 J.","(noch) kein Abschluss","","","",""
"In Rente oder Pension","2020","16-34 J.","Hauptschule","","","",""
"In Rente oder Pension","2020","16-34 J.","Realschule","","","",""
"In Rente oder Pension","2020","16-34 J.","(Fach-)Abitur","","","",""
"In Rente oder Pension","2020","16-34 J.","AkademikerIn","","","",""
"In Rente oder Pension","2020","35-65 J.","(noch) kein Abschluss","31","0.133603475464777","0.112935879879555","0.154271071049999"
"In Rente oder Pension","2020","35-65 J.","Hauptschule","312","0.123447647493433","0.112339850744305","0.134555444242561"
"In Rente oder Pension","2020","35-65 J.","Realschule","295","0.0772812367709552","0.0690772945274253","0.085485179014485"
"In Rente oder Pension","2020","35-65 J.","(Fach-)Abitur","66","0.0392741292417682","0.0319445314486091","0.0466037270349272"
"In Rente oder Pension","2020","35-65 J.","AkademikerIn","157","0.0408646170355164","0.0352124752971969","0.0465167587738358"
"In Rente oder Pension","2020","66 und älter","(noch) kein Abschluss","50","0.862802047516307","0.784411873283234","0.941192221749381"
"In Rente oder Pension","2020","66 und älter","Hauptschule","1872","0.917960545374405","0.906110012734256","0.929811078014555"
"In Rente oder Pension","2020","66 und älter","Realschule","942","0.918141627487642","0.901614514756321","0.934668740218963"
"In Rente oder Pension","2020","66 und älter","(Fach-)Abitur","272","0.816542658665085","0.775034655174204","0.858050662155967"
"In Rente oder Pension","2020","66 und älter","AkademikerIn","1148","0.876686735186433","0.859482064218862","0.893891406154004"
"Arbeitslose","2020","16-34 J.","(noch) kein Abschluss","180","0.0583749774113012","0.0464223541188413","0.0703276007037612"
"Arbeitslose","2020","16-34 J.","Hauptschule","240","0.180930640495184","0.160171322460272","0.201689958530096"
"Arbeitslose","2020","16-34 J.","Realschule","89","0.0653023608969804","0.0511398306734488","0.079464891120512"
"Arbeitslose","2020","16-34 J.","(Fach-)Abitur","109","0.0296244106608515","0.0222104049913054","0.0370384163303976"
"Arbeitslose","2020","16-34 J.","AkademikerIn","71","0.0234480090784655","0.0161176639442426","0.0307783542126885"
"Arbeitslose","2020","35-65 J.","(noch) kein Abschluss","257","0.207611823933681","0.182973125534323","0.23225052233304"
"Arbeitslose","2020","35-65 J.","Hauptschule","376","0.0727465463173183","0.0639764774193129","0.0815166152153236"
"Arbeitslose","2020","35-65 J.","Realschule","165","0.0395066324857588","0.0335220607420534","0.0454912042294641"
"Arbeitslose","2020","35-65 J.","(Fach-)Abitur","169","0.0466739514524777","0.0387144634341887","0.0546334394707668"
"Arbeitslose","2020","35-65 J.","AkademikerIn","170","0.0252674675158901","0.020787003850058","0.0297479311817222"
"Arbeitslose","2020","66 und älter","(noch) kein Abschluss","","","",""
