"beruf","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"Angestellte, qualifizierte Tätigkeiten","2019","Sachsen","männlich","282","0.41196400642212","0.379088071898708","0.444839940945533"
"Angestellte, qualifizierte Tätigkeiten","2019","Sachsen","weiblich","292","0.359478231181694","0.328076389862127","0.390880072501261"
"Angestellte, qualifizierte Tätigkeiten","2019","Sachsen-Anhalt","männlich","109","0.269243004738786","0.22905616365606","0.309429845821512"
"Angestellte, qualifizierte Tätigkeiten","2019","Sachsen-Anhalt","weiblich","134","0.283714061828761","0.245586012088657","0.321842111568866"
"Angestellte, qualifizierte Tätigkeiten","2019","Thüringen","männlich","121","0.298531568166599","0.257678585602534","0.339384550730663"
"Angestellte, qualifizierte Tätigkeiten","2019","Thüringen","weiblich","122","0.201114396308152","0.166924718584034","0.235304074032269"
"Selbstständige/ManagerInnen","2019","Schleswig-Holstein","männlich","92","0.0641116272011984","0.0444130302499072","0.0838102241524896"
"Selbstständige/ManagerInnen","2019","Schleswig-Holstein","weiblich","","","",""
"Selbstständige/ManagerInnen","2019","Hamburg","männlich","64","0.146506560080515","0.104864056103131","0.1881490640579"
"Selbstständige/ManagerInnen","2019","Hamburg","weiblich","35","0.0579744882157844","0.0321261242095349","0.0838228522220339"
"Selbstständige/ManagerInnen","2019","Niedersachsen","männlich","163","0.0753143526614029","0.0616651650519065","0.0889635402708992"
"Selbstständige/ManagerInnen","2019","Niedersachsen","weiblich","88","0.0477089393714131","0.0370667371684659","0.0583511415743603"
"Selbstständige/ManagerInnen","2019","Bremen","männlich","","","",""
"Selbstständige/ManagerInnen","2019","Bremen","weiblich","","","",""
"Selbstständige/ManagerInnen","2019","Nordrhein-Westfalen","männlich","444","0.0864148164653","0.0765366528396842","0.0962929800909158"
"Selbstständige/ManagerInnen","2019","Nordrhein-Westfalen","weiblich","219","0.0425245226028442","0.0355797477610959","0.0494692974445925"
"Selbstständige/ManagerInnen","2019","Hessen","männlich","191","0.0848661070721013","0.0678551707469646","0.101877043397238"
"Selbstständige/ManagerInnen","2019","Hessen","weiblich","81","0.0520204578316039","0.0382291646994696","0.0658117509637382"
"Selbstständige/ManagerInnen","2019","Rheinland-Pfalz,Saarland","männlich","85","0.0793731046575507","0.0586555864126013","0.1000906229025"
"Selbstständige/ManagerInnen","2019","Rheinland-Pfalz,Saarland","weiblich","35","0.0221043081538879","0.0114097090260302","0.0327989072817457"
"Selbstständige/ManagerInnen","2019","Baden-Württemberg","männlich","262","0.0948967455893204","0.0803674913040486","0.109425999874592"
"Selbstständige/ManagerInnen","2019","Baden-Württemberg","weiblich","109","0.038459778984084","0.0291949755038779","0.0477245824642901"
"Selbstständige/ManagerInnen","2019","Bayern","männlich","372","0.109723945094936","0.0965372664032333","0.122910623786639"
"Selbstständige/ManagerInnen","2019","Bayern","weiblich","178","0.0468775255415036","0.0380668255326506","0.0556882255503566"
"Selbstständige/ManagerInnen","2019","Saarland","männlich","","","",""
"Selbstständige/ManagerInnen","2019","Saarland","weiblich","","","",""
"Selbstständige/ManagerInnen","2019","Berlin","männlich","109","0.105326594841313","0.0805986215200562","0.13005456816257"
"Selbstständige/ManagerInnen","2019","Berlin","weiblich","63","0.0657038992005227","0.0451832111940922","0.0862245872069533"
"Selbstständige/ManagerInnen","2019","Brandenburg","männlich","89","0.0555741147999014","0.0371349620421565","0.0740132675576463"
"Selbstständige/ManagerInnen","2019","Brandenburg","weiblich","49","0.0580244192481115","0.039840543638818","0.076208294857405"
"Selbstständige/ManagerInnen","2019","Mecklenburg-Vorpommern","männlich","60","0.0641964288891451","0.037425222686514","0.0909676350917763"
"Selbstständige/ManagerInnen","2019","Mecklenburg-Vorpommern","weiblich","","","",""
"Selbstständige/ManagerInnen","2019","Sachsen","männlich","142","0.0887100407269836","0.0697184563569817","0.107701625096986"
"Selbstständige/ManagerInnen","2019","Sachsen","weiblich","68","0.0483629668103682","0.0343237136963387","0.0624022199243977"
"Selbstständige/ManagerInnen","2019","Sachsen-Anhalt","männlich","59","0.0726523097298235","0.0491358915362511","0.0961687279233958"
"Selbstständige/ManagerInnen","2019","Sachsen-Anhalt","weiblich","38","0.0477144680781019","0.0296855533526336","0.0657433828035702"
"Selbstständige/ManagerInnen","2019","Thüringen","männlich","79","0.0938475640598802","0.0678138155465983","0.119881312573162"
"Selbstständige/ManagerInnen","2019","Thüringen","weiblich","39","0.0360222438806579","0.0201276287238106","0.0519168590375052"
"In Ausbildung","2019","Schleswig-Holstein","männlich","38","0.0511897122440282","0.033466766614662","0.0689126578733945"
"In Ausbildung","2019","Schleswig-Holstein","weiblich","","","",""
"In Ausbildung","2019","Hamburg","männlich","","","",""
"In Ausbildung","2019","Hamburg","weiblich","","","",""
"In Ausbildung","2019","Niedersachsen","männlich","137","0.0987346146847564","0.083305822313969","0.114163407055544"
"In Ausbildung","2019","Niedersachsen","weiblich","99","0.0476368890458958","0.0370023235552362","0.0582714545365554"
"In Ausbildung","2019","Bremen","männlich","","","",""
"In Ausbildung","2019","Bremen","weiblich","","","",""
"In Ausbildung","2019","Nordrhein-Westfalen","männlich","233","0.0608904795821507","0.0524834920192529","0.0692974671450485"
"In Ausbildung","2019","Nordrhein-Westfalen","weiblich","214","0.0557924002419773","0.0478929678716533","0.0636918326123012"
"In Ausbildung","2019","Hessen","männlich","75","0.0657736625791988","0.0506425513180562","0.0809047738403413"
"In Ausbildung","2019","Hessen","weiblich","57","0.0532001600600522","0.0392620471225077","0.0671382729975967"
"In Ausbildung","2019","Rheinland-Pfalz,Saarland","männlich","40","0.0426386117636484","0.0271540578344573","0.0581231656928396"
"In Ausbildung","2019","Rheinland-Pfalz,Saarland","weiblich","53","0.063787755043753","0.0460116913346426","0.0815638187528634"
"In Ausbildung","2019","Baden-Württemberg","männlich","116","0.0685973764266916","0.0560662219577801","0.081128530895603"
"In Ausbildung","2019","Baden-Württemberg","weiblich","104","0.0630245313690669","0.0513169276268968","0.074732135111237"
"In Ausbildung","2019","Bayern","männlich","153","0.0571148822339896","0.0473238968065787","0.0669058676614005"
"In Ausbildung","2019","Bayern","weiblich","129","0.0450935409518517","0.0364440349388884","0.053743046964815"
"In Ausbildung","2019","Saarland","männlich","","","",""
"In Ausbildung","2019","Saarland","weiblich","","","",""
"In Ausbildung","2019","Berlin","männlich","33","0.067103668992756","0.0469489353324418","0.0872584026530702"
"In Ausbildung","2019","Berlin","weiblich","","","",""
"In Ausbildung","2019","Brandenburg","männlich","","","",""
"In Ausbildung","2019","Brandenburg","weiblich","33","0.0467325337336914","0.0303161204048898","0.063148947062493"
"In Ausbildung","2019","Mecklenburg-Vorpommern","männlich","","","",""
"In Ausbildung","2019","Mecklenburg-Vorpommern","weiblich","","","",""
"In Ausbildung","2019","Sachsen","männlich","39","0.0390897684017445","0.0261442492123989","0.0520352875910901"
"In Ausbildung","2019","Sachsen","weiblich","46","0.041286646924848","0.0282669443175478","0.0543063495321481"
"In Ausbildung","2019","Sachsen-Anhalt","männlich","34","0.0880340571460704","0.0623632317313959","0.113704882560745"
"In Ausbildung","2019","Sachsen-Anhalt","weiblich","","","",""
"In Ausbildung","2019","Thüringen","männlich","","","",""
"In Ausbildung","2019","Thüringen","weiblich","35","0.0778298403016822","0.0549786023935113","0.100681078209853"
"In Rente oder Pension","2019","Schleswig-Holstein","männlich","90","0.246674052899597","0.212007706976907","0.281340398822287"
"In Rente oder Pension","2019","Schleswig-Holstein","weiblich","105","0.32347155286296","0.285235306885559","0.36170779884036"
"In Rente oder Pension","2019","Hamburg","männlich","51","0.233344162753404","0.183535268517213","0.283153056989596"
"In Rente oder Pension","2019","Hamburg","weiblich","56","0.323583079146308","0.271836290842037","0.375329867450579"
"In Rente oder Pension","2019","Niedersachsen","männlich","252","0.252006639122076","0.229550983786011","0.274462294458141"
"In Rente oder Pension","2019","Niedersachsen","weiblich","261","0.277609345917686","0.255250474807547","0.299968217027825"
"In Rente oder Pension","2019","Bremen","männlich","","","",""
"In Rente oder Pension","2019","Bremen","weiblich","","","",""
"In Rente oder Pension","2019","Nordrhein-Westfalen","männlich","540","0.238355531208415","0.223376064591364","0.253334997825466"
"In Rente oder Pension","2019","Nordrhein-Westfalen","weiblich","533","0.261161641214453","0.246043303976308","0.276279978452598"
"In Rente oder Pension","2019","Hessen","männlich","137","0.180693047574384","0.157206845140693","0.204179250008076"
"In Rente oder Pension","2019","Hessen","weiblich","156","0.236557885123839","0.210165709459193","0.262950060788485"
"In Rente oder Pension","2019","Rheinland-Pfalz,Saarland","männlich","135","0.287930389552085","0.253227615307912","0.322633163796259"
"In Rente oder Pension","2019","Rheinland-Pfalz,Saarland","weiblich","146","0.32506849044477","0.290996534159675","0.359140446729865"
"In Rente oder Pension","2019","Baden-Württemberg","männlich","250","0.229042601935366","0.20821007622575","0.249875127644982"
"In Rente oder Pension","2019","Baden-Württemberg","weiblich","283","0.280631526716427","0.258984760750408","0.302278292682445"
"In Rente oder Pension","2019","Bayern","männlich","415","0.239698789528483","0.221687362113699","0.257710216943267"
"In Rente oder Pension","2019","Bayern","weiblich","427","0.286156331101779","0.267317369745963","0.304995292457596"
"In Rente oder Pension","2019","Saarland","männlich","","","",""
"In Rente oder Pension","2019","Saarland","weiblich","","","",""
"In Rente oder Pension","2019","Berlin","männlich","108","0.209632955257601","0.176843709425315","0.242422201089886"
"In Rente oder Pension","2019","Berlin","weiblich","96","0.247888419969019","0.212126293483474","0.283650546454563"
"In Rente oder Pension","2019","Brandenburg","männlich","144","0.260605014434174","0.225274466019233","0.295935562849115"
"In Rente oder Pension","2019","Brandenburg","weiblich","171","0.343306948342669","0.306376571809543","0.380237324875795"
"In Rente oder Pension","2019","Mecklenburg-Vorpommern","männlich","85","0.294600724241965","0.244809298177885","0.344392150306044"
"In Rente oder Pension","2019","Mecklenburg-Vorpommern","weiblich","97","0.351284818569784","0.300241938204977","0.402327698934591"
"In Rente oder Pension","2019","Sachsen","männlich","197","0.2390785853589","0.210588958749716","0.267568211968085"
"In Rente oder Pension","2019","Sachsen","weiblich","216","0.300950631072617","0.270934589191653","0.330966672953582"
"In Rente oder Pension","2019","Sachsen-Anhalt","männlich","98","0.283738404578267","0.242895176596493","0.32458163256004"
"In Rente oder Pension","2019","Sachsen-Anhalt","weiblich","125","0.371855998913351","0.330979098924685","0.412732898902018"
"In Rente oder Pension","2019","Thüringen","männlich","111","0.216252385896061","0.179499356526718","0.253005415265403"
"In Rente oder Pension","2019","Thüringen","weiblich","130","0.333346452835563","0.293136909022937","0.37355599664819"
"Arbeitslose","2019","Schleswig-Holstein","männlich","76","0.0321527948504426","0.0179665440529176","0.0463390456479677"
"Arbeitslose","2019","Schleswig-Holstein","weiblich","73","0.0430498185393523","0.026459890744392","0.0596397463343126"
"Arbeitslose","2019","Hamburg","männlich","","","",""
"Arbeitslose","2019","Hamburg","weiblich","40","0.0365793511134636","0.0158154361924835","0.0573432660344436"
"Arbeitslose","2019","Niedersachsen","männlich","91","0.047478072413354","0.0364790293753048","0.0584771154514031"
"Arbeitslose","2019","Niedersachsen","weiblich","103","0.0452963804068133","0.0349136206322342","0.0556791401813924"
"Arbeitslose","2019","Bremen","männlich","34","0.0747016683629465","0.031151472414955","0.118251864310938"
"Arbeitslose","2019","Bremen","weiblich","34","0.0552265409650681","0.0191499498579134","0.0913031320722228"
"Arbeitslose","2019","Nordrhein-Westfalen","männlich","276","0.0547369205271421","0.0467399754387823","0.062733865615502"
"Arbeitslose","2019","Nordrhein-Westfalen","weiblich","281","0.0453171498240891","0.0381584282609323","0.052475871387246"
"Arbeitslose","2019","Hessen","männlich","67","0.0613256307160203","0.0466803651961502","0.0759708962358904"
"Arbeitslose","2019","Hessen","weiblich","73","0.0404465168738377","0.028211809719992","0.0526812240276833"
"Arbeitslose","2019","Rheinland-Pfalz,Saarland","männlich","","","",""
"Arbeitslose","2019","Rheinland-Pfalz,Saarland","weiblich","33","0.0284856801672085","0.0163847799239235","0.0405865804104935"
"Arbeitslose","2019","Baden-Württemberg","männlich","101","0.0242915328166459","0.0166592211080773","0.0319238445252145"
"Arbeitslose","2019","Baden-Württemberg","weiblich","114","0.0224257486752403","0.0152923344363049","0.0295591629141756"
"Arbeitslose","2019","Bayern","männlich","109","0.0277556969083292","0.0208248526093695","0.0346865412072889"
"Arbeitslose","2019","Bayern","weiblich","107","0.0168520603068337","0.0114868140681595","0.0222173065455079"
"Arbeitslose","2019","Saarland","männlich","","","",""
"Arbeitslose","2019","Saarland","weiblich","","","",""
"Arbeitslose","2019","Berlin","männlich","50","0.0859088035245628","0.0633352029566473","0.108482404092478"
"Arbeitslose","2019","Berlin","weiblich","44","0.051215597938197","0.0329581963069239","0.0694729995694701"
"Arbeitslose","2019","Brandenburg","männlich","46","0.0629666775061247","0.0434163673784064","0.082516987633843"
"Arbeitslose","2019","Brandenburg","weiblich","55","0.0631924199287854","0.0442681593333577","0.0821166805242131"
"Arbeitslose","2019","Mecklenburg-Vorpommern","männlich","","","",""
"Arbeitslose","2019","Mecklenburg-Vorpommern","weiblich","","","",""
"Arbeitslose","2019","Sachsen","männlich","42","0.033333894564108","0.0213436569559507","0.0453241321722654"
"Arbeitslose","2019","Sachsen","weiblich","61","0.0376200896709429","0.025168205935867","0.0500719734060187"
"Arbeitslose","2019","Sachsen-Anhalt","männlich","70","0.103694520323396","0.0760740484590159","0.131314992187776"
"Arbeitslose","2019","Sachsen-Anhalt","weiblich","81","0.0669414682103257","0.045803511261172","0.0880794251594794"
"Arbeitslose","2019","Thüringen","männlich","32","0.0766381909897952","0.0528898569917742","0.100386524987816"
"Arbeitslose","2019","Thüringen","weiblich","38","0.0675480904973849","0.0461413329954829","0.0889548479992869"
"Sonstige Nichterwerbspersonen","2019","Schleswig-Holstein","männlich","42","0.0453026829842441","0.0285783162915008","0.0620270496769874"
"Sonstige Nichterwerbspersonen","2019","Schleswig-Holstein","weiblich","74","0.0916766464851319","0.0680901319653517","0.115263161004912"
