"beruf","year","migback","sex","n","percent","lower_confidence","upper_confidence"
"Beamte","2016","kein Migrationshintergrund","weiblich","443","0.0415637955826501","0.0376240256347616","0.0455035655305386"
"Beamte","2016","direkter Migrationshintergrund","maennlich","","","",""
"Beamte","2016","direkter Migrationshintergrund","weiblich","","","",""
"Beamte","2016","indirekter Migrationshintergrund","maennlich","","","",""
"Beamte","2016","indirekter Migrationshintergrund","weiblich","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2017","kein Migrationshintergrund","maennlich","1149","0.126842869917541","0.120187401319965","0.133498338515116"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2017","kein Migrationshintergrund","weiblich","1849","0.153130490855967","0.146404839399813","0.159856142312122"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2017","direkter Migrationshintergrund","maennlich","1136","0.259843637900376","0.248253608744642","0.271433667056111"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2017","direkter Migrationshintergrund","weiblich","861","0.304502672084886","0.291621350242487","0.317383993927284"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2017","indirekter Migrationshintergrund","maennlich","162","0.192027069345833","0.165453095689897","0.218601043001768"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2017","indirekter Migrationshintergrund","weiblich","223","0.220397604779283","0.194418829021952","0.246376380536615"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2017","kein Migrationshintergrund","maennlich","3326","0.346621886913248","0.337104676115552","0.356139097710945"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2017","kein Migrationshintergrund","weiblich","3431","0.278264784753116","0.269895018223564","0.286634551282668"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2017","direkter Migrationshintergrund","maennlich","675","0.25307672704127","0.24158644082924","0.264567013253301"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2017","direkter Migrationshintergrund","weiblich","535","0.179827424805051","0.169077690539291","0.190577159070812"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2017","indirekter Migrationshintergrund","maennlich","253","0.314043115628249","0.282730458974984","0.345355772281515"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2017","indirekter Migrationshintergrund","weiblich","257","0.294595654218023","0.266025611018316","0.323165697417729"
"Selbstständige/ManagerInnen","2017","kein Migrationshintergrund","maennlich","886","0.0843964035999153","0.0788371674657073","0.0899556397341233"
"Selbstständige/ManagerInnen","2017","kein Migrationshintergrund","weiblich","527","0.044008374268649","0.0401775698639995","0.0478391786732985"
"Selbstständige/ManagerInnen","2017","direkter Migrationshintergrund","maennlich","151","0.0681114827959906","0.0614532512514551","0.0747697143405261"
"Selbstständige/ManagerInnen","2017","direkter Migrationshintergrund","weiblich","115","0.0477486499120592","0.0417800359409723","0.0537172638831462"
"Selbstständige/ManagerInnen","2017","indirekter Migrationshintergrund","maennlich","60","0.0595382242042264","0.043574089610523","0.0755023587979297"
"Selbstständige/ManagerInnen","2017","indirekter Migrationshintergrund","weiblich","","","",""
"In Ausbildung","2017","kein Migrationshintergrund","maennlich","705","0.0634527951374931","0.0585776267433118","0.0683279635316745"
"In Ausbildung","2017","kein Migrationshintergrund","weiblich","659","0.0525221255745769","0.0483558215635451","0.0566884295856087"
"In Ausbildung","2017","direkter Migrationshintergrund","maennlich","401","0.0485262151473272","0.042847457044714","0.0542049732499404"
"In Ausbildung","2017","direkter Migrationshintergrund","weiblich","234","0.0369709601943514","0.0316893395919345","0.0422525807967683"
"In Ausbildung","2017","indirekter Migrationshintergrund","maennlich","178","0.208524598641553","0.181116795545105","0.235932401738"
"In Ausbildung","2017","indirekter Migrationshintergrund","weiblich","178","0.19053128843308","0.165918441599254","0.215144135266906"
"In Rente oder Pension","2017","kein Migrationshintergrund","maennlich","2437","0.268893961155952","0.26002689157488","0.277761030737023"
"In Rente oder Pension","2017","kein Migrationshintergrund","weiblich","2641","0.330797455871196","0.322010162144904","0.339584749597488"
"In Rente oder Pension","2017","direkter Migrationshintergrund","maennlich","253","0.164157730209174","0.154368251173365","0.173947209244982"
"In Rente oder Pension","2017","direkter Migrationshintergrund","weiblich","257","0.151049604107006","0.141026134042718","0.161073074171294"
"In Rente oder Pension","2017","indirekter Migrationshintergrund","maennlich","","","",""
"In Rente oder Pension","2017","indirekter Migrationshintergrund","weiblich","","","",""
"Arbeitslose","2017","kein Migrationshintergrund","maennlich","336","0.0406609798582512","0.036711186445706","0.0446107732707964"
"Arbeitslose","2017","kein Migrationshintergrund","weiblich","427","0.0289558116025237","0.0258240936691445","0.0320875295359028"
"Arbeitslose","2017","direkter Migrationshintergrund","maennlich","885","0.116310090830446","0.107837321331351","0.124782860329542"
"Arbeitslose","2017","direkter Migrationshintergrund","weiblich","705","0.0940252206648297","0.0858556848882482","0.102194756441411"
"Arbeitslose","2017","indirekter Migrationshintergrund","maennlich","67","0.0902907156701997","0.0709554684677176","0.109625962872682"
"Arbeitslose","2017","indirekter Migrationshintergrund","weiblich","62","0.050356249009084","0.0366510386062068","0.0640614594119612"
"Sonstige Nichterwerbspersonen","2017","kein Migrationshintergrund","maennlich","278","0.0232788619654647","0.0202633186411632","0.0262944052897662"
"Sonstige Nichterwerbspersonen","2017","kein Migrationshintergrund","weiblich","979","0.0728168029472303","0.0679639866526944","0.0776696192417662"
"Sonstige Nichterwerbspersonen","2017","direkter Migrationshintergrund","maennlich","1984","0.0833725176576777","0.0760666022138164","0.090678433101539"
"Sonstige Nichterwerbspersonen","2017","direkter Migrationshintergrund","weiblich","2184","0.183497959053899","0.172663396014159","0.194332522093638"
"Sonstige Nichterwerbspersonen","2017","indirekter Migrationshintergrund","maennlich","85","0.0870435752541789","0.0680253383549256","0.106061812153432"
"Sonstige Nichterwerbspersonen","2017","indirekter Migrationshintergrund","weiblich","181","0.147429725595042","0.125210123086133","0.169649328103951"
"Beamte","2017","kein Migrationshintergrund","maennlich","488","0.045852241452135","0.0416692448773311","0.0500352380269389"
"Beamte","2017","kein Migrationshintergrund","weiblich","500","0.039504154126741","0.0358661398390128","0.0431421684144692"
"Beamte","2017","direkter Migrationshintergrund","maennlich","","","",""
"Beamte","2017","direkter Migrationshintergrund","weiblich","","","",""
"Beamte","2017","indirekter Migrationshintergrund","maennlich","","","",""
"Beamte","2017","indirekter Migrationshintergrund","weiblich","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2018","kein Migrationshintergrund","maennlich","1049","0.117562360297956","0.110997170181197","0.124127550414715"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2018","kein Migrationshintergrund","weiblich","1754","0.154970084711028","0.148088239190195","0.16185193023186"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2018","direkter Migrationshintergrund","maennlich","1256","0.264114106891946","0.251419537353311","0.276808676430582"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2018","direkter Migrationshintergrund","weiblich","841","0.291535252472884","0.277812000970994","0.305258503974774"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2018","indirekter Migrationshintergrund","maennlich","175","0.230814020707702","0.202096819632809","0.259531221782595"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2018","indirekter Migrationshintergrund","weiblich","214","0.196696834107595","0.17180978083734","0.22158388737785"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2018","kein Migrationshintergrund","maennlich","3258","0.3637493480451","0.353943472465841","0.373555223624358"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2018","kein Migrationshintergrund","weiblich","3336","0.284308174119227","0.275729846193113","0.292886502045341"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2018","direkter Migrationshintergrund","maennlich","697","0.289972077045325","0.276906375161755","0.303037778928895"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2018","direkter Migrationshintergrund","weiblich","540","0.205310868084252","0.193113757314732","0.217507978853772"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2018","indirekter Migrationshintergrund","maennlich","261","0.361904584584293","0.32915278326537","0.394656385903216"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2018","indirekter Migrationshintergrund","weiblich","266","0.305503821658311","0.276664947165446","0.334342696151175"
"Selbstständige/ManagerInnen","2018","kein Migrationshintergrund","maennlich","797","0.0821725306631985","0.0765747612698294","0.0877703000565677"
"Selbstständige/ManagerInnen","2018","kein Migrationshintergrund","weiblich","485","0.0441839467179545","0.0402758585238088","0.0480920349121001"
"Selbstständige/ManagerInnen","2018","direkter Migrationshintergrund","maennlich","133","0.0679145564248192","0.0606697591415037","0.0751593537081347"
"Selbstständige/ManagerInnen","2018","direkter Migrationshintergrund","weiblich","104","0.0405163824247028","0.0345626889092897","0.0464700759401158"
"Selbstständige/ManagerInnen","2018","indirekter Migrationshintergrund","maennlich","48","0.0451453497766167","0.0309948922839305","0.0592958072693028"
"Selbstständige/ManagerInnen","2018","indirekter Migrationshintergrund","weiblich","34","0.0295780828411099","0.0189708925045022","0.0401852731777176"
"In Ausbildung","2018","kein Migrationshintergrund","maennlich","655","0.0591072246351233","0.0543003643724647","0.0639140848977818"
"In Ausbildung","2018","kein Migrationshintergrund","weiblich","627","0.0502476378855659","0.0460932412395428","0.054402034531589"
"In Ausbildung","2018","direkter Migrationshintergrund","maennlich","363","0.0469808786601887","0.0408879188206689","0.0530738384997085"
"In Ausbildung","2018","direkter Migrationshintergrund","weiblich","223","0.0281648052720467","0.0231690397163279","0.0331605708277655"
"In Ausbildung","2018","indirekter Migrationshintergrund","maennlich","178","0.190190598317092","0.1634432172043","0.216937979429884"
"In Ausbildung","2018","indirekter Migrationshintergrund","weiblich","185","0.201439766751432","0.176328911893655","0.226550621609209"
"In Rente oder Pension","2018","kein Migrationshintergrund","maennlich","2406","0.271394646038233","0.262330686388715","0.280458605687751"
"In Rente oder Pension","2018","kein Migrationshintergrund","weiblich","2629","0.330287991461904","0.32134391758808","0.339232065335727"
"In Rente oder Pension","2018","direkter Migrationshintergrund","maennlich","256","0.163115756381864","0.152476835144275","0.173754677619452"
"In Rente oder Pension","2018","direkter Migrationshintergrund","weiblich","262","0.168414485824897","0.157114040950287","0.179714930699507"
"In Rente oder Pension","2018","indirekter Migrationshintergrund","maennlich","","","",""
"In Rente oder Pension","2018","indirekter Migrationshintergrund","weiblich","","","",""
"Arbeitslose","2018","kein Migrationshintergrund","maennlich","333","0.0382966628120512","0.0343849030638011","0.0422084225603013"
"Arbeitslose","2018","kein Migrationshintergrund","weiblich","448","0.0299729662275721","0.0267303039186925","0.0332156285364517"
"Arbeitslose","2018","direkter Migrationshintergrund","maennlich","995","0.107566611317137","0.0986449940224999","0.116488228611775"
"Arbeitslose","2018","direkter Migrationshintergrund","weiblich","879","0.0922497661404875","0.0835116425475274","0.100987889733447"
"Arbeitslose","2018","indirekter Migrationshintergrund","maennlich","65","0.0800629678294397","0.0615664391782306","0.0985594964806488"
"Arbeitslose","2018","indirekter Migrationshintergrund","weiblich","59","0.0566498926288019","0.0421764764494752","0.0711233088081286"
"Sonstige Nichterwerbspersonen","2018","kein Migrationshintergrund","maennlich","298","0.0234634180845185","0.0203780211439271","0.02654881502511"
"Sonstige Nichterwerbspersonen","2018","kein Migrationshintergrund","weiblich","876","0.0676185266692929","0.0628435130782452","0.0723935402603406"
"Sonstige Nichterwerbspersonen","2018","direkter Migrationshintergrund","maennlich","918","0.0557446245806137","0.0491382503523161","0.0623509988089113"
"Sonstige Nichterwerbspersonen","2018","direkter Migrationshintergrund","weiblich","1350","0.171370380061784","0.159991475153543","0.182749284970025"
"Sonstige Nichterwerbspersonen","2018","indirekter Migrationshintergrund","maennlich","62","0.0468794532190652","0.0324728856326628","0.0612860208054675"
"Sonstige Nichterwerbspersonen","2018","indirekter Migrationshintergrund","weiblich","166","0.140682190069157","0.118913538908133","0.162450841230182"
"Beamte","2018","kein Migrationshintergrund","maennlich","450","0.0442538094238199","0.0400618432944396","0.0484457755532003"
"Beamte","2018","kein Migrationshintergrund","weiblich","467","0.0384106722074564","0.0347558545569328","0.0420654898579799"
