"beruf","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"Sonstige Nichterwerbspersonen","2014","Hauptschule","Rheinland-Pfalz,Saarland","45","0.0536196491708532","0.0351912765017631","0.0720480218399433"
"Sonstige Nichterwerbspersonen","2014","Hauptschule","Baden-Württemberg","76","0.0630013843320121","0.0480981770888379","0.0779045915751864"
"Sonstige Nichterwerbspersonen","2014","Hauptschule","Bayern","124","0.051755418767453","0.0409476903218596","0.0625631472130464"
"Sonstige Nichterwerbspersonen","2014","Hauptschule","Saarland","","","",""
"Sonstige Nichterwerbspersonen","2014","Hauptschule","Berlin","","","",""
"Sonstige Nichterwerbspersonen","2014","Hauptschule","Brandenburg","","","",""
"Sonstige Nichterwerbspersonen","2014","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Sonstige Nichterwerbspersonen","2014","Hauptschule","Sachsen","","","",""
"Sonstige Nichterwerbspersonen","2014","Hauptschule","Sachsen-Anhalt","","","",""
"Sonstige Nichterwerbspersonen","2014","Hauptschule","Thüringen","","","",""
"Sonstige Nichterwerbspersonen","2014","Realschule","Schleswig-Holstein","","","",""
"Sonstige Nichterwerbspersonen","2014","Realschule","Hamburg","","","",""
"Sonstige Nichterwerbspersonen","2014","Realschule","Niedersachsen","60","0.0629159303560376","0.0453380828418826","0.0804937778701926"
"Sonstige Nichterwerbspersonen","2014","Realschule","Bremen","","","",""
"Sonstige Nichterwerbspersonen","2014","Realschule","Nordrhein-Westfalen","101","0.0562878752284442","0.0427354114089074","0.0698403390479809"
"Sonstige Nichterwerbspersonen","2014","Realschule","Hessen","","","",""
"Sonstige Nichterwerbspersonen","2014","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Sonstige Nichterwerbspersonen","2014","Realschule","Baden-Württemberg","77","0.0796499246526969","0.0603115569518498","0.0989882923535439"
"Sonstige Nichterwerbspersonen","2014","Realschule","Bayern","73","0.0545927642711044","0.0404908680153979","0.0686946605268108"
"Sonstige Nichterwerbspersonen","2014","Realschule","Saarland","","","",""
"Sonstige Nichterwerbspersonen","2014","Realschule","Berlin","","","",""
"Sonstige Nichterwerbspersonen","2014","Realschule","Brandenburg","","","",""
"Sonstige Nichterwerbspersonen","2014","Realschule","Mecklenburg-Vorpommern","","","",""
"Sonstige Nichterwerbspersonen","2014","Realschule","Sachsen","32","0.0240651524641564","0.0124522774026249","0.0356780275256879"
"Sonstige Nichterwerbspersonen","2014","Realschule","Sachsen-Anhalt","","","",""
"Sonstige Nichterwerbspersonen","2014","Realschule","Thüringen","","","",""
"Sonstige Nichterwerbspersonen","2014","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Sonstige Nichterwerbspersonen","2014","(Fach-)Abitur","Hamburg","","","",""
"Sonstige Nichterwerbspersonen","2014","(Fach-)Abitur","Niedersachsen","33","0.0651709046759925","0.0391631400020419","0.0911786693499431"
"Sonstige Nichterwerbspersonen","2014","(Fach-)Abitur","Bremen","","","",""
"Sonstige Nichterwerbspersonen","2014","(Fach-)Abitur","Nordrhein-Westfalen","116","0.0688492728086142","0.0539473609570017","0.0837511846602266"
"Sonstige Nichterwerbspersonen","2014","(Fach-)Abitur","Hessen","31","0.0517096707234359","0.0276718087040018","0.0757475327428701"
"Sonstige Nichterwerbspersonen","2014","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Sonstige Nichterwerbspersonen","2014","(Fach-)Abitur","Baden-Württemberg","50","0.0690414405352676","0.0459236033886398","0.0921592776818954"
"Sonstige Nichterwerbspersonen","2014","(Fach-)Abitur","Bayern","51","0.0569087126117756","0.0381034215118519","0.0757140037116993"
"Sonstige Nichterwerbspersonen","2014","(Fach-)Abitur","Saarland","","","",""
"Sonstige Nichterwerbspersonen","2014","(Fach-)Abitur","Berlin","","","",""
"Sonstige Nichterwerbspersonen","2014","(Fach-)Abitur","Brandenburg","","","",""
"Sonstige Nichterwerbspersonen","2014","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Sonstige Nichterwerbspersonen","2014","(Fach-)Abitur","Sachsen","","","",""
"Sonstige Nichterwerbspersonen","2014","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Sonstige Nichterwerbspersonen","2014","(Fach-)Abitur","Thüringen","","","",""
"Sonstige Nichterwerbspersonen","2014","AkademikerIn","Schleswig-Holstein","","","",""
"Sonstige Nichterwerbspersonen","2014","AkademikerIn","Hamburg","","","",""
"Sonstige Nichterwerbspersonen","2014","AkademikerIn","Niedersachsen","30","0.0394152884940754","0.0224107719726854","0.0564198050154655"
"Sonstige Nichterwerbspersonen","2014","AkademikerIn","Bremen","","","",""
"Sonstige Nichterwerbspersonen","2014","AkademikerIn","Nordrhein-Westfalen","66","0.032446200226793","0.0222411935148245","0.0426512069387616"
"Sonstige Nichterwerbspersonen","2014","AkademikerIn","Hessen","36","0.067901747646263","0.0464227452538633","0.0893807500386627"
"Sonstige Nichterwerbspersonen","2014","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Sonstige Nichterwerbspersonen","2014","AkademikerIn","Baden-Württemberg","65","0.065373322890397","0.0482339839187514","0.0825126618620425"
"Sonstige Nichterwerbspersonen","2014","AkademikerIn","Bayern","58","0.0565454856753121","0.0418657821249208","0.0712251892257034"
"Sonstige Nichterwerbspersonen","2014","AkademikerIn","Saarland","","","",""
"Sonstige Nichterwerbspersonen","2014","AkademikerIn","Berlin","","","",""
"Sonstige Nichterwerbspersonen","2014","AkademikerIn","Brandenburg","","","",""
"Sonstige Nichterwerbspersonen","2014","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Sonstige Nichterwerbspersonen","2014","AkademikerIn","Sachsen","","","",""
"Sonstige Nichterwerbspersonen","2014","AkademikerIn","Sachsen-Anhalt","","","",""
"Sonstige Nichterwerbspersonen","2014","AkademikerIn","Thüringen","","","",""
"Beamte","2014","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Beamte","2014","(noch) kein Abschluss","Hamburg","","","",""
"Beamte","2014","(noch) kein Abschluss","Niedersachsen","","","",""
"Beamte","2014","(noch) kein Abschluss","Bremen","","","",""
"Beamte","2014","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Beamte","2014","(noch) kein Abschluss","Hessen","","","",""
"Beamte","2014","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Beamte","2014","(noch) kein Abschluss","Baden-Württemberg","","","",""
"Beamte","2014","(noch) kein Abschluss","Bayern","","","",""
"Beamte","2014","(noch) kein Abschluss","Saarland","","","",""
"Beamte","2014","(noch) kein Abschluss","Berlin","","","",""
"Beamte","2014","(noch) kein Abschluss","Brandenburg","","","",""
"Beamte","2014","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Beamte","2014","(noch) kein Abschluss","Sachsen","","","",""
"Beamte","2014","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Beamte","2014","(noch) kein Abschluss","Thüringen","","","",""
"Beamte","2014","Hauptschule","Schleswig-Holstein","","","",""
"Beamte","2014","Hauptschule","Hamburg","","","",""
"Beamte","2014","Hauptschule","Niedersachsen","","","",""
"Beamte","2014","Hauptschule","Bremen","","","",""
"Beamte","2014","Hauptschule","Nordrhein-Westfalen","","","",""
"Beamte","2014","Hauptschule","Hessen","","","",""
"Beamte","2014","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Beamte","2014","Hauptschule","Baden-Württemberg","","","",""
"Beamte","2014","Hauptschule","Bayern","","","",""
"Beamte","2014","Hauptschule","Saarland","","","",""
"Beamte","2014","Hauptschule","Berlin","","","",""
"Beamte","2014","Hauptschule","Brandenburg","","","",""
"Beamte","2014","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Beamte","2014","Hauptschule","Sachsen","","","",""
"Beamte","2014","Hauptschule","Sachsen-Anhalt","","","",""
"Beamte","2014","Hauptschule","Thüringen","","","",""
"Beamte","2014","Realschule","Schleswig-Holstein","","","",""
"Beamte","2014","Realschule","Hamburg","","","",""
"Beamte","2014","Realschule","Niedersachsen","","","",""
"Beamte","2014","Realschule","Bremen","","","",""
"Beamte","2014","Realschule","Nordrhein-Westfalen","31","0.0198444802753624","0.0116436387200455","0.0280453218306793"
"Beamte","2014","Realschule","Hessen","","","",""
"Beamte","2014","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Beamte","2014","Realschule","Baden-Württemberg","","","",""
"Beamte","2014","Realschule","Bayern","33","0.0380201831338922","0.0261490932258226","0.0498912730419617"
"Beamte","2014","Realschule","Saarland","","","",""
"Beamte","2014","Realschule","Berlin","","","",""
"Beamte","2014","Realschule","Brandenburg","","","",""
"Beamte","2014","Realschule","Mecklenburg-Vorpommern","","","",""
"Beamte","2014","Realschule","Sachsen","","","",""
"Beamte","2014","Realschule","Sachsen-Anhalt","","","",""
"Beamte","2014","Realschule","Thüringen","","","",""
"Beamte","2014","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Beamte","2014","(Fach-)Abitur","Hamburg","","","",""
"Beamte","2014","(Fach-)Abitur","Niedersachsen","","","",""
"Beamte","2014","(Fach-)Abitur","Bremen","","","",""
"Beamte","2014","(Fach-)Abitur","Nordrhein-Westfalen","33","0.0290920121659044","0.0192006014490282","0.0389834228827806"
"Beamte","2014","(Fach-)Abitur","Hessen","","","",""
"Beamte","2014","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Beamte","2014","(Fach-)Abitur","Baden-Württemberg","","","",""
"Beamte","2014","(Fach-)Abitur","Bayern","","","",""
"Beamte","2014","(Fach-)Abitur","Saarland","","","",""
"Beamte","2014","(Fach-)Abitur","Berlin","","","",""
"Beamte","2014","(Fach-)Abitur","Brandenburg","","","",""
"Beamte","2014","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Beamte","2014","(Fach-)Abitur","Sachsen","","","",""
"Beamte","2014","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Beamte","2014","(Fach-)Abitur","Thüringen","","","",""
"Beamte","2014","AkademikerIn","Schleswig-Holstein","","","",""
"Beamte","2014","AkademikerIn","Hamburg","","","",""
"Beamte","2014","AkademikerIn","Niedersachsen","84","0.184818341045133","0.150897717099311","0.218738964990955"
"Beamte","2014","AkademikerIn","Bremen","","","",""
"Beamte","2014","AkademikerIn","Nordrhein-Westfalen","158","0.147786875455784","0.127346641888411","0.168227109023157"
"Beamte","2014","AkademikerIn","Hessen","56","0.10900451397334","0.0823970932567648","0.135611934689915"
"Beamte","2014","AkademikerIn","Rheinland-Pfalz,Saarland","30","0.160079702318729","0.111845091793583","0.208314312843876"
"Beamte","2014","AkademikerIn","Baden-Württemberg","96","0.134663258701747","0.110993608865602","0.158332908537893"
"Beamte","2014","AkademikerIn","Bayern","109","0.079122909990451","0.0619671566876057","0.0962786632932962"
"Beamte","2014","AkademikerIn","Saarland","","","",""
"Beamte","2014","AkademikerIn","Berlin","","","",""
"Beamte","2014","AkademikerIn","Brandenburg","","","",""
"Beamte","2014","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Beamte","2014","AkademikerIn","Sachsen","","","",""
"Beamte","2014","AkademikerIn","Sachsen-Anhalt","","","",""
"Beamte","2014","AkademikerIn","Thüringen","","","",""
"Angestellte, einfache Tätigkeiten","2015","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Angestellte, einfache Tätigkeiten","2015","(noch) kein Abschluss","Hamburg","","","",""
"Angestellte, einfache Tätigkeiten","2015","(noch) kein Abschluss","Niedersachsen","31","0.147040838148156","0.0931670950469172","0.200914581249395"
"Angestellte, einfache Tätigkeiten","2015","(noch) kein Abschluss","Bremen","","","",""
"Angestellte, einfache Tätigkeiten","2015","(noch) kein Abschluss","Nordrhein-Westfalen","73","0.187570986643026","0.148373235906634","0.226768737379417"
"Angestellte, einfache Tätigkeiten","2015","(noch) kein Abschluss","Hessen","","","",""
"Angestellte, einfache Tätigkeiten","2015","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Angestellte, einfache Tätigkeiten","2015","(noch) kein Abschluss","Baden-Württemberg","","","",""
"Angestellte, einfache Tätigkeiten","2015","(noch) kein Abschluss","Bayern","38","0.234469713207507","0.174069043532366","0.294870382882647"
"Angestellte, einfache Tätigkeiten","2015","(noch) kein Abschluss","Saarland","","","",""
"Angestellte, einfache Tätigkeiten","2015","(noch) kein Abschluss","Berlin","","","",""
"Angestellte, einfache Tätigkeiten","2015","(noch) kein Abschluss","Brandenburg","","","",""
"Angestellte, einfache Tätigkeiten","2015","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Angestellte, einfache Tätigkeiten","2015","(noch) kein Abschluss","Sachsen","","","",""
"Angestellte, einfache Tätigkeiten","2015","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Angestellte, einfache Tätigkeiten","2015","(noch) kein Abschluss","Thüringen","","","",""
"Angestellte, einfache Tätigkeiten","2015","Hauptschule","Schleswig-Holstein","65","0.16739473616549","0.122614855173722","0.212174617157259"
"Angestellte, einfache Tätigkeiten","2015","Hauptschule","Hamburg","","","",""
"Angestellte, einfache Tätigkeiten","2015","Hauptschule","Niedersachsen","214","0.219167614361589","0.190061493430026","0.248273735293153"
"Angestellte, einfache Tätigkeiten","2015","Hauptschule","Bremen","","","",""
"Angestellte, einfache Tätigkeiten","2015","Hauptschule","Nordrhein-Westfalen","430","0.196550827964894","0.177974695546838","0.215126960382949"
"Angestellte, einfache Tätigkeiten","2015","Hauptschule","Hessen","124","0.228079037753112","0.190064101383165","0.266093974123059"
"Angestellte, einfache Tätigkeiten","2015","Hauptschule","Rheinland-Pfalz,Saarland","167","0.238725561512388","0.203789804185593","0.273661318839182"
"Angestellte, einfache Tätigkeiten","2015","Hauptschule","Baden-Württemberg","273","0.248803929994767","0.221152310855574","0.27645554913396"
"Angestellte, einfache Tätigkeiten","2015","Hauptschule","Bayern","413","0.230100624394856","0.208975997289601","0.25122525150011"
"Angestellte, einfache Tätigkeiten","2015","Hauptschule","Saarland","","","",""
"Angestellte, einfache Tätigkeiten","2015","Hauptschule","Berlin","","","",""
"Angestellte, einfache Tätigkeiten","2015","Hauptschule","Brandenburg","33","0.121371568060048","0.0803127860585209","0.162430350061575"
"Angestellte, einfache Tätigkeiten","2015","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Angestellte, einfache Tätigkeiten","2015","Hauptschule","Sachsen","51","0.159182162669062","0.11785239139837","0.200511933939755"
"Angestellte, einfache Tätigkeiten","2015","Hauptschule","Sachsen-Anhalt","33","0.072177137339024","0.0385129973608437","0.105841277317204"
"Angestellte, einfache Tätigkeiten","2015","Hauptschule","Thüringen","58","0.172420126724216","0.126853690069467","0.217986563378965"
"Angestellte, einfache Tätigkeiten","2015","Realschule","Schleswig-Holstein","52","0.194495619545009","0.145033878088888","0.243957361001129"
"Angestellte, einfache Tätigkeiten","2015","Realschule","Hamburg","","","",""
"Angestellte, einfache Tätigkeiten","2015","Realschule","Niedersachsen","138","0.175592080482532","0.147203277196384","0.20398088376868"
"Angestellte, einfache Tätigkeiten","2015","Realschule","Bremen","","","",""
"Angestellte, einfache Tätigkeiten","2015","Realschule","Nordrhein-Westfalen","209","0.198686202492674","0.174470832911282","0.222901572074066"
"Angestellte, einfache Tätigkeiten","2015","Realschule","Hessen","63","0.117757446254421","0.0855611498872607","0.149953742621582"
"Angestellte, einfache Tätigkeiten","2015","Realschule","Rheinland-Pfalz,Saarland","45","0.178061015470517","0.131648826695894","0.22447320424514"
"Angestellte, einfache Tätigkeiten","2015","Realschule","Baden-Württemberg","119","0.135239286277832","0.110294550797409","0.160184021758255"
"Angestellte, einfache Tätigkeiten","2015","Realschule","Bayern","168","0.145195232043404","0.122944485180341","0.167445978906467"
"Angestellte, einfache Tätigkeiten","2015","Realschule","Saarland","","","",""
"Angestellte, einfache Tätigkeiten","2015","Realschule","Berlin","33","0.151822241805047","0.105344877702735","0.198299605907359"
"Angestellte, einfache Tätigkeiten","2015","Realschule","Brandenburg","75","0.227450983925309","0.182894022708489","0.27200794514213"
"Angestellte, einfache Tätigkeiten","2015","Realschule","Mecklenburg-Vorpommern","60","0.326301159189328","0.264901453387654","0.387700864991002"
"Angestellte, einfache Tätigkeiten","2015","Realschule","Sachsen","141","0.226231564548803","0.193534793030506","0.2589283360671"
"Angestellte, einfache Tätigkeiten","2015","Realschule","Sachsen-Anhalt","84","0.200452672194682","0.157899039008165","0.243006305381199"
"Angestellte, einfache Tätigkeiten","2015","Realschule","Thüringen","92","0.246113221043325","0.201983814806148","0.290242627280501"
"Angestellte, einfache Tätigkeiten","2015","(Fach-)Abitur","Schleswig-Holstein","31","0.180052306467177","0.116405518385622","0.243699094548732"
