"beruf","year","bildungsniveau","migback","n","percent","lower_confidence","upper_confidence"
"Beamte","2018","(Fach-)Abitur","kein Migrationshintergrund","110","0.0425961728157552","0.0348957503184962","0.0502965953130142"
"Beamte","2018","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Beamte","2018","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Beamte","2018","AkademikerInnen","kein Migrationshintergrund","626","0.12080235259739","0.111679253500247","0.129925451694533"
"Beamte","2018","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Beamte","2018","AkademikerInnen","indirekter Migrationshintergrund","31","0.116202204335192","0.0783260930037073","0.154078315666677"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2019","(noch) kein Abschluss","kein Migrationshintergrund","93","0.1598297775268","0.130109411244823","0.189550143808777"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2019","(noch) kein Abschluss","direkter Migrationshintergrund","406","0.304510800754195","0.284921149425288","0.324100452083102"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2019","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2019","Hauptschulabschluss","kein Migrationshintergrund","875","0.176189851922641","0.165267711620874","0.187111992224409"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2019","Hauptschulabschluss","direkter Migrationshintergrund","657","0.320315958986452","0.299841168526614","0.34079074944629"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2019","Hauptschulabschluss","indirekter Migrationshintergrund","115","0.401083722670257","0.348521292707786","0.453646152632727"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2019","Realschulabschluss","kein Migrationshintergrund","1052","0.179087810637588","0.169454767994764","0.188720853280412"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2019","Realschulabschluss","direkter Migrationshintergrund","66","0.234726559822895","0.18692588180252","0.282527237843269"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2019","Realschulabschluss","indirekter Migrationshintergrund","73","0.165561615308984","0.129407142053355","0.201716088564614"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2019","(Fach-)Abitur","kein Migrationshintergrund","361","0.12722146327961","0.11504106782541","0.139401858733809"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2019","(Fach-)Abitur","direkter Migrationshintergrund","433","0.292001091665069","0.268718152133508","0.315284031196629"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2019","(Fach-)Abitur","indirekter Migrationshintergrund","78","0.219258323939279","0.177157280217208","0.26135936766135"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2019","AkademikerInnen","kein Migrationshintergrund","141","0.0257047118865166","0.0215610009547764","0.0298484228182567"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2019","AkademikerInnen","direkter Migrationshintergrund","324","0.147651339230432","0.130631821114673","0.164670857346191"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2019","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2019","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2019","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2019","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2019","Hauptschulabschluss","kein Migrationshintergrund","788","0.166131558487409","0.155461210685814","0.176801906289004"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2019","Hauptschulabschluss","direkter Migrationshintergrund","243","0.208899765970207","0.191061141040717","0.226738390899697"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2019","Hauptschulabschluss","indirekter Migrationshintergrund","77","0.260801256325071","0.213713249551244","0.307889263098898"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2019","Realschulabschluss","kein Migrationshintergrund","2245","0.389302444498633","0.377052368778139","0.401552520219127"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2019","Realschulabschluss","direkter Migrationshintergrund","97","0.362501905350641","0.308284439837147","0.416719370864135"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2019","Realschulabschluss","indirekter Migrationshintergrund","150","0.397052526454607","0.349458900182607","0.444646152726607"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2019","(Fach-)Abitur","kein Migrationshintergrund","1092","0.438891756709617","0.420752010651172","0.457031502768061"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2019","(Fach-)Abitur","direkter Migrationshintergrund","240","0.262423117709373","0.239894529738409","0.284951705680338"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2019","(Fach-)Abitur","indirekter Migrationshintergrund","118","0.288632557182089","0.242524079135542","0.334741035228636"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2019","AkademikerInnen","kein Migrationshintergrund","1991","0.406239704237861","0.393379894591257","0.419099513884466"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2019","AkademikerInnen","direkter Migrationshintergrund","492","0.423763231014121","0.400055933951752","0.447470528076491"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2019","AkademikerInnen","indirekter Migrationshintergrund","158","0.575910932585888","0.523068274877201","0.628753590294574"
"Selbstständige/ManagerInnen","2019","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","2019","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","2019","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","2019","Hauptschulabschluss","kein Migrationshintergrund","274","0.0344605065199628","0.0292311339256332","0.0396898791142924"
"Selbstständige/ManagerInnen","2019","Hauptschulabschluss","direkter Migrationshintergrund","60","0.0296040674329023","0.0221665702000477","0.0370415646657568"
"Selbstständige/ManagerInnen","2019","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","2019","Realschulabschluss","kein Migrationshintergrund","673","0.0595442101310246","0.0535989470304862","0.0654894732315631"
"Selbstständige/ManagerInnen","2019","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","2019","Realschulabschluss","indirekter Migrationshintergrund","37","0.0412240155883468","0.021885693261654","0.0605623379150395"
"Selbstständige/ManagerInnen","2019","(Fach-)Abitur","kein Migrationshintergrund","433","0.0722737847108872","0.0628085915816411","0.0817389778401333"
"Selbstständige/ManagerInnen","2019","(Fach-)Abitur","direkter Migrationshintergrund","77","0.0643541804070948","0.0517888648032822","0.0769194960109074"
"Selbstständige/ManagerInnen","2019","(Fach-)Abitur","indirekter Migrationshintergrund","36","0.0426908756806681","0.022119905863959","0.0632618454973771"
"Selbstständige/ManagerInnen","2019","AkademikerInnen","kein Migrationshintergrund","1299","0.128012102970747","0.119263906573094","0.1367602993684"
"Selbstständige/ManagerInnen","2019","AkademikerInnen","direkter Migrationshintergrund","169","0.103820558993021","0.0891866923693708","0.118454425616671"
"Selbstständige/ManagerInnen","2019","AkademikerInnen","indirekter Migrationshintergrund","99","0.140097944875873","0.102985563020338","0.177210326731408"
"In Ausbildung","2019","(noch) kein Abschluss","kein Migrationshintergrund","164","0.301042790468804","0.263839523614273","0.338246057323336"
"In Ausbildung","2019","(noch) kein Abschluss","direkter Migrationshintergrund","137","0.0582251863359817","0.0482571608445418","0.0681932118274216"
"In Ausbildung","2019","(noch) kein Abschluss","indirekter Migrationshintergrund","69","0.42551482128823","0.350751220404224","0.500278422172236"
"In Ausbildung","2019","Hauptschulabschluss","kein Migrationshintergrund","94","0.0137025303854574","0.0103697393583412","0.0170353214125736"
"In Ausbildung","2019","Hauptschulabschluss","direkter Migrationshintergrund","107","0.0177389249904831","0.0119465888515823","0.0235312611293838"
"In Ausbildung","2019","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"In Ausbildung","2019","Realschulabschluss","kein Migrationshintergrund","267","0.0362127591174846","0.0315191868277706","0.0409063314071987"
"In Ausbildung","2019","Realschulabschluss","direkter Migrationshintergrund","31","0.0292409819090609","0.0102391132270624","0.0482428505910594"
"In Ausbildung","2019","Realschulabschluss","indirekter Migrationshintergrund","68","0.19774588790891","0.159002751046106","0.236489024771714"
"In Ausbildung","2019","(Fach-)Abitur","kein Migrationshintergrund","408","0.131976593546632","0.119604495817935","0.144348691275328"
"In Ausbildung","2019","(Fach-)Abitur","direkter Migrationshintergrund","92","0.0357934891982513","0.0262805148302059","0.0453064635662967"
"In Ausbildung","2019","(Fach-)Abitur","indirekter Migrationshintergrund","88","0.282441708207296","0.236632356616013","0.328251059798579"
"In Ausbildung","2019","AkademikerInnen","kein Migrationshintergrund","88","0.0210496271517906","0.017290904149841","0.0248083501537401"
"In Ausbildung","2019","AkademikerInnen","direkter Migrationshintergrund","79","0.0278893329317859","0.0199898831887661","0.0357887826748057"
"In Ausbildung","2019","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","2019","(noch) kein Abschluss","kein Migrationshintergrund","45","0.118943758928951","0.0926886204638433","0.145198897394059"
"In Rente oder Pension","2019","(noch) kein Abschluss","direkter Migrationshintergrund","42","0.130689363481599","0.116341482063293","0.145037244899904"
"In Rente oder Pension","2019","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","2019","Hauptschulabschluss","kein Migrationshintergrund","2131","0.524437796881983","0.510120718773874","0.538754874990093"
"In Rente oder Pension","2019","Hauptschulabschluss","direkter Migrationshintergrund","203","0.236886394389519","0.218229416442564","0.255543372336475"
"In Rente oder Pension","2019","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","2019","Realschulabschluss","kein Migrationshintergrund","1222","0.243027527291982","0.232251718057385","0.253803336526579"
"In Rente oder Pension","2019","Realschulabschluss","direkter Migrationshintergrund","","","",""
"In Rente oder Pension","2019","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","2019","(Fach-)Abitur","kein Migrationshintergrund","244","0.109255190288676","0.0978519872912302","0.120658393286122"
"In Rente oder Pension","2019","(Fach-)Abitur","direkter Migrationshintergrund","99","0.161462804920744","0.142620818313905","0.180304791527582"
"In Rente oder Pension","2019","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","2019","AkademikerInnen","kein Migrationshintergrund","1216","0.252181770831842","0.240810928214193","0.26355261344949"
"In Rente oder Pension","2019","AkademikerInnen","direkter Migrationshintergrund","93","0.11702644785343","0.101604622457529","0.13244827324933"
"In Rente oder Pension","2019","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Arbeitslose","2019","(noch) kein Abschluss","kein Migrationshintergrund","39","0.0741339244079317","0.052885621510614","0.0953822273052495"
"Arbeitslose","2019","(noch) kein Abschluss","direkter Migrationshintergrund","614","0.219598276483695","0.201976335838521","0.237220217128869"
"Arbeitslose","2019","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Arbeitslose","2019","Hauptschulabschluss","kein Migrationshintergrund","258","0.0391455586776664","0.0335855715546937","0.0447055458006391"
"Arbeitslose","2019","Hauptschulabschluss","direkter Migrationshintergrund","374","0.104470433478683","0.0910485549555202","0.117892312001845"
"Arbeitslose","2019","Hauptschulabschluss","indirekter Migrationshintergrund","40","0.125193415238259","0.0897021384863151","0.160684691990202"
"Arbeitslose","2019","Realschulabschluss","kein Migrationshintergrund","214","0.0344277919819962","0.0298471211898081","0.0390084627741843"
"Arbeitslose","2019","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Arbeitslose","2019","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Arbeitslose","2019","(Fach-)Abitur","kein Migrationshintergrund","42","0.0177377569660458","0.0129128133577975","0.022562700574294"
"Arbeitslose","2019","(Fach-)Abitur","direkter Migrationshintergrund","261","0.0643945155964509","0.0518255337656639","0.076963497427238"
"Arbeitslose","2019","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Arbeitslose","2019","AkademikerInnen","kein Migrationshintergrund","47","0.00875942570982636","0.0063195644466565","0.0111992869729962"
"Arbeitslose","2019","AkademikerInnen","direkter Migrationshintergrund","251","0.0592265510104969","0.0479020084042452","0.0705510936167486"
"Arbeitslose","2019","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2019","(noch) kein Abschluss","kein Migrationshintergrund","215","0.290398813955727","0.25358199575794","0.327215632153514"
"Sonstige Nichterwerbspersonen","2019","(noch) kein Abschluss","direkter Migrationshintergrund","877","0.219988393650564","0.202355216230876","0.237621571070253"
"Sonstige Nichterwerbspersonen","2019","(noch) kein Abschluss","indirekter Migrationshintergrund","58","0.329150666144869","0.258094247305096","0.400207084984642"
"Sonstige Nichterwerbspersonen","2019","Hauptschulabschluss","kein Migrationshintergrund","228","0.0391071367867667","0.0335497678261158","0.0446645057474176"
"Sonstige Nichterwerbspersonen","2019","Hauptschulabschluss","direkter Migrationshintergrund","349","0.0804075350009811","0.0684752747443114","0.0923397952576508"
