"beruf","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2015","Hessen","direkter Migrationshintergrund","152","0.298522432297742","0.259854376851432","0.337190487744052"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2015","Hessen","indirekter Migrationshintergrund","39","0.189328303954475","0.127850822259898","0.250805785649052"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2015","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","239","0.264758364073249","0.236233063707693","0.293283664438806"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2015","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","72","0.198706319067064","0.158211881326785","0.239200756807343"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2015","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2015","Baden-Wuerttemberg","kein Migrationshintergrund","752","0.312277786164866","0.292508952532104","0.332046619797627"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2015","Baden-Wuerttemberg","direkter Migrationshintergrund","259","0.263659144418082","0.234090293777478","0.293227995058685"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2015","Baden-Wuerttemberg","indirekter Migrationshintergrund","93","0.342708748293445","0.290044933423112","0.395372563163779"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2015","Bayern","kein Migrationshintergrund","1020","0.336273677547221","0.319746701767645","0.352800653326798"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2015","Bayern","direkter Migrationshintergrund","280","0.272811811312029","0.245985861754249","0.299637760869809"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2015","Bayern","indirekter Migrationshintergrund","99","0.438998234497514","0.382558707267783","0.495437761727246"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2015","Saarland","kein Migrationshintergrund","38","0.254269319112016","0.186585085695229","0.321953552528804"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2015","Saarland","direkter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2015","Saarland","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2015","Berlin","kein Migrationshintergrund","233","0.292067975638954","0.2596973392237","0.324438612054208"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2015","Berlin","direkter Migrationshintergrund","48","0.333621586748754","0.266753493532403","0.400489679965106"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2015","Berlin","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2015","Brandenburg","kein Migrationshintergrund","235","0.252105252180041","0.223673392005782","0.280537112354299"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2015","Brandenburg","direkter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2015","Brandenburg","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2015","Mecklenburg-Vorpommern","kein Migrationshintergrund","126","0.237439583773598","0.201382973975929","0.273496193571267"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2015","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2015","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2015","Sachsen","kein Migrationshintergrund","488","0.355545332820573","0.330991723533095","0.380098942108052"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2015","Sachsen","direkter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2015","Sachsen","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2015","Sachsen-Anhalt","kein Migrationshintergrund","243","0.267271232680363","0.237219236850526","0.297323228510199"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2015","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2015","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2015","Thueringen","kein Migrationshintergrund","261","0.282103894647243","0.252488220657768","0.311719568636719"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2015","Thueringen","direkter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2015","Thueringen","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","2015","Schleswig-Holstein","kein Migrationshintergrund","41","0.0579121577822143","0.0405716314644155","0.0752526841000132"
"Selbstständige/ManagerInnen","2015","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","2015","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","2015","Hamburg","kein Migrationshintergrund","36","0.0976372361205262","0.0643800348160553","0.130894437424997"
"Selbstständige/ManagerInnen","2015","Hamburg","direkter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","2015","Hamburg","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","2015","Niedersachsen","kein Migrationshintergrund","111","0.0496250376272342","0.0399712469363513","0.0592788283181171"
"Selbstständige/ManagerInnen","2015","Niedersachsen","direkter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","2015","Niedersachsen","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","2015","Bremen","kein Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","2015","Bremen","direkter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","2015","Bremen","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","2015","Nordrhein-Westfalen","kein Migrationshintergrund","266","0.0697695698438916","0.0614991488257976","0.0780399908619856"
"Selbstständige/ManagerInnen","2015","Nordrhein-Westfalen","direkter Migrationshintergrund","73","0.0643258026540008","0.0521241882348397","0.0765274170731619"
"Selbstständige/ManagerInnen","2015","Nordrhein-Westfalen","indirekter Migrationshintergrund","37","0.0408299848284063","0.0238371187195438","0.0578228509372689"
"Selbstständige/ManagerInnen","2015","Hessen","kein Migrationshintergrund","110","0.0833599950321457","0.0678804464930622","0.0988395435712292"
"Selbstständige/ManagerInnen","2015","Hessen","direkter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","2015","Hessen","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","2015","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","52","0.0542760526820184","0.0396281091828068","0.06892399618123"
"Selbstständige/ManagerInnen","2015","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","2015","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","2015","Baden-Wuerttemberg","kein Migrationshintergrund","152","0.0729130353700277","0.0618221350809012","0.0840039356591543"
"Selbstständige/ManagerInnen","2015","Baden-Wuerttemberg","direkter Migrationshintergrund","30","0.0289883580765616","0.0177294155415857","0.0402473006115375"
"Selbstständige/ManagerInnen","2015","Baden-Wuerttemberg","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","2015","Bayern","kein Migrationshintergrund","242","0.0672086127524917","0.058449559584856","0.0759676659201274"
"Selbstständige/ManagerInnen","2015","Bayern","direkter Migrationshintergrund","48","0.0416199795508574","0.0295912456410904","0.0536487134606245"
"Selbstständige/ManagerInnen","2015","Bayern","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","2015","Saarland","kein Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","2015","Saarland","direkter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","2015","Saarland","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","2015","Berlin","kein Migrationshintergrund","75","0.0855550205941391","0.0656430139639567","0.105467027224322"
"Selbstständige/ManagerInnen","2015","Berlin","direkter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","2015","Berlin","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","2015","Brandenburg","kein Migrationshintergrund","50","0.0593240904435447","0.0438562515013247","0.0747919293857648"
"Selbstständige/ManagerInnen","2015","Brandenburg","direkter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","2015","Brandenburg","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","2015","Mecklenburg-Vorpommern","kein Migrationshintergrund","37","0.0514066515933351","0.0326946219895661","0.0701186811971042"
"Selbstständige/ManagerInnen","2015","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","2015","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","2015","Sachsen","kein Migrationshintergrund","100","0.0605252331470015","0.0482936560057451","0.072756810288258"
"Selbstständige/ManagerInnen","2015","Sachsen","direkter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","2015","Sachsen","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","2015","Sachsen-Anhalt","kein Migrationshintergrund","43","0.0551647501190521","0.0396610820463713","0.0706684181917329"
"Selbstständige/ManagerInnen","2015","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","2015","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","2015","Thueringen","kein Migrationshintergrund","58","0.07691573535185","0.05938038072595","0.09445108997775"
"Selbstständige/ManagerInnen","2015","Thueringen","direkter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","2015","Thueringen","indirekter Migrationshintergrund","","","",""
"In Ausbildung","2015","Schleswig-Holstein","kein Migrationshintergrund","57","0.0653307993814913","0.0469857175195523","0.0836758812434302"
"In Ausbildung","2015","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"In Ausbildung","2015","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"In Ausbildung","2015","Hamburg","kein Migrationshintergrund","","","",""
"In Ausbildung","2015","Hamburg","direkter Migrationshintergrund","","","",""
"In Ausbildung","2015","Hamburg","indirekter Migrationshintergrund","","","",""
"In Ausbildung","2015","Niedersachsen","kein Migrationshintergrund","129","0.0609842044132462","0.0503465692617121","0.0716218395647804"
"In Ausbildung","2015","Niedersachsen","direkter Migrationshintergrund","44","0.071627990343797","0.0510798366284249","0.092176144059169"
"In Ausbildung","2015","Niedersachsen","indirekter Migrationshintergrund","31","0.252079236974507","0.175344524877665","0.32881394907135"
"In Ausbildung","2015","Bremen","kein Migrationshintergrund","","","",""
"In Ausbildung","2015","Bremen","direkter Migrationshintergrund","","","",""
"In Ausbildung","2015","Bremen","indirekter Migrationshintergrund","","","",""
"In Ausbildung","2015","Nordrhein-Westfalen","kein Migrationshintergrund","256","0.062878374912923","0.0549979804164921","0.0707587694093539"
"In Ausbildung","2015","Nordrhein-Westfalen","direkter Migrationshintergrund","82","0.0462575681118519","0.0358111040621251","0.0567040321615787"
"In Ausbildung","2015","Nordrhein-Westfalen","indirekter Migrationshintergrund","107","0.236386667222598","0.199904765464315","0.272868568980881"
"In Ausbildung","2015","Hessen","kein Migrationshintergrund","74","0.0448885719963338","0.0332934596135206","0.056483684379147"
"In Ausbildung","2015","Hessen","direkter Migrationshintergrund","","","",""
"In Ausbildung","2015","Hessen","indirekter Migrationshintergrund","40","0.30495834578052","0.232712734530905","0.377203957030136"
"In Ausbildung","2015","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","58","0.0423620493185942","0.0293399953658777","0.0553841032713107"
"In Ausbildung","2015","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","","","",""
"In Ausbildung","2015","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"In Ausbildung","2015","Baden-Wuerttemberg","kein Migrationshintergrund","136","0.0575247093858947","0.047592035483746","0.0674573832880435"
"In Ausbildung","2015","Baden-Wuerttemberg","direkter Migrationshintergrund","","","",""
"In Ausbildung","2015","Baden-Wuerttemberg","indirekter Migrationshintergrund","74","0.248902260222103","0.200925221151827","0.296879299292379"
"In Ausbildung","2015","Bayern","kein Migrationshintergrund","216","0.0522998329710064","0.0445116156285163","0.0600880503134966"
"In Ausbildung","2015","Bayern","direkter Migrationshintergrund","45","0.0277637372541243","0.0178685280248725","0.0376589464833761"
"In Ausbildung","2015","Bayern","indirekter Migrationshintergrund","54","0.138540171955098","0.0992507858927064","0.17782955801749"
"In Ausbildung","2015","Saarland","kein Migrationshintergrund","","","",""
"In Ausbildung","2015","Saarland","direkter Migrationshintergrund","","","",""
"In Ausbildung","2015","Saarland","indirekter Migrationshintergrund","","","",""
"In Ausbildung","2015","Berlin","kein Migrationshintergrund","42","0.0540997337805067","0.0379957351091853","0.0702037324518281"
"In Ausbildung","2015","Berlin","direkter Migrationshintergrund","","","",""
"In Ausbildung","2015","Berlin","indirekter Migrationshintergrund","","","",""
"In Ausbildung","2015","Brandenburg","kein Migrationshintergrund","49","0.036176240303515","0.0239496709643727","0.0484028096426573"
"In Ausbildung","2015","Brandenburg","direkter Migrationshintergrund","","","",""
"In Ausbildung","2015","Brandenburg","indirekter Migrationshintergrund","","","",""
"In Ausbildung","2015","Mecklenburg-Vorpommern","kein Migrationshintergrund","32","0.0523544551785913","0.0334801494791553","0.0712287608780272"
"In Ausbildung","2015","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"In Ausbildung","2015","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"In Ausbildung","2015","Sachsen","kein Migrationshintergrund","77","0.0582714337367467","0.0462553654635668","0.0702875020099266"
"In Ausbildung","2015","Sachsen","direkter Migrationshintergrund","","","",""
