"beruf","year","migback","regtyp","n","percent","lower_confidence","upper_confidence"
"Angestellte, qualifizierte Tätigkeiten","2018","indirekter Migrationshintergrund","Staedtischer Raum","435","0.333601552909128","0.30939960348655","0.357803502331705"
"Angestellte, qualifizierte Tätigkeiten","2018","indirekter Migrationshintergrund","Laendlicher Raum","93","0.390560579323454","0.339004682710545","0.442116475936362"
"Selbstständige/ManagerInnen","2018","kein Migrationshintergrund","Staedtischer Raum","833","0.0667863105740745","0.0623365842744436","0.0712360368737053"
"Selbstständige/ManagerInnen","2018","kein Migrationshintergrund","Laendlicher Raum","446","0.0564452046052661","0.0512733911767409","0.0616170180337913"
"Selbstständige/ManagerInnen","2018","direkter Migrationshintergrund","Staedtischer Raum","194","0.0527042567945116","0.0469823728221264","0.0584261407668968"
"Selbstständige/ManagerInnen","2018","direkter Migrationshintergrund","Laendlicher Raum","40","0.0526144649723549","0.0431706379703759","0.0620582919743339"
"Selbstständige/ManagerInnen","2018","indirekter Migrationshintergrund","Staedtischer Raum","69","0.0344232894998151","0.0250651631464914","0.0437814158531387"
"Selbstständige/ManagerInnen","2018","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"In Ausbildung","2018","kein Migrationshintergrund","Staedtischer Raum","808","0.0590158193857151","0.0548155765125534","0.0632160622588768"
"In Ausbildung","2018","kein Migrationshintergrund","Laendlicher Raum","452","0.0452128981348781","0.0405567133712623","0.0498690828984939"
"In Ausbildung","2018","direkter Migrationshintergrund","Staedtischer Raum","369","0.0348697272104118","0.0301719690962991","0.0395674853245245"
"In Ausbildung","2018","direkter Migrationshintergrund","Laendlicher Raum","152","0.0406132685950872","0.0322637219675223","0.048962815222652"
"In Ausbildung","2018","indirekter Migrationshintergrund","Staedtischer Raum","303","0.202637615374639","0.182004859764465","0.223270370984813"
"In Ausbildung","2018","indirekter Migrationshintergrund","Laendlicher Raum","59","0.114048477196023","0.080457812744589","0.147639141647457"
"In Rente oder Pension","2018","kein Migrationshintergrund","Staedtischer Raum","2984","0.296126061945212","0.287988678521466","0.304263445368958"
"In Rente oder Pension","2018","kein Migrationshintergrund","Laendlicher Raum","1985","0.301769459115675","0.291482599256952","0.312056318974398"
"In Rente oder Pension","2018","direkter Migrationshintergrund","Staedtischer Raum","368","0.172536301236227","0.162860473579729","0.182212128892725"
"In Rente oder Pension","2018","direkter Migrationshintergrund","Laendlicher Raum","144","0.171211301365011","0.155277470856831","0.18714513187319"
"In Rente oder Pension","2018","indirekter Migrationshintergrund","Staedtischer Raum","33","0.0251028779798364","0.0170729716216903","0.0331327843379825"
"In Rente oder Pension","2018","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Arbeitslose","2018","kein Migrationshintergrund","Staedtischer Raum","405","0.0297927745391156","0.0267624667013944","0.0328230823768368"
"Arbeitslose","2018","kein Migrationshintergrund","Laendlicher Raum","371","0.0419572748366864","0.0374642187947613","0.0464503308786114"
"Arbeitslose","2018","direkter Migrationshintergrund","Staedtischer Raum","1270","0.10004793052419","0.0923639341331882","0.107731926915191"
"Arbeitslose","2018","direkter Migrationshintergrund","Laendlicher Raum","438","0.0909397908316814","0.0787777804853375","0.103101801178025"
"Arbeitslose","2018","indirekter Migrationshintergrund","Staedtischer Raum","101","0.0700791749308921","0.0569756902330103","0.0831826596287739"
"Arbeitslose","2018","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Sonstige Nichterwerbspersonen","2018","kein Migrationshintergrund","Staedtischer Raum","780","0.048632256595389","0.0447984037102253","0.0524661094805527"
"Sonstige Nichterwerbspersonen","2018","kein Migrationshintergrund","Laendlicher Raum","389","0.0413446842911066","0.0368831232114927","0.0458062453707205"
"Sonstige Nichterwerbspersonen","2018","direkter Migrationshintergrund","Staedtischer Raum","1309","0.107245960289598","0.099322228065156","0.115169692514039"
"Sonstige Nichterwerbspersonen","2018","direkter Migrationshintergrund","Laendlicher Raum","528","0.0985790182958509","0.0859698005493077","0.111188236042394"
"Sonstige Nichterwerbspersonen","2018","indirekter Migrationshintergrund","Staedtischer Raum","178","0.0874138665981687","0.0729162561112138","0.101911477085124"
"Sonstige Nichterwerbspersonen","2018","indirekter Migrationshintergrund","Laendlicher Raum","45","0.097298228691228","0.0659802673218271","0.128616190060629"
"Beamte","2018","kein Migrationshintergrund","Staedtischer Raum","615","0.0449718077032248","0.0412779744190005","0.0486656409874492"
"Beamte","2018","kein Migrationshintergrund","Laendlicher Raum","299","0.0352213173061033","0.0310902487003852","0.0393523859118213"
"Beamte","2018","direkter Migrationshintergrund","Staedtischer Raum","","","",""
"Beamte","2018","direkter Migrationshintergrund","Laendlicher Raum","","","",""
"Beamte","2018","indirekter Migrationshintergrund","Staedtischer Raum","31","0.0273963061847655","0.0190174778636149","0.0357751345059161"
"Beamte","2018","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Angestellte, einfache Tätigkeiten","2019","kein Migrationshintergrund","Staedtischer Raum","1407","0.122247573413359","0.116453650211742","0.128041496614976"
"Angestellte, einfache Tätigkeiten","2019","kein Migrationshintergrund","Laendlicher Raum","1182","0.161253012078968","0.152988622384025","0.16951740177391"
"Angestellte, einfache Tätigkeiten","2019","direkter Migrationshintergrund","Staedtischer Raum","1262","0.247907641675576","0.236264013437645","0.259551269913508"
"Angestellte, einfache Tätigkeiten","2019","direkter Migrationshintergrund","Laendlicher Raum","580","0.319847918391587","0.29901224676877","0.340683590014403"
"Angestellte, einfache Tätigkeiten","2019","indirekter Migrationshintergrund","Staedtischer Raum","260","0.196290433358386","0.175923665239005","0.216657201477767"
"Angestellte, einfache Tätigkeiten","2019","indirekter Migrationshintergrund","Laendlicher Raum","81","0.265469295299261","0.221070782945935","0.309867807652588"
"Angestellte, qualifizierte Tätigkeiten","2019","kein Migrationshintergrund","Staedtischer Raum","3871","0.335190727867853","0.32684121528396","0.343540240451746"
"Angestellte, qualifizierte Tätigkeiten","2019","kein Migrationshintergrund","Laendlicher Raum","2249","0.311646310653531","0.301238049032014","0.322054572275049"
"Angestellte, qualifizierte Tätigkeiten","2019","direkter Migrationshintergrund","Staedtischer Raum","874","0.281214881589281","0.269091424661394","0.293338338517169"
"Angestellte, qualifizierte Tätigkeiten","2019","direkter Migrationshintergrund","Laendlicher Raum","229","0.211136795875644","0.192905584053747","0.229368007697541"
"Angestellte, qualifizierte Tätigkeiten","2019","indirekter Migrationshintergrund","Staedtischer Raum","445","0.348361669620863","0.323930656560856","0.372792682680869"
"Angestellte, qualifizierte Tätigkeiten","2019","indirekter Migrationshintergrund","Laendlicher Raum","87","0.280125449391781","0.234975113448148","0.325275785335415"
"Selbstständige/ManagerInnen","2019","kein Migrationshintergrund","Staedtischer Raum","1743","0.0706374897660572","0.0661056265340915","0.075169352998023"
"Selbstständige/ManagerInnen","2019","kein Migrationshintergrund","Laendlicher Raum","891","0.0649662162743773","0.0594276313274039","0.0705048012213506"
"Selbstständige/ManagerInnen","2019","direkter Migrationshintergrund","Staedtischer Raum","290","0.0577067280863794","0.0514187060320877","0.0639947501406712"
"Selbstständige/ManagerInnen","2019","direkter Migrationshintergrund","Laendlicher Raum","65","0.0566454750506416","0.0463189832574393","0.0669719668438439"
"Selbstständige/ManagerInnen","2019","indirekter Migrationshintergrund","Staedtischer Raum","208","0.0507535739446899","0.0394985665878962","0.0620085813014835"
"Selbstständige/ManagerInnen","2019","indirekter Migrationshintergrund","Laendlicher Raum","62","0.063271368393389","0.0387938827929947","0.0877488539937833"
"In Ausbildung","2019","kein Migrationshintergrund","Staedtischer Raum","714","0.0542347741741623","0.0502289011397855","0.0582406472085391"
"In Ausbildung","2019","kein Migrationshintergrund","Laendlicher Raum","401","0.0449676465557417","0.040310708036347","0.0496245850751363"
"In Ausbildung","2019","direkter Migrationshintergrund","Staedtischer Raum","319","0.0279787245638451","0.0235318013799184","0.0324256477477717"
"In Ausbildung","2019","direkter Migrationshintergrund","Laendlicher Raum","116","0.0437947156706998","0.0346531801867051","0.0529362511546946"
"In Ausbildung","2019","indirekter Migrationshintergrund","Staedtischer Raum","246","0.192498852240726","0.172282228450764","0.212715476030688"
"In Ausbildung","2019","indirekter Migrationshintergrund","Laendlicher Raum","60","0.137058514120714","0.102480505645006","0.171636522596422"
"In Rente oder Pension","2019","kein Migrationshintergrund","Staedtischer Raum","2937","0.299068862697615","0.290970637167366","0.307167088227865"
"In Rente oder Pension","2019","kein Migrationshintergrund","Laendlicher Raum","1924","0.304268092225443","0.293928806210013","0.314607378240874"
"In Rente oder Pension","2019","direkter Migrationshintergrund","Staedtischer Raum","337","0.177097794165589","0.166803691983599","0.187391896347578"
"In Rente oder Pension","2019","direkter Migrationshintergrund","Laendlicher Raum","148","0.168515564939549","0.151793889243681","0.185237240635417"
"In Rente oder Pension","2019","indirekter Migrationshintergrund","Staedtischer Raum","36","0.0283509847971264","0.019840353718003","0.0368616158762498"
"In Rente oder Pension","2019","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Arbeitslose","2019","kein Migrationshintergrund","Staedtischer Raum","332","0.0255825751756909","0.0227899590491973","0.0283751913021845"
"Arbeitslose","2019","kein Migrationshintergrund","Laendlicher Raum","295","0.0358770864459701","0.0316976649828496","0.0400565079090906"
"Arbeitslose","2019","direkter Migrationshintergrund","Staedtischer Raum","1113","0.0936527603183855","0.0857965086903183","0.101509011946453"
"Arbeitslose","2019","direkter Migrationshintergrund","Laendlicher Raum","399","0.101136356908394","0.087667421066453","0.114605292750335"
"Arbeitslose","2019","indirekter Migrationshintergrund","Staedtischer Raum","84","0.0744041158557557","0.0609476141556111","0.0878606175559002"
"Arbeitslose","2019","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Sonstige Nichterwerbspersonen","2019","kein Migrationshintergrund","Staedtischer Raum","705","0.0468616826599326","0.0431235604531628","0.0505998048667023"
"Sonstige Nichterwerbspersonen","2019","kein Migrationshintergrund","Laendlicher Raum","382","0.0405682089032484","0.0361347636258271","0.0450016541806697"
"Sonstige Nichterwerbspersonen","2019","direkter Migrationshintergrund","Staedtischer Raum","1070","0.108844744511319","0.100446506007064","0.117242983015574"
"Sonstige Nichterwerbspersonen","2019","direkter Migrationshintergrund","Laendlicher Raum","381","0.0943449652821928","0.0812870606781492","0.107402869886236"
"Sonstige Nichterwerbspersonen","2019","indirekter Migrationshintergrund","Staedtischer Raum","158","0.0836512762280802","0.069454502571354","0.0978480498848064"
"Sonstige Nichterwerbspersonen","2019","indirekter Migrationshintergrund","Laendlicher Raum","40","0.130329347267255","0.0964796483386036","0.164179046195905"
"Beamte","2019","kein Migrationshintergrund","Staedtischer Raum","570","0.0461763142453292","0.0424642945211622","0.0498883339694962"
"Beamte","2019","kein Migrationshintergrund","Laendlicher Raum","283","0.0364534268627206","0.032241828782591","0.0406650249428502"
"Beamte","2019","direkter Migrationshintergrund","Staedtischer Raum","","","",""
"Beamte","2019","direkter Migrationshintergrund","Laendlicher Raum","","","",""
"Beamte","2019","indirekter Migrationshintergrund","Staedtischer Raum","","","",""
"Beamte","2019","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Angestellte, einfache Tätigkeiten","2020","kein Migrationshintergrund","Staedtischer Raum","1380","0.125540933237658","0.119558435113812","0.131523431361503"
"Angestellte, einfache Tätigkeiten","2020","kein Migrationshintergrund","Laendlicher Raum","1133","0.162485936757081","0.153932896256911","0.171038977257251"
"Angestellte, einfache Tätigkeiten","2020","direkter Migrationshintergrund","Staedtischer Raum","1961","0.279270007601295","0.268672723810584","0.289867291392007"
"Angestellte, einfache Tätigkeiten","2020","direkter Migrationshintergrund","Laendlicher Raum","747","0.297353378913181","0.278287647242668","0.316419110583695"
"Angestellte, einfache Tätigkeiten","2020","indirekter Migrationshintergrund","Staedtischer Raum","277","0.209128610010758","0.187779667775654","0.230477552245863"
"Angestellte, einfache Tätigkeiten","2020","indirekter Migrationshintergrund","Laendlicher Raum","79","0.196553405683047","0.154741289611225","0.238365521754869"
"Angestellte, qualifizierte Tätigkeiten","2020","kein Migrationshintergrund","Staedtischer Raum","3790","0.335153424786218","0.326630224363914","0.343676625208522"
"Angestellte, qualifizierte Tätigkeiten","2020","kein Migrationshintergrund","Laendlicher Raum","2163","0.30890254289444","0.298189891456995","0.319615194331886"
"Angestellte, qualifizierte Tätigkeiten","2020","direkter Migrationshintergrund","Staedtischer Raum","1331","0.251110909544904","0.240867662165464","0.261354156924344"
"Angestellte, qualifizierte Tätigkeiten","2020","direkter Migrationshintergrund","Laendlicher Raum","321","0.195775973257387","0.179225257726185","0.212326688788589"
"Angestellte, qualifizierte Tätigkeiten","2020","indirekter Migrationshintergrund","Staedtischer Raum","426","0.310494638758813","0.286205474006761","0.334783803510865"
"Angestellte, qualifizierte Tätigkeiten","2020","indirekter Migrationshintergrund","Laendlicher Raum","89","0.368312058236645","0.317561290580444","0.419062825892847"
