"beruf","year","bildungsniveau","sampreg","n","percent","lower_confidence","upper_confidence"
"Sonstige Nichterwerbspersonen","2017","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","112","0.0506702728042647","0.0346054203425235","0.0667351252660058"
"Sonstige Nichterwerbspersonen","2017","AkademikerInnen","Westdeutschland, alte Bundeslaender","714","0.0530493468443227","0.0473239608978872","0.0587747327907581"
"Sonstige Nichterwerbspersonen","2017","AkademikerInnen","Ostdeutschland, neue Bundeslaender","108","0.0248768603982381","0.0171603945970592","0.0325933261994169"
"Beamte","2017","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Beamte","2017","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","2017","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","40","0.00574027795287389","0.00399052136084214","0.00749003454490565"
"Beamte","2017","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","2017","Realschulabschluss","Westdeutschland, alte Bundeslaender","138","0.0236084715786922","0.0193218458629708","0.0278950972944136"
"Beamte","2017","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","2017","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","118","0.0358934961919016","0.0303565048821488","0.0414304875016544"
"Beamte","2017","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","2017","AkademikerInnen","Westdeutschland, alte Bundeslaender","623","0.117370360144411","0.109148510215244","0.125592210073578"
"Beamte","2017","AkademikerInnen","Ostdeutschland, neue Bundeslaender","91","0.0585204340097004","0.0468912260067379","0.0701496420126628"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2018","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","371","0.190482862306299","0.175301088827024","0.205664635785574"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2018","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","49","0.112766348526097","0.0835090864327875","0.142023610619406"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2018","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","1661","0.228210008072718","0.218016089555623","0.238403926589812"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2018","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","241","0.176079359682828","0.154582681565337","0.197576037800319"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2018","Realschulabschluss","Westdeutschland, alte Bundeslaender","766","0.159194890856043","0.148523243944879","0.169866537767207"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2018","Realschulabschluss","Ostdeutschland, neue Bundeslaender","499","0.226600053741715","0.208974177826277","0.244225929657153"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2018","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","842","0.188178060774625","0.176101758049546","0.200254363499704"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2018","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","127","0.182893237010399","0.153643291813045","0.212143182207752"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2018","AkademikerInnen","Westdeutschland, alte Bundeslaender","390","0.0504274142817492","0.0446500424529897","0.0562047861105087"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2018","AkademikerInnen","Ostdeutschland, neue Bundeslaender","68","0.0452707922568892","0.0347252882969396","0.0558162962168387"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2018","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","46","0.0228169379461443","0.0170439829053722","0.0285898929869164"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2018","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2018","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","1142","0.188391971083152","0.178894048929892","0.197889893236412"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2018","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","79","0.0650006457805754","0.0510870645374345","0.0789142270237164"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2018","Realschulabschluss","Westdeutschland, alte Bundeslaender","1850","0.404203581566718","0.389889343480652","0.418517819652784"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2018","Realschulabschluss","Ostdeutschland, neue Bundeslaender","791","0.37474519374404","0.354364677034351","0.395125710453728"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2018","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","1218","0.359348497860885","0.344523728472758","0.374173267249012"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2018","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","222","0.378959552528371","0.342253033313248","0.415666071743495"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2018","AkademikerInnen","Westdeutschland, alte Bundeslaender","2150","0.428855766469305","0.415789202146089","0.441922330792521"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2018","AkademikerInnen","Ostdeutschland, neue Bundeslaender","611","0.431534948469258","0.406411568954107","0.456658327984409"
"Selbstständige/ManagerInnen","2018","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Selbstständige/ManagerInnen","2018","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Selbstständige/ManagerInnen","2018","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","187","0.0301245342684057","0.0259726771365858","0.0342763914002256"
"Selbstständige/ManagerInnen","2018","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Selbstständige/ManagerInnen","2018","Realschulabschluss","Westdeutschland, alte Bundeslaender","232","0.0573502556053662","0.0505681887018974","0.064132322508835"
"Selbstständige/ManagerInnen","2018","Realschulabschluss","Ostdeutschland, neue Bundeslaender","128","0.0635109615187385","0.0532427612984306","0.0737791617390465"
"Selbstständige/ManagerInnen","2018","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","209","0.0614088238911268","0.0539910647334716","0.0688265830487819"
"Selbstständige/ManagerInnen","2018","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","42","0.0761744926032961","0.0561026801402114","0.0962463050663808"
"Selbstständige/ManagerInnen","2018","AkademikerInnen","Westdeutschland, alte Bundeslaender","585","0.110643558818738","0.1023615844701","0.118925533167377"
"Selbstständige/ManagerInnen","2018","AkademikerInnen","Ostdeutschland, neue Bundeslaender","132","0.088210884150199","0.0738253339615493","0.102596434338849"
"In Ausbildung","2018","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","355","0.213194424125971","0.197359967496527","0.229028880755416"
"In Ausbildung","2018","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","71","0.193643862475848","0.157093622159047","0.23019410279265"
"In Ausbildung","2018","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","217","0.0179568044227497","0.0147312522937706","0.0211823565517288"
"In Ausbildung","2018","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","35","0.0145062460555063","0.0077581866837639","0.0212543054272487"
"In Ausbildung","2018","Realschulabschluss","Westdeutschland, alte Bundeslaender","315","0.0510307879925218","0.0446118761331476","0.057449699851896"
"In Ausbildung","2018","Realschulabschluss","Ostdeutschland, neue Bundeslaender","65","0.0162718680278161","0.0109449638133627","0.0215987722422696"
"In Ausbildung","2018","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","556","0.134608610241699","0.124063240534829","0.145153979948568"
"In Ausbildung","2018","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","102","0.173853930255932","0.145178660769728","0.202529199742137"
"In Ausbildung","2018","AkademikerInnen","Westdeutschland, alte Bundeslaender","174","0.0264929438660283","0.0222529273625716","0.0307329603694849"
"In Ausbildung","2018","AkademikerInnen","Ostdeutschland, neue Bundeslaender","31","0.0321711579578633","0.0232205854765274","0.0411217304391992"
"In Rente oder Pension","2018","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","94","0.126029838897758","0.113198661110293","0.138861016685223"
"In Rente oder Pension","2018","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"In Rente oder Pension","2018","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","2011","0.432896106914413","0.420861070801899","0.444931143026926"
"In Rente oder Pension","2018","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","550","0.58398169795832","0.556163417971085","0.611799977945556"
"In Rente oder Pension","2018","Realschulabschluss","Westdeutschland, alte Bundeslaender","776","0.223559071641372","0.211406461313232","0.235711681969512"
"In Rente oder Pension","2018","Realschulabschluss","Ostdeutschland, neue Bundeslaender","459","0.221657391858416","0.204169190406417","0.239145593310416"
"In Rente oder Pension","2018","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","292","0.123540299333591","0.113373379346103","0.133707219321079"
"In Rente oder Pension","2018","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","41","0.0547950849927243","0.0375755817309906","0.072014588254458"
"In Rente oder Pension","2018","AkademikerInnen","Westdeutschland, alte Bundeslaender","855","0.201985226020878","0.191385414239108","0.212585037802649"
"In Rente oder Pension","2018","AkademikerInnen","Ostdeutschland, neue Bundeslaender","437","0.30739018070664","0.283985242197519","0.33079511921576"
"Arbeitslose","2018","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","593","0.149433395704152","0.135649895227869","0.163216896180436"
"Arbeitslose","2018","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","133","0.119469520977081","0.0894692153986996","0.149469826555462"
"Arbeitslose","2018","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","614","0.0505538737255836","0.0452323423575552","0.0558754050936119"
"Arbeitslose","2018","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","219","0.126359352566069","0.107607484051245","0.145111221080893"
"Arbeitslose","2018","Realschulabschluss","Westdeutschland, alte Bundeslaender","145","0.0287219565905215","0.0238500605772085","0.0335938526038346"
"Arbeitslose","2018","Realschulabschluss","Ostdeutschland, neue Bundeslaender","126","0.0631307879707758","0.0528912885930556","0.073370287348496"
"Arbeitslose","2018","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","312","0.0363715227838052","0.0305871714969866","0.0421558740706238"
"Arbeitslose","2018","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","60","0.0281028738189234","0.0155982006085033","0.0406075470293436"
"Arbeitslose","2018","AkademikerInnen","Westdeutschland, alte Bundeslaender","303","0.0230760252594487","0.0191119328300139","0.0270401176888835"
"Arbeitslose","2018","AkademikerInnen","Ostdeutschland, neue Bundeslaender","77","0.0148432140285951","0.00870934019794023","0.02097708785925"
"Sonstige Nichterwerbspersonen","2018","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","1087","0.27560493622087","0.258330146628722","0.292879725813017"
"Sonstige Nichterwerbspersonen","2018","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","171","0.395801661415289","0.35056885953579","0.441034463294789"
"Sonstige Nichterwerbspersonen","2018","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","648","0.0466366432977523","0.041514908191592","0.0517583784039125"
"Sonstige Nichterwerbspersonen","2018","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","60","0.0120640819527541","0.00590258888636185","0.0182255750191463"
"Sonstige Nichterwerbspersonen","2018","Realschulabschluss","Westdeutschland, alte Bundeslaender","305","0.0530911915174737","0.0465510894208312","0.0596312936141161"
"Sonstige Nichterwerbspersonen","2018","Realschulabschluss","Ostdeutschland, neue Bundeslaender","79","0.0263871343761534","0.0196386242823836","0.0331356444699232"
"Sonstige Nichterwerbspersonen","2018","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","488","0.0651647221282644","0.0575387901814514","0.0727906540750775"
"Sonstige Nichterwerbspersonen","2018","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","64","0.0830611167378362","0.0621798948336195","0.103942338642053"
"Sonstige Nichterwerbspersonen","2018","AkademikerInnen","Westdeutschland, alte Bundeslaender","460","0.0464579186980635","0.0409010172800429","0.052014820116084"
"Sonstige Nichterwerbspersonen","2018","AkademikerInnen","Ostdeutschland, neue Bundeslaender","54","0.0240705629365562","0.0162960978120538","0.0318450280610585"
"Beamte","2018","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Beamte","2018","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","2018","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","31","0.00523005821522636","0.00347803913357913","0.0069820772968736"
"Beamte","2018","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","2018","Realschulabschluss","Westdeutschland, alte Bundeslaender","126","0.022848264229984","0.0184898668594645","0.0272066616005034"
"Beamte","2018","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","2018","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","107","0.0313794629860038","0.0259928137681334","0.0367661122038741"
"Beamte","2018","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","2018","AkademikerInnen","Westdeutschland, alte Bundeslaender","594","0.112061146585789","0.103732931241747","0.12038936192983"
"Beamte","2018","AkademikerInnen","Ostdeutschland, neue Bundeslaender","83","0.0565082594939998","0.0447959320946753","0.0682205868933243"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2019","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","464","0.237870436369266","0.22113998946733","0.254600883271201"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2019","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","56","0.113411107813451","0.0816542413161629","0.14516797431074"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2019","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","1428","0.220308023674589","0.209777988893883","0.230838058455294"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2019","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","218","0.166962008868719","0.14433958806759","0.189584429669848"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2019","Realschulabschluss","Westdeutschland, alte Bundeslaender","741","0.16624633580335","0.155502699885827","0.176989971720872"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2019","Realschulabschluss","Ostdeutschland, neue Bundeslaender","448","0.218900378651917","0.201478461954243","0.23632229534959"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2019","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","758","0.176699823244304","0.16490785638956","0.188491790099047"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2019","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","112","0.159233617592689","0.131569392820771","0.186897842364607"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2019","AkademikerInnen","Westdeutschland, alte Bundeslaender","393","0.0480873490757001","0.0426294479116684","0.0535452502397318"
