year,bula_h,pgisced97,plj0078,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2014,Baden-Wuerttemberg,middle vocational,Gar nicht,0.05693069306930693,38694,0.05462193036389563,0.05923945577471824
2014,Baden-Wuerttemberg,vocational + Abi,In mancher Beziehung,0.3047619047619048,38694,0.30017540497309336,0.3093484045507162
2014,Baden-Wuerttemberg,vocational + Abi,Ueberwiegend,0.2857142857142857,38694,0.28121300375725033,0.29021556767132106
2014,Baden-Wuerttemberg,vocational + Abi,Voll und ganz,0.2761904761904762,38694,0.2717354449511874,0.280645507429765
2014,Baden-Wuerttemberg,vocational + Abi,Kaum,0.0761904761904762,38694,0.07354699746700726,0.07883395491394514
2014,Baden-Wuerttemberg,vocational + Abi,Gar nicht,0.05714285714285714,38694,0.0548300565972464,0.05945565768846788
2014,Baden-Wuerttemberg,higher vocational,Ueberwiegend,0.3695652173913043,38694,0.36475571787212413,0.3743747169104845
2014,Baden-Wuerttemberg,higher vocational,Voll und ganz,0.30434782608695654,38694,0.2997630784745611,0.308932573699352
2014,Baden-Wuerttemberg,higher vocational,In mancher Beziehung,0.2608695652173913,38694,0.2564942786060903,0.2652448518286923
2014,Baden-Wuerttemberg,higher vocational,Kaum,0.043478260869565216,38694,0.04144628866888436,0.04551023307024607
2014,Baden-Wuerttemberg,higher vocational,Gar nicht,0.021739130434782608,38694,0.020286073327980436,0.02319218754158478
2014,Baden-Wuerttemberg,higher education,Ueberwiegend,0.2767857142857143,38694,0.2723277191385774,0.2812437094328512
2014,Baden-Wuerttemberg,higher education,Voll und ganz,0.2767857142857143,38694,0.2723277191385774,0.2812437094328512
2014,Baden-Wuerttemberg,higher education,In mancher Beziehung,0.26785714285714285,38694,0.2634446523042333,0.2722696334100524
2014,Baden-Wuerttemberg,higher education,Kaum,0.13392857142857142,38694,0.13053507238061307,0.13732207047652978
2014,Baden-Wuerttemberg,higher education,Gar nicht,0.044642857142857144,38694,0.042585104699508776,0.04670060958620551
2014,Bavaria,in school,Ueberwiegend,0.47058823529411764,38694,0.465614855969922,0.47556161461831326
2014,Bavaria,in school,In mancher Beziehung,0.23529411764705882,38694,0.23106755794329678,0.23952067735082086
2014,Bavaria,in school,Voll und ganz,0.17647058823529413,38694,0.1726721070331517,0.18026906943743656
2014,Bavaria,in school,Kaum,0.11764705882352941,38694,0.11443675627403244,0.12085736137302638
2014,Bavaria,inadequately,In mancher Beziehung,0.39473684210526316,38694,0.3898664916971307,0.3996071925133956
2014,Bavaria,inadequately,Ueberwiegend,0.23684210526315788,38694,0.23260595931222391,0.24107825121409185
2014,Bavaria,inadequately,Kaum,0.15789473684210525,38694,0.15426143670338632,0.16152803698082419
2014,Bavaria,inadequately,Voll und ganz,0.13157894736842105,38694,0.12821078799442956,0.13494710674241253
2014,Bavaria,inadequately,Gar nicht,0.07894736842105263,38694,0.07626050673397661,0.08163423010812865
2014,Bavaria,general elementary,In mancher Beziehung,0.3089005235602094,38694,0.304296750980935,0.31350429613948383
2014,Bavaria,general elementary,Ueberwiegend,0.25654450261780104,38694,0.25219296138859126,0.2608960438470108
2014,Bavaria,general elementary,Voll und ganz,0.24083769633507854,38694,0.23657716457196262,0.24509822809819445
2014,Bavaria,general elementary,Kaum,0.12041884816753927,38694,0.11717605350650186,0.12366164282857668
2014,Bavaria,general elementary,Gar nicht,0.07329842931937172,38694,0.07070155135350094,0.0758953072852425
2014,Bavaria,middle vocational,Voll und ganz,0.35443037974683544,38694,0.34966419063577425,0.35919656885789664
2014,Bavaria,middle vocational,Ueberwiegend,0.2974683544303797,38694,0.29291336273924945,0.30202334612151
2014,Bavaria,middle vocational,In mancher Beziehung,0.22784810126582278,38694,0.2236687551750993,0.23202744735654626
2014,Bavaria,middle vocational,Kaum,0.07172995780590717,38694,0.06915884155836606,0.07430107405344828
2014,Bavaria,middle vocational,Gar nicht,0.04852320675105485,38694,0.046382248961484344,0.050664164540625355
2014,Bavaria,vocational + Abi,In mancher Beziehung,0.32653061224489793,38694,0.32185804953251707,0.3312031749572788
2014,Bavaria,vocational + Abi,Ueberwiegend,0.23809523809523808,38694,0.23385138876743491,0.24233908742304125
2014,Bavaria,vocational + Abi,Voll und ganz,0.21768707482993196,38694,0.21357519103852834,0.22179895862133558
2014,Bavaria,vocational + Abi,Kaum,0.1292517006802721,38694,0.12590899062135988,0.13259441073918435
2014,Bavaria,vocational + Abi,Gar nicht,0.08843537414965986,38694,0.08560632170598255,0.09126442659333718
2014,Bavaria,higher vocational,Voll und ganz,0.5777777777777777,38694,0.572856416833574,0.5826991387219814
2014,Bavaria,higher vocational,Ueberwiegend,0.2,38694,0.19601439505504145,0.20398560494495857
2014,Bavaria,higher vocational,In mancher Beziehung,0.13333333333333333,38694,0.12994622043536405,0.1367204462313026
2014,Bavaria,higher vocational,Gar nicht,0.08888888888888889,38694,0.08605329737512263,0.09172448040265516
2014,Bavaria,higher education,In mancher Beziehung,0.31316725978647686,38694,0.30854613252896945,0.31778838704398427
2014,Bavaria,higher education,Voll und ganz,0.25622775800711745,38694,0.2518779776367205,0.2605775383775144
2014,Bavaria,higher education,Ueberwiegend,0.22419928825622776,38694,0.22004375789873093,0.22835481861372459
2014,Bavaria,higher education,Kaum,0.11387900355871886,38694,0.1107137930386815,0.11704421407875622
2014,Bavaria,higher education,Gar nicht,0.09252669039145907,38694,0.08963943831740663,0.0954139424655115
2014,Berlin,in school,Ueberwiegend,0.3333333333333333,38694,0.3286362528604819,0.3380304138061847
2014,Berlin,in school,In mancher Beziehung,0.3333333333333333,38694,0.3286362528604819,0.3380304138061847
2014,Berlin,in school,Kaum,0.16666666666666666,38694,0.1629532985048389,0.17038003482849443
2014,Berlin,in school,Voll und ganz,0.16666666666666666,38694,0.1629532985048389,0.17038003482849443
2014,Berlin,inadequately,Ueberwiegend,0.3333333333333333,38694,0.3286362528604819,0.3380304138061847
2014,Berlin,inadequately,In mancher Beziehung,0.3333333333333333,38694,0.3286362528604819,0.3380304138061847
2014,Berlin,inadequately,Gar nicht,0.16666666666666666,38694,0.1629532985048389,0.17038003482849443
2014,Berlin,inadequately,Kaum,0.16666666666666666,38694,0.1629532985048389,0.17038003482849443
2014,Berlin,general elementary,Ueberwiegend,0.45,38694,0.44504296643812025,0.4549570335618798
2014,Berlin,general elementary,In mancher Beziehung,0.25,38694,0.24568545608527126,0.25431454391472874
2014,Berlin,general elementary,Voll und ganz,0.2,38694,0.19601439505504145,0.20398560494495857
2014,Berlin,general elementary,Kaum,0.05,38694,0.047828393852006205,0.0521716061479938
2014,Berlin,general elementary,Gar nicht,0.05,38694,0.047828393852006205,0.0521716061479938
2014,Berlin,middle vocational,Voll und ganz,0.39622641509433965,38694,0.39135289204253426,0.40109993814614503
2014,Berlin,middle vocational,Ueberwiegend,0.2830188679245283,38694,0.2785304238744411,0.2875073119746155
2014,Berlin,middle vocational,In mancher Beziehung,0.24528301886792453,38694,0.2409959539505704,0.24957008378527865
2014,Berlin,middle vocational,Kaum,0.05660377358490566,38694,0.05430125036993823,0.058906296799873095
2014,Berlin,middle vocational,Gar nicht,0.018867924528301886,38694,0.017512235566717837,0.020223613489885935
2014,Berlin,vocational + Abi,In mancher Beziehung,0.36363636363636365,38694,0.35884321840522293,0.36842950886750436
2014,Berlin,vocational + Abi,Voll und ganz,0.22727272727272727,38694,0.22309710659326684,0.2314483479521877
2014,Berlin,vocational + Abi,Ueberwiegend,0.18181818181818182,38694,0.17797511597675797,0.18566124765960568
2014,Berlin,vocational + Abi,Kaum,0.13636363636363635,38694,0.1329442434705871,0.13978302925668562
2014,Berlin,vocational + Abi,Gar nicht,0.09090909090909091,38694,0.08804463875461385,0.09377354306356797
2014,Berlin,higher vocational,Voll und ganz,0.6,38694,0.5951186507842691,0.6048813492157309
2014,Berlin,higher vocational,In mancher Beziehung,0.4,38694,0.39511865078426905,0.404881349215731
2014,Berlin,higher education,In mancher Beziehung,0.4117647058823529,38694,0.4068608877367597,0.41666852402794613
2014,Berlin,higher education,Ueberwiegend,0.24705882352941178,38694,0.2427613326234205,0.25135631443540307
2014,Berlin,higher education,Voll und ganz,0.21176470588235294,38694,0.2076938194586652,0.21583559230604069
2014,Berlin,higher education,Kaum,0.07058823529411765,38694,0.0680360952442219,0.0731403753440134
2014,Berlin,higher education,Gar nicht,0.058823529411764705,38694,0.05647905591473026,0.06116800290879915
2014,Brandenburg,in school,Voll und ganz,0.5,38694,0.4950179938188018,0.5049820061811982
2014,Brandenburg,in school,In mancher Beziehung,0.5,38694,0.4950179938188018,0.5049820061811982
2014,Brandenburg,inadequately,In mancher Beziehung,0.6666666666666666,38694,0.6619695861938152,0.6713637471395181
2014,Brandenburg,inadequately,Voll und ganz,0.3333333333333333,38694,0.3286362528604819,0.3380304138061847
2014,Brandenburg,general elementary,Voll und ganz,0.2857142857142857,38694,0.28121300375725033,0.29021556767132106
2014,Brandenburg,general elementary,In mancher Beziehung,0.2857142857142857,38694,0.28121300375725033,0.29021556767132106
2014,Brandenburg,general elementary,Ueberwiegend,0.19047619047619047,38694,0.18656355472141709,0.19438882623096385
2014,Brandenburg,general elementary,Kaum,0.14285714285714285,38694,0.13937046484590646,0.14634382086837924
2014,Brandenburg,general elementary,Gar nicht,0.09523809523809523,38694,0.09231322393654702,0.09816296653964345
2014,Brandenburg,middle vocational,In mancher Beziehung,0.3684210526315789,38694,0.3636146483288255,0.37322745693433235
2014,Brandenburg,middle vocational,Voll und ganz,0.34210526315789475,38694,0.337378189805003,0.3468323365107865
2014,Brandenburg,middle vocational,Ueberwiegend,0.21052631578947367,38694,0.20646416274305618,0.21458846883589117
2014,Brandenburg,middle vocational,Kaum,0.07894736842105263,38694,0.07626050673397661,0.08163423010812865
2014,Brandenburg,vocational + Abi,In mancher Beziehung,0.34615384615384615,38694,0.3414135374509476,0.3508941548567447
2014,Brandenburg,vocational + Abi,Voll und ganz,0.2692307692307692,38694,0.2648111309129457,0.2736504075485927
2014,Brandenburg,vocational + Abi,Ueberwiegend,0.19230769230769232,38694,0.18838074061119658,0.19623464400418805
2014,Brandenburg,vocational + Abi,Kaum,0.11538461538461539,38694,0.11220125758231182,0.11856797318691896
2014,Brandenburg,vocational + Abi,Gar nicht,0.07692307692307693,38694,0.07426797297555154,0.07957818087060231
2014,Brandenburg,higher education,Voll und ganz,0.56,38694,0.5550539943351217,0.5649460056648784
2014,Brandenburg,higher education,In mancher Beziehung,0.32,38694,0.31535202585881783,0.3246479741411822
2014,Brandenburg,higher education,Ueberwiegend,0.04,38694,0.03804746031370762,0.04195253968629238
2014,Brandenburg,higher education,Kaum,0.04,38694,0.03804746031370762,0.04195253968629238
2014,Brandenburg,higher education,Gar nicht,0.04,38694,0.03804746031370762,0.04195253968629238
2014,Mecklenburg-Western Pomerania,in school,In mancher Beziehung,1.0,38694,1.0,1.0
2014,Mecklenburg-Western Pomerania,inadequately,Voll und ganz,1.0,38694,1.0,1.0
2014,Mecklenburg-Western Pomerania,general elementary,In mancher Beziehung,1.0,38694,1.0,1.0
2014,Mecklenburg-Western Pomerania,middle vocational,Voll und ganz,0.7777777777777778,38694,0.7736353421713703,0.7819202133841853
2014,Mecklenburg-Western Pomerania,middle vocational,Kaum,0.1111111111111111,38694,0.10797972412921018,0.11424249809301203
2014,Mecklenburg-Western Pomerania,middle vocational,Ueberwiegend,0.1111111111111111,38694,0.10797972412921018,0.11424249809301203
2014,Mecklenburg-Western Pomerania,vocational + Abi,Kaum,0.6666666666666666,38694,0.6619695861938152,0.6713637471395181
2014,Mecklenburg-Western Pomerania,vocational + Abi,Ueberwiegend,0.3333333333333333,38694,0.3286362528604819,0.3380304138061847
2014,Mecklenburg-Western Pomerania,higher vocational,Voll und ganz,1.0,38694,1.0,1.0
2014,Mecklenburg-Western Pomerania,higher education,Voll und ganz,0.5333333333333333,38694,0.5283624106056444,0.5383042560610223
2014,Mecklenburg-Western Pomerania,higher education,In mancher Beziehung,0.2,38694,0.19601439505504145,0.20398560494495857
2014,Mecklenburg-Western Pomerania,higher education,Kaum,0.13333333333333333,38694,0.12994622043536405,0.1367204462313026
2014,Mecklenburg-Western Pomerania,higher education,Ueberwiegend,0.13333333333333333,38694,0.12994622043536405,0.1367204462313026
2014,Saxony,in school,Voll und ganz,0.6666666666666666,38694,0.6619695861938152,0.6713637471395181
2014,Saxony,in school,Ueberwiegend,0.3333333333333333,38694,0.3286362528604819,0.3380304138061847
2014,Saxony,inadequately,Gar nicht,1.0,38694,1.0,1.0
2014,Saxony,general elementary,Voll und ganz,0.4444444444444444,38694,0.43949328689534073,0.4493956019935481
2014,Saxony,general elementary,In mancher Beziehung,0.3333333333333333,38694,0.3286362528604819,0.3380304138061847
2014,Saxony,general elementary,Ueberwiegend,0.2222222222222222,38694,0.21807978661581473,0.2263646578286297
2014,Saxony,middle vocational,Voll und ganz,0.5581395348837209,38694,0.5531913237349994,0.5630877460324425
2014,Saxony,middle vocational,Ueberwiegend,0.16279069767441862,38694,0.15911223738075247,0.16646915796808476
2014,Saxony,middle vocational,In mancher Beziehung,0.16279069767441862,38694,0.15911223738075247,0.16646915796808476
2014,Saxony,middle vocational,Kaum,0.06976744186046512,38694,0.06722906310039774,0.0723058206205325
2014,Saxony,middle vocational,Gar nicht,0.046511627906976744,38694,0.04441330303575205,0.04860995277820144
2014,Saxony,vocational + Abi,Ueberwiegend,0.5,38694,0.4950179938188018,0.5049820061811982
2014,Saxony,vocational + Abi,Voll und ganz,0.3333333333333333,38694,0.3286362528604819,0.3380304138061847
2014,Saxony,vocational + Abi,In mancher Beziehung,0.16666666666666666,38694,0.1629532985048389,0.17038003482849443
2014,Saxony,higher vocational,Voll und ganz,1.0,38694,1.0,1.0
2014,Saxony,higher education,In mancher Beziehung,0.2564102564102564,38694,0.2520594611211765,0.2607610516993363
2014,Saxony,higher education,Voll und ganz,0.2564102564102564,38694,0.2520594611211765,0.2607610516993363
2014,Saxony,higher education,Kaum,0.23076923076923078,38694,0.22657114281988858,0.234967318718573
2014,Saxony,higher education,Ueberwiegend,0.15384615384615385,38694,0.15025112610648775,0.15744118158581996
2014,Saxony,higher education,Gar nicht,0.10256410256410256,38694,0.0995411337386806,0.10558707138952451
2014,Saxony-Anhalt,in school,Voll und ganz,0.5,38694,0.4950179938188018,0.5049820061811982
2014,Saxony-Anhalt,in school,Kaum,0.25,38694,0.24568545608527126,0.25431454391472874
2014,Saxony-Anhalt,in school,In mancher Beziehung,0.25,38694,0.24568545608527126,0.25431454391472874
2014,Saxony-Anhalt,inadequately,In mancher Beziehung,0.5714285714285714,38694,0.5664976640974528,0.57635947875969
2014,Saxony-Anhalt,inadequately,Gar nicht,0.14285714285714285,38694,0.13937046484590646,0.14634382086837924
2014,Saxony-Anhalt,inadequately,Voll und ganz,0.14285714285714285,38694,0.13937046484590646,0.14634382086837924
2014,Saxony-Anhalt,inadequately,Kaum,0.14285714285714285,38694,0.13937046484590646,0.14634382086837924
2014,Saxony-Anhalt,general elementary,Ueberwiegend,0.2727272727272727,38694,0.26828968253115365,0.27716486292339176
2014,Saxony-Anhalt,general elementary,Voll und ganz,0.22727272727272727,38694,0.22309710659326684,0.2314483479521877
2014,Saxony-Anhalt,general elementary,In mancher Beziehung,0.22727272727272727,38694,0.22309710659326684,0.2314483479521877
2014,Saxony-Anhalt,general elementary,Kaum,0.22727272727272727,38694,0.22309710659326684,0.2314483479521877
2014,Saxony-Anhalt,general elementary,Gar nicht,0.045454545454545456,38694,0.0433790526874474,0.04753003822164351
2014,Saxony-Anhalt,middle vocational,In mancher Beziehung,0.46875,38694,0.46377773382065196,0.47372226617934804
2014,Saxony-Anhalt,middle vocational,Voll und ganz,0.28125,38694,0.2767700883200383,0.2857299116799617
2014,Saxony-Anhalt,middle vocational,Ueberwiegend,0.21875,38694,0.21463089081698844,0.22286910918301156
2014,Saxony-Anhalt,middle vocational,Gar nicht,0.03125,38694,0.02951633522055786,0.03298366477944214
2014,Saxony-Anhalt,vocational + Abi,Ueberwiegend,1.0,38694,1.0,1.0
2014,Saxony-Anhalt,higher vocational,Voll und ganz,1.0,38694,1.0,1.0
2014,Saxony-Anhalt,higher education,Voll und ganz,0.3157894736842105,38694,0.3111579066076937,0.3204210407607273
2014,Saxony-Anhalt,higher education,In mancher Beziehung,0.3157894736842105,38694,0.3111579066076937,0.3204210407607273
