"pglfs","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","AkademikerInnen","Nordrhein-Westfalen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","AkademikerInnen","Hessen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","AkademikerInnen","Baden-Wuerttemberg","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","AkademikerInnen","Bayern","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","AkademikerInnen","Saarland","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","AkademikerInnen","Berlin","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","AkademikerInnen","Brandenburg","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","AkademikerInnen","Mecklenburg-Vorpommern","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","AkademikerInnen","Sachsen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","AkademikerInnen","Sachsen-Anhalt","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","AkademikerInnen","Thueringen","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","(noch) kein Abschluss","Hamburg","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","(noch) kein Abschluss","Niedersachsen","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","(noch) kein Abschluss","Bremen","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","(noch) kein Abschluss","Hessen","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","(noch) kein Abschluss","Bayern","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","(noch) kein Abschluss","Saarland","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","(noch) kein Abschluss","Berlin","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","(noch) kein Abschluss","Brandenburg","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","(noch) kein Abschluss","Sachsen","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","(noch) kein Abschluss","Thueringen","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","Hauptschulabschluss","Schleswig-Holstein","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","Hauptschulabschluss","Hamburg","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","Hauptschulabschluss","Niedersachsen","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","Hauptschulabschluss","Bremen","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","Hauptschulabschluss","Nordrhein-Westfalen","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","Hauptschulabschluss","Hessen","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","Hauptschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","Hauptschulabschluss","Baden-Wuerttemberg","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","Hauptschulabschluss","Bayern","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","Hauptschulabschluss","Saarland","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","Hauptschulabschluss","Berlin","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","Hauptschulabschluss","Brandenburg","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","Hauptschulabschluss","Sachsen","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","Hauptschulabschluss","Sachsen-Anhalt","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","Hauptschulabschluss","Thueringen","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","Realschulabschluss","Schleswig-Holstein","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","Realschulabschluss","Hamburg","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","Realschulabschluss","Niedersachsen","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","Realschulabschluss","Bremen","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","Realschulabschluss","Nordrhein-Westfalen","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","Realschulabschluss","Hessen","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","Realschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","Realschulabschluss","Baden-Wuerttemberg","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","Realschulabschluss","Bayern","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","Realschulabschluss","Saarland","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","Realschulabschluss","Berlin","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","Realschulabschluss","Brandenburg","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","Realschulabschluss","Mecklenburg-Vorpommern","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","Realschulabschluss","Sachsen","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","Realschulabschluss","Sachsen-Anhalt","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","Realschulabschluss","Thueringen","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","(Fach-)Abitur","Schleswig-Holstein","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","(Fach-)Abitur","Hamburg","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","(Fach-)Abitur","Niedersachsen","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","(Fach-)Abitur","Bremen","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","(Fach-)Abitur","Hessen","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","(Fach-)Abitur","Bayern","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","(Fach-)Abitur","Saarland","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","(Fach-)Abitur","Berlin","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","(Fach-)Abitur","Brandenburg","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","(Fach-)Abitur","Sachsen","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","(Fach-)Abitur","Thueringen","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","AkademikerInnen","Schleswig-Holstein","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","AkademikerInnen","Hamburg","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","AkademikerInnen","Niedersachsen","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","AkademikerInnen","Bremen","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","AkademikerInnen","Nordrhein-Westfalen","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","AkademikerInnen","Hessen","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","AkademikerInnen","Baden-Wuerttemberg","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","AkademikerInnen","Bayern","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","AkademikerInnen","Saarland","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","AkademikerInnen","Berlin","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","AkademikerInnen","Brandenburg","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","AkademikerInnen","Mecklenburg-Vorpommern","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","AkademikerInnen","Sachsen","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","AkademikerInnen","Sachsen-Anhalt","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","AkademikerInnen","Thueringen","","","",""
"Erwerbstätig","2017","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Erwerbstätig","2017","(noch) kein Abschluss","Hamburg","","","",""
"Erwerbstätig","2017","(noch) kein Abschluss","Niedersachsen","71","0.267824969334061","0.226306592966293","0.309343345701829"
"Erwerbstätig","2017","(noch) kein Abschluss","Bremen","","","",""
"Erwerbstätig","2017","(noch) kein Abschluss","Nordrhein-Westfalen","156","0.271662491210003","0.242617792672395","0.300707189747611"
"Erwerbstätig","2017","(noch) kein Abschluss","Hessen","58","0.366668759814445","0.318903502397509","0.414434017231381"
"Erwerbstätig","2017","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Erwerbstätig","2017","(noch) kein Abschluss","Baden-Wuerttemberg","58","0.201663359491009","0.162144261081261","0.241182457900757"
"Erwerbstätig","2017","(noch) kein Abschluss","Bayern","94","0.255679484023452","0.218363373147797","0.292995594899107"
"Erwerbstätig","2017","(noch) kein Abschluss","Saarland","","","",""
"Erwerbstätig","2017","(noch) kein Abschluss","Berlin","","","",""
"Erwerbstätig","2017","(noch) kein Abschluss","Brandenburg","","","",""
"Erwerbstätig","2017","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Erwerbstätig","2017","(noch) kein Abschluss","Sachsen","","","",""
"Erwerbstätig","2017","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Erwerbstätig","2017","(noch) kein Abschluss","Thueringen","","","",""
"Erwerbstätig","2017","Hauptschulabschluss","Schleswig-Holstein","146","0.43412364938569","0.380484897495321","0.487762401276059"
"Erwerbstätig","2017","Hauptschulabschluss","Hamburg","45","0.292614096575104","0.214405906113109","0.370822287037099"
"Erwerbstätig","2017","Hauptschulabschluss","Niedersachsen","373","0.40207206990633","0.369841084493123","0.434303055319537"
"Erwerbstätig","2017","Hauptschulabschluss","Bremen","","","",""
"Erwerbstätig","2017","Hauptschulabschluss","Nordrhein-Westfalen","807","0.415744624745311","0.3933286917947","0.438160557695922"
"Erwerbstätig","2017","Hauptschulabschluss","Hessen","229","0.393840073777883","0.353080267155484","0.434599880400282"
"Erwerbstätig","2017","Hauptschulabschluss","Rheinland-Pfalz,Saarland","300","0.482323269056724","0.441657169119854","0.522989368993594"
"Erwerbstätig","2017","Hauptschulabschluss","Baden-Wuerttemberg","510","0.492808733833577","0.461930074446454","0.5236873932207"
"Erwerbstätig","2017","Hauptschulabschluss","Bayern","868","0.539923306313352","0.515301104813865","0.564545507812838"
"Erwerbstätig","2017","Hauptschulabschluss","Saarland","51","0.498572505544377","0.403834456596331","0.593310554492423"
"Erwerbstätig","2017","Hauptschulabschluss","Berlin","60","0.327747709976794","0.260471229144852","0.395024190808736"
"Erwerbstätig","2017","Hauptschulabschluss","Brandenburg","66","0.283794453136012","0.229513689907555","0.33807521636447"
"Erwerbstätig","2017","Hauptschulabschluss","Mecklenburg-Vorpommern","38","0.34798079249002","0.259764884032116","0.436196700947924"
"Erwerbstätig","2017","Hauptschulabschluss","Sachsen","82","0.24214410185347","0.196676592326128","0.287611611380812"
"Erwerbstätig","2017","Hauptschulabschluss","Sachsen-Anhalt","65","0.241937998098688","0.187529840739996","0.296346155457379"
"Erwerbstätig","2017","Hauptschulabschluss","Thueringen","89","0.283535918269704","0.228855844685123","0.338215991854285"
"Erwerbstätig","2017","Realschulabschluss","Schleswig-Holstein","183","0.650070368955395","0.592537415063455","0.707603322847336"
"Erwerbstätig","2017","Realschulabschluss","Hamburg","46","0.409165605685463","0.301423479418791","0.516907731952134"
"Erwerbstätig","2017","Realschulabschluss","Niedersachsen","549","0.714550168286545","0.682794676697811","0.746305659875278"
"Erwerbstätig","2017","Realschulabschluss","Bremen","36","0.461972048470548","0.32093352867588","0.603010568265217"
"Erwerbstätig","2017","Realschulabschluss","Nordrhein-Westfalen","778","0.655818206877875","0.628323312023134","0.683313101732616"
"Erwerbstätig","2017","Realschulabschluss","Hessen","291","0.694251037189078","0.649817198909735","0.738684875468421"
"Erwerbstätig","2017","Realschulabschluss","Rheinland-Pfalz,Saarland","174","0.667166646173153","0.609554757453015","0.724778534893291"
"Erwerbstätig","2017","Realschulabschluss","Baden-Wuerttemberg","518","0.694662241935651","0.660544822549019","0.728779661322283"
"Erwerbstätig","2017","Realschulabschluss","Bayern","727","0.682407556192908","0.653408257995866","0.71140685438995"
"Erwerbstätig","2017","Realschulabschluss","Saarland","","","",""
"Erwerbstätig","2017","Realschulabschluss","Berlin","145","0.544395377865207","0.480720893729413","0.608069862001"
"Erwerbstätig","2017","Realschulabschluss","Brandenburg","253","0.686211798853616","0.639432943962988","0.732990653744244"
"Erwerbstätig","2017","Realschulabschluss","Mecklenburg-Vorpommern","154","0.661302633726251","0.602400871726177","0.720204395726324"
"Erwerbstätig","2017","Realschulabschluss","Sachsen","522","0.766585783264091","0.735294486057903","0.79787708047028"
"Erwerbstätig","2017","Realschulabschluss","Sachsen-Anhalt","251","0.661603459420119","0.613325739713921","0.709881179126316"
"Erwerbstätig","2017","Realschulabschluss","Thueringen","277","0.689702492392725","0.644310245095552","0.735094739689898"
"Erwerbstätig","2017","(Fach-)Abitur","Schleswig-Holstein","117","0.617603035783867","0.548863055122532","0.686343016445202"
"Erwerbstätig","2017","(Fach-)Abitur","Hamburg","63","0.717959525990258","0.626503502194378","0.809415549786138"
"Erwerbstätig","2017","(Fach-)Abitur","Niedersachsen","323","0.681640044415662","0.641830062096501","0.721450026734822"
"Erwerbstätig","2017","(Fach-)Abitur","Bremen","","","",""
"Erwerbstätig","2017","(Fach-)Abitur","Nordrhein-Westfalen","852","0.681958435771695","0.657360310198114","0.706556561345276"
"Erwerbstätig","2017","(Fach-)Abitur","Hessen","253","0.667701335753978","0.624276889015076","0.71112578249288"
"Erwerbstätig","2017","(Fach-)Abitur","Rheinland-Pfalz,Saarland","159","0.754974187299765","0.701659108247208","0.808289266352322"
"Erwerbstätig","2017","(Fach-)Abitur","Baden-Wuerttemberg","364","0.678936463027741","0.641005256390227","0.716867669665256"
"Erwerbstätig","2017","(Fach-)Abitur","Bayern","414","0.715306680472714","0.681313755526512","0.749299605418915"
"Erwerbstätig","2017","(Fach-)Abitur","Saarland","42","0.957296356258044","0.904807593875784","1.0097851186403"
"Erwerbstätig","2017","(Fach-)Abitur","Berlin","120","0.664703259357607","0.597751810858653","0.731654707856561"
"Erwerbstätig","2017","(Fach-)Abitur","Brandenburg","95","0.712630676301215","0.644200775605018","0.781060576997411"
"Erwerbstätig","2017","(Fach-)Abitur","Mecklenburg-Vorpommern","41","0.697402285028083","0.583965914796996","0.81083865525917"
"Erwerbstätig","2017","(Fach-)Abitur","Sachsen","112","0.717705073060056","0.650824803985927","0.784585342134186"
"Erwerbstätig","2017","(Fach-)Abitur","Sachsen-Anhalt","58","0.653392709950593","0.565649229341593","0.741136190559592"
"Erwerbstätig","2017","(Fach-)Abitur","Thueringen","72","0.758898014128049","0.682681776228205","0.835114252027893"
"Erwerbstätig","2017","AkademikerInnen","Schleswig-Holstein","154","0.691642232760953","0.635181081722345","0.748103383799561"
"Erwerbstätig","2017","AkademikerInnen","Hamburg","137","0.772008749365885","0.713572047382121","0.83044545134965"
"Erwerbstätig","2017","AkademikerInnen","Niedersachsen","433","0.656789355783751","0.620540123692825","0.693038587874678"
