"pglfs","year","bildungsniveau","sex","n","percent","lower_confidence","upper_confidence"
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2016","(Fach-)Abitur","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2016","(Fach-)Abitur","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2016","AkademikerInnen","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2016","AkademikerInnen","weiblich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2017","(noch) kein Abschluss","maennlich","781","0.129966973620186","0.115076269114961","0.144857678125411"
"Nicht erwerbstätig (NE): keine weitere Angabe","2017","(noch) kein Abschluss","weiblich","748","0.178063624664967","0.160226020530169","0.195901228799765"
"Nicht erwerbstätig (NE): keine weitere Angabe","2017","Hauptschulabschluss","maennlich","607","0.0758200468274434","0.0679788833487535","0.0836612103061333"
"Nicht erwerbstätig (NE): keine weitere Angabe","2017","Hauptschulabschluss","weiblich","719","0.107556023009877","0.0980784015365686","0.117033644483185"
"Nicht erwerbstätig (NE): keine weitere Angabe","2017","Realschulabschluss","maennlich","153","0.0487046391150059","0.0408310209605137","0.0565782572694981"
"Nicht erwerbstätig (NE): keine weitere Angabe","2017","Realschulabschluss","weiblich","379","0.0901670565825378","0.081482080066004","0.0988520330990715"
"Nicht erwerbstätig (NE): keine weitere Angabe","2017","(Fach-)Abitur","maennlich","312","0.0386959262837834","0.0308359128280297","0.0465559397395371"
"Nicht erwerbstätig (NE): keine weitere Angabe","2017","(Fach-)Abitur","weiblich","470","0.0689659200528427","0.0595498520882209","0.0783819880174646"
"Nicht erwerbstätig (NE): keine weitere Angabe","2017","AkademikerInnen","maennlich","357","0.0280015943373828","0.0228165404350652","0.0331866482397003"
"Nicht erwerbstätig (NE): keine weitere Angabe","2017","AkademikerInnen","weiblich","411","0.0526113032513409","0.0453133299018787","0.0599092766008031"
"NE: 65 Jahre und älter","2017","(noch) kein Abschluss","maennlich","32","0.0605714344427867","0.0500082057271106","0.0711346631584627"
"NE: 65 Jahre und älter","2017","(noch) kein Abschluss","weiblich","56","0.0949280706430295","0.0812612123583035","0.108594928927756"
"NE: 65 Jahre und älter","2017","Hauptschulabschluss","maennlich","973","0.303476058968144","0.289857208404232","0.317094909532057"
"NE: 65 Jahre und älter","2017","Hauptschulabschluss","weiblich","1262","0.449996000178402","0.434777257954717","0.465214742402087"
"NE: 65 Jahre und älter","2017","Realschulabschluss","maennlich","332","0.123764762744731","0.111718832092625","0.135810693396838"
"NE: 65 Jahre und älter","2017","Realschulabschluss","weiblich","536","0.194791133938317","0.1827822474383","0.206800020438335"
"NE: 65 Jahre und älter","2017","(Fach-)Abitur","maennlich","112","0.0760217826575678","0.0652208771725544","0.0868226881425812"
"NE: 65 Jahre und älter","2017","(Fach-)Abitur","weiblich","124","0.104276759922264","0.0929201106526055","0.115633409191923"
"NE: 65 Jahre und älter","2017","AkademikerInnen","maennlich","692","0.212350941945423","0.199497406653811","0.225204477237035"
"NE: 65 Jahre und älter","2017","AkademikerInnen","weiblich","395","0.155101148802001","0.143267776984437","0.166934520619565"
"NE: derzeit in Ausbildung","2017","(noch) kein Abschluss","maennlich","434","0.367375806152157","0.346027715048084","0.388723897256229"
"NE: derzeit in Ausbildung","2017","(noch) kein Abschluss","weiblich","412","0.292468887004462","0.271258801289168","0.313678972719756"
"NE: derzeit in Ausbildung","2017","Hauptschulabschluss","maennlich","65","0.00578282926299332","0.0035367709513914","0.00802888757459524"
"NE: derzeit in Ausbildung","2017","Hauptschulabschluss","weiblich","68","0.00639847936462659","0.00395934333806049","0.00883761539119269"
"NE: derzeit in Ausbildung","2017","Realschulabschluss","maennlich","57","0.0134519030429945","0.00923801987359139","0.0176657862123975"
"NE: derzeit in Ausbildung","2017","Realschulabschluss","weiblich","85","0.0124842994043825","0.00911749438783519","0.0158511044209297"
"NE: derzeit in Ausbildung","2017","(Fach-)Abitur","maennlich","175","0.0877512061546196","0.0762208301227427","0.0992815821864964"
"NE: derzeit in Ausbildung","2017","(Fach-)Abitur","weiblich","156","0.0566552123962601","0.0480645887860095","0.0652458360065108"
"NE: derzeit in Ausbildung","2017","AkademikerInnen","maennlich","58","0.011332053420841","0.00800539160621331","0.0146587152354686"
"NE: derzeit in Ausbildung","2017","AkademikerInnen","weiblich","47","0.0163830552292714","0.0122334279292328","0.0205326825293101"
"NE: Mutterschutz/Elternzeit (seit 1991)","2017","(noch) kein Abschluss","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2017","(noch) kein Abschluss","weiblich","77","0.0225914577754928","0.0156629452034493","0.0295199703475363"
"NE: Mutterschutz/Elternzeit (seit 1991)","2017","Hauptschulabschluss","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2017","Hauptschulabschluss","weiblich","134","0.0160042879539182","0.0121653924412947","0.0198431834665416"
"NE: Mutterschutz/Elternzeit (seit 1991)","2017","Realschulabschluss","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2017","Realschulabschluss","weiblich","121","0.0263253141126132","0.0214706678109546","0.0311799604142717"
"NE: Mutterschutz/Elternzeit (seit 1991)","2017","(Fach-)Abitur","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2017","(Fach-)Abitur","weiblich","110","0.0280500024591844","0.0219143897053174","0.0341856152130515"
"NE: Mutterschutz/Elternzeit (seit 1991)","2017","AkademikerInnen","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2017","AkademikerInnen","weiblich","148","0.0392541804547844","0.032906049858107","0.0456023110514618"
"NE: im Militär-/Zivildienst","2017","(noch) kein Abschluss","maennlich","","","",""
"NE: im Militär-/Zivildienst","2017","(noch) kein Abschluss","weiblich","","","",""
"NE: im Militär-/Zivildienst","2017","Hauptschulabschluss","maennlich","","","",""
"NE: im Militär-/Zivildienst","2017","Hauptschulabschluss","weiblich","","","",""
"NE: im Militär-/Zivildienst","2017","Realschulabschluss","maennlich","","","",""
"NE: im Militär-/Zivildienst","2017","Realschulabschluss","weiblich","","","",""
"NE: im Militär-/Zivildienst","2017","(Fach-)Abitur","maennlich","","","",""
"NE: im Militär-/Zivildienst","2017","(Fach-)Abitur","weiblich","","","",""
"NE: im Militär-/Zivildienst","2017","AkademikerInnen","maennlich","","","",""
"NE: im Militär-/Zivildienst","2017","AkademikerInnen","weiblich","","","",""
"NE: arbeitslos registriert","2017","(noch) kein Abschluss","maennlich","269","0.0999972974318733","0.086712745491334","0.113281849372413"
"NE: arbeitslos registriert","2017","(noch) kein Abschluss","weiblich","199","0.101059194215447","0.0870057336530247","0.115112654777869"
"NE: arbeitslos registriert","2017","Hauptschulabschluss","maennlich","405","0.0721290475647599","0.0644658662603966","0.0797922288691233"
"NE: arbeitslos registriert","2017","Hauptschulabschluss","weiblich","284","0.0379634582057504","0.0321173051949476","0.0438096112165532"
"NE: arbeitslos registriert","2017","Realschulabschluss","maennlich","115","0.0522039304416688","0.0440673757568592","0.0603404851264784"
"NE: arbeitslos registriert","2017","Realschulabschluss","weiblich","158","0.0293376670573029","0.0242207220510613","0.0344546120635446"
"NE: arbeitslos registriert","2017","(Fach-)Abitur","maennlich","169","0.0443402382063829","0.035951223885678","0.0527292525270877"
"NE: arbeitslos registriert","2017","(Fach-)Abitur","weiblich","145","0.0280871546283359","0.0219475972596534","0.0342267119970184"
"NE: arbeitslos registriert","2017","AkademikerInnen","maennlich","189","0.0161655641315738","0.0122020029931258","0.0201291252700218"
"NE: arbeitslos registriert","2017","AkademikerInnen","weiblich","145","0.0204621837775017","0.0158342702277338","0.0250900973272696"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","(noch) kein Abschluss","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","(noch) kein Abschluss","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","Hauptschulabschluss","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","Hauptschulabschluss","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","Realschulabschluss","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","Realschulabschluss","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","(Fach-)Abitur","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","(Fach-)Abitur","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","AkademikerInnen","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","AkademikerInnen","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","(noch) kein Abschluss","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","(noch) kein Abschluss","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","Hauptschulabschluss","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","Hauptschulabschluss","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","Realschulabschluss","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","Realschulabschluss","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","(Fach-)Abitur","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","(Fach-)Abitur","weiblich","44","0.0156427156102833","0.0110316427692734","0.0202537884512932"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","AkademikerInnen","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","AkademikerInnen","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","(noch) kein Abschluss","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","(noch) kein Abschluss","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","Hauptschulabschluss","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","Hauptschulabschluss","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","Realschulabschluss","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","Realschulabschluss","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","(Fach-)Abitur","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","(Fach-)Abitur","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","AkademikerInnen","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","AkademikerInnen","weiblich","","","",""
"Erwerbstätig","2017","(noch) kein Abschluss","maennlich","377","0.280772761792817","0.260873295753186","0.300672227832448"
"Erwerbstätig","2017","(noch) kein Abschluss","weiblich","203","0.235501137540739","0.215717108417675","0.255285166663802"
"Erwerbstätig","2017","Hauptschulabschluss","maennlich","2224","0.514670689558335","0.499866208434865","0.529475170681806"
"Erwerbstätig","2017","Hauptschulabschluss","weiblich","1530","0.351867830563646","0.337259079762147","0.366476581365146"
"Erwerbstätig","2017","Realschulabschluss","maennlich","2140","0.740102411963044","0.724059672553471","0.756145151372617"
"Erwerbstätig","2017","Realschulabschluss","weiblich","2793","0.623169470734235","0.608475472008947","0.637863469459523"
"Erwerbstätig","2017","(Fach-)Abitur","maennlich","1444","0.704344454005916","0.685747327758207","0.722941580253626"
"Erwerbstätig","2017","(Fach-)Abitur","weiblich","1661","0.672063660878703","0.654618719799915","0.68950860195749"
"Erwerbstätig","2017","AkademikerInnen","maennlich","2479","0.701948139963938","0.687572487948831","0.716323791979045"
"Erwerbstätig","2017","AkademikerInnen","weiblich","2358","0.684394652844756","0.669202331992154","0.699586973697357"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2017","(noch) kein Abschluss","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2017","(noch) kein Abschluss","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2017","Hauptschulabschluss","maennlich","37","0.0110092416597905","0.00791834111206658","0.0141001422075144"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2017","Hauptschulabschluss","weiblich","34","0.0100812581426609","0.00702529120442111","0.0131372250809007"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2017","Realschulabschluss","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2017","Realschulabschluss","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2017","(Fach-)Abitur","maennlich","30","0.00885937393544223","0.00504055181149396","0.0126781960593905"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2017","(Fach-)Abitur","weiblich","30","0.0101922862285731","0.0064599500814114","0.0139246223757349"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2017","AkademikerInnen","maennlich","37","0.00900287268765849","0.00603424405748332","0.0119715013178337"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2017","AkademikerInnen","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2017","(noch) kein Abschluss","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2017","(noch) kein Abschluss","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2017","Hauptschulabschluss","maennlich","44","0.0117065935161472","0.00852042728247685","0.0148927597498176"
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2017","Hauptschulabschluss","weiblich","45","0.0143785731788351","0.0107368705936134","0.0180202757640568"
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2017","Realschulabschluss","maennlich","31","0.00775027245538571","0.00454252274836313","0.0109580221624083"
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2017","Realschulabschluss","weiblich","53","0.0125070869176685","0.00913724947914182","0.0158769243561952"
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2017","(Fach-)Abitur","maennlich","42","0.0260947246397011","0.0195979920242291","0.0325914572551731"
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2017","(Fach-)Abitur","weiblich","37","0.0151850588732501","0.0106408835114411","0.019729234235059"
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2017","AkademikerInnen","maennlich","56","0.0156409494736656","0.0117411933802222","0.0195407055671089"
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2017","AkademikerInnen","weiblich","46","0.0153794466204632","0.011356878135453","0.0194020151054734"
"Nicht erwerbstätig (NE): keine weitere Angabe","2018","(noch) kein Abschluss","maennlich","340","0.0885021266072502","0.0746585673463262","0.102345685868174"
"Nicht erwerbstätig (NE): keine weitere Angabe","2018","(noch) kein Abschluss","weiblich","381","0.157987880435337","0.139162813960742","0.176812946909932"
"Nicht erwerbstätig (NE): keine weitere Angabe","2018","Hauptschulabschluss","maennlich","346","0.0674681650753175","0.0596686052915804","0.0752677248590547"
"Nicht erwerbstätig (NE): keine weitere Angabe","2018","Hauptschulabschluss","weiblich","526","0.100440717097626","0.0908785839597556","0.110002850235497"
"Nicht erwerbstätig (NE): keine weitere Angabe","2018","Realschulabschluss","maennlich","159","0.0550290110613465","0.0464545197682333","0.0636035023544598"
"Nicht erwerbstätig (NE): keine weitere Angabe","2018","Realschulabschluss","weiblich","367","0.0864533270438633","0.0777442061111985","0.095162447976528"
"Nicht erwerbstätig (NE): keine weitere Angabe","2018","(Fach-)Abitur","maennlich","166","0.0350934129414965","0.027311499578105","0.0428753263048881"
"Nicht erwerbstätig (NE): keine weitere Angabe","2018","(Fach-)Abitur","weiblich","294","0.072337330682485","0.0623724517536411","0.0823022096113288"
