"pglfs","year","bula_h","n","percent","lower_confidence","upper_confidence"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2013","Sachsen","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2013","Sachsen-Anhalt","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2013","Thueringen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2013","Schleswig-Holstein","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2013","Hamburg","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2013","Niedersachsen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2013","Bremen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2013","Nordrhein-Westfalen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2013","Hessen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2013","Rheinland-Pfalz,Saarland","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2013","Baden-Wuerttemberg","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2013","Bayern","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2013","Saarland","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2013","Berlin","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2013","Brandenburg","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2013","Mecklenburg-Vorpommern","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2013","Sachsen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2013","Sachsen-Anhalt","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2013","Thueringen","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2014","Schleswig-Holstein","74","0.074950838321438","0.0582682752109511","0.0916334014319248"
"Nicht erwerbstätig (NE): keine weitere Angabe","2014","Hamburg","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2014","Niedersachsen","227","0.0764371080154029","0.066366568204081","0.0865076478267248"
"Nicht erwerbstätig (NE): keine weitere Angabe","2014","Bremen","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2014","Nordrhein-Westfalen","523","0.0779110646124924","0.0710077560897706","0.0848143731352143"
"Nicht erwerbstätig (NE): keine weitere Angabe","2014","Hessen","169","0.0767398716239165","0.0649013886813203","0.0885783545665126"
"Nicht erwerbstätig (NE): keine weitere Angabe","2014","Rheinland-Pfalz,Saarland","122","0.0947918267852351","0.0793312519356925","0.110252401634778"
"Nicht erwerbstätig (NE): keine weitere Angabe","2014","Baden-Wuerttemberg","234","0.0715063159401806","0.0627322872185282","0.080280344661833"
"Nicht erwerbstätig (NE): keine weitere Angabe","2014","Bayern","318","0.0675584180233228","0.0602358068117123","0.0748810292349333"
"Nicht erwerbstätig (NE): keine weitere Angabe","2014","Saarland","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2014","Berlin","57","0.0548467431254736","0.0408398566311741","0.0688536296197731"
"Nicht erwerbstätig (NE): keine weitere Angabe","2014","Brandenburg","92","0.0638254044403805","0.049033109398224","0.0786176994825369"
"Nicht erwerbstätig (NE): keine weitere Angabe","2014","Mecklenburg-Vorpommern","43","0.0853734917547622","0.0624935879445269","0.108253395564998"
"Nicht erwerbstätig (NE): keine weitere Angabe","2014","Sachsen","94","0.0514311984292918","0.0407640329622712","0.0620983638963123"
"Nicht erwerbstätig (NE): keine weitere Angabe","2014","Sachsen-Anhalt","55","0.0460827454389061","0.0329626162327955","0.0592028746450168"
"Nicht erwerbstätig (NE): keine weitere Angabe","2014","Thueringen","79","0.0819702660287801","0.0651767085723421","0.0987638234852181"
"NE: 65 Jahre und älter","2014","Schleswig-Holstein","163","0.277819171970664","0.249440229614781","0.306198114326547"
"NE: 65 Jahre und älter","2014","Hamburg","88","0.314328186908109","0.271717799599689","0.356938574216529"
"NE: 65 Jahre und älter","2014","Niedersachsen","442","0.22944521370689","0.213508137399377","0.245382290014404"
"NE: 65 Jahre und älter","2014","Bremen","37","0.282112506004525","0.222780187769166","0.341444824239883"
"NE: 65 Jahre und älter","2014","Nordrhein-Westfalen","855","0.214056214885605","0.203492152155593","0.224620277615617"
"NE: 65 Jahre und älter","2014","Hessen","256","0.192502372728736","0.17496711517376","0.210037630283712"
"NE: 65 Jahre und älter","2014","Rheinland-Pfalz,Saarland","235","0.243042697731998","0.2204044432322","0.265680952231795"
"NE: 65 Jahre und älter","2014","Baden-Wuerttemberg","490","0.219325051360307","0.205234868977986","0.233415233742628"
"NE: 65 Jahre und älter","2014","Bayern","689","0.204838754316079","0.19306407494369","0.216613433688468"
"NE: 65 Jahre und älter","2014","Saarland","32","0.147596196812038","0.103628029919095","0.19156436370498"
"NE: 65 Jahre und älter","2014","Berlin","179","0.200431394419922","0.175803583500343","0.225059205339502"
"NE: 65 Jahre und älter","2014","Brandenburg","235","0.264768260477436","0.238068618889304","0.291467902065568"
"NE: 65 Jahre und älter","2014","Mecklenburg-Vorpommern","116","0.225704207893783","0.19147522002218","0.259933195765386"
"NE: 65 Jahre und älter","2014","Sachsen","333","0.22376236186775","0.203634754192126","0.243889969543375"
"NE: 65 Jahre und älter","2014","Sachsen-Anhalt","201","0.264274401787152","0.236681392321","0.291867411253304"
"NE: 65 Jahre und älter","2014","Thueringen","198","0.220286985240207","0.194915378587241","0.245658591893174"
"NE: derzeit in Ausbildung","2014","Schleswig-Holstein","45","0.0350303597561727","0.0233818264497498","0.0466788930625957"
"NE: derzeit in Ausbildung","2014","Hamburg","","","",""
"NE: derzeit in Ausbildung","2014","Niedersachsen","134","0.0429396216668241","0.03525599659617","0.0506232467374782"
"NE: derzeit in Ausbildung","2014","Bremen","","","",""
"NE: derzeit in Ausbildung","2014","Nordrhein-Westfalen","283","0.042519516753956","0.0373227833987515","0.0477162501091606"
"NE: derzeit in Ausbildung","2014","Hessen","95","0.0425543407201092","0.0335769013911315","0.0515317800490868"
"NE: derzeit in Ausbildung","2014","Rheinland-Pfalz,Saarland","47","0.0252613169488288","0.0169792630467723","0.0335433708508853"
"NE: derzeit in Ausbildung","2014","Baden-Wuerttemberg","149","0.0372790653574547","0.0308281686397054","0.043729962075204"
"NE: derzeit in Ausbildung","2014","Bayern","190","0.0318575218251318","0.0267337349519044","0.0369813086983592"
"NE: derzeit in Ausbildung","2014","Saarland","","","",""
"NE: derzeit in Ausbildung","2014","Berlin","56","0.0405429610198698","0.0284094757147573","0.0526764463249823"
"NE: derzeit in Ausbildung","2014","Brandenburg","","","",""
"NE: derzeit in Ausbildung","2014","Mecklenburg-Vorpommern","","","",""
"NE: derzeit in Ausbildung","2014","Sachsen","57","0.0305624826340538","0.0222495259458152","0.0388754393222925"
"NE: derzeit in Ausbildung","2014","Sachsen-Anhalt","41","0.0437580739651877","0.0309575844866663","0.0565585634437091"
"NE: derzeit in Ausbildung","2014","Thueringen","41","0.0217399792970997","0.0128122117490089","0.0306677468451905"
"NE: Mutterschutz/Elternzeit (seit 1991)","2014","Schleswig-Holstein","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2014","Hamburg","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2014","Niedersachsen","57","0.018254906979867","0.0131808356125211","0.0233289783472128"
"NE: Mutterschutz/Elternzeit (seit 1991)","2014","Bremen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2014","Nordrhein-Westfalen","116","0.00989407328647148","0.00734489799630501","0.012443248576638"
"NE: Mutterschutz/Elternzeit (seit 1991)","2014","Hessen","37","0.0122112069994106","0.00732654157368477","0.0170958724251364"
"NE: Mutterschutz/Elternzeit (seit 1991)","2014","Rheinland-Pfalz,Saarland","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2014","Baden-Wuerttemberg","89","0.0173903557070402","0.0129391043721862","0.0218416070418942"
"NE: Mutterschutz/Elternzeit (seit 1991)","2014","Bayern","90","0.015011827664563","0.0114641208917421","0.0185595344373839"
"NE: Mutterschutz/Elternzeit (seit 1991)","2014","Saarland","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2014","Berlin","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2014","Brandenburg","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2014","Mecklenburg-Vorpommern","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2014","Sachsen","33","0.0103549681418722","0.00546602035193199","0.0152439159318125"
"NE: Mutterschutz/Elternzeit (seit 1991)","2014","Sachsen-Anhalt","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2014","Thueringen","","","",""
"NE: im Militär-/Zivildienst","2014","Schleswig-Holstein","","","",""
"NE: im Militär-/Zivildienst","2014","Hamburg","","","",""
"NE: im Militär-/Zivildienst","2014","Niedersachsen","","","",""
"NE: im Militär-/Zivildienst","2014","Bremen","","","",""
"NE: im Militär-/Zivildienst","2014","Nordrhein-Westfalen","","","",""
"NE: im Militär-/Zivildienst","2014","Hessen","","","",""
"NE: im Militär-/Zivildienst","2014","Rheinland-Pfalz,Saarland","","","",""
"NE: im Militär-/Zivildienst","2014","Baden-Wuerttemberg","","","",""
"NE: im Militär-/Zivildienst","2014","Bayern","","","",""
"NE: im Militär-/Zivildienst","2014","Saarland","","","",""
"NE: im Militär-/Zivildienst","2014","Berlin","","","",""
"NE: im Militär-/Zivildienst","2014","Brandenburg","","","",""
"NE: im Militär-/Zivildienst","2014","Mecklenburg-Vorpommern","","","",""
"NE: im Militär-/Zivildienst","2014","Sachsen","","","",""
"NE: im Militär-/Zivildienst","2014","Sachsen-Anhalt","","","",""
"NE: im Militär-/Zivildienst","2014","Thueringen","","","",""
"NE: arbeitslos registriert","2014","Schleswig-Holstein","49","0.0383618355341038","0.0261930382308697","0.0505306328373378"
"NE: arbeitslos registriert","2014","Hamburg","","","",""
"NE: arbeitslos registriert","2014","Niedersachsen","143","0.0318590926776039","0.025202478637491","0.0385157067177167"
"NE: arbeitslos registriert","2014","Bremen","","","",""
"NE: arbeitslos registriert","2014","Nordrhein-Westfalen","331","0.048774438815839","0.0432267868808892","0.0543220907507887"
"NE: arbeitslos registriert","2014","Hessen","81","0.041955848367375","0.0330389771603149","0.0508727195744351"
"NE: arbeitslos registriert","2014","Rheinland-Pfalz,Saarland","63","0.0384564400297506","0.0283071659924834","0.0486057140670177"
"NE: arbeitslos registriert","2014","Baden-Wuerttemberg","105","0.0221781137375409","0.0171635915978194","0.0271926358772624"
"NE: arbeitslos registriert","2014","Bayern","148","0.0304098237261888","0.0254000688236997","0.0354195786286778"
"NE: arbeitslos registriert","2014","Saarland","","","",""
"NE: arbeitslos registriert","2014","Berlin","63","0.0590087616255624","0.044512163151804","0.0735053600993208"
"NE: arbeitslos registriert","2014","Brandenburg","101","0.119837238844325","0.100183836780838","0.139490640907811"
"NE: arbeitslos registriert","2014","Mecklenburg-Vorpommern","43","0.0670967705340544","0.0466115856935279","0.087581955374581"
"NE: arbeitslos registriert","2014","Sachsen","90","0.0567974554413705","0.0456193497139016","0.0679755611688395"
"NE: arbeitslos registriert","2014","Sachsen-Anhalt","104","0.0912560831761062","0.0732356486928315","0.109276517659381"
"NE: arbeitslos registriert","2014","Thueringen","56","0.0567882736566184","0.042619897211356","0.0709566501018808"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2014","Schleswig-Holstein","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2014","Hamburg","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2014","Niedersachsen","32","0.0116133971096972","0.00755260783918167","0.0156741863802127"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2014","Bremen","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2014","Nordrhein-Westfalen","51","0.00985118642053226","0.00730748687107875","0.0123948859699858"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2014","Hessen","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2014","Rheinland-Pfalz,Saarland","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2014","Baden-Wuerttemberg","39","0.010818665525612","0.00729607488749736","0.0143412561637267"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2014","Bayern","50","0.00941660735012739","0.0065988202507572","0.0122343944494976"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2014","Saarland","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2014","Berlin","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2014","Brandenburg","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2014","Mecklenburg-Vorpommern","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2014","Sachsen","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2014","Sachsen-Anhalt","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2014","Thueringen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2014","Schleswig-Holstein","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2014","Hamburg","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2014","Niedersachsen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2014","Bremen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2014","Nordrhein-Westfalen","39","0.00656194595774557","0.0044824502459562","0.00864144166953493"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2014","Hessen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2014","Rheinland-Pfalz,Saarland","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2014","Baden-Wuerttemberg","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2014","Bayern","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2014","Saarland","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2014","Berlin","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2014","Brandenburg","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2014","Mecklenburg-Vorpommern","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2014","Sachsen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2014","Sachsen-Anhalt","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2014","Thueringen","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2014","Schleswig-Holstein","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2014","Hamburg","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2014","Niedersachsen","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2014","Bremen","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2014","Nordrhein-Westfalen","43","0.00493235548919451","0.00312798882027387","0.00673672215811516"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2014","Hessen","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2014","Rheinland-Pfalz,Saarland","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2014","Baden-Wuerttemberg","38","0.0118145090829216","0.00813521544183716","0.0154938027240061"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2014","Bayern","48","0.0121039086625935","0.00891359137871546","0.0152942259464715"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2014","Saarland","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2014","Berlin","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2014","Brandenburg","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2014","Mecklenburg-Vorpommern","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2014","Sachsen","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2014","Sachsen-Anhalt","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2014","Thueringen","","","",""
"Erwerbstätig","2014","Schleswig-Holstein","558","0.512810506159613","0.481142586364579","0.544478425954646"
"Erwerbstätig","2014","Hamburg","280","0.545748738188683","0.500049378925953","0.591448097451413"
"Erwerbstätig","2014","Niedersachsen","1568","0.56654078020216","0.547758120067291","0.58532344033703"
"Erwerbstätig","2014","Bremen","112","0.442611445182606","0.377126374965163","0.50809651540005"
"Erwerbstätig","2014","Nordrhein-Westfalen","3483","0.575259673140796","0.562528599738891","0.5879907465427"
"Erwerbstätig","2014","Hessen","1223","0.583051964439502","0.561123002403004","0.604980926476"
"Erwerbstätig","2014","Rheinland-Pfalz,Saarland","846","0.560458293507049","0.534262132382608","0.58665445463149"
"Erwerbstätig","2014","Baden-Wuerttemberg","2099","0.595110274305644","0.578395347644473","0.611825200966815"
"Erwerbstätig","2014","Bayern","2894","0.607893866776578","0.593649894397879","0.622137839155276"
"Erwerbstätig","2014","Saarland","138","0.546127615382841","0.484412430390548","0.607842800375135"
"Erwerbstätig","2014","Berlin","580","0.57195610063462","0.541516386184223","0.602395815085016"
"Erwerbstätig","2014","Brandenburg","539","0.490412841175869","0.460161091266915","0.520664591084824"
