"pglfs","year","bildungsniveau","sampreg","n","percent","lower_confidence","upper_confidence"
"NE: Mutterschutz/Elternzeit (seit 1991)","2011","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","139","0.00543906127719823","0.0037880014664862","0.00709012108791027"
"NE: Mutterschutz/Elternzeit (seit 1991)","2011","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2011","Realschulabschluss","Westdeutschland, alte Bundeslaender","234","0.0174742835086999","0.013993950496733","0.0209546165206668"
"NE: Mutterschutz/Elternzeit (seit 1991)","2011","Realschulabschluss","Ostdeutschland, neue Bundeslaender","85","0.0119052499304855","0.00768814591622732","0.0161223539447437"
"NE: Mutterschutz/Elternzeit (seit 1991)","2011","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","142","0.0177725581579366","0.013110244251047","0.0224348720648262"
"NE: Mutterschutz/Elternzeit (seit 1991)","2011","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2011","AkademikerInnen","Westdeutschland, alte Bundeslaender","139","0.0146286913303125","0.0111808200541434","0.0180765626064816"
"NE: Mutterschutz/Elternzeit (seit 1991)","2011","AkademikerInnen","Ostdeutschland, neue Bundeslaender","39","0.00929813360394835","0.00454606201603532","0.0140502051918614"
"NE: im Militär-/Zivildienst","2011","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2011","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2011","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2011","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2011","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2011","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2011","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2011","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2011","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2011","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","2011","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","58","0.0436619362320389","0.0319078412039168","0.0554160312601609"
"NE: arbeitslos registriert","2011","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","2011","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","424","0.0437576358052384","0.0391656974848578","0.048349574125619"
"NE: arbeitslos registriert","2011","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","194","0.111576869592085","0.0951953604649148","0.127958378719255"
"NE: arbeitslos registriert","2011","Realschulabschluss","Westdeutschland, alte Bundeslaender","165","0.0250226639753778","0.0208739529920342","0.0291713749587213"
"NE: arbeitslos registriert","2011","Realschulabschluss","Ostdeutschland, neue Bundeslaender","233","0.0722555341317943","0.0621886399720821","0.0823224282915064"
"NE: arbeitslos registriert","2011","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","107","0.0225308170849912","0.0172940830811867","0.0277675510887958"
"NE: arbeitslos registriert","2011","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","35","0.0412619042207423","0.0249766176345389","0.0575471908069458"
"NE: arbeitslos registriert","2011","AkademikerInnen","Westdeutschland, alte Bundeslaender","93","0.0234035666448795","0.0190619953239044","0.0277451379658546"
"NE: arbeitslos registriert","2011","AkademikerInnen","Ostdeutschland, neue Bundeslaender","32","0.0179343273260401","0.0113634039299009","0.0245052507221793"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2011","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","51","0.0399930369124575","0.0287220650736693","0.0512640087512456"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2011","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2011","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","77","0.00895403018655824","0.00683936649731884","0.0110686938757976"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2011","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2011","Realschulabschluss","Westdeutschland, alte Bundeslaender","54","0.00857487193083492","0.00612584855080354","0.0110238953108663"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2011","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2011","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","68","0.0267390919976215","0.0210465207553818","0.0324316632398612"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2011","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2011","AkademikerInnen","Westdeutschland, alte Bundeslaender","50","0.0113465014383464","0.00830490641484176","0.014388096461851"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2011","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2011","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2011","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2011","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","43","0.00525474581014355","0.00363175176883563","0.00687773985145147"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2011","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2011","Realschulabschluss","Westdeutschland, alte Bundeslaender","32","0.00661457362249355","0.00446149956341002","0.00876764768157708"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2011","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2011","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","39","0.0186147784666033","0.0138453185884882","0.0233842383447183"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2011","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2011","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2011","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2011","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","46","0.0315800494390007","0.0215206918229202","0.0416394070550812"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2011","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2011","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","89","0.0123523649282551","0.00987288154559219","0.014831848310918"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2011","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2011","Realschulabschluss","Westdeutschland, alte Bundeslaender","60","0.0155547254900652","0.012267904030311","0.0188415469498193"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2011","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2011","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","63","0.0295119825507711","0.0235400514530045","0.0354839136485376"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2011","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2011","AkademikerInnen","Westdeutschland, alte Bundeslaender","42","0.0112677795194522","0.00823663346864355","0.0142989255702608"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2011","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig","2011","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","251","0.241343044796852","0.216729617188079","0.265956472405626"
"Erwerbstätig","2011","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","32","0.219088651416309","0.155783802713039","0.28239350011958"
"Erwerbstätig","2011","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","3633","0.439532872299114","0.428391058802333","0.450674685795896"
"Erwerbstätig","2011","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","317","0.192941069096216","0.172409513401859","0.213472624790573"
"Erwerbstätig","2011","Realschulabschluss","Westdeutschland, alte Bundeslaender","3726","0.671952172132666","0.659481584651402","0.684422759613929"
"Erwerbstätig","2011","Realschulabschluss","Ostdeutschland, neue Bundeslaender","1782","0.734579638209907","0.717411139511104","0.751748136908711"
"Erwerbstätig","2011","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","1955","0.636183107234131","0.619206417814827","0.653159796653434"
"Erwerbstätig","2011","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","335","0.593575404854391","0.553359418984462","0.63379139072432"
"Erwerbstätig","2011","AkademikerInnen","Westdeutschland, alte Bundeslaender","3389","0.712043368115884","0.699039722826071","0.725047013405697"
"Erwerbstätig","2011","AkademikerInnen","Ostdeutschland, neue Bundeslaender","1011","0.590334522449642","0.565985733394451","0.614683311504833"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2011","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","51","0.0295376690963283","0.0197987797158236","0.039276558476833"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2011","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2011","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","75","0.0103547398572617","0.00808228899104119","0.0126271907234822"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2011","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2011","Realschulabschluss","Westdeutschland, alte Bundeslaender","37","0.00465830790308157","0.00284967951843521","0.00646693628772793"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2011","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2011","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2011","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2011","AkademikerInnen","Westdeutschland, alte Bundeslaender","39","0.0103874846272478","0.00747585496246257","0.0132991142920331"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2011","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2011","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2011","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2011","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2011","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2011","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2011","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2011","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2011","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2011","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2011","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2012","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","80","0.0848276578154655","0.0688760498959612","0.10077926573497"
"Nicht erwerbstätig (NE): keine weitere Angabe","2012","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2012","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","880","0.114350049808204","0.107071236888987","0.12162886272742"
"Nicht erwerbstätig (NE): keine weitere Angabe","2012","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","118","0.0776277778051867","0.0636509553518449","0.0916046002585286"
"Nicht erwerbstätig (NE): keine weitere Angabe","2012","Realschulabschluss","Westdeutschland, alte Bundeslaender","456","0.0746213063004785","0.0675759000889941","0.0816667125119628"
"Nicht erwerbstätig (NE): keine weitere Angabe","2012","Realschulabschluss","Ostdeutschland, neue Bundeslaender","198","0.0834358720540303","0.0725476925336843","0.0943240515743763"
"Nicht erwerbstätig (NE): keine weitere Angabe","2012","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","254","0.0610848658714761","0.0525265333360614","0.0696431984068909"
"Nicht erwerbstätig (NE): keine weitere Angabe","2012","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2012","AkademikerInnen","Westdeutschland, alte Bundeslaender","256","0.051154232115253","0.0448021119662698","0.0575063522642362"
"Nicht erwerbstätig (NE): keine weitere Angabe","2012","AkademikerInnen","Ostdeutschland, neue Bundeslaender","78","0.0573286032026465","0.0457218001125593","0.0689354062927337"
"NE: 65 Jahre und älter","2012","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","63","0.120939252636036","0.102272130482836","0.139606374789236"
"NE: 65 Jahre und älter","2012","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","2012","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","2056","0.341428892023601","0.33058306189031","0.352274722156892"
"NE: 65 Jahre und älter","2012","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","707","0.56028142739869","0.534355322040709","0.58620753275667"
"NE: 65 Jahre und älter","2012","Realschulabschluss","Westdeutschland, alte Bundeslaender","595","0.158039401730145","0.148259298501272","0.167819504959019"
"NE: 65 Jahre und älter","2012","Realschulabschluss","Ostdeutschland, neue Bundeslaender","156","0.0756466499918227","0.0652351980262568","0.0860581019573886"
"NE: 65 Jahre und älter","2012","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","190","0.0922403031562396","0.0818994830193981","0.102581123293081"
"NE: 65 Jahre und älter","2012","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","2012","AkademikerInnen","Westdeutschland, alte Bundeslaender","651","0.167719860309484","0.156947593080647","0.178492127538321"
"NE: 65 Jahre und älter","2012","AkademikerInnen","Ostdeutschland, neue Bundeslaender","350","0.282640934738","0.260159056184199","0.305122813291801"
"NE: derzeit in Ausbildung","2012","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","503","0.369122799381724","0.341495264436168","0.396750334327281"
"NE: derzeit in Ausbildung","2012","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","94","0.493792910807901","0.417275070483545","0.570310751132257"
"NE: derzeit in Ausbildung","2012","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","51","0.00539984996046578","0.00372364765562133","0.00707605226531023"
"NE: derzeit in Ausbildung","2012","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
