"pglfs","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"NE: 65 Jahre und älter","2016","Bayern","maennlich","324","0.187215769740996","0.171186407670184","0.203245131811808"
"NE: 65 Jahre und älter","2016","Bayern","weiblich","332","0.22376713462557","0.207124431943275","0.240409837307864"
"NE: 65 Jahre und älter","2016","Saarland","maennlich","","","",""
"NE: 65 Jahre und älter","2016","Saarland","weiblich","","","",""
"NE: 65 Jahre und älter","2016","Berlin","maennlich","85","0.159278643367698","0.129900132737699","0.188657153997696"
"NE: 65 Jahre und älter","2016","Berlin","weiblich","93","0.237879257724282","0.204683718314301","0.271074797134262"
"NE: 65 Jahre und älter","2016","Brandenburg","maennlich","107","0.195019615822906","0.163183402563128","0.226855829082685"
"NE: 65 Jahre und älter","2016","Brandenburg","weiblich","122","0.282113683451209","0.246194260723985","0.318033106178433"
"NE: 65 Jahre und älter","2016","Mecklenburg-Vorpommern","maennlich","57","0.20795878224971","0.161724431889145","0.254193132610275"
"NE: 65 Jahre und älter","2016","Mecklenburg-Vorpommern","weiblich","62","0.219034680032148","0.174612661395815","0.263456698668482"
"NE: 65 Jahre und älter","2016","Sachsen","maennlich","152","0.172103302978835","0.14617234471325","0.198034261244419"
"NE: 65 Jahre und älter","2016","Sachsen","weiblich","170","0.257508695196549","0.228386052616445","0.286631337776653"
"NE: 65 Jahre und älter","2016","Sachsen-Anhalt","maennlich","80","0.194572663452113","0.157456637706124","0.231688689198102"
"NE: 65 Jahre und älter","2016","Sachsen-Anhalt","weiblich","101","0.294456851660781","0.255393467188723","0.33352023613284"
"NE: 65 Jahre und älter","2016","Thueringen","maennlich","85","0.155359227966305","0.123219460666625","0.187498995265985"
"NE: 65 Jahre und älter","2016","Thueringen","weiblich","108","0.250356728588972","0.213647254930101","0.287066202247842"
"NE: derzeit in Ausbildung","2016","Schleswig-Holstein","maennlich","52","0.0422608120700345","0.025354799438361","0.059166824701708"
"NE: derzeit in Ausbildung","2016","Schleswig-Holstein","weiblich","","","",""
"NE: derzeit in Ausbildung","2016","Hamburg","maennlich","","","",""
"NE: derzeit in Ausbildung","2016","Hamburg","weiblich","","","",""
"NE: derzeit in Ausbildung","2016","Niedersachsen","maennlich","84","0.0514536402741974","0.0397723165832433","0.0631349639651515"
"NE: derzeit in Ausbildung","2016","Niedersachsen","weiblich","77","0.0391754651824351","0.0292878142204925","0.0490631161443777"
"NE: derzeit in Ausbildung","2016","Bremen","maennlich","","","",""
"NE: derzeit in Ausbildung","2016","Bremen","weiblich","","","",""
"NE: derzeit in Ausbildung","2016","Nordrhein-Westfalen","maennlich","178","0.0507479180828227","0.0428007174894073","0.0586951186762381"
"NE: derzeit in Ausbildung","2016","Nordrhein-Westfalen","weiblich","169","0.0383486609958998","0.0316392616482411","0.0450580603435586"
"NE: derzeit in Ausbildung","2016","Hessen","maennlich","56","0.0529553693529168","0.0388186121895401","0.0670921265162934"
"NE: derzeit in Ausbildung","2016","Hessen","weiblich","60","0.0551966279383581","0.0414035593410996","0.0689896965356165"
"NE: derzeit in Ausbildung","2016","Rheinland-Pfalz,Saarland","maennlich","","","",""
"NE: derzeit in Ausbildung","2016","Rheinland-Pfalz,Saarland","weiblich","34","0.0287873287132242","0.0168046160462211","0.0407700413802273"
"NE: derzeit in Ausbildung","2016","Baden-Wuerttemberg","maennlich","78","0.0325213008381162","0.024167602129097","0.0408749995471353"
"NE: derzeit in Ausbildung","2016","Baden-Wuerttemberg","weiblich","74","0.0223077015165909","0.0155907742029025","0.0290246288302794"
"NE: derzeit in Ausbildung","2016","Bayern","maennlich","108","0.0258799558599466","0.0193554834938555","0.0324044282260378"
"NE: derzeit in Ausbildung","2016","Bayern","weiblich","91","0.0277499103514115","0.0211907314086595","0.0343090892941634"
"NE: derzeit in Ausbildung","2016","Saarland","maennlich","","","",""
"NE: derzeit in Ausbildung","2016","Saarland","weiblich","","","",""
"NE: derzeit in Ausbildung","2016","Berlin","maennlich","32","0.054595801580383","0.0363562839834815","0.0728353191772846"
"NE: derzeit in Ausbildung","2016","Berlin","weiblich","","","",""
"NE: derzeit in Ausbildung","2016","Brandenburg","maennlich","","","",""
"NE: derzeit in Ausbildung","2016","Brandenburg","weiblich","","","",""
"NE: derzeit in Ausbildung","2016","Mecklenburg-Vorpommern","maennlich","","","",""
"NE: derzeit in Ausbildung","2016","Mecklenburg-Vorpommern","weiblich","","","",""
"NE: derzeit in Ausbildung","2016","Sachsen","maennlich","34","0.0193120130471156","0.00985802411894379","0.0287660019752874"
"NE: derzeit in Ausbildung","2016","Sachsen","weiblich","41","0.0324434530730043","0.0206432125729803","0.0442436935730284"
"NE: derzeit in Ausbildung","2016","Sachsen-Anhalt","maennlich","","","",""
"NE: derzeit in Ausbildung","2016","Sachsen-Anhalt","weiblich","","","",""
"NE: derzeit in Ausbildung","2016","Thueringen","maennlich","","","",""
"NE: derzeit in Ausbildung","2016","Thueringen","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","Schleswig-Holstein","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","Schleswig-Holstein","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","Hamburg","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","Hamburg","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","Niedersachsen","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","Niedersachsen","weiblich","44","0.0257441963092889","0.0176729579318959","0.0338154346866819"
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","Bremen","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","Bremen","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","Nordrhein-Westfalen","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","Nordrhein-Westfalen","weiblich","100","0.0256650027251813","0.0201401013725764","0.0311899040777862"
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","Hessen","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","Hessen","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","Rheinland-Pfalz,Saarland","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","Rheinland-Pfalz,Saarland","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","Baden-Wuerttemberg","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","Baden-Wuerttemberg","weiblich","57","0.0218515342309085","0.0152020877386196","0.0285009807231973"
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","Bayern","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","Bayern","weiblich","85","0.0363673547738745","0.0288918366321245","0.0438428729156245"
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","Saarland","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","Saarland","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","Berlin","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","Berlin","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","Brandenburg","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","Brandenburg","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","Mecklenburg-Vorpommern","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","Mecklenburg-Vorpommern","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","Sachsen","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","Sachsen","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","Sachsen-Anhalt","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","Sachsen-Anhalt","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","Thueringen","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","Thueringen","weiblich","","","",""
"NE: im Militär-/Zivildienst","2016","Schleswig-Holstein","maennlich","","","",""
"NE: im Militär-/Zivildienst","2016","Schleswig-Holstein","weiblich","","","",""
"NE: im Militär-/Zivildienst","2016","Hamburg","maennlich","","","",""
"NE: im Militär-/Zivildienst","2016","Hamburg","weiblich","","","",""
"NE: im Militär-/Zivildienst","2016","Niedersachsen","maennlich","","","",""
"NE: im Militär-/Zivildienst","2016","Niedersachsen","weiblich","","","",""
"NE: im Militär-/Zivildienst","2016","Bremen","maennlich","","","",""
"NE: im Militär-/Zivildienst","2016","Bremen","weiblich","","","",""
"NE: im Militär-/Zivildienst","2016","Nordrhein-Westfalen","maennlich","","","",""
"NE: im Militär-/Zivildienst","2016","Nordrhein-Westfalen","weiblich","","","",""
"NE: im Militär-/Zivildienst","2016","Hessen","maennlich","","","",""
"NE: im Militär-/Zivildienst","2016","Hessen","weiblich","","","",""
"NE: im Militär-/Zivildienst","2016","Rheinland-Pfalz,Saarland","maennlich","","","",""
"NE: im Militär-/Zivildienst","2016","Rheinland-Pfalz,Saarland","weiblich","","","",""
"NE: im Militär-/Zivildienst","2016","Baden-Wuerttemberg","maennlich","","","",""
"NE: im Militär-/Zivildienst","2016","Baden-Wuerttemberg","weiblich","","","",""
"NE: im Militär-/Zivildienst","2016","Bayern","maennlich","","","",""
"NE: im Militär-/Zivildienst","2016","Bayern","weiblich","","","",""
"NE: im Militär-/Zivildienst","2016","Saarland","maennlich","","","",""
"NE: im Militär-/Zivildienst","2016","Saarland","weiblich","","","",""
"NE: im Militär-/Zivildienst","2016","Berlin","maennlich","","","",""
"NE: im Militär-/Zivildienst","2016","Berlin","weiblich","","","",""
"NE: im Militär-/Zivildienst","2016","Brandenburg","maennlich","","","",""
"NE: im Militär-/Zivildienst","2016","Brandenburg","weiblich","","","",""
"NE: im Militär-/Zivildienst","2016","Mecklenburg-Vorpommern","maennlich","","","",""
"NE: im Militär-/Zivildienst","2016","Mecklenburg-Vorpommern","weiblich","","","",""
"NE: im Militär-/Zivildienst","2016","Sachsen","maennlich","","","",""
"NE: im Militär-/Zivildienst","2016","Sachsen","weiblich","","","",""
"NE: im Militär-/Zivildienst","2016","Sachsen-Anhalt","maennlich","","","",""
"NE: im Militär-/Zivildienst","2016","Sachsen-Anhalt","weiblich","","","",""
"NE: im Militär-/Zivildienst","2016","Thueringen","maennlich","","","",""
"NE: im Militär-/Zivildienst","2016","Thueringen","weiblich","","","",""
"NE: arbeitslos registriert","2016","Schleswig-Holstein","maennlich","","","",""
"NE: arbeitslos registriert","2016","Schleswig-Holstein","weiblich","34","0.0435470093702698","0.0261885246053179","0.0609054941352217"
"NE: arbeitslos registriert","2016","Hamburg","maennlich","","","",""
"NE: arbeitslos registriert","2016","Hamburg","weiblich","","","",""
"NE: arbeitslos registriert","2016","Niedersachsen","maennlich","59","0.0380238203020067","0.0279111753855691","0.0481364652184442"
"NE: arbeitslos registriert","2016","Niedersachsen","weiblich","62","0.0270153877692391","0.0187526762013067","0.0352780993371715"
"NE: arbeitslos registriert","2016","Bremen","maennlich","","","",""
"NE: arbeitslos registriert","2016","Bremen","weiblich","","","",""
"NE: arbeitslos registriert","2016","Nordrhein-Westfalen","maennlich","151","0.0571497835954742","0.0487446827505531","0.0655548844403953"
"NE: arbeitslos registriert","2016","Nordrhein-Westfalen","weiblich","151","0.0313968079663556","0.0253040291011316","0.0374895868315795"
"NE: arbeitslos registriert","2016","Hessen","maennlich","33","0.0615128683876962","0.0463456226028948","0.0766801141724975"
"NE: arbeitslos registriert","2016","Hessen","weiblich","44","0.0348203403462744","0.0237476159128899","0.0458930647796589"
"NE: arbeitslos registriert","2016","Rheinland-Pfalz,Saarland","maennlich","","","",""
"NE: arbeitslos registriert","2016","Rheinland-Pfalz,Saarland","weiblich","35","0.0378598253101035","0.02418235535101","0.051537295269197"
"NE: arbeitslos registriert","2016","Baden-Wuerttemberg","maennlich","39","0.0262090269643164","0.0186853096748138","0.033732744253819"
"NE: arbeitslos registriert","2016","Baden-Wuerttemberg","weiblich","41","0.0269696218405558","0.019601738052096","0.0343375056290155"
"NE: arbeitslos registriert","2016","Bayern","maennlich","58","0.0302115880547834","0.0231779071341122","0.0372452689754545"
"NE: arbeitslos registriert","2016","Bayern","weiblich","71","0.0289021342053134","0.0222121337470896","0.0355921346635373"
"NE: arbeitslos registriert","2016","Saarland","maennlich","","","",""
"NE: arbeitslos registriert","2016","Saarland","weiblich","","","",""
"NE: arbeitslos registriert","2016","Berlin","maennlich","","","",""
"NE: arbeitslos registriert","2016","Berlin","weiblich","40","0.0632872124424983","0.0443048282091129","0.0822695966758837"
"NE: arbeitslos registriert","2016","Brandenburg","maennlich","34","0.106286638176772","0.0815222234198168","0.131051052933727"
"NE: arbeitslos registriert","2016","Brandenburg","weiblich","44","0.0535045147882785","0.0355429601683629","0.0714660694081941"
"NE: arbeitslos registriert","2016","Mecklenburg-Vorpommern","maennlich","","","",""
"NE: arbeitslos registriert","2016","Mecklenburg-Vorpommern","weiblich","","","",""
"NE: arbeitslos registriert","2016","Sachsen","maennlich","37","0.0415939362074629","0.0278779930793016","0.0553098793356242"
"NE: arbeitslos registriert","2016","Sachsen","weiblich","47","0.0640502404704306","0.0477431757133223","0.080357305227539"
"NE: arbeitslos registriert","2016","Sachsen-Anhalt","maennlich","31","0.0675981536462896","0.0440597854526162","0.091136521839963"
"NE: arbeitslos registriert","2016","Sachsen-Anhalt","weiblich","43","0.0517548331468376","0.0327688530226628","0.0707408132710123"
"NE: arbeitslos registriert","2016","Thueringen","maennlich","","","",""
"NE: arbeitslos registriert","2016","Thueringen","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","Schleswig-Holstein","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","Schleswig-Holstein","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","Hamburg","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","Hamburg","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","Niedersachsen","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","Niedersachsen","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","Bremen","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","Bremen","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","Nordrhein-Westfalen","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","Nordrhein-Westfalen","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","Hessen","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","Hessen","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","Rheinland-Pfalz,Saarland","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","Rheinland-Pfalz,Saarland","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","Baden-Wuerttemberg","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","Baden-Wuerttemberg","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","Bayern","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","Bayern","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","Saarland","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","Saarland","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","Berlin","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","Berlin","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","Brandenburg","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","Brandenburg","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","Mecklenburg-Vorpommern","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","Mecklenburg-Vorpommern","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","Sachsen","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","Sachsen","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","Sachsen-Anhalt","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","Sachsen-Anhalt","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","Thueringen","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","Thueringen","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2016","Schleswig-Holstein","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2016","Schleswig-Holstein","weiblich","","","",""
