"pglfs","year","migback","sampreg","n","percent","lower_confidence","upper_confidence"
"NE: arbeitslos registriert","2016","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","365","0.0265484833439271","0.0238514233625057","0.0292455433253485"
"NE: arbeitslos registriert","2016","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","284","0.0620723440059876","0.0551705175251461","0.068974170486829"
"NE: arbeitslos registriert","2016","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","443","0.0765225428901868","0.0708360357773006","0.082209050003073"
"NE: arbeitslos registriert","2016","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","56","0.0775281807621501","0.0623082703205404","0.0927480912037597"
"NE: arbeitslos registriert","2016","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","108","0.080495926618612","0.0670641405760861","0.0939277126611379"
"NE: arbeitslos registriert","2016","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","133","0.00911055490314814","0.0075165171605808","0.0107045926457155"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","44","0.0116153448712259","0.00855049402282208","0.0146801957196296"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","31","0.00719927997389274","0.0053908016234256","0.00900775832435989"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2016","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","109","0.00883065419444673","0.00726107239435806","0.0104002359945354"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2016","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","38","0.0112398884461411","0.00822440629551701","0.0142553705967651"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2016","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2016","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2016","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2016","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2016","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","151","0.00975758410357227","0.00810845180237555","0.011406716404769"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2016","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","30","0.00896200137056292","0.00626626170458259","0.0116577410365433"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2016","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2016","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2016","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2016","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig","2016","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","8232","0.577465841861857","0.569178645185141","0.585753038538574"
"Erwerbstätig","2016","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","2618","0.561762338786121","0.547569755501654","0.575954922070588"
"Erwerbstätig","2016","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","3342","0.593131027602761","0.582622536800712","0.603639518404811"
"Erwerbstätig","2016","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","279","0.509794111694318","0.481343447098919","0.538244776289717"
"Erwerbstätig","2016","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","1012","0.64623628872664","0.622630294531792","0.669842282921487"
"Erwerbstätig","2016","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","72","0.610628863067755","0.521119965689814","0.700137760445696"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2016","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","141","0.0085354091212813","0.0069920593580239","0.0100787588845387"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2016","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","59","0.00894005969273918","0.00624759223502354","0.0116325271504548"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2016","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2016","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2016","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2016","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2016","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2016","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2016","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2016","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2016","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2016","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2017","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","993","0.0606528105771942","0.0568909939351295","0.0644146272192588"
"Nicht erwerbstätig (NE): keine weitere Angabe","2017","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","353","0.0662327358275239","0.0594941324882618","0.072971339166786"
"Nicht erwerbstätig (NE): keine weitere Angabe","2017","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","3280","0.127583259289762","0.120825190404604","0.13434132817492"
"Nicht erwerbstätig (NE): keine weitere Angabe","2017","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","446","0.14590831958718","0.125434102080076","0.166382537094284"
"Nicht erwerbstätig (NE): keine weitere Angabe","2017","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","109","0.0592575889163423","0.0481124160107455","0.0704027618219391"
"Nicht erwerbstätig (NE): keine weitere Angabe","2017","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","2017","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","2977","0.252143113610862","0.245299398974984","0.258986828246739"
"NE: 65 Jahre und älter","2017","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","1131","0.236423181693395","0.2249102581731","0.247936105213691"
"NE: 65 Jahre und älter","2017","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","395","0.132981772748034","0.126103586277635","0.139859959218433"
"NE: 65 Jahre und älter","2017","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","38","0.0685107072480425","0.0538591698467419","0.0831622446493432"
"NE: 65 Jahre und älter","2017","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: 65 Jahre und älter","2017","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: derzeit in Ausbildung","2017","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","654","0.0319934396204951","0.0292199362036656","0.0347669430373246"
"NE: derzeit in Ausbildung","2017","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","184","0.0307055411894623","0.0260308764802974","0.0353802058986272"
"NE: derzeit in Ausbildung","2017","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","513","0.0226310955108213","0.0196184653467131","0.0256437256749295"
"NE: derzeit in Ausbildung","2017","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","61","0.0400433133864976","0.02867212482849","0.0514145019445052"
"NE: derzeit in Ausbildung","2017","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","253","0.137691197194998","0.121425826777329","0.153956567612667"
"NE: derzeit in Ausbildung","2017","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2017","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","186","0.0111232088929379","0.00947031404177389","0.012776103744102"
"NE: Mutterschutz/Elternzeit (seit 1991)","2017","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","83","0.0120266203811722","0.00907297299985868","0.0149802677624858"
"NE: Mutterschutz/Elternzeit (seit 1991)","2017","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","270","0.0202300574436738","0.0173782224969275","0.02308189239042"
"NE: Mutterschutz/Elternzeit (seit 1991)","2017","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","44","0.0283122372218075","0.0186924492485869","0.0379320251950281"
"NE: Mutterschutz/Elternzeit (seit 1991)","2017","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","49","0.0229678929555644","0.015896671220301","0.0300391146908277"
"NE: Mutterschutz/Elternzeit (seit 1991)","2017","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2017","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2017","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2017","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2017","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2017","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2017","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","2017","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","384","0.0243127518188369","0.0218854070771632","0.0267400965605107"
"NE: arbeitslos registriert","2017","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","278","0.0549222753829485","0.0487489062295835","0.0610956445363135"
"NE: arbeitslos registriert","2017","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","1232","0.0925726958059629","0.0867017083890347","0.0984436832228912"
"NE: arbeitslos registriert","2017","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","228","0.152795907955204","0.131928672174592","0.173663143735817"
"NE: arbeitslos registriert","2017","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","94","0.0613120245990608","0.0499876841778977","0.0726363650202237"
"NE: arbeitslos registriert","2017","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","140","0.00877713224418139","0.00730711961654828","0.0102471448718145"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","36","0.00737158613040143","0.00505372161512713","0.00968945064567573"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","48","0.00954637207601084","0.00757667234858382","0.0115160718034379"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","34","0.013889854543726","0.00836537941562975","0.0194143296718223"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig","2017","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","9716","0.585672769088859","0.577909255047957","0.593436283129762"
