"pglfs","year","sampreg","sex","n","percent","lower_confidence","upper_confidence"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2014","Ostdeutschland, neue Bundeslaender","weiblich","30","0.00942009909674461","0.00601852546779384","0.0128216727256954"
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2014","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2014","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2014","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2014","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2015","Westdeutschland, alte Bundeslaender","maennlich","435","0.0490473131937254","0.0448425193582815","0.0532521070291693"
"Nicht erwerbstätig (NE): keine weitere Angabe","2015","Westdeutschland, alte Bundeslaender","weiblich","1284","0.0914639320922122","0.0862708727220244","0.0966569914624"
"Nicht erwerbstätig (NE): keine weitere Angabe","2015","Ostdeutschland, neue Bundeslaender","maennlich","146","0.0620865742092765","0.0526909635779816","0.0714821848405714"
"Nicht erwerbstätig (NE): keine weitere Angabe","2015","Ostdeutschland, neue Bundeslaender","weiblich","229","0.0703408068489226","0.0612007913134544","0.0794808223843907"
"NE: 65 Jahre und älter","2015","Westdeutschland, alte Bundeslaender","maennlich","1590","0.196684091916347","0.188945081303324","0.20442310252937"
"NE: 65 Jahre und älter","2015","Westdeutschland, alte Bundeslaender","weiblich","1750","0.244190877739162","0.236451642458575","0.25193011301975"
"NE: 65 Jahre und älter","2015","Ostdeutschland, neue Bundeslaender","maennlich","542","0.197004695326881","0.181518683834976","0.212490706818786"
"NE: 65 Jahre und älter","2015","Ostdeutschland, neue Bundeslaender","weiblich","647","0.28181454020063","0.265734712921728","0.297894367479532"
"NE: derzeit in Ausbildung","2015","Westdeutschland, alte Bundeslaender","maennlich","463","0.0387637361294855","0.0350054873186081","0.0425219849403628"
"NE: derzeit in Ausbildung","2015","Westdeutschland, alte Bundeslaender","weiblich","533","0.0336311811222536","0.0303835269171441","0.036878835327363"
"NE: derzeit in Ausbildung","2015","Ostdeutschland, neue Bundeslaender","maennlich","81","0.0198637815169015","0.0144310409111603","0.0252965221226427"
"NE: derzeit in Ausbildung","2015","Ostdeutschland, neue Bundeslaender","weiblich","104","0.0284951425181418","0.0225482610560874","0.0344420239801963"
"NE: Mutterschutz/Elternzeit (seit 1991)","2015","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2015","Westdeutschland, alte Bundeslaender","weiblich","476","0.0257603271658973","0.022906446167577","0.0286142081642175"
"NE: Mutterschutz/Elternzeit (seit 1991)","2015","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2015","Ostdeutschland, neue Bundeslaender","weiblich","94","0.0193031500515203","0.014385440664403","0.0242208594386376"
"NE: im Militär-/Zivildienst","2015","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"NE: im Militär-/Zivildienst","2015","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"NE: im Militär-/Zivildienst","2015","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"NE: im Militär-/Zivildienst","2015","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"NE: arbeitslos registriert","2015","Westdeutschland, alte Bundeslaender","maennlich","536","0.0461872716529654","0.0421007824839504","0.0502737608219803"
"NE: arbeitslos registriert","2015","Westdeutschland, alte Bundeslaender","weiblich","599","0.033132617651358","0.0299082942424652","0.0363569410602508"
"NE: arbeitslos registriert","2015","Ostdeutschland, neue Bundeslaender","maennlich","176","0.0792328914363341","0.0687163621219557","0.0897494207507125"
"NE: arbeitslos registriert","2015","Ostdeutschland, neue Bundeslaender","weiblich","227","0.0540442734141014","0.0459627799966898","0.062125766831513"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","Westdeutschland, alte Bundeslaender","maennlich","121","0.010993002436576","0.00896291153238946","0.0130230933407626"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","Westdeutschland, alte Bundeslaender","weiblich","100","0.00806459902483222","0.00645335859179027","0.00967583945787417"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","Westdeutschland, alte Bundeslaender","maennlich","71","0.00862889675028232","0.00682814682606422","0.0104296466745004"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","Westdeutschland, alte Bundeslaender","weiblich","94","0.00769220950152058","0.00611831354482036","0.00926610545822079"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","Westdeutschland, alte Bundeslaender","maennlich","82","0.00706383448087054","0.00543326780320903","0.00869440115853205"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","Westdeutschland, alte Bundeslaender","weiblich","121","0.00995250574167395","0.00816428346783949","0.0117407280155084"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Erwerbstätig","2015","Westdeutschland, alte Bundeslaender","maennlich","6695","0.628844013612158","0.619437962348412","0.638250064875904"
"Erwerbstätig","2015","Westdeutschland, alte Bundeslaender","weiblich","6720","0.53308642217136","0.52409880988118","0.542074034461541"
"Erwerbstätig","2015","Ostdeutschland, neue Bundeslaender","maennlich","1495","0.608047628443","0.589039899353846","0.627055357532154"
"Erwerbstätig","2015","Ostdeutschland, neue Bundeslaender","weiblich","1599","0.51643078078584","0.498569328772087","0.534292232799594"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","Westdeutschland, alte Bundeslaender","maennlich","123","0.0128897155355103","0.0106935647961567","0.0150858662748639"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","Westdeutschland, alte Bundeslaender","weiblich","155","0.0129221586162364","0.0108875986141445","0.0149567186183283"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","Ostdeutschland, neue Bundeslaender","weiblich","33","0.00744006764564842","0.00436858412974841","0.0105115511615484"
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","Westdeutschland, alte Bundeslaender","maennlich","2207","0.0571382170793574","0.0528866241895775","0.0613898099691373"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","Westdeutschland, alte Bundeslaender","weiblich","2366","0.0897443666201964","0.0846664205052848","0.0948223127351081"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","Ostdeutschland, neue Bundeslaender","maennlich","557","0.0759910297609161","0.0662965077463755","0.0856855517754567"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","Ostdeutschland, neue Bundeslaender","weiblich","490","0.0731699439669566","0.0640395504494006","0.0823003374845126"
"NE: 65 Jahre und älter","2016","Westdeutschland, alte Bundeslaender","maennlich","1545","0.191908618398148","0.184695188920581","0.199122047875715"
"NE: 65 Jahre und älter","2016","Westdeutschland, alte Bundeslaender","weiblich","1682","0.239119534499785","0.231541291144621","0.246697777854949"
"NE: 65 Jahre und älter","2016","Ostdeutschland, neue Bundeslaender","maennlich","513","0.175123822632123","0.16121872195814","0.189028923306106"
"NE: 65 Jahre und älter","2016","Ostdeutschland, neue Bundeslaender","weiblich","612","0.265776730182565","0.250288719858124","0.281264740507006"
"NE: derzeit in Ausbildung","2016","Westdeutschland, alte Bundeslaender","maennlich","631","0.0425872613871454","0.0388885216702665","0.0462860011040242"
"NE: derzeit in Ausbildung","2016","Westdeutschland, alte Bundeslaender","weiblich","576","0.0336125478231412","0.0304104900778687","0.0368146055684137"
"NE: derzeit in Ausbildung","2016","Ostdeutschland, neue Bundeslaender","maennlich","114","0.0244019091046897","0.0187570316776391","0.0300467865317403"
"NE: derzeit in Ausbildung","2016","Ostdeutschland, neue Bundeslaender","weiblich","115","0.0323973604677578","0.0261897219899518","0.0386049989455638"
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","Westdeutschland, alte Bundeslaender","weiblich","378","0.0269062994686497","0.0240315028970584","0.0297810960402409"
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","Ostdeutschland, neue Bundeslaender","weiblich","69","0.0200432802562812","0.0151295543497464","0.024957006162816"
"NE: im Militär-/Zivildienst","2016","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"NE: im Militär-/Zivildienst","2016","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"NE: im Militär-/Zivildienst","2016","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"NE: im Militär-/Zivildienst","2016","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"NE: arbeitslos registriert","2016","Westdeutschland, alte Bundeslaender","maennlich","423","0.0449906702709747","0.0411937685835227","0.0487875719584266"
"NE: arbeitslos registriert","2016","Westdeutschland, alte Bundeslaender","weiblich","493","0.0331288336450351","0.0299491041199806","0.0363085631700896"
"NE: arbeitslos registriert","2016","Ostdeutschland, neue Bundeslaender","maennlich","156","0.0720992817584388","0.062636401006717","0.0815621625101606"
"NE: arbeitslos registriert","2016","Ostdeutschland, neue Bundeslaender","weiblich","195","0.0550410398514162","0.0470450383143311","0.0630370413885012"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","Westdeutschland, alte Bundeslaender","maennlich","85","0.00877675294888176","0.00706824505495747","0.0104852608428061"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","Westdeutschland, alte Bundeslaender","weiblich","96","0.00950151437348286","0.00777795549200917","0.0112250732549566"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2016","Westdeutschland, alte Bundeslaender","maennlich","71","0.00691795023170406","0.00539969216945656","0.00843620829395156"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2016","Westdeutschland, alte Bundeslaender","weiblich","82","0.00945703959174314","0.00773748066339411","0.0111765985200922"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2016","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2016","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2016","Westdeutschland, alte Bundeslaender","maennlich","94","0.00952857517877427","0.00774906993926515","0.0113080804182834"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2016","Westdeutschland, alte Bundeslaender","weiblich","100","0.00930302435755333","0.00759739249837565","0.011008656216731"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2016","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2016","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Erwerbstätig","2016","Westdeutschland, alte Bundeslaender","maennlich","6308","0.630488706089499","0.621647391831304","0.639330020347694"
"Erwerbstätig","2016","Westdeutschland, alte Bundeslaender","weiblich","6278","0.540294814090383","0.531440439259433","0.549149188921334"
"Erwerbstätig","2016","Ostdeutschland, neue Bundeslaender","maennlich","1438","0.607017593770081","0.589148837058709","0.624886350481453"
"Erwerbstätig","2016","Ostdeutschland, neue Bundeslaender","weiblich","1531","0.514688254036406","0.497165369064958","0.532211139007853"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2016","Westdeutschland, alte Bundeslaender","maennlich","69","0.00696954748966164","0.00544567760088642","0.00849341737843686"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2016","Westdeutschland, alte Bundeslaender","weiblich","114","0.00832979486886163","0.00671505121027211","0.00994453852745115"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2016","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2016","Ostdeutschland, neue Bundeslaender","weiblich","34","0.00852974640401378","0.00530547950785944","0.0117540133001681"
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2016","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2016","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2016","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2016","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2017","Westdeutschland, alte Bundeslaender","maennlich","1975","0.0535522933176799","0.0496794371826289","0.057425149452731"
"Nicht erwerbstätig (NE): keine weitere Angabe","2017","Westdeutschland, alte Bundeslaender","weiblich","2407","0.0914017658683904","0.0865532881608044","0.0962502435759764"
"Nicht erwerbstätig (NE): keine weitere Angabe","2017","Ostdeutschland, neue Bundeslaender","maennlich","375","0.071275702915669","0.0621967729678732","0.0803546328634648"
"Nicht erwerbstätig (NE): keine weitere Angabe","2017","Ostdeutschland, neue Bundeslaender","weiblich","429","0.0689556077998812","0.0604437706689164","0.077467444930846"
"NE: 65 Jahre und älter","2017","Westdeutschland, alte Bundeslaender","maennlich","1619","0.190995174715902","0.184233087471276","0.197757261960528"
"NE: 65 Jahre und älter","2017","Westdeutschland, alte Bundeslaender","weiblich","1767","0.237927450094634","0.230763334245121","0.245091565944147"
"NE: 65 Jahre und älter","2017","Ostdeutschland, neue Bundeslaender","maennlich","541","0.177726858531169","0.16423707155848","0.191216645503858"
"NE: 65 Jahre und älter","2017","Ostdeutschland, neue Bundeslaender","weiblich","629","0.267794320672263","0.252918855925476","0.282669785419051"
"NE: derzeit in Ausbildung","2017","Westdeutschland, alte Bundeslaender","maennlich","748","0.0418458144050353","0.0384012228787736","0.045290405931297"
