"pglfs","year","alter_gr","migback","n","percent","lower_confidence","upper_confidence"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","16-34 Jahre alt","indirekter Migrationshintergrund","31","0.0207250137177052","0.012377968007339","0.0290720594280715"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","35-65 Jahre alt","kein Migrationshintergrund","120","0.0128794430440475","0.0107752093310437","0.0149836767570514"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","35-65 Jahre alt","direkter Migrationshintergrund","34","0.0124569149338223","0.0088073628919554","0.0161064669756892"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","66 und älter","kein Migrationshintergrund","30","0.0062588551765379","0.00396125263304678","0.00855645772002903"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","66 und älter","direkter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","66 und älter","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","66 und älter","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","16-34 Jahre alt","kein Migrationshintergrund","128","0.0233199868963102","0.0185025313357581","0.0281374424568623"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","16-34 Jahre alt","direkter Migrationshintergrund","2281","0.188101036947299","0.176241312890353","0.199960761004245"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","16-34 Jahre alt","indirekter Migrationshintergrund","42","0.0307413608316179","0.0201996557211569","0.041283065942079"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","35-65 Jahre alt","kein Migrationshintergrund","1109","0.113993844245825","0.107826373834211","0.120161314657439"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","35-65 Jahre alt","direkter Migrationshintergrund","2005","0.145392295438281","0.135597268223691","0.155187322652871"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","35-65 Jahre alt","indirekter Migrationshintergrund","54","0.0851952757114172","0.0638319861476623","0.106558565275172"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","66 und älter","kein Migrationshintergrund","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","66 und älter","direkter Migrationshintergrund","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","2016","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","2016","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","2016","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","2016","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","2016","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","2016","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","2016","66 und älter","kein Migrationshintergrund","3926","0.904490182724987","0.895778856289616","0.913201509160358"
"NE: 65 Jahre und älter","2016","66 und älter","direkter Migrationshintergrund","390","0.878044818861017","0.847187038202187","0.908902599519847"
"NE: 65 Jahre und älter","2016","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","2016","16-34 Jahre alt","kein Migrationshintergrund","688","0.143542879318175","0.132350535188286","0.154735223448064"
"NE: derzeit in Ausbildung","2016","16-34 Jahre alt","direkter Migrationshintergrund","433","0.0773358937790438","0.0692292635546027","0.0854425240034849"
"NE: derzeit in Ausbildung","2016","16-34 Jahre alt","indirekter Migrationshintergrund","249","0.211263821134887","0.186334645059773","0.23619299721"
"NE: derzeit in Ausbildung","2016","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","2016","35-65 Jahre alt","direkter Migrationshintergrund","52","0.00291908153379523","0.00141994957098325","0.0044182134966072"
"NE: derzeit in Ausbildung","2016","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","2016","66 und älter","kein Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","2016","66 und älter","direkter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","2016","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","16-34 Jahre alt","kein Migrationshintergrund","139","0.0315515868432143","0.0259716887803473","0.0371314849060814"
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","16-34 Jahre alt","direkter Migrationshintergrund","103","0.0519699647185711","0.0452337603375524","0.0587061690995899"
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","16-34 Jahre alt","indirekter Migrationshintergrund","38","0.0364542579161783","0.0250086259276787","0.047899889904678"
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","35-65 Jahre alt","kein Migrationshintergrund","107","0.00820773782708901","0.006456802517644","0.00995867313653403"
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","35-65 Jahre alt","direkter Migrationshintergrund","62","0.0111065400625952","0.00819437696296801","0.0140187031622225"
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","66 und älter","kein Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","66 und älter","direkter Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2016","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2016","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2016","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2016","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2016","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2016","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2016","66 und älter","kein Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2016","66 und älter","direkter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2016","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: arbeitslos registriert","2016","16-34 Jahre alt","kein Migrationshintergrund","204","0.0550678543043445","0.047786254524428","0.062349454084261"
"NE: arbeitslos registriert","2016","16-34 Jahre alt","direkter Migrationshintergrund","128","0.0550979131059013","0.048173404249361","0.0620224219624415"
"NE: arbeitslos registriert","2016","16-34 Jahre alt","indirekter Migrationshintergrund","78","0.0792771877840419","0.0627777916968457","0.0957765838712381"
"NE: arbeitslos registriert","2016","35-65 Jahre alt","kein Migrationshintergrund","445","0.0432178664743731","0.039271601932337","0.0471641310164093"
"NE: arbeitslos registriert","2016","35-65 Jahre alt","direkter Migrationshintergrund","371","0.106436342114073","0.0978667674400131","0.115005916788132"
"NE: arbeitslos registriert","2016","35-65 Jahre alt","indirekter Migrationshintergrund","41","0.0865170719501528","0.0650042543281608","0.108029889572145"
"NE: arbeitslos registriert","2016","66 und älter","kein Migrationshintergrund","","","",""
"NE: arbeitslos registriert","2016","66 und älter","direkter Migrationshintergrund","","","",""
"NE: arbeitslos registriert","2016","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","16-34 Jahre alt","kein Migrationshintergrund","72","0.0161638311019935","0.0121384133259628","0.0201892488780241"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","35-65 Jahre alt","kein Migrationshintergrund","48","0.00532539185604312","0.00391297040165039","0.00673781331043584"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","66 und älter","kein Migrationshintergrund","57","0.0125831264739758","0.00927940896181322","0.0158868439861384"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","66 und älter","direkter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2016","16-34 Jahre alt","kein Migrationshintergrund","98","0.0327734067755153","0.0270900839660061","0.0384567295850246"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2016","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2016","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2016","35-65 Jahre alt","kein Migrationshintergrund","33","0.0022550970213567","0.00133456186428438","0.00317563217842902"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2016","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2016","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2016","66 und älter","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2016","66 und älter","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2016","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2016","16-34 Jahre alt","kein Migrationshintergrund","64","0.0146700303440402","0.010832217710036","0.0185078429780445"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2016","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2016","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2016","35-65 Jahre alt","kein Migrationshintergrund","58","0.00559485435381693","0.00414733599924253","0.00704237270839133"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2016","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2016","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2016","66 und älter","kein Migrationshintergrund","59","0.0131007978679575","0.00973069137670368","0.0164709043592113"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2016","66 und älter","direkter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2016","66 und älter","indirekter Migrationshintergrund","","","",""
"Erwerbstätig","2016","16-34 Jahre alt","kein Migrationshintergrund","2311","0.671656702959515","0.656666235708944","0.686647170210087"
"Erwerbstätig","2016","16-34 Jahre alt","direkter Migrationshintergrund","1178","0.607743467699333","0.59292602562223","0.622560909776435"
"Erwerbstätig","2016","16-34 Jahre alt","indirekter Migrationshintergrund","553","0.582557360275137","0.552441364361622","0.612673356188652"
"Erwerbstätig","2016","35-65 Jahre alt","kein Migrationshintergrund","8251","0.807922993956182","0.80027811385989","0.815567874052474"
"Erwerbstätig","2016","35-65 Jahre alt","direkter Migrationshintergrund","2413","0.707065938872436","0.694419552591711","0.719712325153161"
"Erwerbstätig","2016","35-65 Jahre alt","indirekter Migrationshintergrund","531","0.795820446094743","0.764973665600482","0.826667226589004"
"Erwerbstätig","2016","66 und älter","kein Migrationshintergrund","288","0.059313772725983","0.0523127978443901","0.0663147476075758"
"Erwerbstätig","2016","66 und älter","direkter Migrationshintergrund","30","0.0907892869212541","0.0636963683133871","0.117882205529121"
"Erwerbstätig","2016","66 und älter","indirekter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2016","16-34 Jahre alt","kein Migrationshintergrund","59","0.010306653806838","0.007082716517697","0.013530591095979"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2016","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2016","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2016","35-65 Jahre alt","kein Migrationshintergrund","118","0.00956210864367741","0.00767351525309222","0.0114507020342626"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2016","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2016","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2016","66 und älter","kein Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2016","66 und älter","direkter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2016","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2016","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2016","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2016","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2016","35-65 Jahre alt","kein Migrationshintergrund","","","",""
