"pglfs","year","alter_gr","sampreg","n","percent","lower_confidence","upper_confidence"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2014","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2014","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","83","0.0105439551494237","0.00793523590576934","0.013152674393078"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2014","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2014","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","53","0.00381671928612407","0.00273237533150748","0.00490106324074065"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2014","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2014","66 und älter","Westdeutschland, alte Bundeslaender","60","0.0160539169353563","0.0120425168334352","0.0200653170372773"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2014","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig","2014","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","3563","0.670662191992548","0.658658909665155","0.68266547431994"
"Erwerbstätig","2014","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","755","0.66712213781212","0.641225125189759","0.693019150434481"
"Erwerbstätig","2014","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","9708","0.778680646994236","0.771380330056982","0.785980963931489"
"Erwerbstätig","2014","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","2404","0.743051181382442","0.727895296116885","0.758207066647999"
"Erwerbstätig","2014","66 und älter","Westdeutschland, alte Bundeslaender","262","0.0616161611970656","0.0539415319680809","0.0692907904260503"
"Erwerbstätig","2014","66 und älter","Ostdeutschland, neue Bundeslaender","36","0.0193526151791882","0.0116818496928789","0.0270233806654974"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2014","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","109","0.0176637164920131","0.0142993875680155","0.0210280454160107"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2014","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2014","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","143","0.0123904547253425","0.0104451457502663","0.0143357637004187"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2014","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","35","0.0136467860950377","0.00962258146957654","0.0176709907204988"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2014","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2014","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2014","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2014","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2014","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2014","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2014","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2014","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2015","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","343","0.0320287509734332","0.0275922994037232","0.0364652025431433"
"Nicht erwerbstätig (NE): keine weitere Angabe","2015","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","31","0.0169692955083246","0.00975139347590507","0.0241871975407441"
"Nicht erwerbstätig (NE): keine weitere Angabe","2015","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1376","0.123562535656385","0.117721168736783","0.129403902575988"
"Nicht erwerbstätig (NE): keine weitere Angabe","2015","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","344","0.118104442290824","0.106688267821055","0.129520616760593"
"Nicht erwerbstätig (NE): keine weitere Angabe","2015","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2015","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","2015","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: 65 Jahre und älter","2015","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","2015","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","32","0.00378867362308863","0.00269816287893525","0.00487918436724201"
"NE: 65 Jahre und älter","2015","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","2015","66 und älter","Westdeutschland, alte Bundeslaender","3308","0.894573844207276","0.884715762290857","0.904431926123695"
"NE: 65 Jahre und älter","2015","66 und älter","Ostdeutschland, neue Bundeslaender","1170","0.947551629442353","0.935148546675426","0.95995471220928"
"NE: derzeit in Ausbildung","2015","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","968","0.138898431596733","0.13018457566037","0.147612287533095"
"NE: derzeit in Ausbildung","2015","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","177","0.107721456792009","0.0903955142786362","0.125047399305381"
"NE: derzeit in Ausbildung","2015","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: derzeit in Ausbildung","2015","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: derzeit in Ausbildung","2015","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: derzeit in Ausbildung","2015","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2015","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","301","0.0355775280604094","0.0309103318394677","0.0402447242813512"
"NE: Mutterschutz/Elternzeit (seit 1991)","2015","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","62","0.0314896420572945","0.0217300529824129","0.0412492311321762"
"NE: Mutterschutz/Elternzeit (seit 1991)","2015","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","189","0.00927496689237954","0.00757342217762528","0.0109765116071338"
"NE: Mutterschutz/Elternzeit (seit 1991)","2015","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","36","0.00697241115409055","0.00402899916163067","0.00991582314655043"
"NE: Mutterschutz/Elternzeit (seit 1991)","2015","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2015","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2015","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2015","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2015","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2015","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2015","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2015","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","2015","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","380","0.0506484271492259","0.0451234430396772","0.0561734112587746"
"NE: arbeitslos registriert","2015","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","120","0.099361652488123","0.0826438128376591","0.116079492138587"
"NE: arbeitslos registriert","2015","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","753","0.0524881907962467","0.0485296627026877","0.0564467188898056"
"NE: arbeitslos registriert","2015","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","282","0.0838336429365133","0.0740302763602905","0.0936370095127362"
"NE: arbeitslos registriert","2015","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: arbeitslos registriert","2015","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","107","0.0157763590511266","0.0126366832790156","0.0189160348232376"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","57","0.00496659711527933","0.00371875709504244","0.00621443713551622"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","66 und älter","Westdeutschland, alte Bundeslaender","57","0.0125782592871598","0.00900082427373992","0.0161556943005797"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","116","0.0228378307191455","0.0190738684457805","0.0266017929925104"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","32","0.0219114662107943","0.0137302034958141","0.0300927289257746"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","33","0.00259090072802295","0.00168855562973109","0.00349324582631481"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","81","0.0112293014350487","0.00857433717884765","0.0138842656912498"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","69","0.00533657001887127","0.00404332803402712","0.00662981200371541"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","66 und älter","Westdeutschland, alte Bundeslaender","53","0.0124911683305848","0.00892598256539442","0.0160563540957752"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig","2015","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","3625","0.674961332346204","0.663159716446353","0.686762948246056"
"Erwerbstätig","2015","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","755","0.691566331382247","0.665756013944328","0.717376648820166"
"Erwerbstätig","2015","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","9532","0.781968197308239","0.774638853704811","0.789297540911667"
"Erwerbstätig","2015","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","2293","0.757468026404334","0.742306408189914","0.772629644618753"
"Erwerbstätig","2015","66 und älter","Westdeutschland, alte Bundeslaender","258","0.064367768727758","0.056490113788554","0.072245423666962"
"Erwerbstätig","2015","66 und älter","Ostdeutschland, neue Bundeslaender","46","0.0334505713297834","0.0234465178570131","0.0434546248025536"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","121","0.0173186890426228","0.0140316991390981","0.0206056789461475"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","128","0.013590157120518","0.0115349691392004","0.0156453451018356"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","31","0.0077599021780039","0.00465594720005338","0.0108638571559544"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","2011","0.0551226807497687","0.0499214931669344","0.0603238683326031"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","440","0.0410869827490452","0.031284196251067","0.0508897692470234"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","2561","0.117876955161218","0.112247191526223","0.123506718796213"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","607","0.122120848588231","0.110825656986711","0.133416040189752"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","2016","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: 65 Jahre und älter","2016","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","2016","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: 65 Jahre und älter","2016","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","2016","66 und älter","Westdeutschland, alte Bundeslaender","3204","0.894419052200464","0.884404370843906","0.904433733557023"
"NE: 65 Jahre und älter","2016","66 und älter","Ostdeutschland, neue Bundeslaender","1116","0.938260050926711","0.924596779071759","0.951923322781664"
"NE: derzeit in Ausbildung","2016","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1157","0.147401845852808","0.139322554034226","0.15548113767139"
"NE: derzeit in Ausbildung","2016","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","213","0.117404699411913","0.101507107014847","0.13330229180898"
"NE: derzeit in Ausbildung","2016","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","46","0.0012137537372986","0.000605880966931878","0.00182162650766532"
"NE: derzeit in Ausbildung","2016","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: derzeit in Ausbildung","2016","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: derzeit in Ausbildung","2016","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","236","0.0371865009365978","0.0328741570844971","0.0414988447886985"
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","44","0.0288584321734197","0.0205907180718824","0.037126146274957"
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","155","0.00887511067048662","0.00723768270750945","0.0105125386334638"
